"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Celastraceae"	"Cistaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Genista"	"Geraniaceae"	"Grossulariaceae"	"Hypericaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Liliaceae"	"Melanthiaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Poaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Vitaceae"
23934	41589	"Iffigsee"	46.38679	7.40589	120	"AWI"	120	437	714	570	0	0	37.9310344827586	0	1.72413793103448	0	0	1.72413793103448	0	0.862068965517241	0.862068965517241	0	0	0	0	4.31034482758621	0	0	7.75862068965517	0	7.75862068965517	0	0	0	0	0	3.44827586206897	0	0	0	0	0	1.72413793103448	10.3448275862069	0	0	0	0	0	0.862068965517241	0	0	0	0	0	0	0	0	0	7.75862068965517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.9310344827586	0
23934	41589	"Iffigsee"	46.38679	7.40589	128	"AWI"	128	491	777	625	0	1.03092783505155	30.9278350515464	0	0	0	0	3.09278350515464	0	0	0	0	0	0	0	2.06185567010309	0	0	19.5876288659794	0	8.24742268041237	0	0	0	0	0	5.15463917525773	0	0	1.03092783505155	0	0	1.03092783505155	9.27835051546392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.18556701030928	0	0	0	0	0	0	1.03092783505155	0	0	0	0	0	1.03092783505155	4.12371134020619	6.18556701030928	0
23934	41589	"Iffigsee"	46.38679	7.40589	136	"AWI"	136	579	846	671	0	0	33.0434782608696	0	0	0	0	5.21739130434783	0	3.47826086956522	0	0	0	0	0	1.73913043478261	0	0.869565217391304	16.5217391304348	0	7.82608695652174	0	0	0	0	0	0.869565217391304	0.869565217391304	0	0	0	0	0	6.08695652173913	0	0	0	0	0	1.73913043478261	0	0	0	0	0	0	0	0	0	4.34782608695652	0	0	0	0	0.869565217391304	0	0	0	1.73913043478261	0	0	1.73913043478261	0	3.47826086956522	9.56521739130435	0
23934	41589	"Iffigsee"	46.38679	7.40589	144	"AWI"	144	658	916	726	0	0	33.0769230769231	0.769230769230769	0	0	0	3.84615384615385	0	2.30769230769231	0.769230769230769	0	0	0	0	1.53846153846154	0	0	15.3846153846154	0	3.07692307692308	0	0	0	0	0	5.38461538461539	0.769230769230769	0	0	0	0	0.769230769230769	12.3076923076923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.38461538461539	0	0	0	0	0	4.61538461538462	0.769230769230769	0	0	0	0	0	0	3.07692307692308	6.15384615384615	0
23934	41589	"Iffigsee"	46.38679	7.40589	152	"AWI"	152	702	1055	835	0	0	13.5220125786164	0	0	0	0	1.88679245283019	0	0.943396226415094	0	0.314465408805031	0	0	0	0.628930817610063	0	0	2.20125786163522	0	1.57232704402516	0	0	0	0	0	3.77358490566038	0	0	0	0	0	0.628930817610063	1.25786163522013	0	0	0	0	0	0.314465408805031	0	46.5408805031447	18.8679245283019	0	0	0	0	0	0	3.14465408805031	0	0	0	0	0.314465408805031	0.943396226415094	0	0	0	0.314465408805031	0	0	0	0.314465408805031	2.51572327044025	0
23934	41589	"Iffigsee"	46.38679	7.40589	160	"AWI"	160	751	1227	944	0	0.847457627118644	52.5423728813559	0	0	0	0	0.847457627118644	0	2.54237288135593	0	0	0	0	0	0.847457627118644	0	0	12.7118644067797	0	0.847457627118644	0	0	0	0	0	7.6271186440678	3.38983050847458	0	0	0	0.847457627118644	0.847457627118644	3.38983050847458	0	0	0	0	0	0	0	0	0	0	0	0	0.847457627118644	0	0	4.23728813559322	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54237288135593	5.08474576271187	0
23934	41589	"Iffigsee"	46.38679	7.40589	168	"AWI"	168	798	1359	1067	0	0	42.5196850393701	0	0	0	0	2.36220472440945	0	1.5748031496063	0	0	0	0	0	0.78740157480315	0	0	10.2362204724409	0	12.5984251968504	0	0	0	0	0	7.08661417322835	2.36220472440945	0	0	0	0	0.78740157480315	3.93700787401575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.08661417322835	0	0	0	0	2.36220472440945	2.36220472440945	0	0	0	0	0	0	0	0.78740157480315	3.1496062992126	0
23934	41589	"Iffigsee"	46.38679	7.40589	176	"AWI"	176	887	1472	1187	0	0	55.1136363636364	0.568181818181818	0	0	0	0.568181818181818	0	0	0	0	0	0	0	0.568181818181818	0	0	11.3636363636364	0	3.40909090909091	0	0	0	0	0	3.40909090909091	1.13636363636364	0	0	0	0	0.568181818181818	3.40909090909091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.40909090909091	0	0	0	0	0	0	0	0	1.13636363636364	0	0	0	1.13636363636364	3.40909090909091	10.7954545454545	0
23934	41589	"Iffigsee"	46.38679	7.40589	184	"AWI"	184	958	1603	1300	0	0	19.3798449612403	0.387596899224806	0	0	0.387596899224806	1.55038759689922	0	0.775193798449612	0	0	0	0	0	0	0	0	6.2015503875969	0	2.71317829457364	0	0	0	0	0	4.26356589147287	1.93798449612403	0	0	0	0	0.387596899224806	0.775193798449612	0	0	0	0	0	0.387596899224806	0	49.2248062015504	0	0	0	0	0	0	0	4.65116279069767	0	0	0	0	0	0	0.387596899224806	0	0	0	0	0	0	1.93798449612403	4.65116279069767	0
23934	41589	"Iffigsee"	46.38679	7.40589	192	"AWI"	192	1080	1667	1412	0	0.581395348837209	56.9767441860465	0.581395348837209	0	0	0	0.581395348837209	0	1.16279069767442	0	0	0	0	0	1.16279069767442	0	0	15.1162790697674	0	1.74418604651163	0	0	0	0	0	6.97674418604651	2.90697674418605	0	0	0	0	0.581395348837209	1.16279069767442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.06976744186047	0	0	0	0	0	0	0.581395348837209	0	0	0	0	0	0	3.48837209302326	2.32558139534884	0
23934	41589	"Iffigsee"	46.38679	7.40589	200	"AWI"	200	1247	1745	1527	0	0.364963503649635	18.6131386861314	0	0	0	0	0.364963503649635	0	1.09489051094891	0	0	0	0	0	1.45985401459854	0	0	4.74452554744525	0	0.72992700729927	0	0	0	0	0	5.47445255474453	2.55474452554745	0	0.364963503649635	0	0	0.364963503649635	1.82481751824817	0	0	0	0	0	2.18978102189781	0	45.2554744525547	0	0	0	0	0	0	0	7.2992700729927	0	0	0	0	0	0.72992700729927	0	0	0	0	0	0	0	3.28467153284672	3.28467153284672	0
23934	41589	"Iffigsee"	46.38679	7.40589	208	"AWI"	208	1405	1848	1654	0	0	44.1558441558442	0	0	0	0	1.94805194805195	0	1.94805194805195	0.649350649350649	0.649350649350649	0	0	0	0.649350649350649	0	0	14.2857142857143	0	3.24675324675325	0	0	0	0	0	9.74025974025974	1.94805194805195	0	0	0	0	0	0.649350649350649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.84415584415584	0	0	0	0	0	0	0	0	0	0	0	0	0.649350649350649	5.84415584415584	7.79220779220779	0
23934	41589	"Iffigsee"	46.38679	7.40589	216	"AWI"	216	1682	1960	1794	0	0	38.4	0.8	0	0	0	2.4	0	3.2	0.8	0	0	0	0	0	0	0	6.4	0	2.4	0	0	0	0	0	16.8	1.6	0	0	0	0	0	1.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.4	0	0	0	0	0	0	0	0	0	0	0	1.6	0	1.6	8	0
23934	41589	"Iffigsee"	46.38679	7.40589	224	"AWI"	224	1790	2188	1954	0	0	54.8192771084337	0	0	0	0	3.6144578313253	0	1.20481927710843	0	0	0	0	0	0	0	0	9.63855421686747	0	0.602409638554217	0	0	0	0	0	8.43373493975904	1.20481927710843	0	0	0	0	0	0.602409638554217	0	0	0	0	0	0	0	0	0	0	0	0	0.602409638554217	0	0.602409638554217	9.03614457831325	0	0	0	0	0	4.21686746987952	0	0	0	0	0.602409638554217	0	0	3.6144578313253	1.20481927710843	0
23934	41589	"Iffigsee"	46.38679	7.40589	232	"AWI"	232	1872	2390	2148	0	0	32.7102803738318	0	0.934579439252336	0	0	0	0	0	0	0	0	0	0	0	0	0	11.214953271028	0	3.73831775700935	0	0	0	0	0	15.8878504672897	1.86915887850467	0.934579439252336	0	0	0	0	2.80373831775701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.4299065420561	0	0	0	0	0	0	0.934579439252336	0	0	0	0	0	0	2.80373831775701	3.73831775700935	0
23934	41589	"Iffigsee"	46.38679	7.40589	240	"AWI"	240	2104	2540	2322	0	0	50.3703703703704	0	0	0	0	0.740740740740741	0	0	1.48148148148148	0	0	0	0	0	0	0	19.2592592592593	0	1.48148148148148	0	0.740740740740741	0	0	0	11.8518518518519	0	0	0	0	0	0	1.48148148148148	0	0	0	0	0	0.740740740740741	0	0	0	0	0	0	0.740740740740741	0	0	2.96296296296296	0	0	0	0	0	0	0	0	0	0	0.740740740740741	0	0	7.40740740740741	0	0
23934	41589	"Iffigsee"	46.38679	7.40589	248	"AWI"	248	2344	2670	2489	0	0	16.2544169611307	0	0	0	0	0.353356890459364	0	1.76678445229682	0	0.353356890459364	0	0	0	0	0	0	6.00706713780919	0	1.06007067137809	0	0	0	0	0	1.06007067137809	0	0	0.353356890459364	0	0	0	1.76678445229682	0	0	0	0	0	0	0	39.5759717314488	22.2614840989399	0	0	0	0	0	0	1.06007067137809	0	0	0	0	0	0	0	0	1.06007067137809	0	1.06007067137809	0	0	4.9469964664311	1.06007067137809	0
23934	41589	"Iffigsee"	46.38679	7.40589	256	"AWI"	256	2452	3054	2679	0	0	27.5720164609054	0	0	0	0	0	0	1.23456790123457	0.411522633744856	0	0	0	0	0	0	0	5.76131687242798	0	0.823045267489712	0	0	0	0	0	2.88065843621399	2.05761316872428	0	0	0	0	0	0	0	0	0	0	0	0	0	51.440329218107	0	0	0	0	0	0	0	1.64609053497942	0	0	0	0	0	0	0	0	0	0	0	0	0	5.34979423868313	0.823045267489712	0
23934	41589	"Iffigsee"	46.38679	7.40589	264	"AWI"	264	2568	3403	2870	0	0	36.0655737704918	1.63934426229508	0	0	0	4.91803278688525	0	3.27868852459016	0	0	0	0	0	0	0	0	17.2131147540984	0	2.45901639344262	0	0	0	0	0	7.37704918032787	5.73770491803279	0	0	0	0	0	2.45901639344262	0	4.0983606557377	0	0	0	0.819672131147541	0	0	0	0	0	0	0	0	0	5.73770491803279	0	0	0	0	0	1.63934426229508	0.819672131147541	0	0	0	0	0	0	4.91803278688525	0.819672131147541	0
23934	41589	"Iffigsee"	46.38679	7.40589	272	"AWI"	272	2671	3569	3150	0	0	30.8300395256917	0	0	0	0	0.790513833992095	0	1.58102766798419	0	0	0	0	0	0	0	0	12.6482213438735	0	1.58102766798419	0	0	0	0	0	4.74308300395257	1.18577075098814	0	0	0	0	0	0.790513833992095	0	0	0	0	0	0	0	38.3399209486166	0	0	0	0	0.395256916996047	0	0	2.37154150197628	0	0	0	0	0	0	0.395256916996047	0	0	0	0	0	0	3.55731225296443	0.790513833992095	0
23934	41589	"Iffigsee"	46.38679	7.40589	280	"AWI"	280	2920	3754	3366	0	0	26	0	0	0	0	0.5	0	2	0	0	0	0	0	0	0	0	5.5	0	2	0	0	0	0	0	6	1	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	8	0	0	0.5	0	0	0	0	0	0	0	0	0	0	4	2	0
23934	41589	"Iffigsee"	46.38679	7.40589	288	"AWI"	288	3124	3911	3601	12.1863799283154	0.3584229390681	21.8637992831541	0	0	0	0	0	0	1.7921146953405	0.716845878136201	0	0.716845878136201	0	0	0	0	0	11.8279569892473	0	0.716845878136201	0	0	0	0	0	4.6594982078853	2.5089605734767	0	0	0	0	0	0.3584229390681	0	0	0	0	0	0	0	34.7670250896057	0	0	0	0	0.3584229390681	0	0	3.2258064516129	0	0	0.3584229390681	0	0	0	0.3584229390681	0	0	0	0	0	0	2.5089605734767	0.716845878136201	0
23934	41589	"Iffigsee"	46.38679	7.40589	296	"AWI"	296	3635	4007	3797	0	0	20.3980099502488	0	0	0	0	1.99004975124378	0	2.98507462686567	0.497512437810945	0	0	0	0	0	0	0.497512437810945	17.910447761194	0	0.995024875621891	0	0	0	0	0	3.98009950248756	0.497512437810945	0	0	0	0	0	0.497512437810945	0	0	0	0	0	0	0	0	34.3283582089552	0	0	0	0	0	0	3.98009950248756	0	0	0.497512437810945	0	0.497512437810945	0	0.497512437810945	0	0	0	0	0.995024875621891	0.497512437810945	4.97512437810945	3.48258706467662	0
23934	41589	"Iffigsee"	46.38679	7.40589	304	"AWI"	304	3924	4242	4061	0	0.336700336700337	8.75420875420875	0.336700336700337	0	0	0	1.68350168350168	0	0	0	0	0	0	0	0	0	0	6.73400673400673	0	0.336700336700337	0	0	0	0	0	2.35690235690236	0.673400673400673	0	0	0	0	0	0.336700336700337	0	0	0	0	0	0	0	40.4040404040404	29.2929292929293	0	0	0	0	0	0	3.36700336700337	0	0	0.336700336700337	0	0	0	0.336700336700337	0	0	0	0.336700336700337	0	0.336700336700337	3.36700336700337	0.673400673400673	0
23934	41589	"Iffigsee"	46.38679	7.40589	312	"AWI"	312	4234	4516	4408	0	0	19.9134199134199	0	0.432900432900433	0	0	0.865800865800866	0	2.5974025974026	0	0	0	0	0	0	0	0	8.65800865800866	0	0.432900432900433	0	0	0	0	0	8.22510822510823	0	0	0	0	0	0	0.432900432900433	0	0	0	0	0	0	0	0	45.4545454545455	0	0	0	0	0	0	5.19480519480519	0	0	0	0	0	0.865800865800866	0.432900432900433	0	0	0	0.432900432900433	0	0.865800865800866	2.5974025974026	2.5974025974026	0
23934	41589	"Iffigsee"	46.38679	7.40589	320	"AWI"	320	4409	4676	4544	0	1.26582278481013	25.3164556962025	0	0	0	0	1.26582278481013	0	1.26582278481013	0	0	0	0	0	0	0	1.26582278481013	25.3164556962025	0	6.32911392405063	0	0	0	0	0	8.86075949367089	2.53164556962025	0	0	0	0	0	1.26582278481013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.6582278481013	0	0	0	0	0	0	3.79746835443038	0	0	0	0	0	1.26582278481013	7.59493670886076	0	0
23934	41589	"Iffigsee"	46.38679	7.40589	328	"AWI"	328	4529	4806	4653	0	0	0	0	1.03092783505155	0	0	0	0	11.340206185567	1.03092783505155	0	0	0	0	0	0	1.03092783505155	28.8659793814433	0	4.12371134020619	0	0	0	0	0	8.24742268041237	2.06185567010309	0	0	0	0	0	4.12371134020619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.4639175257732	0	0	0	0	0	0	0	0	0	0	0	0	0	17.5257731958763	5.15463917525773	0
23934	41589	"Iffigsee"	46.38679	7.40589	336	"AWI"	336	4614	5034	4839	23.1075697211155	1.19521912350598	0	0	0	0	0	0	0	2.39043824701195	0	0	0	0	0	0	0	0	9.9601593625498	0	0.398406374501992	0	0	0	0	0	3.58565737051793	0.796812749003984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50.597609561753	0	0	0	0	0	0	3.18725099601594	0	0	0	0	0	0	0	0	0	0	0	0	1.19521912350598	3.58565737051793	0	0
23934	41589	"Iffigsee"	46.38679	7.40589	344	"AWI"	344	4794	5219	5001	0	2.60869565217391	0	0	1.73913043478261	0	0	1.73913043478261	0	8.69565217391304	0	0	0	0	0	0	0	0	33.9130434782609	0	5.21739130434783	0	0	0	0	0	5.21739130434783	6.95652173913043	0	0	0	0	0	0.869565217391304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.1739130434783	0	0	0.869565217391304	0	0	0	0	0	0	0	2.60869565217391	0	0.869565217391304	13.0434782608696	3.47826086956522	0
23934	41589	"Iffigsee"	46.38679	7.40589	352	"AWI"	352	4968	5307	5182	0	0.694444444444444	0	0	0	0	0	0	0	1.38888888888889	0	0	0	0	0	0	0	0.694444444444444	13.1944444444444	0	0.694444444444444	0	0	0	0	0	2.08333333333333	4.16666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0.694444444444444	56.9444444444444	0	0	0	0	0	0	0	3.47222222222222	0	0	0	0	0	0	0.694444444444444	0	2.08333333333333	0	0	0.694444444444444	0	11.8055555555556	0.694444444444444	0
23934	41589	"Iffigsee"	46.38679	7.40589	353	"AWI"	353	4987	5332	5203	0	2.41935483870968	23.3870967741935	1.61290322580645	0	0	0	1.61290322580645	0	3.2258064516129	0.806451612903226	0	0	0	0	0	0	0.806451612903226	25	0	3.2258064516129	0	0	0	0	0	7.25806451612903	2.41935483870968	0	0	0	0	0	5.64516129032258	0	0	0	0.806451612903226	0	0	0	0	0	0	0	0	0	0	0	4.03225806451613	0	0	0	0	0	0	0	0	0	0	0	0	0.806451612903226	13.7096774193548	2.41935483870968	0.806451612903226
23934	41589	"Iffigsee"	46.38679	7.40589	354	"AWI"	354	5021	5345	5226	0	3.7037037037037	0	1.23456790123457	0	0	0	1.23456790123457	0	4.93827160493827	0	1.23456790123457	0	0	0	0	0	0	30.8641975308642	0	4.93827160493827	0	0	0	0	0	4.93827160493827	2.46913580246914	0	0	0	1.23456790123457	0	2.46913580246914	0	3.7037037037037	0	0	0	0	0	0	0	0	0	0	0	0	0	7.40740740740741	0	0	0	0	0	0	0	0	0	0	1.23456790123457	0	1.23456790123457	25.9259259259259	1.23456790123457	0
23934	41589	"Iffigsee"	46.38679	7.40589	355	"AWI"	355	5055	5362	5247	0	0	26.271186440678	0	0	0	0	4.23728813559322	0	2.54237288135593	0	0	0	0	0	0	0	1.69491525423729	27.9661016949153	0	2.54237288135593	0	0	0	0	0	4.23728813559322	1.69491525423729	0	0	0	0	0	3.38983050847458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.08474576271187	0	0	0	0	0	0	0	0	0	0	1.69491525423729	0	0.847457627118644	16.1016949152542	1.69491525423729	0
23934	41589	"Iffigsee"	46.38679	7.40589	356	"AWI"	356	5090	5379	5269	0	4.31034482758621	18.1034482758621	0.862068965517241	0	0	0	3.44827586206897	0	0.862068965517241	0.862068965517241	0	0	0	0	0	0	1.72413793103448	24.1379310344828	0	6.03448275862069	0	0	0	0	0	7.75862068965517	0	0	0	0	0	0	0	0	2.58620689655172	0	0	0	0	0	0	0	0	0	0	0	0	0	3.44827586206897	0	0	0	0	0.862068965517241	0	0.862068965517241	0	0	0	0	0	2.58620689655172	21.551724137931	0	0
23934	41589	"Iffigsee"	46.38679	7.40589	357	"AWI"	357	5124	5400	5290	0	1.17647058823529	17.6470588235294	0.588235294117647	0	0	0	2.94117647058824	0	0.588235294117647	1.17647058823529	0	0	0	0	0	0	0	18.8235294117647	0	1.17647058823529	0	0	0	0	0	4.11764705882353	1.76470588235294	0	0	0	0.588235294117647	0	1.17647058823529	0	0	0	0	0	0	0	32.3529411764706	0	0	0	0	0	0	0	4.70588235294118	0	0	0	0	0	0	0.588235294117647	0	0	0	1.76470588235294	0	0.588235294117647	8.23529411764706	0	0
23934	41589	"Iffigsee"	46.38679	7.40589	358	"AWI"	358	5159	5423	5312	0	2.41935483870968	21.7741935483871	0	0	0	0	4.83870967741935	0	3.2258064516129	0	0	0	0	0	0	0	0	22.5806451612903	0	5.64516129032258	0	0	0	0	0	10.4838709677419	2.41935483870968	0	0	0	0	0	1.61290322580645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.87096774193548	0	0	0	0	0.806451612903226	0	0	0	0	0	0	0	4.83870967741935	8.87096774193548	1.61290322580645	0
23934	41589	"Iffigsee"	46.38679	7.40589	359	"AWI"	359	5195	5446	5333	0	0.68259385665529	13.3105802047782	0	0	0	0	0.341296928327645	0	0.341296928327645	0.341296928327645	0	0	0	0	0	0	0.341296928327645	8.19112627986348	0	2.73037542662116	0	0	0	0	0	2.73037542662116	3.41296928327645	0	0	0	0	0	0.341296928327645	0	0.68259385665529	0	0	0	0	0	20.1365187713311	35.1535836177474	0	0	0	0	0	0	2.04778156996587	0	0	0	0	0	0	0.341296928327645	0	0	0	1.36518771331058	0	0.341296928327645	5.46075085324232	1.70648464163823	0
