"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fabaceae"	"Frangula"	"Fraxinus"	"Ilex"	"Juniperus"	"Lamiaceae"	"Nartheciaceae"	"Onagraceae"	"Orobanchaceae"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Scrophulariaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Verbenaceae"	"Violaceae"
23793	41220	"Hornchurch marshes"	51.52028	0.17694	185	"AWI"	185	3775	4234	3979	59.546925566343	0	0.323624595469256	0	0	0	3.55987055016181	0	0	0	0	6.47249190938511	2.9126213592233	0	0	0	0	0.323624595469256	0	0.323624595469256	0	0	0	0	0.323624595469256	0	0	0	0	0	22.0064724919094	0	0	0	0	0	0	0.970873786407767	0	2.58899676375405	0.647249190938511	0	0	0
23793	41220	"Hornchurch marshes"	51.52028	0.17694	189	"AWI"	189	3843	4308	4050	72.0720720720721	0	0.900900900900901	0	0	0	0	0	0	0	0	4.5045045045045	0.900900900900901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.7117117117117	0.900900900900901	0	0	0	0.900900900900901	0	4.5045045045045	0	1.8018018018018	1.8018018018018	0	0	0
23793	41220	"Hornchurch marshes"	51.52028	0.17694	193	"AWI"	193	3881	4417	4121	50.6493506493506	0	0.649350649350649	0.324675324675325	0.649350649350649	0	3.8961038961039	0.649350649350649	0	0	0	4.87012987012987	2.5974025974026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.5714285714286	0	0	0	0	0.324675324675325	0	2.5974025974026	0	3.24675324675325	0.974025974025974	0	0	0
23793	41220	"Hornchurch marshes"	51.52028	0.17694	197	"AWI"	197	3933	4513	4187	52.7777777777778	0	0	0.925925925925926	0	0	3.7037037037037	0	0	0	0	3.7037037037037	1.85185185185185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.4444444444444	0	0	0	0	0	0	13.8888888888889	0	1.85185185185185	1.85185185185185	0	0	0
23793	41220	"Hornchurch marshes"	51.52028	0.17694	201	"AWI"	201	3980	4581	4258	61.3026819923372	0	0.766283524904214	0	0	0	0.383141762452107	0	0	0	0	3.83141762452107	1.53256704980843	0	0	0	0	1.14942528735632	0	0	0	0	0	0	0.383141762452107	0	0	0	0.383141762452107	0	25.6704980842912	0.383141762452107	0	0.383141762452107	0	0.383141762452107	0	0.766283524904214	0	1.91570881226054	0.766283524904214	0	0	0
23793	41220	"Hornchurch marshes"	51.52028	0.17694	205	"AWI"	205	4015	4695	4329	60.7260726072607	0	0.99009900990099	0	0	0	0.99009900990099	0	0	0	0	3.3003300330033	4.29042904290429	0	0	0	0	0	0	0	0	0	0	0	0.33003300330033	0	0	0	0	0	17.8217821782178	0	0	0.66006600660066	0	3.63036303630363	0	3.63036303630363	0	0.99009900990099	2.64026402640264	0	0	0
23793	41220	"Hornchurch marshes"	51.52028	0.17694	209	"AWI"	209	4093	4737	4399	60.2006688963211	0.334448160535117	1.00334448160535	0	0	0	3.01003344481605	0	0	0	0	2.34113712374582	0.668896321070234	0	0	0	0	1.00334448160535	0	0.668896321070234	0	0	0	0	0	0	0	0	0	0	22.4080267558528	0.668896321070234	0	0	0	0	0	3.67892976588629	0	2.67558528428094	1.33779264214047	0	0	0
23793	41220	"Hornchurch marshes"	51.52028	0.17694	213	"AWI"	213	4145	4809	4470	73.2673267326733	0.99009900990099	0	0	0	0	0	0	0	0	0	0.99009900990099	1.98019801980198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.8712871287129	0	0	0	0	0	0	8.91089108910891	0	0	0.99009900990099	0	0	0
23793	41220	"Hornchurch marshes"	51.52028	0.17694	217	"AWI"	217	4212	4871	4539	67	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	6	0	0	0	0	0	0
23793	41220	"Hornchurch marshes"	51.52028	0.17694	221	"AWI"	221	4285	4924	4609	54.2056074766355	0	0	0	0	0	2.80373831775701	0	0	0	0	2.80373831775701	10.2803738317757	0	0	0	0	0	0	0.934579439252336	0	0	0	0	0	0	0	0	0	0	18.6915887850467	0	0	0	0	0.934579439252336	0	9.34579439252336	0	0	0	0	0	0
23793	41220	"Hornchurch marshes"	51.52028	0.17694	225	"AWI"	225	4328	5008	4683	49.8305084745763	0	2.71186440677966	0.338983050847458	0	0	0.677966101694915	0	0	0	0	2.3728813559322	1.01694915254237	0	0	0	0	1.69491525423729	0.338983050847458	0.338983050847458	0	0	0	0	0.677966101694915	0	0	0	0.677966101694915	5.76271186440678	20	0	7.45762711864407	0	0	1.01694915254237	0	3.38983050847458	0	0.338983050847458	1.35593220338983	0	0	0
23793	41220	"Hornchurch marshes"	51.52028	0.17694	229	"AWI"	229	4470	5058	4751	70.7317073170732	0	0	0	0	0	3.2520325203252	0	0	0	0	0.813008130081301	2.4390243902439	0	0	0	0	0	0	0	0	0	0	0	0.813008130081301	0	0	0	0	0	11.3821138211382	0	0	0	0	0.813008130081301	0	7.31707317073171	0	0.813008130081301	1.6260162601626	0	0	0
23793	41220	"Hornchurch marshes"	51.52028	0.17694	233	"AWI"	233	4556	5120	4821	71.3432835820896	0	2.08955223880597	0	0	0	2.38805970149254	0	0	0	0	0.895522388059702	0.298507462686567	0	0	0	0	0.298507462686567	0	0	0	0	0	0.597014925373134	0.298507462686567	0	0	0	0	0.298507462686567	10.4477611940298	0.597014925373134	0.895522388059702	0	0	0.298507462686567	0	6.26865671641791	0	1.7910447761194	1.19402985074627	0	0	0
23793	41220	"Hornchurch marshes"	51.52028	0.17694	237	"AWI"	237	4667	5184	4888	75.2293577981651	0	1.8348623853211	0.917431192660551	0	0	1.8348623853211	0	0	0	0	0.917431192660551	1.8348623853211	0	0	0	0	0.917431192660551	0	0	0	0	0	0	0	0	0	0	0	0	10.0917431192661	0	0	0	0	0	0	4.58715596330275	0	0.917431192660551	0.917431192660551	0	0	0
23793	41220	"Hornchurch marshes"	51.52028	0.17694	257	"AWI"	257	4994	5472	5218	50.5988023952096	0	5.38922155688623	0	0	0	2.09580838323353	0	0	0	0	5.08982035928144	0.29940119760479	0	0.29940119760479	0	0	1.49700598802395	0	0	0	0	0	0.598802395209581	0	0	0	0	0	0.29940119760479	29.940119760479	0.898203592814371	0	0	0	0.598802395209581	0	0.598802395209581	0	1.49700598802395	0.29940119760479	0	0	0
23793	41220	"Hornchurch marshes"	51.52028	0.17694	265	"AWI"	265	5085	5573	5346	71.7532467532468	0	1.62337662337662	0.324675324675325	0	0	1.62337662337662	0	0	0	0	2.5974025974026	1.2987012987013	0.324675324675325	0	0	0	0	0.324675324675325	0	0	0	0	0	0	0	0	0	0	0	17.5324675324675	0.649350649350649	0	0	0	0	0	0.324675324675325	0	1.62337662337662	0	0	0	0
23793	41220	"Hornchurch marshes"	51.52028	0.17694	273	"AWI"	273	5276	5648	5470	78.3171521035599	0	0.323624595469256	0	0	0	2.58899676375405	0	0	0	0	2.26537216828479	1.29449838187702	0	0	0	0	0.647249190938511	0	0.323624595469256	0	0	0	0	0.323624595469256	0	0	0	0	0	13.2686084142395	0.323624595469256	0	0	0	0	0	0	0	0	0.323624595469256	0	0	0
23793	41220	"Hornchurch marshes"	51.52028	0.17694	281	"AWI"	281	5355	5748	5560	57.8014184397163	0	2.12765957446809	0	0	0	1.77304964539007	0.354609929078014	0	0	0	4.9645390070922	5.31914893617021	0	0	0	0	0	0.354609929078014	0	0	0	0	0	0	0	0	0	0	0	24.113475177305	0	0	0	0	0.709219858156028	0	0.354609929078014	0	1.41843971631206	0.354609929078014	0.354609929078014	0	0
23793	41220	"Hornchurch marshes"	51.52028	0.17694	289	"AWI"	289	5411	5851	5640	65.1757188498403	0.319488817891374	1.2779552715655	1.2779552715655	0	0	2.87539936102236	0	0	0	0	6.38977635782748	2.55591054313099	0	0	0	0.319488817891374	0.638977635782748	0	0	0.319488817891374	0	0.319488817891374	0	0	0	0	0	0	0	15.0159744408946	0	0	0.319488817891374	0	0.319488817891374	0	0.319488817891374	0	1.59744408945687	0.958466453674121	0	0	0
23793	41220	"Hornchurch marshes"	51.52028	0.17694	293	"AWI"	293	5440	5895	5679	41.7391304347826	0.869565217391304	0	3.47826086956522	0.869565217391304	0	0.869565217391304	0	0	0	0	4.34782608695652	0.869565217391304	0	0	0	0	2.60869565217391	0	0	0	0	0	0	0	0	0	0	0	0	35.6521739130435	0	0	0	0	0	0	0	0.869565217391304	7.82608695652174	0	0	0	0
23793	41220	"Hornchurch marshes"	51.52028	0.17694	297	"AWI"	297	5482	5944	5716	58.2568807339449	0	2.75229357798165	0.458715596330275	0	0	0	0	0	0	0	2.75229357798165	3.6697247706422	0	0	0	0	0.917431192660551	0	0	0	0	0	0	0.458715596330275	0	0	0	0	0	24.7706422018349	0.458715596330275	0	0	0	1.8348623853211	0	0.458715596330275	0	2.29357798165138	0.917431192660551	0	0	0
23793	41220	"Hornchurch marshes"	51.52028	0.17694	301	"AWI"	301	5523	5978	5757	46.4566929133858	0	0.78740157480315	0	0	0	5.51181102362205	0	0	0	0	0.78740157480315	4.7244094488189	0	0	0	0	3.1496062992126	0	0	0	0	0	0	1.5748031496063	0	0	0	0	0	31.496062992126	0	0	0	0	0	0	0	0	4.7244094488189	0.78740157480315	0	0	0
23793	41220	"Hornchurch marshes"	51.52028	0.17694	305	"AWI"	305	5552	6026	5796	47.8964401294498	0.323624595469256	2.26537216828479	0.323624595469256	0	0	1.94174757281553	0	0	0	0	3.88349514563107	1.29449838187702	0	0	0	0	0	0.323624595469256	0	0	0	0	0	0.323624595469256	0	0	0	0	0.323624595469256	30.42071197411	0.323624595469256	0	0	0	1.61812297734628	0	1.94174757281553	0	5.8252427184466	0.647249190938511	0.323624595469256	0	0
23793	41220	"Hornchurch marshes"	51.52028	0.17694	309	"AWI"	309	5601	6049	5836	46.3768115942029	0	2.89855072463768	1.44927536231884	0	0	0	0	0	0	0	4.34782608695652	4.34782608695652	0	0	0	0	4.34782608695652	0	0	0	0	0	0	4.34782608695652	0	0	0	0	0	28.9855072463768	0	0	0	0	0	0	0	0	2.89855072463768	0	0	0	0
23793	41220	"Hornchurch marshes"	51.52028	0.17694	313	"AWI"	313	5642	6083	5876	56.0669456066946	0	0.836820083682008	0	0	0	1.25523012552301	0	0	0	0	6.27615062761506	2.09205020920502	0	0	0	0	0.418410041841004	0	0	0	0	0	0	0.418410041841004	0	0	0	0	0	23.4309623430962	0	0	0	0	0.836820083682008	0	1.67364016736402	0.418410041841004	0.836820083682008	5.43933054393306	0	0	0
23793	41220	"Hornchurch marshes"	51.52028	0.17694	317	"AWI"	317	5691	6119	5914	83.8235294117647	0	0	0	0.735294117647059	0	2.20588235294118	0	0	0	0	0.735294117647059	0.735294117647059	0	0	0	0	0.735294117647059	0	0	0	0	0	0	0	0	0	0	0	0	7.35294117647059	0	0	0	0	0	0	0	0	1.47058823529412	2.20588235294118	0	0	0
23793	41220	"Hornchurch marshes"	51.52028	0.17694	321	"AWI"	321	5745	6145	5952	49.5901639344262	0	0.409836065573771	0.819672131147541	0	0	1.22950819672131	0	0	0	0	3.68852459016393	0.819672131147541	0	0	0	0	0.819672131147541	0	0	0	0	0	0	0.409836065573771	0.819672131147541	0	0	0	0	36.4754098360656	0.409836065573771	0	0	0	0.819672131147541	0	1.22950819672131	0	2.45901639344262	0	0	0	0
23793	41220	"Hornchurch marshes"	51.52028	0.17694	325	"AWI"	325	5780	6187	5992	64.1509433962264	0	1.88679245283019	0	0	0	2.83018867924528	0	0	0	0	1.88679245283019	0.943396226415094	0	0	0	0	2.83018867924528	0	0.943396226415094	0	0	0	0	0	0	0	0	0	0	21.6981132075472	0	0	0	0	0	0	0	0	1.88679245283019	0.943396226415094	0	0	0
23793	41220	"Hornchurch marshes"	51.52028	0.17694	329	"AWI"	329	5849	6209	6033	77.4086378737541	0.332225913621262	1.32890365448505	0	0	0	0.996677740863787	0	0	0	0	2.6578073089701	0.332225913621262	0	0	0	0	0.664451827242525	0.332225913621262	0	0	0	0	0	0.664451827242525	0	0	0	0	0	11.2956810631229	0	0	0	0	0.332225913621262	0	0.664451827242525	0.332225913621262	1.99335548172757	0.332225913621262	0	0	0.332225913621262
23793	41220	"Hornchurch marshes"	51.52028	0.17694	333	"AWI"	333	5897	6238	6074	77.8761061946903	0	0	0	0	0	1.76991150442478	0	0	0	0	0	2.65486725663717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.0442477876106	0	0	0	0	0.884955752212389	0	0	0	0.884955752212389	0.884955752212389	0	0	0
23793	41220	"Hornchurch marshes"	51.52028	0.17694	337	"AWI"	337	5947	6273	6117	62.0071684587814	0	1.0752688172043	0.3584229390681	0	0	3.2258064516129	0	0	0	0	3.9426523297491	1.0752688172043	0	0	0	0	1.4336917562724	0	0	0	0	0	0	0	0	0	0	0	0.3584229390681	21.8637992831541	0	0	0.3584229390681	0	0	0	0.716845878136201	0	2.5089605734767	1.0752688172043	0	0	0
23793	41220	"Hornchurch marshes"	51.52028	0.17694	346	"AWI"	346	6031	6401	6224	63.0630630630631	0	0	0	0	0	2.7027027027027	0	0	0	0	3.6036036036036	9.00900900900901	0	0	0	0	0	0	0	0	0	0	0	0.900900900900901	0	0	0	0	0	17.1171171171171	0	0	0	0	0	0	0	0	0.900900900900901	2.7027027027027	0	0	0
23793	41220	"Hornchurch marshes"	51.52028	0.17694	350	"AWI"	350	6095	6434	6274	65.2631578947368	0	1.05263157894737	0	0	0	4.21052631578947	0	0	0	0	1.05263157894737	3.15789473684211	0	0	0	0	1.05263157894737	0	0	0	0	0	0	0	0	0	0	0	2.10526315789474	21.0526315789474	0	0	0	0	0	0	0	0	0	1.05263157894737	0	0	0
23793	41220	"Hornchurch marshes"	51.52028	0.17694	354	"AWI"	354	6129	6490	6326	80.5309734513274	0	0.884955752212389	0	0	0	0.884955752212389	0	0	0	0	3.53982300884956	0	0	0.884955752212389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.5044247787611	0	0	0	0	0	0	0	0	1.76991150442478	0	0	0	0
23793	41220	"Hornchurch marshes"	51.52028	0.17694	358	"AWI"	358	6219	6531	6373	85	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	1	0	0	0	0	0	0	1	0	0	0
23793	41220	"Hornchurch marshes"	51.52028	0.17694	362	"AWI"	362	6298	6575	6420	97.4358974358974	0	0	0	0	0	0	0	0	0	0	0.854700854700855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.854700854700855	0	0	0	0	0	0	0	0	0.854700854700855	0	0	0	0
23793	41220	"Hornchurch marshes"	51.52028	0.17694	366	"AWI"	366	6340	6639	6472	52.4271844660194	0	0	0.970873786407767	0	0	2.9126213592233	0	0	0	0	5.8252427184466	3.88349514563107	0	0	0	0	0	0	0	0	0	0	0	2.9126213592233	0	0	0	0	0	27.1844660194175	0	0	0	0	0.970873786407767	0	0	0	1.94174757281553	0.970873786407767	0	0	0
23793	41220	"Hornchurch marshes"	51.52028	0.17694	374	"AWI"	374	6389	6877	6567	56.8421052631579	0	0	0	0	0	1.05263157894737	0	0	0	0	1.05263157894737	15.7894736842105	0	0	0	0	0	0	0	0	0	0	0	2.10526315789474	0	0	0	0	0	16.8421052631579	0	0	0	0	0	0	1.05263157894737	1.05263157894737	0	4.21052631578947	0	0	0
