"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Corylus"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Juglans"	"Juniperus"	"Ligustrum"	"Liliaceae"	"Olea"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Tilia"	"Ulmus"	"Urticaceae"	"Vitaceae"
3351	4348	"Peyrelevade"	45.7075	2.04667	0	"AWI"	0	2781	3713	3367	0	0	2.68096514745308	0	0	0	0	0	9.6514745308311	0.268096514745308	0	0.268096514745308	0	0	0.536193029490617	2.68096514745308	4.55764075067024	14.4772117962466	0	0	6.97050938337802	0	0.268096514745308	0.536193029490617	0	0	0	0.268096514745308	0.536193029490617	0.268096514745308	8.04289544235925	0	32.7077747989276	0	0	11.7962466487936	0	0	0	0	0	2.94906166219839	0	0	0	0	0	0	0.268096514745308	0.268096514745308	0
3351	4348	"Peyrelevade"	45.7075	2.04667	5	"AWI"	5	2987	3748	3453	0.573065902578797	0	3.15186246418338	0.859598853868195	0	0	0.573065902578797	0	9.16905444126074	0	0	0.573065902578797	0	0	1.71919770773639	8.59598853868195	4.01146131805158	11.4613180515759	0	0	20.9169054441261	0	0	0	0	0.286532951289398	0.573065902578797	0	0	0	2.29226361031519	0	14.8997134670487	0	0	18.6246418338109	0	0	0	0	0	1.43266475644699	0	0	0	0	0	0.286532951289398	0	0	0
3351	4348	"Peyrelevade"	45.7075	2.04667	10	"AWI"	10	3123	3806	3545	0.598802395209581	0	9.58083832335329	0.29940119760479	0	0	0.29940119760479	0	4.79041916167665	0	0	0	0	0	0	11.377245508982	1.19760479041916	17.0658682634731	0	0	38.3233532934132	0.29940119760479	0	0	0	0	0	0.29940119760479	0	0	0.598802395209581	0	0	0	0	14.6706586826347	0	0	0	0	0	0	0	0	0	0	0	0.29940119760479	0.29940119760479	0	0
3351	4348	"Peyrelevade"	45.7075	2.04667	15	"AWI"	15	3353	3837	3622	0.588235294117647	0	6.47058823529412	0	0	0	0.294117647058824	0	3.82352941176471	0	0	0	0	0.294117647058824	0	12.6470588235294	4.41176470588235	18.5294117647059	0	0	32.3529411764706	0.294117647058824	0	0	0	0	0.294117647058824	0	0	0	1.17647058823529	0	0	0	0	16.7647058823529	0	0	0	0	0	0.294117647058824	0	0	0	0	0	1.17647058823529	0.588235294117647	0	0
3351	4348	"Peyrelevade"	45.7075	2.04667	20	"AWI"	20	3499	3899	3711	0	0	6.72268907563025	0	0	0	0	0	4.20168067226891	0	0	0	0	0	0	26.6106442577031	1.40056022408964	3.64145658263305	0	0	28.5714285714286	0	0	0	0	0	0	0	0	0	1.12044817927171	0	0	0	0	25.7703081232493	0	0	0	0	0	0	0.280112044817927	0	0	0	0	1.40056022408964	0.280112044817927	0	0
3351	4348	"Peyrelevade"	45.7075	2.04667	25	"AWI"	25	3567	3992	3786	0.704225352112676	0	8.80281690140845	0	0	0	0	0	7.3943661971831	0	0	0	0	0	0	23.943661971831	0.704225352112676	2.8169014084507	0	0	7.3943661971831	1.05633802816901	0	0	0	0	0	0	0	0	1.76056338028169	0	1.05633802816901	0	0	41.9014084507042	0	0	0	0	0	0.352112676056338	0	0	0	0	0	1.76056338028169	0.352112676056338	0	0
3351	4348	"Peyrelevade"	45.7075	2.04667	30	"AWI"	30	3605	4145	3851	0	0	9.76331360946746	0.29585798816568	0	0.29585798816568	0.29585798816568	0	7.98816568047337	0	0	0	0	0	0	18.9349112426036	0.29585798816568	3.55029585798817	0	0	7.10059171597633	0.29585798816568	0	0	0	0	0.29585798816568	0	0	0	2.07100591715976	0	0	0	0.29585798816568	45.5621301775148	0	0	0.29585798816568	0	0	0	0	0	0	0	0	2.07100591715976	0.591715976331361	0	0
3351	4348	"Peyrelevade"	45.7075	2.04667	35	"AWI"	35	3676	4210	3928	0.680272108843537	0	11.9047619047619	0	0.340136054421769	0	0	0	7.82312925170068	0	0	0	0	0	0	26.1904761904762	1.70068027210884	0	0	0	7.14285714285714	0.680272108843537	0	0	0	0	0	0	0	0	1.36054421768707	0	0	0	0.340136054421769	39.1156462585034	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238	0.340136054421769	0	0
3351	4348	"Peyrelevade"	45.7075	2.04667	40	"AWI"	40	3717	4327	4000	0.911854103343465	0	10.3343465045593	0.60790273556231	0	0	0	0	3.3434650455927	0	0	0	0	0	0	21.2765957446809	0.60790273556231	17.0212765957447	0	0	3.03951367781155	0.911854103343465	0	0	0	0	0	0	0	0	0.911854103343465	0	0	0	0.303951367781155	37.9939209726444	0	0	0	0	0	0	0.303951367781155	0.303951367781155	0	0	0	1.82370820668693	0.303951367781155	0	0
3351	4348	"Peyrelevade"	45.7075	2.04667	45	"AWI"	45	3788	4386	4077	0.625	0.3125	7.1875	0	0	0	0	0	3.75	0	0	0	0	0	0	20.3125	0	19.0625	0	0	4.6875	1.25	0	0	0	0	0	0	0	0	2.1875	0	0	0	0	36.25	0	0.3125	0.3125	0	0	0.3125	0	0.3125	0	0	0	2.8125	0.3125	0	0
3351	4348	"Peyrelevade"	45.7075	2.04667	50	"AWI"	50	3827	4486	4153	0.557103064066852	0	10.0278551532033	0.278551532033426	0	0	0	0	3.62116991643454	0.278551532033426	0	0.278551532033426	0	0	0	23.6768802228412	0	16.991643454039	0	0	6.68523676880223	0	0	0	0	0	0	0	0	0	1.1142061281337	0	0	0	0	31.1977715877437	0	0	0	0	0	0	0	0	0	0	0	5.2924791086351	0	0	0
3351	4348	"Peyrelevade"	45.7075	2.04667	55	"AWI"	55	3926	4534	4229	0.352112676056338	0.352112676056338	10.9154929577465	0	0	0	0	0	2.11267605633803	0	0	0	0	0	0	15.8450704225352	1.40845070422535	22.5352112676056	0	0	5.63380281690141	0.704225352112676	0	0	0	0	0	0	0	0	1.05633802816901	0	0	0	0	35.2112676056338	0.352112676056338	0	0	0	0	0	0.352112676056338	0	0	0	0	2.46478873239437	0.704225352112676	0	0
3351	4348	"Peyrelevade"	45.7075	2.04667	60	"AWI"	60	3981	4610	4307	0.673400673400673	0.336700336700337	9.76430976430976	0	0	0	0	0	4.71380471380471	0	0	0	0	0	0	18.8552188552189	1.68350168350168	13.4680134680135	0	0	5.05050505050505	1.01010101010101	0	0	0	0	0	0	0	0	1.68350168350168	0	0	0	0	40.7407407407407	0	0	0	0	0	0	0	0	0	0	0	1.68350168350168	0.336700336700337	0	0
3351	4348	"Peyrelevade"	45.7075	2.04667	65	"AWI"	65	4091	4656	4378	0	0	8.7463556851312	0	0	0	0.291545189504373	0	5.83090379008746	0	0	0	0	0	0	23.9067055393586	0.583090379008746	6.70553935860058	0	0	7.87172011661808	0.583090379008746	0	0	0	0	0	0.291545189504373	0	0	0.583090379008746	0	0	0	0	37.9008746355685	0.291545189504373	0.291545189504373	0.291545189504373	0	0	0	0.583090379008746	0	0	0	0.291545189504373	4.08163265306122	0.583090379008746	0	0.291545189504373
3351	4348	"Peyrelevade"	45.7075	2.04667	70	"AWI"	70	4154	4726	4452	0	0	10.2484472049689	0	0	0	0	0	3.41614906832298	0	0	0	0	0	0	19.2546583850932	9.3167701863354	6.83229813664596	0	0	3.72670807453416	0.62111801242236	0	0	0	0	0	0.31055900621118	0	0	0.62111801242236	0	0	0	0.31055900621118	39.4409937888199	0	0	0	0	0	0	0	0	0	0	0	4.6583850931677	1.24223602484472	0	0
3351	4348	"Peyrelevade"	45.7075	2.04667	75	"AWI"	75	4294	4757	4517	0.383141762452107	0	10.727969348659	0	0	0	0.766283524904214	0	3.83141762452107	0	0	0	0	0	0	19.1570881226054	1.14942528735632	9.96168582375479	0	0	6.51340996168582	0	0	0	0	0	0	0	0	0	1.53256704980843	0	0	0	0	40.6130268199234	0	0	0	0	0	0	0	0	0	0	0	4.59770114942529	0.766283524904214	0	0
3351	4348	"Peyrelevade"	45.7075	2.04667	80	"AWI"	80	4386	4805	4585	0.366300366300366	0	6.59340659340659	0	0	0	0	0	3.66300366300366	0	0	0	0	0	0	19.4139194139194	0.366300366300366	19.047619047619	0	0	6.22710622710623	1.0989010989011	0	0	0	0	0.366300366300366	0	0	0	3.2967032967033	0	0	0	0	34.7985347985348	0	0	0	0	0	0	0	0	0	0	0	4.3956043956044	0.366300366300366	0	0
3351	4348	"Peyrelevade"	45.7075	2.04667	85	"AWI"	85	4451	4891	4658	0.985221674876847	0	19.2118226600985	0.492610837438424	0.492610837438424	0.492610837438424	0.492610837438424	0	6.89655172413793	0	0	0	0	0	0	28.5714285714286	0.492610837438424	22.6600985221675	0	0	1.47783251231527	1.47783251231527	0	0	0	0	0	0	0	0	2.95566502463054	0	0	0	0	6.40394088669951	0	0	0	0	0	0	0	0	0	0	0	5.91133004926108	0.492610837438424	0	0.492610837438424
3351	4348	"Peyrelevade"	45.7075	2.04667	90	"AWI"	90	4482	5035	4730	0.480769230769231	0	27.8846153846154	0	0	0	0	0	11.0576923076923	0	0	0	0	0	0	39.4230769230769	0	0	0	0	5.28846153846154	1.44230769230769	0	0	0	0	0	0	0	0	2.40384615384615	0	0	0	0.480769230769231	2.40384615384615	0.961538461538462	0	0	0	0	0	0	0	0	0	0	7.69230769230769	0.480769230769231	0	0
3351	4348	"Peyrelevade"	45.7075	2.04667	95	"AWI"	95	4548	5096	4804	0.294117647058824	0	10	0	0.294117647058824	0	0.294117647058824	0	6.17647058823529	0	0	0	0	0	0	22.6470588235294	0.588235294117647	17.0588235294118	0	0	0.588235294117647	0.294117647058824	0	0	0	0	0	1.17647058823529	0	0	0.294117647058824	0	0	0	0	35	0	0	0	0	0	0	0.294117647058824	0	0	0	0	4.70588235294118	0.294117647058824	0	0
3351	4348	"Peyrelevade"	45.7075	2.04667	100	"AWI"	100	4589	5198	4876	1.02040816326531	0	1.53061224489796	0	0	0	0.510204081632653	0	9.18367346938776	0	0	0.510204081632653	0	0	0	2.55102040816327	0	16.3265306122449	0	0	1.02040816326531	0	0	0	0	0	0	0.510204081632653	0	0	3.06122448979592	0	0	0	0	53.0612244897959	0	0	0.510204081632653	0	0	0.510204081632653	0.510204081632653	0	0	0	0	8.6734693877551	0.510204081632653	0	0
3351	4348	"Peyrelevade"	45.7075	2.04667	105	"AWI"	105	4663	5250	4948	0	0.416666666666667	0	0	0	0	0	0	3.33333333333333	0	0	0	0	0	0	3.33333333333333	0	21.6666666666667	0	0	1.25	1.66666666666667	0	0	0	0	0	0	0	0	2.91666666666667	0	0	0	0	59.5833333333333	0	0	0	0	0	0	0.416666666666667	0	0	0	0	4.58333333333333	0.833333333333333	0	0
3351	4348	"Peyrelevade"	45.7075	2.04667	110	"AWI"	110	4711	5334	5021	0.393700787401575	0.393700787401575	0	0	0	0	0	0	6.2992125984252	0	0	0	0	0	0	28.3464566929134	0	0	0	0	1.5748031496063	2.36220472440945	0	0	0	0	0	0	0	0	2.75590551181102	0	0	0	0	50.7874015748031	0	0	0	0	0	0	1.18110236220472	0	0	0	0	3.93700787401575	1.96850393700787	0	0
3351	4348	"Peyrelevade"	45.7075	2.04667	115	"AWI"	115	4791	5388	5093	0	0	10.2040816326531	0	0	0	0	0	5.10204081632653	0.340136054421769	0	0	0	0	0	23.1292517006803	0.340136054421769	12.9251700680272	0	0	2.04081632653061	1.36054421768707	0	0	0	0	0.340136054421769	0	0	0	3.06122448979592	0	0	0	0.340136054421769	38.0952380952381	0.680272108843537	0.340136054421769	0	0	0	0	0	0.680272108843537	0	0	0	0.340136054421769	0.680272108843537	0	0
3351	4348	"Peyrelevade"	45.7075	2.04667	120	"AWI"	120	4844	5469	5163	0	0.655737704918033	18.3606557377049	0	0	0	0	0	4.59016393442623	0	0	0	0	0	0	29.8360655737705	0	0	0	0	1.9672131147541	0.327868852459016	0	0	0	0	0	0.327868852459016	0	0	1.63934426229508	0	1.31147540983607	0	0.327868852459016	39.0163934426229	0	0	0	0	0	0.327868852459016	0	0	0	0	0	1.31147540983607	0	0	0
3351	4348	"Peyrelevade"	45.7075	2.04667	125	"AWI"	125	4943	5514	5236	0	0.278551532033426	13.3704735376045	0.278551532033426	0.278551532033426	0	0	0.557103064066852	4.17827298050139	0	0	0	0	0	0	18.3844011142061	0.278551532033426	3.89972144846797	0	0	0.278551532033426	0.557103064066852	0	0	0	0	0	0	0	0	3.34261838440111	0	0	0	0.278551532033426	45.125348189415	0	0	0	0	0	0	0	0	0	0	0.278551532033426	8.07799442896936	0.278551532033426	0	0.278551532033426
3351	4348	"Peyrelevade"	45.7075	2.04667	130	"AWI"	130	5001	5592	5312	0.294985250737463	0	8.55457227138643	0	0	0.294985250737463	0	0	4.42477876106195	0	0.294985250737463	0	0	0	0	17.9941002949853	0.589970501474926	6.19469026548673	0	0	0.884955752212389	0	0	0	0	0	0	0	0	0	1.17994100294985	0	0	0	0	51.9174041297935	0	0.294985250737463	0	0	0.294985250737463	0	0	0	0	0	0	6.48967551622419	0.294985250737463	0	0
3351	4348	"Peyrelevade"	45.7075	2.04667	135	"AWI"	135	5128	5640	5380	0	0	10.7042253521127	0	0	0	0	0	2.8169014084507	0	0	0	0	0	0	18.3098591549296	0.28169014084507	14.6478873239437	0	0	0	0.28169014084507	0	0	0	0	0	0	0	0	2.8169014084507	0	0	0	0.28169014084507	44.2253521126761	0	0	0	0	0	0	0.563380281690141	0	0	0	0	5.07042253521127	0	0	0
3351	4348	"Peyrelevade"	45.7075	2.04667	140	"AWI"	140	5203	5711	5452	0	0	5.70342205323194	0	0	0	0.380228136882129	0	3.04182509505703	0	0	0	0	0	0	17.8707224334601	0.380228136882129	34.6007604562738	0	0	0.380228136882129	1.14068441064639	0	0	0	0	0	0.380228136882129	0	0	1.52091254752852	0	0	0	0	32.319391634981	0	0	0	0	0	0	0	0	0	0	0	2.28136882129278	0	0	0
