"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Geraniaceae"	"Juniperus"	"Onagraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polemoniaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
13441	20156	"Krumpa"	51.3	11.85	70	"AWI"	70	11830	12491	12238	0	0	0.961538461538462	3.84615384615385	0	0	0	0	0	0	0.480769230769231	0.480769230769231	43.2692307692308	0	0	0	0	0	0	0.480769230769231	41.8269230769231	0	8.65384615384615	0	0	0	0	0	0	0	0	0	0	0	0	0
13441	20156	"Krumpa"	51.3	11.85	80	"AWI"	80	11906	12537	12297	0	0	0	0.531914893617021	0	0	0	0	0	0	0	0	33.5106382978723	0	0	0	0	0	0	0	50.531914893617	0	13.8297872340426	0	0	0	0	0	0	0.531914893617021	0	0	1.06382978723404	0	0	0
13441	20156	"Krumpa"	51.3	11.85	90	"AWI"	90	11979	12580	12359	0	0.518134715025907	0	3.62694300518135	0	0	0	0	0	0	0	0	34.1968911917098	0	0.518134715025907	0	0	0	0.518134715025907	0	43.0051813471503	0	17.0984455958549	0	0	0	0	0	0	0	0	0.518134715025907	0	0	0	0
13441	20156	"Krumpa"	51.3	11.85	100	"AWI"	100	12060	12624	12418	0	0	0.443458980044346	5.54323725055432	0	0	0	0.221729490022173	0	0.221729490022173	0	0	18.8470066518847	0	0	0	0	0	0	0	33.2594235033259	0	39.9113082039911	0	0	0	0	0.221729490022173	0	0.443458980044346	0	0.443458980044346	0.443458980044346	0	0	0
13441	20156	"Krumpa"	51.3	11.85	110	"AWI"	110	12134	12668	12476	0	0	0.24390243902439	5.60975609756098	0	0	0	0	0	0	0	0	8.78048780487805	0	0	0	0	0	0	0	28.780487804878	0	55.1219512195122	0	0.48780487804878	0	0	0	0	0	0	0.731707317073171	0	0	0	0.24390243902439
13441	20156	"Krumpa"	51.3	11.85	120	"AWI"	120	12211	12707	12533	0	0	0.394477317554241	3.94477317554241	0	0	0	0	0	0	0.19723865877712	0	8.67850098619329	0	0	0	0	0	0	0	26.232741617357	0.591715976331361	59.1715976331361	0	0	0	0	0	0	0	0	0.394477317554241	0.394477317554241	0	0	0
13441	20156	"Krumpa"	51.3	11.85	130	"AWI"	130	12293	12751	12593	0	0.200803212851406	0	14.0562248995984	0	0	0	0	0	0	0.200803212851406	0	14.2570281124498	0	0.200803212851406	0	0	0	0	0	26.1044176706827	0.200803212851406	44.1767068273092	0	0	0	0	0	0	0	0	0.401606425702811	0.200803212851406	0	0	0
13441	20156	"Krumpa"	51.3	11.85	140	"AWI"	140	12374	12790	12652	0	0.18796992481203	0	13.7218045112782	0	0	0	0	0	0.18796992481203	0	0	7.89473684210526	0	0	0	0	0	0	0	21.0526315789474	0	56.390977443609	0	0	0	0	0	0	0	0	0.37593984962406	0.18796992481203	0	0	0
13441	20156	"Krumpa"	51.3	11.85	150	"AWI"	150	12445	12832	12710	0	0.564971751412429	0.376647834274953	4.89642184557439	0	0	0	0.188323917137476	0	0	0.188323917137476	0.188323917137476	12.4293785310734	0	0.188323917137476	0	0	0	0	0	28.2485875706215	0	50.8474576271186	0	0	0	0	0	0	0.753295668549906	0.188323917137476	0.941619585687382	0	0	0	0
13441	20156	"Krumpa"	51.3	11.85	160	"AWI"	160	12510	12868	12762	0	0.193050193050193	0	23.5521235521236	0	0	0	0	0	0	0	0.386100386100386	6.17760617760618	0	0	0	0	0	0	0.772200772200772	14.4787644787645	0	54.0540540540541	0	0	0	0	0.193050193050193	0	0	0	0	0.193050193050193	0	0	0
