"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Corylus"	"Crassulaceae"	"Crataegus"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fraxinus"	"Gentianaceae"	"Hypericaceae"	"Lamiaceae"	"Orobanchaceae"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Scrophulariaceae"	"Sorbus"	"Tilia"	"Ulmus"
23796	41228	"Comerslade"	51.12028	-3.80472	8.5	"AWI"	8.5	53.5	1273.5	628	6.73758865248227	0	0.709219858156028	0	0	0.709219858156028	0	0	0	0	0	31.9148936170213	0	0	4.9645390070922	0	0	0	0	0	0.354609929078014	0	0.709219858156028	0	39.3617021276596	0	14.1843971631206	0	0	0	0	0	0	0	0.354609929078014	0
23796	41228	"Comerslade"	51.12028	-3.80472	16.5	"AWI"	16.5	1061	1611	1313	3.07692307692308	0.384615384615385	0.384615384615385	0	0	1.15384615384615	0	0	0	0	0	13.8461538461538	0	0	13.4615384615385	0	0	0.769230769230769	0	0	0	0	0.384615384615385	0	57.3076923076923	0	7.69230769230769	0.384615384615385	0	1.15384615384615	0	0	0	0	0	0
23796	41228	"Comerslade"	51.12028	-3.80472	24.5	"AWI"	24.5	1668.5	2357.5	1972.5	4.11522633744856	0.411522633744856	0.823045267489712	0	0	0.823045267489712	0	0	0	0	0	17.6954732510288	0	0	4.52674897119342	0	0.411522633744856	0	0	0	0	0	0	0	59.6707818930041	0	11.1111111111111	0	0	0	0.411522633744856	0	0	0	0	0
23796	41228	"Comerslade"	51.12028	-3.80472	32.5	"AWI"	32.5	2017.5	3352	2608.5	7.58620689655172	0	0.689655172413793	0	0	0.344827586206897	0.344827586206897	0	0	0	0	32.0689655172414	0	0.344827586206897	1.72413793103448	0	0	0.689655172413793	0	0	0	0	0.689655172413793	0	38.9655172413793	0	12.4137931034483	0.689655172413793	0	0.344827586206897	1.03448275862069	0.344827586206897	0	0.689655172413793	0.344827586206897	0.689655172413793
23796	41228	"Comerslade"	51.12028	-3.80472	37.5	"AWI"	37.5	2350	3587.5	3053	7.50853242320819	0	0	0	0	1.02389078498294	0	0	0	0	0	26.962457337884	0	0	3.7542662116041	0	0.68259385665529	1.02389078498294	0	0	0	0	0	0	45.7337883959044	0	10.580204778157	1.02389078498294	0	0	1.02389078498294	0.341296928327645	0	0	0	0.341296928327645
23796	41228	"Comerslade"	51.12028	-3.80472	38.5	"AWI"	38.5	2403	3652.5	3151	4.68227424749164	0	0.668896321070234	0	0	3.34448160535117	0	0	0	0	0	21.0702341137124	0	0	2.34113712374582	0	0.334448160535117	1.33779264214047	0	0	0	0	0.334448160535117	0	51.505016722408	0	12.0401337792642	0	0	0	1.00334448160535	1.33779264214047	0	0	0	0
23796	41228	"Comerslade"	51.12028	-3.80472	39.5	"AWI"	39.5	2451.5	3734.5	3235	7.04697986577181	0	0.335570469798658	0	0	0.335570469798658	0	0	0	0	0	27.5167785234899	0	0	4.69798657718121	0	0	1.34228187919463	0	0	0	0	0	0	44.9664429530201	0	10.0671140939597	1.00671140939597	0	0	1.34228187919463	0.671140939597315	0	0	0	0.671140939597315
23796	41228	"Comerslade"	51.12028	-3.80472	40.5	"AWI"	40.5	2544.5	3787.5	3301.5	5.92592592592593	0	0.37037037037037	0	0	1.11111111111111	0.740740740740741	0	0	0	0	25.1851851851852	0.37037037037037	0	4.44444444444444	0	0	0.37037037037037	0	0	0	0	0.37037037037037	0	43.3333333333333	0	12.2222222222222	0.740740740740741	0	0	1.85185185185185	2.22222222222222	0	0	0.740740740740741	0
23796	41228	"Comerslade"	51.12028	-3.80472	41.5	"AWI"	41.5	2686	3800.5	3361.5	7.66423357664234	0	0	0	0	1.09489051094891	0	0	0	0	0.364963503649635	24.8175182481752	0	0	3.28467153284672	0	0	0	0	0	0	0	0	0	42.3357664233577	0	17.5182481751825	0	0	0	1.09489051094891	0	0	0.364963503649635	0	1.45985401459854
23796	41228	"Comerslade"	51.12028	-3.80472	42.5	"AWI"	42.5	2823.5	3812.5	3421.5	9.7972972972973	0	0	0	0	1.35135135135135	0	0	0	0	0	27.027027027027	0	0	1.68918918918919	0	0.337837837837838	1.01351351351351	0	0	0	0	0.675675675675676	2.02702702702703	40.5405405405405	0	13.8513513513514	0	0	0	0	0.675675675675676	0	0.337837837837838	0	0.675675675675676
23796	41228	"Comerslade"	51.12028	-3.80472	43.5	"AWI"	43.5	2959	3827	3482	9.8159509202454	0	0.306748466257669	0	0	2.45398773006135	0	0	0	0	0	35.5828220858896	0	0	3.98773006134969	0	0	0	0	0	0	0	0	0	31.2883435582822	0	14.4171779141104	0.306748466257669	0	0	0	1.22699386503067	0	0	0	0.613496932515337
23796	41228	"Comerslade"	51.12028	-3.80472	44.5	"AWI"	44.5	3095	3845.5	3540.5	10.0694444444444	0	1.38888888888889	0	0	1.73611111111111	0	0	0	0	0	43.0555555555556	0	0	4.86111111111111	0	0.347222222222222	0	0	0	0	0	0.347222222222222	0	18.4027777777778	0	15.2777777777778	0.347222222222222	0	0	0	2.77777777777778	0	0	1.04166666666667	0.347222222222222
23796	41228	"Comerslade"	51.12028	-3.80472	45.5	"AWI"	45.5	3230.5	3862.5	3597.5	8.64197530864197	0	3.39506172839506	0	0	3.39506172839506	0	0	0	0	0	38.2716049382716	0	0	2.77777777777778	0	0.617283950617284	1.23456790123457	0	0	0.308641975308642	0	0	0	16.6666666666667	0	18.5185185185185	0	0	0	0	5.55555555555556	0	0.308641975308642	0	0.308641975308642
23796	41228	"Comerslade"	51.12028	-3.80472	46.5	"AWI"	46.5	3357.5	3883.5	3653.5	4.1958041958042	0	9.09090909090909	0.34965034965035	0	0.699300699300699	0	0	0	0	0	38.4615384615385	0	0	6.29370629370629	0	1.04895104895105	0	0	0	0	0	0	1.04895104895105	11.1888111888112	2.0979020979021	16.7832167832168	0	0	0	0	6.29370629370629	0	2.0979020979021	0	0.34965034965035
23796	41228	"Comerslade"	51.12028	-3.80472	47.5	"AWI"	47.5	3471	3915	3708	8.97435897435897	0	2.24358974358974	0	0	3.2051282051282	0	0	0	0	0	33.6538461538462	0	0	8.33333333333333	0	0	0	0	0	0	0	0.32051282051282	0	10.8974358974359	0	20.1923076923077	0	0	0	0.641025641025641	6.41025641025641	0	4.48717948717949	0.32051282051282	0.32051282051282
23796	41228	"Comerslade"	51.12028	-3.80472	48.5	"AWI"	48.5	3578.5	3949	3766	10.5960264900662	0	1.65562913907285	0	0	5.29801324503311	0.33112582781457	0	0	0	0	30.794701986755	0	0	5.96026490066225	0	0	0	0	0	0.33112582781457	0	0	0	20.1986754966887	0	21.1920529801325	0	0	0	0	2.31788079470199	0	0.33112582781457	0.33112582781457	0.662251655629139
23796	41228	"Comerslade"	51.12028	-3.80472	49.5	"AWI"	49.5	3666	3997	3828.5	9.53947368421053	0	1.31578947368421	0	0	2.30263157894737	0	0	0	0	0	36.1842105263158	0	0	8.22368421052632	0	0.328947368421053	0.328947368421053	0	0	0	0	0	0	15.1315789473684	0	20.7236842105263	0	0	0	0	3.61842105263158	0	0.657894736842105	0.657894736842105	0.986842105263158
23796	41228	"Comerslade"	51.12028	-3.80472	50.5	"AWI"	50.5	3746.5	4076.5	3914	8.53658536585366	0	0.609756097560976	0	0	1.82926829268293	0	0	0	0	0	29.8780487804878	0	0	7.6219512195122	0	0	0	0	0	0	0	0	0	30.1829268292683	0	17.9878048780488	0.304878048780488	0	0	0.304878048780488	2.13414634146341	0.304878048780488	0	0	0.304878048780488
23796	41228	"Comerslade"	51.12028	-3.80472	51.5	"AWI"	51.5	3835.5	4214	4020	9.60960960960961	0	3.003003003003	0	0	1.5015015015015	0	0	0	0	0	20.7207207207207	0	0	11.4114114114114	0	0	0	0	0	0.3003003003003	0	1.2012012012012	0.900900900900901	18.9189189189189	0	17.7177177177177	0	0	0	0.3003003003003	14.4144144144144	0	0	0	0
23796	41228	"Comerslade"	51.12028	-3.80472	52.5	"AWI"	52.5	3895	4405	4126	7.57097791798107	0.315457413249211	1.57728706624606	0	0	0.315457413249211	0	0	0	0	0	23.6593059936909	0	0	15.4574132492114	0	1.26182965299685	0.315457413249211	0	0	0	0	0.315457413249211	0	21.1356466876972	0.315457413249211	16.0883280757098	0.315457413249211	0	0	0	11.3564668769716	0	0	0	0
23796	41228	"Comerslade"	51.12028	-3.80472	53.5	"AWI"	53.5	3927	4613.5	4230	4.66666666666667	0	1	0	0	0.666666666666667	0	0	0	0	0	21.3333333333333	0	0	17.6666666666667	0	1	0.666666666666667	0	0	0	0	1	0	26.3333333333333	0	15.3333333333333	0.333333333333333	0	0	0.333333333333333	8.33333333333333	0	0	0.333333333333333	1
23796	41228	"Comerslade"	51.12028	-3.80472	54.5	"AWI"	54.5	3950.5	4828	4330	3.13588850174216	0	0.348432055749129	0	0	2.4390243902439	0	0	0	0	0.348432055749129	44.2508710801394	0	0	9.75609756097561	0	0.348432055749129	0.348432055749129	0	0	0.348432055749129	0	1.04529616724739	0	18.1184668989547	0	13.2404181184669	0.696864111498258	0	0	1.04529616724739	3.48432055749129	0	0	0.696864111498258	0.348432055749129
23796	41228	"Comerslade"	51.12028	-3.80472	55.5	"AWI"	55.5	3969.5	5042	4433.5	3.92156862745098	0	0.980392156862745	0	0	2.28758169934641	0	0	0	0	0	46.078431372549	0	0	4.90196078431373	0	0	0.326797385620915	0	0	0.326797385620915	0	0.980392156862745	0	25.8169934640523	0	10.1307189542484	0.65359477124183	0	0	0.65359477124183	1.30718954248366	0	0	0.326797385620915	1.30718954248366
23796	41228	"Comerslade"	51.12028	-3.80472	56.5	"AWI"	56.5	3987.5	5257.5	4539	4.05405405405405	0	2.02702702702703	0	0	2.36486486486486	0.675675675675676	0	0	0	0.337837837837838	42.9054054054054	0	0	10.472972972973	0	0	0.337837837837838	0	0	0	0	0	0	16.8918918918919	0	9.7972972972973	0.675675675675676	2.36486486486486	0	0	3.37837837837838	0.337837837837838	0	0.337837837837838	3.04054054054054
23796	41228	"Comerslade"	51.12028	-3.80472	57.5	"AWI"	57.5	4004.5	5478.5	4645	4.52961672473868	0	0.348432055749129	0	0	3.13588850174216	0	0	0	0	0	31.0104529616725	0	0	5.92334494773519	0	0	1.04529616724739	0	0	0	0	0.348432055749129	0	35.5400696864112	0	14.2857142857143	0.696864111498258	0	0	1.04529616724739	1.39372822299652	0	0	0	0.696864111498258
23796	41228	"Comerslade"	51.12028	-3.80472	58.5	"AWI"	58.5	4020	5702	4750	6.38297872340426	0	0.354609929078014	0	0	2.83687943262411	0	0	0	0	0	35.1063829787234	0	0	6.02836879432624	0	0	0.709219858156028	0	0	0	0	0	0	35.1063829787234	0	11.7021276595745	0	0	0	0.354609929078014	0.709219858156028	0	0	0.354609929078014	0.354609929078014
23796	41228	"Comerslade"	51.12028	-3.80472	59.5	"AWI"	59.5	4034	5925.5	4853.5	1.05263157894737	0	0.701754385964912	0	0	2.45614035087719	0	0	0	0	0	31.5789473684211	0	0	4.91228070175439	0	0	0.350877192982456	0	0	0	0	0.701754385964912	0	45.6140350877193	0	10.5263157894737	1.05263157894737	0	0	0	0	0	0	0	1.05263157894737
23796	41228	"Comerslade"	51.12028	-3.80472	60.5	"AWI"	60.5	4104.5	6059.5	4947	3.55871886120996	0	0.355871886120996	0	0	5.69395017793594	0	0	0	0	0	33.0960854092527	0	0	3.91459074733096	0	0	0.355871886120996	0	0	0	0	1.42348754448399	0	38.0782918149466	0	11.0320284697509	0.711743772241993	0	0	0.711743772241993	0	0	0.355871886120996	0.355871886120996	0.355871886120996
23796	41228	"Comerslade"	51.12028	-3.80472	61.5	"AWI"	61.5	4205	6107	5039	2.36486486486486	0	0.337837837837838	0.337837837837838	0	3.37837837837838	0	0.337837837837838	0	0	0	29.3918918918919	0	0	8.10810810810811	0	0.337837837837838	0.337837837837838	0	0	0	0	0.337837837837838	0	39.8648648648649	0	12.1621621621622	1.01351351351351	0	0	0	0	0	0	0	1.68918918918919
23796	41228	"Comerslade"	51.12028	-3.80472	62.5	"AWI"	62.5	4278.5	6158	5144	4.80769230769231	0	0.641025641025641	0	0	2.88461538461538	0	0	0	0	0	30.7692307692308	0	0.32051282051282	6.41025641025641	0	0	0.641025641025641	0	0	0	0	0.641025641025641	0	37.5	0	13.4615384615385	0	0	0	0	0	0	0	0	1.92307692307692
