"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Convolvulaceae"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fraxinus"	"Geraniaceae"	"Lamiaceae"	"Liliaceae"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polemoniaceae"	"Polygonaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rumex"	"Salix"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
26570	46466	"Berezovskoye mire"	53.66192	38.5838	50	"AWI"	50	1298	1658	1462	0	9.04392764857881	0	3.10077519379845	3.87596899224806	0	7.23514211886305	0.775193798449612	0	0	0	0.258397932816538	0	1.80878552971576	3.87596899224806	0	0	0	0	0	0.258397932816538	0	0	0	0	4.1343669250646	24.2894056847545	0	37.2093023255814	0	0	1.29198966408269	0.258397932816538	0	0	0.516795865633075	0.258397932816538	1.55038759689922	0.258397932816538	0
26570	46466	"Berezovskoye mire"	53.66192	38.5838	55	"AWI"	55	1449	1834	1623	0	8.31460674157303	0	2.24719101123596	3.82022471910112	0	8.98876404494382	0.674157303370786	0	0	0	0.898876404494382	0.224719101123596	0.898876404494382	2.24719101123596	0	0	0	0	0	0	0	0	0	0	5.1685393258427	34.1573033707865	0	29.2134831460674	0	0	0.674157303370786	0	0	0	0	0	1.79775280898876	0.449438202247191	0.224719101123596
26570	46466	"Berezovskoye mire"	53.66192	38.5838	60	"AWI"	60	1502	2159	1775	0	8.96860986547085	0	3.36322869955157	6.05381165919283	0	12.780269058296	1.12107623318386	0	0	0	0	0	0.896860986547085	9.41704035874439	0	0	0	0	0	0.224215246636771	0.224215246636771	0	0	0	1.12107623318386	16.3677130044843	0	34.0807174887892	0	0	1.5695067264574	0.448430493273543	0	0	0	0	2.24215246636771	1.12107623318386	0
26570	46466	"Berezovskoye mire"	53.66192	38.5838	65	"AWI"	65	1692	2273	1987	0	10.3044496487119	0	2.10772833723653	5.15222482435597	0	12.6463700234192	1.17096018735363	0	0	0	0	0	0.702576112412178	7.49414519906323	0	0	0	0	0	0.468384074941452	0	0	0.234192037470726	0	2.34192037470726	15.6908665105386	0	37.2365339578454	0	0	1.63934426229508	0.234192037470726	0	0	0.468384074941452	0	1.87353629976581	0.234192037470726	0
26570	46466	"Berezovskoye mire"	53.66192	38.5838	70	"AWI"	70	1781	2510	2200	0	5.94059405940594	2.72277227722772	2.72277227722772	6.18811881188119	0	7.67326732673267	1.73267326732673	0.247524752475248	0	0	0.495049504950495	0	0.742574257425743	20.0495049504951	0	0	0	0	0	0	0	0	0	0.247524752475248	1.48514851485149	9.65346534653465	0	32.9207920792079	0	0	2.72277227722772	0.742574257425743	0	0	1.73267326732673	0	1.73267326732673	0.247524752475248	0
26570	46466	"Berezovskoye mire"	53.66192	38.5838	75	"AWI"	75	2068	2579	2340	0	7.52089136490251	0	2.78551532033426	12.2562674094708	0	3.06406685236769	0.835654596100279	0	0	0	0.557103064066852	0	1.1142061281337	16.991643454039	0	0	0	0	0	0	0.278551532033426	0	0	0	1.67130919220056	11.142061281337	0	35.3760445682451	0	0	3.89972144846797	0.278551532033426	0	0	0.835654596100279	0	1.39275766016713	0	0
26570	46466	"Berezovskoye mire"	53.66192	38.5838	80	"AWI"	80	2210	2733	2490	0	2.96803652968037	0	2.05479452054794	4.79452054794521	0	8.21917808219178	2.28310502283105	0	0	0	0.228310502283105	0	0.45662100456621	30.8219178082192	0	0	0	0	0.45662100456621	0.228310502283105	0.228310502283105	0	0.228310502283105	0	1.36986301369863	7.76255707762557	0	30.8219178082192	0	0	2.73972602739726	1.14155251141552	0	0	1.36986301369863	0	1.36986301369863	0.45662100456621	0
26570	46466	"Berezovskoye mire"	53.66192	38.5838	85	"AWI"	85	2319	2812	2571	0	4.25531914893617	0	2.83687943262411	8.86524822695035	0	9.9290780141844	3.54609929078014	0	0	0	0.354609929078014	0	1.41843971631206	39.7163120567376	0	0	0	0	0.354609929078014	0.354609929078014	0.354609929078014	0	0	0	1.77304964539007	15.9574468085106	0	0	0	0	4.9645390070922	1.06382978723404	0	0	0.709219858156028	0	2.4822695035461	1.06382978723404	0
26570	46466	"Berezovskoye mire"	53.66192	38.5838	90	"AWI"	90	2382	2949	2649	0	6.76328502415459	0	2.65700483091787	4.58937198067633	0	5.31400966183575	0.241545893719807	0	0	0	0.241545893719807	0	0.72463768115942	23.1884057971014	0	0	0	0	0.241545893719807	0	0	0	0	0	1.69082125603865	10.3864734299517	0	39.8550724637681	0	0	1.69082125603865	0	0	0	0.241545893719807	0	1.69082125603865	0.483091787439614	0
26570	46466	"Berezovskoye mire"	53.66192	38.5838	95	"AWI"	95	2518	3020	2725	0	6.87203791469194	0	4.02843601895735	4.50236966824645	0	2.3696682464455	0.710900473933649	0	0	0	0.4739336492891	0	1.4218009478673	27.7251184834123	0	0	0	0	0	0	0.4739336492891	0	0	0	0.710900473933649	9.71563981042654	0	32.2274881516588	0	0	4.50236966824645	0.4739336492891	0	0	1.18483412322275	0	1.65876777251185	0.947867298578199	0
26570	46466	"Berezovskoye mire"	53.66192	38.5838	100	"AWI"	100	2607	3126	2801	0	5.22875816993464	0	1.30718954248366	1.96078431372549	0	6.10021786492375	0	0	0	0	0	0	1.74291938997821	22.8758169934641	0	0	0	0	0	0	0.65359477124183	0	0	0	4.79302832244009	17.4291938997821	0	28.322440087146	0	0	3.92156862745098	0.435729847494553	0	0.217864923747277	0.217864923747277	0	2.39651416122004	2.39651416122004	0
26570	46466	"Berezovskoye mire"	53.66192	38.5838	105	"AWI"	105	2789	3306	2974	0	7.74193548387097	0	1.29032258064516	5.80645161290323	0	5.16129032258065	0.645161290322581	0	0	0	0	0	2.79569892473118	22.1505376344086	0	0	0	0	0.21505376344086	0	0.21505376344086	0	0	0	1.72043010752688	12.258064516129	0	33.5483870967742	0	0	2.79569892473118	0.43010752688172	0	0	0.645161290322581	0	1.72043010752688	0.860215053763441	0
26570	46466	"Berezovskoye mire"	53.66192	38.5838	110	"AWI"	110	2839	3617	3143	0	9.75609756097561	0	1.95121951219512	8.29268292682927	0	12.6829268292683	0	0	0	0	0	0	1.46341463414634	23.9024390243902	0	0	0	0	0.975609756097561	0	0.48780487804878	0	0	0	3.90243902439024	25.3658536585366	0.975609756097561	0	0	0	4.8780487804878	0	0	0	0	0	2.92682926829268	2.4390243902439	0
26570	46466	"Berezovskoye mire"	53.66192	38.5838	115	"AWI"	115	3066	3727	3395	0	15.3846153846154	0	2.1978021978022	3.2967032967033	0	6.59340659340659	0	0	0	0	0	0	2.1978021978022	34.0659340659341	0	0	0	0	0	0	4.3956043956044	0	0	0	1.0989010989011	18.6813186813187	0	0	0	0	1.0989010989011	0	0	0	2.1978021978022	0	4.3956043956044	4.3956043956044	0
26570	46466	"Berezovskoye mire"	53.66192	38.5838	120	"AWI"	120	3175	3986	3649	0	11.7647058823529	0	1.17647058823529	5.88235294117647	0	4.70588235294118	1.17647058823529	0	0	0	0	0	1.17647058823529	30.5882352941176	0	0	0	0	0	0	0.588235294117647	0	0	0	2.94117647058824	30.5882352941176	0	0	0	0	1.76470588235294	0	0	0	0	0	5.88235294117647	1.76470588235294	0
26570	46466	"Berezovskoye mire"	53.66192	38.5838	125	"AWI"	125	3522	4050	3814	0	10.6430155210643	0	1.77383592017738	2.66075388026608	0	3.99113082039911	0.221729490022173	0	0	0	0	0	1.99556541019956	9.75609756097561	0	0	0	0.443458980044346	0.665188470066519	0	0.221729490022173	0	0	0	1.99556541019956	14.8558758314856	0	45.0110864745011	0	0	2.4390243902439	0.886917960088692	0	0	0.221729490022173	0	1.55210643015521	0.665188470066519	0
26570	46466	"Berezovskoye mire"	53.66192	38.5838	130	"AWI"	130	3678	4252	3990	0	8.21596244131455	0	1.64319248826291	3.9906103286385	0	6.10328638497653	0.234741784037559	0	0	0	0	0	1.64319248826291	13.1455399061033	0	0	0	0	0.469483568075117	0	1.87793427230047	0	0	0	2.8169014084507	20.6572769953052	0	31.6901408450704	0	0	3.9906103286385	0.469483568075117	0	0	1.40845070422535	0	0.938967136150235	0.704225352112676	0
26570	46466	"Berezovskoye mire"	53.66192	38.5838	135	"AWI"	135	3773	4366	4067	0	19.7452229299363	0	0.318471337579618	6.68789808917197	0	8.28025477707006	0	0	0	0	0.318471337579618	0	0.955414012738854	17.8343949044586	0.318471337579618	0	0	0	0.636942675159236	0	0	0	0	0	2.22929936305732	26.1146496815287	0	0	0	0	5.09554140127389	2.22929936305732	0	0	0.636942675159236	0	5.73248407643312	2.86624203821656	0
26570	46466	"Berezovskoye mire"	53.66192	38.5838	140	"AWI"	140	3837	4520	4141	0	14.4230769230769	0	1.28205128205128	3.2051282051282	0	10.5769230769231	0	0	0	0	0	0	2.24358974358974	20.1923076923077	0	0	0	0	0	0	0.641025641025641	0	0	0	3.84615384615385	27.5641025641026	0	0	0	0	7.69230769230769	0	0	0.32051282051282	1.28205128205128	0	3.52564102564103	3.2051282051282	0
26570	46466	"Berezovskoye mire"	53.66192	38.5838	145	"AWI"	145	3945	4602	4219	0	17.8403755868545	0	0.469483568075117	5.63380281690141	0	13.6150234741784	0.469483568075117	0	0	0	0.469483568075117	0	4.22535211267606	18.7793427230047	0	0	0	0	0	0	0	0	0	0	1.40845070422535	22.5352112676056	0	0	0	0	7.51173708920188	0.938967136150235	0	0	0	0	4.22535211267606	1.87793427230047	0
26570	46466	"Berezovskoye mire"	53.66192	38.5838	150	"AWI"	150	4012	4722	4298	0	16.6666666666667	0	2.82485875706215	7.6271186440678	0	8.75706214689266	0.564971751412429	0	0	0	1.12994350282486	0	3.38983050847458	12.9943502824859	0	0.282485875706215	0.282485875706215	0	0	0	0	0	0	0	3.10734463276836	24.5762711864407	0	0	0	0	7.06214689265537	1.41242937853107	0	0	1.41242937853107	0.847457627118644	4.80225988700565	2.25988700564972	0
26570	46466	"Berezovskoye mire"	53.66192	38.5838	155	"AWI"	155	4235	4982	4532	0.23696682464455	10.4265402843602	0	2.8436018957346	5.45023696682464	0	7.58293838862559	0.947867298578199	0.23696682464455	0	0	0	0	1.8957345971564	8.76777251184834	0	0	0	0	0	0	0.23696682464455	0	0	0	1.4218009478673	14.9289099526066	0	26.5402843601896	0	0	9.47867298578199	0.4739336492891	0	0	1.65876777251185	0	4.739336492891	2.13270142180095	0
26570	46466	"Berezovskoye mire"	53.66192	38.5838	160	"AWI"	160	4312	5440	4759	0	15.1603498542274	2.91545189504373	0.291545189504373	6.70553935860058	0	9.91253644314869	0.291545189504373	0	0	0	0.291545189504373	0	6.70553935860058	4.95626822157434	0	0	0	0	0	0	0	0	0	0	2.04081632653061	30.0291545189504	0	0	0	0	9.32944606413994	0.291545189504373	0	0	1.45772594752187	0.291545189504373	4.95626822157434	4.3731778425656	0
26570	46466	"Berezovskoye mire"	53.66192	38.5838	165	"AWI"	165	4919	5592	5199	0	15.3246753246753	0	2.07792207792208	8.83116883116883	0	5.19480519480519	0.779220779220779	0	0	0	0	0	4.93506493506494	4.67532467532468	0	0	0	0	0	0	0.519480519480519	0	0	0	1.55844155844156	12.987012987013	0	20	0	0	13.2467532467532	0.519480519480519	0	0	2.33766233766234	0	2.5974025974026	4.41558441558442	0
26570	46466	"Berezovskoye mire"	53.66192	38.5838	170	"AWI"	170	5337	5891	5644	0	11.3095238095238	0	4.76190476190476	6.8452380952381	0	12.5	0	0	0	0	0	0	5.35714285714286	9.22619047619048	0	0	0	0	0.297619047619048	0	0.595238095238095	0	1.48809523809524	0	1.48809523809524	24.1071428571429	0	0	0	0	13.0952380952381	0.297619047619048	0	0	2.38095238095238	0	2.38095238095238	3.57142857142857	0.297619047619048
26570	46466	"Berezovskoye mire"	53.66192	38.5838	175	"AWI"	175	5678	6188	5921	0	19.3548387096774	0	3.2258064516129	12.5806451612903	0	10	0.967741935483871	0	0	0	0.967741935483871	0	4.83870967741935	4.51612903225806	0	0	0	0.645161290322581	0	0	1.29032258064516	0	0.967741935483871	0	1.61290322580645	17.0967741935484	0	0	0	0	11.9354838709677	0.32258064516129	0	0	2.90322580645161	0	3.54838709677419	3.2258064516129	0
26570	46466	"Berezovskoye mire"	53.66192	38.5838	180	"AWI"	180	5760	6802	6172	0	42.5629290617849	0	0.91533180778032	11.441647597254	0	2.2883295194508	0.68649885583524	0	0	0	0.22883295194508	0	3.4324942791762	2.2883295194508	0.22883295194508	0	0	0	0	0	0.91533180778032	0	0.68649885583524	0	1.1441647597254	21.9679633867277	0	0	0	0	3.89016018306636	0	0	0	0.68649885583524	0	3.20366132723112	3.4324942791762	0
26570	46466	"Berezovskoye mire"	53.66192	38.5838	185	"AWI"	185	5954	6920	6417	0	49.0526315789474	0	2.10526315789474	9.26315789473684	0	1.89473684210526	0	0	0	0	0	0	3.15789473684211	3.36842105263158	0	0	0	0	0	0	0.421052631578947	0	0	0.210526315789474	0.210526315789474	17.0526315789474	0	0	0	0	4.84210526315789	0	3.36842105263158	0	0.631578947368421	0	3.15789473684211	1.26315789473684	0
26570	46466	"Berezovskoye mire"	53.66192	38.5838	190	"AWI"	190	6061	7140	6655	0	46.7532467532467	0	1.81818181818182	7.01298701298701	0	4.67532467532468	0.25974025974026	0	0	0	0.25974025974026	0	4.67532467532468	2.33766233766234	0	0	0	0	0	0	0.25974025974026	0	0.25974025974026	0	1.2987012987013	17.9220779220779	0	0	0	0	5.19480519480519	0.25974025974026	0	0	1.2987012987013	0.779220779220779	2.5974025974026	2.33766233766234	0
26570	46466	"Berezovskoye mire"	53.66192	38.5838	195	"AWI"	195	6477	7209	6864	0	64.7058823529412	0	1.05042016806723	4.20168067226891	0	3.36134453781513	0	0	0	0	0	0	3.78151260504202	1.89075630252101	0	0	0	0	0	0	0	0	0	0	0.630252100840336	12.1848739495798	0	0	0	0	3.57142857142857	0	0	0	0.210084033613445	0.210084033613445	2.94117647058824	1.05042016806723	0.210084033613445
26570	46466	"Berezovskoye mire"	53.66192	38.5838	200	"AWI"	200	6709	7358	7090	0	23.0443974630021	0	1.47991543340381	11.6279069767442	0	13.953488372093	0	0	0	0	0	0	1.26849894291755	3.59408033826638	0	0	0	0	0	0	0	0	0	0	0.422832980972516	21.1416490486258	0	15.0105708245243	0	0	2.95983086680761	0.422832980972516	0	0	0	1.90274841437632	1.47991543340381	1.69133192389006	0
26570	46466	"Berezovskoye mire"	53.66192	38.5838	205	"AWI"	205	6967	7626	7297	0	13.9917695473251	0	0.823045267489712	7.61316872427984	0	11.3168724279835	0	0	0	0	0	0	3.29218106995885	4.52674897119342	0	0	0	0	0.411522633744856	0	0	0	0	0	0.205761316872428	29.4238683127572	0	17.9012345679012	0	0	3.29218106995885	0.617283950617284	0	0	2.05761316872428	2.05761316872428	0.823045267489712	1.64609053497942	0
26570	46466	"Berezovskoye mire"	53.66192	38.5838	210	"AWI"	210	7050	8210	7466	0	4.52261306532663	0	0.251256281407035	7.53768844221105	0	22.6130653266332	0	0	0	0	0.251256281407035	0	2.01005025125628	3.51758793969849	0.251256281407035	0	0	0	0.251256281407035	0	0.50251256281407	0.251256281407035	0	0	0	50.7537688442211	0	0	0	0	0.753768844221105	0	0	0	3.76884422110553	1.00502512562814	0.251256281407035	1.50753768844221	0
26570	46466	"Berezovskoye mire"	53.66192	38.5838	215	"AWI"	215	7170	8512	7669	0	2.52631578947368	0	0.631578947368421	13.0526315789474	0	32.8421052631579	0.210526315789474	0	0	0	0.421052631578947	0	0.842105263157895	2.73684210526316	0.631578947368421	0	0	0	0	0	0.210526315789474	0	0	0	0.210526315789474	32.4210526315789	0	9.47368421052632	0	0	0.842105263157895	0	0	0	0.210526315789474	2.10526315789474	0	0.631578947368421	0
26570	46466	"Berezovskoye mire"	53.66192	38.5838	220	"AWI"	220	7235	8992	7849	0	1.84331797235023	0	0.921658986175115	20.2764976958525	0	38.4792626728111	0	0	0	0	0.230414746543779	0	0.691244239631336	1.61290322580645	0.230414746543779	0	0	0	0	0	0.230414746543779	0	0.460829493087558	0	0.460829493087558	23.2718894009217	0	7.6036866359447	0.230414746543779	0	0.691244239631336	0	0	0	0.230414746543779	1.84331797235023	0.460829493087558	0.230414746543779	0
