"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acanthaceae"	"Acer"	"Aesculus"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Carya"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Cistaceae"	"Convolvulaceae"	"Corylus"	"Crataegus"	"Cucurbitaceae"	"Cyperaceae"	"Datiscaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frankeniaceae"	"Fraxinus"	"Geraniaceae"	"Hypericaceae"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Malvaceae"	"Nerium"	"Olea"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Phillyrea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Prosopis"	"Prunus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Scrophulariaceae"	"Solanaceae"	"Styrax"	"Tamaricaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
3013	3927	"Beysehir Gölü"	37.54167	31.5	240	"AWI"	240	2826	3270	3054	3	0	0	0	0	0	0	56	0	5	0	0	0	0	0	1	15	1	23	0	0	1	0	0	70	1	0	0	6	0	0	2	0	170	0	1	0	4	5	0	0	0	0	1	0	3	0	1	0	0	0	338	0	72	82	0	0	0	0	62	0	0	1	0	18	0	22	1	0	0	0	0	0	1	0	1	0	1	1
3013	3927	"Beysehir Gölü"	37.54167	31.5	250	"AWI"	250	2979	3387	3182	10	0	0	0	1	0	0	71	0	0	0	0	0	0	0	0	0	1	64	1	0	2	0	0	15	0	1	0	1	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	3	0	0	0	0	0	298	0	27	58	0	0	0	0	19	8	0	0	0	18	0	6	0	1	0	1	0	0	0	0	0	0	0	0
3013	3927	"Beysehir Gölü"	37.54167	31.5	260	"AWI"	260	3134	3509	3312	5	0	0	0	4	0	0	72	0	0	0	0	0	0	0	0	0	3	12	0	0	2	0	0	84	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	1	0	0	0	0	0	100	0	20	38	0	0	0	0	42	0	0	0	0	16	0	4	1	0	0	0	0	0	1	0	1	0	0	1
3013	3927	"Beysehir Gölü"	37.54167	31.5	280	"AWI"	280	3452	3759	3575	12	0	0	0	1	0	0	27	0	0	0	0	0	0	0	0	0	23	48	0	0	0	0	0	235	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	1	0	0	0	0	304	1	0	59	0	0	0	0	21	0	0	0	0	9	0	2	6	0	0	0	0	0	3	0	0	0	0	0
3013	3927	"Beysehir Gölü"	37.54167	31.5	285	"AWI"	285	3508	3845	3648	1	0	1	0	1	0	0	49	0	1	0	9	0	0	0	0	0	5	64	0	0	0	0	0	501	0	0	0	1	0	0	0	0	0	1	0	0	3	3	0	0	0	0	0	0	2	0	0	0	0	0	194	0	18	89	0	4	0	11	38	6	0	0	0	10	3	143	2	0	0	0	1	0	3	0	0	1	0	1
3013	3927	"Beysehir Gölü"	37.54167	31.5	290	"AWI"	290	3565	3934	3721	3	0	0	0	1	0	0	44	0	0	0	0	0	0	0	0	0	2	82	0	0	0	0	0	569	0	0	2	0	0	0	0	1	0	0	0	0	1	7	0	0	0	0	0	1	1	0	0	2	0	0	184	0	7	76	0	0	0	2	16	7	0	0	0	9	1	284	1	0	0	0	0	0	2	0	0	0	0	1
3013	3927	"Beysehir Gölü"	37.54167	31.5	295	"AWI"	295	3625	4020	3795	2	0	0	0	0	0	0	29	0	0	0	7	1	2	0	0	6	3	78	0	0	2	0	0	683	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	2	0	0	0	0	0	247	0	22	74	0	0	0	0	17	2	0	0	0	7	1	133	1	0	0	0	0	0	2	0	1	0	0	0
3013	3927	"Beysehir Gölü"	37.54167	31.5	300	"AWI"	300	3686	4107	3868	8	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	569	0	0	16	0	0	0	0	3	0	0	0	0	3	0	3	0	0	0	0	0	0	1	0	1	0	0	0
3013	3927	"Beysehir Gölü"	37.54167	31.5	320	"AWI"	320	3930	4436	4168	11	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	94	0	1	1	0	0	65	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	587	0	0	3	0	0	0	0	2	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0
3013	3927	"Beysehir Gölü"	37.54167	31.5	340	"AWI"	340	4192	4754	4462	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	41	0	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3013	3927	"Beysehir Gölü"	37.54167	31.5	360	"AWI"	360	4469	5073	4758	7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	405	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3013	3927	"Beysehir Gölü"	37.54167	31.5	380	"AWI"	380	4745	5379	5054	4	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	66	0	3	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	392	0	0	29	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3013	3927	"Beysehir Gölü"	37.54167	31.5	390	"AWI"	390	4893	5527	5201	2	0	0	0	1	0	0	7	0	0	0	0	0	0	0	0	3	0	58	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	174	0	0	5	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3013	3927	"Beysehir Gölü"	37.54167	31.5	400	"AWI"	400	5030	5677	5349	3	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	205	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3013	3927	"Beysehir Gölü"	37.54167	31.5	410	"AWI"	410	5174	5828	5499	1	0	1	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	65	0	1	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	253	0	0	11	0	0	0	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3013	3927	"Beysehir Gölü"	37.54167	31.5	420	"AWI"	420	5325	5980	5646	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3013	3927	"Beysehir Gölü"	37.54167	31.5	440	"AWI"	440	5627	6261	5941	2	0	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	99	0	2	0	0	0	15	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	297	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3013	3927	"Beysehir Gölü"	37.54167	31.5	460	"AWI"	460	5929	6543	6235	0	0	0	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	76	0	1	0	0	0	92	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	228	0	0	5	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0
3013	3927	"Beysehir Gölü"	37.54167	31.5	480	"AWI"	480	6243	6823	6530	1	0	0	0	3	0	0	5	0	0	0	0	0	0	0	0	0	0	125	0	0	2	0	0	10	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	264	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3013	3927	"Beysehir Gölü"	37.54167	31.5	500	"AWI"	500	6567	7088	6822	0	0	0	0	1	0	0	6	0	0	0	0	0	0	0	0	0	0	342	0	0	1	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	239	0	2	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3013	3927	"Beysehir Gölü"	37.54167	31.5	520	"AWI"	520	6867	7392	7116	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	320	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	140	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
3013	3927	"Beysehir Gölü"	37.54167	31.5	540	"AWI"	540	7119	7746	7418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	197	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	83	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
