"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fraxinus"	"Geraniaceae"	"Indeterminable"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Myrica"	"Nartheciaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Scrophulariaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Tofieldiaceae"	"Ulmus"	"Urticaceae"	"Viburnum"
13392	20050	"Vestre Øykjamyrtjørn"	59.81667	6	50	"AWI"	50	447	956	695	21.6783216783217	0	0	0	0	0	0	0	0	0	0	10.1398601398601	0	18.8811188811189	0	0	0	0	0.699300699300699	0	1.04895104895105	12.5874125874126	0	0	0	0	0	2.0979020979021	0	0.34965034965035	0	0	19.2307692307692	0	0	0	3.84615384615385	0	0	0	0	0	0	0	2.0979020979021	0	0	0.699300699300699	4.54545454545455	2.0979020979021	0
13392	20050	"Vestre Øykjamyrtjørn"	59.81667	6	54	"AWI"	54	509	1072	784	24.609375	0	0	0	0	0	0	0	0	0	0	12.109375	0	10.9375	0	0	0	0	0.390625	0	2.34375	12.109375	0	0	0	0	0	3.125	0	0	0	0	21.09375	0	0	0	4.6875	0	0	0	0	0	0	0	3.125	0	0	0.390625	4.6875	0.390625	0
13392	20050	"Vestre Øykjamyrtjørn"	59.81667	6	58	"AWI"	58	593	1139	878	20.6140350877193	0	1.31578947368421	0	0	0	0	0	0	0	0	12.280701754386	0	11.8421052631579	0	9.64912280701754	0	0	1.31578947368421	0.43859649122807	1.31578947368421	8.33333333333333	0	0	0.43859649122807	0	0	0.43859649122807	0	0.43859649122807	0	0	17.9824561403509	0	0	0	6.14035087719298	0	0	0.87719298245614	0	0	0	0	2.19298245614035	0.43859649122807	0.43859649122807	0	3.07017543859649	0.43859649122807	0
13392	20050	"Vestre Øykjamyrtjørn"	59.81667	6	62	"AWI"	62	695	1230	972	13	0	0	0	0	49.5	0	0	0	0	0	3	0.25	8.75	0	0	0	0	0	0	0.75	2.25	0	0	0	0	0	0.75	0	0.25	0	0	11.25	0	0	0	2.75	0	0	0	0	0	0	0	3	0.25	0.5	0.25	1.75	1.5	0.25
13392	20050	"Vestre Øykjamyrtjørn"	59.81667	6	66	"AWI"	66	783	1314	1059	36.1344537815126	0	0	0	0	0	0	0	0.420168067226891	0	0	9.66386554621849	0	13.0252100840336	0	0	0	0	1.68067226890756	0	0.840336134453782	4.20168067226891	0	0	0	0	0	1.68067226890756	0.420168067226891	0	0	0	18.9075630252101	0	0.420168067226891	0	5.46218487394958	0	0	0	0	0	0	0	4.20168067226891	0	0.420168067226891	0.420168067226891	1.68067226890756	0.420168067226891	0
13392	20050	"Vestre Øykjamyrtjørn"	59.81667	6	70	"AWI"	70	896	1363	1156	15.4034229828851	0	0	0	0	40.3422982885086	0	0	0	0	0	4.15647921760391	0	11.9804400977995	0	0	0	0	0.733496332518337	0	0.488997555012225	2.20048899755501	0	0	0	0	0	0.733496332518337	0.244498777506112	0.733496332518337	0	0	14.4254278728606	0	0.244498777506112	0	3.66748166259169	0	0	0	0	0	0	0	1.22249388753056	0	0.244498777506112	0.244498777506112	1.71149144254279	1.22249388753056	0
13392	20050	"Vestre Øykjamyrtjørn"	59.81667	6	74	"AWI"	74	1016	1425	1240	32.0819112627986	0	0	0	0	0	0	0	0	0	0	8.19112627986348	0	8.87372013651877	0	0	0	0	2.38907849829352	0	0.68259385665529	2.38907849829352	0	0	0	0	0	0.68259385665529	0.341296928327645	0.68259385665529	0	0	24.9146757679181	0	0	0	10.9215017064846	0	0	0	0	0	0	0	1.70648464163823	0	0	0.341296928327645	5.11945392491468	0.68259385665529	0
13392	20050	"Vestre Øykjamyrtjørn"	59.81667	6	78	"AWI"	78	1122	1481	1325	31.1688311688312	0	0	0	0	0	0	0	0	0	0	10.3896103896104	0	9.95670995670996	0	0	0	0	0.865800865800866	0.432900432900433	2.5974025974026	4.76190476190476	0	0	0	0	0	0.865800865800866	0	1.2987012987013	0	0	21.6450216450216	0	0	0	7.35930735930736	0	0	0	0	0	0	0	2.5974025974026	0	0	0	5.19480519480519	0.865800865800866	0
13392	20050	"Vestre Øykjamyrtjørn"	59.81667	6	82	"AWI"	82	1316	1512	1396	32.6633165829146	0	0	0	0	0	0	0	0	0	0	6.03015075376884	0	17.5879396984925	0	0	0	0	1.50753768844221	0	1.00502512562814	6.03015075376884	0	0	0	0	0	2.51256281407035	0	0.50251256281407	0	0	15.5778894472362	0	0	0	9.04522613065327	0	0	0	0	0	0	0	2.01005025125628	0	1.00502512562814	0.50251256281407	2.51256281407035	1.50753768844221	0
13392	20050	"Vestre Øykjamyrtjørn"	59.81667	6	86	"AWI"	86	1392	1682	1521	29.3918918918919	0	0	0	0	0	0	0	0	0	0	7.09459459459459	0	12.8378378378378	0	0	0	0	1.01351351351351	0	0.337837837837838	4.05405405405405	0	0	0	0	0	2.02702702702703	0	0	0	0	24.6621621621622	0	0	0	9.7972972972973	0	0	0.337837837837838	0	0	0	0	2.36486486486486	0	0.337837837837838	0.337837837837838	2.7027027027027	2.7027027027027	0
13392	20050	"Vestre Øykjamyrtjørn"	59.81667	6	90	"AWI"	90	1431	1981	1633	16.2844036697248	0	0	0	0	45.6422018348624	0	0	0	0	0	5.04587155963303	0	5.5045871559633	0	0	0	0	0.229357798165138	0.688073394495413	0.229357798165138	3.21100917431193	0	0	0	0	0	0.458715596330275	0	0	0	0	10.7798165137615	0	0	0	5.96330275229358	0	0	0	0	0	0	0	1.37614678899083	0	0.688073394495413	0.229357798165138	3.21100917431193	0.458715596330275	0
13392	20050	"Vestre Øykjamyrtjørn"	59.81667	6	94	"AWI"	94	1495	2170	1759	29.4354838709677	0	0	0	0	0	0.403225806451613	0	0.403225806451613	0	0	10.4838709677419	0	4.83870967741935	0	0	0	0	1.61290322580645	0	1.20967741935484	8.06451612903226	0	0	0	0	0	2.01612903225806	0	0	0	0	19.3548387096774	0	0	0	14.1129032258065	0	0	0	0	0	0	0	2.82258064516129	0	0.403225806451613	0.403225806451613	3.2258064516129	1.20967741935484	0
13392	20050	"Vestre Øykjamyrtjørn"	59.81667	6	98	"AWI"	98	1570	2306	1886	17.7829099307159	0	0	0	0	48.0369515011547	0	0	0	0	0	4.15704387990762	0	5.08083140877598	0	0	0	0	0.69284064665127	0	0.69284064665127	2.3094688221709	0	0	0	0	0	1.15473441108545	0	0.23094688221709	0	0	10.161662817552	0	0	0	4.84988452655889	0	0	0	0	0	0	0	1.38568129330254	0	0.23094688221709	0	2.07852193995381	0.92378752886836	0.23094688221709
13392	20050	"Vestre Øykjamyrtjørn"	59.81667	6	102	"AWI"	102	1639	2440	2008	16.7272727272727	0	0	0	0	52.5454545454546	0	0	0	0	0	4.90909090909091	0	0	0	0	0	0	0.909090909090909	0	0.181818181818182	2.36363636363636	0	0	0	0	0	1.09090909090909	0	0	0	0	10.7272727272727	0	0	0	5.45454545454545	0	0	0	0	0	0	0	1.09090909090909	0	0.363636363636364	0.181818181818182	2.72727272727273	0.727272727272727	0
13392	20050	"Vestre Øykjamyrtjørn"	59.81667	6	106	"AWI"	106	1758	2536	2144	15.0900900900901	0	0	0	0	51.8018018018018	0	0	0	0	0	2.47747747747748	0	2.92792792792793	0	0	0	0	0.675675675675676	0	1.57657657657658	2.92792792792793	0	0	0.225225225225225	0	0.45045045045045	1.57657657657658	0	0	0	0	8.55855855855856	0	0.45045045045045	0	5.63063063063063	0	0	0	0	0	0	0	1.57657657657658	0	0.225225225225225	0.225225225225225	2.7027027027027	0.900900900900901	0
13392	20050	"Vestre Øykjamyrtjørn"	59.81667	6	110	"AWI"	110	1864	2654	2277	33.953488372093	0	0	0	0	0	0	0	0	0	0	5.58139534883721	0	8.37209302325581	0	0	0	0	0.465116279069767	0.465116279069767	0.465116279069767	5.58139534883721	0	0	0	0	0	2.7906976744186	0	0.930232558139535	0	0	22.3255813953488	0	0	0	5.58139534883721	0	0	0.465116279069767	0	0	0	0	1.3953488372093	0.465116279069767	0.930232558139535	0	9.76744186046512	0.465116279069767	0
13392	20050	"Vestre Øykjamyrtjørn"	59.81667	6	114	"AWI"	114	1985	2787	2408	38.2142857142857	0	0	0	0	0	0	0	0	0	0	10	0	6.07142857142857	0	0	0	0	0.357142857142857	0	1.07142857142857	4.28571428571429	0	0	0.357142857142857	0	0	0.357142857142857	0	0	0	0	19.6428571428571	0	0	0	8.57142857142857	0	0	0	0	0	0	0	2.85714285714286	0	0	0.357142857142857	6.07142857142857	1.78571428571429	0
13392	20050	"Vestre Øykjamyrtjørn"	59.81667	6	118	"AWI"	118	2134	2861	2551	18.4834123222749	0	0	0	0	45.0236966824645	0	0	0	0	0	5.21327014218009	0	5.21327014218009	0	0	0	0	0.947867298578199	0.23696682464455	0.710900473933649	2.3696682464455	0	0	0	0	0	1.65876777251185	0	0	0	0	8.05687203791469	0	0.23696682464455	0	4.50236966824645	0	0	0.23696682464455	0	0	0	0	3.3175355450237	0	0	0	2.3696682464455	1.4218009478673	0
13392	20050	"Vestre Øykjamyrtjørn"	59.81667	6	122	"AWI"	122	2281	2944	2681	16.4351851851852	0	0.462962962962963	0	0	45.8333333333333	0	0	0.231481481481481	0	0	8.56481481481481	0	3.47222222222222	0	0	0	0	0.462962962962963	0	0.694444444444444	3.24074074074074	0	0	0.231481481481481	0	0	0.925925925925926	0	0	0	0	7.40740740740741	0	0.231481481481481	0	6.71296296296296	0	0	0	0	0	0	0	1.15740740740741	0.462962962962963	0.231481481481481	0	2.77777777777778	0.462962962962963	0
13392	20050	"Vestre Øykjamyrtjørn"	59.81667	6	126	"AWI"	126	2460	3046	2812	32.9218106995885	0.411522633744856	0	0	0	0	0	0	0	0	0	13.9917695473251	0	6.99588477366255	0	0	0	0	0.823045267489712	0	2.05761316872428	2.46913580246914	0	0	0.411522633744856	0	0	1.23456790123457	0	0	0	0	15.6378600823045	0	0	0	12.3456790123457	0	0	0	0	0	0	0	1.23456790123457	0	0.823045267489712	0	5.76131687242798	2.88065843621399	0
13392	20050	"Vestre Øykjamyrtjørn"	59.81667	6	130	"AWI"	130	2801	3134	2932	15.3674832962138	0	0	0	0	49.4432071269488	0	0	0	0	0	3.56347438752784	0	6.23608017817372	0	0	0	0	2.2271714922049	0	0.66815144766147	1.78173719376392	0	0	0	0	0	0.66815144766147	0	0	0	0	9.13140311804009	0	0	0	4.23162583518931	0	0	0	0	0	0	0	1.33630289532294	0	0.22271714922049	0	4.00890868596882	1.11358574610245	0
13392	20050	"Vestre Øykjamyrtjørn"	59.81667	6	134	"AWI"	134	2918	3405	3117	20.1646090534979	0	0	0	0	45.2674897119342	0	0	0	0	0	4.32098765432099	0	2.05761316872428	0	0	0	0	0.205761316872428	0	1.23456790123457	2.46913580246914	0	0	0.205761316872428	0.205761316872428	0	2.88065843621399	0	0	0	0	9.25925925925926	0	0.411522633744856	0	6.17283950617284	0	0	0	0	0	0	0	1.85185185185185	0	0.411522633744856	0	1.64609053497942	1.23456790123457	0
13392	20050	"Vestre Øykjamyrtjørn"	59.81667	6	138	"AWI"	138	3002	3801	3301	18.8405797101449	0	0	0	0	47.4120082815735	0	0	0	0	0	4.55486542443064	0	3.31262939958592	0	0	0.20703933747412	0	1.44927536231884	0	1.24223602484472	1.65631469979296	0	0	0	0	0	1.86335403726708	0	0	0	0	9.10973084886128	0	0	0	4.76190476190476	0	0	0	0	0	0	0	1.65631469979296	0	0	0.20703933747412	3.1055900621118	0.62111801242236	0
13392	20050	"Vestre Øykjamyrtjørn"	59.81667	6	142	"AWI"	142	3097	4052	3484	29.535864978903	0	0	0.843881856540084	0	0	0	0	0	0	0	10.5485232067511	0	3.37552742616034	0	0	0.421940928270042	0	0.843881856540084	0	1.26582278481013	2.9535864978903	0	0	0	0	0	4.21940928270042	0	0	0	0	18.5654008438819	0	0.421940928270042	0	11.8143459915612	0	0	0	0	1.26582278481013	0	0	3.79746835443038	0	0	0	6.75105485232067	3.37552742616034	0
13392	20050	"Vestre Øykjamyrtjørn"	59.81667	6	146	"AWI"	146	3243	4276	3698	18.7368421052632	0	0	0	0	44.6315789473684	0	0	0.421052631578947	0	0	4.42105263157895	0	4.21052631578947	0	0	0	0	0.421052631578947	0	0.631578947368421	3.36842105263158	0	0	0	0	0	1.05263157894737	0	0	0	0	7.57894736842105	0	0	0	8.42105263157895	0	0	0	0	0	0	0	0.631578947368421	0.210526315789474	0	0	4.42105263157895	0.842105263157895	0
13392	20050	"Vestre Øykjamyrtjørn"	59.81667	6	150	"AWI"	150	3377	4511	3909	17.420814479638	0	0	0	0	48.4162895927602	0	0	0	0	0	4.29864253393665	0	2.26244343891403	0	0	0	0	1.13122171945701	0	0.226244343891403	0.904977375565611	0	0	0.226244343891403	0	0	1.80995475113122	0	0	0	0	5.88235294117647	0	0	0	12.89592760181	0	0	0	0	0	0	0	0.452488687782805	0.226244343891403	0.226244343891403	0	3.39366515837104	0	0.226244343891403
13392	20050	"Vestre Øykjamyrtjørn"	59.81667	6	154	"AWI"	154	3526	4722	4123	16.4210526315789	0	0	0	0	42.5263157894737	0	0	0	0	0	6.31578947368421	0	4.84210526315789	0	0	0	0	1.47368421052632	0.210526315789474	1.68421052631579	1.47368421052632	0	0	0.210526315789474	0	0	1.05263157894737	0	0	0	0	7.78947368421053	0	0.210526315789474	0	9.68421052631579	0	0	0.210526315789474	0	0	0	0	1.26315789473684	0.210526315789474	0.210526315789474	0	4	0.210526315789474	0
13392	20050	"Vestre Øykjamyrtjørn"	59.81667	6	158	"AWI"	158	3722	4863	4320	29.5081967213115	0	0	0	0	0	0	0	0	0	0	5.32786885245902	0	9.42622950819672	0	0	0	0	0.819672131147541	0	0.409836065573771	6.14754098360656	0	0	0.819672131147541	0	0	2.45901639344262	0	0	0	0	15.9836065573771	0	0	0	13.9344262295082	0	0	0	0	0	0	0	3.27868852459016	0	0.819672131147541	0	9.83606557377049	1.22950819672131	0
13392	20050	"Vestre Øykjamyrtjørn"	59.81667	6	162	"AWI"	162	3912	5058	4522	15.9250585480094	0	0	0	0	42.8571428571429	0	0	0	0	0	3.74707259953162	0	4.68384074941452	0	0	0	0	1.40515222482436	0	0.468384074941452	4.91803278688525	0	0	0	0	0	0.702576112412178	0	0	0	0	6.3231850117096	0	0	0	8.66510538641686	0	0	0	0	0	0	0.234192037470726	1.87353629976581	0	0	0	7.25995316159251	0.936768149882904	0
13392	20050	"Vestre Øykjamyrtjørn"	59.81667	6	166	"AWI"	166	4147	5174	4718	36.4035087719298	0	0	0	0	0	0	0	0	0	0	6.14035087719298	0	7.45614035087719	0	0	0	0	1.31578947368421	0.43859649122807	1.75438596491228	8.7719298245614	0	0	0.43859649122807	0	0	1.31578947368421	0	0	0	0	10.9649122807018	0	0.43859649122807	0	13.1578947368421	0	0	0	0	0	0	0	1.75438596491228	0	1.31578947368421	0.43859649122807	7.45614035087719	0.43859649122807	0
13392	20050	"Vestre Øykjamyrtjørn"	59.81667	6	170	"AWI"	170	4415	5286	4907	16.1702127659574	0	0	0	0	46.1702127659574	0	0	0	0	0	4.8936170212766	0	1.91489361702128	0	0	0	0	0.212765957446809	0	0.638297872340425	2.5531914893617	0	0	0	0	0	1.48936170212766	0	0	0	0	8.72340425531915	0	0.212765957446809	0	8.93617021276596	0	0	0	0	0	0	0	2.76595744680851	0	0.638297872340425	0	4.25531914893617	0.212765957446809	0.212765957446809
13392	20050	"Vestre Øykjamyrtjørn"	59.81667	6	174	"AWI"	174	4665	5403	5100	36.6492146596859	0	0	0	0	0	0	0	0	0	0	4.18848167539267	0.523560209424084	0	0	0	0	0	0.523560209424084	0	0.523560209424084	4.71204188481675	0	0	1.04712041884817	0	0	4.18848167539267	0	0	0	0	13.0890052356021	0	0.523560209424084	0	16.2303664921466	0	0	0	0	0	0	0	3.66492146596859	0	1.04712041884817	0	13.0890052356021	0	0
13392	20050	"Vestre Øykjamyrtjørn"	59.81667	6	178	"AWI"	178	5027	5459	5285	28.0769230769231	0	0	0	0	0	0	0	0	0	0	7.69230769230769	0	3.07692307692308	0	0	0	0	1.92307692307692	0	1.92307692307692	6.92307692307692	0	0	0	0	0	1.53846153846154	0	0	0	0	15.3846153846154	0	0.384615384615385	0	19.6153846153846	0	0	0	0	0	0	0	3.46153846153846	0	1.53846153846154	0	8.46153846153846	0	0
13392	20050	"Vestre Øykjamyrtjørn"	59.81667	6	182	"AWI"	182	5181	5858	5510	34.9090909090909	0	0	0	0	0	0	0	0.363636363636364	0	0	6.18181818181818	0	3.63636363636364	0	0	0	0	2.90909090909091	0	1.09090909090909	6.18181818181818	0	0	0	0	0	3.27272727272727	0	0	0	0	13.8181818181818	0	0.363636363636364	0	13.4545454545455	0	0	0	0	0	0	0	4	0	1.09090909090909	0	8	0.727272727272727	0
13392	20050	"Vestre Øykjamyrtjørn"	59.81667	6	186	"AWI"	186	5325	6359	5748	35.546875	0	0	0	0	0	0	0	0	0	0	14.453125	0	3.90625	0	0	0	0	1.171875	0	0.78125	3.90625	0	0	0	0	0	1.953125	0	0	0	0	12.109375	0	0.390625	0.390625	8.59375	0	0	0.390625	0	0	0	0	5.078125	0	1.953125	0	9.375	0	0
13392	20050	"Vestre Øykjamyrtjørn"	59.81667	6	190	"AWI"	190	5506	6535	6058	39.5061728395062	0	0	0	0	0	0	0	0	0	0	6.17283950617284	0	3.29218106995885	0	0	0	0	0.823045267489712	0	1.23456790123457	5.76131687242798	0	0	0.823045267489712	0	0	2.05761316872428	0	0	0	0	11.9341563786008	0	0	0.411522633744856	9.87654320987654	0	0	0	0	0	0	0.411522633744856	4.52674897119342	0	0.823045267489712	0	11.9341563786008	0.411522633744856	0
13392	20050	"Vestre Øykjamyrtjørn"	59.81667	6	194	"AWI"	194	5829	6689	6307	23.1060606060606	0	0	0	0	38.0681818181818	0	0	0	0	0	7.1969696969697	0	3.03030303030303	0	0	0	0	1.32575757575758	0	0.189393939393939	3.03030303030303	0	0	0.189393939393939	0	0	1.51515151515152	0	0	0	0	6.25	0	0.378787878787879	0	4.54545454545455	0	0	0	0	0	0	0	4.92424242424242	0	0.378787878787879	0	5.68181818181818	0.189393939393939	0
13392	20050	"Vestre Øykjamyrtjørn"	59.81667	6	198	"AWI"	198	6119	6837	6568	19.3899782135076	0	0	0	0	46.6230936819172	0	0	0	0	0	3.48583877995643	0	2.39651416122004	0	0	0	0	1.08932461873638	0	1.08932461873638	3.26797385620915	0	0	0	0	0	0.871459694989107	0	0	0	0	3.92156862745098	0	0.217864923747277	0	5.88235294117647	0	0	0	0	0	0	0	2.61437908496732	0	0.435729847494553	0	8.71459694989107	0	0
13392	20050	"Vestre Øykjamyrtjørn"	59.81667	6	202	"AWI"	202	6604	6984	6787	25.2918287937743	0	0	0	0	44.7470817120623	0	0	0	0	0	5.05836575875486	0	0	0	0	0	0	0.194552529182879	0	1.16731517509728	1.36186770428016	0	0	0	0	0	0.972762645914397	0	0	0	0	4.66926070038911	0	0	0	7.00389105058366	0	0	0	0	0	0	0	2.52918287937743	0	0.194552529182879	0	6.80933852140078	0	0
13392	20050	"Vestre Øykjamyrtjørn"	59.81667	6	206	"AWI"	206	6779	7279	7027	26.5546218487395	0	0	0	0	50.5882352941176	0	0	0	0	0	3.36134453781513	0	2.18487394957983	0	0	0	0	0.168067226890756	0	0.168067226890756	1.17647058823529	0	0	0	0	0	0.672268907563025	0	0	0	0	5.04201680672269	0	0	0	2.52100840336134	0	0	0	0	0.504201680672269	0	0	2.01680672268908	0	0	0	5.04201680672269	0	0
13392	20050	"Vestre Øykjamyrtjørn"	59.81667	6	210	"AWI"	210	6961	7615	7245	24.1025641025641	0.170940170940171	0	0	0	45.8119658119658	0	0	0	0	0	6.32478632478632	0	2.90598290598291	0	0	0	0	0.341880341880342	0.170940170940171	0.683760683760684	2.73504273504274	0	0	0	0	0	1.02564102564103	0	0	0	0	3.41880341880342	0	0	0	2.73504273504274	0	0	0	0	0	0	0	0.854700854700855	0	0.170940170940171	0	8.54700854700855	0	0
