"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Convolvulaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fagus"	"Fraxinus"	"Genista"	"Gentianaceae"	"Geraniaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Liliaceae"	"Olea"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Poaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Vitaceae"
23896	41448	"Lauenensee"	46.39684	7.33143	142	"AWI"	142	1587	2154	1864	0	8	92	1	0	0	0	5	0	0	0	0	0	0	0	0	2	0	0	6	13	0	0	2	58	9	0	0	0	3	0	0	0	0	4	0	0	123	0	0	0	0	0	34	11	0	1	0	0	4	2	0	2	0	1	1	5	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	150	"AWI"	150	1881	2249	2014	0	1	111	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	7	9	0	0	0	46	1	0	0	0	0	0	0	0	0	1	0	0	132	0	0	11	0	0	26	0	0	0	0	0	4	1	0	1	1	3	0	3	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	158	"AWI"	158	2028	2391	2179	0	1	120	1	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	8	13	0	0	0	50	1	0	0	0	0	0	0	0	0	0	0	0	143	0	0	0	0	0	39	0	0	0	0	0	5	1	0	1	2	0	0	4	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	166	"AWI"	166	2085	2619	2346	0	0	95	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	14	6	0	0	0	41	1	0	0	0	0	0	0	0	0	0	0	1	168	0	0	0	0	0	25	0	0	0	0	0	3	0	0	1	0	1	0	3	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	174	"AWI"	174	2120	2905	2504	0	3	129	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	19	8	0	0	0	34	3	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0	0	23	0	0	1	0	1	2	2	0	1	1	1	1	9	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	182	"AWI"	182	2147	3224	2660	0	1	97	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	10	12	0	0	0	39	5	0	0	0	0	0	0	8	0	0	0	0	152	0	0	0	0	0	30	5	0	0	0	0	1	1	0	2	1	0	0	6	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	186	"AWI"	186	2231	3342	2754	0	3	84	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	13	9	0	0	0	45	3	0	0	0	0	0	0	0	0	1	0	0	135	0	0	0	0	0	22	0	0	1	0	0	0	0	0	2	0	0	0	1	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	187	"AWI"	187	2273	3357	2784	0	1	104	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	12	8	0	0	0	41	1	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0	31	0	0	0	0	1	2	2	0	3	0	2	0	3	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	188	"AWI"	188	2316	3371	2812	0	0	58	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	7	8	0	0	0	49	1	0	0	0	0	0	0	0	0	0	0	0	166	0	0	0	0	0	25	0	0	1	0	0	1	0	0	0	0	0	0	2	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	189	"AWI"	189	2360	3385	2841	0	1	71	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	15	3	0	0	0	49	1	0	0	0	0	0	0	0	0	0	0	0	154	0	0	0	0	0	29	0	0	0	0	0	1	0	0	1	0	1	0	3	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	190	"AWI"	190	2403	3397	2871	0	1	105	1	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	10	4	0	0	0	39	7	0	0	0	0	0	0	0	0	0	0	0	129	0	0	0	0	0	21	0	0	2	0	0	2	0	0	3	2	0	0	9	1	0
23896	41448	"Lauenensee"	46.39684	7.33143	191	"AWI"	191	2446	3410	2897	0	1	102	0	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	16	6	0	0	0	55	5	0	0	0	0	0	0	7	0	0	0	1	129	0	0	0	0	0	28	0	0	0	0	0	0	0	0	4	1	0	1	3	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	192	"AWI"	192	2489	3424	2925	0	1	87	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	12	11	0	0	0	40	2	0	0	0	0	0	0	9	0	0	0	0	138	0	0	0	0	0	35	0	0	0	0	0	3	0	0	0	0	0	2	1	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	193	"AWI"	193	2532	3437	2955	0	1	88	0	0	0	0	5	0	0	2	0	0	0	0	0	0	0	0	19	2	0	0	0	52	3	1	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0	0	31	6	0	0	0	2	3	1	0	2	0	0	1	5	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	194	"AWI"	194	2573	3455	2984	0	2	97	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	12	5	0	0	0	48	9	0	1	0	0	0	0	6	0	0	0	1	108	0	0	0	0	0	37	0	0	0	0	1	8	1	0	1	0	0	0	4	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	195	"AWI"	195	2616	3469	3013	0	2	117	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	18	8	0	0	0	56	3	0	0	0	0	0	0	0	0	0	0	1	109	0	0	0	0	0	34	0	0	2	0	1	1	0	0	2	0	0	0	3	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	196	"AWI"	196	2659	3485	3040	0	2	114	0	0	0	0	7	0	0	1	0	0	0	0	0	0	0	0	17	13	0	0	0	52	7	0	0	0	0	0	0	0	0	0	0	1	106	0	0	0	0	0	38	0	0	1	0	0	2	1	0	2	0	0	0	4	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	197	"AWI"	197	2702	3500	3069	0	3	98	2	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	19	8	0	0	0	38	3	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	28	0	0	0	0	0	1	1	0	2	1	0	0	2	1	0
23896	41448	"Lauenensee"	46.39684	7.33143	198	"AWI"	198	2742	3512	3098	0	1	110	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	18	9	0	0	0	50	3	0	0	0	0	0	0	4	0	1	0	0	121	0	0	0	0	0	37	0	0	0	0	0	2	2	0	0	0	0	0	7	1	0
23896	41448	"Lauenensee"	46.39684	7.33143	199	"AWI"	199	2783	3529	3126	0	0	113	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	19	8	0	0	0	49	4	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	26	0	0	0	0	0	2	1	0	3	0	0	0	0	1	0
23896	41448	"Lauenensee"	46.39684	7.33143	200	"AWI"	200	2824	3544	3156	0	1	95	0	0	0	0	2	0	0	2	0	1	0	0	0	0	0	0	20	7	0	0	0	51	3	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	47	6	0	0	0	0	2	1	0	2	0	0	0	2	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	201	"AWI"	201	2866	3561	3185	0	2	113	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	16	9	0	0	0	37	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	14	0	0	0	1	4	2	0	0	1	0	1	7	2	0
23896	41448	"Lauenensee"	46.39684	7.33143	202	"AWI"	202	2907	3576	3214	0	3	93	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	18	8	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0	44	13	0	0	0	0	6	0	0	0	0	0	0	3	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	203	"AWI"	203	2951	3587	3244	0	5	118	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	13	11	0	0	0	49	0	0	0	0	0	0	0	3	0	0	0	0	107	0	0	9	0	0	60	0	0	1	0	0	2	0	0	3	0	0	0	6	1	0
23896	41448	"Lauenensee"	46.39684	7.33143	204	"AWI"	204	2994	3602	3272	0	0	102	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	16	8	0	0	1	39	3	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	42	0	0	0	0	1	3	0	0	1	1	0	1	3	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	205	"AWI"	205	3037	3618	3301	0	1	102	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	18	8	0	0	0	43	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	2	2	0	1	0	0	0	3	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	206	"AWI"	206	3077	3635	3330	0	2	108	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	14	9	0	0	0	40	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	3	1	0	5	6	0	0	5	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	207	"AWI"	207	3115	3652	3360	0	1	116	0	0	0	0	8	0	0	2	0	1	0	0	0	0	0	0	25	6	0	0	0	30	2	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	35	0	0	0	0	0	4	2	0	1	1	0	1	0	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	208	"AWI"	208	3155	3667	3389	0	4	113	2	0	0	0	8	0	0	1	1	0	0	0	0	0	0	0	19	7	0	0	0	34	1	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	45	0	0	1	0	0	5	1	0	2	1	0	0	4	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	209	"AWI"	209	3194	3684	3418	0	3	116	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	23	12	0	0	0	33	1	0	0	0	0	0	0	0	0	0	0	1	143	0	0	0	0	0	33	0	0	0	0	0	5	0	0	1	0	1	0	3	2	0
23896	41448	"Lauenensee"	46.39684	7.33143	210	"AWI"	210	3233	3702	3446	0	0	88	1	2	0	0	9	0	0	1	0	0	0	0	0	0	0	0	22	4	0	0	0	33	1	0	0	0	0	0	0	0	0	0	0	0	151	0	0	0	0	0	39	0	0	0	0	0	4	3	0	2	0	0	0	4	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	211	"AWI"	211	3273	3719	3475	0	2	84	0	0	0	0	6	0	0	1	0	0	0	0	0	0	0	0	22	15	0	0	0	50	1	0	0	0	0	0	0	0	0	0	0	0	147	0	0	0	0	0	40	0	0	0	0	0	1	1	0	2	1	0	1	1	2	0
23896	41448	"Lauenensee"	46.39684	7.33143	212	"AWI"	212	3310	3734	3504	0	2	91	0	0	0	0	4	0	0	1	1	0	0	0	0	0	0	0	15	14	0	0	0	35	1	0	0	0	0	0	0	0	0	0	0	0	169	0	0	0	0	0	33	0	0	0	0	1	4	0	0	2	1	0	1	1	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	213	"AWI"	213	3350	3755	3532	0	3	79	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	15	4	0	0	0	38	1	0	0	1	0	0	0	0	0	0	0	1	166	0	0	0	0	0	35	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0
23896	41448	"Lauenensee"	46.39684	7.33143	214	"AWI"	214	3389	3771	3562	0	1	83	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	12	8	0	0	0	50	2	0	0	0	0	0	0	0	0	0	0	0	166	0	0	0	0	0	36	0	0	0	0	1	3	1	0	3	0	0	0	3	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	215	"AWI"	215	3426	3793	3591	0	0	81	2	0	0	0	7	0	0	0	0	1	0	0	0	0	0	0	11	5	0	0	0	50	1	0	0	0	0	0	0	0	0	0	0	0	154	0	0	0	0	0	41	0	0	0	0	0	0	1	0	0	0	1	1	8	1	0
23896	41448	"Lauenensee"	46.39684	7.33143	216	"AWI"	216	3463	3817	3621	0	1	65	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	21	11	0	0	0	41	2	0	0	1	0	0	0	3	0	0	0	1	160	0	0	0	0	0	36	0	0	1	0	0	1	1	0	2	0	0	0	4	1	0
23896	41448	"Lauenensee"	46.39684	7.33143	217	"AWI"	217	3498	3840	3649	0	3	74	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	15	8	0	0	0	37	7	0	0	0	0	0	0	3	0	0	0	1	180	28	0	0	0	0	33	0	0	0	0	0	3	1	0	2	1	1	0	3	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	218	"AWI"	218	3531	3863	3678	0	0	74	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	18	13	0	0	0	35	2	0	0	0	0	0	0	0	0	0	0	2	127	0	0	0	0	0	32	6	0	1	0	1	3	1	0	0	2	0	0	4	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	219	"AWI"	219	3569	3889	3707	0	0	87	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	21	12	0	0	0	29	3	1	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0	30	0	0	0	0	0	1	3	0	0	2	0	0	6	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	220	"AWI"	220	3601	3913	3736	0	1	65	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	38	15	0	0	0	36	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	10	0	0	0	0	1	4	0	5	0	0	0	10	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	221	"AWI"	221	3632	3937	3765	19	4	43	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	20	7	0	0	0	36	1	0	0	0	0	0	0	3	0	0	0	2	206	0	0	0	0	0	20	0	0	0	0	1	0	2	0	4	3	0	0	3	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	222	"AWI"	222	3661	3964	3792	0	3	43	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	11	10	0	0	0	36	9	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0	0	0	27	0	0	0	0	0	0	1	0	3	7	0	0	12	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	223	"AWI"	223	3693	3995	3819	0	2	59	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	27	7	0	0	0	32	1	0	0	0	0	0	0	0	0	0	0	0	165	0	0	8	0	0	34	0	0	0	0	1	3	0	0	3	4	0	0	2	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	224	"AWI"	224	3722	4022	3847	0	0	72	0	0	0	0	10	0	0	1	0	0	0	0	0	0	0	0	37	13	0	0	0	27	1	0	0	0	0	0	0	0	0	0	0	0	151	31	0	0	0	0	43	0	0	0	0	1	2	5	0	2	3	0	0	5	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	225	"AWI"	225	3749	4051	3875	0	1	54	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	14	12	0	0	0	24	3	0	0	0	0	0	0	0	0	0	0	0	193	0	0	0	0	0	15	0	0	0	0	1	2	2	0	3	2	0	1	7	1	0
23896	41448	"Lauenensee"	46.39684	7.33143	226	"AWI"	226	3773	4083	3902	0	0	76	1	0	0	0	4	0	0	2	0	1	0	0	0	0	0	0	24	3	0	0	0	27	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	2	3	0	4	2	0	1	6	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	227	"AWI"	227	3794	4118	3930	0	0	60	0	0	0	0	7	0	0	1	0	0	0	0	0	0	0	0	15	12	0	0	0	21	3	0	0	0	0	0	0	0	0	0	0	1	221	0	0	0	0	0	22	0	0	0	0	1	3	1	0	1	3	0	0	5	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	228	"AWI"	228	3813	4151	3958	0	0	42	0	0	5	0	0	0	0	0	0	1	0	0	0	0	0	0	18	13	0	0	0	17	1	0	0	0	0	0	0	0	0	0	0	1	233	0	0	0	0	0	22	0	0	0	0	0	0	1	0	1	4	0	0	4	1	0
23896	41448	"Lauenensee"	46.39684	7.33143	229	"AWI"	229	3830	4186	3986	0	3	47	1	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	15	7	0	0	0	20	3	0	0	0	0	0	0	0	0	0	0	0	236	0	0	0	0	0	24	0	0	1	0	1	2	0	0	1	3	0	2	3	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	230	"AWI"	230	3848	4221	4014	0	1	31	1	0	0	0	7	0	0	0	0	0	0	0	0	0	1	0	9	5	0	0	0	38	4	0	0	0	0	0	0	0	0	0	0	0	232	0	0	0	0	0	20	0	0	1	0	0	3	1	0	2	2	0	0	7	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	238	"AWI"	238	4227	4524	4348	0	0	34	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	19	4	0	0	0	34	4	0	0	0	0	0	0	0	0	0	0	0	166	0	0	0	0	0	46	0	0	0	0	1	1	0	0	0	0	0	3	11	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	246	"AWI"	246	4599	4848	4685	0	1	22	1	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	14	7	0	0	0	23	2	0	0	0	0	0	0	0	0	0	0	0	197	0	0	0	0	0	35	0	0	0	0	0	2	0	0	4	5	0	1	11	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	254	"AWI"	254	4942	5202	5019	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	9	4	0	0	0	50	7	0	0	0	0	0	0	0	0	0	0	0	144	0	0	0	0	0	29	0	0	1	0	0	0	2	0	5	1	0	1	18	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	255	"AWI"	255	4982	5248	5061	0	2	33	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	18	5	0	0	0	32	5	0	0	0	0	0	0	0	0	0	0	0	144	0	0	0	0	0	35	0	0	0	0	0	3	3	0	4	0	0	4	18	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	256	"AWI"	256	5021	5296	5102	0	4	0	1	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	19	8	0	0	0	36	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	1	0	0	1	0	0	0	0	1	2	14	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	257	"AWI"	257	5061	5345	5144	0	4	22	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	6	7	0	0	0	32	7	0	0	0	0	0	0	0	0	0	0	0	166	0	0	0	0	0	35	0	0	1	0	0	1	0	0	2	0	0	0	13	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	258	"AWI"	258	5100	5390	5185	0	6	19	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	10	6	0	0	0	32	4	0	1	0	0	0	0	0	0	0	0	0	190	0	0	0	0	0	32	0	0	1	0	0	2	1	0	0	0	0	0	1	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	259	"AWI"	259	5139	5438	5226	0	8	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	9	3	0	0	0	29	4	0	0	0	0	0	0	0	0	0	0	0	162	0	0	0	0	0	35	0	0	1	0	1	1	0	0	0	0	0	0	12	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	260	"AWI"	260	5178	5487	5268	0	4	39	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	15	7	0	0	0	24	4	0	0	0	0	0	0	0	0	0	0	0	141	0	0	0	0	0	39	0	0	2	0	0	1	0	0	3	0	0	3	24	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	261	"AWI"	261	5216	5535	5309	0	2	45	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	14	3	0	0	0	28	6	0	0	1	0	0	0	3	0	0	0	0	133	0	0	0	0	0	37	0	0	0	0	0	4	0	0	1	0	0	1	14	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	262	"AWI"	262	5254	5581	5350	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7	2	0	0	0	38	2	0	0	0	0	0	0	0	0	0	0	0	144	0	0	0	0	0	21	0	0	1	0	0	1	0	0	6	0	0	0	21	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	263	"AWI"	263	5292	5631	5391	0	6	22	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	15	6	0	0	0	32	2	0	0	0	0	0	0	0	0	0	0	0	135	0	0	0	0	0	44	0	0	0	0	0	4	2	0	1	0	0	2	14	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	264	"AWI"	264	5330	5683	5432	0	8	22	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	11	6	0	0	0	46	8	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	47	0	0	0	0	0	2	2	0	4	0	0	1	26	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	265	"AWI"	265	5368	5733	5473	0	6	28	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	11	8	0	0	0	23	4	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0	38	0	0	0	0	0	2	0	0	3	0	1	4	16	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	266	"AWI"	266	5404	5783	5514	0	10	31	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	22	4	0	0	0	31	12	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	34	0	0	1	0	0	1	0	0	2	0	0	5	16	1	0
23896	41448	"Lauenensee"	46.39684	7.33143	267	"AWI"	267	5442	5835	5554	0	7	39	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	26	6	0	0	0	20	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	2	3	0	1	0	1	1	21	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	268	"AWI"	268	5480	5884	5596	0	7	23	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	13	5	0	0	0	26	10	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	39	0	0	1	0	0	1	1	0	6	0	0	1	27	0	0
23896	41448	"Lauenensee"	46.39684	7.33143	269	"AWI"	269	5518	5935	5636	0	4	24	0	0	0	0	7	0	0	0	1	0	0	0	0	0	0	0	19	7	0	0	1	17	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	1	0	0	2	0	0	6	0	0	3	24	0	0
