"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caryophyllaceae"	"Cistaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Ericales"	"Fraxinus"	"Geraniaceae"	"Juniperus"	"Lamiaceae"	"Myrica"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Viburnum"
23882	41411	"Le Loch Sunart"	56.66667	-5.86667	75	"AWI"	75	931	3004	1859	0	0	7	1	0	0	0	0	2	0	0	0	0	25	27	0	0	0	0	1	0	0	0	21	0	18	0	0	11	0	0	0	0	1	0	0	0	0	0	0
23882	41411	"Le Loch Sunart"	56.66667	-5.86667	100	"AWI"	100	1476	3685	2504	0	0	5	0	0	0	0	0	6	0	0	0	0	22	13	0	0	0	0	0	0	0	0	8	0	17	0	0	10	0	0	0	0	0	0	0	0	0	3	0
23882	41411	"Le Loch Sunart"	56.66667	-5.86667	130	"AWI"	130	2145	4432	3294	0	0	5	0	0	0	0	0	1	0	0	0	0	32	12	0	0	0	0	0	0	0	0	18	0	10	0	0	17	0	0	0	0	1	0	0	0	0	0	0
23882	41411	"Le Loch Sunart"	56.66667	-5.86667	135	"AWI"	135	2288	4528	3426	0	0	13	0	0	0	0	0	6	0	0	0	1	30	8	0	0	0	0	0	1	0	0	12	0	13	0	0	10	0	0	0	0	0	0	0	0	0	1	0
23882	41411	"Le Loch Sunart"	56.66667	-5.86667	140	"AWI"	140	2395	4644	3553	0	0	6	0	0	0	2	0	2	0	0	0	0	20	24	0	0	0	0	0	0	0	0	17	0	12	0	0	17	0	0	0	0	0	0	0	0	0	2	0
23882	41411	"Le Loch Sunart"	56.66667	-5.86667	155	"AWI"	155	2754	5000	3945	0	0	6	0	0	0	0	0	4	0	0	0	0	28	5	0	0	0	0	0	0	0	0	21	0	18	0	0	10	0	0	0	0	0	0	0	0	0	3	0
23882	41411	"Le Loch Sunart"	56.66667	-5.86667	157	"AWI"	157	2814	5034	3996	0	0	2	0	0	0	0	0	6	0	0	0	0	26	16	0	0	0	0	0	2	0	0	23	0	17	0	0	12	0	0	0	0	0	0	0	0	0	0	0
23882	41411	"Le Loch Sunart"	56.66667	-5.86667	175	"AWI"	175	3309	5436	4471	0	0	6	0	0	0	0	0	8	0	0	0	0	31	16	0	0	0	0	0	0	0	0	29	0	18	0	0	10	0	0	0	0	1	0	0	0	0	0	0
23882	41411	"Le Loch Sunart"	56.66667	-5.86667	180	"AWI"	180	3413	5564	4609	0	0	4	1	0	0	0	0	5	0	0	0	0	31	15	0	0	0	0	0	0	0	0	27	0	14	0	0	17	0	0	0	0	0	0	0	0	0	2	0
23882	41411	"Le Loch Sunart"	56.66667	-5.86667	185	"AWI"	185	3581	5657	4740	0	0	2	0	0	0	0	0	5	0	0	0	0	35	17	0	0	0	0	0	1	0	0	29	0	12	0	0	20	0	0	0	0	1	0	0	0	0	1	0
23882	41411	"Le Loch Sunart"	56.66667	-5.86667	190	"AWI"	190	3740	5750	4873	0	0	4	0	0	0	1	0	4	0	0	0	0	37	18	0	0	0	0	0	1	0	0	14	0	5	0	0	26	0	0	0	0	1	0	0	0	0	1	0
23882	41411	"Le Loch Sunart"	56.66667	-5.86667	195	"AWI"	195	3857	5887	5005	0	0	4	0	0	0	0	0	7	0	0	0	0	22	6	0	1	0	0	0	0	0	0	25	1	11	0	0	25	0	0	0	0	3	0	0	0	0	1	0
23882	41411	"Le Loch Sunart"	56.66667	-5.86667	205	"AWI"	205	4140	6096	5281	0	0	2	1	0	0	2	0	2	0	0	0	0	23	5	0	0	0	0	0	0	0	0	38	0	11	0	0	19	0	0	0	0	3	0	0	0	0	0	0
23882	41411	"Le Loch Sunart"	56.66667	-5.86667	210	"AWI"	210	4320	6192	5406	0	0	2	0	0	0	0	0	0	0	0	0	0	50	10	0	0	0	0	0	0	0	0	44	0	7	0	0	20	0	0	0	0	1	0	0	0	0	0	0
23882	41411	"Le Loch Sunart"	56.66667	-5.86667	215	"AWI"	215	4477	6265	5536	1	0	4	1	0	0	1	0	3	0	0	0	0	44	14	0	0	0	0	0	0	0	0	62	0	6	0	0	24	0	0	0	0	0	0	0	0	0	5	0
23882	41411	"Le Loch Sunart"	56.66667	-5.86667	220	"AWI"	220	4584	6371	5663	0	0	3	0	0	0	0	0	2	0	0	0	0	74	5	0	0	0	0	0	0	0	0	38	0	4	0	0	15	0	0	0	0	0	0	0	0	0	0	0
23882	41411	"Le Loch Sunart"	56.66667	-5.86667	225	"AWI"	225	4835	6429	5783	0	0	4	0	0	0	0	0	5	0	0	0	0	55	8	0	0	0	0	0	0	0	0	38	0	8	0	0	12	0	0	0	0	2	0	0	0	0	3	0
23882	41411	"Le Loch Sunart"	56.66667	-5.86667	230	"AWI"	230	4999	6507	5917	0	0	1	0	0	0	0	0	5	0	0	0	0	64	3	0	0	0	0	0	0	0	0	28	0	18	0	0	10	0	0	0	0	1	0	0	0	0	2	0
23882	41411	"Le Loch Sunart"	56.66667	-5.86667	235	"AWI"	235	5205	6591	6046	0	0	1	0	0	0	1	0	5	0	0	0	0	40	9	0	0	0	0	0	0	0	0	38	0	14	0	0	14	0	0	0	0	2	0	0	0	0	1	0
23882	41411	"Le Loch Sunart"	56.66667	-5.86667	240	"AWI"	240	5416	6641	6175	0	0	3	0	0	1	0	0	6	0	0	0	0	24	18	0	1	1	1	0	0	0	0	79	0	6	0	0	14	0	0	0	0	0	0	0	0	0	0	0
23882	41411	"Le Loch Sunart"	56.66667	-5.86667	245	"AWI"	245	5560	6727	6318	0	0	1	0	0	0	0	0	5	0	0	0	0	25	13	0	0	0	0	0	0	0	0	73	0	6	0	0	11	0	0	0	0	1	0	0	0	0	5	0
23882	41411	"Le Loch Sunart"	56.66667	-5.86667	250	"AWI"	250	5866	6781	6429	0	0	3	0	0	0	0	0	3	0	0	0	0	39	5	0	0	0	0	0	0	0	0	72	0	7	0	0	9	0	0	0	0	2	0	0	1	0	1	0
23882	41411	"Le Loch Sunart"	56.66667	-5.86667	260	"AWI"	260	6325	6921	6664	0	0	0	0	0	0	0	0	4	0	0	0	0	17	7	0	0	0	0	0	0	0	0	53	0	5	0	0	16	0	0	0	0	2	0	0	0	0	0	0
23882	41411	"Le Loch Sunart"	56.66667	-5.86667	265	"AWI"	265	6487	6985	6752	0	0	3	0	0	1	0	0	4	0	0	0	0	15	7	0	0	0	0	0	0	0	0	96	0	11	0	0	16	0	0	0	0	1	0	0	0	0	1	0
23882	41411	"Le Loch Sunart"	56.66667	-5.86667	270	"AWI"	270	6561	7125	6842	0	0	1	1	0	0	0	0	5	0	0	0	0	34	8	0	0	0	0	0	0	0	0	70	0	10	0	0	8	0	0	0	0	2	0	0	0	0	2	0
23882	41411	"Le Loch Sunart"	56.66667	-5.86667	275	"AWI"	275	6628	7251	6924	0	0	2	0	0	0	0	0	9	0	1	0	0	23	12	0	0	0	0	0	0	0	0	66	0	4	0	0	7	0	0	0	0	1	0	0	0	0	1	0
23882	41411	"Le Loch Sunart"	56.66667	-5.86667	280	"AWI"	280	6680	7367	7002	0	1	0	0	0	0	0	0	1	0	0	0	0	25	7	0	0	0	0	0	0	0	0	83	0	11	0	0	7	0	0	0	0	3	0	0	0	0	0	0
23882	41411	"Le Loch Sunart"	56.66667	-5.86667	285	"AWI"	285	6724	7527	7074	0	0	1	0	0	0	0	0	5	0	0	0	0	34	6	0	0	0	0	0	0	0	0	57	0	6	0	0	4	0	0	0	0	0	0	0	0	0	2	0
23882	41411	"Le Loch Sunart"	56.66667	-5.86667	290	"AWI"	290	6791	7590	7156	0	0	0	0	0	0	0	0	3	0	0	0	0	25	3	0	0	0	0	0	0	0	0	43	0	9	0	0	18	0	0	0	0	1	0	0	0	0	1	0
23882	41411	"Le Loch Sunart"	56.66667	-5.86667	295	"AWI"	295	6835	7705	7237	0	0	0	0	0	0	0	0	3	0	0	0	0	30	3	0	0	0	0	0	0	0	0	61	0	9	0	0	8	0	0	0	0	2	0	0	0	0	0	0
23882	41411	"Le Loch Sunart"	56.66667	-5.86667	300	"AWI"	300	6906	7805	7313	0	0	0	0	0	0	0	6	1	0	0	0	0	17	12	0	0	0	0	0	0	0	0	55	0	14	0	0	12	0	0	0	0	1	0	0	1	0	2	0
23882	41411	"Le Loch Sunart"	56.66667	-5.86667	310	"AWI"	310	7018	7983	7479	0	0	1	0	0	0	0	0	0	0	0	0	0	27	16	0	0	0	0	0	0	0	0	61	0	11	0	0	6	0	0	0	0	1	0	0	2	0	1	0
23882	41411	"Le Loch Sunart"	56.66667	-5.86667	315	"AWI"	315	7105	8050	7559	0	0	0	0	0	0	0	0	11	0	0	0	0	38	3	0	0	0	0	0	0	0	0	76	0	4	0	0	12	0	0	0	0	0	0	0	0	0	2	0
23882	41411	"Le Loch Sunart"	56.66667	-5.86667	320	"AWI"	320	7160	8138	7639	0	0	0	2	0	0	0	0	4	0	0	0	0	23	9	0	0	1	0	0	0	0	0	91	0	6	0	0	12	0	0	0	0	0	0	0	0	0	2	0
23882	41411	"Le Loch Sunart"	56.66667	-5.86667	325	"AWI"	325	7230	8219	7718	0	0	0	1	0	0	0	0	4	0	0	0	0	21	9	0	0	0	0	0	0	0	0	91	0	14	0	0	13	0	0	0	0	1	0	0	0	0	1	0
23882	41411	"Le Loch Sunart"	56.66667	-5.86667	330	"AWI"	330	7320	8276	7802	0	0	4	2	0	0	0	0	13	0	0	0	0	37	12	0	0	0	0	0	0	0	0	78	0	14	0	0	14	0	0	0	0	0	0	0	0	0	1	0
23882	41411	"Le Loch Sunart"	56.66667	-5.86667	345	"AWI"	345	7558	8493	8049	0	0	2	1	0	0	0	0	6	0	0	0	0	18	15	0	0	0	0	0	0	0	0	36	0	6	0	0	4	0	0	0	0	1	0	0	1	0	1	0
23882	41411	"Le Loch Sunart"	56.66667	-5.86667	355	"AWI"	355	7737	8621	8208	0	0	1	0	0	0	0	0	11	0	0	0	0	31	8	0	0	0	0	0	0	0	0	47	0	17	0	0	7	0	0	0	0	2	0	0	0	0	0	0
23882	41411	"Le Loch Sunart"	56.66667	-5.86667	360	"AWI"	360	7813	8685	8292	0	0	2	1	0	0	0	0	4	0	0	0	0	32	10	0	0	0	0	0	0	0	0	45	0	4	0	0	8	0	0	0	0	0	0	0	0	0	0	0
23882	41411	"Le Loch Sunart"	56.66667	-5.86667	365	"AWI"	365	7932	8738	8366	0	0	1	0	0	0	0	0	5	0	0	0	0	18	18	0	0	0	0	1	0	0	0	62	0	6	0	0	6	0	0	0	0	0	0	0	0	0	0	0
23882	41411	"Le Loch Sunart"	56.66667	-5.86667	375	"AWI"	375	8126	8860	8523	0	0	3	0	0	0	0	0	14	0	0	0	0	51	17	0	0	0	0	0	0	0	0	48	0	14	0	0	1	0	0	0	0	1	0	0	0	0	0	0
23882	41411	"Le Loch Sunart"	56.66667	-5.86667	380	"AWI"	380	8311	8907	8592	0	0	1	0	0	0	0	0	23	0	0	0	1	30	5	0	0	0	0	0	0	0	0	54	0	9	0	0	7	0	0	0	0	0	0	0	0	0	2	0
23882	41411	"Le Loch Sunart"	56.66667	-5.86667	400	"AWI"	400	8594	9483	8937	0	0	0	0	0	0	0	0	18	0	0	0	1	36	9	0	0	0	0	0	0	0	0	24	0	16	0	0	4	0	0	0	0	1	0	0	0	0	2	0
23882	41411	"Le Loch Sunart"	56.66667	-5.86667	410	"AWI"	410	8702	9779	9120	0	0	0	0	0	0	0	0	29	0	0	0	0	48	2	0	0	0	0	0	0	0	0	20	0	14	0	0	9	0	0	0	0	1	0	0	1	0	2	0
23882	41411	"Le Loch Sunart"	56.66667	-5.86667	415	"AWI"	415	8751	9955	9206	0	0	4	0	0	0	4	0	15	0	0	0	0	63	7	0	0	0	0	0	1	1	0	26	0	10	0	0	4	0	0	0	2	5	0	1	0	0	3	0
23882	41411	"Le Loch Sunart"	56.66667	-5.86667	420	"AWI"	420	8821	10053	9301	0	0	2	1	0	0	2	0	35	0	0	0	1	49	7	0	0	0	0	0	0	0	0	28	0	16	0	0	7	0	0	0	0	4	0	0	1	0	0	0
23882	41411	"Le Loch Sunart"	56.66667	-5.86667	425	"AWI"	425	8873	10171	9392	0	0	0	1	0	0	0	0	23	0	0	0	0	44	15	0	0	0	0	0	1	0	0	32	0	10	0	0	5	0	0	0	2	3	0	0	0	0	2	0
23882	41411	"Le Loch Sunart"	56.66667	-5.86667	430	"AWI"	430	8946	10292	9488	0	0	4	0	0	0	0	0	24	0	0	0	0	36	3	0	0	0	0	0	0	0	0	17	0	12	0	0	12	0	0	0	0	1	0	0	0	0	0	0
23882	41411	"Le Loch Sunart"	56.66667	-5.86667	435	"AWI"	435	9007	10412	9588	0	0	0	0	0	0	0	0	26	0	0	0	0	64	3	0	0	0	0	0	0	2	0	24	0	16	0	0	3	0	0	0	0	3	0	0	0	1	1	0
23882	41411	"Le Loch Sunart"	56.66667	-5.86667	565	"AWI"	565	11012	13163	12067	0	0	0	0	0	0	3	0	9	0	0	0	0	15	18	0	0	0	0	0	0	0	0	25	0	17	0	0	3	0	0	0	0	0	0	0	0	0	1	0
23882	41411	"Le Loch Sunart"	56.66667	-5.86667	575	"AWI"	575	11190	13353	12255	0	0	10	3	0	0	2	0	3	0	1	0	0	10	13	0	0	0	0	0	0	0	0	14	0	12	0	0	6	0	0	0	0	2	0	0	0	0	0	0
23882	41411	"Le Loch Sunart"	56.66667	-5.86667	610	"AWI"	610	11796	14011	12922	2	0	5	3	0	0	1	0	2	0	0	0	0	10	20	0	0	2	0	4	3	0	1	29	0	18	0	0	0	5	3	10	0	4	0	0	1	0	0	0
23882	41411	"Le Loch Sunart"	56.66667	-5.86667	665	"AWI"	665	12839	15004	13943	3	0	2	1	0	0	2	2	3	0	0	2	4	7	13	0	0	0	1	0	0	0	1	24	0	25	0	0	0	0	0	7	1	3	0	0	0	0	0	0
23882	41411	"Le Loch Sunart"	56.66667	-5.86667	675	"AWI"	675	13028	15172	14136	1	0	1	2	1	0	3	0	4	0	0	0	2	10	21	0	0	0	0	4	0	0	0	26	0	18	0	13	0	0	0	0	1	4	4	0	0	0	0	0
23882	41411	"Le Loch Sunart"	56.66667	-5.86667	680	"AWI"	680	13142	15250	14237	0	0	2	0	0	0	7	0	7	0	0	0	0	0	19	0	0	0	2	2	0	0	1	10	0	17	0	9	0	0	0	0	0	0	0	0	0	0	0	0
23882	41411	"Le Loch Sunart"	56.66667	-5.86667	700	"AWI"	700	13541	15579	14613	0	0	2	2	0	0	0	0	7	0	0	0	0	9	13	0	0	0	0	0	4	0	0	21	0	22	0	0	0	3	0	0	2	2	0	0	0	0	0	0
23882	41411	"Le Loch Sunart"	56.66667	-5.86667	705	"AWI"	705	13659	15646	14715	1	0	1	1	0	0	2	7	13	0	0	1	0	10	23	0	0	0	5	0	0	0	0	27	0	27	0	9	0	0	0	0	1	1	0	0	0	0	0	0
23882	41411	"Le Loch Sunart"	56.66667	-5.86667	710	"AWI"	710	13765	15741	14811	0	0	1	0	0	0	1	0	5	0	0	0	0	1	10	0	0	0	1	0	0	0	2	11	0	15	0	32	0	0	0	0	0	0	2	0	0	0	0	0
