"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Arbutus"	"Artemisia"	"Asparagaceae"	"Asphodelaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Convolvulaceae"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Ficus"	"Frangula"	"Fraxinus"	"Genista"	"Geraniaceae"	"Hypericaceae"	"Indeterminable"	"Juglans"	"Juncaceae"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Myrtus"	"Olea"	"Orobanchaceae"	"Ostrya.Carpinus"	"Phillyrea"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Tamarix"	"Taxus"	"Thalictrum"	"Thymelaeaceae"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	183	"AWI"	183	2311	2656	2521	0.254452926208651	0	1.52671755725191	0	0	0	0	0.763358778625954	0	0	0	0.508905852417303	0	0	0	0	0	0	0	0	0	0	1.27226463104326	0	0	7.63358778625954	0	0	5.85241730279898	0	0	0	0	0	0	2.79898218829517	0	0	0	0	0	0	0.254452926208651	0	0	0.254452926208651	0	8.3969465648855	1.01781170483461	0	0.254452926208651	0.254452926208651	0	0	0	45.29262086514	22.9007633587786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.508905852417303	0	0.254452926208651	0
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	199	"AWI"	199	2603	3027	2800	0.523560209424084	0	1.30890052356021	0	0	0	0.261780104712042	0.785340314136126	0	0	0	0.261780104712042	0	0.261780104712042	0	0	0	0	0	0	0	0	1.83246073298429	0	0	9.94764397905759	0	0	4.45026178010471	0	0	2.87958115183246	0	0	0	6.02094240837696	0.261780104712042	0	1.30890052356021	0	0	0	0	0	0	0.523560209424084	0	0	0.261780104712042	0	0.523560209424084	1.04712041884817	0	0	0	32.1989528795811	33.7696335078534	0	0	0	0.261780104712042	0	0.261780104712042	0	0	0	0	0	0	0	0	0	1.04712041884817	0	0	0
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	215	"AWI"	215	2895	3466	3187	0	0.25706940874036	2.82776349614396	0	0	0	0	0.25706940874036	0	0	0	1.2853470437018	0	0	0	0	0	0	0	0	0	0	2.82776349614396	0	0	0	0	0	3.8560411311054	0	0	3.8560411311054	0	0	0	5.65552699228792	0	0	1.02827763496144	0	0	0	0	0.25706940874036	0	0.77120822622108	0.51413881748072	10.2827763496144	0.51413881748072	0	0.25706940874036	0	0	7.19794344473008	0	35.2185089974293	20.0514138817481	0	0	0	0	0	1.2853470437018	0	0	0	0	0	0	0.51413881748072	0	0	1.2853470437018	0	0	0
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	231	"AWI"	231	3335	3741	3570	0.5420054200542	0	4.3360433604336	0	0	0	0	0.2710027100271	0	0	0	0	0	0.2710027100271	0	0	0	0	0	0	0	0	2.1680216802168	0	0	0	0	0	4.0650406504065	0	0	0	0	0	0	4.6070460704607	0	0	0.5420054200542	0	0	0	0	0	0	0.2710027100271	0	10.0271002710027	0.5420054200542	0	1.6260162601626	1.3550135501355	0	0	0	42.8184281842818	22.7642276422764	0	0	0	0	0	0.2710027100271	0	0	0	0	0	0	0	0	0	2.9810298102981	0	0	0.5420054200542
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	246	"AWI"	246	3629	3953	3802	0.282485875706215	0.282485875706215	2.25988700564972	0	0	0.282485875706215	0	0.847457627118644	0	0	0	0	0	0	0	0	0	0	0.282485875706215	0	0	0	1.41242937853107	0	0.282485875706215	0	0	0	1.69491525423729	0	0	1.12994350282486	0	0	0	3.67231638418079	0	0.564971751412429	0.282485875706215	0	0	0	0	0	0	0	0	6.77966101694915	0.847457627118644	0	1.9774011299435	0.564971751412429	0	0	0	38.9830508474576	35.8757062146893	0	0	0	0	0	0	0	0	0	0	0	0	1.12994350282486	0	0	0.564971751412429	0	0	0
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	262	"AWI"	262	3809	4148	3964	2.35602094240838	0	1.30890052356021	0	0	0	0	0	0	0	0	0.261780104712042	0	0	0	0	0	0	0	0	0	0	1.57068062827225	0	0	0	0	0	5.49738219895288	0	0	0	0	0	0	2.87958115183246	0	0	0	0	0	0	0	0	0	0	0	10.2094240837696	0	0	1.83246073298429	1.04712041884817	0	0	0	31.6753926701571	40.3141361256544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.04712041884817	0	0	0
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	278	"AWI"	278	3997	4351	4152	0.970873786407767	0	1.94174757281553	0	0	0	0	0.242718446601942	0	0	0	0.728155339805825	0	0	0	0	0	0	0	0	0	0	0.970873786407767	0	0.242718446601942	0	0	0	2.9126213592233	0	0	2.42718446601942	0	0	0	3.15533980582524	0	0	0.485436893203883	0	0	0	0	0	0	0	0	15.2912621359223	2.42718446601942	0	1.45631067961165	0.242718446601942	0	0	0	20.631067961165	45.3883495145631	0	0	0	0	0	0.242718446601942	0	0	0	0	0	0	0	0	0	0.242718446601942	0	0	0
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	294	"AWI"	294	4172	4615	4387	2.36406619385343	0	0.472813238770686	0	0	0.472813238770686	0	0	0	0	0	0.945626477541371	0	0	0	0	0	0	0	0	0	0	1.18203309692671	0	0	0	0	0	4.72813238770686	0.236406619385343	0	0	0	0	0	0	0	0	0.236406619385343	0	0	0	0	0	0	0.236406619385343	0	6.14657210401891	2.12765957446809	0	1.18203309692671	0.236406619385343	0	0	0	24.5862884160757	52.9550827423168	0	0	0	0	0	0.236406619385343	0	0	0	0.236406619385343	0	0	0	0	0	1.18203309692671	0	0	0.236406619385343
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	310	"AWI"	310	4386	4825	4630	0.522193211488251	0	1.56657963446475	0	0	0.261096605744125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.783289817232376	0	0	0	0	0	2.088772845953	0	0	3.65535248041775	0	0	0	3.65535248041775	0	0	0.261096605744125	0	0	0	0	0	0	0.261096605744125	0	5.48302872062663	0.522193211488251	0.261096605744125	1.56657963446475	0	0	0	0	27.6762402088773	49.0861618798956	0	0	0	0	0	0.522193211488251	0	0	0	0.783289817232376	0	0	0	0	0	1.0443864229765	0	0	0
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	327.5	"AWI"	327.5	4654.5	5031.5	4878	0.69284064665127	0	1.61662817551963	0	0	0	0.23094688221709	0	0	0	0	0	0	0.23094688221709	0	0	0	0	0	0	0	0	1.38568129330254	0	0	4.15704387990762	0	0	1.61662817551963	0	0	2.3094688221709	0	0	0	4.38799076212471	0	0	0.23094688221709	0	0	0	0	0	0	0	0	4.6189376443418	1.61662817551963	0	1.61662817551963	0.23094688221709	0	0	0	32.7944572748268	40.1847575057737	0	0	0	0	0	0.69284064665127	0	0	0	0.23094688221709	0	0	0	0	0	0.92378752886836	0	0	0.23094688221709
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	343.5	"AWI"	343.5	4840	5201	5036.5	0.961538461538462	0	4.80769230769231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.44230769230769	0	0	0	0	0	2.40384615384615	1.68269230769231	0	2.40384615384615	0.240384615384615	0	0	4.56730769230769	0	0	0.240384615384615	0	0	0	0	0	0	0	0	2.88461538461538	0.240384615384615	0	3.84615384615385	0	0	0	0	43.0288461538462	29.3269230769231	0	0	0	0	0	1.44230769230769	0	0	0	0	0	0	0	0	0	0.240384615384615	0	0	0.240384615384615
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	351.5	"AWI"	351.5	4919	5280.5	5107	0.519480519480519	0	3.63636363636364	0	0	0.25974025974026	0.25974025974026	0.519480519480519	0	0	0	0.25974025974026	0	0	0	0	0	0	0	0	0	0	2.85714285714286	0	0.25974025974026	0	0	0	2.85714285714286	0	0	1.2987012987013	0	0	0	0	0	0	0.25974025974026	0	0	0	0.25974025974026	0	0	0	0	1.81818181818182	0.519480519480519	0	2.85714285714286	0.25974025974026	0	0	0	41.8181818181818	36.8831168831169	0	0	0	0	0	0.779220779220779	0	0	0	0	0	0	0	0	0.519480519480519	1.03896103896104	0	0	0.25974025974026
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	367.5	"AWI"	367.5	5063	5430	5250	0.721153846153846	0	4.56730769230769	0	0	0	0	0.480769230769231	0	0	0	0.480769230769231	0	0.240384615384615	0	0	0	0	0	0	0	0	1.44230769230769	0	0	8.17307692307692	0	0	1.44230769230769	0	0	1.20192307692308	0	0	0	2.64423076923077	0	0	0	0	0	0	0	0	0	0	0	3.125	0.480769230769231	0	1.20192307692308	0.721153846153846	0	0	0	44.2307692307692	27.6442307692308	0	0	0	0	0	0.480769230769231	0	0	0	0	0	0	0	0	0	0.721153846153846	0	0	0
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	383.5	"AWI"	383.5	5207	5578	5391	0.5420054200542	0.2710027100271	1.6260162601626	0	0	0	0	0	0	0	0	0.2710027100271	0	0	0	0	0	0	0	0	0	0	2.710027100271	0	0.2710027100271	0	0	0	2.4390243902439	0	0	1.6260162601626	0	0	0	2.710027100271	0	0	0	0	0	0	0	0	0	0	0	5.69105691056911	0.5420054200542	0	0.813008130081301	0.5420054200542	0	0	0	38.7533875338753	40.1084010840108	0	0	0	0	0	0.2710027100271	0	0	0	0	0	0	0	0	0	0.813008130081301	0	0	0
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	399.5	"AWI"	399.5	5364	5732	5552	0.260416666666667	0	2.34375	0	0	0	0	0	0	0	0	1.30208333333333	0	0	0	0	0	0	0	0	0	0	2.08333333333333	0	0	0	0	0	1.04166666666667	0	0	0	0	0	0	2.60416666666667	0	0	0.78125	0	0	0	0	0	0	0	0	2.34375	0.260416666666667	0	2.34375	0.520833333333333	0	0	0	29.9479166666667	52.0833333333333	0	0	0	0	0	0.520833333333333	0	0	0	0	0	0	0	0	0.260416666666667	1.04166666666667	0	0	0.260416666666667
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	415.5	"AWI"	415.5	5551.5	5920.5	5733.5	0	0	1.88679245283019	0	0	0	0	0	0	0	0	0.471698113207547	0	0	0	0	0	0	0	0	0	0	3.30188679245283	0	0	0	0	0	1.17924528301887	0	0	1.88679245283019	0	0	0	4.24528301886792	0	0	0	0	0	0	0	0	0	0.235849056603774	0	4.95283018867925	0.707547169811321	0	2.83018867924528	0.235849056603774	0	0	0	23.5849056603774	53.7735849056604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.707547169811321	0	0	0
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	432	"AWI"	432	5767	6128	5934	1.56657963446475	0	1.0443864229765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.82767624020888	0	0	0	0	0	1.82767624020888	0	0	2.34986945169713	0	0	0	1.82767624020888	0	0	0.261096605744125	0	0	0	0	0	0	0	0	4.17754569190601	1.30548302872063	0	1.0443864229765	0	0	0	0	45.6919060052219	34.7258485639687	0	0	0	0	0	1.0443864229765	0	0	0	0	0	0	0	0	0	1.30548302872063	0	0	0
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	448	"AWI"	448	5926	6336	6129	1.41242937853107	0.282485875706215	2.54237288135593	0	0	0	0	0.564971751412429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.88700564971751	0	0	0	0	0	2.25988700564972	0	0	3.10734463276836	0	0	0	5.93220338983051	0	0	0	0	0	0	0	0	0	0	0	5.36723163841808	1.41242937853107	0	1.41242937853107	0.282485875706215	0	0	0	36.7231638418079	26.271186440678	0	0	0	0	0	0.564971751412429	0	0	0	0	0	0	0	0	0	1.9774011299435	0	0	0
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	456	"AWI"	456	6022	6435	6228	1.81818181818182	0	3.33333333333333	0	0	0.303030303030303	0	0.909090909090909	0	0	0	0.303030303030303	0	0	0.303030303030303	0	0	0	0	0	0	0	16.6666666666667	0	0	0	0	0	2.72727272727273	0	0	1.51515151515152	0	0	0	1.81818181818182	0	0	1.21212121212121	0	0	0	0	0	0	0	0	3.03030303030303	1.81818181818182	0	1.81818181818182	0.303030303030303	0	0	0	26.3636363636364	34.2424242424242	0	0	0	0	0	0.303030303030303	0	0	0	0.606060606060606	0	0	0	0	0	0.606060606060606	0	0	0
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	464	"AWI"	464	6111	6529	6327	2.3696682464455	0	1.65876777251185	0	0	0.23696682464455	0	0	0	0	0	0.23696682464455	0	0.23696682464455	0	0	0	0	0	0	0	0	4.02843601895735	0	0	3.55450236966825	0	0	1.18483412322275	0	0	1.65876777251185	0	0	0	1.65876777251185	0	0	0.23696682464455	0	0	0	0	0	0	0	0	9.47867298578199	0.4739336492891	0	0.947867298578199	0.710900473933649	0	0	0	38.1516587677725	31.2796208530806	0	0	0	0	0	0.4739336492891	0	0	0	0.23696682464455	0	0	0	0	0	0.4739336492891	0	0	0.710900473933649
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	472	"AWI"	472	6224	6617	6426	3.13588850174216	0	4.52961672473868	0	0	0	0.348432055749129	0	0	0	0	0.696864111498258	0	0.696864111498258	0	0	0	0	0	0	0	0	11.1498257839721	0	0	17.0731707317073	0	0	1.04529616724739	0	0	6.96864111498258	0	0	0	4.18118466898955	0	0	0.348432055749129	0	0	0	0	0	0	0.348432055749129	0.348432055749129	9.05923344947735	2.09059233449477	0	3.83275261324042	0	0	0	0	0	29.9651567944251	0	0	0	0	0	1.39372822299652	0	0	0	0.696864111498258	0	0	0	0	0	1.04529616724739	0	0	1.04529616724739
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	480	"AWI"	480	6340	6705	6526	5.58252427184466	0.485436893203883	2.42718446601942	0	0	0	0	0.242718446601942	0	0	0	0.242718446601942	0	0.242718446601942	0	0	0	0	0	0	0	0	10.1941747572816	0	0	0	0	0	5.8252427184466	0	0	2.18446601941748	0	0	0	4.12621359223301	0	0	0.728155339805825	0	0	0	0	0	0	0	0	4.61165048543689	0	0	1.94174757281553	0	0	0	0	42.7184466019417	17.2330097087379	0	0	0	0.242718446601942	0	0	0	0	0	0	0	0	0	0	0	0.970873786407767	0	0	0
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	488	"AWI"	488	6482	6782	6622	2.41935483870968	0	2.41935483870968	0	0	0	0.268817204301075	0.537634408602151	0	0	0	0	0	0	0	0	0	0	0.268817204301075	0	0	0	4.56989247311828	0	0	0	0	0	2.95698924731183	0	0	4.56989247311828	0	0	0	2.1505376344086	0	0	0.268817204301075	0	0.537634408602151	0	0	0	0	0	0	3.2258064516129	0.537634408602151	0	1.34408602150538	0.537634408602151	0	0	0	40.0537634408602	31.989247311828	0	0	0	0	0	0.268817204301075	0	0	0	0	0	0	0	0	0	1.0752688172043	0	0	0
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	496	"AWI"	496	6569	6944	6730	2.6246719160105	0.26246719160105	0.78740157480315	0	0	0.5249343832021	0.26246719160105	0	0	0	0	0.78740157480315	0	0	0	0	0	0	0.26246719160105	0	0	0	6.8241469816273	0	0	19.1601049868766	0	0	2.0997375328084	0	0	4.1994750656168	0	0	0	1.83727034120735	0	0	0.26246719160105	0	0	0	0	0	0	0	0	2.88713910761155	1.31233595800525	0	1.31233595800525	0.5249343832021	0	0	0	32.2834645669291	19.9475065616798	0	0	0	0	0	0.26246719160105	0	0	0	0	0	0	0	0	0	1.5748031496063	0	0	0
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	504	"AWI"	504	6657	7095	6850	2.44565217391304	0	1.6304347826087	0	0	0.271739130434783	0.271739130434783	0	0	0	0	0	0	0	0	0	0	0	0.271739130434783	0	0	0	5.97826086956522	0	0.271739130434783	0	0	0	1.90217391304348	0	0	3.26086956521739	0	0	0	2.17391304347826	0	0	0	0	0	0	0	0	0	0.271739130434783	0	1.6304347826087	0.543478260869565	0	0.543478260869565	0.271739130434783	0	0	0	45.3804347826087	32.0652173913043	0	0	0	0	0	0.271739130434783	0	0	0	0.271739130434783	0	0	0	0	0	0.271739130434783	0	0	0
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	512	"AWI"	512	6749	7241	6970	1.79282868525896	0.199203187250996	2.39043824701195	0	0	0.199203187250996	0	0.199203187250996	0	0	0	0.398406374501992	0	0	0	0	0	0	0	0	0	0	6.57370517928287	0	0	9.16334661354582	0	0	2.58964143426295	0	0	3.18725099601594	0	0	0	2.39043824701195	0	0	0.398406374501992	0	0	0	0	0	0	0	0	1.39442231075697	2.19123505976096	0	1.99203187250996	0.199203187250996	0	0	0	46.6135458167331	15.9362549800797	0	0	0	0	0	0.398406374501992	0	0	0	0.199203187250996	0	0	0.199203187250996	0	0.199203187250996	0.796812749003984	0	0	0.398406374501992
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	517.5	"AWI"	517.5	6814	7342.5	7053.5	3.93518518518519	0	2.77777777777778	0	0	0	0.231481481481481	0	0	0	0	0	0	0.231481481481481	0	0	0	0	0	0	0	0	7.40740740740741	0	0.231481481481481	0	0	0	1.15740740740741	0	0	5.32407407407407	0	0	0	3.00925925925926	0	0	0.231481481481481	0	0	0	0	0	0	0.231481481481481	0	1.15740740740741	0.462962962962963	0	2.5462962962963	0.462962962962963	0	0	0.231481481481481	54.3981481481482	14.1203703703704	0	0	0	0	0	0	0	0	0	0.231481481481481	0	0	0	0	0.231481481481481	0.925925925925926	0	0.231481481481481	0.231481481481481
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	518.5	"AWI"	518.5	6825.5	7360	7068.5	1.57657657657658	0	3.37837837837838	0	0	0.225225225225225	0.225225225225225	0.45045045045045	0	0	0	0.225225225225225	0	0	0	0	0	0	0.225225225225225	0	0	0	5.63063063063063	0	0	0	0	0	0.45045045045045	0	0	4.72972972972973	0	0	0	2.47747747747748	0	0	0.45045045045045	0	0	0	0	0	0	0	0	1.8018018018018	0.675675675675676	0	0.675675675675676	0.45045045045045	0	0	0	57.6576576576577	16.8918918918919	0	0	0	0	0	0.225225225225225	0	0	0	0.225225225225225	0.225225225225225	0	0	0	0.225225225225225	0.675675675675676	0	0.225225225225225	0
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	519.5	"AWI"	519.5	6836.5	7378	7083	2.98913043478261	0.271739130434783	2.98913043478261	0	0	0	0	0.271739130434783	0	0	0	0	0	0.271739130434783	0	0	0	0	0	0	0	0	4.6195652173913	0	0	0	0	0	1.08695652173913	0	0	6.79347826086956	0	0	0	2.44565217391304	0	0	0.271739130434783	0	0	0	0.271739130434783	0	0	0	0	1.6304347826087	0	0	1.6304347826087	0.543478260869565	0	0	0	56.5217391304348	14.6739130434783	0	0	0	0	0	0.271739130434783	0	0	0	0	0	0	0	0	0.543478260869565	1.90217391304348	0	0	0
