"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fraxinus"	"Hypericaceae"	"Juniperus"	"Lamiaceae"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polemoniaceae"	"Polygonaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
23786	41201	"Exebridge"	51.01722	-3.51722	62	"AWI"	62	7516	7693	7615	5.32786885245902	0	0.204918032786885	0.204918032786885	0	0	1.63934426229508	0	0.204918032786885	0	0	0	0	0	0	43.0327868852459	0	29.9180327868852	0	0	0.204918032786885	0	0	0	0	0	0	8.40163934426229	0	0	0	0	7.99180327868853	0	0	0	0	1.02459016393443	0	0	0	0	0	0	1.84426229508197	0
23786	41201	"Exebridge"	51.01722	-3.51722	64	"AWI"	64	7534	7727	7640	4.21052631578947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.4385964912281	0	40.7017543859649	0	0	0.350877192982456	0	0	0	0	0	0	7.36842105263158	0	0	0	0	8.7719298245614	0	0	0	0	1.40350877192982	0	0	0	0	0	0	1.75438596491228	0
23786	41201	"Exebridge"	51.01722	-3.51722	72	"AWI"	72	7614	7855	7733	1.82186234817814	0	0	0	0	0	1.61943319838057	0	0	0	0	0	0	0	0	21.4574898785425	0	60.3238866396761	0	0	0	0	0	0	0	0	0	6.07287449392713	0	0	0	0	5.06072874493927	0.202429149797571	0	0.202429149797571	0	1.21457489878543	0	0	0	0	0	0	2.02429149797571	0
23786	41201	"Exebridge"	51.01722	-3.51722	80	"AWI"	80	7701	7966	7827	0.412371134020619	0	0	0	0	0	0.412371134020619	0	0	0	0	0	0	0	0	8.65979381443299	0	77.5257731958763	0	0	0	0	0	0	0	0	0	5.97938144329897	0	0	0	0	4.12371134020619	0	0	0.206185567010309	0	1.03092783505155	0	0	0	0	0	0	1.64948453608247	0
23786	41201	"Exebridge"	51.01722	-3.51722	88	"AWI"	88	7789	8063	7922	0.208333333333333	0	0	0	0	0	0.833333333333333	0	0	0	0	0	0.208333333333333	0	0	13.9583333333333	0	56.6666666666667	0	0	0	0	0	0	0	0	0	9.79166666666667	0	0	0	0	7.70833333333333	0.208333333333333	0	0	0	6.875	0	0	0	0	0	0	3.54166666666667	0
23786	41201	"Exebridge"	51.01722	-3.51722	96	"AWI"	96	7881	8158	8018	0.405679513184584	0	0.202839756592292	0.202839756592292	0	0	1.82555780933063	0	0.202839756592292	0	0	0	0	0	0	43.8133874239351	0	26.7748478701826	0	0	0	0	0	0	0	0	0	4.86815415821501	0	7.91075050709939	0	0	7.09939148073022	0	0	0	0	0.608519269776876	0	0	0	0	0	0.405679513184584	5.67951318458418	0
23786	41201	"Exebridge"	51.01722	-3.51722	104	"AWI"	104	7976	8246	8114	0.200803212851406	0	0.200803212851406	0.200803212851406	0	0	1.20481927710843	0	0	0	0	0	0	0	0	18.6746987951807	0	61.6465863453815	0	0	0	0	0	0	0	0	0	9.23694779116466	0	0	0	0	5.62248995983936	0	0	0	0	0.200803212851406	0	0	0	0	0	0	2.81124497991968	0
23786	41201	"Exebridge"	51.01722	-3.51722	112	"AWI"	112	8078	8329	8211	0.421052631578947	0.210526315789474	0.210526315789474	0	0	0	0.631578947368421	0	0.842105263157895	0	0	0	0	0	0	7.78947368421053	0	75.5789473684211	0	0	0	0	0	0	0	0	0	6.52631578947368	0	0	0	0	4	0.210526315789474	0	0	0.210526315789474	1.47368421052632	0	0	0	0	0	0.210526315789474	1.68421052631579	0
23786	41201	"Exebridge"	51.01722	-3.51722	120	"AWI"	120	8191	8405	8313	0.649350649350649	0.216450216450216	0.649350649350649	0.216450216450216	0	0	0	0.216450216450216	0	0	0	0	0	0	0	11.038961038961	1.2987012987013	53.6796536796537	0	0	0	0	0	0	0	0	0	25.1082251082251	0	0	0	0	4.32900432900433	0	0	0	0	0.432900432900433	0	0	0	0	0	0	2.16450216450216	0
23786	41201	"Exebridge"	51.01722	-3.51722	128	"AWI"	128	8273	8507	8395	0	0	0.432900432900433	0	0	0	1.73160173160173	0	0.432900432900433	0	0	0	0	0	0	16.4502164502165	0	51.9480519480519	0	0	0	0	0	0	0	0	0	16.8831168831169	0	0	0	0	7.35930735930736	0	0	0	0.432900432900433	2.16450216450216	0	0	0	0	0	0	2.16450216450216	0
23786	41201	"Exebridge"	51.01722	-3.51722	136	"AWI"	136	8366	8604	8479	0.210084033613445	0	0	0	0	0	0.840336134453782	0	0	0	0	0	0.210084033613445	0	0	25.4201680672269	0	42.0168067226891	0	0	0	0	0	0	0	0	0	17.0168067226891	0	0	0	0	7.35294117647059	0	0	0	0	1.68067226890756	0	0	0	0	0	0	5.25210084033613	0
23786	41201	"Exebridge"	51.01722	-3.51722	140	"AWI"	140	8415	8655	8522	0	0.212765957446809	0	0.212765957446809	0	0	0.425531914893617	0	0.212765957446809	0	0	0	0	0	0	33.1914893617021	0	38.2978723404255	0	0	0	0	0	0	0	0	0	17.8723404255319	0	0	0	0	5.31914893617021	0	0	0	0.212765957446809	1.70212765957447	0	0.425531914893617	0	0	0	0	1.91489361702128	0
23786	41201	"Exebridge"	51.01722	-3.51722	144	"AWI"	144	8455	8715	8571	0.215982721382289	0	0	0.431965442764579	0	0	2.59179265658747	0	0	0	0	0	0	0	0	31.7494600431965	0.647948164146868	33.9092872570194	0	0	0	0	0	0	0	0	0	10.1511879049676	0	0	0	0	9.93520518358531	0.215982721382289	0	0	0	4.1036717062635	0	1.51187904967603	0	0	0	0	4.53563714902808	0
23786	41201	"Exebridge"	51.01722	-3.51722	160	"AWI"	160	8619	8966	8774	0.225225225225225	0	0	0	0	0	1.8018018018018	0	0.675675675675676	0	0	0	0	0	0	42.3423423423423	0	29.5045045045045	0	0	0.675675675675676	0	0	0	0	0	0	9.23423423423423	0	0	0	0	8.33333333333333	0.225225225225225	0	0	0	4.27927927927928	0	0	0	0	0	0	2.7027027027027	0
23786	41201	"Exebridge"	51.01722	-3.51722	168	"AWI"	168	8708	9079	8878	0.209643605870021	0.209643605870021	0.209643605870021	0.209643605870021	0	0	2.51572327044025	0	0	0	0	0	0	0	0	50.7337526205451	0.209643605870021	20.5450733752621	0	0	0	0	0	0	0	0	0	8.59538784067086	0	0	0	0	5.87002096436059	0	0	0	0	4.82180293501048	0	0	0	0	0	0	5.87002096436059	0
23786	41201	"Exebridge"	51.01722	-3.51722	176	"AWI"	176	8796	9201	8983	0.257731958762887	0	0	0	0	0	4.38144329896907	0	1.54639175257732	0	0	0	0	0	0	49.7422680412371	2.06185567010309	12.3711340206186	0	0	0	0	0	0	0	0	0	8.50515463917526	0	0	0	0	11.340206185567	0.257731958762887	0	0.257731958762887	0	1.28865979381443	0	0.257731958762887	0	0	0	0	7.7319587628866	0
23786	41201	"Exebridge"	51.01722	-3.51722	184	"AWI"	184	8887	9323	9088	0.207900207900208	0	0.207900207900208	0	0	0	0.831600831600832	0	0.207900207900208	0	0	0	0	0	0	56.5488565488565	0	15.3846153846154	0	0	0	0	0	0	0	0	0	11.018711018711	0	0	0	0	6.65280665280665	0	0	0	0	4.78170478170478	0	0	0	0	0	0	4.15800415800416	0
23786	41201	"Exebridge"	51.01722	-3.51722	192	"AWI"	192	8978	9430	9191	0	0	0.251256281407035	0.251256281407035	0	0	3.51758793969849	0	1.25628140703518	0	0	0	0	0	0	46.9849246231156	0	24.1206030150754	0	0	0	0	0	0	0	0	0	4.2713567839196	0	0	0	0	5.77889447236181	0	0	0	0	8.5427135678392	0	0.753768844221105	0	0	0	0	4.2713567839196	0
23786	41201	"Exebridge"	51.01722	-3.51722	208	"AWI"	208	9165	9656	9397	0.240963855421687	0.240963855421687	0	0.481927710843374	0	0	0.963855421686747	0	0	0	0	0	0	0	0	41.2048192771084	0	29.8795180722892	0	0	0	0	0	0	0	0	0	14.2168674698795	0	0	0	0	5.06024096385542	0	0	0.240963855421687	0	0.481927710843374	0	0	0	0	0	0	6.98795180722892	0
23786	41201	"Exebridge"	51.01722	-3.51722	216	"AWI"	216	9268	9766	9502	0.606060606060606	0.202020202020202	0.202020202020202	0	0	0	0	0	0	0	0	0	0	0	0	32.1212121212121	0.202020202020202	54.1414141414141	0	0	0	0	0	0	0	0	0	3.83838383838384	0	0	0	0	3.63636363636364	0	0	0	0	0.404040404040404	0	0	0	0	0	0	4.64646464646465	0
23786	41201	"Exebridge"	51.01722	-3.51722	224	"AWI"	224	9364	9873	9605	0.22075055187638	0	0	0	0	0	1.54525386313466	0	0.22075055187638	0	0	0	0	0	0.441501103752759	42.6048565121413	0.22075055187638	30.9050772626932	0	0	0.22075055187638	0	0	0	0	0.441501103752759	0	11.4790286975717	0	0	0	0	5.07726269315673	0	0	0.22075055187638	0	2.64900662251656	0	0	0	0	0	0	3.75275938189845	0
23786	41201	"Exebridge"	51.01722	-3.51722	232	"AWI"	232	9463	9986	9708	0	0	0.431034482758621	0	0	0	1.50862068965517	0	0	0	0	0	0	0	0	51.7241379310345	0.21551724137931	29.3103448275862	0	0	0	0	0	0	0	0	0	6.46551724137931	0	0	0	0	3.87931034482759	0	0	0	0	2.58620689655172	0	0	0	0.431034482758621	0	0	3.44827586206897	0
23786	41201	"Exebridge"	51.01722	-3.51722	240	"AWI"	240	9561	10093	9813	0	0	0	0	0	0	0.808625336927224	0	0.269541778975741	0	0	0	0	0	0	45.0134770889488	0	27.4932614555256	0	0	0	0	0	0	0	0	0	12.6684636118598	0	0	0	0	0.539083557951483	0.269541778975741	0	0	0	9.70350404312669	0	0	0	0	0	0	3.23450134770889	0
23786	41201	"Exebridge"	51.01722	-3.51722	248	"AWI"	248	9661	10200	9916	0	0.21978021978022	0.43956043956044	0	0	0	0.659340659340659	0	0.43956043956044	0	0	0	0	0	0	49.4505494505495	0.21978021978022	14.0659340659341	0	0	0	0	0	0	0	0	0	14.7252747252747	0	0	0	0	3.73626373626374	0	0	0.21978021978022	0	10.989010989011	0	0.21978021978022	0	0	0	0	4.61538461538462	0
23786	41201	"Exebridge"	51.01722	-3.51722	256	"AWI"	256	9762	10303	10019	0	0.254452926208651	0.254452926208651	0	0	0	3.05343511450382	0	0	0	0	0	0	0	0	30.7888040712468	0	46.8193384223919	0	0	0	0	0	0	0	0	0	13.2315521628499	0	0	0	0	0.254452926208651	0	0	0.763358778625954	0	2.03562340966921	0	0	0	0	0	0	2.54452926208651	0
23786	41201	"Exebridge"	51.01722	-3.51722	264	"AWI"	264	9869	10406	10123	0	0	0.226244343891403	0	0	0	0.904977375565611	0	0	0	0	0	0	0	0	29.6380090497738	0.226244343891403	59.7285067873303	0	0	0	0	0	0	0	0	0	6.10859728506787	0	0	0	0	0.678733031674208	0	0	0.226244343891403	0	1.58371040723982	0	0.226244343891403	0	0	0	0	0.452488687782805	0
23786	41201	"Exebridge"	51.01722	-3.51722	272	"AWI"	272	9970	10508	10224	0	0.238663484486874	0	0	0	0	3.5799522673031	0	0	0	0	0	0	0	0	50.3579952267303	0	23.8663484486874	0	0	0	0	0	0	0	0.715990453460621	0	17.8997613365155	0	0	0	0	0	0	0	0	0	1.90930787589499	0	0	0.238663484486874	0	0	0	1.19331742243437	0
23786	41201	"Exebridge"	51.01722	-3.51722	280	"AWI"	280	10074	10611	10323	0	0	0.206611570247934	0	0	0	2.06611570247934	0	0	0	0	0	0	0	0	33.8842975206612	0	49.7933884297521	0	0	0	0	0	0	0	0	0	4.13223140495868	0	0	0	0	0.619834710743802	0	0	0	0.206611570247934	7.85123966942149	0	0	0	0	0	0	0.619834710743802	0.619834710743802
23786	41201	"Exebridge"	51.01722	-3.51722	288	"AWI"	288	10182	10711	10426	0	0	0	0	0	0	4.44964871194379	0	0	0	0	0	0	0	0.234192037470726	24.3559718969555	0.936768149882904	56.440281030445	0	0	0	0	0	0	0	0	0	5.3864168618267	0	0	0	0.468384074941452	0	0	0	0.234192037470726	0	6.3231850117096	0	0.936768149882904	0.234192037470726	0	0	0	0	0
23786	41201	"Exebridge"	51.01722	-3.51722	296	"AWI"	296	10289	10808	10528	0.214592274678112	0.429184549356223	0.214592274678112	0	0	0	1.07296137339056	0	0.214592274678112	0	0	0	0	0	0	53.4334763948498	0	28.9699570815451	0	0	0	0	0.429184549356223	0	0	0.214592274678112	0	12.6609442060086	0	0	0	0	0.643776824034335	0.214592274678112	0	0	0	0.429184549356223	0	0	0	0	0	0	0.858369098712446	0
23786	41201	"Exebridge"	51.01722	-3.51722	304	"AWI"	304	10402	10903	10628	0	0.205761316872428	0	0	0	0	1.85185185185185	0	0	0	0	0	0	0	0	13.1687242798354	0	76.5432098765432	0	0	0	0	0	0	0	0	0	5.96707818930041	0	0	0	0	0	0.617283950617284	0	0.205761316872428	0	1.440329218107	0	0	0	0	0	0	0	0
23786	41201	"Exebridge"	51.01722	-3.51722	312	"AWI"	312	10510	10997	10726	0	0.220264317180617	0.440528634361234	0	0	0	5.50660792951542	0	0.220264317180617	0	0	0	0	0	0	43.6123348017621	0	26.2114537444934	0	0	0	0	0	0	0	0	0	17.4008810572687	0	0	0	0	0.220264317180617	0	0	0	0	5.50660792951542	0	0	0	0	0.220264317180617	0.220264317180617	0.220264317180617	0
23786	41201	"Exebridge"	51.01722	-3.51722	314	"AWI"	314	10538	11021	10748	0.639658848614073	0.213219616204691	0	0	0.213219616204691	0	1.27931769722815	0	0.213219616204691	0	0	0	0	0	0	38.592750533049	0	21.7484008528785	0	0	0	0	0	0	0	0	0	32.409381663113	0	0	0	0	1.27931769722815	0	0	0	0	3.19829424307036	0	0	0	0	0	0	0.213219616204691	0
23786	41201	"Exebridge"	51.01722	-3.51722	316	"AWI"	316	10566	11041	10773	0	0.431034482758621	0	0	0	0	2.80172413793103	0	0	0	0	0	0	0	0	25	0	31.4655172413793	0	0	0	0	0	0	0	0	0	36.4224137931034	0	0	0	0	0	0	0	0	0	3.23275862068966	0	0.21551724137931	0	0	0	0	0.431034482758621	0
23786	41201	"Exebridge"	51.01722	-3.51722	318	"AWI"	318	10591	11061	10798	0	0	0.210970464135021	0	0	0	4.43037974683544	0	0.210970464135021	0	0	0	0	0.210970464135021	0.210970464135021	15.8227848101266	0.210970464135021	51.8987341772152	0	0	0	0.210970464135021	0	0	0	0	0	23.2067510548523	0	0	0	0	0.843881856540084	0	0	0	0	2.53164556962025	0	0	0	0	0	0	0	0
23786	41201	"Exebridge"	51.01722	-3.51722	320	"AWI"	320	10613	11086	10824	0	0.479616306954436	0	0	0.239808153477218	0	5.75539568345324	0	0.479616306954436	0	0	0	0.239808153477218	0	0	5.51558752997602	0	13.189448441247	0	0	0	0.239808153477218	0	0	0	0	0	68.8249400479616	0	0	0	0	0	0	0	0	0.719424460431655	4.31654676258993	0	0	0	0	0	0	0	0
23786	41201	"Exebridge"	51.01722	-3.51722	328	"AWI"	328	10706	11217	10930	0	2	0	0	0	0	10	0	0	0	0	0	0	0	0	20	0	16	0	0	0	0	2	0	0	0	0	40	0	0	0	0	0	0	0	0	2	8	0	0	0	0	0	0	0	0
23786	41201	"Exebridge"	51.01722	-3.51722	336	"AWI"	336	10794	11337	11037	1.02040816326531	0.510204081632653	0.255102040816327	0	0	0	15.3061224489796	0	0.510204081632653	0	0	0	0	0	0	13.7755102040816	0.255102040816327	23.469387755102	0	0	0	0	0.255102040816327	0	0	0.255102040816327	0	36.4795918367347	0	0	0	0	0	0	0	0	0.255102040816327	7.6530612244898	0	0	0	0	0	0	0	0
23786	41201	"Exebridge"	51.01722	-3.51722	344	"AWI"	344	10884	11455	11139	0	0	0	0	0	0	7.33333333333333	0	0	0	0	0	0	0	0	8.66666666666667	0.666666666666667	6	0	0	0	0	2.66666666666667	0	0	0	0	58.6666666666667	0	0	0	0	0	2	0	0.666666666666667	0.666666666666667	12.6666666666667	0	0	0	0	0	0	0	0
23786	41201	"Exebridge"	51.01722	-3.51722	352	"AWI"	352	10973	11567	11244	0.236406619385343	0	0	0	0.236406619385343	0	4.01891252955083	0	0	0	0	0	0	0	0	0.945626477541371	1.18203309692671	18.2033096926714	0	0	0	0	5.20094562647754	0	0	0	0	47.9905437352246	0	8.274231678487	0	0	0	0	0	0.236406619385343	0	13.4751773049645	0	0	0	0	0	0	0	0
23786	41201	"Exebridge"	51.01722	-3.51722	360	"AWI"	360	11057	11682	11344	0	0.263852242744063	0	0	0	0	2.11081794195251	0	0	0	0	0	0	0.263852242744063	0	0	0.527704485488127	2.9023746701847	0	0	0	0	0.79155672823219	0	0	0	0	3.95778364116095	0	0	0	0	0	0	0	1.05540897097625	0.527704485488127	87.598944591029	0	0	0	0	0	0	0	0
23786	41201	"Exebridge"	51.01722	-3.51722	368	"AWI"	368	11147	11803	11445	0.240963855421687	1.20481927710843	0.240963855421687	0	0	0	1.68674698795181	0	0	0	0	0	0.240963855421687	0.240963855421687	0.240963855421687	0	0.963855421686747	65.5421686746988	1.20481927710843	0	0	0	2.40963855421687	0	0.481927710843374	0	0	5.06024096385542	0	16.6265060240964	0	0	0	0.240963855421687	0	1.20481927710843	0.72289156626506	1.20481927710843	0	0	0	0	0.240963855421687	0	0	0
23786	41201	"Exebridge"	51.01722	-3.51722	376	"AWI"	376	11237	11911	11547	0.334448160535117	0.334448160535117	0	0	0	0	2.67558528428094	0	0	0	0	0	0.334448160535117	0	0	0	0.334448160535117	49.8327759197324	0	0	0	0	1.33779264214047	0	0	0	0	23.4113712374582	0	0	0	0	1.00334448160535	0	0	1.00334448160535	0.668896321070234	18.0602006688963	0	0	0	0	0.668896321070234	0	0	0
23786	41201	"Exebridge"	51.01722	-3.51722	384	"AWI"	384	11324	12028	11647	0	0	0	0	0.483091787439614	0	1.93236714975845	0	0	0.483091787439614	0	0	0	0.966183574879227	0	0	0	29.4685990338164	0	0	0	0	6.28019323671498	0	0	0	0	6.28019323671498	0	0	0	0	0	0	0	2.41545893719807	1.93236714975845	47.3429951690821	0	0	1.44927536231884	0	0.966183574879227	0	0	0
23786	41201	"Exebridge"	51.01722	-3.51722	392	"AWI"	392	11416	12143	11749	0	0	0	0	0.48780487804878	0	0.975609756097561	0	0	0	0	0	0.975609756097561	0	0	0	0	75.609756097561	0	0	0	0	1.46341463414634	0	0	0	0	8.29268292682927	0	0	0.48780487804878	0	1.46341463414634	0.48780487804878	0	4.8780487804878	1.95121951219512	2.92682926829268	0	0	0	0	0	0	0	0
23786	41201	"Exebridge"	51.01722	-3.51722	400	"AWI"	400	11502	12250	11851	0	0.366300366300366	0	0	4.02930402930403	0	2.56410256410256	0	0	8.79120879120879	0	0	7.69230769230769	2.93040293040293	0	0	0	50.9157509157509	0	0	0	0	4.3956043956044	0	0	0	0	13.5531135531136	0	0	0	0	0	0.732600732600733	0	0.366300366300366	0	2.93040293040293	0	0	0	0	0.732600732600733	0	0	0
23786	41201	"Exebridge"	51.01722	-3.51722	416	"AWI"	416	11683	12470	12053	0	0	10	0	10	0	0	0	0	0	0	0	50	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
