"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caryophyllaceae"	"Cedrus"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Thalictrum"	"Tilia"	"Ulmus"
14277	22352	"Soumarské rašelinište"	48.902724	13.837848	180	"AWI"	180	2346	4187	3269	27	1	35	0	0	0	0	0	10	0	0	0	0	0	0	17	5	0	0	0	28	0	0	0	0	0	0	0	0	131	24	0	0	0	3	0	3	0	0	0	0	1	0	0	0	0	0	0	2	0
14277	22352	"Soumarské rašelinište"	48.902724	13.837848	190	"AWI"	190	2528	4375	3452	18	2	26	0	0	0	0	0	28	0	0	0	0	0	0	16	3	0	0	0	114	1	0	0	0	0	0	0	0	124	39	0	0	0	0	0	10	0	0	0	0	3	0	0	0	0	0	0	2	2
14277	22352	"Soumarské rašelinište"	48.902724	13.837848	200	"AWI"	200	2695	4538	3637	18	0	22	0	1	0	0	0	13	0	0	0	0	0	0	17	5	0	0	0	69	0	0	0	0	0	0	0	0	225	18	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	3	1
14277	22352	"Soumarské rašelinište"	48.902724	13.837848	210	"AWI"	210	2882	4710	3824	7	0	41	0	2	0	0	0	28	0	0	0	0	0	0	17	5	0	0	0	102	1	0	0	0	0	0	0	0	180	16	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	4	4
14277	22352	"Soumarské rašelinište"	48.902724	13.837848	220	"AWI"	220	3064	4888	4018	5	0	29	0	0	0	0	0	10	0	0	0	0	0	0	20	1	0	0	0	42	1	0	0	0	0	0	0	0	240	13	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	4
14277	22352	"Soumarské rašelinište"	48.902724	13.837848	230	"AWI"	230	3264	5083	4197	15	0	20	0	2	0	0	0	20	0	0	0	0	0	0	15	0	0	4	0	63	0	0	0	0	0	0	0	0	203	32	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	3	5
14277	22352	"Soumarské rašelinište"	48.902724	13.837848	250	"AWI"	250	3634	5409	4570	2	0	31	0	1	0	0	0	22	1	0	0	0	0	0	23	2	0	0	0	34	0	0	0	0	0	0	0	0	152	21	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	4	5
14277	22352	"Soumarské rašelinište"	48.902724	13.837848	260	"AWI"	260	3849	5576	4755	47	1	34	0	0	0	0	0	18	0	0	0	0	0	0	17	1	0	0	0	60	0	0	0	0	0	0	0	1	149	42	0	0	0	0	0	7	0	0	0	0	3	0	0	0	0	0	0	5	8
14277	22352	"Soumarské rašelinište"	48.902724	13.837848	270	"AWI"	270	4016	5746	4943	11	1	31	0	0	0	0	0	18	0	0	0	0	0	0	37	4	0	0	0	47	0	0	0	0	0	0	0	1	86	36	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	9	11
14277	22352	"Soumarské rašelinište"	48.902724	13.837848	280	"AWI"	280	4221	5907	5122	11	0	15	0	0	0	0	0	12	0	0	2	0	0	0	23	4	0	0	0	32	0	0	0	0	0	0	0	0	83	39	0	0	0	0	0	5	0	0	0	0	0	1	0	0	0	0	0	4	1
14277	22352	"Soumarské rašelinište"	48.902724	13.837848	290	"AWI"	290	4435	6063	5325	11	0	31	0	0	0	0	0	8	0	0	0	0	0	0	20	5	0	0	0	37	2	0	0	0	0	0	0	1	102	55	0	0	0	0	0	8	0	0	0	1	0	1	0	0	0	0	0	4	7
14277	22352	"Soumarské rašelinište"	48.902724	13.837848	300	"AWI"	300	4645	6201	5501	27	3	40	0	0	0	1	0	37	0	0	0	0	0	0	28	10	0	0	0	40	2	0	0	0	0	0	0	2	163	40	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	4	11
14277	22352	"Soumarské rašelinište"	48.902724	13.837848	310	"AWI"	310	4844	6368	5694	31	0	20	0	0	0	2	0	22	0	0	0	0	0	0	16	6	0	0	0	29	0	0	0	0	0	0	0	1	137	46	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	4	8
14277	22352	"Soumarské rašelinište"	48.902724	13.837848	320	"AWI"	320	5075	6497	5880	30	0	22	0	1	0	1	0	21	0	0	0	0	0	0	17	2	0	0	0	46	2	0	0	0	0	0	0	2	122	41	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	2	2
14277	22352	"Soumarské rašelinište"	48.902724	13.837848	330	"AWI"	330	5309	6650	6066	5	0	18	0	0	0	0	0	20	0	0	0	0	0	0	16	3	0	0	0	7	2	0	0	0	0	0	0	0	156	22	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	10	3
14277	22352	"Soumarské rašelinište"	48.902724	13.837848	340	"AWI"	340	5556	6782	6258	17	0	10	0	0	0	0	0	187	0	0	0	0	0	0	26	5	0	3	0	13	1	0	0	0	0	0	0	1	126	44	0	0	0	0	0	5	0	0	0	0	0	1	0	1	0	0	0	6	0
14277	22352	"Soumarské rašelinište"	48.902724	13.837848	350	"AWI"	350	5789	6900	6444	56	1	37	0	0	0	1	0	45	0	0	0	0	0	0	44	14	0	5	0	56	5	0	1	0	0	0	0	2	133	80	0	0	0	0	0	7	0	0	0	0	1	0	0	0	0	0	0	6	11
14277	22352	"Soumarské rašelinište"	48.902724	13.837848	360	"AWI"	360	6027	7011	6626	7	2	47	0	0	1	0	0	35	0	0	0	0	0	0	59	6	0	0	0	5	0	0	0	0	0	0	0	0	89	52	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	19	12
14277	22352	"Soumarské rašelinište"	48.902724	13.837848	380	"AWI"	380	6586	7222	6972	6	0	32	0	3	0	0	0	25	0	0	0	0	0	0	40	3	0	0	0	4	3	0	0	0	0	0	0	0	158	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	7
14277	22352	"Soumarské rašelinište"	48.902724	13.837848	390	"AWI"	390	6990	7585	7225	2	0	44	0	6	0	1	0	82	0	0	0	0	0	0	50	5	0	0	0	3	2	0	1	0	0	0	0	0	90	116	0	0	0	0	0	4	0	0	0	1	1	0	0	0	0	0	0	10	7
14277	22352	"Soumarské rašelinište"	48.902724	13.837848	400	"AWI"	400	7175	8615	7644	0	0	27	0	1	0	2	0	48	0	0	0	0	0	0	72	20	0	0	0	3	1	0	1	0	0	0	0	0	68	130	0	0	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0	12	3
14277	22352	"Soumarské rašelinište"	48.902724	13.837848	410	"AWI"	410	7418	9236	8164	1	0	19	0	3	0	3	0	196	0	0	0	0	0	0	53	14	0	0	0	1	1	0	0	0	0	0	0	0	63	103	0	0	0	0	1	2	0	0	8	0	0	2	0	0	0	0	0	4	5
14277	22352	"Soumarské rašelinište"	48.902724	13.837848	420	"AWI"	420	7773	9775	8739	0	0	7	0	5	0	1	0	67	0	0	0	0	0	0	71	21	0	0	0	2	0	0	0	0	0	0	0	0	25	180	0	0	0	0	1	1	2	0	0	0	1	4	0	0	0	0	1	5	6
14277	22352	"Soumarské rašelinište"	48.902724	13.837848	430	"AWI"	430	8246	10105	9281	0	0	10	0	1	0	2	0	116	0	0	0	0	0	0	87	16	0	0	0	0	0	0	1	1	0	0	0	0	7	270	0	0	3	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	7
14277	22352	"Soumarské rašelinište"	48.902724	13.837848	440	"AWI"	440	8913	10376	9888	1	0	7	0	1	0	4	0	98	1	0	0	0	0	0	40	12	0	0	0	1	1	0	0	0	0	0	0	0	12	210	0	0	0	0	1	0	0	0	0	0	0	5	0	0	0	0	0	0	10
14277	22352	"Soumarské rašelinište"	48.902724	13.837848	450	"AWI"	450	10087	10563	10336	2	1	4	1	1	0	3	0	150	0	0	0	0	0	0	18	18	0	0	0	2	0	0	0	0	0	0	0	0	15	321	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	1	3
14277	22352	"Soumarské rašelinište"	48.902724	13.837848	455	"AWI"	455	10273	11169	10569	3	0	3	0	5	0	0	0	210	0	0	0	0	0	0	20	20	0	0	0	2	1	0	0	0	0	0	0	0	14	280	0	0	0	0	0	5	0	0	0	2	1	2	0	0	0	0	1	3	13
14277	22352	"Soumarské rašelinište"	48.902724	13.837848	460	"AWI"	460	10326	11966	10776	1	0	14	0	4	0	6	0	135	0	0	0	0	0	0	30	41	0	0	0	1	1	0	1	0	0	0	0	0	8	240	0	0	0	0	0	1	0	0	0	1	2	2	0	0	0	0	2	1	4
14277	22352	"Soumarské rašelinište"	48.902724	13.837848	465	"AWI"	465	10460	12330	11033	1	0	5	0	2	0	2	0	132	0	1	0	0	1	0	18	62	0	0	0	0	0	0	2	1	0	1	0	0	2	236	0	0	0	0	1	0	0	0	0	0	1	2	0	0	0	0	1	1	6
14277	22352	"Soumarské rašelinište"	48.902724	13.837848	470	"AWI"	470	10531	12845	11270	0	0	6	0	5	0	5	0	64	1	0	0	0	0	0	0	88	1	0	0	0	0	0	6	0	0	0	0	0	1	158	0	0	0	0	0	0	0	0	0	2	2	5	0	0	0	0	0	0	0
14277	22352	"Soumarské rašelinište"	48.902724	13.837848	475	"AWI"	475	10695	13149	11536	5	0	2	0	0	0	3	0	59	1	1	0	0	0	0	10	64	0	0	0	2	0	0	4	0	0	1	0	0	4	107	0	0	0	1	1	0	0	0	0	1	2	3	0	0	0	0	0	1	0
14277	22352	"Soumarské rašelinište"	48.902724	13.837848	480	"AWI"	480	10788	13545	11783	9	1	3	0	0	0	0	0	65	0	0	0	0	0	0	5	65	1	0	0	4	0	0	2	0	0	0	0	0	7	182	0	0	0	0	0	2	0	0	0	1	1	3	0	0	0	0	0	1	1
14277	22352	"Soumarské rašelinište"	48.902724	13.837848	485	"AWI"	485	10969	13845	12043	3	0	6	0	0	0	3	0	47	0	0	0	0	2	1	9	92	1	0	0	2	0	0	0	0	1	0	0	0	4	182	0	0	0	0	0	0	0	0	8	2	0	2	0	0	1	0	3	0	1
14277	22352	"Soumarské rašelinište"	48.902724	13.837848	490	"AWI"	490	11094	14272	12293	1	0	3	0	1	0	3	0	62	0	0	0	0	0	0	9	124	0	0	0	4	0	0	2	0	1	0	0	0	6	153	0	0	0	0	1	0	0	0	0	2	0	3	0	0	0	0	0	0	6
14277	22352	"Soumarské rašelinište"	48.902724	13.837848	495	"AWI"	495	11277	14615	12555	0	0	2	0	0	0	1	0	14	0	0	0	0	0	1	0	138	0	0	0	0	0	0	10	0	0	0	0	0	2	35	0	0	0	0	0	0	0	0	0	1	0	9	0	0	0	0	0	0	0
14277	22352	"Soumarské rašelinište"	48.902724	13.837848	497	"AWI"	497	11341	14762	12662	0	0	0	0	1	0	2	0	4	0	0	0	0	0	0	0	38	0	0	0	0	0	0	4	0	0	0	0	0	2	8	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
