"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Saxifragaceae"	"Scrophulariaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Vitaceae"
3012	3926	"Besbog"	41.732864	23.524038	60	"AWI"	60	1817	3301	2517	7.36842105263158	0	0	0	0	0	0	1.31578947368421	0	0	0	0.526315789473684	0.526315789473684	1.05263157894737	0	0	1.31578947368421	0	0	0	0	0	0	0.263157894736842	0	0	2.10526315789474	82.6315789473684	0	0.263157894736842	0	0	0	0.526315789473684	0	0	0	1.05263157894737	0	0	0	0.789473684210526	0	0.263157894736842
3012	3926	"Besbog"	41.732864	23.524038	65	"AWI"	65	2094	3615	2857	18.1818181818182	0	1.02915951972556	0.171526586620926	0	0.343053173241852	0	1.20068610634648	0.171526586620926	0	0	1.71526586620926	0.343053173241852	1.37221269296741	0	0	1.02915951972556	0	0.171526586620926	0	0	0	0.171526586620926	0.514579759862779	0	0	1.37221269296741	68.0960548885077	0	0	0	0	0	1.54373927958834	0.686106346483705	0	0	1.02915951972556	0	0	0	0.857632933104631	0	0
3012	3926	"Besbog"	41.732864	23.524038	70	"AWI"	70	2395	3869	3196	17.184265010352	0	1.0351966873706	0.41407867494824	0	0.62111801242236	0	1.24223602484472	0.20703933747412	0	0	0	0.20703933747412	1.44927536231884	0	0.20703933747412	0.41407867494824	0	0	0	0	0.20703933747412	0	0	0	0	0.20703933747412	69.9792960662526	0	0	0	0	0	1.24223602484472	1.44927536231884	0	0	1.86335403726708	0	0	0.62111801242236	1.24223602484472	0.20703933747412	0
3012	3926	"Besbog"	41.732864	23.524038	75	"AWI"	75	2779	4103	3527	13.4241245136187	0	0.972762645914397	0.194552529182879	0	0.778210116731518	0	1.55642023346304	0	0	0	0	0.972762645914397	3.30739299610895	0	0.194552529182879	1.16731517509728	0.194552529182879	0.194552529182879	0	0	0.389105058365759	0	0.194552529182879	0	0	1.36186770428016	69.0661478599222	0	0	0	0	0	1.55642023346304	0.778210116731518	0	0.194552529182879	1.94552529182879	0	0	0.389105058365759	0.583657587548638	0.583657587548638	0
3012	3926	"Besbog"	41.732864	23.524038	80	"AWI"	80	3213	4301	3847	15.4166666666667	0	0.625	0	0	1.04166666666667	0	1.45833333333333	0	0	0	0	0.208333333333333	1.45833333333333	0	0	0.208333333333333	0	0	0	0	0.416666666666667	0	0	0	0	0	73.5416666666667	0	0	0	0	0	1.04166666666667	0.625	0	0	2.08333333333333	0	0.208333333333333	0	1.66666666666667	0	0
3012	3926	"Besbog"	41.732864	23.524038	85	"AWI"	85	3847	4495	4128	10.6609808102345	0.213219616204691	0.213219616204691	0	0	0.639658848614073	0	1.49253731343284	0	0.213219616204691	0	0	1.70575692963753	4.05117270788913	0	0	0.426439232409382	0	0.213219616204691	0	0	0.426439232409382	0.852878464818763	0.213219616204691	0	0	0	68.8699360341151	0	0	0	0	0	2.3454157782516	1.49253731343284	0	0.426439232409382	1.91897654584222	0	0.213219616204691	0	2.98507462686567	0.426439232409382	0
3012	3926	"Besbog"	41.732864	23.524038	90	"AWI"	90	4061	5727	4622	0	0	2.50783699059561	2.82131661442006	0	1.88087774294671	0	1.56739811912226	0.313479623824451	0	5.95611285266458	0	0.940438871473354	4.70219435736677	0	0.313479623824451	1.25391849529781	0	0	0	0.313479623824451	2.82131661442006	2.50783699059561	0	0	0	0	37.9310344827586	0	0	0	0	0	11.5987460815047	5.64263322884013	0	0.626959247648903	1.25391849529781	0	0.313479623824451	2.19435736677116	11.5987460815047	0.940438871473354	0
3012	3926	"Besbog"	41.732864	23.524038	95	"AWI"	95	4355	6484	5184	2.78422273781903	0	0.232018561484919	1.39211136890951	0	3.01624129930394	0	1.39211136890951	0	0	0	0	0.232018561484919	2.78422273781903	0.696055684454756	0.464037122969838	0.928074245939675	0	0.464037122969838	0	0	0.928074245939675	0.232018561484919	0.464037122969838	0	0	2.78422273781903	72.8538283062645	0	0	0	0	0	3.24825986078886	2.78422273781903	0	1.16009280742459	0	0	0.232018561484919	0.232018561484919	0.696055684454756	0	0
3012	3926	"Besbog"	41.732864	23.524038	100	"AWI"	100	4695	7136	5752	1.6260162601626	0	0.813008130081301	5.42005420054201	0	4.0650406504065	0	2.710027100271	0	0	0	6.23306233062331	0	8.94308943089431	0	0	0	0	0.813008130081301	0	0	1.0840108401084	0.2710027100271	1.3550135501355	0	0	1.3550135501355	46.3414634146341	0	0	0	0	0	7.85907859078591	2.710027100271	0	2.1680216802168	2.710027100271	0	0	0.2710027100271	3.2520325203252	0	0
3012	3926	"Besbog"	41.732864	23.524038	105	"AWI"	105	5091	7665	6313	0	0	0.471698113207547	4.71698113207547	0	5.18867924528302	27.8301886792453	3.06603773584906	0	0	2.12264150943396	0	0	12.9716981132075	0	0	0	0	0	0	0.235849056603774	1.17924528301887	0.707547169811321	1.88679245283019	0.235849056603774	0	0	17.9245283018868	0	0	0	0	0	6.36792452830189	4.00943396226415	0	4.71698113207547	2.12264150943396	0	0	1.17924528301887	2.35849056603774	0.707547169811321	0
3012	3926	"Besbog"	41.732864	23.524038	110	"AWI"	110	5603	8205	6901	0.427350427350427	0	0.213675213675214	5.98290598290598	0	8.76068376068376	22.2222222222222	2.99145299145299	0	0	2.13675213675214	5.12820512820513	0	11.1111111111111	0	0	0.641025641025641	0	0.427350427350427	0	0.641025641025641	1.06837606837607	1.28205128205128	0.213675213675214	0	0	0.427350427350427	26.2820512820513	0	0	0	0	0	3.2051282051282	2.35042735042735	0	1.70940170940171	1.28205128205128	0	0.427350427350427	0.641025641025641	0.213675213675214	0.213675213675214	0
3012	3926	"Besbog"	41.732864	23.524038	115	"AWI"	115	6100	8663	7467	8.02292263610315	0	0.286532951289398	0.573065902578797	0	1.71919770773639	0	0.573065902578797	0	0	0	0	0.286532951289398	4.29799426934097	0	0	0.573065902578797	0	0	0	0.286532951289398	0.286532951289398	0	0	0	0	0.859598853868195	77.3638968481375	0	0	0	0	0	1.14613180515759	1.14613180515759	0	0.286532951289398	0.859598853868195	0	0.286532951289398	0.286532951289398	0.573065902578797	0.286532951289398	0
3012	3926	"Besbog"	41.732864	23.524038	120	"AWI"	120	6715	9046	8040	6.07476635514019	0	0.467289719626168	2.10280373831776	0	4.4392523364486	0	0.700934579439252	0	0	0	2.33644859813084	0	4.67289719626168	0	0	0.467289719626168	0	0	0	0	0.700934579439252	0.233644859813084	0	0	0.700934579439252	3.50467289719626	69.1588785046729	0	0	0	0	0	0.700934579439252	1.16822429906542	0	0.700934579439252	0.934579439252336	0	0	0	0.934579439252336	0	0
3012	3926	"Besbog"	41.732864	23.524038	125	"AWI"	125	7434	9396	8598	0	0	0.294117647058824	14.7058823529412	0	48.8235294117647	0	0.294117647058824	0	0	0	5.88235294117647	0	4.70588235294118	1.17647058823529	0	0	0	0	0	0.588235294117647	0.588235294117647	0	0	0	0	0	15.8823529411765	0	0.294117647058824	0	0	0	0.882352941176471	1.17647058823529	0	1.17647058823529	2.35294117647059	0	0.588235294117647	0.588235294117647	0	0	0
3012	3926	"Besbog"	41.732864	23.524038	130	"AWI"	130	8365	9755	9124	0.218818380743982	0	0.437636761487965	9.84682713347921	0	44.6389496717724	18.5995623632385	1.75054704595186	0	0	0	5.25164113785558	0	4.15754923413567	0	0	0.437636761487965	0	0.218818380743982	0	0	0.437636761487965	0	0	0	0	0	10.0656455142232	0	0	0	0	0	0.87527352297593	1.31291028446389	0	0.218818380743982	0.437636761487965	0	0.218818380743982	0.87527352297593	0	0	0
3012	3926	"Besbog"	41.732864	23.524038	135	"AWI"	135	8835	10474	9581	0	0	0.821917808219178	14.2465753424658	0	46.027397260274	0	1.36986301369863	0	0	0	6.3013698630137	0	5.75342465753425	1.91780821917808	0	0.273972602739726	0	0.273972602739726	0	1.0958904109589	0.547945205479452	0	0	0	0	0	14.2465753424658	0	0	0	0	0	1.0958904109589	2.46575342465753	0	1.64383561643836	1.36986301369863	0	0	0.547945205479452	0	0	0
3012	3926	"Besbog"	41.732864	23.524038	140	"AWI"	140	9119	11282	9992	0	0	0.317460317460317	13.968253968254	0	46.984126984127	0	0.634920634920635	0	0	0	4.44444444444444	0.317460317460317	6.98412698412698	0	0	0	0	1.26984126984127	0	0	0	0.634920634920635	0	0	0	0	14.2857142857143	0	0	0	0	0.317460317460317	0.952380952380952	3.17460317460317	0	3.17460317460317	1.9047619047619	0	0.317460317460317	0.317460317460317	0	0	0
3012	3926	"Besbog"	41.732864	23.524038	145	"AWI"	145	9416	12011	10428	0	0	0	14.0298507462687	0	49.5522388059701	0	0.895522388059702	0	0	0	0	0	4.17910447761194	0	0	0	0	0	0	0.298507462686567	0.597014925373134	0	0.298507462686567	0	0	0	20	0	0.298507462686567	0	0	0	0.298507462686567	5.97014925373134	0	0.298507462686567	0.597014925373134	0	0	2.6865671641791	0	0	0
3012	3926	"Besbog"	41.732864	23.524038	150	"AWI"	150	9716	12648	10873	0.236406619385343	0	0	12.0567375886525	0	41.1347517730496	0	0.472813238770686	0	0	0	7.80141843971631	0.236406619385343	5.67375886524823	0	0	0.236406619385343	0	0	0	0.945626477541371	0.472813238770686	0	0	0	0	0	24.3498817966903	0	0	0	0	0	1.6548463356974	1.6548463356974	0	1.6548463356974	0.945626477541371	0	0	0.472813238770686	0	0	0
3012	3926	"Besbog"	41.732864	23.524038	155	"AWI"	155	9989	13308	11323	0	0	0	17.0103092783505	0	33.5051546391753	0	0.257731958762887	0	0	0	9.02061855670103	0	9.5360824742268	0	0	0	0	0.515463917525773	0.257731958762887	1.03092783505155	0.515463917525773	0.77319587628866	0	0	0	0	17.5257731958763	0	0.257731958762887	0	0	0.257731958762887	1.80412371134021	3.60824742268041	0	2.83505154639175	0	0	0.257731958762887	0.77319587628866	0.257731958762887	0	0
