"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fabaceae"	"Fraxinus"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Myrica"	"Onagraceae"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Populus"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Saxifragaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
3086	4021	"Duartbeg"	58.29591	-5.12887	120	"AWI"	120	567	2589	1468	2.23880597014925	0	0	0	0	0	0	0	0	0	0	0	57.4626865671642	0	0	0	0	0	0	0	0	4.47761194029851	0	2.98507462686567	0	0	31.3432835820896	0	0	0	0	0.746268656716418	0	0	0	0	0	0.746268656716418	0	0	0	0	0	0	0	0
3086	4021	"Duartbeg"	58.29591	-5.12887	140	"AWI"	140	760	2782	1745	5.02793296089385	0	0	0	0	0	0	0	0	0	0	6.70391061452514	53.6312849162011	0	0	0	0	0	0	0	0	5.58659217877095	0	2.79329608938547	0	0	22.3463687150838	0	0	0	0	3.35195530726257	0	0	0	0	0	0.558659217877095	0	0	0	0	0	0	0	0
3086	4021	"Duartbeg"	58.29591	-5.12887	300	"AWI"	300	3438	4229	3861	8.50202429149797	0	0	0	0	0	47.7732793522267	0	0	0	0	12.5506072874494	3.64372469635628	0	0	0	0	0	0	0	0	4.8582995951417	0	0.809716599190283	0	0	17.0040485829959	0	0	0	0	4.45344129554656	0	0	0	0	0	0.404858299595142	0	0	0	0	0	0	0	0
3086	4021	"Duartbeg"	58.29591	-5.12887	80	"AWI"	80	220	2001	918	3.46534653465347	0	0	0	0	0	0	0	0	0	0	0	28.7128712871287	0	0	0	0	0	0	0	0	0.495049504950495	0	0.99009900990099	0	0	65.3465346534654	0	0	0	0	0.495049504950495	0	0	0	0	0	0.495049504950495	0	0	0	0	0	0	0	0
3086	4021	"Duartbeg"	58.29591	-5.12887	470	"AWI"	470	5671	6470	6124	2.27272727272727	0	0	0	0	0	0	0	0	0	0	28.030303030303	6.06060606060606	0	0	0	0	0	0	0	0	3.78787878787879	0	37.1212121212121	0	0	11.3636363636364	0	0	0	0	6.81818181818182	0	0	0	0	0	3.03030303030303	0	0	0	0	0	1.51515151515152	0	0
3086	4021	"Duartbeg"	58.29591	-5.12887	380	"AWI"	380	3949	4973	4372	20.952380952381	0	0	0	0	0	0	0	0	0	0	14.2857142857143	3.80952380952381	0	0	0	0	0	0	0	0	4.76190476190476	0	15.2380952380952	0	0	12.3809523809524	0	0	0	0	24.7619047619048	0	0	0	0	0	2.85714285714286	0	0	0	0	0	0.952380952380952	0	0
3086	4021	"Duartbeg"	58.29591	-5.12887	430	"AWI"	430	4640	5497	4966	17.0940170940171	0	0	0	0	0	0	0	0	0	0	19.6581196581197	0.854700854700855	0	0	0	0	0	0	0	0	4.27350427350427	0	38.4615384615385	0	0	11.1111111111111	0	0	0	0	5.12820512820513	0	0	0	0	0	0	0	0	0	0	0	3.41880341880342	0	0
3086	4021	"Duartbeg"	58.29591	-5.12887	460	"AWI"	460	5558	6412	6036	5.06329113924051	0	0	0	0	0	0	0	0	0	0	15.8227848101266	5.06329113924051	0	0	0	0	0	0	0	0	1.26582278481013	0	37.3417721518987	0	0	17.0886075949367	0	0	0	0	8.86075949367089	0	0	0	0	0	4.43037974683544	0	0	0	0	0	5.06329113924051	0	0
3086	4021	"Duartbeg"	58.29591	-5.12887	410	"AWI"	410	4216	5232	4588	15.5	0	0	0	0.5	0	41.5	0	0	0	0	11.5	1.5	0	0	0	0.5	0	0	0	0	1.5	0	14	0	0	8	0	0	0.5	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0
3086	4021	"Duartbeg"	58.29591	-5.12887	240	"AWI"	240	2096	3814	3117	2.29885057471264	0	0.229885057471264	0	0	0	0	0	0	0	0	0	45.9770114942529	0	0	0	0	0	0	0	0	19.5402298850575	0	1.37931034482759	0	0	27.3563218390805	0	0	0	0	2.75862068965517	0	0	0	0	0.229885057471264	0.229885057471264	0	0	0	0	0	0	0	0
3086	4021	"Duartbeg"	58.29591	-5.12887	180	"AWI"	180	1219	3230	2282	1.0989010989011	0	0	0	0	0	0	0	0	0	0	16.1172161172161	47.985347985348	0	0	0	0	0	0.366300366300366	0	0.366300366300366	2.56410256410256	0	1.83150183150183	0	0	26.7399267399267	0	0	0	0	1.46520146520147	0	0	0	0	0.366300366300366	1.0989010989011	0	0	0	0	0	0	0	0
3086	4021	"Duartbeg"	58.29591	-5.12887	360	"AWI"	360	3850	4758	4251	12.3809523809524	0	0	0.476190476190476	0	0	53.8095238095238	0	0	0	0	6.66666666666667	1.9047619047619	0	0	0	0	0	0	0	0	0	0	8.09523809523809	0	0	4.28571428571429	0	0	0	0	10	0	0	0	0	0.952380952380952	0.476190476190476	0	0	0	0	0	0.952380952380952	0	0
3086	4021	"Duartbeg"	58.29591	-5.12887	160	"AWI"	160	974	3052	2008	2.1551724137931	0.431034482758621	0	0	0	0	0	0	0	0	0	9.91379310344828	37.0689655172414	0	0	0	0	0	0	0	0.431034482758621	17.2413793103448	0	3.01724137931034	0	0	28.448275862069	0.431034482758621	0	0	0	0	0	0	0	0	0	0.862068965517241	0	0	0	0	0	0	0	0
3086	4021	"Duartbeg"	58.29591	-5.12887	280	"AWI"	280	2923	4101	3628	13.4453781512605	0	0	0	0	0	0	0	0	0	0	0	38.655462184874	0	0	0	0.840336134453782	0	0.840336134453782	0	0	0.420168067226891	0	4.20168067226891	0	0	34.453781512605	0	0	0.420168067226891	0	5.46218487394958	0	0	0	0	0.420168067226891	0	0	0	0	0	0	0.840336134453782	0	0
3086	4021	"Duartbeg"	58.29591	-5.12887	575	"AWI"	575	6566	7893	7046	0	0	0	0	0.75187969924812	0	26.3157894736842	0	0	0	0	0	15.7894736842105	0	0	0	0	0	3.7593984962406	0	0	0.75187969924812	0	5.26315789473684	0	0	27.8195488721804	0	0	0	0	0	0	0	0	0	10.5263157894737	6.76691729323308	0	0	0	0.75187969924812	0	1.50375939849624	0	0
3086	4021	"Duartbeg"	58.29591	-5.12887	50	"AWI"	50	65	1440	523	3.46153846153846	0.384615384615385	0	0	0.384615384615385	0	0	0	0	0	0	0	18.0769230769231	0	0	0	0	0	0	0	0	44.2307692307692	0	1.15384615384615	0	0	28.8461538461538	0	0	0	0	1.92307692307692	0	0	0	0	0.384615384615385	0.384615384615385	0	0	0	0	0	0.769230769230769	0	0
3086	4021	"Duartbeg"	58.29591	-5.12887	450	"AWI"	450	5314	5971	5687	6.25	0.416666666666667	0	0	0.416666666666667	0	35.8333333333333	0	0.833333333333333	0	0	17.5	0	0	0	0	0	0	0	0	0	2.08333333333333	0	15.4166666666667	0	0	14.1666666666667	0	0.416666666666667	0	0	4.16666666666667	0	0	0	0	0	1.25	0	0	0	0	0	1.25	0	0
3086	4021	"Duartbeg"	58.29591	-5.12887	200	"AWI"	200	1474	3420	2551	4.23162583518931	0.22271714922049	0	0	0.22271714922049	0	0	0	0	0	0	13.5857461024499	40.5345211581292	0	0	0	0.22271714922049	0	0.44543429844098	0	1.11358574610245	11.5812917594655	0	1.33630289532294	0	0	21.6035634743875	0	0	0	0	1.78173719376392	0	0	0	0.44543429844098	0	1.78173719376392	0	0	0	0	0	0.89086859688196	0	0
3086	4021	"Duartbeg"	58.29591	-5.12887	550	"AWI"	550	6453	7242	6811	1.04166666666667	0	0	0	0	0	51.3888888888889	0	0	0	0	0	4.16666666666667	0	14.5833333333333	0	0	0	3.47222222222222	0	0	0.347222222222222	0	1.73611111111111	0	0	11.1111111111111	0	0	1.38888888888889	0	0.347222222222222	0	0	1.04166666666667	0	0.347222222222222	6.25	0	0	0	0	0	2.77777777777778	0	0
3086	4021	"Duartbeg"	58.29591	-5.12887	500	"AWI"	500	5910	6827	6370	2.35294117647059	0	1.17647058823529	0	0	0	0	0	0	0	0	0	5.88235294117647	0	0	0	0	0	2.35294117647059	0	0	1.17647058823529	0	28.2352941176471	0	0	30.5882352941176	0	0	0	0	4.70588235294118	0	0	3.52941176470588	0	1.17647058823529	10.5882352941176	0	0	0	0	0	8.23529411764706	0	0
3086	4021	"Duartbeg"	58.29591	-5.12887	320	"AWI"	320	3613	4393	4026	24.7311827956989	0	0	0	0	0	0	0	0	0	0	0	9.67741935483871	1.0752688172043	0	0	1.0752688172043	0	3.2258064516129	0	0	20.4301075268817	0	6.45161290322581	0	0	9.67741935483871	0	0	1.0752688172043	0	16.1290322580645	0	1.0752688172043	0	0	1.0752688172043	1.0752688172043	0	0	2.1505376344086	0	0	1.0752688172043	0	0
3086	4021	"Duartbeg"	58.29591	-5.12887	400	"AWI"	400	4145	5142	4508	14.8648648648649	0.45045045045045	0	0	0	0	44.1441441441441	0	0	0	0	17.5675675675676	3.15315315315315	0	0	0	0.45045045045045	0	0.45045045045045	0.45045045045045	0	0	0	3.15315315315315	0	0	6.75675675675676	0	0	0	0	7.65765765765766	0	0	0	0	0	0.45045045045045	0	0	0	0	0	0.45045045045045	0	0
3086	4021	"Duartbeg"	58.29591	-5.12887	540	"AWI"	540	6355	7120	6703	3.87096774193548	0	0	0	0	0	0	0	0	0	0	32.258064516129	5.16129032258065	0	0	0	0.645161290322581	0	1.93548387096774	0	0	1.93548387096774	0	9.03225806451613	0	0	25.8064516129032	0	0	1.29032258064516	0	5.16129032258065	0	0	0	0	0	10.9677419354839	0	0	0	0	0	1.93548387096774	0	0
3086	4021	"Duartbeg"	58.29591	-5.12887	555	"AWI"	555	6479	7340	6861	0.598802395209581	0	0	0	0	0	47.6047904191617	0	0	0	0	16.1676646706587	2.39520958083832	0.29940119760479	8.98203592814371	0	0	0	1.79640718562874	0	0	1.49700598802395	0	3.89221556886228	0	0	10.4790419161677	0	0	0	0	0.29940119760479	0	0	0	0	1.19760479041916	4.49101796407186	0	0	0	0	0	0.29940119760479	0	0
3086	4021	"Duartbeg"	58.29591	-5.12887	480	"AWI"	480	5759	6557	6208	2.47422680412371	0.206185567010309	0.206185567010309	0	0	0	41.2371134020619	0	0	0	0	12.9896907216495	2.68041237113402	0	0	0	0	0	1.23711340206186	0	0	1.23711340206186	0	15.0515463917526	0	0	12.1649484536082	0	0.206185567010309	0	0	2.88659793814433	0	0	1.64948453608247	0	0.206185567010309	2.47422680412371	0	0	0	0	0	3.09278350515464	0	0
3086	4021	"Duartbeg"	58.29591	-5.12887	520	"AWI"	520	6183	6936	6526	2.61780104712042	0.523560209424084	0.523560209424084	0	0	0	63.3507853403141	0	1.04712041884817	0	0	0	2.09424083769634	0	0	0	0.523560209424084	0	1.04712041884817	0	0	0.523560209424084	0	7.85340314136126	0	0	10.9947643979058	0	0	1.04712041884817	0	2.61780104712042	0	0	0	0	0.523560209424084	2.09424083769634	0	0	0	0	0	2.61780104712042	0	0
3086	4021	"Duartbeg"	58.29591	-5.12887	560	"AWI"	560	6508	7472	6910	0.344827586206897	0.344827586206897	0.344827586206897	0	0.344827586206897	0	48.6206896551724	0	0	0	0	0	4.48275862068965	0	0	0	0	0	9.6551724137931	0	0	0	0	3.10344827586207	0	0	16.8965517241379	0	0	0	0.344827586206897	0.344827586206897	0	0	2.06896551724138	0.344827586206897	5.17241379310345	6.89655172413793	0	0	0	0.344827586206897	0	0.344827586206897	0	0
3086	4021	"Duartbeg"	58.29591	-5.12887	565	"AWI"	565	6532	7611	6958	0.873362445414847	0.436681222707424	0.436681222707424	0	6.55021834061135	0	33.6244541484716	2.18340611353712	0	0	0.436681222707424	0	10.4803493449782	0	0	0	0	0.436681222707424	3.05676855895197	0	0	0.436681222707424	0	9.60698689956332	0	0.436681222707424	14.8471615720524	0	0	0	0	0.436681222707424	0	0	0	0	3.93013100436681	7.4235807860262	0	2.18340611353712	0	1.31004366812227	0	0.873362445414847	0	0
3086	4021	"Duartbeg"	58.29591	-5.12887	570	"AWI"	570	6552	7750	7002	0.371747211895911	0.371747211895911	0.371747211895911	0	1.85873605947955	0	31.2267657992565	0.371747211895911	0	0	0	0	19.7026022304833	0	0	0	0	0	3.3457249070632	0	0	0.371747211895911	0.371747211895911	4.83271375464684	0	0	22.6765799256506	0	0	0	0	0.743494423791822	0	0	0	0.371747211895911	6.31970260223048	4.46096654275093	0.371747211895911	0	0	0.371747211895911	0	0.743494423791822	0.743494423791822	0
