"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Ilex"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
16342	25370	"Le Verny des Brûlons"	47.31778	4.12278	0	"AWI"	0	-149	22	-53	1.39616055846422	0	1.57068062827225	0.087260034904014	0	0.087260034904014	0	0	0	72.3385689354276	0	0.43630017452007	0	0	0	0	0	0.174520069808028	0	1.39616055846422	0	0	0	0	0.261780104712042	0	3.57766143106457	0.087260034904014	0.610820244328098	0.087260034904014	0	0.087260034904014	0.087260034904014	0	0	0	0	0	1.48342059336824	0	5.93368237347295	6.19546247818499	0	0	0	0	0	0	3.57766143106457	0	0	0	0.523560209424084	0	0	0	0	0	0	0	0	0	0	0	0	0
16342	25370	"Le Verny des Brûlons"	47.31778	4.12278	2	"AWI"	2	-119	88	-17	0.0819336337566571	0	0.245800901269971	0	0	0.0409668168783286	0	0	0	96.886521917247	0	0	0	0	0	0	0	0.122900450634986	0	0.491601802539943	0	0	0	0	0	0	0.0819336337566571	0	0	0	0	0	0	0	0	0	0	0	0.0819336337566571	0	0.204834084391643	0.778369520688242	0	0	0	0	0	0	0.614502253174928	0.0819336337566571	0	0	0	0.245800901269971	0	0	0	0.0409668168783286	0	0	0	0	0	0	0	0
16342	25370	"Le Verny des Brûlons"	47.31778	4.12278	4	"AWI"	4	-94	147	18	0.239520958083832	0	1.67664670658683	0.119760479041916	0	0	0	0	0	77.4850299401198	0	0	0	0	0	0	0	0.239520958083832	0	4.79041916167665	0	0.359281437125749	0	0	0	0	2.15568862275449	0	0.479041916167665	0	0	0	0	0	0	0	0	0	0.718562874251497	0	0.359281437125749	5.62874251497006	0	0	0	0	0	0	4.91017964071856	0	0	0	0.239520958083832	0.479041916167665	0	0	0	0.119760479041916	0	0	0	0	0	0	0	0
16342	25370	"Le Verny des Brûlons"	47.31778	4.12278	8	"AWI"	8	-33	252	91	0	0	4.47154471544715	0	0	0.40650406504065	0	0	0	38.2113821138211	0	1.6260162601626	0	0	0.813008130081301	0	0	1.6260162601626	0	8.13008130081301	0.813008130081301	8.53658536585366	0	0	0	0	2.4390243902439	0	1.21951219512195	0	0	0	0	1.21951219512195	0.40650406504065	0	0	0	2.03252032520325	0	0.40650406504065	4.47154471544715	0	0	0	0	0	0	15.8536585365854	0	0	0.40650406504065	3.2520325203252	1.21951219512195	0	0	0	0.40650406504065	0.813008130081301	0	0	0	0.40650406504065	0.40650406504065	0	0.40650406504065
16342	25370	"Le Verny des Brûlons"	47.31778	4.12278	12	"AWI"	12	32	349	169	0.409276944065484	0	6.95770804911323	0	0	0.272851296043656	0	0.136425648021828	0	11.5961800818554	0	0.136425648021828	0	0	1.36425648021828	0	0	2.04638472032742	0	2.45566166439291	0	6.13915416098226	0	0	43.656207366985	0	1.09140518417462	0	0.409276944065484	0	0	0	0	0.272851296043656	0.818553888130969	0	0.136425648021828	0	0.545702592087312	0	0.136425648021828	2.86493860845839	0	0	0	0	0.136425648021828	0	12.9604365620737	0	0	0.136425648021828	3.13778990450205	0.682128240109141	0	0	0	0.409276944065484	0.136425648021828	0	0	0	0.272851296043656	0.682128240109141	0	0
16342	25370	"Le Verny des Brûlons"	47.31778	4.12278	16	"AWI"	16	97	427	243	0	0	23.9067055393586	0.291545189504373	0	0	0	0	0	18.3673469387755	0	0	0	0	4.3731778425656	0	0	0.87463556851312	0	4.95626822157434	0	8.7463556851312	0	0	0	0	5.24781341107872	0	0	0	0	0	0	0.291545189504373	5.53935860058309	0	0	0	2.04081632653061	0.291545189504373	0	3.49854227405248	0	0	0	0	0.291545189504373	0	15.7434402332362	0	0	0	2.91545189504373	0.291545189504373	0	0	0	0.291545189504373	0.291545189504373	0	0	0.583090379008746	0.291545189504373	0.291545189504373	0	0.583090379008746
16342	25370	"Le Verny des Brûlons"	47.31778	4.12278	20	"AWI"	20	162	515	320	0.186567164179104	0.186567164179104	19.4029850746269	0.373134328358209	0	0	0	0.373134328358209	0	17.5373134328358	0	0.186567164179104	0	0	1.86567164179104	0	0.186567164179104	1.11940298507463	0.186567164179104	5.97014925373134	0	6.71641791044776	0	0	10.634328358209	0	13.2462686567164	0.373134328358209	0.186567164179104	0	0	0	0	0.559701492537313	1.30597014925373	0	0	0	1.30597014925373	0.186567164179104	0	0.559701492537313	0	0	0.186567164179104	0	0	0	12.8731343283582	0	0	0	2.79850746268657	0.559701492537313	0	0	0.186567164179104	0.186567164179104	0	0	0.186567164179104	0.186567164179104	0.186567164179104	0	0	0
16342	25370	"Le Verny des Brûlons"	47.31778	4.12278	24	"AWI"	24	238	597	393	0	0	28.875	0	0	0	0	0.125	0	31	0	0	0	0	0.5	0	0	0	0	4.875	0	7.5	0	0	0.75	0	13.375	1.375	0.125	0	0	0	0	0.125	0.125	0	0	0	1.125	0	0	0.875	0	0	0	0	0	0	7.375	0	0	0.125	0.875	0.375	0	0	0	0.25	0	0	0	0	0	0.125	0	0.125
16342	25370	"Le Verny des Brûlons"	47.31778	4.12278	28	"AWI"	28	326	686	473	0	0	25.9090909090909	0.227272727272727	0	0.227272727272727	0.227272727272727	0.227272727272727	0	11.5909090909091	0	0.454545454545455	0	0	1.36363636363636	0	0.227272727272727	0.227272727272727	0	4.09090909090909	0	16.5909090909091	0	0	0	0	17.5	0	0	0	0.227272727272727	0	0.227272727272727	0	0.227272727272727	0	0	0	0.227272727272727	0	0	0.227272727272727	0	10.6818181818182	0	0	0	0	4.31818181818182	0	0	0.227272727272727	1.59090909090909	1.36363636363636	0	0	0	0.227272727272727	0.227272727272727	0	0.227272727272727	0.227272727272727	0	0.454545454545455	0	0.454545454545455
16342	25370	"Le Verny des Brûlons"	47.31778	4.12278	32	"AWI"	32	410	771	549	0	0	80.4520464263897	0	0	0	0	0.0610873549175321	0	12.8894318875993	0	0	0	0	0.122174709835064	0	0	0.0610873549175321	0	0.733048259010385	0	0.671960904092853	0	0	0	0	3.29871716554673	0	0	0	0	0	0	0.122174709835064	0	0	0	0.0610873549175321	0.0610873549175321	0	0	0	0	0	0	0	0	0	0.733048259010385	0	0	0	0.122174709835064	0.549786194257789	0	0	0	0.0610873549175321	0	0	0	0	0	0	0	0
16342	25370	"Le Verny des Brûlons"	47.31778	4.12278	36	"AWI"	36	524	846	622	0	0	67.1779141104295	0.153374233128834	0	0.153374233128834	0	0.306748466257669	0	19.478527607362	0	0.153374233128834	0	0	0.153374233128834	0	0	0	0	1.07361963190184	0	1.22699386503067	0	0	0	0	6.13496932515337	0	0	0	0	0	0.153374233128834	0	0	0	0	0	0.153374233128834	0	0	0.153374233128834	0	0	0	0	0	0	2.60736196319018	0	0	0	0.613496932515337	0.306748466257669	0	0	0	0	0	0	0	0	0	0	0	0
16342	25370	"Le Verny des Brûlons"	47.31778	4.12278	40	"AWI"	40	643	1005	739	0.101214574898785	0	72.165991902834	0	0	0.101214574898785	0	0.101214574898785	0	5.36437246963563	0	0.101214574898785	0	0	0.101214574898785	0	0	0	0	6.78137651821862	0	0.809716599190283	0	0	0	0	5.36437246963563	0.101214574898785	0.404858299595142	0	0	0	0.202429149797571	0	0	0	0	0	0.303643724696356	0.101214574898785	0	0.303643724696356	0	0	0	0	0	0	5.97165991902834	0	0	0	0.101214574898785	0.708502024291498	0.101214574898785	0	0	0	0	0	0	0.607287449392713	0.101214574898785	0	0	0
16342	25370	"Le Verny des Brûlons"	47.31778	4.12278	44	"AWI"	44	756	1316	956	0	0	72.6672950047125	0.0942507068803016	0	0.0942507068803016	0	0	0	9.70782280867107	0	0	0	0	0.0942507068803016	0	0	0.0942507068803016	0	4.99528746465599	0	0.188501413760603	0	0	0	0	5.27803958529689	0	0.282752120640905	0	0	0	0.188501413760603	0.0942507068803016	0.0942507068803016	0	0	0	0.0942507068803016	0	0.0942507068803016	0.282752120640905	0	0	0	0	0	0	3.86427898209237	0	0	0	0.188501413760603	0.754005655042413	0	0	0.0942507068803016	0.0942507068803016	0	0	0	0.471253534401508	0.188501413760603	0	0	0
16342	25370	"Le Verny des Brûlons"	47.31778	4.12278	48	"AWI"	48	899	1583	1181	0.169204737732657	0	59.3908629441624	0	0	0.169204737732657	0	0.338409475465313	0	16.751269035533	0	0	0	0	0.338409475465313	0	0	0	0	5.41455160744501	0	0.846023688663283	0	0	0	0	7.44500846023689	0.169204737732657	0.169204737732657	0	0	0	0.169204737732657	0	0	0	0	0.169204737732657	0.169204737732657	0	0	0.338409475465313	0	0	0	0	0	0	6.09137055837564	0	0	0	0.169204737732657	0.676818950930626	0	0	0	0	0.338409475465313	0	0	0.50761421319797	0.169204737732657	0	0	0
16342	25370	"Le Verny des Brûlons"	47.31778	4.12278	52	"AWI"	52	1055	1795	1394	0	0.145772594752187	62.8279883381924	0	0	0.145772594752187	0	0	0	13.8483965014577	0	0	0	0	0.145772594752187	0	0	0	0	5.97667638483965	0	2.62390670553936	0	0	0	0	5.68513119533528	0.145772594752187	0.145772594752187	0	0	0	0.43731778425656	0	0	0	0	0	0.43731778425656	0	0	0.291545189504373	0	0	0	0	0	0	5.68513119533528	0	0	0	0	0.43731778425656	0.145772594752187	0	0	0.145772594752187	0.291545189504373	0	0	0.43731778425656	0	0	0	0
16342	25370	"Le Verny des Brûlons"	47.31778	4.12278	56	"AWI"	56	1246	2013	1610	0.253807106598985	0	41.8781725888325	0	0	0.50761421319797	0	0	0	22.5888324873096	0	0.253807106598985	0	0	0.253807106598985	0	0	0.50761421319797	0	4.82233502538071	0	3.04568527918782	0	0	0	0	5.83756345177665	0.253807106598985	0	0	0	0	0.761421319796954	0	0.761421319796954	0	0	0	1.26903553299492	0.253807106598985	0.50761421319797	2.79187817258883	0	0	0	0	0	0	10.6598984771574	0	0	0.253807106598985	1.26903553299492	0.253807106598985	0	0	0	0.253807106598985	0.253807106598985	0	0	0.253807106598985	0	0.253807106598985	0	0
16342	25370	"Le Verny des Brûlons"	47.31778	4.12278	64	"AWI"	64	1737	2438	2065	0	0	51.3900589721988	0.08424599831508	0	0.16849199663016	0	0	0	16.0909856781803	0	0	0	0	0	0	0.08424599831508	0.08424599831508	0	6.65543386689132	0	2.27464195450716	0	0	0	0	12.2999157540017	0.16849199663016	0	0	0	0	0.16849199663016	0	0	0	0	0.08424599831508	0.25273799494524	0	0	0.33698399326032	0	0	0	0	0	0	8.59309182813816	0	0	0	0.33698399326032	0.50547598989048	0	0	0	0.08424599831508	0	0	0	0.16849199663016	0.08424599831508	0	0	0.08424599831508
