"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Crassulaceae"	"Cupressaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Juglans"	"Larix"	"Liliaceae"	"Olea"	"Oleaceae"	"Onagraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Polygonaceae"	"Quercus"	"Rhamnaceae"	"Rhamnus"	"Rosaceae"	"Rumex"	"Salix"	"Tilia"	"Ulmus"	"Urticaceae"	"Vitaceae"
3060	3990	"Clapeyret"	44.15028	7.24333	0	"AWI"	0	1216	3198	2364	2.24719101123596	0	15.3558052434457	0.749063670411985	0.374531835205993	0	2.24719101123596	0	0	0	0	0	0.749063670411985	0	0.749063670411985	0	0	0	0	0	1.12359550561798	0	0	0.749063670411985	0	0	0	0.749063670411985	0.374531835205993	0	0.374531835205993	1.12359550561798	0	2.62172284644195	56.1797752808989	1.87265917602996	0.374531835205993	7.11610486891386	0	2.62172284644195	0	0	0.374531835205993	1.87265917602996	0	0	0	0	0
3060	3990	"Clapeyret"	44.15028	7.24333	5	"AWI"	5	1455	3277	2531	4.08921933085502	0	0.371747211895911	0	0.371747211895911	0	1.85873605947955	0	0.371747211895911	0.371747211895911	0	0	0.371747211895911	0	0.743494423791822	0	0.743494423791822	15.2416356877323	0	0	1.11524163568773	0	0	0.371747211895911	0	0.371747211895911	0	0	5.20446096654275	0	0.743494423791822	0.743494423791822	0	2.97397769516729	55.7620817843866	1.11524163568773	0	3.3457249070632	0	1.85873605947955	0.371747211895911	0	0.371747211895911	0.743494423791822	0	0	0	0	0.371747211895911
3060	3990	"Clapeyret"	44.15028	7.24333	10	"AWI"	10	1603	3413	2692	5.49828178694158	0	2.74914089347079	0	0.687285223367698	0	1.03092783505155	0	1.71821305841924	0	0.343642611683849	0	0	0	0	0	0	11.340206185567	0	0	1.03092783505155	0	0	1.3745704467354	0	0	0	0.343642611683849	4.12371134020619	0	0	0	0	3.43642611683849	51.5463917525773	2.06185567010309	0	5.15463917525773	0	4.46735395189003	2.40549828178694	0	0.343642611683849	0.343642611683849	0	0	0	0	0
3060	3990	"Clapeyret"	44.15028	7.24333	20	"AWI"	20	2110	3606	3028	6.9164265129683	0.288184438040346	2.88184438040346	0.288184438040346	1.44092219020173	0	1.44092219020173	0.864553314121038	2.01729106628242	0	0	0	0	0.288184438040346	0	0	0	14.6974063400576	0	0	1.72910662824208	0	0.288184438040346	1.44092219020173	0	0	0	0	3.45821325648415	0.288184438040346	0	0.288184438040346	0	4.32276657060519	43.5158501440922	0.288184438040346	0	8.64553314121038	0	2.30547550432277	1.44092219020173	0	0.864553314121038	0	0	0	0	0	0
3060	3990	"Clapeyret"	44.15028	7.24333	25	"AWI"	25	2404	3674	3185	11.7283950617284	0	1.54320987654321	0.308641975308642	0.617283950617284	0	0.308641975308642	0	0.617283950617284	0	0.308641975308642	0	0.308641975308642	0	0.617283950617284	0	0	12.037037037037	0	0	1.85185185185185	0	0	2.16049382716049	0	0	0.308641975308642	0	5.55555555555556	0	0	0	0	5.24691358024691	46.2962962962963	0.617283950617284	0	4.93827160493827	0	2.46913580246914	0.925925925925926	0	0.308641975308642	0.617283950617284	0	0	0.308641975308642	0	0
3060	3990	"Clapeyret"	44.15028	7.24333	30	"AWI"	30	2608	3805	3355	8.21917808219178	0	1.91780821917808	0	0.547945205479452	0	1.91780821917808	0	3.56164383561644	0	0	0	0.273972602739726	0	1.91780821917808	0	0.273972602739726	16.7123287671233	0	0	0.821917808219178	0	0.273972602739726	0.547945205479452	0	0	0	0	2.46575342465753	0.273972602739726	0	0	0	3.28767123287671	41.0958904109589	0.273972602739726	0	9.58904109589041	0	4.93150684931507	0	0	0.821917808219178	0	0	0.273972602739726	0	0	0
3060	3990	"Clapeyret"	44.15028	7.24333	35	"AWI"	35	3014	3867	3491	6.47058823529412	0.294117647058824	3.23529411764706	0	1.47058823529412	0	1.76470588235294	0	1.47058823529412	0	0	0	0	0	0.882352941176471	0	0	17.9411764705882	0	0	0.882352941176471	0	0.294117647058824	1.47058823529412	0	0	0	0	4.11764705882353	0	0.294117647058824	0	0	2.64705882352941	38.2352941176471	1.17647058823529	0	9.70588235294118	0	5.88235294117647	0.588235294117647	0	0.588235294117647	0.294117647058824	0	0	0.294117647058824	0	0
3060	3990	"Clapeyret"	44.15028	7.24333	40	"AWI"	40	3286	3978	3644	15.3284671532847	0	1.45985401459854	0	0.364963503649635	0	0.364963503649635	0	0.72992700729927	0	0	0	0.364963503649635	0	1.09489051094891	0.364963503649635	0	6.2043795620438	0	0	0.72992700729927	0	0	0.72992700729927	0	0	0	0	2.55474452554745	0	0.364963503649635	0	0	4.37956204379562	55.4744525547445	1.09489051094891	0	1.45985401459854	0	4.37956204379562	1.09489051094891	0	1.09489051094891	0	0	0.364963503649635	0	0	0
3060	3990	"Clapeyret"	44.15028	7.24333	45	"AWI"	45	3468	4060	3768	10.4651162790698	0	2.71317829457364	0.387596899224806	0	0	0.387596899224806	0	0.387596899224806	0	0	0	0	0	0.387596899224806	0	0	17.8294573643411	0	0	0	0	0	1.55038759689922	0	0	0	0	6.58914728682171	0	0	0	0	3.48837209302326	41.4728682170543	0.387596899224806	0	8.13953488372093	0	3.10077519379845	0.775193798449612	0	0	1.55038759689922	0	0.387596899224806	0	0	0
3060	3990	"Clapeyret"	44.15028	7.24333	50	"AWI"	50	3555	4230	3894	15.3846153846154	0.32051282051282	0.961538461538462	0	0	0	0	0	0.641025641025641	0	0	0	0.32051282051282	0	0.961538461538462	0	0	5.76923076923077	0	0	0.32051282051282	0	0	1.28205128205128	0	0	0	0	3.2051282051282	0	0	0	0	10.8974358974359	48.0769230769231	0.32051282051282	0	2.24358974358974	0	8.01282051282051	0.32051282051282	0	0.32051282051282	0.641025641025641	0	0	0	0	0
3060	3990	"Clapeyret"	44.15028	7.24333	55	"AWI"	55	3728	4295	4013	13.5658914728682	0	1.16279069767442	0.387596899224806	0.387596899224806	0	0.775193798449612	0	0.775193798449612	0	0	0	0.387596899224806	0	0.387596899224806	0	0	14.3410852713178	0	0	0.775193798449612	0	0	0	0	0	0	0	2.32558139534884	0	0	0	0	3.10077519379845	55.4263565891473	0.387596899224806	0	1.93798449612403	0	3.48837209302326	0.387596899224806	0	0	0	0	0	0	0	0
3060	3990	"Clapeyret"	44.15028	7.24333	60	"AWI"	60	3826	4424	4132	13.0252100840336	0	0.840336134453782	0	0	0	0.840336134453782	0	0	0	0	0	0.420168067226891	0	2.94117647058824	0	0	5.46218487394958	0	0	0.420168067226891	0	0	0.420168067226891	0	0	0	0	1.26050420168067	0	0	0	0	2.10084033613445	63.0252100840336	0	0	3.36134453781513	0	4.6218487394958	0.420168067226891	0	0.420168067226891	0.420168067226891	0	0	0	0	0
3060	3990	"Clapeyret"	44.15028	7.24333	65	"AWI"	65	4001	4550	4270	19.2622950819672	0	2.04918032786885	0	0	0	1.22950819672131	0	1.22950819672131	0	0.819672131147541	0	0	0	0.409836065573771	0	0	4.91803278688525	0	0	0.409836065573771	0	0	0	0	0	0	0	1.22950819672131	0	0	0	0	2.45901639344262	61.4754098360656	0	0	2.45901639344262	0	1.22950819672131	0.409836065573771	0	0	0	0	0	0.409836065573771	0	0
3060	3990	"Clapeyret"	44.15028	7.24333	70	"AWI"	70	4073	4807	4399	15	0	0.833333333333333	0	0.833333333333333	0.416666666666667	0.416666666666667	0	1.66666666666667	0.416666666666667	0	0	0	0	1.25	0	0	9.58333333333333	0	0	0	0	0	0	0	0	0	0	0.416666666666667	0	0	0	0	0.416666666666667	62.5	0	0	1.66666666666667	0	3.33333333333333	0	0	0.416666666666667	0.416666666666667	0	0	0	0.416666666666667	0
3060	3990	"Clapeyret"	44.15028	7.24333	75	"AWI"	75	4236	4996	4605	22.0833333333333	0	1.25	0	0.416666666666667	0	0	0	1.25	0	0	0	0	0	0	0	0	4.58333333333333	0	0	0.416666666666667	0	0	0	0	0	0	0	0.833333333333333	0	0	0	0	0	62.5	0	0	2.91666666666667	0	1.25	1.25	0	1.25	0	0	0	0	0	0
3060	3990	"Clapeyret"	44.15028	7.24333	80	"AWI"	80	4324	5338	4801	20.2247191011236	0	1.87265917602996	0	0	0	0	0	2.62172284644195	0	0	0	0	0	0.374531835205993	0	0.374531835205993	8.23970037453183	0	0	0.749063670411985	0	0	0	0	0	0	0	1.12359550561798	0	0	0	0	0	52.4344569288389	0.749063670411985	0	4.8689138576779	0	4.8689138576779	0.749063670411985	0	0	0	0.374531835205993	0	0.374531835205993	0	0
3060	3990	"Clapeyret"	44.15028	7.24333	85	"AWI"	85	4583	5437	5010	17.0634920634921	0.396825396825397	0.396825396825397	0	0	0	0	0	1.58730158730159	0	0	0	0	0	1.19047619047619	0	0	0.793650793650794	0	0	1.19047619047619	0	0	0	0	0	0	0	2.77777777777778	0	0	0	0	0	71.4285714285714	0	0	1.19047619047619	0	1.58730158730159	0	0	0.396825396825397	0	0	0	0	0	0
3060	3990	"Clapeyret"	44.15028	7.24333	87	"AWI"	87	4655	5501	5106	16.6172106824926	0	1.48367952522255	0	0	0	0.29673590504451	0.890207715133531	2.37388724035608	0	0	0	0	0	3.26409495548961	0	0	5.34124629080119	0	0	0	0	0	0.593471810089021	0	0	0	0	0.890207715133531	0	0	0	0	2.37388724035608	59.3471810089021	0	0	2.67062314540059	0	3.56083086053412	0	0	0	0	0.29673590504451	0	0	0	0
3060	3990	"Clapeyret"	44.15028	7.24333	90	"AWI"	90	4743	5653	5242	14.1843971631206	0	1.41843971631206	0.354609929078014	0.354609929078014	0	1.06382978723404	0	3.19148936170213	0	0	0	1.06382978723404	0	1.77304964539007	0	0	4.25531914893617	0	0	0.354609929078014	0	0	0	0	0	0	0	1.41843971631206	0.354609929078014	0	0	0	0	60.2836879432624	1.06382978723404	0	4.9645390070922	0	2.12765957446809	0.709219858156028	0.354609929078014	0.709219858156028	0	0	0	0	0	0
3060	3990	"Clapeyret"	44.15028	7.24333	95	"AWI"	95	4925	5867	5422	10.5726872246696	0	1.76211453744493	0	0	0	0	0	2.20264317180617	0	0	0	0.440528634361234	0	1.3215859030837	0.881057268722467	0	6.6079295154185	0	0	0.440528634361234	0	0	0.440528634361234	0	0	0	0	2.20264317180617	0	0	0	0	0.440528634361234	66.079295154185	0.440528634361234	0	3.9647577092511	0	1.76211453744493	0	0	0	0	0	0.440528634361234	0	0	0
3060	3990	"Clapeyret"	44.15028	7.24333	180	"AWI"	180	6961	9812	8273	15.4929577464789	0.28169014084507	1.40845070422535	0	0.28169014084507	0	0.28169014084507	0	11.5492957746479	0	0.28169014084507	0	1.40845070422535	0	2.8169014084507	0	0	3.38028169014084	0	0	1.12676056338028	0	0	0	0	0	0	0	5.07042253521127	0.28169014084507	0	0	0	0	42.2535211267606	0	0	3.38028169014084	0	7.32394366197183	0.563380281690141	0	0.845070422535211	0.28169014084507	0	0.563380281690141	1.12676056338028	0	0
3060	3990	"Clapeyret"	44.15028	7.24333	190	"AWI"	190	7271	10191	8611	15.7894736842105	0	1.75438596491228	0	0.75187969924812	0	0	0	12.280701754386	0	0.25062656641604	0	1.00250626566416	0	3.25814536340852	0	0	2.00501253132832	0	0.25062656641604	0.25062656641604	0.25062656641604	0	0	0	0.25062656641604	0	0	7.26817042606516	0.50125313283208	0	0	0	0	37.593984962406	0.25062656641604	0	4.01002506265664	0.25062656641604	5.51378446115288	0.75187969924812	0	0.25062656641604	0.50125313283208	0	2.00501253132832	2.75689223057644	0	0.25062656641604
3060	3990	"Clapeyret"	44.15028	7.24333	200	"AWI"	200	7560	10616	8963	1.77514792899408	0.591715976331361	0.29585798816568	0	0.591715976331361	0.29585798816568	0	0	11.8343195266272	0	0.887573964497041	0	0.29585798816568	0	2.07100591715976	0	0	1.4792899408284	0	0	0.887573964497041	0	0	0	0	0	0	0	4.43786982248521	0.29585798816568	0	0	0	0	59.1715976331361	0	0	4.43786982248521	0	5.32544378698225	0	0	0.591715976331361	0.887573964497041	0	1.18343195266272	2.66272189349112	0	0
3060	3990	"Clapeyret"	44.15028	7.24333	210	"AWI"	210	7869	11005	9313	0.305810397553517	0.305810397553517	0.611620795107034	0	0.305810397553517	0.305810397553517	0	0	14.0672782874618	0	0.305810397553517	0	0.305810397553517	0	1.52905198776758	0	0	1.52905198776758	0	0	1.52905198776758	0	0	0	0	0	0	0	4.58715596330275	0	0	0	0	0	61.1620795107034	0	0	5.81039755351682	0	5.5045871559633	0	0	0	0	0	0.611620795107034	1.22324159021407	0	0
3060	3990	"Clapeyret"	44.15028	7.24333	220	"AWI"	220	8154	11351	9645	0	0	1.61812297734628	0	0	0	0.647249190938511	0	13.5922330097087	0.323624595469256	0	0	0	0	2.9126213592233	0	0	0.970873786407767	0	0	0	0	0	0	0	0	0	0	2.26537216828479	0	0	0	0	0	64.7249190938511	0.323624595469256	0	1.94174757281553	0	6.47249190938511	0	0	0	0.323624595469256	0	1.61812297734628	2.26537216828479	0	0
