"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Gentianaceae"	"Ilex"	"Juglans"	"Lamiaceae"	"Lythraceae"	"Ostrya.Carpinus"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rumex"	"Salix"	"Scrophulariaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Vitaceae"
15916	24509	"Les Tannières"	46.50556	1.36222	25	"AWI"	25	-39	112	32	0.505050505050505	11.1111111111111	1.01010101010101	10.1010101010101	0.505050505050505	0	0	0	1.51515151515152	0	0	0	0	0	2.02020202020202	0	32.8282828282828	0	0	0	0	0	0	0	4.04040404040404	1.51515151515152	0	6.56565656565657	3.53535353535354	0	0	0	1.51515151515152	14.1414141414141	0.505050505050505	0	0	2.52525252525253	1.51515151515152	3.53535353535354	0	0.505050505050505	0.505050505050505	0	0
15916	24509	"Les Tannières"	46.50556	1.36222	30	"AWI"	30	-27	126	46	0.371747211895911	5.20446096654275	0.371747211895911	1.11524163568773	0	0.371747211895911	0	0	0	0	0	0	0	0	2.23048327137546	0	35.3159851301115	0	0	0	0	0	0	0	0.743494423791822	0	0	2.60223048327138	4.83271375464684	34.2007434944238	0	0	0.371747211895911	8.92193308550186	0.371747211895911	0	0	0.743494423791822	0	2.23048327137546	0	0	0	0	0
15916	24509	"Les Tannières"	46.50556	1.36222	40	"AWI"	40	-2	158	74	0	22.0779220779221	0	2.92207792207792	0	0	0	0.324675324675325	0	0	0.324675324675325	0	0	0.649350649350649	6.16883116883117	0	32.1428571428571	0	0	0	0.324675324675325	0	0	0	0.649350649350649	0	0	0.649350649350649	0.649350649350649	15.2597402597403	0	0	0	13.961038961039	0.324675324675325	0	0	1.94805194805195	0.324675324675325	0.974025974025974	0	0.324675324675325	0	0	0
15916	24509	"Les Tannières"	46.50556	1.36222	45	"AWI"	45	12	177	88	0	6.0126582278481	0	0.632911392405063	0	0.316455696202532	0	0.632911392405063	0.316455696202532	0	0.316455696202532	0	0.632911392405063	0	1.26582278481013	0	31.6455696202532	0	0	0.949367088607595	0.632911392405063	0	0	0.632911392405063	0	0.632911392405063	0	0.316455696202532	3.79746835443038	21.8354430379747	0	0	0.949367088607595	21.8354430379747	0.632911392405063	0.632911392405063	0	4.11392405063291	0.316455696202532	0.632911392405063	0.316455696202532	0	0	0	0
15916	24509	"Les Tannières"	46.50556	1.36222	50	"AWI"	50	27	194	103	0	6.12903225806452	0	0	0	0.32258064516129	0	0.645161290322581	0.32258064516129	0	0	0	0	0	0.645161290322581	0	41.9354838709677	0	0	0	0	0	0	0	0.645161290322581	0	0	0.32258064516129	1.61290322580645	20.3225806451613	0	0	0.645161290322581	23.2258064516129	0	0.32258064516129	0	1.29032258064516	0.645161290322581	0.32258064516129	0	0	0	0.32258064516129	0.32258064516129
15916	24509	"Les Tannières"	46.50556	1.36222	55	"AWI"	55	39	211	116	0	6.51558073654391	0	0.84985835694051	0	0.28328611898017	0	0	0.84985835694051	0	0	0	0.28328611898017	0	1.13314447592068	0	14.7308781869688	0	0	0	0	0	0	0.28328611898017	0.84985835694051	0	0.28328611898017	0.28328611898017	1.69971671388102	44.4759206798867	0	0	1.41643059490085	20.6798866855524	0	0.56657223796034	0	2.8328611898017	0.56657223796034	1.41643059490085	0	0	0	0	0
15916	24509	"Les Tannières"	46.50556	1.36222	60	"AWI"	60	51	227	130	0	6.97674418604651	0	0	0	0	0	3.48837209302326	0	0	2.32558139534884	0	0	0	0.581395348837209	0	32.5581395348837	0	0	0	0	0	0	0	0	0	0	0.581395348837209	4.65116279069767	20.9302325581395	0	0	0	19.1860465116279	0.581395348837209	0.581395348837209	0	3.48837209302326	1.16279069767442	1.74418604651163	0.581395348837209	0	0.581395348837209	0	0
15916	24509	"Les Tannières"	46.50556	1.36222	75	"AWI"	75	87	278	172	0	5.9190031152648	0	0.311526479750779	0	0	0	1.24610591900312	0	0	0.311526479750779	0	0	0	0.934579439252336	0	51.0903426791277	0	0	0	0	0	0	0	0.623052959501558	0	0	0	4.3613707165109	22.4299065420561	0	0	0.311526479750779	5.29595015576324	0	0.934579439252336	0	3.73831775700935	0	2.49221183800623	0	0	0	0	0
15916	24509	"Les Tannières"	46.50556	1.36222	90	"AWI"	90	126	327	214	0	44.6215139442231	0	1.59362549800797	0	0.398406374501992	0	0	0.398406374501992	0	0	0	0	0	2.39043824701195	0	5.57768924302789	0	0	0	0	0	0	1.59362549800797	0	1.59362549800797	0.398406374501992	0.796812749003984	3.18725099601594	19.1235059760956	0	0	0	10.3585657370518	0	1.59362549800797	0	3.58565737051793	1.99203187250996	0.796812749003984	0	0	0	0	0
15916	24509	"Les Tannières"	46.50556	1.36222	105	"AWI"	105	163	374	255	0	26.3440860215054	0	0.537634408602151	0	0.268817204301075	0	0.537634408602151	0	0.268817204301075	1.0752688172043	0.537634408602151	0	0	1.88172043010753	0	10.4838709677419	0	0	0	1.0752688172043	0.268817204301075	0	1.61290322580645	0.268817204301075	0.268817204301075	0.806451612903226	0	4.03225806451613	18.8172043010753	0	0	1.34408602150538	10.2150537634409	0.268817204301075	9.94623655913978	0	4.03225806451613	4.03225806451613	0.806451612903226	0	0	0.268817204301075	0	0
15916	24509	"Les Tannières"	46.50556	1.36222	115	"AWI"	115	189	405	282	0	41.7004048582996	0.404858299595142	0.404858299595142	0	0.404858299595142	0	0.404858299595142	0	0	1.61943319838057	0	0.404858299595142	0	4.04858299595142	0	12.1457489878543	0	0	0	0.809716599190283	0	0	0.404858299595142	0.404858299595142	0	0	0.404858299595142	2.02429149797571	15.7894736842105	0	0	0	8.90688259109312	0	2.02429149797571	0	2.42914979757085	3.64372469635628	0	0.809716599190283	0	0.809716599190283	0	0
15916	24509	"Les Tannières"	46.50556	1.36222	120	"AWI"	120	204	420	295	0	59.3984962406015	0	0.37593984962406	0	0	0	3.7593984962406	0	0.37593984962406	0	0	0.37593984962406	0	1.50375939849624	0	12.781954887218	0	0	0	0.75187969924812	0	0	0	0.37593984962406	0.37593984962406	0.37593984962406	0.75187969924812	0	0	0	0	0	8.27067669172932	0.37593984962406	0.37593984962406	0	0.75187969924812	7.89473684210526	0	0	0	1.12781954887218	0	0
