"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Euphorbiaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Ilex"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Lythraceae"	"Onagraceae"	"Orchidaceae"	"Ostrya.Carpinus"	"Oxalidaceae"	"Phillyrea"	"Picea"	"Pinus"	"Plantaginaceae"	"Platanus"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
3415	4423	"Saint Sixte"	45.42583	5.62861	260	"AWI"	260	1159	2003	1519	9	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	21	0	3	0	1	1	0	0	0	2	2	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	11	0	0	0	0	0	1	0	0	0	0	0	0	0	0
3415	4423	"Saint Sixte"	45.42583	5.62861	270	"AWI"	270	1239	2075	1582	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	3	0	1	0	3	1	0	0	0	1	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	4	0	0	0	0	0	3	1	0	0	0	0	0	0	0
3415	4423	"Saint Sixte"	45.42583	5.62861	280	"AWI"	280	1289	2145	1645	81	1	26	1	1	0	0	0	0	2	0	0	0	0	0	0	2	0	0	6	61	0	4	0	16	0	0	0	0	2	2	0	0	0	0	0	0	0	0	31	8	0	0	0	0	0	0	0	13	0	0	0	0	0	1	4	0	2	0	2	3	0	0
3415	4423	"Saint Sixte"	45.42583	5.62861	290	"AWI"	290	1355	2218	1719	123	1	34	0	0	0	1	0	0	3	0	0	1	0	0	0	3	0	0	14	4	0	0	0	110	4	0	0	0	3	4	0	0	0	0	0	0	0	0	32	6	0	0	0	24	1	0	0	32	0	0	0	0	0	0	22	0	0	2	2	2	0	0
3415	4423	"Saint Sixte"	45.42583	5.62861	300	"AWI"	300	1407	2316	1793	41	0	32	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	1	0	0	0	89	3	0	0	0	0	1	0	0	0	0	0	0	0	0	8	0	0	0	1	0	0	0	0	25	0	0	0	0	0	0	5	0	1	0	1	0	0	0
3415	4423	"Saint Sixte"	45.42583	5.62861	310	"AWI"	310	1445	2439	1866	26	2	12	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	6	0	0	0	0	124	4	0	0	0	4	2	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	2	0	0	0	0	0	0	0
3415	4423	"Saint Sixte"	45.42583	5.62861	320	"AWI"	320	1472	2610	1932	104	1	21	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	6	0	0	0	0	48	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	22	0	0	0	0	0	1	0	0	0	0	0	1	0	0
3415	4423	"Saint Sixte"	45.42583	5.62861	330	"AWI"	330	1493	2780	1997	109	0	21	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	9	0	0	1	0	50	0	0	0	0	1	7	1	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3415	4423	"Saint Sixte"	45.42583	5.62861	340	"AWI"	340	1513	2975	2066	92	3	18	1	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	13	3	0	0	0	72	2	0	0	0	0	33	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	25	0	0	0	0	0	2	0	0	0	0	1	2	0	0
3415	4423	"Saint Sixte"	45.42583	5.62861	350	"AWI"	350	1584	3040	2145	79	1	27	0	0	0	1	0	0	3	0	0	0	0	0	1	0	0	0	14	4	0	0	0	75	3	0	0	0	0	4	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	17	0	0	0	0	0	0	1	0	0	2	2	1	0	0
3415	4423	"Saint Sixte"	45.42583	5.62861	365	"AWI"	365	1650	3161	2267	72	2	26	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	2	2	0	0	0	78	2	0	0	0	0	2	0	0	0	0	0	0	0	0	5	2	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	6	0	0	0
3415	4423	"Saint Sixte"	45.42583	5.62861	370	"AWI"	370	1676	3210	2309	47	0	31	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	9	2	0	0	0	32	1	0	0	0	0	2	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	1	0	10	0	0	0	0	0	0	0	0	0	1	3	0	0	0
3415	4423	"Saint Sixte"	45.42583	5.62861	380	"AWI"	380	1710	3325	2388	35	1	23	0	0	1	0	0	0	6	0	0	0	0	0	0	0	0	0	8	4	0	0	0	52	3	1	1	0	2	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	1	0	2	10	0	0	0
3415	4423	"Saint Sixte"	45.42583	5.62861	390	"AWI"	390	1736	3476	2463	40	2	34	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	8	4	0	2	0	32	3	0	3	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	5	0	0	0
3415	4423	"Saint Sixte"	45.42583	5.62861	400	"AWI"	400	1782	3604	2538	43	2	39	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	12	7	0	0	0	60	4	1	0	0	0	6	0	0	0	0	0	0	0	0	1	2	3	0	0	0	0	0	0	20	0	0	0	0	0	1	0	0	0	1	6	0	0	0
3415	4423	"Saint Sixte"	45.42583	5.62861	410	"AWI"	410	1862	3673	2615	29	2	6	0	0	0	1	1	0	2	0	0	1	0	0	0	0	0	1	6	2	0	0	0	57	2	0	0	0	2	2	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	16	0	0	1	0	0	0	0	0	0	0	3	1	0	0
3415	4423	"Saint Sixte"	45.42583	5.62861	420	"AWI"	420	1932	3739	2695	44	3	32	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	15	4	0	0	0	98	4	0	0	0	0	2	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	22	0	0	0	0	0	2	0	0	0	1	1	0	0	0
3415	4423	"Saint Sixte"	45.42583	5.62861	430	"AWI"	430	1986	3832	2784	55	2	22	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	7	1	0	0	0	85	6	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	1	0	0	0	2	0	0	0
3415	4423	"Saint Sixte"	45.42583	5.62861	440	"AWI"	440	2027	3918	2860	79	4	23	0	0	1	0	0	0	4	0	0	1	0	0	2	0	0	0	14	2	0	0	0	98	9	0	0	0	0	4	0	0	0	0	0	0	0	0	2	0	3	1	0	0	0	0	0	29	1	0	0	0	0	0	1	0	0	4	15	0	0	0
3415	4423	"Saint Sixte"	45.42583	5.62861	450	"AWI"	450	2065	4032	2935	70	4	28	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	35	2	0	1	0	113	9	0	0	0	0	2	0	0	0	0	0	0	0	0	3	2	0	1	0	0	0	0	0	15	1	0	0	0	0	0	0	0	0	7	24	0	0	0
3415	4423	"Saint Sixte"	45.42583	5.62861	460	"AWI"	460	2133	4114	3012	50	1	15	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	28	0	0	1	0	73	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	14	0	0	0	0	0	0	1	0	0	3	7	0	0	0
3415	4423	"Saint Sixte"	45.42583	5.62861	470	"AWI"	470	2191	4175	3094	51	3	14	0	0	0	1	0	0	3	0	0	3	0	0	0	0	0	0	24	2	0	0	0	80	8	0	0	0	0	7	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	17	1	0	0	0	0	0	1	0	0	3	15	0	0	0
3415	4423	"Saint Sixte"	45.42583	5.62861	480	"AWI"	480	2258	4253	3173	28	3	24	0	0	0	1	0	0	5	0	0	0	0	0	0	0	0	0	33	3	0	0	0	124	18	0	0	0	0	6	0	0	0	0	0	0	0	0	3	1	0	0	0	0	1	0	0	25	3	0	0	0	0	0	1	0	0	0	22	0	0	0
3415	4423	"Saint Sixte"	45.42583	5.62861	490	"AWI"	490	2314	4341	3256	77	5	12	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	49	1	0	0	0	108	13	0	0	0	0	3	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	47	0	0	0	0	0	0	1	0	0	2	21	0	0	0
3415	4423	"Saint Sixte"	45.42583	5.62861	500	"AWI"	500	2357	4446	3335	49	2	14	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	13	1	0	0	0	60	7	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1	0	12	0	0	0	0	0	0	1	0	0	0	3	1	0	0
3415	4423	"Saint Sixte"	45.42583	5.62861	555	"AWI"	555	2748	4846	3789	8	2	46	0	0	0	1	0	0	8	0	0	2	0	0	1	1	2	0	8	7	0	0	0	29	28	0	0	0	20	6	1	0	0	0	0	0	0	0	2	2	3	0	0	0	0	0	0	22	0	0	0	0	0	1	3	0	2	0	3	5	0	0
3415	4423	"Saint Sixte"	45.42583	5.62861	560	"AWI"	560	2774	4901	3831	7	0	50	0	0	0	1	0	0	12	0	0	0	0	0	0	0	0	0	15	4	0	1	0	72	1	0	0	0	5	0	0	0	0	0	0	0	0	0	6	14	0	0	0	0	4	2	0	28	0	0	0	0	0	2	3	0	0	0	2	20	0	0
3415	4423	"Saint Sixte"	45.42583	5.62861	565	"AWI"	565	2796	4960	3870	24	3	18	0	0	0	2	0	0	10	0	0	2	0	0	1	0	0	0	18	6	0	0	0	86	5	0	0	0	0	1	1	0	0	0	0	0	0	0	5	6	10	0	0	0	0	0	0	27	0	0	0	0	0	3	2	0	0	0	4	4	0	0
3415	4423	"Saint Sixte"	45.42583	5.62861	570	"AWI"	570	2854	4985	3910	39	0	51	2	0	0	8	0	0	5	0	0	2	0	0	0	0	0	0	11	4	0	0	0	78	10	0	0	0	5	1	2	0	0	0	0	0	0	0	0	1	0	0	0	13	0	0	1	22	3	0	0	0	0	1	0	0	0	0	2	2	0	0
3415	4423	"Saint Sixte"	45.42583	5.62861	575	"AWI"	575	2907	5010	3948	7	0	16	0	0	0	8	0	0	5	0	0	0	0	0	0	0	0	0	8	1	0	0	0	25	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	4	0	0	0	9	2	0	0	0	0	0	0	1	0	1	6	0	0	0
3415	4423	"Saint Sixte"	45.42583	5.62861	600	"AWI"	600	3108	5143	4146	30	0	33	0	0	0	1	0	0	10	0	0	0	0	0	0	0	0	0	15	4	0	1	0	81	8	0	0	0	0	2	0	0	0	0	0	0	0	0	3	6	0	0	0	11	0	0	0	23	1	0	0	0	0	2	2	0	0	0	7	0	0	0
3415	4423	"Saint Sixte"	45.42583	5.62861	605	"AWI"	605	3130	5169	4188	37	2	63	1	0	0	4	0	0	13	0	0	0	0	0	0	0	0	0	21	0	0	0	0	90	3	0	0	1	0	3	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	34	0	0	0	0	0	3	1	0	0	4	3	0	0	0
3415	4423	"Saint Sixte"	45.42583	5.62861	610	"AWI"	610	3154	5206	4228	56	1	39	0	0	1	2	0	0	7	0	0	0	0	0	0	0	0	0	9	5	0	0	0	85	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	20	0	0	0	0	0	3	0	0	0	1	6	0	0	0
3415	4423	"Saint Sixte"	45.42583	5.62861	615	"AWI"	615	3177	5251	4269	48	0	38	0	0	2	0	0	0	6	0	0	5	0	0	0	0	0	0	22	13	0	0	0	141	4	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	27	0	0	0	0	0	0	2	0	0	2	4	0	0	0
3415	4423	"Saint Sixte"	45.42583	5.62861	620	"AWI"	620	3204	5296	4306	63	0	38	0	0	0	2	0	0	7	0	0	0	0	0	0	0	0	0	13	4	0	0	0	128	7	0	0	1	0	0	1	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	35	0	0	0	0	0	1	0	0	0	2	5	0	0	0
3415	4423	"Saint Sixte"	45.42583	5.62861	625	"AWI"	625	3242	5335	4344	30	0	46	1	0	0	1	0	0	11	0	0	0	0	0	1	0	0	0	9	2	0	0	0	106	9	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	1	12	0	0	0
3415	4423	"Saint Sixte"	45.42583	5.62861	630	"AWI"	630	3304	5357	4381	41	3	48	0	0	0	1	0	0	10	0	0	0	0	0	0	0	0	0	15	3	0	0	0	124	11	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	1	0	0	0	1	4	0	0	0
3415	4423	"Saint Sixte"	45.42583	5.62861	635	"AWI"	635	3360	5379	4421	12	1	20	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	42	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	1	0	1	0	2	0	0	0
3415	4423	"Saint Sixte"	45.42583	5.62861	640	"AWI"	640	3420	5403	4462	33	3	47	1	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	18	0	0	0	0	102	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	29	0	0	0	0	0	0	1	0	0	1	2	0	0	0
3415	4423	"Saint Sixte"	45.42583	5.62861	650	"AWI"	650	3500	5445	4537	14	0	27	0	0	0	2	0	0	7	0	0	0	0	0	0	0	0	0	18	1	0	0	0	80	13	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	1	8	1	0	0
3415	4423	"Saint Sixte"	45.42583	5.62861	655	"AWI"	655	3538	5473	4574	26	0	26	0	0	0	3	0	0	6	0	0	1	0	0	0	0	0	0	24	2	0	0	0	100	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	24	3	0	0	0	0	0	1	0	0	1	6	1	0	0
3415	4423	"Saint Sixte"	45.42583	5.62861	660	"AWI"	660	3581	5500	4615	27	0	22	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	15	0	0	0	0	76	6	0	0	1	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3415	4423	"Saint Sixte"	45.42583	5.62861	665	"AWI"	665	3613	5524	4657	40	0	51	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	21	1	0	0	0	107	6	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	39	0	0	0	0	0	1	0	0	0	3	7	0	0	0
3415	4423	"Saint Sixte"	45.42583	5.62861	670	"AWI"	670	3632	5560	4697	19	0	11	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	5	0	0	0	0	25	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	13	0	0	0	0	0	0	1	0	0	0	3	0	0	0
3415	4423	"Saint Sixte"	45.42583	5.62861	675	"AWI"	675	3652	5600	4735	64	3	35	3	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	20	0	0	0	0	130	2	0	0	1	2	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	32	0	0	0	0	0	0	2	0	0	3	5	0	1	0
3415	4423	"Saint Sixte"	45.42583	5.62861	680	"AWI"	680	3683	5639	4772	21	6	47	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	35	0	0	1	0	112	9	0	0	0	0	0	1	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	28	0	0	1	0	0	1	0	0	0	0	5	0	0	0
3415	4423	"Saint Sixte"	45.42583	5.62861	685	"AWI"	685	3760	5654	4807	27	1	31	0	0	0	1	0	0	13	0	0	0	0	0	0	0	0	0	23	0	0	0	0	135	9	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	15	0	0	0
3415	4423	"Saint Sixte"	45.42583	5.62861	690	"AWI"	690	3818	5677	4843	29	3	52	1	0	0	1	0	0	16	0	0	0	0	0	0	0	0	0	35	0	0	0	0	167	10	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	8	0	0	0
3415	4423	"Saint Sixte"	45.42583	5.62861	695	"AWI"	695	3877	5700	4878	46	0	17	1	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	14	0	0	0	0	90	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	1	5	0	0	0
3415	4423	"Saint Sixte"	45.42583	5.62861	700	"AWI"	700	3928	5721	4919	27	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3415	4423	"Saint Sixte"	45.42583	5.62861	705	"AWI"	705	3995	5748	4959	66	5	23	0	0	0	1	0	0	6	0	0	0	0	0	0	0	0	0	35	0	0	0	0	132	6	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	26	0	0	0	0	0	0	1	0	0	4	13	0	0	0
3415	4423	"Saint Sixte"	45.42583	5.62861	710	"AWI"	710	4044	5774	4998	38	2	28	0	0	4	1	0	0	12	0	0	1	0	0	0	0	0	0	33	3	0	0	0	125	11	0	0	0	0	4	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	38	0	0	0	0	0	1	2	0	0	8	18	0	0	0
3415	4423	"Saint Sixte"	45.42583	5.62861	715	"AWI"	715	4088	5803	5036	18	2	27	0	0	2	3	0	0	6	0	0	0	0	0	1	0	0	0	17	3	0	0	0	98	7	0	0	0	0	1	0	0	0	0	0	0	0	0	5	2	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	2	9	0	0	0
3415	4423	"Saint Sixte"	45.42583	5.62861	720	"AWI"	720	4125	5838	5074	41	2	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	90	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	2	11	0	0	0
3415	4423	"Saint Sixte"	45.42583	5.62861	725	"AWI"	725	4153	5868	5113	34	0	20	0	0	0	0	0	0	5	0	0	0	0	0	1	0	0	0	19	1	0	0	0	64	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	1	6	0	0	0
3415	4423	"Saint Sixte"	45.42583	5.62861	730	"AWI"	730	4195	5905	5152	36	3	11	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	29	15	1	0	0	59	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	2	16	0	0	0
3415	4423	"Saint Sixte"	45.42583	5.62861	735	"AWI"	735	4225	5953	5191	13	1	10	0	0	1	0	0	0	5	0	0	1	0	0	0	0	0	0	9	4	0	0	0	50	14	0	0	1	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	18	0	0	0	0	0	0	1	0	0	1	12	0	0	0
3415	4423	"Saint Sixte"	45.42583	5.62861	740	"AWI"	740	4301	5979	5229	36	2	7	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	18	0	0	0	0	64	11	0	0	1	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	18	0	0	0	0	0	1	1	0	0	4	13	0	0	0
3415	4423	"Saint Sixte"	45.42583	5.62861	745	"AWI"	745	4408	5993	5265	86	1	9	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	8	0	0	0	0	83	14	0	0	2	0	1	0	0	0	0	0	0	0	0	3	3	0	0	1	0	0	0	0	11	0	0	0	0	0	0	0	0	0	7	11	0	0	0
3415	4423	"Saint Sixte"	45.42583	5.62861	750	"AWI"	750	4497	6012	5303	45	8	6	0	0	3	1	0	0	1	0	0	0	0	0	0	0	0	0	22	2	0	0	0	69	11	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	5	12	0	0	0
3415	4423	"Saint Sixte"	45.42583	5.62861	760	"AWI"	760	4694	6063	5382	49	4	5	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1	12	4	0	0	0	69	15	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	3	20	0	0	0
3415	4423	"Saint Sixte"	45.42583	5.62861	765	"AWI"	765	4774	6083	5421	88	4	13	3	0	5	1	0	0	1	0	0	0	0	0	0	0	0	0	23	0	0	1	0	139	11	0	0	2	0	1	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	12	34	0	0	0
3415	4423	"Saint Sixte"	45.42583	5.62861	770	"AWI"	770	4839	6109	5460	50	6	5	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	18	1	0	0	0	79	9	0	0	0	1	1	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	1	7	12	0	0	0
3415	4423	"Saint Sixte"	45.42583	5.62861	775	"AWI"	775	4897	6135	5502	102	2	6	1	0	0	2	0	0	3	0	3	0	0	0	0	0	0	0	16	0	0	0	0	110	12	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	6	17	0	0	0
