"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fagus"	"Fraxinus"	"Geraniaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Onagraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
14639	22966	"Wachseldorn Untermoos"	46.82194	7.735	110	"AWI"	110	3656	4268	3975	25.1082251082251	0.216450216450216	14.5021645021645	0	0.216450216450216	0	0	0	2.5974025974026	0.216450216450216	0	0.432900432900433	0	20.1298701298701	8.22510822510823	0	0	0	2.38095238095238	0.649350649350649	0	0	0	0	0	6.92640692640693	8.65800865800866	0	0	0	4.11255411255411	0	0	0	0	0	0	0.216450216450216	1.2987012987013	4.11255411255411	0
14639	22966	"Wachseldorn Untermoos"	46.82194	7.735	120	"AWI"	120	3836	4385	4161	38.404452690167	0	11.1317254174397	0	0	0	0	0	1.2987012987013	0	0	0	0	14.100185528757	13.7291280148423	0	0	0	2.41187384044527	0.556586270871985	0	0	0	0	0	7.23562152133581	8.34879406307978	0	0	0	1.2987012987013	0	0	0.185528756957328	0	0.185528756957328	0	0	0.556586270871985	0.556586270871985	0
14639	22966	"Wachseldorn Untermoos"	46.82194	7.735	130	"AWI"	130	4165	4505	4337	17.6966292134831	0	24.5786516853933	0.140449438202247	0	0.140449438202247	0	0	1.96629213483146	0.140449438202247	0	0	0	22.6123595505618	7.86516853932584	0	0	0	3.23033707865169	1.12359550561798	0	0	0	0	0	5.19662921348315	6.46067415730337	0	0	0	4.07303370786517	0	0	0.140449438202247	0	0.280898876404494	0	0	1.40449438202247	2.94943820224719	0
14639	22966	"Wachseldorn Untermoos"	46.82194	7.735	140	"AWI"	140	4318	5282	4679	22.5	0	21.7857142857143	0	0	0	0	0	0.357142857142857	0	0	0	0	26.4285714285714	14.6428571428571	0	0	0	2.14285714285714	2.14285714285714	0	0	0	0	0	0.357142857142857	1.78571428571429	0	0	0	4.28571428571429	0	0	0.357142857142857	0	0	0	0	0.357142857142857	2.85714285714286	0
14639	22966	"Wachseldorn Untermoos"	46.82194	7.735	150	"AWI"	150	4542	5602	5082	26.7379679144385	0	14.9732620320856	0	0.35650623885918	0	0	0	4.99108734402852	0	0	0	0	20.4991087344029	16.7557932263815	0	0	0	1.7825311942959	0.53475935828877	0	0	0	0	0	1.42602495543672	3.74331550802139	0	0	0	2.85204991087344	0	0	0.17825311942959	0	0	0	0	0.89126559714795	4.27807486631016	0
14639	22966	"Wachseldorn Untermoos"	46.82194	7.735	160	"AWI"	160	4870	5820	5474	32.4165029469548	0	13.5559921414538	0	0	0	0	0	5.50098231827112	0	0	0	0	13.7524557956778	17.8781925343811	0	0	0	0.982318271119843	1.76817288801572	0	0	0	0	0	0.392927308447937	9.23379174852652	0	0	0	0.196463654223969	0	0	0	0	0	0	0	0.785854616895874	3.53634577603143	0
14639	22966	"Wachseldorn Untermoos"	46.82194	7.735	170	"AWI"	170	5668	5977	5815	23.7967914438503	0	17.379679144385	0	0	0	0	0	0	0	0	0	0	24.331550802139	14.4385026737968	0	0	0	3.20855614973262	1.8716577540107	0	0	0	0	0	0.53475935828877	5.61497326203209	0	0	0	2.40641711229947	0	0	0.53475935828877	0	0	0	0	0.267379679144385	5.61497326203209	0
14639	22966	"Wachseldorn Untermoos"	46.82194	7.735	180	"AWI"	180	5802	6678	6105	37.3250388802488	0.31104199066874	6.53188180404355	0	0.15552099533437	0	0	0	0.15552099533437	0	0.15552099533437	0	0	13.6858475894246	12.7527216174184	0	0	0	0.15552099533437	3.26594090202177	0	0	0	0	0	0	14.7744945567652	0	0	0	3.1104199066874	0	0	0.15552099533437	0	0	0	0	2.79937791601866	4.6656298600311	0
14639	22966	"Wachseldorn Untermoos"	46.82194	7.735	190	"AWI"	190	5974	7029	6461	16.1725067385445	0.269541778975741	10.7816711590297	0	0	0	0	0	0.269541778975741	0	0	0	0	23.1805929919137	13.4770889487871	0	0	0	0.808625336927224	5.39083557951483	0	0	0	0	0	0	5.92991913746631	0	0	0	6.46900269541779	0	0	0.269541778975741	0	0	0	0.269541778975741	2.69541778975741	14.0161725067385	0
14639	22966	"Wachseldorn Untermoos"	46.82194	7.735	200	"AWI"	200	6237	7279	6777	30.6	0	4.2	0	0	0	0	0	0	0	0	0	0	9	38.8	0	0	0	0	3	0	0	0	0	0	0	7	0	0	0	1.4	0	0	0	0	0	0	0	0.8	5.2	0
14639	22966	"Wachseldorn Untermoos"	46.82194	7.735	210	"AWI"	210	6566	7503	7113	20.9026128266033	0.237529691211401	3.56294536817102	0	0.712589073634204	0	0.475059382422803	0	0.950118764845606	0.950118764845606	0	0	0	20.1900237529691	27.5534441805226	0	0	0	0	3.32541567695962	0	0	0	0	0	0	4.27553444180523	0	0	0	5.46318289786223	0	0	0	0.237529691211401	0	0	0	2.37529691211401	8.78859857482185	0
14639	22966	"Wachseldorn Untermoos"	46.82194	7.735	220	"AWI"	220	7018	7662	7412	5.86510263929619	0.293255131964809	7.91788856304985	0	0	0	0	0	0.586510263929619	0.879765395894428	0	0	0	42.8152492668622	13.4897360703812	0	0	0	0.293255131964809	4.98533724340176	0	0	0	0	0	0	6.74486803519062	0	0	0	3.2258064516129	0	0	0	0	0	0.293255131964809	0.293255131964809	4.10557184750733	8.21114369501466	0
14639	22966	"Wachseldorn Untermoos"	46.82194	7.735	230	"AWI"	230	7324	7933	7630	2.02966432474629	0.546448087431694	8.58704137392662	0.078064012490242	0.078064012490242	0	0.078064012490242	0	0.156128024980484	0.078064012490242	0	0.156128024980484	0	34.8946135831382	18.1108508977361	0	0	0	0	2.02966432474629	0	0	0	0	0	0	8.27478532396565	0	0	0	3.9032006245121	0	0	0	0	0.078064012490242	0.078064012490242	0	5.93286494925839	14.9102263856362	0
14639	22966	"Wachseldorn Untermoos"	46.82194	7.735	235	"AWI"	235	7406	8037	7727	2.20588235294118	0.588235294117647	7.35294117647059	0	0	0	0	0	0.441176470588235	0.147058823529412	0	0.294117647058824	0	47.9411764705882	9.70588235294118	0	0	0	0	0.147058823529412	0	0	0	0	0	0	6.47058823529412	0	0	0	1.17647058823529	0	0	0	0	0	0.294117647058824	0	8.08823529411765	15.1470588235294	0
14639	22966	"Wachseldorn Untermoos"	46.82194	7.735	240	"AWI"	240	7458	8226	7815	0.566801619433198	0.161943319838057	6.80161943319838	0	0.0809716599190283	0.0809716599190283	0	0	0.48582995951417	0	0	0	0	37.4089068825911	22.1862348178138	0	0	0	0	3.96761133603239	0	0	0.161943319838057	0	0	0	6.39676113360324	0	0	0	3.56275303643725	0	0	0.0809716599190283	0	0.161943319838057	0.161943319838057	0	4.04858299595142	13.6842105263158	0
14639	22966	"Wachseldorn Untermoos"	46.82194	7.735	245	"AWI"	245	7550	8307	7922	0.748129675810474	0.374064837905237	7.60598503740648	0	0.124688279301746	0.249376558603491	0	0	0.374064837905237	0	0	0	0	51.6209476309227	11.8453865336658	0	0	0	0	0.498753117206983	0	0	0	0	0	0	5.86034912718204	0	0	0	3.99002493765586	0	0	0	0	0	0	0	3.99002493765586	12.7182044887781	0
14639	22966	"Wachseldorn Untermoos"	46.82194	7.735	250	"AWI"	250	7611	8453	8015	0.118203309692671	0	7.32860520094563	0	0	0	0	0.236406619385343	0.236406619385343	0.236406619385343	0	0	0	39.2434988179669	21.7494089834515	0	0	0	0	0.945626477541371	0	0	0.236406619385343	0	0	0	7.68321513002364	0	0	0	4.37352245862884	0	0	0	0	0.118203309692671	0.118203309692671	0	4.72813238770686	12.6477541371158	0
14639	22966	"Wachseldorn Untermoos"	46.82194	7.735	255	"AWI"	255	7727	8525	8115	0	0	6.91562932226833	0.138312586445367	0.276625172890733	0	0	0	0.276625172890733	0	0	0	0	42.1853388658368	23.6514522821577	0	0	0	0	0.829875518672199	0	0	0	0	0	0	5.53250345781466	0	0	0	1.79806362378976	0	0	0	0	0.138312586445367	0.138312586445367	0	4.149377593361	13.969571230982	0
14639	22966	"Wachseldorn Untermoos"	46.82194	7.735	260	"AWI"	260	7791	8644	8212	0	0.298507462686567	4.25373134328358	0	0	0.298507462686567	0	0	0.0746268656716418	0	0	0	0	35.5223880597015	41.3432835820896	0	0	0	0	0.373134328358209	0.0746268656716418	0	0	0	0	0	4.40298507462687	0	0	0	3.13432835820895	0	0	0.0746268656716418	0	0	0	0	2.83582089552239	7.3134328358209	0
14639	22966	"Wachseldorn Untermoos"	46.82194	7.735	265	"AWI"	265	7905	8717	8305	0	0.202634245187437	3.95136778115502	0	0	0.506585612968592	0	0	0.405268490374873	0	0	0	0	40.6281661600811	30.8004052684904	0	0	0	0	0.202634245187437	0	0	0	0	0	0	5.77507598784195	0	0	0	2.2289766970618	0	0	0	0	0	0.101317122593718	0	6.0790273556231	9.11854103343465	0
14639	22966	"Wachseldorn Untermoos"	46.82194	7.735	270	"AWI"	270	7958	8811	8401	0	0.169491525423729	3.72881355932203	0	0	0.254237288135593	0	0	0.0847457627118644	0.254237288135593	0	0	0	46.864406779661	26.9491525423729	0	0	0	0	0.423728813559322	0	0	0.169491525423729	0	0	0	5.84745762711864	0	0	0	2.20338983050847	0	0	0	0	0.0847457627118644	0.0847457627118644	0	3.05084745762712	9.83050847457627	0
14639	22966	"Wachseldorn Untermoos"	46.82194	7.735	275	"AWI"	275	8098	8885	8506	0	0.208550573514077	1.77267987486966	0	0	0	0	0	0.521376433785193	1.56412930135558	0	0	0	48.0709071949948	30.8654848800834	0	0	0	0	0.104275286757039	0	0	0	0	0	0	4.69238790406674	0	0	0	1.66840458811262	0	0	0	0	0	0	0	2.50260688216893	8.02919708029197	0
14639	22966	"Wachseldorn Untermoos"	46.82194	7.735	280	"AWI"	280	8185	8993	8610	0	0.0966183574879227	3.09178743961353	0	0	0.193236714975845	0	0	0	2.22222222222222	0	0	0	39.4202898550725	36.0386473429952	0	0	0	0	0.193236714975845	0	0	0	0	0	0	6.85990338164251	0	0	0	2.02898550724638	0	0	0.193236714975845	0	0.193236714975845	0	0	2.70531400966184	6.76328502415459	0
14639	22966	"Wachseldorn Untermoos"	46.82194	7.735	285	"AWI"	285	8365	9055	8707	0	0	2.26600985221675	0	0	0.197044334975369	0	0	0.0985221674876847	0.394088669950739	0	0	0	52.2167487684729	25.7142857142857	0	0	0	0	0	0	0	0	0	0	0	5.12315270935961	0	0	0	1.37931034482759	0	0	0	0	0	0	0	2.95566502463054	9.6551724137931	0
14639	22966	"Wachseldorn Untermoos"	46.82194	7.735	290	"AWI"	290	8476	9155	8804	0	0.105042016806723	3.36134453781513	0	0	0.105042016806723	0	0	0	1.68067226890756	0	0	0	57.9831932773109	14.4957983193277	0	0	0	0	0	0	0	0	0	0	0	8.40336134453782	0	0	0	1.05042016806723	0	0	0	0	2.10084033613445	0	0	1.99579831932773	8.71848739495798	0
14639	22966	"Wachseldorn Untermoos"	46.82194	7.735	295	"AWI"	295	8668	9255	8927	0	0	2.84872298624754	0	0.0982318271119843	0.392927308447937	0	0	0.0982318271119843	0.68762278978389	0	0	0	53.7328094302554	23.0844793713163	0	0	0	0	0	0	0	0	0	0	0	3.83104125736739	0	0	0	2.06286836935167	0	0	0	0	0	0.0982318271119843	0	1.8664047151277	11.1984282907662	0
14639	22966	"Wachseldorn Untermoos"	46.82194	7.735	300	"AWI"	300	8759	9452	9040	0	0.0711237553342817	1.63584637268848	0	0.0711237553342817	0.0711237553342817	0	0	0	0.355618776671408	0	0	0	33.9971550497866	39.2603129445235	0	0	0	0	0	0	0	0	0	0	0	7.61024182076814	0	0	0	2.63157894736842	0	0	0	0	0.0711237553342817	0	0	1.20910384068279	13.0156472261735	0
14639	22966	"Wachseldorn Untermoos"	46.82194	7.735	305	"AWI"	305	8876	9593	9217	0	0.0781860828772478	1.6419077404222	0	0.156372165754496	0.0781860828772478	0	0	0.312744331508991	0	0	0	0	42.3768569194683	29.0852228303362	0	0	0	0	0	0	0	0	0	0	0	7.81860828772478	0	0	0	3.51837372947615	0	0	0	0	0	0	0	2.34558248631744	12.5879593432369	0
14639	22966	"Wachseldorn Untermoos"	46.82194	7.735	310	"AWI"	310	8946	9867	9371	0	0.370027752081406	1.48011100832562	0	0.0925069380203515	0	0	0	0.0925069380203515	0	0	0.0925069380203515	0	58.5568917668825	11.3783533765032	0	0	0	0	0	0	0	0	0	0	0	10.7308048103608	0	0	0	1.66512488436633	0	0.185013876040703	0.0925069380203515	0	0.0925069380203515	0	0	2.31267345050879	12.8584643848289	0
14639	22966	"Wachseldorn Untermoos"	46.82194	7.735	315	"AWI"	315	9122	9963	9547	0	0	1.5358361774744	0	0	0	0	0	0.341296928327645	0.68259385665529	0	0	0	42.2354948805461	20.4778156996587	0	0	0	0	0	0	0	0	0	0	0	13.0546075085324	0	0	0	2.04778156996587	0	0	0	0	0.255972696245734	0	0	3.49829351535836	15.8703071672355	0
14639	22966	"Wachseldorn Untermoos"	46.82194	7.735	320	"AWI"	320	9233	10148	9722	0	0	1.78403755868545	0	0.187793427230047	0	0	0	0.469483568075117	2.53521126760563	0	0	0	43.3802816901408	22.4413145539906	0	0	0	0	0	0	0	0	0	0	0	14.7417840375587	0	0	0	1.31455399061033	0	0	0	0	0.187793427230047	0	0	2.44131455399061	10.5164319248826	0
14639	22966	"Wachseldorn Untermoos"	46.82194	7.735	325	"AWI"	325	9503	10201	9868	0	0	1.28410914927769	0	0.0802568218298555	0	0	0	0.401284109149278	0.481540930979133	0	0	0	39.1653290529695	20.1444622792937	0	0	0	0	0	0	0	0	0	0	0	17.7367576243981	0	0	0	2.1669341894061	0	0	0	0	0	0	0	2.72873194221509	15.8105939004815	0
14639	22966	"Wachseldorn Untermoos"	46.82194	7.735	330	"AWI"	330	9644	10334	10015	0	0	1.07197549770291	0.0765696784073507	0	0	0	0	0.995405819295559	0.153139356814701	0	0	0	26.9525267993874	22.6646248085758	0	0	0	0	0	0	0	0	0	0	0	31.6232771822358	0	0	0	0.229709035222052	0	0	0	0	0.229709035222052	0	0	0.535987748851455	15.4670750382848	0
14639	22966	"Wachseldorn Untermoos"	46.82194	7.735	335	"AWI"	335	9789	10502	10175	0	0	0.757575757575758	0	0	0	0	0	0.909090909090909	0	0	0	0	32.1969696969697	20	0	0	0	0	0	0	0	0	0	0	0	35.4545454545455	0	0	0	0.0757575757575758	0	0	0	0	0.0757575757575758	0	0	0.303030303030303	10.2272727272727	0
14639	22966	"Wachseldorn Untermoos"	46.82194	7.735	340	"AWI"	340	9871	10769	10315	0	0	0.460829493087558	0	0.184331797235023	0	0	0	1.19815668202765	0	0	0	0	9.03225806451613	29.8617511520737	0	0	0	0	0	0	0	0.0921658986175115	0	0	0	54.3778801843318	0	0	0	0.276497695852535	0	0	0	0	0	0	0	0.0921658986175115	4.42396313364055	0
14639	22966	"Wachseldorn Untermoos"	46.82194	7.735	345	"AWI"	345	10070	10872	10471	0	0	0.357909806728704	0	0.0715819613457409	0	0	0.214745884037223	3.43593414459556	0	0	0	0	2.64853256979241	18.0386542591267	0	0.0715819613457409	0	0	0	0	0	0	0	0	0	71.7967072297781	0	0	0	0.357909806728704	0	0	0	0	0	0	0	0.0715819613457409	2.93486041517538	0
14639	22966	"Wachseldorn Untermoos"	46.82194	7.735	350	"AWI"	350	10177	11052	10630	0	0	0.281954887218045	0	0.093984962406015	0	0	0	1.50375939849624	0	0	0	0	0.845864661654135	26.0338345864662	0.093984962406015	0	0	0	0	0	0	0	0	0	0	70.2067669172932	0	0	0	0.18796992481203	0	0	0	0	0	0	0	0	0.75187969924812	0
14639	22966	"Wachseldorn Untermoos"	46.82194	7.735	355	"AWI"	355	10446	11144	10768	0	0	0	0.0704225352112676	0	0	0	0.140845070422535	2.6056338028169	0	0	0	0	0.140845070422535	14.7183098591549	0	0	0	0	0	0	0	0	0	0	0	82.2535211267606	0	0	0	0	0	0	0	0	0.0704225352112676	0	0	0	0	0
14639	22966	"Wachseldorn Untermoos"	46.82194	7.735	360	"AWI"	360	10577	11342	10916	0	0	0.0911577028258888	0	0	0	0	0	1.82315405651778	0.0455788514129444	0	0	0	0.865998176845944	16.1349134001823	0	0	0	0	0	0	0	0	0	0	0	80.4010938924339	0	0	0	0.227894257064722	0	0	0	0	0.136736554238833	0	0	0	0.273473108477666	0
14639	22966	"Wachseldorn Untermoos"	46.82194	7.735	365	"AWI"	365	10925	11551	11141	0	0	0	0	0	0	0.188679245283019	0	0.943396226415094	0.0943396226415094	0	0	0	0	19.0566037735849	0	0	0	0	0	0	0	0.188679245283019	0	0	0	79.5283018867924	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14639	22966	"Wachseldorn Untermoos"	46.82194	7.735	370	"AWI"	370	11050	11868	11372	0	0	0	0	0.11037527593819	0	0.33112582781457	0	0.993377483443709	0	0	0	0	0	24.39293598234	0	0	0	0	0	0	0	0.551876379690949	0	0	0	73.6203090507726	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14639	22966	"Wachseldorn Untermoos"	46.82194	7.735	375	"AWI"	375	11332	12085	11718	0	0	0	0	0	0	0.457875457875458	0.274725274725275	1.73992673992674	1.46520146520147	0	0	0	0	59.6153846153846	0.0915750915750916	0	0	0	0	0	0	2.47252747252747	0	0.0915750915750916	0	33.5164835164835	0	0	0	0	0	0	0	0	0.183150183150183	0	0.0915750915750916	0	0	0
14639	22966	"Wachseldorn Untermoos"	46.82194	7.735	376	"AWI"	376	11363	12145	11784	0	0	0	0	0.0651890482398957	0	0.130378096479791	0	0.651890482398957	1.5645371577575	0	0	0	0	55.8018252933507	0.0651890482398957	0	0	0.0651890482398957	0	0	0	1.04302477183833	0	0	0	39.5045632333768	0	0	0	0	0	0.391134289439374	0.325945241199478	0.0651890482398957	0.0651890482398957	0	0.260756192959583	0	0	0
14639	22966	"Wachseldorn Untermoos"	46.82194	7.735	380	"AWI"	380	11462	12515	12040	0	0	0	0.116822429906542	0	0	0.467289719626168	0	2.10280373831776	0	0	0	0	0	59.4626168224299	0	0	0	0	0	0	0	1.4018691588785	0	0	0	36.0981308411215	0	0	0	0	0	0	0	0	0.233644859813084	0	0.116822429906542	0	0	0
14639	22966	"Wachseldorn Untermoos"	46.82194	7.735	381	"AWI"	381	11511	12534	12068	0	0	0	0	0.439882697947214	0	0.439882697947214	0.733137829912023	2.05278592375367	0	0	0.146627565982405	0	0	57.9178885630499	0	0	0	0	0	0	0	0.733137829912023	0	0	0	36.950146627566	0	0	0	0	0	0	0.146627565982405	0	0.146627565982405	0	0.293255131964809	0	0	0
14639	22966	"Wachseldorn Untermoos"	46.82194	7.735	385	"AWI"	385	11647	12631	12197	0	0	0	0	0.111482720178372	0	0.891861761426979	0.222965440356745	1.11482720178372	0	0	0	0	0	44.0356744704571	0	0	0	0	0	0	0	0.222965440356745	0	0	0	52.2853957636566	0	0	0	0	0	0	0.334448160535117	0	0.780379041248606	0	0	0	0	0
14639	22966	"Wachseldorn Untermoos"	46.82194	7.735	390	"AWI"	390	11758	12839	12358	0	0	0	0.151057401812689	0.151057401812689	0	0.151057401812689	0	0.453172205438067	0	0	0	0	0	14.8036253776435	0.151057401812689	0	0	0	0	0	0	0.151057401812689	0	0	0	83.987915407855	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14639	22966	"Wachseldorn Untermoos"	46.82194	7.735	395	"AWI"	395	11980	12936	12512	0	0	0	0	0	0	0	0	1.66051660516605	0	0	0	0	0	26.1992619926199	0	0	0	0	0	0	0	0	0	0	0	71.7712177121771	0	0	0	0	0	0	0.18450184501845	0	0.18450184501845	0	0	0	0	0
14639	22966	"Wachseldorn Untermoos"	46.82194	7.735	400	"AWI"	400	12111	13105	12672	0	0	0	0.205338809034908	0	0	0.205338809034908	0	2.25872689938398	0	0	0	0	0	18.6858316221766	0.82135523613963	0	0	0	0	0	0	0.82135523613963	0	0	0	77.0020533880903	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14639	22966	"Wachseldorn Untermoos"	46.82194	7.735	405	"AWI"	405	12427	13194	12801	0	0	0	0	0	0	0.214132762312634	0	1.9271948608137	0.214132762312634	0	0	0	0	29.3361884368308	0	0	0	0	0	0	0	0.214132762312634	0	0	0	67.8800856531049	0	0	0	0	0	0	0	0	0	0	0.214132762312634	0	0	0
14639	22966	"Wachseldorn Untermoos"	46.82194	7.735	410	"AWI"	410	12605	13320	12947	0	0	0	0	0	0	0.390625	0.390625	2.1484375	0	0	0	0	0	38.8671875	0	0	0	0	0	0	0	1.5625	0	0	0	55.859375	0	0	0	0	0	0	0	0	0.5859375	0	0.1953125	0	0	0
14639	22966	"Wachseldorn Untermoos"	46.82194	7.735	411	"AWI"	411	12661	13340	12984	0	0	0	0	0	0	0	0.225394440270473	3.75657400450789	0	0	0	0	0	29.2261457550714	0.150262960180316	0	0	0	0	0	0	0.67618332081142	0.0751314800901578	0	0	65.5146506386176	0	0	0	0	0	0	0.150262960180316	0	0.150262960180316	0	0.0751314800901578	0	0	0
14639	22966	"Wachseldorn Untermoos"	46.82194	7.735	415	"AWI"	415	12811	13447	13132	0	0	0	0	0	0	0.430416068866571	0	2.86944045911047	0	0	0	0	0	25.5380200860832	0	0	0	0	0	0	0	0.286944045911047	0	0	0	70.7317073170732	0	0	0	0	0	0	0.143472022955524	0	0	0	0	0	0	0
