"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fabaceae"	"Fraxinus"	"Geraniaceae"	"Indeterminable"	"Juniperus"	"Onagraceae"	"Orobanchaceae"	"Picea"	"Pinus"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Tofieldiaceae"	"Ulmus"	"Urticaceae"
13388	20034	"Dalmutladdo"	69.16667	20.71667	112	"AWI"	112	3537	4056	3765	5.19480519480519	1.2987012987013	0	0	0	0	0	0	0	2.5974025974026	0	33.7662337662338	0	0	0	0	0	0	28.5714285714286	0	0	3.8961038961039	0	20.7792207792208	0	0	1.2987012987013	0	0	0	0	0	0	0	0	1.2987012987013	0	0	0	1.2987012987013
13388	20034	"Dalmutladdo"	69.16667	20.71667	116	"AWI"	116	3712	4253	3937	21.1538461538462	0	0	0	0	0	0	0	0	1.92307692307692	0	0	0	25	0	1.92307692307692	0	0	19.2307692307692	0	0	0	0	19.2307692307692	0	0	1.92307692307692	0	0	0	0	0	0	0	1.92307692307692	5.76923076923077	0	0	0	1.92307692307692
13388	20034	"Dalmutladdo"	69.16667	20.71667	120	"AWI"	120	3809	4695	4158	2.29885057471264	0.28735632183908	0	0	0	37.7873563218391	0	0	0	0	0	3.44827586206897	0	0	0.14367816091954	0.14367816091954	0	0.431034482758621	1.72413793103448	0.14367816091954	0	0	51.1494252873563	1.72413793103448	0.14367816091954	0	0	0	0	0	0	0	0	0	0	0.28735632183908	0	0	0.14367816091954	0.14367816091954
13388	20034	"Dalmutladdo"	69.16667	20.71667	124	"AWI"	124	3977	4899	4408	1.62748643761302	0	0	0	0	0	0	0	0	0	0	2.89330922242315	0	0	0	0	0	0.180831826401447	2.89330922242315	0	0	0.54249547920434	88.245931283906	3.25497287522604	0	0	0	0	0	0	0	0	0	0	0	0.180831826401447	0	0	0	0.180831826401447
13388	20034	"Dalmutladdo"	69.16667	20.71667	128	"AWI"	128	4192	5101	4652	8.33333333333333	0	0	0	0	0	0	0	0	2.08333333333333	0	33.3333333333333	0	0	0	2.08333333333333	0	2.08333333333333	27.0833333333333	0	0	0	0	20.8333333333333	0	0	0	0	0	0	0	0	0	0	2.08333333333333	0	0	0	0	2.08333333333333
13388	20034	"Dalmutladdo"	69.16667	20.71667	132	"AWI"	132	4492	5278	4886	31.25	0	0	0	0	0	0	0	0	0	0	31.25	0	0	0	1.5625	0	1.5625	10.9375	0	0	0	0	15.625	0	0	0	0	0	0	0	0	0	0	0	3.125	0	0	3.125	1.5625
13388	20034	"Dalmutladdo"	69.16667	20.71667	136	"AWI"	136	4789	5425	5103	1.88034188034188	0	0	0	0	0	0	0	0	0	0	5.64102564102564	0	0	0	0	0	0.170940170940171	2.56410256410256	0	0	0	87.8632478632479	1.53846153846154	0	0	0.341880341880342	0	0	0	0	0	0	0	0	0	0	0	0	0
13388	20034	"Dalmutladdo"	69.16667	20.71667	140	"AWI"	140	4959	5637	5286	3.04761904761905	0	0	0	0	0	0	0	0	0.19047619047619	0	4.76190476190476	0	0	0	0	0	0.19047619047619	2.47619047619048	0	0	0.380952380952381	85.5238095238095	2.85714285714286	0	0	0.19047619047619	0	0	0	0	0	0	0	0	0.19047619047619	0	0	0.19047619047619	0
13388	20034	"Dalmutladdo"	69.16667	20.71667	144	"AWI"	144	5080	5794	5435	28.8135593220339	0	0	1.69491525423729	0	0	0	0	0	0	0	25.4237288135593	0	0	0	0	0	0	11.864406779661	0	0	0	0	25.4237288135593	1.69491525423729	0	0	0	0	0	0	0	0	0	0	1.69491525423729	0	0	0	3.38983050847458
13388	20034	"Dalmutladdo"	69.16667	20.71667	148	"AWI"	148	5198	5937	5575	14	0	0	6	0	0	0	0	0	0	0	20	0	0	0	2	0	2	30	2	0	2	0	16	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	2
13388	20034	"Dalmutladdo"	69.16667	20.71667	152	"AWI"	152	5320	6087	5710	2.71646859083192	0	0	0.169779286926995	0	0	0	0	0	0.33955857385399	0	4.41426146010187	0	0	0	0	0.169779286926995	0.169779286926995	3.56536502546689	0	0	0.169779286926995	86.2478777589134	1.86757215619694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.169779286926995
13388	20034	"Dalmutladdo"	69.16667	20.71667	156	"AWI"	156	5443	6238	5852	4.36363636363636	0	0	0.363636363636364	0	0	0	0	0	0.181818181818182	0	3.09090909090909	0	0	0	0	0	0.363636363636364	3.81818181818182	0	0	0	84.3636363636364	2.54545454545455	0	0	0	0	0	0	0	0	0	0	0.181818181818182	0.181818181818182	0	0	0.181818181818182	0.363636363636364
13388	20034	"Dalmutladdo"	69.16667	20.71667	160	"AWI"	160	5564	6362	5992	35.6164383561644	0	0	0	0	0	0	0	0	0	0	19.1780821917808	0	0	0	1.36986301369863	1.36986301369863	1.36986301369863	20.5479452054795	0	0	0	0	17.8082191780822	0	0	0	0	0	0	0	0	0	0	1.36986301369863	0	0	0	0	1.36986301369863
13388	20034	"Dalmutladdo"	69.16667	20.71667	164	"AWI"	164	5730	6455	6120	6.00414078674948	0	0	0	0	0	0	0	0	0	0	3.51966873706004	0	0	0	0.20703933747412	0	0.20703933747412	3.1055900621118	0	0	0	84.8861283643892	1.24223602484472	0.20703933747412	0	0	0	0	0	0	0	0	0	0.20703933747412	0	0	0	0.20703933747412	0.20703933747412
13388	20034	"Dalmutladdo"	69.16667	20.71667	168	"AWI"	168	5930	6547	6250	37.5	0	0	2.5	0	0	0	0	0	1.25	0	17.5	0	0	0	1.25	1.25	1.25	12.5	0	0	1.25	0	17.5	0	0	0	0	0	0	0	0	0	0	2.5	1.25	0	1.25	0	1.25
13388	20034	"Dalmutladdo"	69.16667	20.71667	172	"AWI"	172	6167	6656	6382	5.62248995983936	0	0	0	0	0	0	0	0	0.602409638554217	0	4.41767068273092	0	0	0	0.200803212851406	0	0.401606425702811	3.4136546184739	0	0	0	83.7349397590361	1.60642570281124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13388	20034	"Dalmutladdo"	69.16667	20.71667	176	"AWI"	176	6330	6826	6540	4.02684563758389	0	0	0	0	28.0536912751678	0	0	0	0.805369127516779	0	1.87919463087248	0	0	0	0.134228187919463	0	0	2.5503355704698	0	0	0	60.4026845637584	1.47651006711409	0	0	0	0	0	0	0	0	0	0	0.402684563758389	0.134228187919463	0	0	0.134228187919463	0
13388	20034	"Dalmutladdo"	69.16667	20.71667	180	"AWI"	180	6402	7129	6696	3.91566265060241	0	0	0	0	27.710843373494	0	0	0	0.150602409638554	0	2.25903614457831	0	0	0	0	0	0.150602409638554	1.50602409638554	0.150602409638554	0	0	63.1024096385542	0.753012048192771	0	0	0	0	0	0	0	0	0	0	0.150602409638554	0	0	0	0.150602409638554	0
13388	20034	"Dalmutladdo"	69.16667	20.71667	184	"AWI"	184	6517	7313	6868	3.71845949535193	0	0	0	0	20.4515272244356	0	0	0	0	0	2.65604249667995	0	0	0	0.265604249667995	0	0	2.12483399734396	0	0	0	68.6586985391766	1.72642762284197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.132802124833997	0.265604249667995
13388	20034	"Dalmutladdo"	69.16667	20.71667	188	"AWI"	188	6654	7500	7039	2.98507462686567	0	0	0	0	19.1316146540027	0	0	0	0.135685210312076	0	1.89959294436906	0	0	0	0	0	0.407055630936228	2.30664857530529	0	0	0	70.9633649932157	0.67842605156038	0	0	0	0	0	0	0	0	0.67842605156038	0	0.271370420624152	0	0.135685210312076	0	0.271370420624152	0.135685210312076
13388	20034	"Dalmutladdo"	69.16667	20.71667	192	"AWI"	192	6800	7680	7218	2.92887029288703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.64853556485356	0	0	0	88.7029288702929	2.51046025104602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.209205020920502
13388	20034	"Dalmutladdo"	69.16667	20.71667	196	"AWI"	196	6956	7826	7397	2.09424083769634	0	0	0	0	54.9738219895288	0	0	0	1.04712041884817	0	8.37696335078534	0	0	0	0	0	0.523560209424084	24.0837696335079	0	0	0	0	6.80628272251309	0	0	0	0	0	0	0	0	0	0	1.04712041884817	0	0	0	0.523560209424084	0.523560209424084
13388	20034	"Dalmutladdo"	69.16667	20.71667	200	"AWI"	200	7109	7969	7581	0.857142857142857	0	0	0.285714285714286	0	60.5714285714286	0	0	0	0	0	9.42857142857143	0	0	0	0	0	0.285714285714286	23.1428571428571	0	0	0	0	4.57142857142857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.285714285714286	0.571428571428571
13388	20034	"Dalmutladdo"	69.16667	20.71667	204	"AWI"	204	7326	8069	7749	7.5	0	0	0	0	0	0	0	0	0	0	13.3333333333333	0	0	0	0	0	0.833333333333333	59.1666666666667	0	0	0	0	17.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.833333333333333	0.833333333333333
13388	20034	"Dalmutladdo"	69.16667	20.71667	208	"AWI"	208	7619	8171	7912	5.98290598290598	0	0	0	0	0	0	0	0	0	0	21.3675213675214	0	0	0	0	0	0.854700854700855	59.8290598290598	0	0	0	0	11.1111111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.854700854700855
13388	20034	"Dalmutladdo"	69.16667	20.71667	212	"AWI"	212	7802	8289	8058	4.40251572327044	0	0	0.628930817610063	0	0	0	0	0	0	0	14.4654088050314	0	0	0	0	0	0	58.4905660377358	0	0	0	0	13.8364779874214	1.25786163522013	0	0	0	0	0	0	0	6.91823899371069	0	0	0	0	0	0	0
13388	20034	"Dalmutladdo"	69.16667	20.71667	216	"AWI"	216	7920	8433	8181	1.03305785123967	0	0	0	0	57.6446280991736	0	0	0	0	0	4.75206611570248	0	0	0	0	0	0.206611570247934	25	0	0	0	0	7.64462809917355	0.413223140495868	0	0.413223140495868	0	0	0	0	0	2.06611570247934	0	0.206611570247934	0	0	0	0.413223140495868	0.206611570247934
13388	20034	"Dalmutladdo"	69.16667	20.71667	220	"AWI"	220	8028	8566	8312	2.12765957446809	0	0	0	0	63.8297872340426	0	0	0	0	0	3.86847195357834	0	0	0	0	0	0	21.2765957446809	0	0	0.193423597678917	0	8.51063829787234	0.193423597678917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13388	20034	"Dalmutladdo"	69.16667	20.71667	224	"AWI"	224	8234	8675	8427	8.51063829787234	0	0	0	0	0	0	0	0	0	0.709219858156028	11.3475177304965	0	0	0	0	0	0.709219858156028	41.8439716312057	0	0	0	0	29.0780141843972	0	0	0	0	0	0	0	0	7.09219858156028	0	0.709219858156028	0	0	0	0	0
13388	20034	"Dalmutladdo"	69.16667	20.71667	228	"AWI"	228	8366	8798	8550	3.40909090909091	0	0	0	0	0	0	0	0	0	0	20.4545454545455	0.568181818181818	0	0	0	0	0.568181818181818	41.4772727272727	0	0	0	0	23.2954545454545	1.13636363636364	0	0	0	0	0	0	0	7.95454545454545	0	0	0	0	0	0	1.13636363636364
13388	20034	"Dalmutladdo"	69.16667	20.71667	232	"AWI"	232	8450	8950	8671	1.36363636363636	0.227272727272727	0	0	0	66.8181818181818	0.227272727272727	0	0	0	0	5.22727272727273	0	0	0	0	0	0.909090909090909	16.1363636363636	0	0	0	0	8.40909090909091	0	0	0	0	0	0	0.227272727272727	0	0	0	0	0	0	0	0.227272727272727	0.227272727272727
13388	20034	"Dalmutladdo"	69.16667	20.71667	236	"AWI"	236	8533	9100	8788	0.894854586129754	0.223713646532438	0	0	0	69.1275167785235	0	0	0	0	0	7.38255033557047	0	0	0	0	0	0.223713646532438	11.4093959731544	0	0	0	0	7.82997762863535	0	0	0.223713646532438	0	0	0	0	0	2.01342281879195	0	0.223713646532438	0	0	0	0	0.447427293064877
13388	20034	"Dalmutladdo"	69.16667	20.71667	240	"AWI"	240	8610	9227	8910	0.763358778625954	0	0	0	0	75.9541984732824	0	0	0	0.190839694656489	0	1.90839694656489	0	0	0	0	0	0	8.96946564885496	0	0	0	0	9.16030534351145	0	0	0	0	0	0	0.190839694656489	0	2.48091603053435	0	0.190839694656489	0	0	0	0.190839694656489	0
13388	20034	"Dalmutladdo"	69.16667	20.71667	244	"AWI"	244	8729	9315	9026	4.08163265306122	0	0	1.02040816326531	0	0	0	0	0	2.04081632653061	0	12.2448979591837	0	0	0	0	1.02040816326531	1.02040816326531	11.2244897959184	0	0	0	0	63.265306122449	0	0	0	0	0	0	0	0	0	0	3.06122448979592	0	0	0	1.02040816326531	0
13388	20034	"Dalmutladdo"	69.16667	20.71667	248	"AWI"	248	8848	9441	9153	0	0	0	1.49253731343284	0	0	0	0	0	5.97014925373134	0	14.9253731343284	0	0	0	0	0	0	16.4179104477612	0	0	0	0	47.7611940298507	0	0	0	0	0	0	0	0	11.9402985074627	0	0	1.49253731343284	0	0	0	0
13388	20034	"Dalmutladdo"	69.16667	20.71667	252	"AWI"	252	8978	9614	9292	1.40845070422535	0	0	0	0	0	1.40845070422535	0	0	0	0	16.9014084507042	0	0	0	0	0	0	26.7605633802817	0	0	1.40845070422535	0	49.2957746478873	0	0	0	0	0	0	0	0	0	0	1.40845070422535	1.40845070422535	0	0	0	0
13388	20034	"Dalmutladdo"	69.16667	20.71667	256	"AWI"	256	9101	9807	9431	0	0	0	0.210970464135021	0	88.3966244725738	0	0	0	0.421940928270042	0	2.74261603375527	0	0	0	0	0	0	1.05485232067511	0	0	0	0	6.32911392405063	0	0	0	0	0	0	0.210970464135021	0	0	0	0	0	0	0	0.421940928270042	0.210970464135021
13388	20034	"Dalmutladdo"	69.16667	20.71667	260	"AWI"	260	9235	9977	9574	0	0	0	0.225225225225225	0	91.2162162162162	0	0	0	0.225225225225225	0	2.25225225225225	0	0	0	0	0	0.45045045045045	0.225225225225225	0	0	0	0	4.27927927927928	0.225225225225225	0	0	0	0	0	0	0	0	0	0	0	0	0	0.900900900900901	0
13388	20034	"Dalmutladdo"	69.16667	20.71667	264	"AWI"	264	9467	10076	9713	0	0.377358490566038	0	0	0	89.0566037735849	0	0	0	0	0	0	0	0	0	0	0	3.77358490566038	0	0.377358490566038	0	0	0	6.0377358490566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.377358490566038	0
13388	20034	"Dalmutladdo"	69.16667	20.71667	268	"AWI"	268	9573	10254	9855	2.22222222222222	2.22222222222222	0	8.88888888888889	0	0	2.22222222222222	0	0	0	0	6.66666666666667	0	0	0	0	2.22222222222222	8.88888888888889	4.44444444444444	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	2.22222222222222	0	0	0	0
13388	20034	"Dalmutladdo"	69.16667	20.71667	272	"AWI"	272	9652	10491	9991	0	0	0	11.7647058823529	0	0	0	0	0	0	0	0	0	0	0	0	0	5.88235294117647	17.6470588235294	0	0	0	0	58.8235294117647	5.88235294117647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13388	20034	"Dalmutladdo"	69.16667	20.71667	276	"AWI"	276	9736	10749	10129	0.198019801980198	0	0	0.396039603960396	0	85.7425742574257	0	0	0	0	0	1.38613861386139	0.198019801980198	0	0	0	0	0.396039603960396	0.198019801980198	0.198019801980198	0	0	0	5.34653465346535	0	0	0	0	0	0	0	2.57425742574257	2.77227722772277	0	0.396039603960396	0	0	0	0.198019801980198	0
13388	20034	"Dalmutladdo"	69.16667	20.71667	284	"AWI"	284	9908	11136	10404	0	0	0	0.491400491400491	0	78.1326781326781	0	0	0	0	0	4.91400491400491	0	0	0	0	0	1.47420147420147	0	0	0	0	0	8.5995085995086	0	0	0.245700245700246	0	0.245700245700246	0	0	0	5.40540540540541	0	0.245700245700246	0	0	0	0.245700245700246	0
13388	20034	"Dalmutladdo"	69.16667	20.71667	288	"AWI"	288	10016	11325	10547	0	1.0989010989011	0	1.0989010989011	0	0	0	0	0	0	0	13.1868131868132	0	0	0	0	0	13.1868131868132	0	1.0989010989011	0	0	0	14.2857142857143	3.2967032967033	0	0	0	0	0	0	29.6703296703297	20.8791208791209	0	0	0	0	0	1.0989010989011	1.0989010989011
