"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Ilex"	"Lamiaceae"	"Liliaceae"	"Onagraceae"	"Ostrya.Carpinus"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rumex"	"Salix"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
16215	25083	"Anse de Gattemare"	49.69278	-1.29806	160	"AWI"	160	381	912	653	0	11.2903225806452	2.25806451612903	0.32258064516129	0	0	22.258064516129	2.25806451612903	2.25806451612903	0.32258064516129	1.29032258064516	0	2.58064516129032	11.2903225806452	0	0	0.645161290322581	0.32258064516129	0.645161290322581	0.645161290322581	0	0.32258064516129	0	0.32258064516129	2.90322580645161	27.741935483871	1.29032258064516	6.45161290322581	0	0.967741935483871	0.32258064516129	0.645161290322581	0.32258064516129	0	0.32258064516129	0
16215	25083	"Anse de Gattemare"	49.69278	-1.29806	170	"AWI"	170	530	991	755	0	7.75193798449612	1.93798449612403	1.55038759689922	0	0	28.2945736434109	0.775193798449612	1.55038759689922	0	0	0.387596899224806	3.87596899224806	6.97674418604651	0	0	1.55038759689922	0	0.387596899224806	0.387596899224806	0	0.775193798449612	0	0.387596899224806	3.87596899224806	29.4573643410853	0.775193798449612	6.97674418604651	0	0	1.16279069767442	0	0.775193798449612	0	0	0.387596899224806
16215	25083	"Anse de Gattemare"	49.69278	-1.29806	185	"AWI"	185	754	1123	910	0.854700854700855	5.55555555555556	3.41880341880342	0.854700854700855	0	0	29.9145299145299	0	4.27350427350427	0	0.854700854700855	0	4.27350427350427	5.12820512820513	0	0	1.28205128205128	0	0	0	0.427350427350427	0	0	0.427350427350427	4.7008547008547	28.2051282051282	0	5.55555555555556	0	0.427350427350427	0.854700854700855	2.13675213675214	0	0	0	0.854700854700855
16215	25083	"Anse de Gattemare"	49.69278	-1.29806	195	"AWI"	195	845	1262	1023	0.793650793650794	8.73015873015873	0.793650793650794	0.793650793650794	0	1.19047619047619	23.015873015873	0.793650793650794	2.77777777777778	0	0.793650793650794	0	3.17460317460317	10.3174603174603	0	0	1.98412698412698	0	0	0.396825396825397	0	0	0.396825396825397	0	3.57142857142857	31.3492063492063	0	5.55555555555556	0	0.793650793650794	0.793650793650794	0	0.396825396825397	0	0.396825396825397	1.19047619047619
16215	25083	"Anse de Gattemare"	49.69278	-1.29806	205	"AWI"	205	942	1397	1142	0	5.79710144927536	1.44927536231884	0	0	0	0	5.07246376811594	3.6231884057971	0	0	0	6.52173913043478	28.9855072463768	0	0	1.44927536231884	0	0	0.72463768115942	0	0	0	0	7.97101449275362	22.463768115942	0	10.1449275362319	0	0.72463768115942	2.89855072463768	0.72463768115942	0.72463768115942	0	0.72463768115942	0
16215	25083	"Anse de Gattemare"	49.69278	-1.29806	220	"AWI"	220	1092	1583	1319	0	5.48780487804878	3.04878048780488	0	0	0.609756097560976	0	1.82926829268293	1.21951219512195	0	0.609756097560976	0	6.09756097560976	32.9268292682927	0	0	4.26829268292683	0	0	0	0	0	0	0	9.75609756097561	22.5609756097561	0	6.70731707317073	0	0.609756097560976	1.21951219512195	1.21951219512195	1.82926829268293	0	0	0
16215	25083	"Anse de Gattemare"	49.69278	-1.29806	225	"AWI"	225	1148	1643	1379	0.366300366300366	10.6227106227106	0.366300366300366	0.732600732600733	0	0	5.49450549450549	0.366300366300366	0.366300366300366	0	0	0	2.1978021978022	39.5604395604396	0	0	2.56410256410256	0	0	0.366300366300366	0	0	0	0	4.76190476190476	22.3443223443223	0	7.69230769230769	0	0.732600732600733	0	1.0989010989011	0.366300366300366	0	0	0
16215	25083	"Anse de Gattemare"	49.69278	-1.29806	245	"AWI"	245	1366	1873	1619	0	26.1398176291793	0.60790273556231	1.21580547112462	0	0	0	2.73556231003039	0	0	0	0	2.73556231003039	37.3860182370821	0	0.303951367781155	2.73556231003039	0	1.21580547112462	0	0	0	0	0.303951367781155	0.911854103343465	6.38297872340426	0	14.5896656534954	0	0	0.911854103343465	1.51975683890578	0	0	0.303951367781155	0
16215	25083	"Anse de Gattemare"	49.69278	-1.29806	260	"AWI"	260	1542	2031	1797	0	3.50877192982456	1.16959064327485	0.584795321637427	0	1.16959064327485	0	2.33918128654971	0	0	0	0	1.16959064327485	66.6666666666667	0	0	1.16959064327485	0	0.584795321637427	0	0	0.584795321637427	0	0	0.584795321637427	9.35672514619883	0	9.35672514619883	0	0.584795321637427	0	0.584795321637427	0.584795321637427	0	0	0
16215	25083	"Anse de Gattemare"	49.69278	-1.29806	275	"AWI"	275	1734	2193	1975	0	3.47222222222222	0	0	0	0.694444444444444	0	3.47222222222222	0.694444444444444	0	0.694444444444444	0	1.38888888888889	70.8333333333333	0	0	0	0	0	0	0	0	0	0	0	12.5	0	5.55555555555556	0	0	0	0	0	0	0.694444444444444	0
