"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acanthaceae"	"Acer"	"Aizoaceae"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Arbutus"	"Artemisia"	"Asparagaceae"	"Asphodelaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Colchicaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Cotinus"	"Cyperaceae"	"Datiscaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Heliotropium"	"Hypericaceae"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Malvaceae"	"Morus"	"Olea"	"Oleaceae"	"Orchidaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Paliurus"	"Phillyrea"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Platanus"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Prunus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnaceae"	"Rhamnus"	"Rhus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Scrophulariaceae"	"Solanaceae"	"Tamarix"	"Taxus"	"Thalictrum"	"Thymelaeaceae"	"Tilia"	"Ulmus"	"Urticaceae"	"Verbenaceae"	"Viburnum"	"Vitaceae"
3139	4083	"Halos I"	39.160154	22.837282	240	"AWI"	240	3096	4360	3581	1.6025641025641	0	0	0	1.28205128205128	6.73076923076923	0	0	0	0	0	0	0.641025641025641	0	0.32051282051282	0	0	0	0	0	0	0.961538461538462	0	0	0	0	0	0.961538461538462	0	21.1538461538462	0	0	1.6025641025641	0	0	2.88461538461538	0	0	0	0	0	0	0	0.961538461538462	0	0.32051282051282	0	0	0	0	1.6025641025641	0	0	0	0	0	0.961538461538462	0	7.37179487179487	0	0	0.32051282051282	0	0	0	0	0	35.2564102564103	9.61538461538462	0	0	0	0	0	0.961538461538462	1.92307692307692	0.32051282051282	0	0	0	0	0	0.961538461538462	0	0	0.961538461538462	0	0	0	0.32051282051282
3139	4083	"Halos I"	39.160154	22.837282	255	"AWI"	255	3297	4608	3874	1.33333333333333	0	0	0	0.444444444444444	0	0	0	0	0	0	0	0.444444444444444	0	0.444444444444444	0	0	0	0	0	0	0.888888888888889	0	0	0	0	0	2.22222222222222	0	18.2222222222222	0	0	2.22222222222222	0	0	2.66666666666667	0	0	0	0	0	0	0	0	0	0.888888888888889	0	2.66666666666667	0	0	4	0	0	0.444444444444444	4	0	0.444444444444444	0	9.33333333333333	0.444444444444444	0	0	0	0	0	0	0	36.8888888888889	8.88888888888889	0	0	0	0	0	0	1.33333333333333	0.444444444444444	0.444444444444444	0	0	0.444444444444444	0	0	0	0	0	0	0	0	0.444444444444444
3139	4083	"Halos I"	39.160154	22.837282	280	"AWI"	280	3601	5077	4361	3.18021201413428	0	0	0	1.06007067137809	0	0.353356890459364	0	0	0	0	0	0.353356890459364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06007067137809	0.353356890459364	13.0742049469965	0	0	0.706713780918728	0	0	0	0	0	0	0	0	0	0	0	0	0.353356890459364	0	0	0	0	4.59363957597173	0	0	0	5.65371024734982	0	0	0	6.00706713780919	0	0	0	0	0	0	0	0	49.8233215547703	9.54063604240283	0	0	0	0	0	0	0	0.706713780918728	0	0	0	2.47349823321555	0	0	0	0	0.706713780918728	0	0	0	0
3139	4083	"Halos I"	39.160154	22.837282	290	"AWI"	290	3736	5298	4538	1.33333333333333	0	0	0	0.666666666666667	0	0	0	0.333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0.666666666666667	0	0	0	0	1	0	15.3333333333333	0	0	0.666666666666667	0	0	1	0	0	0	0	0.666666666666667	0.333333333333333	0	0	0	0.333333333333333	0	0	0	0	4	0	0	0	0	0.333333333333333	0.666666666666667	0.333333333333333	6.66666666666667	0	0	0.333333333333333	0	0	0	0	0	46.6666666666667	13	0	0	0	0	0	0	0	0	0	0	0	3.33333333333333	0	0	0	0	1.33333333333333	0	0	0	0.333333333333333
3139	4083	"Halos I"	39.160154	22.837282	300	"AWI"	300	3952	5393	4732	5.55555555555556	0	0.617283950617284	0	1.23456790123457	0	0	0	0	0	0	0	0.617283950617284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.1111111111111	0	0	1.85185185185185	0	0	0.617283950617284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.7037037037037	0	0	0.617283950617284	0	0	0.617283950617284	0	10.4938271604938	0	0	0	0	0	0	0	0	43.8271604938272	14.1975308641975	0	0	0	0	0	0	1.23456790123457	0	0	0	0	2.46913580246914	0	0	0	0.617283950617284	0.617283950617284	0	0	0	0
3139	4083	"Halos I"	39.160154	22.837282	320	"AWI"	320	4309	5666	5119	0.796812749003984	0	0	0	0.597609561752988	0	0	0	0	0	0	0	0.199203187250996	0	0.199203187250996	0	0	0.199203187250996	0	0.199203187250996	0	0.398406374501992	0	0	0.199203187250996	0	0	1.59362549800797	0.199203187250996	8.56573705179283	0	0	1.39442231075697	0	0	0.398406374501992	1.19521912350598	0	0	0	0.199203187250996	0	0	0	0	0.199203187250996	0	0	0	0	2.39043824701195	0	0	0	6.17529880478088	0	0	0	7.37051792828685	0.398406374501992	0	0.199203187250996	0	0	0	0	0	45.8167330677291	10.7569721115538	0	0	0	0	1.39442231075697	0	0.99601593625498	0	0	0	0	3.98406374501992	0.398406374501992	0	0	0.597609561752988	0.796812749003984	0	0	0	2.19123505976096
3139	4083	"Halos I"	39.160154	22.837282	340	"AWI"	340	4680	5868	5478	1.8348623853211	0	0	0	0	0	0	0	0	0	0	0	2.14067278287462	0	0	0	0	0	0	0	0	0	1.8348623853211	0	0	0	0	2.75229357798165	0	8.25688073394496	0	0	1.52905198776758	0	0	1.22324159021407	0	0	0	0	0	0	0	0.305810397553517	0	0.305810397553517	0	0	0	0	2.44648318042813	0	0	0	0	0	0	0	7.64525993883792	0.611620795107034	0	0	1.22324159021407	9.48012232415902	0	0	0	45.565749235474	7.03363914373089	0	0	0	0	0	0	0.917431192660551	0	0	0	0	3.05810397553517	0	0.305810397553517	0	0.305810397553517	0.305810397553517	0	0	0	0.917431192660551
3139	4083	"Halos I"	39.160154	22.837282	360	"AWI"	360	5002	6074	5769	0.656455142231947	0	0	0	1.31291028446389	0	0	0	0	0	0	0	0.218818380743982	0	0	0	0	0	0	0	0	0.656455142231947	0	0	0	0	0	1.31291028446389	0	43.3260393873085	0	0	0.656455142231947	0	0	0.218818380743982	0	0	0	0	0	0	0	0	0	0	0	10.7221006564551	0	0	0	0	0	0	2.18818380743982	0	0	0	5.25164113785558	0	0	0	0	0	0	0	0	29.1028446389497	3.06345733041575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.218818380743982	0.656455142231947	0	0	0	0.437636761487965
3139	4083	"Halos I"	39.160154	22.837282	380	"AWI"	380	5153	6230	5886	6.1046511627907	0	0	0	0.290697674418605	0	0	0	0.290697674418605	0	0	0	2.61627906976744	0	0.290697674418605	0	0	0	0	0	0	0.290697674418605	0	0.290697674418605	0	0	0.290697674418605	3.19767441860465	0	8.13953488372093	0.290697674418605	0	0	0	0	0	0.872093023255814	0	0	0	0	0	0	0	0	1.16279069767442	0	0	0	0	1.16279069767442	0	0	0	9.01162790697674	0	0.290697674418605	0	14.5348837209302	0.581395348837209	0	0	0	0	0	0	0	34.0116279069767	9.30232558139535	0	0	0	0	0	0	0.872093023255814	0	0.872093023255814	0	0	2.61627906976744	0.290697674418605	0.290697674418605	0	0.290697674418605	0.872093023255814	0	0	0	0.872093023255814
3139	4083	"Halos I"	39.160154	22.837282	400	"AWI"	400	5306	6372	6002	2.94117647058824	0	0	0	0.919117647058824	0	0	0	0	0	0	0	0.551470588235294	0	0.183823529411765	0	0	0	0	0	0	0.183823529411765	0.183823529411765	0.183823529411765	0	0	0	1.10294117647059	0.183823529411765	6.43382352941176	0	0	0.735294117647059	0	0	0.735294117647059	0	0	0	0	0	0	0	0	0	0.551470588235294	0	0	0	0	1.47058823529412	0.183823529411765	0	0.183823529411765	9.19117647058824	0	0.551470588235294	0	16.7279411764706	0.367647058823529	0	0	0	0	0	0	0	47.2426470588235	6.25	0	0	0	0	0	0	0.735294117647059	0	0	0	0	0.367647058823529	0	0	0	0.367647058823529	0.367647058823529	0.183823529411765	0	0	0.919117647058824
3139	4083	"Halos I"	39.160154	22.837282	420	"AWI"	420	5478	6511	6120	0.91533180778032	0	0	0	1.60183066361556	0	0	0	0	0	0	0	1.1441647597254	0	0.22883295194508	0	0	0	0	0	0	0.91533180778032	0.68649885583524	0	0	0	0	2.74599542334096	0	4.11899313501144	0	0	2.05949656750572	0	0	0.68649885583524	0.91533180778032	0	0	0	0	0	0	0	0	0	0	0	0	0	2.97482837528604	0	0	0	8.23798627002288	0	0.45766590389016	0	8.0091533180778	0.45766590389016	0	0	0	0	0	0	0	50.5720823798627	8.23798627002288	0	0	0	0	0	0.45766590389016	0.45766590389016	0	0	0	0	0.22883295194508	0.22883295194508	0	0	0.68649885583524	1.1441647597254	0	0	0	1.83066361556064
3139	4083	"Halos I"	39.160154	22.837282	440	"AWI"	440	5644	6657	6241	1.29032258064516	0	0.32258064516129	0	0.967741935483871	0	0	0	0	0	0	0	1.61290322580645	0	0.32258064516129	0	0	0	0	0	0	0.645161290322581	0	0	0	0	0	1.93548387096774	0	6.12903225806452	0	0	1.61290322580645	0	0	1.61290322580645	0	0	0	0	0	0	0	0.32258064516129	0	0.32258064516129	0	0	0	0	4.19354838709677	0	0	0.32258064516129	9.67741935483871	0	0.645161290322581	0	7.41935483870968	0.32258064516129	0	0	0	0	0	0	0.32258064516129	44.5161290322581	12.258064516129	0	0	0.32258064516129	0	0	0.645161290322581	0.645161290322581	0	0	0	0	0	0	0	0	0	1.29032258064516	0	0	0	0.32258064516129
3139	4083	"Halos I"	39.160154	22.837282	460	"AWI"	460	5792	6784	6363	1.80412371134021	0	0	0	1.28865979381443	0	0	0	0	0	0	0	0.515463917525773	0	0	0	0	0	0	0	0	0.257731958762887	0.77319587628866	0.515463917525773	0	0	0	1.54639175257732	0.257731958762887	8.76288659793814	0	0	1.03092783505155	0	0	0.257731958762887	0	0	0	0	0	0.257731958762887	0	0.257731958762887	0	1.03092783505155	0	0	0	0	1.03092783505155	0	0	0	8.76288659793814	0	0	0.257731958762887	11.5979381443299	0.257731958762887	0	0	0	0	0	0	0	46.3917525773196	10.0515463917526	0	0	0	0	0	0	0.77319587628866	0.257731958762887	0	0	0	0.515463917525773	0	0	0	0	0	0	0	0	1.54639175257732
3139	4083	"Halos I"	39.160154	22.837282	480	"AWI"	480	5935	6912	6486	1.76767676767677	0	0	0	2.27272727272727	0	0	0	0.252525252525253	0	0	0	0.757575757575758	0	0.252525252525253	0	0	0	0	0	0	1.26262626262626	3.03030303030303	0	0	0	0	1.76767676767677	0	6.06060606060606	0	0	0.252525252525253	0	0	0	0	0	0	0	0	0	0	0.252525252525253	0	0.505050505050505	0	0	0	0	1.76767676767677	0	0	0.252525252525253	9.34343434343434	0	0.252525252525253	0	7.82828282828283	0	0	0	0	0	0	0	0	45.7070707070707	11.1111111111111	0	0.252525252525253	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0.757575757575758	1.26262626262626	0	0.252525252525253	0	1.76767676767677
3139	4083	"Halos I"	39.160154	22.837282	500	"AWI"	500	6096	7024	6609	4.48548812664908	0	0.263852242744063	0	0.527704485488127	0	0	0	0.263852242744063	0	0	0	1.31926121372032	0	0.263852242744063	0	0	0	0	0	0	0.263852242744063	2.63852242744063	0	0	0	0	1.05540897097625	0	5.80474934036939	0	0	0	0	0	0.263852242744063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.05540897097625	0	0	0	6.33245382585752	0	0	0	20.0527704485488	0.263852242744063	0	0	0	0	0	0	0	43.0079155672823	10.0263852242744	0	0	0	0	0	0	0.79155672823219	0	0	0	0	0	0	0	0	0.527704485488127	0.527704485488127	0	0	0	0.263852242744063
3139	4083	"Halos I"	39.160154	22.837282	520	"AWI"	520	6242	7137	6737	6.30630630630631	0	0.3003003003003	0	0.3003003003003	0	0	0	0	0	0	0.600600600600601	0.900900900900901	0	0	0	0	0	0	0.3003003003003	0	0.3003003003003	0	0.3003003003003	0	0	0	2.7027027027027	0	7.20720720720721	0	0	0.3003003003003	0	0	0.600600600600601	0	0	0	0	0.3003003003003	0	0	0	0	0	0	0	0	0	0.900900900900901	0	0	0	0	0	0.600600600600601	0	27.6276276276276	0.3003003003003	0	0	0	0	0	0	0	40.2402402402402	7.20720720720721	0	0	0	0	0	0	0.600600600600601	0	0	0	0	0.3003003003003	0	0	0	0	0.900900900900901	0	0	0	0.900900900900901
3139	4083	"Halos I"	39.160154	22.837282	540	"AWI"	540	6397	7235	6862	2.86532951289398	0	0.286532951289398	0	0.286532951289398	0	0	0	0	0	0	0	0.286532951289398	0	0	0	0	0	0	0	0	0.573065902578797	0.286532951289398	0	0	0	0	2.57879656160458	0	10.6017191977077	0	0	0.286532951289398	0	0	0.286532951289398	0	0	0	0	0	0.286532951289398	0	0	0	0.573065902578797	0	0	0	0	0	0.286532951289398	0	0	7.16332378223496	0	0.286532951289398	0	28.080229226361	0	0	0	0	0	0	0	0	38.6819484240688	3.43839541547278	0	0	0	0	0	0	0	0.286532951289398	0	0	0	0	0.286532951289398	0	0	0.859598853868195	1.43266475644699	0	0	0	0
3139	4083	"Halos I"	39.160154	22.837282	560	"AWI"	560	6554	7330	6991	4.5045045045045	0	0.900900900900901	0	0	0	0	0	0	0	0	0	0.900900900900901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.018018018018	0	0.900900900900901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.2252252252252	0	0.900900900900901	0	13.5135135135135	0	0	0	0	0	0	0	0	29.7297297297297	1.8018018018018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8018018018018	1.8018018018018	0	0	0	0
3139	4083	"Halos I"	39.160154	22.837282	580	"AWI"	580	6711	7435	7115	0.662251655629139	0.662251655629139	0	0	1.32450331125828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98675496688742	0.662251655629139	0	0	0	0	3.97350993377483	0	3.97350993377483	0	0	1.32450331125828	0	0	0.662251655629139	0	0	0	0	0	0	0	0.662251655629139	0	0	0	0	0	0.662251655629139	3.3112582781457	0	0	0	0	0	1.32450331125828	0	1.32450331125828	1.32450331125828	0	0	0	0	0	0	0	64.9006622516556	9.93377483443709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.662251655629139	0.662251655629139	0	0	0	0
3139	4083	"Halos I"	39.160154	22.837282	605	"AWI"	605	6931	7547	7268	3.43007915567282	0	0.263852242744063	0.263852242744063	0.263852242744063	0	0	0	0	0	0	0	0.527704485488127	0	0	0	0	0	0	0	0	0.263852242744063	0.263852242744063	0.263852242744063	0	0	0	3.43007915567282	0	7.9155672823219	0	0	1.84696569920844	0	0	0.79155672823219	0	0	0	0	0	0.527704485488127	0	0	0	0.79155672823219	0	0	0	0	0	0	0	0	6.33245382585752	0	0	0	17.4142480211082	0.263852242744063	0	0	0	0	0	0	0	49.3403693931398	3.95778364116095	0	0	0	0	0	0	0.263852242744063	0.263852242744063	0	0	0	0	0	0	0	0.263852242744063	0.527704485488127	0	0	0	0.527704485488127
3139	4083	"Halos I"	39.160154	22.837282	620	"AWI"	620	7086	7609	7357	2.26244343891403	0	0.904977375565611	0	0.452488687782805	0	0	0	0.452488687782805	0	0	0	0	0	0.452488687782805	0	0	0	0	0.452488687782805	0	0	0	0.452488687782805	0	0	0	5.42986425339367	0	2.26244343891403	0	0	0.452488687782805	0	0	0.452488687782805	0	0	0	0	0	0	0	0	0	0.452488687782805	0	0	0	0	0	0	0	0	4.52488687782805	0	0.452488687782805	0	15.3846153846154	0.452488687782805	0	0	0	0	0	0	0	53.8461538461538	6.78733031674208	0	0	0	0	0	0	0	0.452488687782805	0	0	0	0	0	0	0	0.904977375565611	1.35746606334842	0	0	0	1.35746606334842
3139	4083	"Halos I"	39.160154	22.837282	641	"AWI"	641	7223	7793	7502	0.442477876106195	0	0	0	0.442477876106195	0	0	0	0	0	0	0	0.442477876106195	0	0	0	0	0	0	0	0	0.884955752212389	0	0.442477876106195	0	0	0	6.19469026548673	0	6.19469026548673	0	0	1.76991150442478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.21238938053097	0	0	0	0	0	0.442477876106195	0	2.65486725663717	0.442477876106195	0	0	0	0	0	0	0	61.9469026548673	10.1769911504425	0	0	0	0	0	0	0	0	0	0	0	0.884955752212389	0	0	0	0.884955752212389	3.09734513274336	0	0	0	0.442477876106195
3139	4083	"Halos I"	39.160154	22.837282	660	"AWI"	660	7316	8054	7639	3.7037037037037	0	0	0	0.217864923747277	0	0	0	0	0	0	0	0	0	0.217864923747277	0	0	0	0	0	0	0.217864923747277	0	0	0	0	0	5.66448801742919	0	12.636165577342	0	0	0	0	0	0.435729847494553	1.52505446623094	0	0	0	0	0	0	0.871459694989107	0	0.217864923747277	0	0	0	0	0	0	0	0	3.48583877995643	0	0	0.217864923747277	21.1328976034858	0.217864923747277	0	0	0	0	0	0	0	39.4335511982571	6.10021786492375	0	0	0	0	0	0	0.871459694989107	0.217864923747277	0	0	0	0	0	0	0	0.435729847494553	1.52505446623094	0	0	0	0.65359477124183
3139	4083	"Halos I"	39.160154	22.837282	680	"AWI"	680	7413	8351	7787	0.934579439252336	0	0.311526479750779	0	1.55763239875389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.311526479750779	0	0.311526479750779	4.98442367601246	0	0	0	0	19.0031152647975	0	5.60747663551402	0	0	0	0	0	0.311526479750779	4.3613707165109	0	0	0.311526479750779	0.934579439252336	0	0	0	0	0.311526479750779	0	0	0	0	0	0	0	0	3.73831775700935	0	1.55763239875389	0	4.3613707165109	4.3613707165109	0	0	0	0	0	0	0	30.2180685358255	6.85358255451713	0	0	0	0.311526479750779	0	0	2.80373831775701	0	0	0	0	0	0.311526479750779	0	0	2.49221183800623	2.49221183800623	0	0	0	1.24610591900312
3139	4083	"Halos I"	39.160154	22.837282	700	"AWI"	700	7505	8613	7942	2.66393442622951	0	0	0	1.02459016393443	0	0	3.27868852459016	0	0	0	0	0.204918032786885	0	0	0	0	0	0	0.409836065573771	0	0.614754098360656	0.204918032786885	0	0	0	0	8.81147540983607	0	19.2622950819672	0	0	0.204918032786885	0	0	0	1.02459016393443	0	0	0	0.204918032786885	0	0	0	0	0.204918032786885	0	0	0	0	0	0	0	0	3.68852459016393	0	1.22950819672131	0	17.2131147540984	2.86885245901639	0	0.204918032786885	0	0	0	0	0	29.3032786885246	2.25409836065574	0	0	0	0	1.63934426229508	0	0.409836065573771	0.204918032786885	0	0	0	0.204918032786885	0	0	0	0.819672131147541	0.819672131147541	0.204918032786885	0	0.204918032786885	0.614754098360656
3139	4083	"Halos I"	39.160154	22.837282	720	"AWI"	720	7603	8857	8101	3	0	0	0	0.5	0	0	0	1	0	0	0	0	0	0.5	0	0	0	0	0.5	0	0	0.5	0.5	0	0	0	5.5	0	18	0	0	0	0	0	0	3.5	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0.5	0	0	0	0	0	1.5	0	14	0.5	0	0	0	0	0	0	0	39	3.5	0	0	0	0	0	0	2.5	0	0	0	0	0	0	0.5	0	0	2	0	0	0	1
