"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Fagus"	"Frangula"	"Fraxinus"	"Geraniaceae"	"Indeterminable"	"Juglans"	"Lamiaceae"	"Linaceae"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Thalictrum"	"Tilia"	"Ulmus"
3260	4228	"Breidfeld"	50.12278	6.06306	20	"AWI"	20	716	2283	1563	0	0	11.8143459915612	0.210970464135021	0	0	0	39.0295358649789	0	0	0	0	2.53164556962025	6.32911392405063	0.632911392405063	10.9704641350211	0	0.210970464135021	0	1.05485232067511	0	0	0	0	0.632911392405063	0	0.210970464135021	0.843881856540084	16.0337552742616	4.21940928270042	0	2.9535864978903	0	1.05485232067511	0.843881856540084	0	0.210970464135021	0.210970464135021
3260	4228	"Breidfeld"	50.12278	6.06306	22	"AWI"	22	953	2362	1749	0	0	13.9240506329114	0.316455696202532	0	0	0	33.8607594936709	0.316455696202532	0	0	0	2.53164556962025	7.27848101265823	0.316455696202532	11.0759493670886	0	0.632911392405063	0	0.632911392405063	0	0	0	0	0.316455696202532	0	0.316455696202532	1.26582278481013	13.2911392405063	8.22784810126582	0.316455696202532	1.89873417721519	0	0.316455696202532	2.53164556962025	0	0.316455696202532	0.316455696202532
3260	4228	"Breidfeld"	50.12278	6.06306	24	"AWI"	24	1090	2467	1945	0	0	10.8333333333333	0.208333333333333	0	0.208333333333333	0	41.0416666666667	0	0	0	0	3.125	3.95833333333333	0	10	0	0	0.208333333333333	1.25	0	0.208333333333333	0	0	1.25	0	1.25	2.5	15	5	0	1.25	0.208333333333333	0.833333333333333	1.45833333333333	0	0.208333333333333	0
3260	4228	"Breidfeld"	50.12278	6.06306	26	"AWI"	26	1369	2584	2112	0	0	14.0562248995984	0	0	0	0	47.7911646586345	0	0	0	0	2.40963855421687	4.41767068273092	0	14.0562248995984	0	0.401606425702811	0	0	0	0	0	0	0.803212851405622	0	1.60642570281124	0.401606425702811	6.82730923694779	3.6144578313253	0.401606425702811	1.60642570281124	0	0	1.20481927710843	0	0.401606425702811	0
3260	4228	"Breidfeld"	50.12278	6.06306	28	"AWI"	28	1740	2646	2268	0	0	9.90712074303406	0	0	0	0	38.6996904024768	0	0	0	0	6.81114551083591	6.81114551083591	0	13.312693498452	0	0.309597523219814	0	1.54798761609907	0	0	0	0	1.23839009287926	0	0.928792569659443	0.309597523219814	12.3839009287926	6.19195046439629	0	0.619195046439629	0	0.309597523219814	0.309597523219814	0	0.309597523219814	0
3260	4228	"Breidfeld"	50.12278	6.06306	30	"AWI"	30	1969	2768	2435	0	0.319488817891374	17.8913738019169	0	0	0.319488817891374	0.638977635782748	6.38977635782748	0	0	0	0.319488817891374	5.75079872204473	10.223642172524	0	32.9073482428115	0	0	0	1.59744408945687	0	0	0	0	0	0	0.958466453674121	0	12.1405750798722	4.47284345047923	0	1.59744408945687	0	0.319488817891374	1.2779552715655	0	2.23642172523962	0.638977635782748
3260	4228	"Breidfeld"	50.12278	6.06306	32	"AWI"	32	2154	2810	2526	0	0	21.2025316455696	0	0	0	0	2.84810126582278	0	0	0	0.316455696202532	7.91139240506329	6.9620253164557	0	45.253164556962	0	1.89873417721519	0	1.89873417721519	0	0	0	0	0.632911392405063	0	0.632911392405063	0	0	6.32911392405063	0	2.21518987341772	0.316455696202532	0.949367088607595	0	0	0	0.632911392405063
3260	4228	"Breidfeld"	50.12278	6.06306	34	"AWI"	34	2281	2885	2634	0	0.336700336700337	34.3434343434343	0.336700336700337	0	0	0	3.36700336700337	0	0	0	0	6.3973063973064	2.69360269360269	0	40.4040404040404	0	1.34680134680135	0	0.336700336700337	0	0	0	0	0.336700336700337	0	1.01010101010101	0	0	5.38720538720539	0	1.01010101010101	0	0.673400673400673	0	0	1.68350168350168	0.336700336700337
3260	4228	"Breidfeld"	50.12278	6.06306	36	"AWI"	36	2389	2963	2721	0.355871886120996	0	29.5373665480427	0	0	0	0	6.04982206405694	0	0	0	0	6.76156583629893	3.91459074733096	0	36.2989323843416	0.711743772241993	2.13523131672598	0	1.42348754448399	0	0	0	0	0	0	0	0	0	6.40569395017794	0	0.711743772241993	0	0.711743772241993	0.355871886120996	0	3.91459074733096	0.711743772241993
3260	4228	"Breidfeld"	50.12278	6.06306	38	"AWI"	38	2474	3013	2780	0	1.02389078498294	31.0580204778157	0.341296928327645	0	0	0	5.46075085324232	0	0	0	0	3.41296928327645	2.38907849829352	0	34.8122866894198	0.68259385665529	2.04778156996587	0	2.73037542662116	0	0	0	0	0	0	0.68259385665529	0	3.41296928327645	5.80204778156997	0	1.02389078498294	0	0.68259385665529	0	0.341296928327645	3.41296928327645	0.68259385665529
3260	4228	"Breidfeld"	50.12278	6.06306	40	"AWI"	40	2516	3093	2833	0	0	34.1911764705882	0	0	0	0	2.94117647058824	0	0	0	0	8.82352941176471	1.47058823529412	0.367647058823529	25	8.08823529411765	0.367647058823529	0	2.20588235294118	0	0	0	0	0.367647058823529	0	0.735294117647059	0	0	7.35294117647059	0.367647058823529	1.83823529411765	0	1.10294117647059	0	0	4.04411764705882	0.735294117647059
3260	4228	"Breidfeld"	50.12278	6.06306	42	"AWI"	42	2569	3139	2881	0	1.50753768844221	28.1407035175879	0.50251256281407	0	0.50251256281407	0	2.51256281407035	0	1.00502512562814	0	0	8.5427135678392	0.50251256281407	0	27.1356783919598	7.53768844221105	0	0	2.51256281407035	0	0	0	0	0	0	1.50753768844221	0	0	12.0603015075377	0	0.50251256281407	0	0	0	0	4.52261306532663	1.00502512562814
3260	4228	"Breidfeld"	50.12278	6.06306	44	"AWI"	44	2606	3206	2931	0	0.334448160535117	29.7658862876254	0	0	0	0	2.34113712374582	0	0	0	0	9.69899665551839	0.668896321070234	0	18.7290969899666	0.668896321070234	0.668896321070234	0	4.68227424749164	0	0	0	0	0	0	0.334448160535117	0	14.7157190635452	11.7056856187291	0.334448160535117	0.668896321070234	0	0.668896321070234	0.334448160535117	0	3.67892976588629	0
