"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caprifoliaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fraxinus"	"Genista"	"Ilex"	"Indeterminable"	"Juniperus"	"Lamiaceae"	"Nartheciaceae"	"Pinus"	"Plantaginaceae"	"Platanus"	"Plumbaginaceae"	"Poaceae"	"Polygalaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Scrophulariaceae"	"Sorbus"	"Tilia"	"Ulmus"	"Urticaceae"
3382	4385	"Little Loch Roag"	58.13333	-6.88333	0	"AWI"	0	-106	56	-23	0	5.88235294117647	0	0	0	5.88235294117647	0	0	0	0	0	0	0	0	0	47.0588235294118	0	0	0	0	0	0	0	0	11.7647058823529	0	0	0	29.4117647058824	0	0	0	0	0	0	0
3382	4385	"Little Loch Roag"	58.13333	-6.88333	25	"AWI"	25	179	862	497	2.23463687150838	0	0	0	6.70391061452514	0	0	2.79329608938547	54.7486033519553	0	0	0	0	0	0	7.82122905027933	0	0	21.7877094972067	1.67597765363128	0	0	0	0	0	0.558659217877095	0	0	0	1.11731843575419	0	0.279329608938547	0	0	0.279329608938547	0
3382	4385	"Little Loch Roag"	58.13333	-6.88333	30	"AWI"	30	226	988	611	3.36322869955157	0	0	0	6.72645739910314	0	0	10.9865470852018	50	0	0	0	0	0	0	8.29596412556054	0	0	16.5919282511211	0.896860986547085	0	0	0	0	0.224215246636771	0.448430493273543	0	0	0	1.5695067264574	0	0	0	0	0.896860986547085	0
3382	4385	"Little Loch Roag"	58.13333	-6.88333	40	"AWI"	40	408	1158	833	3.40314136125654	0	0.523560209424084	0	17.8010471204188	0	0	8.90052356020942	36.1256544502618	0	0	0	0	0	0	9.94764397905759	0	0	14.6596858638743	3.66492146596859	0	0	0	0	0	1.04712041884817	0	0	0	2.87958115183246	0	0	0	0	1.04712041884817	0
3382	4385	"Little Loch Roag"	58.13333	-6.88333	50	"AWI"	50	653	1270	1053	2.40963855421687	0	0	0	2.89156626506024	0	0	6.26506024096386	34.4578313253012	0	0	0	0	0.240963855421687	0	6.50602409638554	0	0	10.6024096385542	1.20481927710843	0	0	0	31.3253012048193	0.481927710843374	0.240963855421687	0	2.65060240963855	0	0.240963855421687	0	0	0	0	0.481927710843374	0
3382	4385	"Little Loch Roag"	58.13333	-6.88333	60	"AWI"	60	1087	1366	1251	2.44648318042813	0	0	0	5.19877675840979	0	0	4.89296636085627	48.9296636085627	0	0	0	0	0	0	5.19877675840979	0	0	31.4984709480122	0.611620795107034	0	0	0	0	0.305810397553517	0	0	0	0	0.305810397553517	0	0	0	0	0.611620795107034	0
3382	4385	"Little Loch Roag"	58.13333	-6.88333	70	"AWI"	70	1223	1874	1455	1.91082802547771	0	0.424628450106157	0	4.03397027600849	0	0	2.9723991507431	54.7770700636943	0	0	0	0.212314225053079	0	0	0.424628450106157	0	0	12.3142250530786	0.636942675159236	0	0	0	21.8683651804671	0	0.212314225053079	0	0	0	0	0	0	0	0	0.212314225053079	0
3382	4385	"Little Loch Roag"	58.13333	-6.88333	80	"AWI"	80	1359	2151	1715	2.47422680412371	0	0.206185567010309	0	0	0	0	2.47422680412371	53.1958762886598	0	0	0	0.206185567010309	0	0	0.618556701030928	0	0	11.9587628865979	0.412371134020619	0	0	0	28.0412371134021	0	0.412371134020619	0	0	0	0	0	0	0	0	0	0
3382	4385	"Little Loch Roag"	58.13333	-6.88333	90	"AWI"	90	1535	2380	1965	2.96296296296296	0.246913580246914	0	0	5.67901234567901	0	0	8.39506172839506	62.4691358024691	0	0	0	0.246913580246914	0	0	4.93827160493827	0	0	11.8518518518519	2.22222222222222	0	0	0.246913580246914	0	0.246913580246914	0.246913580246914	0	0	0	0	0	0	0	0	0.246913580246914	0
3382	4385	"Little Loch Roag"	58.13333	-6.88333	100	"AWI"	100	1791	2554	2200	2.66272189349112	0	0	0	7.98816568047337	0	0	7.10059171597633	63.3136094674556	0	0	0	0.591715976331361	0	0	0.887573964497041	0	0	12.4260355029586	1.18343195266272	0	0	0	0	0.29585798816568	1.77514792899408	0	0	0	1.18343195266272	0	0	0	0	0.591715976331361	0
3382	4385	"Little Loch Roag"	58.13333	-6.88333	110	"AWI"	110	2184	2688	2407	1.20481927710843	0	0	0	3.31325301204819	0	0	4.81927710843374	71.9879518072289	0	0	0	0	0	0	2.10843373493976	0	0	14.7590361445783	1.20481927710843	0	0	0	0	0.301204819277108	0	0	0	0	0.301204819277108	0	0	0	0	0	0
3382	4385	"Little Loch Roag"	58.13333	-6.88333	120	"AWI"	120	2348	3157	2677	2.99003322259136	0	0	0	12.2923588039867	0	0	6.64451827242525	56.1461794019934	0	0	0	0	0	0	5.98006644518272	0	0	10.6312292358804	1.99335548172757	0	0	0	0	0.332225913621262	2.6578073089701	0	0	0	0.332225913621262	0	0	0	0	0	0
3382	4385	"Little Loch Roag"	58.13333	-6.88333	130	"AWI"	130	2515	3480	2971	1.50375939849624	0	0	0	6.01503759398496	0	0	9.3984962406015	62.0300751879699	0	0	0	0.37593984962406	0	0	6.01503759398496	0	0	13.1578947368421	0.75187969924812	0	0	0	0	0.37593984962406	0	0	0	0	0.37593984962406	0	0	0	0	0	0
3382	4385	"Little Loch Roag"	58.13333	-6.88333	140	"AWI"	140	2739	3708	3264	3.44827586206897	0	0	0	5.86206896551724	0	0	5.86206896551724	60.3448275862069	0	0	0	0	0	0	4.13793103448276	0	0	17.2413793103448	1.03448275862069	0	0	0	0	0	0.689655172413793	0	0	0	0.689655172413793	0	0	0	0	0.689655172413793	0
3382	4385	"Little Loch Roag"	58.13333	-6.88333	150	"AWI"	150	3036	3902	3549	5.94059405940594	0	0	0	7.26072607260726	0	0	6.93069306930693	48.1848184818482	0	0	0	0	0	0	8.91089108910891	0	0	20.4620462046205	0.66006600660066	0	0	0.66006600660066	0	0	0.33003300330033	0	0	0	0.66006600660066	0	0	0	0	0	0
3382	4385	"Little Loch Roag"	58.13333	-6.88333	160	"AWI"	160	3562	4073	3796	4.25531914893617	0	0	0	5.95744680851064	0	0	7.02127659574468	63.6170212765957	0	0	0	0	0	0	3.82978723404255	0	0	10.2127659574468	1.48936170212766	0	0	0	0	0.425531914893617	2.76595744680851	0	0	0	0.425531914893617	0	0	0	0	0	0
