"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Celastraceae"	"Cistaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Genista"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Indeterminable"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Lentibulariaceae"	"Ligustrum"	"Liliaceae"	"Lythraceae"	"Malvaceae"	"Melanthiaceae"	"Olea"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polemoniaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Violaceae"	"Vitaceae"
15748	47618	"Hopschensee"	46.2525	8.02306	15	"AWI"	15	-29	483	144	5.88235294117647	0	23.5294117647059	0	0	1.96078431372549	0	5.88235294117647	0	11.7647058823529	0	0	0	0	0	5.88235294117647	0	0	0	0	1.96078431372549	0	0	0	0	21.5686274509804	0	0	5.88235294117647	0	0	0	0	0	0	0	0	0	0	1.96078431372549	0	0	0	0	0	0	1.96078431372549	0	0	0	0	0	0	0	0	0	0	0	0	3.92156862745098	0	0	0	3.92156862745098	0	0	0	0	0	0	0	0	0	0	0	1.96078431372549	0	1.96078431372549
15748	47618	"Hopschensee"	46.2525	8.02306	30	"AWI"	30	78	830	370	7.14285714285714	3.57142857142857	25	0	0	3.57142857142857	0	3.57142857142857	0	3.57142857142857	1.78571428571429	1.78571428571429	0	0	0	0	0	0	0	0	1.78571428571429	0	0	0	0	19.6428571428571	0	0	5.35714285714286	0	0	0	0	0	0	0	1.78571428571429	0	0	1.78571428571429	0	0	0	0	0	0	3.57142857142857	0	0	0	0	0	0	0	0	0	0	0	0	5.35714285714286	0	0	0	0	0	3.57142857142857	0	0	0	0	0	0	0	0	0	3.57142857142857	0	3.57142857142857
15748	47618	"Hopschensee"	46.2525	8.02306	45	"AWI"	45	217	1090	602	0.99009900990099	0	14.8514851485149	0	0	0.99009900990099	0	2.97029702970297	0	2.97029702970297	0	1.98019801980198	0	0	0	0.99009900990099	0	0	0	0	0.99009900990099	0	0	0	0	6.93069306930693	0	0	1.98019801980198	0	0.99009900990099	0	0	0	0	0	0.99009900990099	0	0	2.97029702970297	0	0	0	0	0	0	0.99009900990099	0	0	0	9.9009900990099	0	0	0	44.5544554455446	0	0	0	0	2.97029702970297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99009900990099	0	0
15748	47618	"Hopschensee"	46.2525	8.02306	60	"AWI"	60	376	1355	818	2.96296296296296	0	22.962962962963	0	0	0.740740740740741	0	0	0	2.96296296296296	3.7037037037037	0.740740740740741	0	0	0	0.740740740740741	0.740740740740741	0	0	0	0	0	0	0	0	2.96296296296296	0	0	6.66666666666667	0	0	0	0	0	0	0	0.740740740740741	0	0	8.88888888888889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0.740740740740741	0	0	0	2.22222222222222	0	0.740740740740741	0	0	0	0	0	0	0	0	0	0.740740740740741	0	0.740740740740741
15748	47618	"Hopschensee"	46.2525	8.02306	75	"AWI"	75	586	1538	1040	0	0	18	0	0	0	0	1.33333333333333	0	1.33333333333333	0.666666666666667	0	0	0	0	0	0	0	0	0.666666666666667	0.666666666666667	0	0	0	0	0	0	0	3.33333333333333	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	16.6666666666667	46.6666666666667	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0.666666666666667	0	0	0	0.666666666666667
15748	47618	"Hopschensee"	46.2525	8.02306	90	"AWI"	90	760	1784	1264	0.995024875621891	0	32.8358208955224	0	0	0	0	0.497512437810945	0	2.98507462686567	1.49253731343284	0.497512437810945	0	0	0	0.995024875621891	0.497512437810945	0	0	0.995024875621891	1.99004975124378	0	0	0	0	4.47761194029851	0	0	4.97512437810945	0	0	0	0	0	0	0	0	0	0	5.4726368159204	0	0	0	0	0	0	0	0	0	0	0	34.3283582089552	0	0	0	0	0	0.497512437810945	0	3.98009950248756	0	0.497512437810945	0	0	0	0.497512437810945	0	0	0	0	0	0	0	0.995024875621891	0	0	0	0.497512437810945
15748	47618	"Hopschensee"	46.2525	8.02306	105	"AWI"	105	977	1970	1495	3.7037037037037	0.617283950617284	36.4197530864198	0	0	0	0	0	0	4.32098765432099	0.617283950617284	0.617283950617284	0	0	0	0	0	0	0	0	6.17283950617284	0	0	0	0	0	0	0	6.17283950617284	0	1.23456790123457	0	0	0	0	0	0.617283950617284	0	0	14.8148148148148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.7530864197531	0	0	0	0	3.7037037037037	0	0	0	0	0	0	0	0	0	0	0	0	0	0.617283950617284	0	0.617283950617284	0	0
15748	47618	"Hopschensee"	46.2525	8.02306	120	"AWI"	120	1230	2185	1765	2.8169014084507	0	47.887323943662	0	0	0	0	0.704225352112676	0	10.5633802816901	0.704225352112676	0.704225352112676	0	0	0	0	0	0	0	0	4.92957746478873	0	0	0	0	0	0	0	9.15492957746479	0	0	0	0	0	0	0	0.704225352112676	0	0	9.85915492957746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.74647887323944	0	0	0	0	0	1.40845070422535	0	0	0	0	0	0	0	1.40845070422535	0	1.40845070422535	0	0
15748	47618	"Hopschensee"	46.2525	8.02306	135	"AWI"	135	1497	2331	1981	1.24223602484472	0	48.4472049689441	0	0	0.62111801242236	0	0.62111801242236	0	1.24223602484472	0	1.24223602484472	0	0	0	0	0	0	0	0	2.48447204968944	0	0	0	0	0	0	0	2.48447204968944	0	0	0	0.62111801242236	0	0	0	0	0	0	9.3167701863354	0	0	0	0	0	0	0	0	0	0	22.360248447205	0	0	0	0	0	0	0	0	7.45341614906832	0	0	0	0.62111801242236	0	0	0	0	0	0	0	0	0	0	0	0.62111801242236	0	0.62111801242236
15748	47618	"Hopschensee"	46.2525	8.02306	150	"AWI"	150	1754	2500	2200	7.59493670886076	1.26582278481013	44.9367088607595	0	0	0	0	3.16455696202532	0	6.32911392405063	0.632911392405063	0.632911392405063	0	0	0	0	0	0	0	0	1.89873417721519	0	0	0	0	0	0	0	4.43037974683544	0	1.89873417721519	0	0	0	0	0	0.632911392405063	0	0	19.620253164557	0	0	0	0.632911392405063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.43037974683544	0	0	0	0	0	0.632911392405063	0	0	0	0	0	0	0	0	0.632911392405063	0.632911392405063	0	0
