"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Geraniaceae"	"Ilex"	"Juglans"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Lythraceae"	"Malvaceae"	"Onagraceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Phillyrea"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Scrophulariaceae"	"Solanaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Violaceae"	"Vitaceae"
16133	24927	"Paleochenal de Neublans"	46.91611	5.33778	90	"AWI"	90	600	1139	885	0.21978021978022	0.43956043956044	48.7912087912088	0	0	0	0	0	0.43956043956044	0	2.41758241758242	0	0	1.53846153846154	0	0	0	0	0	0	5.49450549450549	10.989010989011	0	0	0	1.0989010989011	0	0.659340659340659	0	0	0.21978021978022	0	0.21978021978022	0	0	0	0	0.21978021978022	1.31868131868132	0	0	0	4.61538461538462	0	0	0	0	0.21978021978022	0	0.43956043956044	12.7472527472527	1.31868131868132	0	0	0	0	4.3956043956044	0	0	0	0	0	0	1.53846153846154	0	0.659340659340659	0	0
16133	24927	"Paleochenal de Neublans"	46.91611	5.33778	100	"AWI"	100	689	1178	988	1.37931034482759	2.06896551724138	54.8275862068965	0	0	0.344827586206897	0	0	1.03448275862069	0	2.41379310344828	0	0	0	0	0	0	0	0	0	7.24137931034483	11.0344827586207	0	0	0	1.37931034482759	0	0	0	0	0	0.344827586206897	0.344827586206897	0	0.344827586206897	0	0	0	0.689655172413793	0	0	0	3.10344827586207	0	0	0	0	0	0	0	12.4137931034483	0	0	0	0.344827586206897	0	0.689655172413793	0	0	0	0	0	0	0	0	0	0	0
16133	24927	"Paleochenal de Neublans"	46.91611	5.33778	105	"AWI"	105	732	1211	1033	0	0	60.6924643584521	0.203665987780041	0.203665987780041	0	0.203665987780041	0	0.407331975560081	0	1.0183299389002	0	0	2.24032586558045	0	0	0	0	0	0.203665987780041	3.46232179226069	8.75763747454175	0	0.610997963340122	0	1.62932790224033	0	0	0	0	0	0.203665987780041	0.610997963340122	0	0	0	0	0	1.42566191446029	0	0	0	2.64765784114053	0	0	9.57230142566191	0	0	0	0.203665987780041	2.44399185336049	0.814663951120163	0	0	0	0	1.62932790224033	0	0	0	0	0	0	0	0	0.407331975560081	0	0.407331975560081
16133	24927	"Paleochenal de Neublans"	46.91611	5.33778	110	"AWI"	110	802	1220	1055	0.632911392405063	0.210970464135021	59.704641350211	0.210970464135021	0	0	0	0	0.421940928270042	0	1.05485232067511	0	0	1.47679324894515	0	0	0	0	0	0	2.32067510548523	6.9620253164557	0	0	0	3.79746835443038	0	0.210970464135021	0	0	0	0	0.632911392405063	0	0	0	0	0	4.0084388185654	0	0	0.210970464135021	3.58649789029536	0	0	0	0	0	0	0.210970464135021	9.70464135021097	1.05485232067511	0	0	0	0.421940928270042	2.53164556962025	0	0	0	0	0	0	0	0	0.632911392405063	0	0
16133	24927	"Paleochenal de Neublans"	46.91611	5.33778	115	"AWI"	115	872	1231	1076	0.0669344042838019	0	84.9397590361446	0	0	0	0	0	0.200803212851406	0	0.334672021419009	0	0	0.334672021419009	0	0	0	0	0	0	0.669344042838019	4.01606425702811	0	0	0	0.401606425702811	0	0.0669344042838019	0	0	0	0	0	0	0	0	0	0	1.20481927710843	0	0	0	1.07095046854083	0.133868808567604	0	2.67737617135207	0	0	0	0	1.74029451137885	0.200803212851406	0	0	0.0669344042838019	0.133868808567604	0.736278447121821	0.0669344042838019	0	0	0	0	0.0669344042838019	0	0.133868808567604	0.669344042838019	0	0.0669344042838019
16133	24927	"Paleochenal de Neublans"	46.91611	5.33778	120	"AWI"	120	930	1242	1100	0.282485875706215	0	63.9830508474576	0.141242937853107	0.282485875706215	0	0	0	1.27118644067797	0	0.141242937853107	0	0	1.12994350282486	0	0	0	0	0	0	3.53107344632768	4.66101694915254	0	0	0	0.988700564971752	0	1.12994350282486	0	0	0	0	0	0	0	0	0	0	1.55367231638418	0	0	0.141242937853107	3.38983050847458	0	0	6.92090395480226	0	0	0	0.141242937853107	7.06214689265537	0.141242937853107	0	0	0.141242937853107	0	2.11864406779661	0.423728813559322	0	0.141242937853107	0	0	0	0.141242937853107	0	0.141242937853107	0	0
16133	24927	"Paleochenal de Neublans"	46.91611	5.33778	125	"AWI"	125	970	1259	1127	0.735294117647059	0	67.7941176470588	0.441176470588235	0	0	0	0	0.147058823529412	0	0.588235294117647	0	0	0.735294117647059	0	0	0	0	0	0	2.20588235294118	4.70588235294118	0	0	0	2.20588235294118	0	0.735294117647059	0	0	0	0.147058823529412	0	0	0	0	0.294117647058824	0	0.882352941176471	0	0	0	1.91176470588235	0	0	4.26470588235294	0	0	0	0.147058823529412	6.91176470588235	1.02941176470588	0.147058823529412	0	0.147058823529412	0.294117647058824	2.5	0	0	0	0	0	0.147058823529412	0.294117647058824	0	0.441176470588235	0	0.147058823529412
16133	24927	"Paleochenal de Neublans"	46.91611	5.33778	130	"AWI"	130	1002	1286	1154	0.596125186289121	0	69.8956780923994	0.14903129657228	0	0	0	0	0.447093889716841	0	0.29806259314456	0	0	0.447093889716841	0	0	0	0	0	0.14903129657228	2.9806259314456	4.02384500745156	0	0	0	3.27868852459016	0	0.29806259314456	0	0	0	0	0	0	0	0	0	0	2.08643815201192	0	0	0	1.93740685543964	0	0	4.17287630402385	0	0	0	0.29806259314456	4.61997019374069	0.596125186289121	0.14903129657228	0	0.14903129657228	0	0.447093889716841	0.447093889716841	0	0.14903129657228	0	0	0	0.29806259314456	0.14903129657228	1.63934426229508	0	0.29806259314456
16133	24927	"Paleochenal de Neublans"	46.91611	5.33778	135	"AWI"	135	1020	1326	1181	1.10864745011086	0	51.6629711751663	0.221729490022173	0	0	0.221729490022173	0	0.221729490022173	0	0.665188470066519	0	0	2.21729490022173	0	0	0	0	0	0	4.21286031042129	9.31263858093126	0	0	0	3.10421286031042	0	0.443458980044346	0	0	0.443458980044346	0	0	0	0	0	0	0	2.66075388026608	0.221729490022173	0	0.221729490022173	1.55210643015521	0	0	8.2039911308204	0	0	0	0.886917960088692	8.42572062084257	1.10864745011086	0	0	0.665188470066519	0.221729490022173	1.33037694013304	0	0	0.221729490022173	0	0	0	0.221729490022173	0	0.221729490022173	0	0
16133	24927	"Paleochenal de Neublans"	46.91611	5.33778	140	"AWI"	140	1036	1370	1203	1.16279069767442	0	51.1627906976744	0	0.232558139534884	0	0.232558139534884	0	0.465116279069767	0	0.930232558139535	0.232558139534884	0	2.09302325581395	0	0	0	0	0	0.232558139534884	1.16279069767442	10.4651162790698	0	0	0	2.32558139534884	0	0.465116279069767	0	0	0	0.697674418604651	0.697674418604651	0	0	0	0	0	1.62790697674419	0	0	0.232558139534884	2.32558139534884	0	0	11.8604651162791	0	0	0	0.232558139534884	7.67441860465116	0.697674418604651	0	0	0	0.232558139534884	2.09302325581395	0	0	0	0	0	0	0.232558139534884	0	0.232558139534884	0	0
