"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Crataegus"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Ilex"	"Indeterminable"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Lythraceae"	"Myrica"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Solanaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
23886	41421	"Pannel Bridge"	50.90583	0.67528	94	"AWI"	94	1064	2521	1817	0	63.112582781457	0.132450331125828	0	0.198675496688742	0.198675496688742	0	0.0662251655629139	0	5.89403973509934	0	0	0	0	0	0	0	3.50993377483444	0	8.87417218543046	0	0	0	0.264900662251656	0.198675496688742	0.794701986754967	0	0	0	0	0.596026490066225	0	0	0	0	4.56953642384106	0	0.264900662251656	0	0	0	0	1.65562913907285	0	0	0.198675496688742	6.75496688741722	0	0	0	0.0662251655629139	0	1.12582781456954	0	0	0	0	0	0.0662251655629139	0.0662251655629139	1.39072847682119
23886	41421	"Pannel Bridge"	50.90583	0.67528	104	"AWI"	104	1249	2596	2025	0	52.9850746268657	0.149253731343284	0	0	0	0	0	0	4.77611940298508	0	0	0	0	0	0	0	2.23880597014925	0	5.67164179104478	0	0	0	0.447761194029851	0	0.597014925373134	0	0	0	0	0	0	0	0	0	29.5522388059701	0	0	0	0	0	0	0	0	0	0	2.23880597014925	0	0	0	0.149253731343284	0	0.447761194029851	0	0	0	0	0	0.149253731343284	0.149253731343284	0.447761194029851
23886	41421	"Pannel Bridge"	50.90583	0.67528	112	"AWI"	112	1366	2691	2201	0	69.0728945506016	0	0	0	0	0	0	0	3.60934182590234	0	0	0	0	0	0	0	1.06157112526539	0	4.67091295116773	0	0	0	0.283085633404105	0.283085633404105	0.353857041755131	0	0	0	0	3.18471337579618	0	0	0	0	12.9511677282378	0	0	0	0	0	0	0	0	0	0	3.32625619249823	0	0	0	0.0707714083510262	0	0.495399858457183	0	0	0	0	0.0707714083510262	0.283085633404105	0	0.283085633404105
23886	41421	"Pannel Bridge"	50.90583	0.67528	120	"AWI"	120	1584	2748	2311	0	52.2222222222222	0	0	0	0	0	0	0	3.77777777777778	0	0	0	0	0	0	0	1.55555555555556	0	4.88888888888889	0	0	0	0.111111111111111	0.222222222222222	0.111111111111111	0	0	0	0	0.111111111111111	0	0	0	0	32.7777777777778	0	0	0	0	0	0	0	0	0.111111111111111	0	2.22222222222222	0	0	0	0	0	1.66666666666667	0	0	0	0	0	0.222222222222222	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	128	"AWI"	128	1847	2773	2407	0	10.1583113456464	0.131926121372032	0	0.131926121372032	0	0.0659630606860158	0	0	1.38522427440633	0	0	0	0	0	0	0	4.28759894459103	0.131926121372032	7.05804749340369	0	0	0	0.923482849604222	0	0.527704485488127	0	0	0	0	0.527704485488127	0	0	0	0	65.4353562005277	0	0	0	0	0.197889182058048	0	2.9023746701847	0	0	0	2.9023746701847	0	0	0	0.0659630606860158	0	2.63852242744063	0	0	0	0	0	0.395778364116095	0.131926121372032	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	136	"AWI"	136	2087	2809	2506	0	11.1638954869359	0	0	0	0	0	0	0	0.237529691211401	0	0	0	0	0	0	0	2.25653206650831	0	10.4513064133017	0	0	0	0	0	0.118764845605701	0	0	0	0	0.356294536817102	0	0	0	0	72.0902612826603	0	0	0	0	0.118764845605701	0	0	0	0	0	2.37529691211401	0	0	0	0	0	0.593824228028504	0	0	0.118764845605701	0	0	0	0.118764845605701	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	144	"AWI"	144	2308	2869	2609	0	9.08618899273105	0.155763239875389	0	0	0	0	0	0	1.55763239875389	0	0	0	0	0	0	0	3.42679127725857	0	11.4226375908619	0	0	0	0.415368639667705	0	0.207684319833853	0	0	0	0	0	0	0	0	0	66.5109034267913	0	0	0	0	0.259605399792316	0	0	0	0	0	2.23260643821392	0	0	0	0.0519210799584631	0	4.51713395638629	0	0	0	0	0.0519210799584631	0.103842159916926	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	152	"AWI"	152	2395	2992	2730	0	13.0584192439863	0.171821305841924	0	0	0	0	0	0	1.89003436426117	0	0	0	0	0	0	0	1.89003436426117	0	21.9931271477663	0	0	0	0.171821305841924	0	0.343642611683849	0	0	0	0	0.343642611683849	0	0	0	0	47.0790378006873	0	0	0	0	0	0	0	0	0	0	2.74914089347079	0	0	0	0	1.03092783505155	8.93470790378007	0	0	0.171821305841924	0	0	0	0.171821305841924	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	160	"AWI"	160	2448	3022	2768	0	12.3693379790941	0.116144018583043	0	0.0580720092915215	0.174216027874564	0.0580720092915215	0	0	1.97444831591173	0	0	0	0	0	0	0	3.19396051103368	0	5.51684088269454	0	0	0	0.174216027874564	0	0.348432055749129	0	0	0	0	0.580720092915215	0	0	0	0	36.527293844367	0	0	0.0580720092915215	0	0.232288037166086	0	9.00116144018583	0	0	0	2.55516840882695	0	0	0	0	0	26.6550522648084	0	0	0	0	0.0580720092915215	0.174216027874564	0.174216027874564	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	168	"AWI"	168	2488	3054	2808	0	13.884007029877	0	0	0	0	0	0	0	0.527240773286467	0	0	0	0	0	0	0	0.527240773286467	0	12.6537785588752	0	0	0	0.175746924428822	0	0.175746924428822	0	0	0	0	0	0	0	0	0	60.1054481546573	0	0	0	0	0	0	4.92091388400703	0	0.351493848857645	0	1.40597539543058	0	0	0	0	0	4.92091388400703	0	0	0	0	0	0.351493848857645	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	176	"AWI"	176	2523	3101	2848	0	1.54666666666667	0.106666666666667	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	2.4	0	14.0266666666667	0	0	0	0.213333333333333	0	0.16	0	0	0	0	2.50666666666667	0	0	0	0	74.88	0	0	0	0	0.16	0	0	0	0.0533333333333333	0	2.61333333333333	0	0	0	0	0	0.266666666666667	0	0	0	0	0	0.266666666666667	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	184	"AWI"	184	2553	3156	2885	0.233644859813084	1.63551401869159	0.700934579439252	0	0	0	0	0	0	1.16822429906542	0	0	0	0	0	0	0	1.16822429906542	0	61.6822429906542	0	0	0	0	0	0.233644859813084	0	0	0	0	0.233644859813084	0	0	0	0	26.4018691588785	0	0	0	0	0.467289719626168	0	0	0	0	0	4.90654205607477	0	0	0	0	0	0.934579439252336	0	0	0	0	0	0	0.233644859813084	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	192	"AWI"	192	2590	3210	2923	0	5.37383177570093	0	0	0	0	0	0	0	2.57009345794392	0	0	0	0	0	0	0	4.20560747663551	0	48.8317757009346	0	0	0	0.116822429906542	0	0.233644859813084	0	0	0	0	0.350467289719626	0	0	0	0	32.3598130841121	0	0	0	0.350467289719626	0.350467289719626	0	0	0	0	0	4.08878504672897	0	0	0	0	0	0.700934579439252	0	0	0	0	0	0.233644859813084	0	0.233644859813084
23886	41421	"Pannel Bridge"	50.90583	0.67528	200	"AWI"	200	2668	3231	2962	0	6.06585788561525	0	0	0	0	0	0.173310225303293	0	2.94627383015598	0	0	0	0	0	0	0	1.90641247833622	0	75.9098786828423	0	0	0	0	0	0.346620450606586	0	0	0	0	1.03986135181976	0	0	0	0	6.23916811091854	0	0	0	0	0.173310225303293	0	0	0	0	0	4.15944540727903	0	0	0	0	0	1.03986135181976	0	0	0	0	0	0	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	208	"AWI"	208	2721	3256	3000	0	13.5506003430532	0.514579759862779	0	0	0.171526586620926	0.171526586620926	0	0	10.4631217838765	0	0	0	0	0	0	0	5.83190394511149	0	21.6123499142367	0	0	0	0.171526586620926	0	0.343053173241852	0	0	0	0	13.7221269296741	0	0	0.171526586620926	0	7.2041166380789	0	0	0	0	0.343053173241852	0	0	0	0	0	12.3499142367067	0	0	0	0	0	13.2075471698113	0	0	0	0	0	0.171526586620926	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	216	"AWI"	216	2765	3280	3040	0	16.2094763092269	0.249376558603491	0	0	0	0	0.249376558603491	0	5.48628428927681	0	0	0	0	0	0	0	4.73815461346633	0	19.7007481296758	0	0	0	0	0	0	0	0	0	0	1.99501246882793	0	0	0	0	11.4713216957606	0	0	0	0	0	0	0	0	0	0	6.98254364089776	0	0	0	0.748129675810474	0	31.9201995012469	0	0	0	0	0	0	0.249376558603491	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	224	"AWI"	224	2802	3318	3082	0	4.9859943977591	0.112044817927171	0	0	0	0	0	0	1.68067226890756	0	0	0	0	0	0	0	8.23529411764706	0	10.5882352941176	0	0	0	0.0560224089635854	0	0.0560224089635854	0	0	0	0	3.30532212885154	0	0	0	0	0.560224089635854	0	0	0	0	0.0560224089635854	0	2.07282913165266	0	0	0	3.4733893557423	0	0	0	0.0560224089635854	0	64.5378151260504	0	0	0	0	0	0.0560224089635854	0	0.168067226890756
23886	41421	"Pannel Bridge"	50.90583	0.67528	232	"AWI"	232	2864	3358	3125	0	6.41711229946524	2.40641711229947	0	0.267379679144385	0	0	0	0	2.40641711229947	0	0	0	0	0	0	0	2.13903743315508	0	39.3048128342246	0	0	0	0.267379679144385	0.267379679144385	0	0	0	0	0	0.53475935828877	0	0	0	0	37.4331550802139	0	0	0	0	0.267379679144385	0	0	0	0	0	5.3475935828877	0	0	0	0.267379679144385	0	2.67379679144385	0	0	0	0	0	0	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	240	"AWI"	240	2943	3394	3176	0	3.72398685651698	0.766703176341731	0	0	0	0.109529025191676	0.109529025191676	0	0.547645125958379	0	0	0	0	0	0	0	6.7907995618839	0	73.9320920043812	0	0	0	0.219058050383352	0	0.876232201533406	0	0	0	0	4.60021905805038	0	0	0	0	0.328587075575027	0	0	0	0	0.438116100766703	0	0	0	0	0	5.91456736035049	0	0	0	0.219058050383352	0	1.31434830230011	0	0	0	0	0.109529025191676	0	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	248	"AWI"	248	2991	3447	3230	0	2.79503105590062	0.93167701863354	0	0	0	0	0	0	0.62111801242236	0	0	0	0	0	0	0	1.5527950310559	0	70.4968944099379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.41614906832298	0	0	0	0	0	0	12.111801242236	0	0	0	6.83229813664596	0	0	0	0	0	0.93167701863354	0	0	0	0	0	0.31055900621118	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	256	"AWI"	256	3022	3536	3282	0	15.1436031331593	0	0	0.261096605744125	0	0.261096605744125	0	0	1.30548302872063	0	0	0.261096605744125	0	0	0	0	3.91644908616188	0	56.6579634464752	0	0	0	0	0	0.522193211488251	0	0	1.56657963446475	0	5.74412532637076	0	0	0	0	3.65535248041775	0	0	0	0	0	0	0	0	0	0	5.74412532637076	0	0	0	0	0	1.0443864229765	0	0	0	0	0	0	0.261096605744125	3.65535248041775
23886	41421	"Pannel Bridge"	50.90583	0.67528	264	"AWI"	264	3046	3651	3330	0	5.98802395209581	0	0	0	0	0.29940119760479	0	0	2.09580838323353	0	0	0	0	0	0	0	6.88622754491018	0	57.4850299401198	0	0	0	0.29940119760479	0.29940119760479	0	0	0	0	0.29940119760479	1.49700598802395	0	0	0	0	8.08383233532934	0	0	0	0	0	0	7.48502994011976	0	0	0	7.48502994011976	0	0	0	0.29940119760479	0	1.19760479041916	0	0	0	0	0.29940119760479	0	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	272	"AWI"	272	3110	3706	3388	0	9.45054945054945	1.75824175824176	0	0.659340659340659	0	0.21978021978022	0	0	2.85714285714286	0	0	0	0	0	0	0	21.978021978022	0	10.1098901098901	0	0	0	0.659340659340659	0.43956043956044	0.21978021978022	0	0	0	0.21978021978022	22.4175824175824	0	0	0	0	5.71428571428571	0	0	0	0	1.75824175824176	0	0	0	0	0	14.5054945054945	0	0	0	0	0	5.71428571428571	0	0	0	0	0	0.659340659340659	0.43956043956044	0.21978021978022
23886	41421	"Pannel Bridge"	50.90583	0.67528	280	"AWI"	280	3171	3755	3453	0	15.1057401812689	0.604229607250755	0	0	0	0	0	0	14.5015105740181	0	0	0	0	0	0	0	9.96978851963746	0	24.1691842900302	0	0	0	0	0	0.302114803625378	0	0	0	0	0.604229607250755	0	0	0	0	6.34441087613293	0	0	0	0	0.302114803625378	0	5.74018126888217	0	0	0	20.8459214501511	0	0	0	0	0	0.604229607250755	0	0	0	0	0.604229607250755	0.302114803625378	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	288	"AWI"	288	3204	3818	3514	0	8.07770961145194	0.204498977505113	0	0	0	0	0	0	6.03271983640082	0	0	0	0	0	0	0	5.41922290388548	0	44.0695296523517	0	0	0	0.102249488752556	0	0.204498977505113	0	0	0.306748466257669	0	4.49897750511247	0	0	0	0	15.3374233128834	0	0	0	0	0.306748466257669	0	2.35173824130879	0	0	0	12.2699386503067	0	0	0	0	0	0.204498977505113	0	0	0	0	0.408997955010225	0	0	0.204498977505113
23886	41421	"Pannel Bridge"	50.90583	0.67528	296	"AWI"	296	3235	3910	3576	0	14.792899408284	0	0	0.591715976331361	0.591715976331361	0	0	0	9.46745562130178	0	0	0	0	0	0	0	6.50887573964497	0	41.4201183431953	0	0	0	0	0	0	0	0	0	0	0.591715976331361	0	0	0	0	1.18343195266272	0	0	0	0	0.591715976331361	0	7.69230769230769	0	0	0	9.46745562130178	0	0	0	0	0	3.55029585798817	0	0	0	0	2.36686390532544	0	1.18343195266272	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	304	"AWI"	304	3261	4015	3637	0	10.9677419354839	1.50537634408602	0	0	0	0	0	0	7.31182795698925	0	0	0	0	0	0	0	16.1290322580645	0	23.2258064516129	0	0	0	0	0	0.21505376344086	0	0	0	0	21.505376344086	0	0	0	0	0	0	0	0	0	1.72043010752688	0	0	0	0	0	14.8387096774194	0	0	0	0	0	0.21505376344086	0	0	0	0	2.1505376344086	0.21505376344086	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	312	"AWI"	312	3356	4040	3688	0	23.2323232323232	0	0	0.202020202020202	0	0.202020202020202	0	0	23.4343434343434	0	0	0	0	0	0	0	17.1717171717172	0	2.82828282828283	0	0	0	0	0	2.22222222222222	0	0	0	0	2.02020202020202	0	0	0	0	1.81818181818182	0	0	0	0	0.202020202020202	0	0	0	0	0	22.8282828282828	0	0	0	0.202020202020202	2.42424242424242	0.404040404040404	0	0	0	0	0.404040404040404	0.404040404040404	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	320	"AWI"	320	3433	4072	3742	0	22.7799227799228	0	0	0	0.257400257400257	0	0	0	13.3848133848134	0	0	0	0	0	0	0	15.5727155727156	0	11.969111969112	0	0	0	0	0	0.900900900900901	0	0	0	0	15.4440154440154	0	0	0	0	0.900900900900901	0	0.128700128700129	0	0	0.386100386100386	0	0	0	0	0	16.3449163449163	0	0	0	0	0	0.128700128700129	0	0	0	0	1.02960102960103	0.772200772200772	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	328	"AWI"	328	3493	4117	3799	0	12.5217391304348	0	0	0	0	0	0.173913043478261	0	50.7826086956522	0	0	0	0	0	0	0	5.21739130434783	0	5.73913043478261	0	0	0	0.173913043478261	0	0.869565217391304	0	0	0	0	2.95652173913043	0	0	0	0	0	0	0	0	0	0.347826086956522	0	0	0	0	0	19.1304347826087	0	0	0	0	0	0.347826086956522	0	0	0.173913043478261	0	0.695652173913043	0.869565217391304	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	336	"AWI"	336	3534	4174	3859	0	42.2907488986784	0.440528634361234	0	0	0	0	0	0	8.37004405286344	0	0	0	0	0	0	0	17.6211453744493	0	8.81057268722467	0	0	0	0	0	1.3215859030837	0	0	0	0	3.52422907488987	0	0	0	0	0	0	0	0	0	0.881057268722467	0	0	0	0	0.440528634361234	14.0969162995595	0	0	0	0	0	0	0	0	0	0	0.881057268722467	0.881057268722467	0	0.440528634361234
23886	41421	"Pannel Bridge"	50.90583	0.67528	344	"AWI"	344	3588	4232	3913	0	80.4979253112033	0	0	0.276625172890733	0.0691562932226833	0	0	0	1.72890733056708	0	0	0.138312586445367	0	0	0	0	3.87275242047026	0	4.42600276625173	0	0.0691562932226833	0	0.0691562932226833	0	0.553250345781466	0	0	0	0.0691562932226833	1.2448132780083	0	0	0	0	0.276625172890733	0	0	0	0	0	0	0	0	0	0	6.22406639004149	0	0	0	0	0	0.138312586445367	0	0	0.0691562932226833	0	0.276625172890733	0	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	352	"AWI"	352	3678	4278	3967	0	40.3309203722854	0.103412616339193	0	0.103412616339193	0.103412616339193	0.103412616339193	0	0	6.10134436401241	0	0	0	0	0	0	0	11.6856256463289	0	13.9607032057911	0	0	0	0.103412616339193	0.103412616339193	0.517063081695967	0	0	0	0	13.1334022750776	0	0	0	0	2.58531540847983	0	0.103412616339193	0	0	0.723888314374354	0	0	0	0	0	8.06618407445708	0	0	0	0.103412616339193	0	0.31023784901758	0	0	0	0	0.93071354705274	0.413650465356774	0	0.413650465356774
23886	41421	"Pannel Bridge"	50.90583	0.67528	360	"AWI"	360	3730	4331	4030	0	14.344262295082	1.02459016393443	0	0.409836065573771	0.409836065573771	0.819672131147541	0	0	1.84426229508197	0	0	0	0	0	0	0	9.01639344262295	0	44.4672131147541	0	0	0	0	0	0.204918032786885	0	0	0	0	0.819672131147541	0	0	0	0	0.204918032786885	0	0	0	0	1.4344262295082	0	0	0	0	0	17.4180327868852	0	0	0	0.204918032786885	0	0.614754098360656	0	0	0.204918032786885	0	5.73770491803279	0.819672131147541	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	366	"AWI"	366	3767	4378	4073	0	23.0769230769231	1.00334448160535	0	4.0133779264214	1.33779264214047	0	0	0	2.34113712374582	0	0	0	0	0	0	0	11.0367892976589	0	15.7190635451505	0	0	0	0	0	1.00334448160535	0	0	0	0	7.35785953177258	0	0	0.668896321070234	0	0	0	0	0	0	1.00334448160535	0	0	0	0	0	16.3879598662207	0	0	0	0.334448160535117	0	0.334448160535117	0	0	0	0	13.3779264214047	1.00334448160535	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	376	"AWI"	376	3798	4515	4144	0	6.09756097560976	0	0	0	0.304878048780488	0	0	0	0.304878048780488	0	0	0	0	0	0	0	5.48780487804878	0	68.5975609756098	0	0	0	0	0	0.609756097560976	0	0	0	0	1.52439024390244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.280487804878	0	0	0	1.21951219512195	0	1.52439024390244	0	0	0	0	3.04878048780488	0	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	384	"AWI"	384	3838	4607	4196	0	14.7342995169082	0.120772946859903	0	0	0	0	0	0	0.36231884057971	0	0	0	0	0	0	0	9.78260869565217	0	32.487922705314	0	0	0	0	0	1.08695652173913	0	0	0	0	24.5169082125604	0	0	0	0	0	0	0	0	0.120772946859903	1.20772946859903	0	0	0	0	0	7.85024154589372	0	0	0	0	0	0.120772946859903	0	0	0	0	7.1256038647343	0.483091787439614	0	0
