"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Crataegus"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Ilex"	"Indeterminable"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Lythraceae"	"Myrica"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Solanaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
23886	41421	"Pannel Bridge"	50.90583	0.67528	86	"AWI"	86	815	2472	1660	0	1180	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	40	0	74	0	0	0	4	2	8	0	0	0	0	1	0	0	0	0	53	1	0	0	0	0	0	0	0	0	0	51	0	0	0	3	0	13	0	1	2	0	1	0	0	3
23886	41421	"Pannel Bridge"	50.90583	0.67528	94	"AWI"	94	1064	2521	1817	0	953	2	0	3	3	0	1	0	89	0	0	0	0	0	0	0	53	0	134	0	0	0	4	3	12	0	0	0	0	9	0	0	0	0	69	0	4	0	0	0	0	25	0	0	3	102	0	0	0	1	0	17	0	0	0	0	0	1	1	21
23886	41421	"Pannel Bridge"	50.90583	0.67528	104	"AWI"	104	1249	2596	2025	0	355	1	0	0	0	0	0	0	32	0	0	0	0	0	0	0	15	0	38	0	0	0	3	0	4	0	0	0	0	0	0	0	0	0	198	0	0	0	0	0	0	0	0	0	0	15	0	0	0	1	0	3	0	0	0	0	0	1	1	3
23886	41421	"Pannel Bridge"	50.90583	0.67528	112	"AWI"	112	1366	2691	2201	0	976	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	15	0	66	0	0	0	4	4	5	0	0	0	0	45	0	0	0	0	183	0	0	0	0	0	0	0	0	0	0	47	0	0	0	1	0	7	0	0	0	0	1	4	0	4
23886	41421	"Pannel Bridge"	50.90583	0.67528	120	"AWI"	120	1584	2748	2311	0	470	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	14	0	44	0	0	0	1	2	1	0	0	0	0	1	0	0	0	0	295	0	0	0	0	0	0	0	0	1	0	20	0	0	0	0	0	15	0	0	0	0	0	2	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	128	"AWI"	128	1847	2773	2407	0	154	2	0	2	0	1	0	0	21	0	0	0	0	0	0	0	65	2	107	0	0	0	14	0	8	0	0	0	0	8	0	0	0	0	992	0	0	0	0	3	0	44	0	0	0	44	0	0	0	1	0	40	0	0	0	0	0	6	2	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	136	"AWI"	136	2087	2809	2506	0	94	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	19	0	88	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	607	0	0	0	0	1	0	0	0	0	0	20	0	0	0	0	0	5	0	0	1	0	0	0	1	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	144	"AWI"	144	2308	2869	2609	0	175	3	0	0	0	0	0	0	30	0	0	0	0	0	0	0	66	0	220	0	0	0	8	0	4	0	0	0	0	0	0	0	0	0	1281	0	0	0	0	5	0	0	0	0	0	43	0	0	0	1	0	87	0	0	0	0	1	2	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	152	"AWI"	152	2395	2992	2730	0	76	1	0	0	0	0	0	0	11	0	0	0	0	0	0	0	11	0	128	0	0	0	1	0	2	0	0	0	0	2	0	0	0	0	274	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	6	52	0	0	1	0	0	0	1	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	160	"AWI"	160	2448	3022	2768	0	213	2	0	1	3	1	0	0	34	0	0	0	0	0	0	0	55	0	95	0	0	0	3	0	6	0	0	0	0	10	0	0	0	0	629	0	0	1	0	4	0	155	0	0	0	44	0	0	0	0	0	459	0	0	0	0	1	3	3	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	168	"AWI"	168	2488	3054	2808	0	79	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	3	0	72	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	342	0	0	0	0	0	0	28	0	2	0	8	0	0	0	0	0	28	0	0	0	0	0	2	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	176	"AWI"	176	2523	3101	2848	0	29	2	0	0	0	0	0	0	15	0	0	0	0	0	0	0	45	0	263	0	0	0	4	0	3	0	0	0	0	47	0	0	0	0	1404	0	0	0	0	3	0	0	0	1	0	49	0	0	0	0	0	5	0	0	0	0	0	5	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	184	"AWI"	184	2553	3156	2885	1	7	3	0	0	0	0	0	0	5	0	0	0	0	0	0	0	5	0	264	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	113	0	0	0	0	2	0	0	0	0	0	21	0	0	0	0	0	4	0	0	0	0	0	0	1	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	192	"AWI"	192	2590	3210	2923	0	46	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	36	0	418	0	0	0	1	0	2	0	0	0	0	3	0	0	0	0	277	0	0	0	3	3	0	0	0	0	0	35	0	0	0	0	0	6	0	0	0	0	0	2	0	2
23886	41421	"Pannel Bridge"	50.90583	0.67528	200	"AWI"	200	2668	3231	2962	0	35	0	0	0	0	0	1	0	17	0	0	0	0	0	0	0	11	0	438	0	0	0	0	0	2	0	0	0	0	6	0	0	0	0	36	0	0	0	0	1	0	0	0	0	0	24	0	0	0	0	0	6	0	0	0	0	0	0	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	208	"AWI"	208	2721	3256	3000	0	79	3	0	0	1	1	0	0	61	0	0	0	0	0	0	0	34	0	126	0	0	0	1	0	2	0	0	0	0	80	0	0	1	0	42	0	0	0	0	2	0	0	0	0	0	72	0	0	0	0	0	77	0	0	0	0	0	1	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	216	"AWI"	216	2765	3280	3040	0	65	1	0	0	0	0	1	0	22	0	0	0	0	0	0	0	19	0	79	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	28	0	0	0	3	0	128	0	0	0	0	0	0	1	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	224	"AWI"	224	2802	3318	3082	0	89	2	0	0	0	0	0	0	30	0	0	0	0	0	0	0	147	0	189	0	0	0	1	0	1	0	0	0	0	59	0	0	0	0	10	0	0	0	0	1	0	37	0	0	0	62	0	0	0	1	0	1152	0	0	0	0	0	1	0	3
23886	41421	"Pannel Bridge"	50.90583	0.67528	232	"AWI"	232	2864	3358	3125	0	24	9	0	1	0	0	0	0	9	0	0	0	0	0	0	0	8	0	147	0	0	0	1	1	0	0	0	0	0	2	0	0	0	0	140	0	0	0	0	1	0	0	0	0	0	20	0	0	0	1	0	10	0	0	0	0	0	0	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	240	"AWI"	240	2943	3394	3176	0	34	7	0	0	0	1	1	0	5	0	0	0	0	0	0	0	62	0	675	0	0	0	2	0	8	0	0	0	0	42	0	0	0	0	3	0	0	0	0	4	0	0	0	0	0	54	0	0	0	2	0	12	0	0	0	0	1	0	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	248	"AWI"	248	2991	3447	3230	0	9	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	5	0	227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	39	0	0	0	22	0	0	0	0	0	3	0	0	0	0	0	1	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	256	"AWI"	256	3022	3536	3282	0	58	0	0	1	0	1	0	0	5	0	0	1	0	0	0	0	15	0	217	0	0	0	0	0	2	0	0	6	0	22	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	4	0	0	0	0	0	0	1	14
23886	41421	"Pannel Bridge"	50.90583	0.67528	264	"AWI"	264	3046	3651	3330	0	20	0	0	0	0	1	0	0	7	0	0	0	0	0	0	0	23	0	192	0	0	0	1	1	0	0	0	0	1	5	0	0	0	0	27	0	0	0	0	0	0	25	0	0	0	25	0	0	0	1	0	4	0	0	0	0	1	0	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	272	"AWI"	272	3110	3706	3388	0	43	8	0	3	0	1	0	0	13	0	0	0	0	0	0	0	100	0	46	0	0	0	3	2	1	0	0	0	1	102	0	0	0	0	26	0	0	0	0	8	0	0	0	0	0	66	0	0	0	0	0	26	0	0	0	0	0	3	2	1
23886	41421	"Pannel Bridge"	50.90583	0.67528	280	"AWI"	280	3171	3755	3453	0	50	2	0	0	0	0	0	0	48	0	0	0	0	0	0	0	33	0	80	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	21	0	0	0	0	1	0	19	0	0	0	69	0	0	0	0	0	2	0	0	0	0	2	1	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	288	"AWI"	288	3204	3818	3514	0	79	2	0	0	0	0	0	0	59	0	0	0	0	0	0	0	53	0	431	0	0	0	1	0	2	0	0	3	0	44	0	0	0	0	150	0	0	0	0	3	0	23	0	0	0	120	0	0	0	0	0	2	0	0	0	0	4	0	0	2
23886	41421	"Pannel Bridge"	50.90583	0.67528	296	"AWI"	296	3235	3910	3576	0	25	0	0	1	1	0	0	0	16	0	0	0	0	0	0	0	11	0	70	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	1	0	13	0	0	0	16	0	0	0	0	0	6	0	0	0	0	4	0	2	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	304	"AWI"	304	3261	4015	3637	0	51	7	0	0	0	0	0	0	34	0	0	0	0	0	0	0	75	0	108	0	0	0	0	0	1	0	0	0	0	100	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	69	0	0	0	0	0	1	0	0	0	0	10	1	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	312	"AWI"	312	3356	4040	3688	0	115	0	0	1	0	1	0	0	116	0	0	0	0	0	0	0	85	0	14	0	0	0	0	0	11	0	0	0	0	10	0	0	0	0	9	0	0	0	0	1	0	0	0	0	0	113	0	0	0	1	12	2	0	0	0	0	2	2	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	320	"AWI"	320	3433	4072	3742	0	177	0	0	0	2	0	0	0	104	0	0	0	0	0	0	0	121	0	93	0	0	0	0	0	7	0	0	0	0	120	0	0	0	0	7	0	1	0	0	3	0	0	0	0	0	127	0	0	0	0	0	1	0	0	0	0	8	6	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	328	"AWI"	328	3493	4117	3799	0	72	0	0	0	0	0	1	0	292	0	0	0	0	0	0	0	30	0	33	0	0	0	1	0	5	0	0	0	0	17	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	110	0	0	0	0	0	2	0	0	1	0	4	5	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	336	"AWI"	336	3534	4174	3859	0	96	1	0	0	0	0	0	0	19	0	0	0	0	0	0	0	40	0	20	0	0	0	0	0	3	0	0	0	0	8	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	32	0	0	0	0	0	0	0	0	0	0	2	2	0	1
23886	41421	"Pannel Bridge"	50.90583	0.67528	344	"AWI"	344	3588	4232	3913	0	1164	0	0	4	1	0	0	0	25	0	0	2	0	0	0	0	56	0	64	0	1	0	1	0	8	0	0	0	1	18	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	2	0	0	1	0	4	0	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	352	"AWI"	352	3678	4278	3967	0	390	1	0	1	1	1	0	0	59	0	0	0	0	0	0	0	113	0	135	0	0	0	1	1	5	0	0	0	0	127	0	0	0	0	25	0	1	0	0	7	0	0	0	0	0	78	0	0	0	1	0	3	0	0	0	0	9	4	0	4
23886	41421	"Pannel Bridge"	50.90583	0.67528	360	"AWI"	360	3730	4331	4030	0	70	5	0	2	2	4	0	0	9	0	0	0	0	0	0	0	44	0	217	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	1	0	0	0	0	7	0	0	0	0	0	85	0	0	0	1	0	3	0	0	1	0	28	4	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	366	"AWI"	366	3767	4378	4073	0	69	3	0	12	4	0	0	0	7	0	0	0	0	0	0	0	33	0	47	0	0	0	0	0	3	0	0	0	0	22	0	0	2	0	0	0	0	0	0	3	0	0	0	0	0	49	0	0	0	1	0	1	0	0	0	0	40	3	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	376	"AWI"	376	3798	4515	4144	0	20	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	18	0	225	0	0	0	0	0	2	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	4	0	5	0	0	0	0	10	0	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	384	"AWI"	384	3838	4607	4196	0	122	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	81	0	269	0	0	0	0	0	9	0	0	0	0	203	0	0	0	0	0	0	0	0	1	10	0	0	0	0	0	65	0	0	0	0	0	1	0	0	0	0	59	4	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	392	"AWI"	392	3889	4659	4249	0	136	2	0	1	0	0	0	0	7	0	0	0	0	0	0	0	24	0	169	0	0	0	0	0	16	0	0	0	0	9	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	41	0	0	0	0	0	11	0	0	2	0	11	1	1	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	402	"AWI"	402	3930	4740	4315	0	424	1	0	1	0	0	0	0	8	0	0	0	0	0	0	0	78	1	600	0	0	0	1	0	16	0	0	0	0	8	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	110	0	0	0	0	0	4	0	0	0	0	24	2	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	408	"AWI"	408	3953	4799	4356	0	31	0	0	0	0	1	0	0	11	0	0	0	0	0	0	0	16	0	219	0	0	0	0	0	3	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	2	0	0	0	0	19	1	0	1
23886	41421	"Pannel Bridge"	50.90583	0.67528	416	"AWI"	416	3982	4892	4403	0	37	2	0	0	1	0	0	0	12	0	0	0	0	0	0	0	77	0	925	0	0	0	0	0	7	0	0	0	0	84	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0	114	0	0	0	1	0	0	0	0	0	0	30	3	0	1
23886	41421	"Pannel Bridge"	50.90583	0.67528	424	"AWI"	424	4042	4955	4457	0	394	1	0	3	1	0	0	0	6	0	0	0	0	0	0	0	78	0	126	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	78	0	0	0	0	0	1	0	0	1	0	24	2	0	2
23886	41421	"Pannel Bridge"	50.90583	0.67528	430	"AWI"	430	4090	4989	4500	0	2985	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	50	0	25	0	0	0	0	0	6	0	0	0	0	7	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	40	0	0	0	0	0	1	0	0	0	0	36	2	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	440	"AWI"	440	4140	5057	4575	0	325	0	0	1	2	0	0	0	3	0	0	0	0	0	0	0	59	0	150	0	0	0	0	2	6	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	2	0	0	0	53	0	0	0	0	0	3	0	0	2	0	12	12	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	448	"AWI"	448	4164	5128	4631	0	1129	0	0	4	12	0	0	0	43	0	0	0	0	0	0	0	172	0	280	0	0	0	1	1	37	0	0	0	3	43	0	0	0	0	8	0	0	0	0	4	0	0	0	0	0	308	0	1	0	0	0	5	0	0	0	0	91	25	0	9
23886	41421	"Pannel Bridge"	50.90583	0.67528	456	"AWI"	456	4188	5209	4683	0	1626	0	1	2	3	0	0	0	9	0	0	0	0	0	0	0	43	0	138	0	0	0	1	0	6	0	0	0	0	1	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	48	0	1	0	0	0	5	0	0	3	0	18	7	2	7
23886	41421	"Pannel Bridge"	50.90583	0.67528	462	"AWI"	462	4238	5232	4723	0	675	1	0	1	15	0	0	0	12	0	1	0	0	0	0	0	133	0	330	0	0	0	0	0	20	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	160	0	2	0	0	0	22	0	0	0	0	55	13	0	10
23886	41421	"Pannel Bridge"	50.90583	0.67528	470	"AWI"	470	4293	5269	4777	0	281	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	39	0	105	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	1	0	2	0	0	0	0	16	5	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	480	"AWI"	480	4348	5325	4846	0	797	1	0	2	4	0	0	0	14	0	0	0	0	0	0	0	72	0	180	0	0	0	0	0	17	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143	0	0	0	0	0	1	0	0	0	0	48	12	0	7
23886	41421	"Pannel Bridge"	50.90583	0.67528	486	"AWI"	486	4384	5373	4887	0	543	0	0	0	6	0	0	0	5	0	0	0	0	0	0	0	87	1	155	0	0	0	0	0	18	0	0	0	0	0	0	0	1	1	0	0	0	0	0	5	0	0	0	0	0	128	0	0	0	1	0	2	0	0	0	0	35	2	0	2
23886	41421	"Pannel Bridge"	50.90583	0.67528	494	"AWI"	494	4410	5448	4939	0	747	0	0	6	2	0	0	0	11	0	0	0	0	0	0	0	187	0	315	0	0	0	0	0	14	0	0	0	1	12	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	170	0	0	0	2	0	2	0	0	0	0	39	11	0	2
23886	41421	"Pannel Bridge"	50.90583	0.67528	502	"AWI"	502	4478	5479	4990	0	546	1	0	3	2	0	0	0	12	0	0	0	0	0	0	0	102	0	91	0	0	0	1	0	5	0	0	0	0	9	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	135	0	0	0	0	0	1	0	0	0	0	28	8	0	1
23886	41421	"Pannel Bridge"	50.90583	0.67528	512	"AWI"	512	4558	5513	5060	0	225	0	0	1	1	0	0	0	3	0	0	0	0	0	0	0	40	0	264	0	0	0	0	0	1	0	0	0	0	12	0	0	1	0	0	0	0	0	0	5	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	32	2	0	1
23886	41421	"Pannel Bridge"	50.90583	0.67528	518	"AWI"	518	4592	5541	5101	0	478	0	0	0	3	1	0	0	6	0	1	0	0	0	0	0	88	0	141	0	0	0	0	0	8	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	154	0	0	0	2	0	4	0	0	0	0	39	12	0	4
23886	41421	"Pannel Bridge"	50.90583	0.67528	526	"AWI"	526	4633	5581	5154	0	820	0	0	0	3	0	0	0	9	0	0	0	0	0	0	0	187	0	329	0	0	0	0	0	18	0	1	0	0	32	0	0	2	0	0	0	0	0	0	5	0	0	0	0	0	151	0	0	0	1	0	1	0	0	0	0	52	7	0	5
23886	41421	"Pannel Bridge"	50.90583	0.67528	534	"AWI"	534	4682	5626	5209	0	1065	0	0	1	1	1	0	0	7	0	0	0	0	0	0	0	90	0	125	0	0	0	0	0	20	0	0	0	0	4	0	0	2	0	0	1	0	0	0	4	0	0	0	0	0	127	0	0	0	0	0	3	0	0	0	0	34	4	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	542	"AWI"	542	4769	5655	5257	0	1501	0	0	1	4	0	0	0	15	0	0	0	0	0	0	0	208	0	104	0	0	0	0	0	25	0	0	2	1	19	0	0	4	0	0	0	0	0	3	5	0	0	0	0	0	189	0	0	0	2	0	1	0	0	0	0	84	15	0	3
23886	41421	"Pannel Bridge"	50.90583	0.67528	550	"AWI"	550	4844	5677	5310	0	619	2	1	0	1	0	0	0	9	0	0	0	0	0	0	0	111	1	48	0	1	0	0	0	11	0	0	0	0	7	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	103	0	0	0	1	0	5	0	0	0	0	27	4	0	3
23886	41421	"Pannel Bridge"	50.90583	0.67528	558	"AWI"	558	4901	5710	5368	0	1820	0	0	0	1	0	0	0	9	0	0	0	0	0	0	0	111	0	50	0	0	0	0	0	16	0	0	0	0	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0	0	131	0	0	0	2	0	1	0	0	0	0	38	5	0	1
23886	41421	"Pannel Bridge"	50.90583	0.67528	566	"AWI"	566	4939	5755	5421	0	518	2	1	2	3	0	0	0	4	0	0	0	0	0	0	0	133	0	16	0	0	0	0	0	1	0	0	0	1	12	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	59	1	0	6
23886	41421	"Pannel Bridge"	50.90583	0.67528	574	"AWI"	574	5029	5799	5470	0	1786	1	0	0	1	0	0	0	11	0	0	0	0	0	0	0	151	0	154	0	0	0	0	0	18	0	0	0	0	19	0	0	1	1	0	0	0	0	0	2	0	0	0	0	0	75	0	0	0	0	0	2	0	0	0	0	33	5	0	2
23886	41421	"Pannel Bridge"	50.90583	0.67528	582	"AWI"	582	5144	5815	5517	0	331	0	0	1	2	0	0	0	10	0	0	1	0	0	0	0	140	0	73	0	0	0	0	0	2	0	0	0	0	24	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	87	0	0	0	0	0	1	0	0	0	0	28	7	0	0
23886	41421	"Pannel Bridge"	50.90583	0.67528	590	"AWI"	590	5252	5837	5568	0	655	0	0	0	4	0	0	0	20	0	0	0	0	0	0	0	208	0	100	0	0	0	0	0	36	0	0	0	0	62	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	154	0	1	0	0	0	2	0	0	0	0	62	5	0	5
23886	41421	"Pannel Bridge"	50.90583	0.67528	598	"AWI"	598	5333	5876	5620	0	2788	0	0	3	4	0	0	0	17	0	0	0	0	0	0	0	128	0	128	0	1	0	0	0	4	0	0	0	0	8	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	100	0	0	0	1	0	1	0	0	0	0	43	1	0	2
