"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Myrica"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Tilia"	"Ulmus"	"Urticaceae"
3279	4259	"Mayralampi"	62.34206	26.23393	845	"AWI"	845	841	1863	1336	0	0	4.13461538461538	0.0961538461538462	0	0.192307692307692	0	45	0	0	0	0	0.192307692307692	0.769230769230769	0	0	0	0.0961538461538462	0.192307692307692	0	2.01923076923077	0	0.0961538461538462	0	0	0	6.53846153846154	37.4038461538462	0.384615384615385	0	2.30769230769231	0.192307692307692	0	0	0	0.0961538461538462	0	0	0.192307692307692	0.0961538461538462
3279	4259	"Mayralampi"	62.34206	26.23393	847.5	"AWI"	847.5	987	1931	1470.5	0	0	7.44985673352436	0	0.286532951289398	0.191021967526266	0	38.3954154727794	0	0	0	0	0.191021967526266	1.05062082139446	0	0	0	0.0955109837631328	1.33715377268386	0	2.57879656160458	0	0	0	0	0.382043935052531	6.3992359121299	34.5749761222541	0	0	4.77554918815664	1.52817574021012	0	0	0.286532951289398	0	0	0	0.477554918815664	0
3279	4259	"Mayralampi"	62.34206	26.23393	850	"AWI"	850	1077	2058	1605	0	0	12.15953307393	0.291828793774319	0	0.194552529182879	0	33.6575875486381	0	0	0	0	0.680933852140078	0.389105058365759	0	0	0	0.0972762645914397	0.972762645914397	0	1.16731517509728	0	0	0	0	0.194552529182879	8.75486381322957	38.3268482490272	0	0	1.65369649805447	0.875486381322957	0	0	0	0	0	0	0.583657587548638	0
3279	4259	"Mayralampi"	62.34206	26.23393	852.5	"AWI"	852.5	1272	2118.5	1736.5	0	0	8.75842155919153	0.0962463907603465	0	0.192492781520693	0	34.0712223291627	0.0962463907603465	0	0	0	0.866217516843118	0.673724735322425	0	0	0	0.0962463907603465	0.481231953801732	0	1.2512030798845	0	0	0	0	0	7.79595765158807	38.9797882579403	0	0	5.19730510105871	0.769971126082772	0	0	0	0.0962463907603465	0	0.0962463907603465	0.288739172281039	0.192492781520693
3279	4259	"Mayralampi"	62.34206	26.23393	855	"AWI"	855	1382	2224	1873	0	0	11.0251450676983	0	0	0.483558994197292	0	43.1334622823985	0	0	0	0	0.386847195357834	0.773694390715667	0	0	0	0	1.1605415860735	0	1.83752417794971	0	0	0	0	0	6.38297872340426	30.8510638297872	0	0	2.41779497098646	0.967117988394584	0	0	0	0.0967117988394584	0.0967117988394584	0	0.386847195357834	0
3279	4259	"Mayralampi"	62.34206	26.23393	857.5	"AWI"	857.5	1666	2264	1985	0	0	9.20421860019175	0.191754554170662	0	0.287631831255992	0	37.2962607861937	0.191754554170662	0	0	0	0.479386385426654	1.34228187919463	0	0	0.0958772770853308	0.191754554170662	0.767018216682646	0	1.53403643336529	0	0	0	0	0.0958772770853308	8.24544582933845	35.953978906999	0	0	2.30105465004794	1.05465004793864	0	0	0	0.0958772770853308	0	0.0958772770853308	0.287631831255992	0.287631831255992
3279	4259	"Mayralampi"	62.34206	26.23393	860	"AWI"	860	1844	2328	2107	0	0	6.34146341463415	0	0	0	0	47.0243902439024	0	0	0	0	0.195121951219512	0.48780487804878	0	0	0	0.0975609756097561	0.585365853658537	0	1.5609756097561	0	0	0	0	0	5.5609756097561	36.390243902439	0	0	0.682926829268293	0.585365853658537	0	0	0	0.0975609756097561	0.0975609756097561	0	0.195121951219512	0.0975609756097561
3279	4259	"Mayralampi"	62.34206	26.23393	862.5	"AWI"	862.5	1941	2549.5	2222.5	0	0	10.9869646182495	0.186219739292365	0	0	0	45.0651769087523	0.186219739292365	0	0	0.0931098696461825	1.02420856610801	0.837988826815642	0	0	0	0	0.279329608938547	0	2.97951582867784	0	0	0	0	0.279329608938547	5.21415270018622	29.5158286778398	0	0	2.23463687150838	0.279329608938547	0	0	0	0	0.0931098696461825	0.0931098696461825	0.651769087523277	0
3279	4259	"Mayralampi"	62.34206	26.23393	865	"AWI"	865	1987	2851	2326	0	0	7.75945683802134	0	0	0.193986420950533	0	41.9980601357905	0	0	0	0	0.484966052376334	0.678952473326867	0	0	0	0	0.0969932104752667	0	2.0368574199806	0	0	0	0	0.193986420950533	9.21435499515034	34.917555771096	0	0	1.55189136760427	0.484966052376334	0	0	0.0969932104752667	0	0	0	0.2909796314258	0
3279	4259	"Mayralampi"	62.34206	26.23393	867.5	"AWI"	867.5	2076	2992	2444	0	0	7.0657507360157	0.196270853778214	0	0.098135426889107	0	43.4739941118744	0	0	0	0	0.294406280667321	0.490677134445535	0	0	0	0	0.294406280667321	0	0.98135426889107	0	0	0	0	0	6.86947988223749	37.6840039254171	0	0	1.66830225711482	0.490677134445535	0	0	0	0.098135426889107	0	0	0.294406280667321	0
3279	4259	"Mayralampi"	62.34206	26.23393	870	"AWI"	870	2128	3195	2554	0	0	6.74486803519062	0.0977517106549365	0	0.0977517106549365	0	46.6275659824047	0	0	0	0.0977517106549365	0.684261974584555	0.488758553274682	0	0	0	0	0.293255131964809	0	1.46627565982405	0	0	0	0	0.0977517106549365	7.2336265884653	33.4310850439883	0	0	1.46627565982405	0.488758553274682	0	0	0	0	0.0977517106549365	0.195503421309873	0.391006842619746	0
3279	4259	"Mayralampi"	62.34206	26.23393	872.5	"AWI"	872.5	2213.5	3320.5	2674	0	0	9.23809523809524	0	0.0952380952380952	0	0	46.8571428571429	0	0	0	0	0.761904761904762	0.761904761904762	0	0	0.0952380952380952	0.285714285714286	0.285714285714286	0	2.0952380952381	0	0	0	0	0.19047619047619	2.95238095238095	33.9047619047619	0	0	1.33333333333333	0.476190476190476	0	0	0	0	0	0	0.571428571428571	0.0952380952380952
3279	4259	"Mayralampi"	62.34206	26.23393	875	"AWI"	875	2273	3490	2789	0	0	5.07518796992481	0	0	0.281954887218045	0	45.2067669172932	0.093984962406015	0	0	0	0.469924812030075	0.845864661654135	0	0	0	0	0.37593984962406	0	3.38345864661654	0	0	0	0	0	6.20300751879699	35.3383458646617	0	0	1.03383458646617	1.03383458646617	0	0	0	0.093984962406015	0	0.18796992481203	0.281954887218045	0.093984962406015
3279	4259	"Mayralampi"	62.34206	26.23393	877.5	"AWI"	877.5	2370	3603	2905	0	0	8.22846079380445	0.0968054211035818	0	0	0	49.3707647628267	0	0	0	0	0.290416263310745	0.387221684414327	0	0	0	0	0.290416263310745	0	2.71055179090029	0	0	0	0	0	6.48596321393998	29.1384317521781	0	0	1.93610842207164	0.774443368828654	0	0	0	0	0	0	0.290416263310745	0
3279	4259	"Mayralampi"	62.34206	26.23393	880	"AWI"	880	2443	3775	3019	59.3530787217459	0	3.07872174590803	0.0779423226812159	0	0.0389711613406079	0	18.6671862821512	0	0	0	0	0.233826968043648	0.311769290724864	0	0	0	0	0.155884645362432	0	0.818394388152767	0	0	0	0	0.0389711613406079	1.75370226032736	14.0685892439595	0	0	0.818394388152767	0.38971161340608	0	0	0	0	0	0	0.19485580670304	0
3279	4259	"Mayralampi"	62.34206	26.23393	882.5	"AWI"	882.5	2549.5	3878	3141.5	0	0	9.13555992141454	0	0	0	0	54.3222003929273	0.0982318271119843	0	0	0	1.17878192534381	0.294695481335953	0	0	0	0	0.982318271119843	0	0.392927308447937	0	0	0	0	0	0	23.3791748526523	0	0	6.8762278978389	0.294695481335953	0	0	0	0	0	0.68762278978389	2.25933202357564	0.0982318271119843
3279	4259	"Mayralampi"	62.34206	26.23393	885	"AWI"	885	2625	4031	3265	0	0	8.75706214689266	0.0941619585687382	0	0.188323917137476	0	42.4670433145009	0	0	0	0	0.941619585687382	0.564971751412429	0	0	0	0	0.564971751412429	0	3.67231638418079	0	0	0	0	0.188323917137476	6.21468926553672	32.2975517890772	0	0	2.25988700564972	0.847457627118644	0	0	0	0.188323917137476	0	0.188323917137476	0.564971751412429	0
3279	4259	"Mayralampi"	62.34206	26.23393	887.5	"AWI"	887.5	2728	4131.5	3382	0	0	11.0236220472441	0	0	0	0	51.7716535433071	0	0	0	0	1.77165354330709	0.492125984251969	0	0	0	0	0.393700787401575	0	0.984251968503937	0	0	0	0	0	0.295275590551181	23.4251968503937	0	0	6.2007874015748	0.590551181102362	0	0	0	0	0	0.984251968503937	2.06692913385827	0
3279	4259	"Mayralampi"	62.34206	26.23393	890	"AWI"	890	2800	4271	3503	0	0	7.29857819905213	0	0	0.568720379146919	0	48.9099526066351	0	0	0	0	1.23222748815166	0.18957345971564	0	0	0	0	0.37914691943128	0	4.36018957345972	0	0	0.0947867298578199	0	0.18957345971564	8.62559241706161	22.8436018957346	0	0	4.45497630331754	0.28436018957346	0	0	0	0	0	0.18957345971564	0.37914691943128	0
3279	4259	"Mayralampi"	62.34206	26.23393	892.5	"AWI"	892.5	2932.5	4373	3627.5	0	0	9.06432748538012	0	0.0974658869395711	0.0974658869395711	0	41.9103313840156	0	0	0.0974658869395711	0	2.14424951267056	0.584795321637427	0	0	0	0	0.292397660818713	0	0.682261208576998	0	0	0	0	0	1.94931773879142	35.1851851851852	0	0	4.48343079922027	0.389863547758285	0	0	0	0	0	0.779727095516569	2.24171539961014	0
3279	4259	"Mayralampi"	62.34206	26.23393	895	"AWI"	895	3019	4536	3750	0	0	8.42911877394636	0	0	0.0957854406130268	0	61.0153256704981	0	0	0	0	1.0536398467433	0.957854406130268	0	0	0	0	1.14942528735632	0	1.81992337164751	0	0	0	0	0	2.8735632183908	19.2528735632184	0	0	2.01149425287356	0.574712643678161	0	0	0	0	0.0957854406130268	0.0957854406130268	0.574712643678161	0
3279	4259	"Mayralampi"	62.34206	26.23393	897.5	"AWI"	897.5	3133.5	4627.5	3864	0	0	8.96551724137931	0	0	0.0985221674876847	0	48.8669950738916	0	0	0	0	0.985221674876847	0.788177339901478	0	0	0	0	0.295566502463054	0	0.591133004926108	0	0	0	0	0	3.15270935960591	31.8226600985222	0	0	2.16748768472906	0.197044334975369	0	0	0	0	0	0.788177339901478	1.2807881773399	0
3279	4259	"Mayralampi"	62.34206	26.23393	900	"AWI"	900	3215	4752	3982	0	0	8.38264299802761	0	0.0986193293885602	0	0	60.9467455621302	0	0	0	0	0.493096646942801	0.493096646942801	0	0	0	0	0.29585798816568	0	0.690335305719921	0	0	0	0	0	2.16962524654832	22.4852071005917	0	0	2.07100591715976	0.493096646942801	0	0	0	0	0	0.19723865877712	1.08481262327416	0.0986193293885602
3279	4259	"Mayralampi"	62.34206	26.23393	902.5	"AWI"	902.5	3331.5	4853.5	4101.5	0	0	11.1219512195122	0.195121951219512	0	0.0975609756097561	0	58.0487804878049	0.292682926829268	0	0	0	1.5609756097561	0.48780487804878	0	0	0	0	0.48780487804878	0	1.36585365853659	0	0	0	0	0	2.4390243902439	15.9024390243902	0	0	4.68292682926829	0.878048780487805	0	0	0	0	0	0.780487804878049	1.65853658536585	0
3279	4259	"Mayralampi"	62.34206	26.23393	905	"AWI"	905	3420	4991	4219	0	0	9.71540726202159	0	0	0.196270853778214	0	58.3905789990187	0	0	0	0	0.98135426889107	0.098135426889107	0	0	0	0	0.98135426889107	0	1.57016683022571	0	0	0	0	0	3.53287536800785	19.8233562315996	0	0	2.25711481844946	0.686947988223749	0	0	0	0	0	0.490677134445535	1.27576054955839	0
3279	4259	"Mayralampi"	62.34206	26.23393	907.5	"AWI"	907.5	3567.5	5074.5	4341.5	0	0	8.3976833976834	0.0965250965250965	0	0.0965250965250965	0	59.0733590733591	0	0	0	0	1.93050193050193	0.193050193050193	0	0	0	0	0.675675675675676	0	1.35135135135135	0	0	0	0	0	2.7992277992278	20.4633204633205	0	0	2.8957528957529	0.772200772200772	0	0	0	0	0	0.193050193050193	0.965250965250965	0.0965250965250965
3279	4259	"Mayralampi"	62.34206	26.23393	910	"AWI"	910	3661	5215	4463	0	0	10.2983638113571	0	0	0.192492781520693	0	47.7382098171319	0	0	0	0	0.769971126082772	0.577478344562079	0	0	0	0.192492781520693	1.2512030798845	0	2.11742059672762	0	0	0	0	0	5.00481231953802	23.0991337824832	0	0	6.8334937439846	0.962463907603465	0	0	0	0	0	0.192492781520693	0.769971126082772	0
3279	4259	"Mayralampi"	62.34206	26.23393	912.5	"AWI"	912.5	3794.5	5291.5	4579.5	0	0	10.1860920666014	0	0	0.19588638589618	0	63.9569049951028	0	0	0	0	1.56709108716944	0.39177277179236	0	0	0	0	0.685602350636631	0.0979431929480901	1.07737512242899	0	0	0	0	0	2.9382957884427	13.2223310479922	0	0	3.03623898139079	0.783545543584721	0	0	0	0	0	0.29382957884427	1.17531831537708	0.39177277179236
3279	4259	"Mayralampi"	62.34206	26.23393	915	"AWI"	915	3891	5402	4690	0	0	10.0782778864971	0	0	0.195694716242661	0	54.7945205479452	0.0978473581213307	0	0	0	1.17416829745597	0.684931506849315	0	0	0	0	2.05479452054794	0	1.07632093933464	0	0	0	0	0	2.44618395303327	20.3522504892368	0	0	3.8160469667319	0.880626223091976	0	0	0	0	0	0.195694716242661	2.15264187866928	0
3279	4259	"Mayralampi"	62.34206	26.23393	917.5	"AWI"	917.5	4030	5475.5	4814	0	0	9.8825831702544	0.0978473581213307	0	0	0	57.1428571428571	0	0	0	0	1.85909980430528	0.587084148727984	0	0	0	0.0978473581213307	0.489236790606654	0	0.489236790606654	0	0	0	0	0	3.42465753424658	20.1565557729941	0	0	3.22896281800391	0.489236790606654	0	0	0	0	0	0.684931506849315	1.36986301369863	0
3279	4259	"Mayralampi"	62.34206	26.23393	922.5	"AWI"	922.5	4274.5	5645.5	5046	0	0	6.56370656370656	0	0	0.0965250965250965	0	66.023166023166	0	0	0	0	2.8957528957529	0.28957528957529	0	0	0	0.193050193050193	0.386100386100386	0	2.7992277992278	0	0	0	0	0	1.64092664092664	11.6795366795367	0	0	4.63320463320463	0.579150579150579	0	0	0	0	0	0.482625482625483	1.64092664092664	0.0965250965250965
3279	4259	"Mayralampi"	62.34206	26.23393	925	"AWI"	925	4392	5752	5165	0	0	10.2639296187683	0.0977517106549365	0	0.0977517106549365	0	55.1319648093842	0	0	0	0	1.66177908113392	1.36852394916911	0	0	0	0	0.977517106549365	0	0.586510263929619	0	0	0	0	0	3.81231671554252	19.1593352883675	0	0	3.2258064516129	0.977517106549365	0	0	0	0	0	0.488758553274682	2.1505376344086	0
3279	4259	"Mayralampi"	62.34206	26.23393	927.5	"AWI"	927.5	4567	5812.5	5285	0	0	7.9333986287953	0.0979431929480901	0	0.19588638589618	0	66.0137120470127	0.29382957884427	0	0	0	1.46914789422135	0.39177277179236	0	0	0	0	0.19588638589618	0	0.783545543584721	0	0	0	0	0	0.979431929480901	15.181194906954	0	0	3.9177277179236	0.39177277179236	0	0	0	0	0	0.19588638589618	1.76297747306562	0.19588638589618
3279	4259	"Mayralampi"	62.34206	26.23393	930	"AWI"	930	4680	5910	5411	0	0	7.85288270377734	0	0	0.099403578528827	0	64.2147117296223	0	0	0	0	0.99403578528827	0.397614314115308	0	0	0	0	0.99403578528827	0	0	0	0	0	0	0	2.08747514910537	17.2962226640159	0	0	3.87673956262425	0.497017892644135	0	0	0	0.099403578528827	0	0.596421471172962	0.99403578528827	0
3279	4259	"Mayralampi"	62.34206	26.23393	932.5	"AWI"	932.5	4867	5968	5520	0	0	10.7312440645774	0.189933523266857	0	0.189933523266857	0	52.326685660019	0	0	0	0	1.99430199430199	0.474833808167141	0	0	0	0	0.379867046533713	0	2.94396961063628	0	0	0	0	0	3.98860398860399	20.3228869895537	0	0	3.22886989553656	1.42450142450142	0	0	0	0	0	0.284900284900285	1.13960113960114	0.379867046533713
3279	4259	"Mayralampi"	62.34206	26.23393	935	"AWI"	935	4995	6060	5640	0	0	6.67330677290837	0	0	0.199203187250996	0	55.0796812749004	0	0	0	0	0.99601593625498	0.199203187250996	0	0	0.099601593625498	0	1.09561752988048	0	0	0	0	0	0	0	4.18326693227092	26.99203187251	0	0	2.78884462151394	0.49800796812749	0	0	0	0	0	0.298804780876494	0.896414342629482	0
3279	4259	"Mayralampi"	62.34206	26.23393	937.5	"AWI"	937.5	5201	6116.5	5751.5	0	0	7.96208530805687	0.18957345971564	0	0.0947867298578199	0	49.3838862559242	0	0	0	0	2.08530805687204	0.758293838862559	0	0	0.0947867298578199	0	0.18957345971564	0	4.17061611374408	0	0	0	0	0	2.8436018957346	19.8104265402844	0	0	7.86729857819905	1.23222748815166	0	0	0	0	0	0.28436018957346	3.03317535545024	0
3279	4259	"Mayralampi"	62.34206	26.23393	940	"AWI"	940	5331	6209	5871	0	0	11.1332007952286	0	0	0	0	59.5427435387674	0	0	0	0	0.695825049701789	0.497017892644135	0	0	0	0	1.0934393638171	0	0.099403578528827	0	0	0	0	0	2.78330019880716	15.7057654075547	0	0	4.17495029821074	0.596421471172962	0	0	0	0	0	1.49105367793241	2.18687872763419	0
3279	4259	"Mayralampi"	62.34206	26.23393	942.5	"AWI"	942.5	5598	6249.5	5968	0	0	8.31721470019342	0.193423597678917	0	0.0967117988394584	0	56.2862669245648	0.290135396518375	0	0	0	1.64410058027079	0	0	0	0	0.0967117988394584	0.193423597678917	0	2.51450676982592	0	0	0	0	0.193423597678917	3.09477756286267	22.0502901353965	0	0	2.90135396518375	0.580270793036751	0	0	0	0	0	0.193423597678917	1.1605415860735	0.193423597678917
3279	4259	"Mayralampi"	62.34206	26.23393	945	"AWI"	945	5762	6316	6075	0	0	8.41584158415842	0	0	0.198019801980198	0	60.3960396039604	0	0	0	0	1.58415841584158	0.198019801980198	0	0	0	0	0.693069306930693	0	0.198019801980198	0	0	0	0	0	0.594059405940594	19.4059405940594	0	0	4.95049504950495	0.495049504950495	0	0	0	0.099009900990099	0	1.38613861386139	1.28712871287129	0.099009900990099
3279	4259	"Mayralampi"	62.34206	26.23393	947.5	"AWI"	947.5	5838.5	6432.5	6170	0	0	7.02087286527514	0	0	0.189753320683112	0	52.3719165085389	0	0	0	0	1.32827324478178	0.47438330170778	0	0	0	0	0.379506641366224	0	1.99240986717268	0	0	0	0	0.094876660341556	4.45920303605313	26.4705882352941	0	0	3.8899430740038	0.759013282732448	0	0	0	0	0	0	0.379506641366224	0.189753320683112
3279	4259	"Mayralampi"	62.34206	26.23393	950	"AWI"	950	5898	6617	6250	0	0	9.82142857142857	0.0992063492063492	0.0992063492063492	0	0	51.4880952380952	0	0	0	0	1.48809523809524	0.496031746031746	0	0	0	0	0.297619047619048	0	0	0	0	0	0	0	0.198412698412698	25.1984126984127	0	0	6.94444444444444	0.496031746031746	0	0	0	0	0	1.09126984126984	2.28174603174603	0
3279	4259	"Mayralampi"	62.34206	26.23393	952.5	"AWI"	952.5	5992	6696	6341.5	0	0.0983284169124877	8.84955752212389	0	0	0	0	54.6705998033432	0.0983284169124877	0	0	0	1.47492625368732	0.294985250737463	0	0	0	0	0.491642084562439	0.0983284169124877	0.688298918387414	0	0	0	0	0	0.196656833824975	24.4837758112094	0	0	5.80137659783678	0.0983284169124877	0	0	0	0	0	0.884955752212389	1.76991150442478	0
3279	4259	"Mayralampi"	62.34206	26.23393	955	"AWI"	955	6048	6823	6427	0	0	6.38722554890219	0	0	0	0	59.9800399201597	0.0998003992015968	0	0.0998003992015968	0	1.19760479041916	0	0	0	0	0	0.499001996007984	0	0	0	0	0	0	0	0.0998003992015968	24.5508982035928	0	0	4.19161676646707	0.499001996007984	0	0	0	0	0	1.09780439121757	1.29740518962076	0
3279	4259	"Mayralampi"	62.34206	26.23393	957.5	"AWI"	957.5	6150.5	6893	6522	0	0	8.25958702064897	0	0	0.196656833824975	0	46.3126843657817	0	0	0	0.0983284169124877	2.94985250737463	0.393313667649951	0	0	0	0	0.196656833824975	0	0.688298918387414	0	0	0	0	0	0.0983284169124877	29.0068829891839	0	0	7.07964601769912	0.491642084562439	0	0	0	0	0	1.27826941986234	2.65486725663717	0.294985250737463
3279	4259	"Mayralampi"	62.34206	26.23393	960	"AWI"	960	6208	7007	6616	0	0.099304865938431	8.04369414101291	0.099304865938431	0	0.099304865938431	0	58.291956305859	0	0	0	0	1.98609731876862	0.297914597815293	0	0	0	0	0.496524329692155	0	0.198609731876862	0	0	0	0	0	0.099304865938431	21.4498510427011	0	0	5.66037735849057	0.695134061569017	0	0	0	0	0	1.19165839126117	1.2909632571996	0
3279	4259	"Mayralampi"	62.34206	26.23393	962.5	"AWI"	962.5	6309	7067	6709	0	0	8.90207715133531	0.0989119683481701	0	0	0	59.1493570722057	0	0	0	0.0989119683481701	2.37388724035608	0.494559841740851	0	0	0	0	0.29673590504451	0.0989119683481701	0.19782393669634	0	0	0	0	0	0.0989119683481701	19.782393669634	0	0	4.648862512364	0.692383778437191	0	0	0	0	0.0989119683481701	0.890207715133531	1.9782393669634	0.0989119683481701
3279	4259	"Mayralampi"	62.34206	26.23393	965	"AWI"	965	6382	7165	6801	0	0	9.42100098135427	0	0.098135426889107	0.294406280667321	0	56.918547595682	0	0	0	0	0.98135426889107	0.294406280667321	0	0	0	0	0.883218842001963	0	0	0	0	0	0	0	0	23.1599607458292	0	0	4.71050049067713	0.294406280667321	0	0	0	0	0	0.883218842001963	1.96270853778214	0.098135426889107
3279	4259	"Mayralampi"	62.34206	26.23393	967.5	"AWI"	967.5	6495	7213	6894.5	0	0	8.5188770571152	0	0	0.0968054211035818	0	49.5643756050339	0	0	0	0	1.0648596321394	0.387221684414327	0	0	0	0	0.290416263310745	0	2.51694094869313	0	0	0	0	0.0968054211035818	6.00193610842207	28.0735721200387	0	0	2.1297192642788	0.580832526621491	0	0	0	0	0	0.0968054211035818	0.484027105517909	0.0968054211035818
3279	4259	"Mayralampi"	62.34206	26.23393	970	"AWI"	970	6564	7301	6990	0	0	6.52173913043478	0.0988142292490119	0	0	0	58.9920948616601	0	0	0	0	1.18577075098814	0.592885375494071	0	0	0	0.0988142292490119	0.691699604743083	0	0	0	0	0	0	0.0988142292490119	0	21.1462450592885	0	0	7.31225296442688	0.395256916996047	0	0.296442687747036	0	0	0	0.494071146245059	2.07509881422925	0
