"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caryophyllaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Indeterminable"	"Juniperus"	"Lamiaceae"	"Larix"	"Lentibulariaceae"	"Onagraceae"	"Orobanchaceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
13476	20279	"Liten Cap’pesjav’ri"	71.074352	25.367798	84	"AWI"	84	2212	2629	2444	3.46320346320346	0	0	1.2987012987013	0	55.8441558441558	0.432900432900433	0	0	0	0	0	0	0	0	0	0	0	0	0	1.73160173160173	0	0	0	0	0	0	1.73160173160173	26.4069264069264	0	6.06060606060606	0	0.432900432900433	0	0	0	2.16450216450216	0	0.432900432900433	0	0	0	0
13476	20279	"Liten Cap’pesjav’ri"	71.074352	25.367798	92	"AWI"	92	2617	2858	2751	2.46478873239437	0	0.352112676056338	0	0	46.830985915493	0	0	0	0	0.352112676056338	0	0	0	0	0	0	0	0	0	1.40845070422535	0.704225352112676	0	0	0	0	0	0.352112676056338	34.8591549295775	0	10.2112676056338	0	0.352112676056338	0.352112676056338	0	0	0.352112676056338	0	0	1.40845070422535	0	0	0
13476	20279	"Liten Cap’pesjav’ri"	71.074352	25.367798	100	"AWI"	100	2801	3191	2981	5	0	0	0.294117647058824	0	47.0588235294118	0	0	0.294117647058824	0	0.882352941176471	0.294117647058824	0	0	0	0	0	0	0	0	0.882352941176471	0.294117647058824	0	0	0	0	0	0.588235294117647	36.7647058823529	0	5.58823529411765	0	0.294117647058824	0	0	0	0.882352941176471	0	0	0.588235294117647	0	0.294117647058824	0
13476	20279	"Liten Cap’pesjav’ri"	71.074352	25.367798	108	"AWI"	108	2963	3392	3179	4.91803278688525	0	0.409836065573771	0.409836065573771	0	40.1639344262295	0	0	0	0	0	0.409836065573771	0	0	0	0	0	0	0	0	1.22950819672131	0.819672131147541	0	0	0	0	0	0	41.3934426229508	0	6.9672131147541	0.409836065573771	0	0	0	0	1.22950819672131	0	0	1.63934426229508	0	0	0
13476	20279	"Liten Cap’pesjav’ri"	71.074352	25.367798	116	"AWI"	116	3160	3562	3378	3.75	0	0	0	0	48.75	0	0	0	0	0	0	0	0	0	0	0.625	0	0	0.625	1.25	0.625	0	0	0	0	0	0	35.625	0	5	0.625	0	0	0	0	1.875	0	0	1.25	0	0	0
13476	20279	"Liten Cap’pesjav’ri"	71.074352	25.367798	124	"AWI"	124	3448	3686	3563	2.51141552511416	0	0	0.228310502283105	0	41.5525114155251	0.228310502283105	0	0	0	0.228310502283105	0.45662100456621	0	0	25.5707762557078	0	0	0	0	0	1.82648401826484	0.91324200913242	0	0	0	0	0	0.228310502283105	17.351598173516	0	6.39269406392694	0.45662100456621	0.228310502283105	0	0	0	0.91324200913242	0	0	0	0.228310502283105	0.228310502283105	0.45662100456621
13476	20279	"Liten Cap’pesjav’ri"	71.074352	25.367798	132	"AWI"	132	3591	4017	3773	5.73476702508961	0	0	0	0	46.2365591397849	0.3584229390681	0	0.3584229390681	0	1.0752688172043	0	0	0	0	0	0	0	0	0	2.5089605734767	2.5089605734767	0	0	0	0	0	0	33.3333333333333	0	3.584229390681	0	0	0	0	0	2.1505376344086	0	0	0.716845878136201	0	0	1.4336917562724
13476	20279	"Liten Cap’pesjav’ri"	71.074352	25.367798	140	"AWI"	140	3723	4204	3980	5.26315789473684	0	0	0.292397660818713	0	37.1345029239766	0	0	0.584795321637427	0	0	0.584795321637427	0	0	20.7602339181287	0	0	0	0	0	0.292397660818713	0.584795321637427	0	0	0	0	0	0.292397660818713	28.6549707602339	0	3.50877192982456	0.292397660818713	0.584795321637427	0	0	0	0.292397660818713	0	0	0.292397660818713	0	0.292397660818713	0.292397660818713
13476	20279	"Liten Cap’pesjav’ri"	71.074352	25.367798	148	"AWI"	148	4020	4345	4184	5.86319218241042	0	0	0.651465798045603	0	48.2084690553746	0	0	0	0	0.977198697068404	0	0	0	0	0	0	0	0	0	0.325732899022801	0.325732899022801	0	0	0	0	0	0.325732899022801	34.8534201954397	0	5.86319218241042	0	0	0	0	0	0.325732899022801	0	0	1.62866449511401	0	0.325732899022801	0.325732899022801
13476	20279	"Liten Cap’pesjav’ri"	71.074352	25.367798	150	"AWI"	150	4052	4420	4234	0.847457627118644	0	0	0.282485875706215	0	41.2429378531073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.69491525423729	0.564971751412429	0	0	0	0	0	0.282485875706215	48.8700564971751	0	3.38983050847458	0	0.564971751412429	0	0	0	1.41242937853107	0	0	0.282485875706215	0	0.282485875706215	0.282485875706215
13476	20279	"Liten Cap’pesjav’ri"	71.074352	25.367798	160	"AWI"	160	4261	4699	4481	2.31578947368421	0	0	0.210526315789474	0	27.5789473684211	0	0	0	0	0.631578947368421	0	0	0	14.9473684210526	0	0	0	0	0	0.421052631578947	0.421052631578947	0	0	0	0	0	0.210526315789474	48.2105263157895	0	3.78947368421053	0	0	0	0	0	0.842105263157895	0	0	0	0	0	0.421052631578947
13476	20279	"Liten Cap’pesjav’ri"	71.074352	25.367798	168	"AWI"	168	4510	4801	4668	4.61538461538462	0	0	0.615384615384615	0	34.7692307692308	0	0	0.615384615384615	0	0	0	0	0	0	0	0	0	0	0	0	0.615384615384615	0	0	0	0	0	0	48.3076923076923	0	7.69230769230769	0	0.307692307692308	0	0	0	0.923076923076923	0	0	0.923076923076923	0	0	0.615384615384615
13476	20279	"Liten Cap’pesjav’ri"	71.074352	25.367798	170	"AWI"	170	4551	4827	4720	5.12048192771084	0	0	0	0	40.9638554216867	0	0	0	0	0.301204819277108	0	0	0	0	0	0.301204819277108	0	0	0	1.50602409638554	0	0	0	0	0	0	0.301204819277108	45.1807228915663	0	3.6144578313253	0	0.602409638554217	0	0	0	0.301204819277108	0	0	1.80722891566265	0	0	0
13476	20279	"Liten Cap’pesjav’ri"	71.074352	25.367798	176	"AWI"	176	4686	5170	4899	6.34005763688761	0	0	0	0	40.0576368876081	0.288184438040346	0	0.288184438040346	0	0.864553314121038	0.576368876080692	0	0	0	0	0	0	0	0	0.864553314121038	0.576368876080692	0	0	0	0	0	0	42.6512968299712	0	2.88184438040346	0	0.576368876080692	0	0	0	1.15273775216138	0	0	1.44092219020173	0	0	1.44092219020173
13476	20279	"Liten Cap’pesjav’ri"	71.074352	25.367798	184	"AWI"	184	4915	5410	5208	5.88235294117647	0	0.326797385620915	0.65359477124183	0	35.9477124183007	0	0	0	0	0.65359477124183	0	0	0	0	0	0	0	0	0	1.30718954248366	0.326797385620915	0	0	0	0	0	0	46.078431372549	0	5.55555555555556	0	0	0	0	0	0.326797385620915	0	0	1.96078431372549	0	0.65359477124183	0.326797385620915
13476	20279	"Liten Cap’pesjav’ri"	71.074352	25.367798	192	"AWI"	192	5329	5579	5482	6.27450980392157	0	0.392156862745098	0.784313725490196	0	52.156862745098	0	0	0.392156862745098	0	1.96078431372549	0	0	0	0	0	0	0	0.392156862745098	0	2.35294117647059	2.35294117647059	0	0	0	0	0	0	22.7450980392157	0	6.66666666666667	0.392156862745098	0	0	0	0	1.56862745098039	0	0	0.784313725490196	0	0.392156862745098	0.392156862745098
13476	20279	"Liten Cap’pesjav’ri"	71.074352	25.367798	200	"AWI"	200	5433	5910	5661	8.10810810810811	0	0.27027027027027	0	0	31.3513513513514	0.27027027027027	0	0	0	1.35135135135135	0.27027027027027	0	0	0	0	0	0	0	0	0.810810810810811	1.35135135135135	0	0	0	0	0	0.27027027027027	48.9189189189189	0	3.78378378378378	0	0.27027027027027	0	0	0	0.27027027027027	0	0	0.810810810810811	0	1.35135135135135	0.540540540540541
13476	20279	"Liten Cap’pesjav’ri"	71.074352	25.367798	208	"AWI"	208	5601	6062	5849	4.08719346049046	0	0.272479564032698	0	0	36.7847411444142	0.272479564032698	0	0.544959128065395	0	0.272479564032698	0	0	0	0	0	0	0	0	0	0.272479564032698	1.08991825613079	0	0	0	0	0	0	48.7738419618529	0	5.99455040871935	0	0	0	0	0	0	0	0	0.544959128065395	0	0.544959128065395	0.544959128065395
13476	20279	"Liten Cap’pesjav’ri"	71.074352	25.367798	216	"AWI"	216	5790	6200	6024	2.9126213592233	0	0.161812297734628	0	0	34.6278317152104	0.161812297734628	0	0	0	1.61812297734628	0	0	0	9.70873786407767	0	0	0	0	0	1.13268608414239	1.13268608414239	0	0	0	0	0	0.161812297734628	41.4239482200647	0	5.17799352750809	0.323624595469256	0.161812297734628	0	0	0	0	0	0.161812297734628	0.485436893203883	0	0.161812297734628	0.485436893203883
13476	20279	"Liten Cap’pesjav’ri"	71.074352	25.367798	224	"AWI"	224	6007	6270	6191	5.78703703703704	0	0	0.231481481481481	0	54.8611111111111	0	0	0	0	0.694444444444444	0	0	0	0	0	0	0.231481481481481	0	0	0.694444444444444	0.231481481481481	0	0	0	0	0	0	31.0185185185185	0	4.62962962962963	0.462962962962963	0.462962962962963	0	0	0	0.231481481481481	0	0	0	0	0.462962962962963	0
13476	20279	"Liten Cap’pesjav’ri"	71.074352	25.367798	232	"AWI"	232	6165	6559	6363	5.98425196850394	0	0	0	0	31.9685039370079	0	0	0	0	0.47244094488189	0.15748031496063	0	0	0	0	0	0	0.15748031496063	0	0.15748031496063	0.15748031496063	0	0	0	0	0	0	56.0629921259843	0	1.73228346456693	0	0.47244094488189	0	0	0	0.31496062992126	0	0	0.47244094488189	0	1.5748031496063	0.31496062992126
13476	20279	"Liten Cap’pesjav’ri"	71.074352	25.367798	240	"AWI"	240	6332	6745	6551	11.878453038674	0	0	0	0	40.6077348066298	0	0	0	0	0.276243093922652	0	0	0	0	0	0	0	0	0	3.31491712707182	0.828729281767956	0	0	0	0	0	0	36.1878453038674	0	3.86740331491713	0.552486187845304	0	0	0	0	0.276243093922652	0	0	0.828729281767956	0	1.38121546961326	0
13476	20279	"Liten Cap’pesjav’ri"	71.074352	25.367798	248	"AWI"	248	6616	6874	6744	6.26262626262626	0	0	0	0	28.0808080808081	0	0	0.404040404040404	0	0.808080808080808	0	0	0	0	0	0	0	0	0	0.606060606060606	1.21212121212121	0	0.404040404040404	0	0	0	0	55.7575757575758	0	3.83838383838384	0.808080808080808	0	0	0	0	0.606060606060606	0	0	0.404040404040404	0	0.808080808080808	0
13476	20279	"Liten Cap’pesjav’ri"	71.074352	25.367798	252	"AWI"	252	6700	6962	6829	7.00280112044818	0	0	0.280112044817927	0	42.296918767507	0	0	0.280112044817927	0	0.560224089635854	0	0	0	0	0	0	0	0	0	1.68067226890756	0.840336134453782	0	0	0	0	0	0	40.0560224089636	0	4.48179271708683	0	0	0.560224089635854	0	0	0.280112044817927	0	0	0.280112044817927	0	1.40056022408964	0
13476	20279	"Liten Cap’pesjav’ri"	71.074352	25.367798	260	"AWI"	260	6802	7214	7003	7.02947845804989	0	0.680272108843537	0.453514739229025	0	39.2290249433107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.36054421768707	0.680272108843537	0	0	0	0	0	0.226757369614512	44.2176870748299	0	4.76190476190476	0	0	0	0	0	0.226757369614512	0	0	0.680272108843537	0	0	0.453514739229025
13476	20279	"Liten Cap’pesjav’ri"	71.074352	25.367798	264	"AWI"	264	6899	7277	7108	5.74257425742574	0	0	0.198019801980198	0	43.1683168316832	0	0	0	0	0.792079207920792	0.198019801980198	0	0	0	0	0	0	0	0	2.17821782178218	0.99009900990099	0	0.396039603960396	0	0	0	0	39.6039603960396	0	5.74257425742574	0	0	0	0	0	0.396039603960396	0	0	0.198019801980198	0	0.198019801980198	0.198019801980198
13476	20279	"Liten Cap’pesjav’ri"	71.074352	25.367798	268	"AWI"	268	7012	7336	7201	8.52272727272727	0	0.568181818181818	0.189393939393939	0	45.4545454545455	0	0	0	0	0.378787878787879	0	0	0	0	0	0.378787878787879	0	0	0	0.189393939393939	0	0	0	0	0	0	0	39.7727272727273	0	3.78787878787879	0	0	0	0	0	0.378787878787879	0	0	0.189393939393939	0	0.189393939393939	0
13476	20279	"Liten Cap’pesjav’ri"	71.074352	25.367798	276	"AWI"	276	7238	7459	7368	10.8407079646018	0.221238938053097	0.221238938053097	0	0	46.9026548672566	0.221238938053097	0	0	0	0.221238938053097	0	0	0	0	0	0.221238938053097	0	0	0	0.221238938053097	0	0	0	0	0	0	0.221238938053097	34.5132743362832	0	3.31858407079646	0	0	0.442477876106195	0	0	0.442477876106195	0	0	0	0	0.884955752212389	1.10619469026549
13476	20279	"Liten Cap’pesjav’ri"	71.074352	25.367798	284	"AWI"	284	7344	7659	7493	9.3167701863354	0.20703933747412	0	0.82815734989648	0	41.2008281573499	0	0	0	0	0.62111801242236	0	0	0	0	0	0	0	0	0	1.44927536231884	0	0	0	0	0	0	0	39.7515527950311	0	4.55486542443064	0	0.41407867494824	0	0	0	0.62111801242236	0	0.20703933747412	0	0	0.62111801242236	0.20703933747412
13476	20279	"Liten Cap’pesjav’ri"	71.074352	25.367798	292	"AWI"	292	7454	7788	7631	4.34782608695652	0	0	0.161030595813205	0	31.4009661835749	0	0	0.161030595813205	0	0.322061191626409	0	0	0	0	0	0	0	0	0	0.483091787439614	0.805152979066022	0	0	0	0	0	0	55.5555555555556	0	5.79710144927536	0.322061191626409	0	0.161030595813205	0	0	0.161030595813205	0	0	0.161030595813205	0.161030595813205	0	0
13476	20279	"Liten Cap’pesjav’ri"	71.074352	25.367798	300	"AWI"	300	7583	7904	7768	7.70925110132159	0	0	0	0	34.8017621145374	0	0	0	0	0.66079295154185	0	0	0	0	0	0	0	0	0	0.881057268722467	0.440528634361234	0	0	0	0	0	0	49.3392070484581	0	4.84581497797357	0	0	0	0	0	0.66079295154185	0	0	0	0	0.66079295154185	0
13476	20279	"Liten Cap’pesjav’ri"	71.074352	25.367798	308	"AWI"	308	7779	8075	7928	7.4585635359116	0	0	0	0	52.7624309392265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.10497237569061	2.76243093922652	0	0	0	0	0	0	29.8342541436464	0	3.86740331491713	0	0	0.552486187845304	0	0	0.552486187845304	0	0	0	0	0.276243093922652	0.828729281767956
13476	20279	"Liten Cap’pesjav’ri"	71.074352	25.367798	316	"AWI"	316	7927	8346	8137	4.11622276029056	0	0	0.484261501210654	0	47.4576271186441	0	0	0.242130750605327	0	0	0	0	0	0	0	0	0	0	0	0.484261501210654	0.968523002421308	0	0	0	0	0	0	34.6246973365617	0	9.68523002421307	0	0	0	0	0	0.242130750605327	0	0.484261501210654	0.242130750605327	0	0.484261501210654	0.484261501210654
13476	20279	"Liten Cap’pesjav’ri"	71.074352	25.367798	324	"AWI"	324	8167	8483	8346	4.53514739229025	0	0	0.226757369614512	0	37.8684807256236	0	0	0	0	0.226757369614512	0.226757369614512	0	0	0	0	0	0	0	0	0.453514739229025	2.49433106575964	0	0.453514739229025	0	0.226757369614512	0	0	39.6825396825397	0	12.6984126984127	0	0	0	0	0	0.453514739229025	0	0	0	0	0.226757369614512	0.226757369614512
13476	20279	"Liten Cap’pesjav’ri"	71.074352	25.367798	332	"AWI"	332	8428	8660	8537	4.52261306532663	0	0	0.251256281407035	0	47.2361809045226	0	0	0	0.251256281407035	1.00502512562814	0	0	0	3.26633165829146	0	0	0	0	0	4.02010050251256	2.01005025125628	0	0	0	0	0	0	25.8793969849246	0	8.79396984924623	0	0.251256281407035	0.251256281407035	0	0	1.75879396984925	0	0	0	0	0.50251256281407	0
13476	20279	"Liten Cap’pesjav’ri"	71.074352	25.367798	340	"AWI"	340	8541	8930	8715	5.60975609756098	0	0.24390243902439	0.24390243902439	0	62.4390243902439	0	0	0	0	0.24390243902439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.9512195121951	0	6.34146341463415	0	0.731707317073171	0	0	0	1.46341463414634	0	0	0	0	0.24390243902439	0.48780487804878
13476	20279	"Liten Cap’pesjav’ri"	71.074352	25.367798	348	"AWI"	348	8724	9063	8899	4.6583850931677	0	0.62111801242236	0	0	59.0062111801242	0	0.31055900621118	0	0	0.31055900621118	0	0	0	0	0	0	0	0	0	0.93167701863354	0.31055900621118	0	0	0	0	0	0	24.8447204968944	0	7.14285714285714	0	0	0	0	0	0.62111801242236	0	0	0.31055900621118	0	0.62111801242236	0.31055900621118
13476	20279	"Liten Cap’pesjav’ri"	71.074352	25.367798	352	"AWI"	352	8806	9147	9000	1.88323917137476	0	0	0.188323917137476	0	62.9001883239171	0	0	0	0.188323917137476	0.564971751412429	0	0	0	8.47457627118644	0	0	0	0	0	0.188323917137476	0	0	0	0	0.188323917137476	0	0	19.0207156308851	0	4.89642184557439	0	0	0.188323917137476	0	0	0.753295668549906	0	0	0	0	0.564971751412429	0
13476	20279	"Liten Cap’pesjav’ri"	71.074352	25.367798	364	"AWI"	364	9058	9447	9267	0.927643784786642	0.185528756957328	0.371057513914657	0.185528756957328	0	71.0575139146568	0.185528756957328	0	0	0	0.371057513914657	0	3.52504638218924	0	0	0	0	0	0	0	0.556586270871985	0	0	0	0	0	0	0	15.3988868274583	0	5.56586270871985	0.371057513914657	0.185528756957328	0.185528756957328	0	0	0.742115027829314	0	0	0	0	0	0.185528756957328
13476	20279	"Liten Cap’pesjav’ri"	71.074352	25.367798	372	"AWI"	372	9310	9590	9448	0.593471810089021	0	0.29673590504451	0.29673590504451	0	73.2937685459941	0	0	0.29673590504451	0	0.593471810089021	0	0	0	0	0	0	0	0	0	1.48367952522255	0.29673590504451	0	0	0	0	0	0	16.0237388724036	0	4.45103857566766	0	0	0	0	0.593471810089021	1.48367952522255	0	0	0	0	0.29673590504451	0
13476	20279	"Liten Cap’pesjav’ri"	71.074352	25.367798	380	"AWI"	380	9527	10009	9714	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.48148148148148	0	0	0	0	0	0	0	15.5555555555556	0	1.48148148148148	0	0	0	0	0	1.48148148148148	0	0	0	0	0	0
13476	20279	"Liten Cap’pesjav’ri"	71.074352	25.367798	388	"AWI"	388	9732	10296	9998	0.696864111498258	0	0.348432055749129	1.39372822299652	0	78.397212543554	0	0	0.696864111498258	0	0.696864111498258	0.348432055749129	0	0	0	0	0.696864111498258	0	0	0	2.4390243902439	0	0	0	0	0	0	0.348432055749129	6.96864111498258	0	2.09059233449477	0	0	0	0	1.39372822299652	2.78745644599303	0	0	0	0	0.348432055749129	0.348432055749129
13476	20279	"Liten Cap’pesjav’ri"	71.074352	25.367798	396	"AWI"	396	9896	10559	10215	0.366300366300366	0.732600732600733	0	1.83150183150183	0	80.5860805860806	0	0	0	0	0.366300366300366	0	0	0	0	0	0.366300366300366	0	0	0	0.366300366300366	0	0	0	0	0	0	0	7.69230769230769	0	4.02930402930403	0	0	0	0	0	2.56410256410256	0	0	0	0	0	1.0989010989011
13476	20279	"Liten Cap’pesjav’ri"	71.074352	25.367798	404	"AWI"	404	10091	10747	10430	1.32450331125828	1.98675496688742	0	5.96026490066225	0	58.9403973509934	0	0	2.64900662251656	0	0.662251655629139	0	0	0	0	0	0	0	0	0	3.3112582781457	0	0	0	0	0	0	0	11.2582781456954	0	5.29801324503311	0	0	0	0	0	5.29801324503311	0	0	0.662251655629139	0	1.32450331125828	1.32450331125828
13476	20279	"Liten Cap’pesjav’ri"	71.074352	25.367798	412	"AWI"	412	10344	10915	10666	1.35135135135135	1.35135135135135	0	2.7027027027027	0	51.3513513513513	0	0	4.05405405405405	0	1.35135135135135	0	0	0	0	0	0	0	0	0	5.40540540540541	0	0	0	0	0	0	0	12.1621621621622	0	12.1621621621622	0	0	1.35135135135135	0	0	2.7027027027027	0	0	2.7027027027027	0	0	1.35135135135135
13476	20279	"Liten Cap’pesjav’ri"	71.074352	25.367798	420	"AWI"	420	10584	11080	10879	1.65289256198347	0	0	14.0495867768595	0	34.7107438016529	0	0	4.13223140495868	0	0	0	0	0	0	0	0.826446280991736	0	0	0	0.826446280991736	0	0	0	0	0	0	0.826446280991736	12.396694214876	0	8.26446280991736	0	0	1.65289256198347	0	0	20.6611570247934	0	0	0	0	0	0
13476	20279	"Liten Cap’pesjav’ri"	71.074352	25.367798	428	"AWI"	428	10856	11378	11147	0	0.934579439252336	0	9.34579439252336	0	44.8598130841121	5.60747663551402	0	0.934579439252336	0	0	0	0	0	0	0	0	0	0	0	0.934579439252336	0	0	0	0	0	0	0	5.60747663551402	0	10.2803738317757	0	0	0	0	0	21.4953271028037	0	0	0	0	0	0
13476	20279	"Liten Cap’pesjav’ri"	71.074352	25.367798	436	"AWI"	436	11116	11718	11432	0	0	0	9.82142857142857	0	34.8214285714286	0	0	0.892857142857143	0	0	0	0	0	0	0	0	0	0	0	3.57142857142857	0.892857142857143	0	0	0	0	0	0	4.46428571428571	0	9.82142857142857	0	0	0	0	24.1071428571429	10.7142857142857	0	0	0	0	0	0.892857142857143
13476	20279	"Liten Cap’pesjav’ri"	71.074352	25.367798	444	"AWI"	444	11485	11911	11734	0	0	0	6.66666666666667	0	53.3333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.66666666666667	0	13.3333333333333	0	0	0	0	0	20	0	0	0	0	0	0
