"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Hypericaceae"	"Ilex"	"Indeterminable"	"Iridaceae"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Lythraceae"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
26059	45202	"Tank Hill Road"	51.49194	0.23417	78	"AWI"	78	3308	3574	3444	0	0	15.7264957264957	1.1965811965812	0	2.22222222222222	0.512820512820513	0.170940170940171	0	0.854700854700855	0.170940170940171	0	0	0	0	0	0	5.47008547008547	19.8290598290598	0	0	0	0	0	0.854700854700855	0	0	0	0.512820512820513	0	0	0	0	0	0	0	0.341880341880342	0	0	37.7777777777778	0	0	8.71794871794872	0.683760683760684	0	0.683760683760684	2.05128205128205	0.512820512820513	0	0	0	0	0	0	0.512820512820513	0	0.683760683760684	0.170940170940171	0	0.341880341880342
26059	45202	"Tank Hill Road"	51.49194	0.23417	80	"AWI"	80	3323	3641	3481	0	0	19.5286195286195	2.02020202020202	0	1.85185185185185	0	0	0	1.34680134680135	0	0	0	0	0	0	0	3.87205387205387	19.3602693602694	0	0	0	0	0	0.336700336700337	0	0	0	0.336700336700337	0	0	0	0	0.505050505050505	0	0	1.17845117845118	0	0	35.8585858585859	0	0	8.75420875420875	0.336700336700337	0	0.336700336700337	0	0.336700336700337	0	0	0	0	0.336700336700337	0.336700336700337	0.505050505050505	0	1.51515151515152	1.01010101010101	0.336700336700337	0
26059	45202	"Tank Hill Road"	51.49194	0.23417	82	"AWI"	82	3334	3708	3517	0	0	22.9249011857708	2.17391304347826	0	1.18577075098814	0.592885375494071	0.592885375494071	0	1.18577075098814	0.395256916996047	0	0	0	0	0	0	6.52173913043478	10.4743083003953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.790513833992095	0	0	39.5256916996047	0	0	9.48616600790514	1.18577075098814	0	0	0	0.592885375494071	0	0	0	0	0.197628458498024	0.197628458498024	0	0	0.988142292490119	0.790513833992095	0.197628458498024	0
26059	45202	"Tank Hill Road"	51.49194	0.23417	84	"AWI"	84	3401	3719	3556	0	0	19.0635451505017	2.84280936454849	0	2.0066889632107	0	0.501672240802676	0	1.00334448160535	0.167224080267559	0	0	0	0	0	0	5.68561872909699	19.5652173913043	0	0	0	0	0	0.334448160535117	0	0	0	0.167224080267559	0	0	0	0	0	0	0	0.668896321070234	0	0	32.2742474916388	0	0	10.3678929765886	0.167224080267559	0	0.167224080267559	1.50501672240803	0.836120401337793	0	0	0	0	0.167224080267559	0	0.668896321070234	0	0.501672240802676	1.00334448160535	0.334448160535117	0
26059	45202	"Tank Hill Road"	51.49194	0.23417	86	"AWI"	86	3458	3733	3595	0	0	13.2295719844358	3.11284046692607	0	3.69649805447471	0	0.389105058365759	0	0.389105058365759	0	0	0	0	0	0	0	4.28015564202335	21.4007782101167	0	0	0	0	0	0.389105058365759	0	0.194552529182879	0	0	0	0	0	0	0	0	0	0.583657587548638	0	0	42.9961089494163	0	0	6.42023346303502	0.389105058365759	0	0	0	0.389105058365759	0	0	0	0	0.194552529182879	0.194552529182879	0.194552529182879	0.194552529182879	0.583657587548638	0.583657587548638	0.194552529182879	0
26059	45202	"Tank Hill Road"	51.49194	0.23417	88	"AWI"	88	3503	3755	3634	0	0.163398692810458	24.8366013071895	1.47058823529412	0	1.1437908496732	0	0.816993464052288	2.77777777777778	0.65359477124183	0.163398692810458	0	0	0	0	0	0	3.92156862745098	10.1307189542484	0	0	0	0.163398692810458	0	0.65359477124183	0	0	0	0	0	0	0	0	0.490196078431373	0	0	0.65359477124183	0	0	34.640522875817	0	0	9.15032679738562	0.490196078431373	0	0.490196078431373	2.61437908496732	0.326797385620915	0	0	0	0	0.326797385620915	0.163398692810458	0.163398692810458	0	1.63398692810458	1.47058823529412	0.326797385620915	0.163398692810458
26059	45202	"Tank Hill Road"	51.49194	0.23417	89	"AWI"	89	3522	3765	3655	0	0	25.9057971014493	2.71739130434783	0	0.36231884057971	0.181159420289855	0.543478260869565	0	0.36231884057971	0.181159420289855	0	0	0	0	0	0	6.88405797101449	6.52173913043478	0	0	0	0	0	0.181159420289855	0.181159420289855	0	0	0	0	0	0	0	0	0	0	0.72463768115942	0	0	38.0434782608696	0	0	10.1449275362319	0.181159420289855	0	0.36231884057971	0	0.181159420289855	0	0	0	0	0.905797101449275	0.181159420289855	0.72463768115942	0	2.17391304347826	2.17391304347826	0.181159420289855	0
26059	45202	"Tank Hill Road"	51.49194	0.23417	90	"AWI"	90	3538	3783	3675	0	0	20.4678362573099	2.33918128654971	0	0.584795321637427	0.194931773879142	0.194931773879142	0	0.584795321637427	0.389863547758285	0	0	0	0	0	0	4.87329434697856	9.35672514619883	0	0	0	0	0	1.94931773879142	0	0	0	0.194931773879142	0	0	0	0	0	0	0	1.364522417154	0	0	41.3255360623782	0	0	10.5263157894737	0.779727095516569	0	0.194931773879142	0	0	0	0	0	0	0	0.194931773879142	0.779727095516569	0.194931773879142	1.94931773879142	0.974658869395711	0.584795321637427	0
26059	45202	"Tank Hill Road"	51.49194	0.23417	91	"AWI"	91	3553	3806	3694	0	0	39.8280802292264	3.58166189111748	0.143266475644699	0.573065902578797	0.429799426934097	0.286532951289398	0	0.716332378223496	0	0	0	0	0	0	0.143266475644699	14.4699140401146	4.15472779369628	0	0	0	0	0	1.00286532951289	0	0.143266475644699	0	0	0	0	0	0	0	0	0	1.43266475644699	0	0	9.88538681948424	0	0	14.8997134670487	0.143266475644699	0	0	0	0.716332378223496	0	0	0	0	0	0	0.286532951289398	0	4.29799426934097	2.86532951289398	0	0
26059	45202	"Tank Hill Road"	51.49194	0.23417	92	"AWI"	92	3566	3832	3714	0	0.343642611683849	28.8659793814433	2.74914089347079	0	1.03092783505155	0.343642611683849	0.515463917525773	0	1.20274914089347	0.171821305841924	0	0	0	0	0	0	9.79381443298969	6.01374570446735	0	0	0	0.343642611683849	0	1.20274914089347	0	0.171821305841924	0	0	0	0	0	0	0	0	0	1.03092783505155	0	0	30.9278350515464	0	0	9.96563573883162	0	0	0.171821305841924	0	0.171821305841924	0	0	0	0	0.343642611683849	0	0.343642611683849	0	2.40549828178694	1.89003436426117	0	0
26059	45202	"Tank Hill Road"	51.49194	0.23417	93	"AWI"	93	3577	3835	3721	0	0	68.4848484848485	1.59090909090909	0	0.0757575757575758	0.227272727272727	0.378787878787879	0	0.606060606060606	0.0757575757575758	0	0	0	0	0	0	7.65151515151515	0.909090909090909	0	0	0	0	0	0.757575757575758	0	0.0757575757575758	0	0.0757575757575758	0	0	0	0	0	0	0	0.681818181818182	0	0	5.68181818181818	0	0	8.78787878787879	0.0757575757575758	0	0	0	0.681818181818182	0	0	0	0	0	0	0.378787878787879	0	1.96969696969697	0.833333333333333	0	0
26059	45202	"Tank Hill Road"	51.49194	0.23417	93.5	"AWI"	93.5	3581.5	3836.5	3724	0	0.46583850931677	34.472049689441	2.17391304347826	0	0.62111801242236	0.15527950310559	1.24223602484472	0	0.31055900621118	0.31055900621118	0	0	0	0	0	0	8.22981366459627	7.60869565217391	0	0	0	0.31055900621118	0	0.93167701863354	0	0	0	0.15527950310559	0	0	0	0	0	0	0	0.46583850931677	0	0	27.0186335403727	0	0	9.3167701863354	0.62111801242236	0	0	1.86335403726708	0.62111801242236	0	0	0	0	0	0	0.15527950310559	0	1.5527950310559	1.24223602484472	0.15527950310559	0
26059	45202	"Tank Hill Road"	51.49194	0.23417	95	"AWI"	95	3597	3843	3734	0	0	29.6795952782462	2.69814502529511	0	0.505902192242833	0.674536256323777	0.337268128161889	0	0.337268128161889	0.168634064080944	0	0	0	0	0	0	9.61214165261383	6.74536256323777	0	0	0	0	0.337268128161889	0.843170320404722	0	0	0	0	0	0	0	0	0	0	0	1.68634064080944	0	0	30.0168634064081	0	0	11.1298482293423	0.168634064080944	0	0	0	0.505902192242833	0	0	0	0	0	0.168634064080944	0.843170320404722	0	2.36087689713322	1.18043844856661	0	0
26059	45202	"Tank Hill Road"	51.49194	0.23417	96	"AWI"	96	3606	3847	3742	0	0	34.8281016442451	4.18535127055306	0	0	0.298953662182362	0.448430493273543	0	0.597907324364723	0.597907324364723	0	0	0	0	0	0	15.3961136023916	5.68011958146487	0	0	0	0	0	0.896860986547085	0.298953662182362	0.149476831091181	0	0	0	0	0	0	0	0	0	1.49476831091181	0	0.149476831091181	9.26756352765321	0	0	17.7877428998505	0.149476831091181	0	0	0	0.448430493273543	0	0	0	0	0	0	0.747384155455904	0	2.98953662182362	3.28849028400598	0.298953662182362	0
26059	45202	"Tank Hill Road"	51.49194	0.23417	97	"AWI"	97	3615	3852	3748	0	0.469483568075117	34.585289514867	2.8169014084507	0	0.469483568075117	0.469483568075117	0	0	0.782472613458529	0	0	0	0	0	0	0	20.0312989045383	2.19092331768388	0	0	0	0	0	1.87793427230047	0	0	0	0	0	0	0	0	0	0	0	1.56494522691706	0	0	7.51173708920188	0	0	17.2143974960876	0	0	0.782472613458529	0	0.782472613458529	0	0	0	0	0	0.156494522691706	0.938967136150235	0	3.44287949921753	3.28638497652582	0.625978090766823	0
26059	45202	"Tank Hill Road"	51.49194	0.23417	98	"AWI"	98	3625	3859	3755	0	0.338983050847458	29.3220338983051	4.06779661016949	0	0.847457627118644	0.338983050847458	0	0	0.677966101694915	0	0	0	0	0	0	0	17.1186440677966	4.23728813559322	0	0	0	0	0	1.69491525423729	0	0	0	0	0	0	0	0	0	0	0	2.20338983050847	0	0	9.49152542372881	0	0	22.5423728813559	0.508474576271186	0	0.169491525423729	0	1.01694915254237	0	0	0	0	0	0.169491525423729	0.169491525423729	0	2.71186440677966	2.3728813559322	0	0
26059	45202	"Tank Hill Road"	51.49194	0.23417	99	"AWI"	99	3634	3866	3763	0	0.14903129657228	36.8107302533532	4.02384500745156	0	0	0.14903129657228	0.29806259314456	0	0.447093889716841	0.14903129657228	0	0	0	0	0	0	19.672131147541	2.83159463487332	0	0	0	0	0	0.745156482861401	0	0	0	0	0	0	0	0	0	0	0.447093889716841	1.93740685543964	0	0	6.25931445603577	0	0	16.5424739195231	0.14903129657228	0	0.14903129657228	0	1.34128166915052	0	0	0	0	0	0	0.894187779433681	0	2.9806259314456	3.27868852459016	0.745156482861401	0
26059	45202	"Tank Hill Road"	51.49194	0.23417	100	"AWI"	100	3642	3873	3770	0	0.482315112540193	33.7620578778135	4.5016077170418	0	0.160771704180064	0.964630225080386	0	0	1.28617363344051	0.160771704180064	0.160771704180064	0	0	0	0	0	16.7202572347267	2.41157556270096	0	0	0	0	0	0.803858520900322	0	0.160771704180064	0	0	0	0	0	0	0	0	0	2.09003215434084	0	0	8.36012861736334	0	0	19.4533762057878	0	0	0.160771704180064	0	0.803858520900322	0	0	0	0	0	0	1.12540192926045	0	3.53697749196141	2.73311897106109	0.160771704180064	0
26059	45202	"Tank Hill Road"	51.49194	0.23417	101	"AWI"	101	3651	3881	3778	0	0.169204737732657	29.7800338409475	5.0761421319797	0	0.338409475465313	0.338409475465313	0.338409475465313	0	1.1844331641286	0	0	0	0	0	0	0	20.8121827411168	2.7072758037225	0	0	0	0	0	0.338409475465313	0	0	0	0	0	0	0	0.169204737732657	0	0	0	1.01522842639594	0	0	7.7834179357022	0	0	20.3045685279188	0.169204737732657	0	0	0	1.1844331641286	0	0	0	0	0	0	0	0	4.23011844331641	4.06091370558376	0	0
26059	45202	"Tank Hill Road"	51.49194	0.23417	102	"AWI"	102	3656	3891	3785	0.441826215022091	0	37.260677466863	2.79823269513991	0	0	0.589101620029455	0	0	0.736377025036819	0.736377025036819	0	0	0	0	0	0	11.7820324005891	5.44918998527246	0	0	0	0	0	0.589101620029455	0	0.147275405007364	0	0	0.147275405007364	0	0.147275405007364	0	0	0	0.147275405007364	1.03092783505155	0	0.147275405007364	13.8438880706922	0	0	15.3166421207658	0.883652430044183	0	0.294550810014728	0	1.47275405007364	0	0	0	0	0	0	0.589101620029455	0	3.09278350515464	2.35640648011782	0	0
26059	45202	"Tank Hill Road"	51.49194	0.23417	104	"AWI"	104	3672	3898	3795	0	0.265957446808511	44.1489361702128	2.26063829787234	0	0.132978723404255	0.797872340425532	0.398936170212766	0	0.531914893617021	0	0.132978723404255	0	0	0	0	0	17.5531914893617	2.12765957446809	0	0	0	0	0	0.265957446808511	0.132978723404255	0.398936170212766	0	0	0	0	0	0	0	0	0.132978723404255	2.12765957446809	0	0	4.52127659574468	0	0	17.686170212766	0.132978723404255	0	0	0	0.132978723404255	0	0	0	0	0	0.132978723404255	0	0	2.3936170212766	3.19148936170213	0.398936170212766	0
26059	45202	"Tank Hill Road"	51.49194	0.23417	106	"AWI"	106	3686	3904	3806	0	0.544959128065395	45.0953678474114	2.17983651226158	0	0.408719346049046	0.136239782016349	0.136239782016349	0	1.36239782016349	0.136239782016349	0	0.136239782016349	0	0	0	0	15.2588555858311	2.99727520435967	0	0	0	0	0	0.544959128065395	0	0.136239782016349	0	0	0	0	0	0	0	0.136239782016349	0	0.953678474114441	0	0	0	0	0	20.4359673024523	0	0	0.136239782016349	0	0.681198910081744	0	0	0	0.136239782016349	0	0	0.544959128065395	0	5.0408719346049	2.72479564032698	0.136239782016349	0
26059	45202	"Tank Hill Road"	51.49194	0.23417	110	"AWI"	110	3714	3923	3827	0	0	55.5187637969095	2.31788079470199	0	0.11037527593819	0.551876379690949	0.33112582781457	0	0.441501103752759	0.441501103752759	0	0	0	0	0	0	15.4525386313466	1.54525386313466	0	0	0	0	0	0.11037527593819	0	0	0	0	0	0	0	0	0	0	0	0.772626931567329	0	0	4.08388520971302	0	0	13.7969094922737	0.22075055187638	0	0	0	0.22075055187638	0	0	0	0	0.11037527593819	0.551876379690949	0.11037527593819	0	1.65562913907285	1.65562913907285	0	0
26059	45202	"Tank Hill Road"	51.49194	0.23417	114	"AWI"	114	3744	3941	3848	0	0	46.1538461538462	3.01659125188537	0	0	0.301659125188537	0.150829562594268	0	1.05580693815988	0	0	0	0	0	0	0	17.1945701357466	1.50829562594268	0	0	0	0	0	1.05580693815988	0	0	0	0	0	0	0	0	0	0	0.150829562594268	1.05580693815988	0	0	0	0	0	21.8702865761689	0.150829562594268	0	0.150829562594268	0	0.452488687782805	0	0	0	0	0.150829562594268	0.150829562594268	0	0	3.46907993966818	1.96078431372549	0	0
26059	45202	"Tank Hill Road"	51.49194	0.23417	118	"AWI"	118	3784	3954	3870	0	0	40.6976744186046	2.03488372093023	0	0.145348837209302	0.145348837209302	0	0	0.726744186046512	0	0	0	0	0	0	0	17.0058139534884	1.88953488372093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.90697674418605	0	0	4.94186046511628	0	0	24.5639534883721	0	0	0.145348837209302	0	0.436046511627907	0	0	0	0	0	0.581395348837209	0.290697674418605	0	3.05232558139535	0.436046511627907	0	0
26059	45202	"Tank Hill Road"	51.49194	0.23417	126	"AWI"	126	3841	3988	3914	0	0	53.2349602724177	0.681044267877412	0	0.113507377979569	0.908059023836549	0	0	0.340522133938706	0.227014755959137	0	0	0	0	0	0	10.1021566401816	1.70261066969353	0	0	0	0	0	0.340522133938706	0	0.227014755959137	0	0	0	0	0	0	0	0	0	1.02156640181612	0	0	4.08626560726447	0	0	21.566401816118	0.113507377979569	0	0	0	0.794551645856981	0	0	0	0	0	0.227014755959137	0.567536889897843	0	2.27014755959137	1.47559591373439	0	0
26059	45202	"Tank Hill Road"	51.49194	0.23417	134	"AWI"	134	3872	4055	3961	0	0.113378684807256	54.3083900226757	1.36054421768707	0	0.340136054421769	0.793650793650794	0.113378684807256	0	0.566893424036281	0	0	0	0	0	0	0	11.2244897959184	0.793650793650794	0	0	0	0	0	1.02040816326531	0	0.113378684807256	0	0	0	0	0	0	0	0	0	0.453514739229025	0	0	1.92743764172336	0	0	18.0272108843537	0	0	0	0	0.113378684807256	0	0	0.113378684807256	0	0	0.113378684807256	1.58730158730159	0	4.19501133786848	2.60770975056689	0.113378684807256	0
26059	45202	"Tank Hill Road"	51.49194	0.23417	142	"AWI"	142	3903	4115	4010	0	0.23121387283237	54.1040462427746	1.27167630057803	0	0.46242774566474	0.69364161849711	0	0	0.578034682080925	0	0	0	0	0	0	0	10.4046242774566	0.809248554913295	0	0	0	0	0	0.46242774566474	0	0	0	0	0	0	0	0	0	0	0	0.46242774566474	0	0	0	0	0	19.0751445086705	0.115606936416185	0	0.115606936416185	0	0.23121387283237	0.115606936416185	0	0	0	0	0.115606936416185	1.04046242774566	0	7.97687861271676	1.73410404624277	0	0
