"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Genista"	"Geraniaceae"	"Indeterminable"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Malvaceae"	"Onagraceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Scrophulariaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
2990	3894	"Auneau"	48.45611	1.79361	41	"AWI"	41	467	1018	757	0.105932203389831	0	0.105932203389831	0.635593220338983	0.105932203389831	0	0	0	0.317796610169492	0.105932203389831	1.27118644067797	0	0	0	0	0.105932203389831	0	0	0	0.529661016949152	74.6822033898305	0	0.105932203389831	0	0	0.105932203389831	0	0.211864406779661	0	0	0.105932203389831	0	0.105932203389831	0.423728813559322	0.105932203389831	0	0	0.105932203389831	0	0.635593220338983	0.953389830508475	15.7838983050847	0	0.105932203389831	0	0	2.22457627118644	0.529661016949152	0	0	0	0.105932203389831	0	0	0.317796610169492	0	0	0.105932203389831	0	0	0
2990	3894	"Auneau"	48.45611	1.79361	45	"AWI"	45	547	1086	835	0	0	0.651465798045603	1.30293159609121	0	0	0.977198697068404	0	1.30293159609121	0	1.95439739413681	0	0	0	0	0.651465798045603	0	0	0	3.90879478827362	25.7328990228013	0	0	0	0	0.325732899022801	0	0	0	0.325732899022801	0	0.325732899022801	0.325732899022801	0	0	0	0	0.325732899022801	0	0.977198697068404	3.58306188925081	43.6482084690554	0	0	0	0	11.400651465798	0.651465798045603	0	0.325732899022801	0.325732899022801	0.325732899022801	0	0	0	0	0	0.651465798045603	0	0	0
2990	3894	"Auneau"	48.45611	1.79361	50	"AWI"	50	685	1148	931	0	0	0	0.0755001887504719	0	0	0	0	0.0377500943752359	0	0.302000755001887	0	0	0	0	0	0	0	0	0.302000755001887	90.9399773499434	0	0	0	0	0	0	0.0377500943752359	0	0	0.0755001887504719	0	0	0	0	0	0	0	0	0.339750849377123	0	4.37901094752737	0	0	0	0	3.05775764439411	0.339750849377123	0	0.0755001887504719	0	0	0	0	0	0	0.0377500943752359	0	0	0	0
2990	3894	"Auneau"	48.45611	1.79361	55	"AWI"	55	892	1220	1020	0	0	1.42487046632124	0	0	0.129533678756477	0	0	0.129533678756477	0	0.38860103626943	0.129533678756477	0	0.129533678756477	0	0	0	0	0	0.518134715025907	71.6321243523316	0	0.129533678756477	0	0	0.129533678756477	0	0.129533678756477	0	0	0	0.129533678756477	0.906735751295337	0	0	0	0	0.129533678756477	0	0.906735751295337	0	14.3782383419689	0	0.129533678756477	0	0	6.34715025906736	1.42487046632124	0	0.129533678756477	0.38860103626943	0.259067357512953	0	0	0	0	0	0	0	0	0
2990	3894	"Auneau"	48.45611	1.79361	60	"AWI"	60	995	1363	1140	0	0	2.27272727272727	0	0	0	0	0	0.946969696969697	0	0.378787878787879	0	0	0	0	0.189393939393939	0	0	0	4.35606060606061	47.1590909090909	0	0	0	0	2.46212121212121	0	0	0	0	0.189393939393939	0	0	0.189393939393939	0	0	0	0	0	1.32575757575758	0	22.5378787878788	0	0	0	0	13.4469696969697	2.08333333333333	0	0.189393939393939	0.189393939393939	0.189393939393939	0	0	0.189393939393939	0	0.378787878787879	1.13636363636364	0	0	0.189393939393939
2990	3894	"Auneau"	48.45611	1.79361	65	"AWI"	65	1062	1610	1266	0	0	0.230591852421214	0	0	0	0	0	0.0768639508070715	0	0.153727901614143	0	0	0	0	0.153727901614143	0	0	0	0.461183704842429	85.8570330514988	0	0	0	0	0.230591852421214	0	0	0	0	0	0	0.230591852421214	0	0	0	0	0	0	1.6141429669485	0.230591852421214	6.84089162182936	0	0.0768639508070715	0	0	3.45887778631822	0.230591852421214	0	0	0.0768639508070715	0	0	0	0	0	0.0768639508070715	0	0	0	0
2990	3894	"Auneau"	48.45611	1.79361	70	"AWI"	70	1128	1827	1395	0	0	0.331858407079646	0	0	0	0.110619469026549	0	0.110619469026549	0	0	0	0	0	0	0	0	0	0	0.995575221238938	72.6769911504425	0	0.110619469026549	0	0	0.442477876106195	0	0	0	0.110619469026549	0.331858407079646	0	0.110619469026549	0	0	0	0	0	0	2.32300884955752	0	16.0398230088496	0	0	0	0	5.30973451327434	0.663716814159292	0	0	0	0.110619469026549	0	0	0	0	0	0.221238938053097	0	0	0
2990	3894	"Auneau"	48.45611	1.79361	75	"AWI"	75	1214	1972	1534	0	0	0.32520325203252	0	0.32520325203252	0	0	0	0	0	0.975609756097561	0	0	0	0	0	0	0	0	1.13821138211382	63.5772357723577	0	0.16260162601626	0	0	0.16260162601626	0	0	0	0	2.11382113821138	0	0.650406504065041	0.975609756097561	0	0.16260162601626	0	0	0	3.2520325203252	0	21.1382113821138	0	0	0	0	4.0650406504065	0.813008130081301	0	0	0	0.16260162601626	0	0	0	0	0	0	0	0	0
2990	3894	"Auneau"	48.45611	1.79361	80	"AWI"	80	1313	2116	1674	0	0	0.286532951289398	0.286532951289398	0.143266475644699	0	0.143266475644699	0	0.143266475644699	0	0	0	0	0	0	0	0	0	0	0.429799426934097	89.8280802292264	0	0	0	0	0	0	0.143266475644699	0	0	0	0	1.71919770773639	0.286532951289398	0	0	0	0	0	3.58166189111748	0	0	0	0	0	0	2.29226361031519	0.286532951289398	0	0.143266475644699	0	0	0	0	0.143266475644699	0	0.143266475644699	0	0	0	0
2990	3894	"Auneau"	48.45611	1.79361	85	"AWI"	85	1411	2265	1810	0	0.158478605388273	0.316957210776545	0	0.158478605388273	0	0	0	0.475435816164818	0	0.158478605388273	0	0	0	0	0	0	0.158478605388273	0	0.63391442155309	85.4199683042789	0	0.158478605388273	0	0	0	0	0	0	0.158478605388273	0	0	3.01109350237718	0.316957210776545	0	0	0	0	0	4.43740095087163	0	0	0	0	0	0	2.69413629160063	0.63391442155309	0	0.316957210776545	0	0.158478605388273	0	0	0.475435816164818	0	0	0.158478605388273	0	0	0
