"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Arbutus"	"Artemisia"	"Asphodelaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Convolvulaceae"	"Corylus"	"Crassulaceae"	"Cupressaceae"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Frangula"	"Fraxinus"	"Genista"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Ilex"	"Lamiaceae"	"Liliaceae"	"Linaceae"	"Montiaceae"	"Olea"	"Onagraceae"	"Orobanchaceae"	"Papaveraceae"	"Phillyrea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Scrophulariaceae"	"Thymelaeaceae"	"Urticaceae"	"Viburnum"	"Vitaceae"
26052	45188	"El Maíllo mire"	40.54667	-6.20972	1	"AWI"	1	-126	34	-41	0	0	0	0.537634408602151	0	0	0	0	0	7.52688172043011	0	0.537634408602151	0	0	0	0	0	0	0	0	0	0	1.61290322580645	0	0	0	0	3.76344086021505	0	0	0	0	0	0.537634408602151	0	0	2.68817204301075	0	0	0	0	38.1720430107527	0	0	11.2903225806452	0	0	19.3548387096774	12.9032258064516	0	0	0	0.537634408602151	0.537634408602151	0	0	0	0	0	0	0
26052	45188	"El Maíllo mire"	40.54667	-6.20972	4	"AWI"	4	-81	131	15	0	0.50761421319797	0	0	0	0	0	0	0	9.64467005076142	0	0.50761421319797	0.50761421319797	0	0	0	0	2.53807106598985	0	0	0	0	0	0	0	0	0.50761421319797	1.52284263959391	0	0	0	0	0	0	0	0	2.03045685279188	0	0	0	0	9.13705583756345	0	0	52.2842639593909	0	0	11.1675126903553	7.61421319796954	0	0	0	0	1.52284263959391	0	0	0.50761421319797	0	0	0	0
26052	45188	"El Maíllo mire"	40.54667	-6.20972	6	"AWI"	6	-46	179	54	0	0.543478260869565	0	1.08695652173913	0	0	1.6304347826087	0	0	12.5	0	1.08695652173913	0	0	0	0	0	2.71739130434783	0	0	0	0	2.71739130434783	0	0	0	0	0.543478260869565	0	0	0.543478260869565	0	0	1.08695652173913	0	0	3.26086956521739	0	0	0	0	5.43478260869565	0.543478260869565	0	45.6521739130435	0	0	13.0434782608696	7.06521739130435	0	0	0	0.543478260869565	0	0	0	0	0	0	0	0
26052	45188	"El Maíllo mire"	40.54667	-6.20972	8	"AWI"	8	-9	200	104	0	0.5420054200542	0.5420054200542	0	0	0	0	0	0	5.96205962059621	0	0	0	0	0	0	0	0	0	0	0.2710027100271	0	0.813008130081301	57.7235772357724	0	0	0	0.2710027100271	0	0	0	0	0	0.5420054200542	0	0	2.710027100271	0	0	0	0	2.1680216802168	0	0	19.7831978319783	0	0	5.42005420054201	2.710027100271	0	0	0	0	0	0	0	0.5420054200542	0	0	0	0
26052	45188	"El Maíllo mire"	40.54667	-6.20972	10	"AWI"	10	15	234	161	0	0	0.236406619385343	0	0	0.236406619385343	0	0	0	6.6193853427896	0	0.236406619385343	0	0	0	0	0	0	0	0	0	0	2.36406619385343	47.5177304964539	0	0	0	0	0	0	0	0	0	0.472813238770686	0	0	2.36406619385343	0	0	0.236406619385343	0.236406619385343	0.709219858156028	0	0	27.8959810874704	0	0.236406619385343	5.43735224586288	3.54609929078014	0	0	0	1.41843971631206	0	0	0	0.236406619385343	0	0	0	0
26052	45188	"El Maíllo mire"	40.54667	-6.20972	12	"AWI"	12	69	334	261	0	0	0	0.778210116731518	0	0	1.16731517509728	0	0	8.17120622568093	0	0.389105058365759	0.389105058365759	0	0	0	0	1.55642023346304	0	0	0	0	1.16731517509728	65.3696498054475	0	0.389105058365759	0.389105058365759	1.16731517509728	0	0	0	0	0	1.16731517509728	0	0	3.50194552529183	0	0	0	0.389105058365759	1.94552529182879	0	0	0	0	0	6.22568093385214	4.28015564202335	0	0	0	1.16731517509728	0	0	0	0.389105058365759	0	0	0	0
26052	45188	"El Maíllo mire"	40.54667	-6.20972	14	"AWI"	14	102	572	318	0	0	0	0.917431192660551	0	0	0	0	0	20.4892966360856	0	0.611620795107034	0	0	0	0	0	3.05810397553517	0	0	0	0	3.05810397553517	55.045871559633	0	0	0	0	0	0	0	0	0	0.305810397553517	0	0	1.52905198776758	0	0	0	0	0	0	0	0	0	0	8.25688073394496	6.72782874617737	0	0	0	0	0	0	0	0	0	0	0	0
26052	45188	"El Maíllo mire"	40.54667	-6.20972	15	"AWI"	15	116	694	351	0	0.285714285714286	0	1.42857142857143	0	0	0	0	0	11.7142857142857	0	0.285714285714286	0	0	0	0	0.285714285714286	2	0	0	0.285714285714286	0	0.571428571428571	38.8571428571429	0	0	0.571428571428571	0.285714285714286	0	0	0	0	0	0	0	0	1.14285714285714	0	0	0	0	1.14285714285714	0	0	32.5714285714286	0	0	5.42857142857143	2	0	0	0	0.857142857142857	0.285714285714286	0	0	0	0	0	0	0
26052	45188	"El Maíllo mire"	40.54667	-6.20972	16	"AWI"	16	184	745	424	0	0.273224043715847	0	0.546448087431694	0	0.273224043715847	0.819672131147541	0	0	35.5191256830601	0	0	0.273224043715847	0	0	0	0	2.18579234972678	0	0	0	0	1.09289617486339	44.8087431693989	0	0	0.273224043715847	0.273224043715847	0	0	0	0	0	0.273224043715847	0	0	0	0	0	0	0	0.273224043715847	0	0	0	0	0	7.10382513661202	4.0983606557377	0	0	0	0.546448087431694	0.546448087431694	0	0	0.819672131147541	0	0	0	0
26052	45188	"El Maíllo mire"	40.54667	-6.20972	17	"AWI"	17	233	793	495	0	0.335570469798658	0	0.335570469798658	0	0	0.335570469798658	0	0	41.9463087248322	0	0	0	0	0	0	0	0	0	0	0	0	2.68456375838926	40.9395973154362	0	0	0	0.335570469798658	0	0	0	0	0	0.335570469798658	0	0	0.671140939597315	0	0	0	0.335570469798658	0.335570469798658	0	0	0	0	0	8.05369127516778	2.3489932885906	0	0	0.335570469798658	0	0.671140939597315	0	0	0	0	0	0	0
