"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asphodelaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Frangula"	"Fraxinus"	"Genista"	"Gentianaceae"	"Hypericaceae"	"Ilex"	"Indeterminable"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Lythraceae"	"Melanthiaceae"	"Myrica"	"Myrtus"	"Olea"	"Orobanchaceae"	"Phillyrea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Thymelaeaceae"	"Ulmus"	"Vitaceae"
24112	41911	"Lagoa Comprida 2"	40.36278	-7.63611	47.5	"AWI"	47.5	428.5	1007	690.5	2.85714285714286	0	0	0.952380952380952	0	0.317460317460317	0.317460317460317	0	3.80952380952381	0	0	0	0	0	0.634920634920635	0	0.634920634920635	1.58730158730159	25.7142857142857	0	0	0	0	0	0	0	0	0	0	0.317460317460317	0	0	0	0	0	0	0	0.634920634920635	0	0	1.9047619047619	0	0	0	31.7460317460317	0	0	0	27.9365079365079	0.634920634920635	0	0	0	0	0	0	0	0	0	0	0	0	0
24112	41911	"Lagoa Comprida 2"	40.36278	-7.63611	50	"AWI"	50	562	1065	755	0.738007380073801	0	0	1.1070110701107	0	0	0.18450184501845	0	1.66051660516605	0.18450184501845	0	0	0	0.18450184501845	0.18450184501845	0	0	0.738007380073801	44.0959409594096	0	0	0	0	0	0	0	0	0	1.4760147601476	0	0	0	0	0	0	0	0	0.18450184501845	0	0	0	0	0	0	23.2472324723247	0	0	0	25.0922509225092	0.738007380073801	0	0	0	0	0	0	0	0	0.18450184501845	0	0	0	0
24112	41911	"Lagoa Comprida 2"	40.36278	-7.63611	52.5	"AWI"	52.5	668	1148	834	0.559910414333707	0	0	0.223964165733483	0	0.335946248600224	0.111982082866741	0	1.56774916013438	0	0	0.111982082866741	0	0	0.111982082866741	0	0.111982082866741	0.223964165733483	36.8421052631579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.111982082866741	0.111982082866741	0	0.447928331466965	0	0	0.111982082866741	39.6416573348264	0	0	0	18.1410974244121	0.895856662933931	0	0	0	0	0.335946248600224	0	0	0	0	0	0	0	0
24112	41911	"Lagoa Comprida 2"	40.36278	-7.63611	62.5	"AWI"	62.5	765.5	1795	1118.5	1.23456790123457	0	0	0	0	0.308641975308642	0	0	3.08641975308642	0	0	0	0	0.617283950617284	0	0	0	0.617283950617284	45.3703703703704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.308641975308642	0	0	2.46913580246914	0	0	0	13.8888888888889	0	0	0	31.1728395061728	0.925925925925926	0	0	0	0	0	0	0	0	0	0	0	0	0
24112	41911	"Lagoa Comprida 2"	40.36278	-7.63611	67.5	"AWI"	67.5	891	2030	1326.5	4.89130434782609	0	0	3.26086956521739	0	0.543478260869565	0	0	9.23913043478261	0	0.543478260869565	0	0	0	0.543478260869565	0	1.08695652173913	0.543478260869565	16.304347826087	0	0	0	0.543478260869565	0	3.26086956521739	0	0.543478260869565	0	0	0	0.543478260869565	0	0	0	0	0	0	0	0	0	7.60869565217391	0	0	0	0	0	0	0	45.6521739130435	1.08695652173913	0	0	0	2.71739130434783	0	1.08695652173913	0	0	0	0	0	0	0
24112	41911	"Lagoa Comprida 2"	40.36278	-7.63611	75	"AWI"	75	1022	2476	1677	0.836120401337793	0	0	0.334448160535117	0	0.334448160535117	0	0	1.67224080267559	0	0	0	0	0.501672240802676	0.836120401337793	0	0.167224080267559	0	3.17725752508361	0	0	0	0	0	0	0	0	0.334448160535117	0	0	0	0	0	0	0	0	0	0.167224080267559	0	0.167224080267559	2.34113712374582	0	0	0.501672240802676	38.9632107023411	0	0	0	47.9933110367893	1.50501672240803	0	0	0	0	0	0	0	0	0.167224080267559	0	0	0	0
24112	41911	"Lagoa Comprida 2"	40.36278	-7.63611	80	"AWI"	80	1079	2867	1894	0.89628681177977	0.128040973111396	0	0	0	1.40845070422535	0	0	1.53649167733675	0	0	0	0	0.384122919334187	0.256081946222791	0	0.128040973111396	0	2.43277848911652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.256081946222791	0	0	2.30473751600512	0	0	0.128040973111396	60.6914212548015	0	0	0	28.5531370038412	0.384122919334187	0	0	0	0.128040973111396	0	0	0	0	0.256081946222791	0.128040973111396	0	0	0
24112	41911	"Lagoa Comprida 2"	40.36278	-7.63611	85	"AWI"	85	1386	2962	2129	0.17921146953405	0	0	0.17921146953405	0	0.3584229390681	0	0	0.896057347670251	0	0	0	0	0.3584229390681	0.537634408602151	0	0.17921146953405	0	4.48028673835125	0	0	0	0	0	0	0	0	0	2.1505376344086	0	0	0	0.3584229390681	0	0	0	0	0	0	0.17921146953405	1.7921146953405	0	0	0	56.989247311828	0	0	0	26.7025089605735	2.32974910394265	0	0	0	0.3584229390681	0	0	0	0	1.97132616487455	0	0	0	0
24112	41911	"Lagoa Comprida 2"	40.36278	-7.63611	90	"AWI"	90	1545	3100	2400	0.449775112443778	0	0	0.599700149925038	0	0.299850074962519	0.149925037481259	0	0.899550224887556	0	0.149925037481259	0	0	0.449775112443778	0.149925037481259	0	0.149925037481259	0.149925037481259	1.49925037481259	0	0	0	0	0.149925037481259	0	0	0	0	0.749625187406297	0	0.449775112443778	0	1.19940029985008	0	0	0	0	0.749625187406297	0	0	1.49925037481259	0.149925037481259	0	0.449775112443778	60.4197901049475	0	0	0	28.0359820089955	0.449775112443778	0	0	0	0	0	0	0	0	0.749625187406297	0	0	0	0
24112	41911	"Lagoa Comprida 2"	40.36278	-7.63611	100	"AWI"	100	2086	3394	2865	0.982800982800983	0	0	0.122850122850123	0	0.737100737100737	0	0	2.7027027027027	0	0	0	0	0.368550368550369	0.368550368550369	0	0.245700245700246	0.368550368550369	4.2997542997543	0	0	0	0	0	0	0	0	0.245700245700246	1.35135135135135	0	0	0	1.10565110565111	0	0	0	0	0	0	0	3.19410319410319	0	0	0.122850122850123	48.7714987714988	0	0	0	31.2039312039312	1.96560196560197	0	0	0	0	0	0.245700245700246	0	0	1.5970515970516	0	0	0	0
24112	41911	"Lagoa Comprida 2"	40.36278	-7.63611	105	"AWI"	105	2532	3451	3046	1.09797297297297	0.168918918918919	0	0.253378378378378	0	0.168918918918919	0.168918918918919	0	2.36486486486486	0.0844594594594595	0	0	0	0.0844594594594595	0	0	0	0.844594594594595	4.22297297297297	0	0	0	0	0.0844594594594595	0	0	0	0	0.422297297297297	0	0	0	0.760135135135135	0	0	0	0	0.760135135135135	0	0	2.36486486486486	0	0	0.253378378378378	50.7601351351351	0	0	0	34.375	0.253378378378378	0	0	0	0.168918918918919	0	0	0	0	0.337837837837838	0	0	0	0
24112	41911	"Lagoa Comprida 2"	40.36278	-7.63611	110	"AWI"	110	2855	3550	3253	1.63568773234201	0	0	0.371747211895911	0	0.817843866171004	0.148698884758364	0	3.42007434944238	0.0743494423791822	0	0.0743494423791822	0	0.446096654275093	0.148698884758364	0	0.223048327137546	0.223048327137546	5.05576208178439	0	0	0	0	0.148698884758364	0	0	0	0.223048327137546	0.297397769516729	0	0	0.297397769516729	0.669144981412639	0	0	0	0	0.223048327137546	0	0.297397769516729	5.20446096654275	0.0743494423791822	0	0.520446096654275	45.0557620817844	0	0	0	30.9293680297398	2.67657992565056	0	0	0	0.148698884758364	0	0.0743494423791822	0	0	0.520446096654275	0	0	0	0
24112	41911	"Lagoa Comprida 2"	40.36278	-7.63611	112.5	"AWI"	112.5	2963	3623	3350.5	1.43540669856459	0	0	0.358851674641148	0	0.239234449760766	0.358851674641148	0	3.11004784688995	0	0	0	0	0.358851674641148	0	0	0.478468899521531	0.358851674641148	9.33014354066986	0	0	0	0	0	0	0	0.119617224880383	0	0	0	0	0	0	0	0	0	0	0.119617224880383	0	0	3.82775119617225	0	0	0.239234449760766	53.2296650717703	0	0	0	23.2057416267943	3.11004784688995	0	0	0	0	0	0.119617224880383	0	0	0	0	0	0	0
24112	41911	"Lagoa Comprida 2"	40.36278	-7.63611	115	"AWI"	115	3093	3655	3410	0.411805078929307	0.0686341798215511	0	0.343170899107756	0	0.0686341798215511	1.02951269732327	0	25.1887439945093	0	0	0	0	0.274536719286205	0.137268359643102	0	2.60809883321894	0.205902539464653	6.24571036376115	0	10.2264927934111	0	0	0.0686341798215511	0	0	0	0	0.205902539464653	0	0.0686341798215511	0	0	0	0	0	0	0.686341798215511	0	0	4.11805078929307	0	0	0.205902539464653	15.7858613589568	0	0	0	29.512697323267	0.686341798215511	0	0	0	0	0	1.71585449553878	0	0	0.0686341798215511	0	0	0.0686341798215511	0
24112	41911	"Lagoa Comprida 2"	40.36278	-7.63611	120	"AWI"	120	3259	3777	3542	1.13636363636364	0	0	2.27272727272727	0	0	0.378787878787879	0	14.3939393939394	0	0	0	0	0	0	0	0.757575757575758	0.568181818181818	17.9924242424242	0	0	0	0	0	0	0	0	0	0.378787878787879	0	0	0	0	0	0	0	0	0	0	0	5.3030303030303	0	0	0	24.2424242424242	0	0	0	28.7878787878788	3.03030303030303	0	0.568181818181818	0	0	0	0.189393939393939	0	0	0	0	0	0	0
24112	41911	"Lagoa Comprida 2"	40.36278	-7.63611	125	"AWI"	125	3335	4040	3663	1	0	0	1.5	0	0	0.25	0	1.75	0	0	0	0	0	0.5	0	0.75	0	5.5	0	0	0	0	0.25	0	0	0	0	0.75	0	0	0	0	0	0	0	0	0	0	0	2.5	0	0	0	38.5	0	0	0	44.25	2.25	0	0	0	0	0	0	0	0	0.25	0	0	0	0
24112	41911	"Lagoa Comprida 2"	40.36278	-7.63611	130	"AWI"	130	3432	4261	3778	2.09923664122137	0.190839694656489	0	0.954198473282443	0	0.190839694656489	0.572519083969466	0	2.86259541984733	0	0	0.190839694656489	0	0	0	0	0	0.190839694656489	9.16030534351145	0.190839694656489	0	0	0	0.190839694656489	0	0	0	0	0.381679389312977	0	0	0	0	0	0	0	0	0.381679389312977	0	0.381679389312977	0	0	0	0.381679389312977	23.8549618320611	0	0	0	51.9083969465649	4.9618320610687	0	0	0	0	0.381679389312977	0	0	0	0.381679389312977	0	0.190839694656489	0	0
24112	41911	"Lagoa Comprida 2"	40.36278	-7.63611	140	"AWI"	140	3572	4494	3988	2.7190332326284	0.604229607250755	0	0	0	0.302114803625378	0.604229607250755	0	4.53172205438066	0	0	0	0	0	0.302114803625378	0	0	0.604229607250755	5.4380664652568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.302114803625378	5.4380664652568	0	0	0	16.3141993957704	0	0	0	58.0060422960725	4.22960725075529	0	0	0	0	0	0	0	0	0.604229607250755	0	0	0	0
24112	41911	"Lagoa Comprida 2"	40.36278	-7.63611	150	"AWI"	150	3747	4712	4193	0.852272727272727	0	0	0.284090909090909	0	0.852272727272727	0.284090909090909	0	3.40909090909091	0	0	0	0	0.284090909090909	0.568181818181818	0	0	0.284090909090909	5.11363636363636	0	0	0	0	0	0	0	0	0	3.40909090909091	0.284090909090909	0	0	0	0	0	0	0	0	0	0	2.84090909090909	0	0	0.284090909090909	34.375	0	0	0	38.9204545454545	7.10227272727273	0	0.284090909090909	0	0	0	0.284090909090909	0	0	0.284090909090909	0	0	0	0
24112	41911	"Lagoa Comprida 2"	40.36278	-7.63611	155	"AWI"	155	3809	4800	4302	0.683060109289617	0.273224043715847	0	0	0	0.136612021857924	0.136612021857924	0	3.27868852459016	0	0.136612021857924	0	0	0	0	0	0.136612021857924	0	15.1639344262295	0	0	0	0	0.136612021857924	0	0	0	0	0	0	0	0	0	0	0	0	0	0.136612021857924	0.136612021857924	0	3.27868852459016	0	0	0	29.2349726775956	0	0	0	41.2568306010929	5.73770491803279	0	0	0	0	0	0.136612021857924	0	0	0	0	0	0	0
24112	41911	"Lagoa Comprida 2"	40.36278	-7.63611	160	"AWI"	160	3855	4945	4403	1.43329658213892	0.110253583241455	0	0.441014332965821	0	0	0	0	5.40242557883131	0	0	0	0	0.220507166482911	0.110253583241455	0	0	0.330760749724366	15.986769570011	0	0	0	0	0.220507166482911	0	0	0	0	0.220507166482911	0	0.330760749724366	0	0	0	0.110253583241455	0	0	0.220507166482911	0	0	4.41014332965821	0	0	0	13.561190738699	0	0	0	50.4961411245865	6.39470782800441	0	0	0	0	0	0	0	0	0	0	0	0	0
24112	41911	"Lagoa Comprida 2"	40.36278	-7.63611	165	"AWI"	165	4005	4993	4506	1.43884892086331	0	0	0.479616306954436	0	0	0.479616306954436	0	4.07673860911271	0	0	0	0	0.239808153477218	0	0	0.719424460431655	0	1.43884892086331	0	0	0	0	1.19904076738609	0	0	0	0	0.239808153477218	0	0	0	0	0	0	0	0	0	0	0	1.43884892086331	0	0	0	28.7769784172662	0	0	0	54.1966426858513	5.2757793764988	0	0	0	0	0	0	0	0	0	0	0	0	0
24112	41911	"Lagoa Comprida 2"	40.36278	-7.63611	170	"AWI"	170	4106	5063	4612	2.23214285714286	0	0	0.223214285714286	0	0	0	0	2.79017857142857	0	0	0	0	0	0	0	0	1.5625	1.78571428571429	0	0	0	0	0.223214285714286	0	0	0	0	0.446428571428571	0	0.111607142857143	0	0	0	0.334821428571429	0	0	0	0	0	2.00892857142857	0	0	0	36.4955357142857	0	0	0	47.9910714285714	3.34821428571429	0	0	0	0	0	0.446428571428571	0	0	0	0	0	0	0
24112	41911	"Lagoa Comprida 2"	40.36278	-7.63611	175	"AWI"	175	4165	5161	4723	0.801603206412826	0	0	0.200400801603206	0	0.200400801603206	0	0	2.60521042084168	0	0	0	0	0.200400801603206	0	0	0	0	1.00200400801603	0	0	0	0	0.200400801603206	0	0	0.200400801603206	0	0.400801603206413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58.3166332665331	0	0	0	34.4689378757515	1.20240480961924	0	0	0	0	0	0	0	0	0.200400801603206	0	0	0	0
24112	41911	"Lagoa Comprida 2"	40.36278	-7.63611	180	"AWI"	180	4389	5212	4819	1.17878192534381	0.491159135559921	0	0.589390962671906	0	0	0	0	4.61689587426326	0.0982318271119843	0.68762278978389	0	0	0.392927308447937	0.68762278978389	0	0	0.589390962671906	2.94695481335953	0	0	0	0	0.196463654223969	0	0	0	0	0.785854616895874	0	0.0982318271119843	0	0	0	0.294695481335953	0	0	0	0	0	2.35756385068762	0	0	0	52.6522593320236	0	0	0	30.0589390962672	0.589390962671906	0	0	0	0.392927308447937	0	0.294695481335953	0	0	0	0	0	0	0
24112	41911	"Lagoa Comprida 2"	40.36278	-7.63611	182.5	"AWI"	182.5	4506.5	5236.5	4869.5	1.82207931404073	0	0	0.214362272240086	0	0.107181136120043	0.428724544480171	0	16.1843515541265	0	0	0	0	0.7502679528403	0	0	1.07181136120043	1.71489817792069	0.857449088960343	0	0	0	0	0.7502679528403	0	0	0.107181136120043	0	0.107181136120043	0	0	0	0	0	0	0	0	0.428724544480171	0	0	3.21543408360129	0	0	0.321543408360129	43.4083601286174	0	0.107181136120043	0	26.3665594855305	1.5005359056806	0	0.107181136120043	0	0.107181136120043	0	0.321543408360129	0	0	0	0	0	0	0
24112	41911	"Lagoa Comprida 2"	40.36278	-7.63611	185	"AWI"	185	4579	5267	4923	1.52801358234295	0.509337860780985	0	0.33955857385399	0	0	0.509337860780985	0	18.1663837011885	0.169779286926995	0	0	0	1.01867572156197	0	0	0.33955857385399	1.35823429541596	2.37691001697793	0	0	0	0	0	0	0	0	0	0.67911714770798	0	0	0	0	0	0	0	1.69779286926995	0	0	0	6.7911714770798	0	0	0	30.0509337860781	0	0	0	28.6926994906621	4.58404074702886	0	0	0	0	0	0.33955857385399	0	0	0.848896434634975	0	0	0	0
24112	41911	"Lagoa Comprida 2"	40.36278	-7.63611	190	"AWI"	190	4679	5405	5041	2.25442834138486	0	0	0.966183574879227	0	0.483091787439614	0.161030595813205	0	16.5861513687601	0	0	0	0	0.644122383252818	0	0	0.644122383252818	0.161030595813205	1.28824476650564	0	0	0	0	0.322061191626409	0	0	0	0	0.805152979066022	0	0	0	0	0	0	0	0	0.644122383252818	0	0	7.40740740740741	0	0	0	36.3929146537842	0	0	0	26.2479871175523	2.41545893719807	0	0	0	0	0	1.44927536231884	0	0	1.12721417069243	0	0	0	0
24112	41911	"Lagoa Comprida 2"	40.36278	-7.63611	195	"AWI"	195	4787	5614	5181	0.511073253833049	0.170357751277683	0	0	0	0	0	0	17.206132879046	0	0.340715502555366	0	0	0	0	0	0.511073253833049	0	0.511073253833049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.170357751277683	0	0	5.79216354344123	0	0	0.340715502555366	27.0868824531516	0	0	0	40.5451448040886	5.45144804088586	0	0	0	0	0	1.36286201022147	0	0	0	0	0	0	0
24112	41911	"Lagoa Comprida 2"	40.36278	-7.63611	200	"AWI"	200	4862	5931	5328	0.614911606456572	0	0	0.307455803228286	0	0.0768639508070715	0	0	14.2966948501153	0	0	0.0768639508070715	0	0	0.0768639508070715	0	0.307455803228286	0.0768639508070715	0.153727901614143	0	0	0	0	0.461183704842429	0	0	0	0	0.5380476556495	0.0768639508070715	0.307455803228286	0	0	0	0	0	0	0.230591852421214	0	0	2.61337432744043	0	0	0	23.7509607993851	0	0	0	49.1160645657187	2.99769408147579	0	0.230591852421214	0	0.0768639508070715	0.999231360491929	1.92159877017679	0	0	0.691775557263643	0	0	0	0
24112	41911	"Lagoa Comprida 2"	40.36278	-7.63611	205	"AWI"	205	4932	6304	5455	1.21359223300971	0.182038834951456	0	0.66747572815534	0	0.0606796116504854	0	0	13.6529126213592	0	0.0606796116504854	0	0	0	0.0606796116504854	0	0.182038834951456	0.182038834951456	0.242718446601942	0	0	0	0.182038834951456	0.0606796116504854	0	0	0	0	0	0	0	0	0	0	0	0	0.606796116504854	0.242718446601942	0	0	3.51941747572816	0	0	0	19.2961165048544	0	0	0	48.4830097087379	4.06553398058252	0	0	0	0	1.03155339805825	5.8252427184466	0	0	0.0606796116504854	0	0.0606796116504854	0.0606796116504854	0
24112	41911	"Lagoa Comprida 2"	40.36278	-7.63611	210	"AWI"	210	5009	6592	5588	2.8125	0.3125	0	0.625	0	0	0	0	15.3125	0	0	0	0	0	0.104166666666667	0	0	0.208333333333333	2.08333333333333	0	0	0	0	0.104166666666667	0	0	0	0	0.3125	0	0.416666666666667	0	0	0	0	0	0	0.3125	0	0	8.75	0	0	0	15.2083333333333	0	0	0	50.2083333333333	1.66666666666667	0	0	0	0	0	1.5625	0	0	0	0	0	0	0
