"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Fraxinus"	"Ilex"	"Indeterminable"	"Lamiaceae"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Taxus"	"Tilia"	"Ulmus"	"Viburnum"
23790	41214	"Aveley marshes"	51.49222	0.2225	44	"AWI"	44	3295	3538	3409	12.7450980392157	1.30718954248366	0.65359477124183	0.326797385620915	0.326797385620915	12.7450980392157	0.326797385620915	0.326797385620915	0	0	1.96078431372549	28.4313725490196	1.63398692810458	0	1.63398692810458	0	0.65359477124183	1.30718954248366	0	22.5490196078431	0.65359477124183	0	7.51633986928105	0	0.65359477124183	0.980392156862745	0	0.980392156862745	0	1.30718954248366	0.980392156862745	0
23790	41214	"Aveley marshes"	51.49222	0.2225	52	"AWI"	52	3420	3641	3522	56.9078947368421	0	0	0.986842105263158	0.328947368421053	0	0	0.328947368421053	0	0	9.86842105263158	0.986842105263158	0	0	1.64473684210526	0	1.64473684210526	0.328947368421053	0.328947368421053	3.28947368421053	0	0.328947368421053	12.1710526315789	0	0	0	0	0.657894736842105	3.61842105263158	3.94736842105263	2.63157894736842	0
23790	41214	"Aveley marshes"	51.49222	0.2225	60	"AWI"	60	3531	3760	3634	51.1705685618729	0	0.334448160535117	0	0	0	0.334448160535117	0.334448160535117	0	0	8.36120401337793	0.668896321070234	2.0066889632107	0	0	0	0.668896321070234	0	0	0	0	0	21.4046822742475	0	0	0	0	0.668896321070234	6.02006688963211	6.02006688963211	2.0066889632107	0
23790	41214	"Aveley marshes"	51.49222	0.2225	68	"AWI"	68	3640	3873	3747	51.3157894736842	0	0	1.64473684210526	0	0	0	0	0	0	4.60526315789474	0	1.31578947368421	0	0.657894736842105	0	0.657894736842105	0	0	0	0	0	21.0526315789474	0	0	0	0	0.657894736842105	13.4868421052632	3.94736842105263	0.657894736842105	0
23790	41214	"Aveley marshes"	51.49222	0.2225	76	"AWI"	76	3750	3992	3861	53.6912751677852	0	0.335570469798658	1.00671140939597	0	0	0	0	0	0.335570469798658	7.71812080536913	0.335570469798658	1.67785234899329	0	0	0	0	0	0	0	0	0	20.4697986577181	0.335570469798658	0	0	0	0.671140939597315	8.7248322147651	3.35570469798658	1.34228187919463	0
23790	41214	"Aveley marshes"	51.49222	0.2225	84	"AWI"	84	3864	4107	3975	61.1295681063123	0.332225913621262	0	0.664451827242525	0	0	0	0	0	0	2.6578073089701	0	1.66112956810631	0.664451827242525	0	0	0	0.332225913621262	0	0.996677740863787	0	0	18.936877076412	0	0	0	0	2.6578073089701	7.9734219269103	1.99335548172757	0	0
23790	41214	"Aveley marshes"	51.49222	0.2225	92	"AWI"	92	3980	4217	4087	45.8745874587459	0	0	1.65016501650165	0	0	0.33003300330033	0	0.33003300330033	0	5.28052805280528	0.66006600660066	1.65016501650165	0.66006600660066	0	0	0	0	0	0	0.33003300330033	0	26.7326732673267	0	0	0	0	0.99009900990099	12.5412541254125	1.98019801980198	0.99009900990099	0
23790	41214	"Aveley marshes"	51.49222	0.2225	100	"AWI"	100	4102	4337	4198	61.025641025641	0.512820512820513	0	0	0	0	0	0	0	0	6.66666666666667	0.512820512820513	3.58974358974359	1.53846153846154	0.512820512820513	0	0	0	0	0	0	0	21.5384615384615	0	0	0	0	0.512820512820513	0	2.05128205128205	1.02564102564103	0.512820512820513
23790	41214	"Aveley marshes"	51.49222	0.2225	108	"AWI"	108	4200	4455	4308	59.0361445783133	0.401606425702811	0.803212851405622	1.20481927710843	0	0	0.401606425702811	0	0	0	6.02409638554217	0.803212851405622	6.02409638554217	0.401606425702811	1.60642570281124	0	0.401606425702811	0	0	0	0	0	19.6787148594378	0	0	0	0	0.803212851405622	0	1.60642570281124	0.803212851405622	0
23790	41214	"Aveley marshes"	51.49222	0.2225	116	"AWI"	116	4308	4572	4417	49.5016611295681	0	0.332225913621262	0.664451827242525	0	0	0.664451827242525	0	0	0	8.30564784053156	2.99003322259136	1.32890365448505	0.332225913621262	0.332225913621262	0	0.332225913621262	0	0	0	0	0	21.2624584717608	0	0	0	0	0.664451827242525	11.2956810631229	1.99335548172757	0	0
