"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Quercus"	"Ranunculaceae"	"Thalictrum"	"Tilia"	"Ulmus"
3314	4301	"Lake Nero"	57.18333	39.45139	9860	"AWI"	9860	176873	226496	200455	0	1	0	0	0	41	0	0	0	0	0	0	0	0	8	33	0	0	0	0	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	10280	"AWI"	10280	184734	237626	210204	0	0	0	0	0	7	0	0	0	0	0	0	0	0	5	76	0	0	0	0	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	7460	"AWI"	7460	128028	167075	146735	0	2	0	0	0	105	0	0	0	0	0	0	0	0	1	50	0	0	6	0	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	9720	"AWI"	9720	174252	223362	197215	0	3	0	0	0	19	0	0	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	8210	"AWI"	8210	144327	183542	163859	0	16	0	0	0	137	0	0	3	0	0	0	0	0	11	60	0	0	0	0	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	7475	"AWI"	7475	128482	167287	147066	0	3	0	0	0	105	0	0	0	0	0	0	0	0	6	50	0	0	0	0	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	7160	"AWI"	7160	122948	160642	140939	0	3	0	0	0	33	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	8835	"AWI"	8835	157342	200601	177843	0	12	0	0	0	136	0	0	0	0	0	0	0	0	3	8	0	0	0	0	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	7130	"AWI"	7130	122413	160150	140381	0	6	0	0	0	74	0	0	0	0	0	0	0	0	3	21	0	0	0	0	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	12070	"AWI"	12070	217321	286763	250346	0	15	0	0	0	65	0	0	0	0	0	0	0	0	19	35	0	0	0	0	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	6170	"AWI"	6170	105547	144110	123765	0	5	0	1	0	0	0	0	0	0	0	0	0	0	6	33	0	0	0	0	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	8660	"AWI"	8660	153636	195955	173992	0	5	0	0	0	99	0	0	1	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	10700	"AWI"	10700	192582	250338	220313	0	6	0	0	0	18	0	0	1	0	0	0	0	0	4	72	0	0	0	0	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	9790	"AWI"	9790	175801	224956	198868	0	4	0	0	0	45	0	0	0	0	0	0	0	0	2	38	0	0	0	0	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	8960	"AWI"	8960	160447	202956	180530	0	1	0	0	0	104	0	0	0	0	0	0	0	0	2	38	0	0	0	0	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	9300	"AWI"	9300	166533	212061	187829	0	1	0	0	0	83	0	0	0	0	0	0	0	0	9	30	0	0	0	0	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	9580	"AWI"	9580	171114	220053	194166	0	1	0	0	0	72	0	0	0	0	0	0	0	0	14	49	0	0	0	0	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	7595	"AWI"	7595	132018	169132	149784	0	5	0	8	0	90	0	0	0	0	0	0	0	0	3	17	0	0	1	0	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	5340	"AWI"	5340	93626	127035	109968	0	12	0	4	0	76	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	5050	"AWI"	5050	89090	120914	105045	0	11	0	2	0	0	0	0	0	0	7	0	0	0	6	185	0	0	0	0	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	8480	"AWI"	8480	150620	191036	169819	0	5	0	0	0	145	0	0	0	0	0	0	0	0	3	48	0	0	0	0	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	11120	"AWI"	11120	200896	261980	229796	0	3	0	0	0	19	0	0	0	0	0	0	0	0	10	48	0	0	0	0	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	9930	"AWI"	9930	178253	228606	202029	0	2	0	0	0	50	0	0	0	0	0	0	0	0	3	40	0	0	0	0	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	7960	"AWI"	7960	139396	177542	157888	0	6	0	0	0	42	0	0	0	0	0	0	0	0	2	25	0	0	0	0	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	9160	"AWI"	9160	163349	209025	184722	0	3	0	0	0	81	0	0	0	0	0	0	0	0	3	18	0	0	0	0	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	12640	"AWI"	12640	227415	302535	262603	0	5	0	0	0	64	0	0	0	0	0	0	0	0	23	30	0	0	0	0	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	12720	"AWI"	12720	228854	304653	264276	0	6	0	0	0	56	0	0	0	0	0	0	0	0	17	56	0	0	0	0	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	9230	"AWI"	9230	165017	210904	186330	0	3	0	0	0	75	0	0	0	0	0	0	0	0	6	43	0	0	0	0	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	9090	"AWI"	9090	162470	206487	183274	0	3	0	0	0	82	0	0	0	0	0	0	0	0	7	46	0	0	0	0	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	12280	"AWI"	12280	220789	292968	255000	0	3	0	0	0	63	0	0	0	0	0	0	0	0	34	38	0	0	0	0	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	9020	"AWI"	9020	161398	204416	181778	0	4	0	0	0	81	0	0	0	0	0	0	0	0	4	37	0	0	0	0	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	9370	"AWI"	9370	167845	213398	189470	0	5	0	0	0	61	0	0	0	0	0	0	0	0	13	105	0	0	0	0	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	12480	"AWI"	12480	224971	297586	259155	0	6	0	0	0	84	0	0	0	0	0	0	0	0	17	47	0	0	0	0	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	8900	"AWI"	8900	159181	201728	179264	0	6	0	0	0	117	0	0	0	0	0	0	0	0	6	41	0	0	0	0	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	10000	"AWI"	10000	179244	230847	203547	0	0	0	0	0	88	0	0	5	0	0	0	0	0	10	28	0	0	0	0	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	7570	"AWI"	7570	131249	168724	149180	0	10	0	6	0	82	0	0	0	0	0	0	0	0	5	16	0	0	0	0	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	5360	"AWI"	5360	93968	127240	110314	0	11	0	12	0	72	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	12210	"AWI"	12210	219427	290991	253470	0	8	0	0	0	86	0	0	0	0	0	0	0	0	11	36	0	0	0	0	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	6920	"AWI"	6920	117938	156558	136549	0	1	0	1	0	69	0	0	0	0	0	0	0	0	8	34	0	0	0	0	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	5830	"AWI"	5830	100553	137600	118293	0	6	0	1	0	36	0	0	0	0	0	0	0	0	0	15	0	0	0	1	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	7695	"AWI"	7695	134024	171095	151936	0	4	0	1	0	47	0	0	0	0	0	0	0	0	1	81	0	0	0	0	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	9440	"AWI"	9440	169074	215328	191049	0	1	0	0	0	39	0	0	1	0	0	0	0	0	13	64	0	0	0	0	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	9650	"AWI"	9650	172400	222214	195642	0	0	0	0	0	31	0	0	1	0	0	0	0	0	6	36	0	0	1	0	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	8120	"AWI"	8120	142890	181202	161735	0	14	0	0	0	95	0	0	1	0	0	0	0	0	14	47	0	0	2	0	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	8390	"AWI"	8390	148401	189116	167754	0	6	0	0	0	130	0	0	1	0	0	0	0	0	3	27	0	0	0	0	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	650	"AWI"	650	16430	40879	31559	0	0	0	2	0	0	0	0	0	1	0	0	0	0	2	14	0	0	0	2	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	7190	"AWI"	7190	123519	161111	141481	0	1	0	0	0	89	0	0	0	0	0	0	0	0	3	29	0	0	0	0	0	0	0	1	0
3314	4301	"Lake Nero"	57.18333	39.45139	7340	"AWI"	7340	126043	164098	144445	0	2	0	0	0	129	0	0	0	0	0	0	0	0	1	40	0	0	15	0	0	0	0	1	0
3314	4301	"Lake Nero"	57.18333	39.45139	1420	"AWI"	1420	30654	57489	44450	0	2	0	0	0	10	0	0	0	0	4	0	0	0	2	31	0	0	0	0	0	0	0	1	0
3314	4301	"Lake Nero"	57.18333	39.45139	6980	"AWI"	6980	118770	157780	137575	0	4	0	0	0	67	0	0	0	0	0	0	0	0	2	42	0	0	0	0	0	0	0	1	0
3314	4301	"Lake Nero"	57.18333	39.45139	7875	"AWI"	7875	137003	176169	156008	0	1	1	0	0	58	0	0	0	0	0	0	0	0	1	23	0	0	0	0	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	8040	"AWI"	8040	141446	179405	159874	0	1	0	2	0	29	0	0	0	0	0	0	0	0	13	112	0	0	0	0	0	0	0	2	0
3314	4301	"Lake Nero"	57.18333	39.45139	7445	"AWI"	7445	127565	166877	146408	0	7	0	0	1	104	0	0	0	0	0	0	0	0	5	35	0	0	1	0	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	7880	"AWI"	7880	137164	176280	156133	0	12	0	0	1	56	0	0	0	0	0	0	0	0	17	37	0	0	0	0	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	10070	"AWI"	10070	180173	233288	205085	0	3	0	0	1	49	0	0	0	0	0	0	0	0	10	54	0	0	0	0	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	8750	"AWI"	8750	154850	199219	176046	0	8	0	0	0	146	0	0	0	0	0	0	0	0	1	29	0	0	1	0	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	12140	"AWI"	12140	218403	288944	251930	0	4	0	0	0	80	0	0	0	0	0	0	0	0	23	42	0	0	1	0	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	7040	"AWI"	7040	120325	158772	138677	0	4	0	0	0	75	0	0	0	0	0	0	0	0	15	30	0	0	1	0	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	6060	"AWI"	6060	103697	141850	122021	0	5	0	0	0	19	0	0	0	0	0	0	1	0	4	43	0	0	0	0	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	6500	"AWI"	6500	110570	149637	129432	0	9	0	2	0	64	0	0	0	0	0	0	0	0	1	30	0	0	0	0	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	5400	"AWI"	5400	94672	128070	111020	0	13	0	4	0	48	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	7490	"AWI"	7490	128899	167448	147429	0	2	0	2	0	43	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	2	0
3314	4301	"Lake Nero"	57.18333	39.45139	7720	"AWI"	7720	134616	171658	152522	0	7	0	2	0	43	0	0	0	0	0	0	0	0	5	20	0	0	0	0	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	7070	"AWI"	7070	120934	159280	139230	0	3	0	0	0	56	0	0	0	0	0	0	0	0	14	30	0	0	0	0	0	0	0	2	0
3314	4301	"Lake Nero"	57.18333	39.45139	7220	"AWI"	7220	124222	161470	142079	0	14	0	0	0	59	0	0	0	0	0	0	0	0	20	29	0	0	0	0	0	0	0	2	0
3314	4301	"Lake Nero"	57.18333	39.45139	12880	"AWI"	12880	231229	307826	267472	0	7	0	0	0	49	0	0	0	0	0	0	0	0	6	66	0	0	2	0	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	7010	"AWI"	7010	119456	158319	138098	0	5	0	4	0	77	0	0	0	0	0	0	0	0	2	28	0	0	0	0	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	7415	"AWI"	7415	126895	166160	145835	0	9	0	0	0	86	0	0	0	0	0	0	0	0	3	50	0	0	6	0	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	8570	"AWI"	8570	152337	193422	171929	0	11	0	0	0	153	0	0	0	0	0	0	0	0	4	40	0	0	8	0	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	11840	"AWI"	11840	213037	281551	245279	0	8	0	4	0	96	0	0	0	0	0	0	0	0	14	25	0	0	0	0	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	12350	"AWI"	12350	222329	294287	256484	0	4	0	6	0	102	0	0	0	0	0	0	0	0	6	28	0	0	0	0	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	11680	"AWI"	11680	210414	277237	241845	0	22	0	7	0	57	0	0	0	0	0	0	0	0	25	51	0	0	0	0	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	6710	"AWI"	6710	114458	153093	133038	0	7	0	1	0	81	0	0	0	0	0	0	0	0	2	24	0	0	0	0	0	0	0	1	0
3314	4301	"Lake Nero"	57.18333	39.45139	12000	"AWI"	12000	216039	285013	248854	0	5	0	1	0	112	0	0	0	0	0	0	0	0	4	17	0	0	0	0	0	0	0	2	0
3314	4301	"Lake Nero"	57.18333	39.45139	8840	"AWI"	8840	157504	200678	177928	0	3	1	0	0	104	0	0	1	0	0	0	0	0	4	20	0	0	0	0	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	5130	"AWI"	5130	90302	122491	106430	0	100	0	51	1	0	0	0	1	0	3	0	0	0	0	15	0	0	0	0	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	5960	"AWI"	5960	102268	139769	120395	0	9	0	24	0	66	0	0	1	0	0	0	0	0	4	13	0	0	0	0	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	5080	"AWI"	5080	89630	121453	105566	0	100	0	9	0	0	0	0	0	0	1	0	0	0	7	23	0	0	0	0	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	5160	"AWI"	5160	90635	123247	106880	0	58	0	3	2	0	0	0	0	0	1	0	0	0	5	30	0	0	0	0	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	12420	"AWI"	12420	223861	295916	257944	0	2	0	0	1	49	0	0	0	0	0	0	0	0	18	74	0	0	0	0	0	0	0	1	0
3314	4301	"Lake Nero"	57.18333	39.45139	7250	"AWI"	7250	124710	162153	142660	0	4	0	4	0	121	0	0	0	0	0	0	0	0	4	29	0	0	0	0	0	0	0	1	0
3314	4301	"Lake Nero"	57.18333	39.45139	5170	"AWI"	5170	90749	123507	107066	0	45	0	4	0	0	0	0	0	0	4	0	0	0	7	33	0	0	0	0	0	0	0	1	0
3314	4301	"Lake Nero"	57.18333	39.45139	7370	"AWI"	7370	126377	165000	145005	0	9	0	3	1	101	0	0	0	0	0	0	0	0	10	30	0	0	7	0	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	7310	"AWI"	7310	125556	163311	143869	0	10	0	8	0	60	0	0	0	0	0	0	0	0	5	74	0	0	1	0	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	5380	"AWI"	5380	94260	127655	110657	0	10	0	2	0	60	0	0	0	0	0	0	0	0	1	3	0	0	0	1	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	7795	"AWI"	7795	135834	173691	154244	0	7	0	0	0	70	0	0	0	0	0	0	0	0	3	51	0	0	0	1	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	6820	"AWI"	6820	116302	154781	134839	0	4	0	2	0	97	0	0	0	0	0	0	0	0	2	18	0	0	0	1	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	6010	"AWI"	6010	103015	140848	121189	0	9	0	9	2	58	0	0	0	0	0	0	1	0	0	17	0	0	0	0	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	5110	"AWI"	5110	90011	122115	106076	0	59	0	19	0	0	0	0	0	0	9	0	1	0	0	66	2	0	0	0	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	6600	"AWI"	6600	112166	151590	131165	0	11	0	8	0	81	0	0	0	0	0	0	0	0	1	11	0	0	0	0	0	0	0	2	0
3314	4301	"Lake Nero"	57.18333	39.45139	7400	"AWI"	7400	126693	165791	145553	0	8	0	4	0	93	0	0	0	0	0	0	0	0	1	36	0	0	4	0	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	7745	"AWI"	7745	135049	172305	153090	0	19	0	0	0	80	0	0	0	0	0	0	0	0	6	38	0	0	5	0	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	6390	"AWI"	6390	109188	147262	127527	0	9	0	2	0	67	0	0	1	0	0	0	0	0	11	28	0	0	6	0	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	5540	"AWI"	5540	96664	131227	113401	0	5	0	3	1	104	0	0	0	0	1	0	0	0	0	18	0	0	5	0	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	5480	"AWI"	5480	95858	129780	112416	0	19	0	8	0	75	0	0	0	0	4	0	0	0	2	17	0	0	0	0	0	0	0	1	0
3314	4301	"Lake Nero"	57.18333	39.45139	6280	"AWI"	6280	107748	145538	125627	0	17	0	7	0	79	0	0	0	0	0	0	0	0	6	17	0	0	7	0	0	0	0	1	0
3314	4301	"Lake Nero"	57.18333	39.45139	5320	"AWI"	5320	93199	126707	109614	0	16	1	9	0	107	0	0	0	0	4	0	0	0	0	6	0	0	1	0	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	5300	"AWI"	5300	92907	126398	109281	0	15	1	15	0	64	0	0	0	0	5	0	0	0	0	8	0	0	0	1	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	5520	"AWI"	5520	96345	130712	113089	0	10	1	20	0	88	0	0	0	0	0	0	0	0	1	18	0	0	4	0	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	5140	"AWI"	5140	90443	122766	106580	0	84	1	23	0	0	0	0	0	0	3	0	5	0	3	14	0	0	0	0	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	5090	"AWI"	5090	89773	121676	105741	0	81	0	49	0	0	0	0	0	0	4	0	0	0	4	11	0	0	0	1	0	0	0	2	0
3314	4301	"Lake Nero"	57.18333	39.45139	5260	"AWI"	5260	91978	125852	108587	0	38	0	12	0	37	0	0	0	0	4	0	0	0	3	14	0	0	0	1	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	5440	"AWI"	5440	95217	128834	111706	0	11	0	3	0	81	0	0	0	0	0	0	1	0	3	18	0	0	2	0	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	7100	"AWI"	7100	121773	159616	139811	0	7	0	1	1	93	0	0	0	0	0	0	0	0	3	39	0	0	1	0	0	0	0	1	0
3314	4301	"Lake Nero"	57.18333	39.45139	5235	"AWI"	5235	91527	125334	108157	0	10	0	0	0	95	0	0	1	0	5	0	0	0	2	25	0	0	0	1	0	0	0	1	0
3314	4301	"Lake Nero"	57.18333	39.45139	5460	"AWI"	5460	95477	129248	112075	0	8	0	2	0	52	0	0	1	0	0	0	0	0	2	17	0	0	3	1	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	5700	"AWI"	5700	98307	135850	116072	0	6	0	7	0	43	0	0	1	0	2	0	0	0	2	34	0	0	0	2	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	5120	"AWI"	5120	90148	122311	106249	0	95	0	36	2	0	0	0	0	0	1	0	0	0	2	27	0	0	0	1	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	5500	"AWI"	5500	96113	130154	112768	0	10	0	17	0	95	0	0	0	0	1	0	0	0	3	13	0	0	8	2	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	7645	"AWI"	7645	133097	170131	150903	0	8	0	3	0	83	0	0	0	0	0	0	0	0	2	18	0	0	10	2	0	0	0	1	0
3314	4301	"Lake Nero"	57.18333	39.45139	4800	"AWI"	4800	84334	117011	100622	0	16	0	0	0	0	0	0	0	80	0	0	0	9	7	50	0	0	1	0	55	0	0	0	15
3314	4301	"Lake Nero"	57.18333	39.45139	4860	"AWI"	4860	85537	117845	101660	0	5	0	2	0	0	0	0	0	12	5	0	0	0	1	44	0	0	0	0	18	8	0	0	4
3314	4301	"Lake Nero"	57.18333	39.45139	5230	"AWI"	5230	91437	125214	108070	0	47	0	59	0	112	0	0	2	0	3	0	0	0	1	17	0	0	0	4	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	5420	"AWI"	5420	94873	128398	111367	0	7	2	14	0	104	0	0	0	0	2	0	0	0	2	5	0	0	4	0	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	7620	"AWI"	7620	132563	169572	150348	0	8	0	2	0	74	0	0	0	5	0	0	0	0	9	32	0	0	3	0	0	0	0	4	0
3314	4301	"Lake Nero"	57.18333	39.45139	7280	"AWI"	7280	125218	162676	143265	0	7	0	6	0	84	0	0	0	0	0	0	0	0	11	54	0	0	3	2	0	0	0	2	0
3314	4301	"Lake Nero"	57.18333	39.45139	5200	"AWI"	5200	91067	124304	107600	0	37	2	18	0	74	0	0	0	0	8	0	0	0	8	23	0	0	4	0	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	4855	"AWI"	4855	85426	117800	101576	0	2	0	0	0	0	0	0	0	47	4	0	0	3	4	48	0	0	0	0	50	7	0	0	12
3314	4301	"Lake Nero"	57.18333	39.45139	700	"AWI"	700	17619	42182	32700	0	5	2	0	0	40	0	0	1	4	0	0	0	0	4	249	0	0	6	0	0	2	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	5070	"AWI"	5070	89426	121282	105404	0	91	0	5	0	0	0	0	0	0	5	0	1	0	17	31	0	0	0	1	0	0	0	1	0
3314	4301	"Lake Nero"	57.18333	39.45139	5025	"AWI"	5025	88698	120513	104572	0	12	1	6	0	0	0	0	0	0	17	3	0	0	6	240	0	0	0	0	8	0	0	0	5
3314	4301	"Lake Nero"	57.18333	39.45139	5100	"AWI"	5100	89878	121848	105913	0	87	1	13	0	0	0	0	0	0	4	0	0	0	3	20	0	0	0	2	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	5190	"AWI"	5190	90989	123988	107424	0	53	0	35	1	56	0	0	0	0	7	0	0	0	8	18	0	0	3	3	0	0	0	0	0
3314	4301	"Lake Nero"	57.18333	39.45139	4950	"AWI"	4950	87399	119193	103260	0	4	0	5	0	0	0	0	0	0	14	0	0	0	2	217	3	0	0	0	19	3	0	0	14
3314	4301	"Lake Nero"	57.18333	39.45139	4975	"AWI"	4975	87920	119561	103710	0	3	0	3	0	0	0	0	0	0	35	0	0	0	1	206	4	0	0	1	10	0	0	0	4
