"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Fraxinus"	"Hypericaceae"	"Ilex"	"Indeterminable"	"Juniperus"	"Lamiaceae"	"Onagraceae"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
9817	14523	"Lough Anaffrin"	53.952636	-9.72362	0	"AWI"	0	-130	38	-42	0	0	0	0	1.70212765957447	0	4.25531914893617	0	0	0	0	0	0	11.063829787234	0	0	0	0	7.23404255319149	2.97872340425532	0	0	0.425531914893617	0	0	11.063829787234	0	0	0	0.425531914893617	53.1914893617021	6.38297872340426	0.851063829787234	0	0.425531914893617	0	0	0
9817	14523	"Lough Anaffrin"	53.952636	-9.72362	3	"AWI"	3	-98	129	1	6.63176265270506	0	0.523560209424084	0	0.349040139616056	0	4.88656195462478	0	0.174520069808028	0	0	0	9.94764397905759	19.3717277486911	0	0.523560209424084	0	0.174520069808028	4.18848167539267	0.349040139616056	0	0	1.2216404886562	2.61780104712042	0	38.3944153577661	2.09424083769634	0	6.63176265270506	0	0	1.57068062827225	0	0.174520069808028	0	0	0.174520069808028	0
9817	14523	"Lough Anaffrin"	53.952636	-9.72362	20	"AWI"	20	8	728	250	6.33608815426997	0.275482093663912	0.275482093663912	0	0.550964187327824	0	6.06060606060606	0	0.275482093663912	0	0	0	12.1212121212121	21.763085399449	0	0.275482093663912	0	0.275482093663912	3.03030303030303	0.826446280991736	0	0	1.65289256198347	0	0	39.9449035812672	3.30578512396694	0	0	0	0	2.47933884297521	0	0.275482093663912	0	0	0.275482093663912	0
9817	14523	"Lough Anaffrin"	53.952636	-9.72362	40	"AWI"	40	202	1189	585	4.61538461538462	0	0	0	0.384615384615385	0	6.53846153846154	0	0	0	0	0	8.26923076923077	25.1923076923077	0	0.576923076923077	0	0.192307692307692	4.42307692307692	0.576923076923077	0	0	1.53846153846154	3.65384615384615	0	36.3461538461538	3.46153846153846	0	0	0.192307692307692	0	2.5	0	0	0	0	0.769230769230769	0.769230769230769
9817	14523	"Lough Anaffrin"	53.952636	-9.72362	60	"AWI"	60	434	1614	924	7.1078431372549	0	0.245098039215686	0	0.245098039215686	0	8.82352941176471	0	0.490196078431373	0	0	0	13.9705882352941	19.1176470588235	0	0.735294117647059	0	0	7.1078431372549	0.490196078431373	0	0	0.980392156862745	0	0	26.2254901960784	10.0490196078431	0	0	0.245098039215686	0	2.94117647058824	0	0	0	0	0.980392156862745	0.245098039215686
9817	14523	"Lough Anaffrin"	53.952636	-9.72362	80	"AWI"	80	699	2005	1253	6.61375661375661	0	0	0	0.264550264550265	0	11.6402116402116	0	0	1.05820105820106	0	0	14.5502645502645	12.962962962963	0	1.05820105820106	0	0.264550264550265	3.43915343915344	0.264550264550265	0	0	1.32275132275132	0	0	36.7724867724868	4.76190476190476	0	0	0	0	3.7037037037037	0	0.529100529100529	0	0	0.793650793650794	0
9817	14523	"Lough Anaffrin"	53.952636	-9.72362	98	"AWI"	98	962	2316	1566	6.16016427104723	0	0	0	0.205338809034908	0	9.03490759753593	0	0	0	0	0	16.6324435318275	9.85626283367557	0	2.87474332648871	0	0	4.51745379876797	0.410677618069815	0	0	1.43737166324435	0	0	25.0513347022587	14.7843942505133	0	4.31211498973306	0	0	2.05338809034908	0	0.410677618069815	0	0	1.23203285420945	1.02669404517454
9817	14523	"Lough Anaffrin"	53.952636	-9.72362	120	"AWI"	120	1263	2714	1941	9.01213171577123	0	0.173310225303293	0	0.173310225303293	0	12.3050259965338	0	0	0	0	0	26.8630849220104	6.93240901213172	0	1.21317157712305	0	0	3.81282495667244	0.519930675909879	0	0	2.25303292894281	0	0	19.0641247833622	9.8786828422877	0	0	0	0	3.81282495667244	0	2.07972270363951	0	0	1.90641247833622	0
9817	14523	"Lough Anaffrin"	53.952636	-9.72362	140	"AWI"	140	1583	3049	2263	5.41666666666667	0	0.625	0	0.416666666666667	0	8.95833333333333	0	0	0	0	0	23.9583333333333	10.625	0	1.04166666666667	0	0.208333333333333	5.625	0.625	0	0	1.04166666666667	0	0	25.4166666666667	9.16666666666667	0	2.08333333333333	0	0	3.125	0	0.416666666666667	0	0	1.25	0
9817	14523	"Lough Anaffrin"	53.952636	-9.72362	160	"AWI"	160	1879	3377	2603	8.06754221388368	0	0	0	0	0	10.6941838649156	0	0	0	0	0	25.140712945591	14.6341463414634	0	0.562851782363977	0	0.187617260787992	3.37711069418387	0.75046904315197	0	0	1.12570356472795	2.4390243902439	0	19.6998123827392	9.75609756097561	0	0	0	0	2.06378986866792	0	0.562851782363977	0	0	0.938086303939963	0
