"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Juniperus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Quercus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Thalictrum"	"Ulmus"
3372	4372	"Råttuvarri"	69.35	20.31667	0	"AWI"	0	2207	4168	3300	3.82352941176471	0	0	0	50.2941176470588	0	0	0	0.294117647058824	6.17647058823529	0	1.76470588235294	0.294117647058824	0.294117647058824	34.4117647058824	0	2.05882352941176	0.294117647058824	0	0	0	0.294117647058824	0	0	0
3372	4372	"Råttuvarri"	69.35	20.31667	10	"AWI"	10	2519	4377	3569	7.3394495412844	0	0	0	47.0183486238532	0	0	0	0	4.12844036697248	0	2.75229357798165	0.458715596330275	0	36.2385321100917	0	0.917431192660551	0	0.458715596330275	0.229357798165138	0	0.229357798165138	0	0.229357798165138	0
3372	4372	"Råttuvarri"	69.35	20.31667	20	"AWI"	20	2866	4574	3859	5.46875	0	0.1953125	0.1953125	42.96875	0	0	0	0	5.2734375	0	3.90625	0.390625	0.1953125	38.671875	0	0.9765625	0	0.78125	0	0.1953125	0.78125	0	0	0
3372	4372	"Råttuvarri"	69.35	20.31667	30	"AWI"	30	3279	4785	4134	4.15754923413567	0	0	0	51.8599562363239	0	0	0	0	6.12691466083151	0	2.18818380743982	0.437636761487965	0.218818380743982	33.2603938730853	0	0.87527352297593	0	0.437636761487965	0	0	0	0	0.437636761487965	0
3372	4372	"Råttuvarri"	69.35	20.31667	40	"AWI"	40	3672	4985	4414	5.34653465346535	0	0	0.198019801980198	54.8514851485149	0	0	0.198019801980198	0	6.53465346534654	0	2.37623762376238	0.792079207920792	0.396039603960396	27.5247524752475	0	1.38613861386139	0	0	0	0	0.198019801980198	0	0.198019801980198	0
3372	4372	"Råttuvarri"	69.35	20.31667	50	"AWI"	50	4218	5171	4674	4.77031802120141	0	0	0.176678445229682	49.6466431095406	0	0	0	0	5.12367491166078	0	2.47349823321555	0.530035335689046	0	35.6890459363958	0	0.706713780918728	0	0	0	0	0.706713780918728	0.176678445229682	0	0
3372	4372	"Råttuvarri"	69.35	20.31667	60	"AWI"	60	4538	5413	4938	4.74226804123711	0	0.206185567010309	0.206185567010309	56.4948453608247	0	0	0	0.206185567010309	2.47422680412371	0	3.50515463917526	0.618556701030928	0.206185567010309	29.6907216494845	0	0.618556701030928	0	0	0	0.412371134020619	0.412371134020619	0	0.206185567010309	0
3372	4372	"Råttuvarri"	69.35	20.31667	70	"AWI"	70	4742	5773	5218	7.32899022801303	0	0	0	44.4625407166124	0	0	0	0	3.58306188925081	0	1.62866449511401	0.325732899022801	0.162866449511401	41.3680781758958	0	0.651465798045603	0	0	0	0	0.325732899022801	0	0	0.162866449511401
3372	4372	"Råttuvarri"	69.35	20.31667	80	"AWI"	80	4975	6049	5513	6.74373795761079	0	0	0	46.6281310211946	0	0	0	0	2.3121387283237	0	2.3121387283237	0.385356454720617	0	40.4624277456647	0	0.963391136801541	0	0	0	0	0.192678227360308	0	0	0
3372	4372	"Råttuvarri"	69.35	20.31667	90	"AWI"	90	5211	6288	5797	6.37362637362637	0	0	0	49.010989010989	0	0	0	0	2.1978021978022	0	1.53846153846154	0.21978021978022	0	38.2417582417582	0	1.31868131868132	0.21978021978022	0	0	0.43956043956044	0.21978021978022	0	0.21978021978022	0
3372	4372	"Råttuvarri"	69.35	20.31667	100	"AWI"	100	5545	6466	6082	6.72566371681416	0	0	0	38.9380530973451	0	0	0.176991150442478	0.176991150442478	3.1858407079646	0	3.36283185840708	0.353982300884956	0	45.1327433628319	0	0.707964601769911	0	0.530973451327434	0	0.176991150442478	0.176991150442478	0	0	0.353982300884956
3372	4372	"Råttuvarri"	69.35	20.31667	110	"AWI"	110	5999	6638	6340	9.38775510204082	0	0	0	46.3265306122449	0	0	0	0	3.26530612244898	0	1.83673469387755	0.204081632653061	0	38.7755102040816	0	0	0	0	0	0.204081632653061	0	0	0	0
3372	4372	"Råttuvarri"	69.35	20.31667	120	"AWI"	120	6170	7085	6579	6.89655172413793	0	0	0	43.75	0	0	0	0.21551724137931	2.58620689655172	0	0.646551724137931	0.21551724137931	0	43.75	0	1.07758620689655	0	0	0	0	0.646551724137931	0	0	0.21551724137931
3372	4372	"Råttuvarri"	69.35	20.31667	130	"AWI"	130	6387	7397	6863	7.36342042755344	0	0	0	40.6175771971496	0	0	0	0	2.37529691211401	0	0.950118764845606	0.712589073634204	0	46.3182897862233	0	0.712589073634204	0	0	0	0	0.475059382422803	0	0	0.475059382422803
3372	4372	"Råttuvarri"	69.35	20.31667	140	"AWI"	140	6622	7620	7137	10.6471816283925	0	0	0	46.1377870563674	0	0	0	0	3.13152400835073	0	1.04384133611691	0.208768267223382	0	36.5344467640919	0	0.626304801670146	0.208768267223382	0.835073068893528	0	0	0.208768267223382	0	0.208768267223382	0.208768267223382
3372	4372	"Råttuvarri"	69.35	20.31667	150	"AWI"	150	6899	7822	7420	10.2611940298507	0.186567164179104	0	0	44.9626865671642	0	0.186567164179104	0	0	2.23880597014925	0	0.373134328358209	0.373134328358209	0	40.2985074626866	0	0.559701492537313	0	0	0	0	0.559701492537313	0	0	0
3372	4372	"Råttuvarri"	69.35	20.31667	160	"AWI"	160	7320	8007	7689	9.67078189300411	0	0	0	43.8271604938272	0	0	0	0	1.64609053497942	0	0	0.411522633744856	0	42.3868312757202	0.205761316872428	0.617283950617284	0	0	0	0	0.823045267489712	0	0	0.411522633744856
3372	4372	"Råttuvarri"	69.35	20.31667	170	"AWI"	170	7607	8288	7924	11.1111111111111	0	0	0	52.8395061728395	0.246913580246914	0	0	0.246913580246914	0.740740740740741	0	0.740740740740741	0.493827160493827	0	32.8395061728395	0	0.493827160493827	0	0	0	0	0.246913580246914	0	0	0
3372	4372	"Råttuvarri"	69.35	20.31667	180	"AWI"	180	7761	8581	8126	3.10077519379845	0	0	0	61.4341085271318	0	0	0	0	0.968992248062015	0	0	0.968992248062015	0	32.1705426356589	0	0.581395348837209	0	0	0	0.193798449612403	0.387596899224806	0	0	0.193798449612403
3372	4372	"Råttuvarri"	69.35	20.31667	190	"AWI"	190	7927	8819	8333	1.34615384615385	0	0	0	86.3461538461539	0	0	0	0	1.15384615384615	0	0.576923076923077	2.11538461538462	0	7.69230769230769	0	0.192307692307692	0	0	0	0.192307692307692	0.384615384615385	0	0	0
3372	4372	"Råttuvarri"	69.35	20.31667	200	"AWI"	200	8120	9019	8541	2.52100840336134	0	0	0	80.8823529411765	0	0	0	0.210084033613445	1.47058823529412	0.210084033613445	1.89075630252101	1.68067226890756	0	9.87394957983193	0	0.840336134453782	0.210084033613445	0	0	0	0.210084033613445	0	0	0
3372	4372	"Råttuvarri"	69.35	20.31667	210	"AWI"	210	8349	9245	8745	1.91897654584222	0	0	0.213219616204691	81.8763326226013	0	0	0	0	1.70575692963753	0	0.426439232409382	1.70575692963753	0	10.2345415778252	0	0.639658848614073	0	0	0	0.213219616204691	1.06609808102345	0	0	0
3372	4372	"Råttuvarri"	69.35	20.31667	220	"AWI"	220	8593	9557	9012	1.51898734177215	0	0	0	86.5822784810127	0	0	0	0	0.253164556962025	0.506329113924051	0	1.77215189873418	0	7.59493670886076	0	1.26582278481013	0	0	0	0	0.506329113924051	0	0	0
3372	4372	"Råttuvarri"	69.35	20.31667	230	"AWI"	230	8829	10123	9396	1.6	0	0	0.2	89	0	0	0	0.4	1.2	0	0.4	0.4	0	5	0	0.8	0	0	0	0	1	0	0	0
3372	4372	"Råttuvarri"	69.35	20.31667	240	"AWI"	240	9141	10521	9805	0.985221674876847	0	0	0	82.0197044334975	0	0	0	0.246305418719212	2.46305418719212	0.246305418719212	1.97044334975369	0	0	9.11330049261084	0	0.985221674876847	0	0	0	0.246305418719212	1.47783251231527	0	0	0.246305418719212
3372	4372	"Råttuvarri"	69.35	20.31667	250	"AWI"	250	9492	10842	10224	0	0	0.214592274678112	0	93.9914163090129	0	0	0	0.214592274678112	1.28755364806867	0	0.858369098712446	0	0.214592274678112	1.28755364806867	0	1.07296137339056	0	0	0	0.214592274678112	0.643776824034335	0	0	0
3372	4372	"Råttuvarri"	69.35	20.31667	260	"AWI"	260	10015	11095	10604	0.233100233100233	0	0	0	85.3146853146853	0	0	0	0	3.96270396270396	0	4.42890442890443	0	0	0.932400932400932	0	2.7972027972028	0	0	0	0.466200466200466	1.86480186480186	0	0	0
3372	4372	"Råttuvarri"	69.35	20.31667	270	"AWI"	270	10257	11611	10864	0	0	0	0	79.9373040752351	0	0	0	0	3.13479623824451	0	11.2852664576803	0	0	2.19435736677116	0	0.313479623824451	0	0	0	2.50783699059561	0.313479623824451	0	0	0.313479623824451
3372	4372	"Råttuvarri"	69.35	20.31667	275	"AWI"	275	10354	11800	10998	0.340136054421769	0.340136054421769	0	0	75.1700680272109	0	0	0	0	2.72108843537415	0	15.6462585034014	0	0	1.70068027210884	0	1.36054421768707	0	0	0	1.36054421768707	1.36054421768707	0	0	0
