"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Indeterminable"	"Juglans"	"Juniperus"	"Lamiaceae"	"Linaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Saxifragaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
15798	24277	"Weiherlohe"	49.72972	12.3875	100	"AWI"	100	6796	7930	7395	0.683060109289617	0	7.10382513661202	0	0.546448087431694	0.409836065573771	0	24.8633879781421	0	0	0	0	0	0	0	0	18.4426229508197	0	12.431693989071	0	0	0	0	0	0.819672131147541	0	0.136612021857924	0	0	0	0.409836065573771	0	0	0	0	0.136612021857924	0	0.136612021857924	3.82513661202186	17.3497267759563	0	0	0	0.136612021857924	0	3.82513661202186	0	0	0.273224043715847	0	0.273224043715847	0	0	0	0	3.68852459016393	4.37158469945355	0.136612021857924
15798	24277	"Weiherlohe"	49.72972	12.3875	110	"AWI"	110	7097	8137	7654	0.0798722044728434	0.159744408945687	4.71246006389776	0	0.319488817891374	0.399361022364217	0	24.5207667731629	0	0	0	0	0	0	0	0	24.7603833865815	0	5.67092651757189	0	0	0	0	0	0	0.159744408945687	0.718849840255591	0	0	0	0.399361022364217	0	0	0	0	0	0	0	0.559105431309904	22.8434504792332	0	0	0	0.23961661341853	0.159744408945687	5.03194888178914	0	0	0	0	0.159744408945687	0.159744408945687	0	0	0	4.39297124600639	4.39297124600639	0.159744408945687
15798	24277	"Weiherlohe"	49.72972	12.3875	120	"AWI"	120	7460	8301	7893	1.43027413587604	0.119189511323004	4.41001191895113	0	0.119189511323004	0.119189511323004	0	25.7449344457688	0	0	0	0.357568533969011	0	0	0	0	23.2419547079857	0	3.3373063170441	0	0	0.476758045292014	0	0	1.90703218116806	0	0.595947556615018	0	0	0	0	0	0	0	0	0	0	0	3.2181168057211	21.9308700834327	0	0	0	0.119189511323004	0	2.74135876042908	0	0	0	0.119189511323004	1.66865315852205	0.119189511323004	0	0	0	4.41001191895113	3.69487485101311	0.119189511323004
15798	24277	"Weiherlohe"	49.72972	12.3875	130	"AWI"	130	7815	8624	8197	0.113122171945701	0.113122171945701	3.50678733031674	0	0.565610859728507	0.113122171945701	0	28.9592760180996	0	0	0	0.113122171945701	0	0	0	0	28.7330316742081	0	3.95927601809955	0	0	0	0	0	0	0.113122171945701	0.339366515837104	0	0	0	1.35746606334842	0	0	0	0	0	0	0	0.565610859728507	19.2307692307692	0	0	0	0.113122171945701	0	3.28054298642534	0	0	0	0	0.226244343891403	0	0	0	0.113122171945701	3.39366515837104	4.97737556561086	0.113122171945701
15798	24277	"Weiherlohe"	49.72972	12.3875	140	"AWI"	140	8083	9048	8512	0	0.0999000999000999	2.2977022977023	0	0.0999000999000999	0.2997002997003	0	21.7782217782218	0	0	0.1998001998002	0	0	0	0	0	27.6723276723277	0	3.8961038961039	0	0	0.1998001998002	0	0	0	0	0.3996003996004	0	0	0	0.3996003996004	0	0	0	0	0	0	0	0.1998001998002	25.4745254745255	0	0	0	0.3996003996004	0	3.5964035964036	0	0	0	0	5.29470529470529	0	0	0	0	4.1958041958042	3.3966033966034	0.0999000999000999
15798	24277	"Weiherlohe"	49.72972	12.3875	150	"AWI"	150	8397	9591	8922	0	0	0.57372346528973	0	0.631095811818703	0.172117039586919	0.172117039586919	37.5788869764773	0	0.057372346528973	0.057372346528973	0.057372346528973	0	0	0	0	27.8829604130809	0	3.49971313826736	0	0	0	0	0	0.057372346528973	0.631095811818703	0.114744693057946	0	0	0	0.516351118760757	0	0	0.057372346528973	0	0	0	0	0.286861732644865	18.4738955823293	0	0	0	0.401606425702811	0	3.32759609868044	0	0	0	0	0.803212851405622	0	0.057372346528973	0	0	2.52438324727481	2.06540447504303	0
15798	24277	"Weiherlohe"	49.72972	12.3875	160	"AWI"	160	8699	10263	9406	0.865800865800866	0	0.865800865800866	0	0.0865800865800866	0.0865800865800866	0	21.4718614718615	0	0	0	0.0865800865800866	0	0	0	0	29.0909090909091	0	1.73160173160173	0	0	0.25974025974026	0	0	0.865800865800866	0.0865800865800866	0.0865800865800866	0	0	0	1.12554112554113	0	0	0	0	0	0	0	2.5974025974026	20.5194805194805	0	0	0	0.432900432900433	0	3.46320346320346	0	0	0	0	13.2467532467532	0	0	0	0	1.47186147186147	1.47186147186147	0.0865800865800866
15798	24277	"Weiherlohe"	49.72972	12.3875	170	"AWI"	170	9110	10715	9914	0	0	0.441501103752759	0	0.0735835172921266	0.294334069168506	0	34.4370860927152	0	0	0.0735835172921266	0	0	0	0	0	16.5562913907285	0	11.9941133186166	0	0	0	0	0	0	0	0	0	0	0	2.79617365710081	0	0	0	0	0	0	0	0	28.6975717439294	0	0	0	0.883002207505519	0	1.03016924208977	0	0	0.662251655629139	0	0.883002207505519	0	0	0	0	0	1.03016924208977	0.147167034584253
15798	24277	"Weiherlohe"	49.72972	12.3875	180	"AWI"	180	9620	11032	10402	0	0	0.401606425702811	0.301204819277108	0.70281124497992	3.81526104417671	0.301204819277108	30.5220883534137	0	0.602409638554217	0.100401606425703	0	0	0	0	0	0.803212851405622	0.100401606425703	13.1526104417671	0	0	0	0.100401606425703	0	0	0	0	0.200803212851406	0	0	2.20883534136546	0	2.20883534136546	0	0	0.301204819277108	0	0	0	29.4176706827309	0	0	0	0	0	0.100401606425703	0	0	0.200803212851406	0.602409638554217	13.4538152610442	0	0	0	0.301204819277108	0	0	0.100401606425703
15798	24277	"Weiherlohe"	49.72972	12.3875	190	"AWI"	190	10522	12068	11152	0	0	0.0748502994011976	0.0748502994011976	0.523952095808383	0.673652694610778	0	18.0389221556886	0	0	0	0	0	0	0	0	0	0.0748502994011976	42.2904191616766	0	0	0	0	0	0	0	0	0	0.0748502994011976	0	2.17065868263473	0	8.90718562874251	0	0	0	0	0	0	24.0269461077844	0	0	0	0.224550898203593	0	0	0	0	0.29940119760479	0.149700598802395	1.42215568862275	0	0	0	0.0748502994011976	0	0.0748502994011976	0.823353293413174
15798	24277	"Weiherlohe"	49.72972	12.3875	200	"AWI"	200	11414	13517	12720	0	0	0.29940119760479	0.199600798403194	1.09780439121757	1.69660678642715	1.79640718562874	3.99201596806387	0	0.898203592814371	0.29940119760479	0	0	2.19560878243513	0	1.19760479041916	0.29940119760479	0	51.7964071856287	0	0	0	0	0	0	0	0	0.0998003992015968	0	0	1.59680638722555	0	1.29740518962076	0	0	0.199600798403194	0	0	0	7.28542914171657	0	0	0	0	0	0.199600798403194	0	0	2.29540918163673	2.9940119760479	17.4650698602794	0	0	0	0.698602794411178	0	0	0.0998003992015968
15798	24277	"Weiherlohe"	49.72972	12.3875	201	"AWI"	201	11593	13567	12815	0	0	0.108108108108108	0	0	1.51351351351351	0	1.72972972972973	0	1.40540540540541	0	0	0	0.432432432432432	0	0.432432432432432	0	0	87.6756756756757	0	0	0	0	0	0	0	0	0	0	0	2.37837837837838	0	0.216216216216216	0	0	0	0	0	0	0.864864864864865	0	0	0	0	0	0	0	0	0.108108108108108	0.108108108108108	0.648648648648649	0	0	0	2.37837837837838	0	0	0
15798	24277	"Weiherlohe"	49.72972	12.3875	202	"AWI"	202	11708	13645	12917	0	0	0.0914913083257091	0.0914913083257091	0	1.55535224153705	0	1.64684354986276	0	1.28087831655993	0	0	0	0.731930466605673	0	0.548947849954254	0.0914913083257091	0	91.2168344007319	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0914913083257091	0	0	0	0	0	0	0.914913083257091	0	0	0	0	0	0	0	0	0.0914913083257091	0.0914913083257091	0.457456541628545	0	0	0	1.0064043915828	0	0.0914913083257091	0
15798	24277	"Weiherlohe"	49.72972	12.3875	203	"AWI"	203	11801	13707	13022	0	0	0	0.205973223480947	0	1.23583934088568	0	1.33882595262616	0	0.308959835221421	0	0	0	0.205973223480947	0	0.102986611740474	0.102986611740474	0	92.7909371781668	0	0	0	0	0	0	0	0	0	0	0	0	0	0.308959835221421	0	0	0	0	0	0	1.956745623069	0	0	0	0	0	0	0	0	0	0.205973223480947	0.102986611740474	0	0	0	1.13285272914521	0	0	0
15798	24277	"Weiherlohe"	49.72972	12.3875	204	"AWI"	204	11868	13820	13134	0	0	0	0	0	0.917431192660551	0	0.573394495412844	0	0.344036697247706	0	0	0	0.344036697247706	0	0.114678899082569	0.114678899082569	0	92.7752293577982	0	0	0	0	0	0	0	0	0	0	0	2.75229357798165	0	0.229357798165138	0	0	0	0	0	0	0.688073394495413	0	0	0	0	0	0	0	0	0.114678899082569	0.114678899082569	0.229357798165138	0	0	0	0.688073394495413	0	0	0
15798	24277	"Weiherlohe"	49.72972	12.3875	205	"AWI"	205	11927	13959	13228	0	0	0	0	0	0.437158469945355	0.327868852459016	0.546448087431694	0	0.87431693989071	0	0	0	0.327868852459016	0	0	0	0	95.3005464480874	0.109289617486339	0	0	0	0	0	0	0	0	0	0	0	0	0.109289617486339	0	0	0	0	0	0	0.983606557377049	0	0	0	0	0	0	0	0	0.109289617486339	0.218579234972678	0	0	0	0	0.655737704918033	0	0	0
15798	24277	"Weiherlohe"	49.72972	12.3875	206	"AWI"	206	11981	14165	13319	0	0	0	0	0.103305785123967	1.13636363636364	0	1.13636363636364	0	1.13636363636364	0	0	0	0.516528925619835	0	0.309917355371901	0.103305785123967	0	92.0454545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0.413223140495868	0	0	0	0	0	0	1.8595041322314	0	0	0	0	0	0	0	0	0	0	0.309917355371901	0	0	0	0.826446280991736	0	0.103305785123967	0
15798	24277	"Weiherlohe"	49.72972	12.3875	207	"AWI"	207	12045	14392	13404	0	0	0.21953896816685	0.439077936333699	0	1.42700329308452	0	0.548847420417124	0	1.53677277716795	0	0	0	0.987925356750823	0	0	0	0	87.2667398463227	0.109769484083425	0	0	0	0	0	0	0	0	0	0	4.28100987925357	0	0.21953896816685	0	0	0	0	0	0.109769484083425	1.7563117453348	0	0	0	0	0	0	0	0	0.109769484083425	0	0.329308452250274	0	0	0	0.548847420417124	0	0.109769484083425	0
