"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fagus"	"Frangula"	"Fraxinus"	"Juniperus"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
26144	45383	"Lake Kahala"	59.48944	25.53861	100	"AWI"	100	3520	4148	3890	0	22.3762376237624	0	0	0.198019801980198	0	23.7623762376238	0	0	0	0	7.92079207920792	0.396039603960396	0	0	0	0	1.18811881188119	0	0	0.297029702970297	15.8415841584158	17.9207920792079	0	0	0	2.67326732673267	0	0	0	0	0.396039603960396	0.099009900990099	2.67326732673267	4.25742574257426	0
26144	45383	"Lake Kahala"	59.48944	25.53861	110	"AWI"	110	3731	4420	4070	0	26.5895953757225	0.0963391136801541	0.0963391136801541	0.385356454720617	0	31.9845857418112	0	0	0	0	7.41811175337187	0.867052023121387	0	0	0	0	0.770712909441233	0	0	0.0963391136801541	6.45472061657033	15.8959537572254	0	0	0	2.40847784200385	0	0	0	0.0963391136801541	0.289017341040462	0.0963391136801541	1.92678227360308	4.52793834296724	0
26144	45383	"Lake Kahala"	59.48944	25.53861	120	"AWI"	120	3930	4615	4281	0	20.8606173994387	0.0935453695042095	0	0.0935453695042095	0	26.8475210477081	0	0.374181478016838	0	0	9.16744621141254	0.935453695042095	0	0	0	0	1.0289990645463	0	0	0.0935453695042095	10.8512628624883	18.8961646398503	0	0	0	3.46117867165575	0	0	0	0	0.280636108512629	0	1.49672591206735	5.51917680074836	0
26144	45383	"Lake Kahala"	59.48944	25.53861	130	"AWI"	130	4166	4774	4470	0	22.4121557454891	0	0	0.284900284900285	0	28.5849952516619	0	0	0	0	5.60303893637227	1.04463437796771	0	0	0.0949667616334283	0	0.664767331433998	0	0	0.0949667616334283	14.2450142450142	14.8148148148148	0	0	0	2.94396961063628	0	0	0	0	0.0949667616334283	0	2.56410256410256	6.55270655270655	0
26144	45383	"Lake Kahala"	59.48944	25.53861	140	"AWI"	140	4315	4972	4651	0	24.1920590951062	0	0	0.277008310249307	0	25.1154201292705	0	0	0	0	10.2493074792244	0.554016620498615	0	0	0	0	1.47737765466297	0	0	0	5.35549399815328	19.5752539242844	0	0	0.0923361034164358	3.601108033241	0	0	0	0	0.184672206832872	0	1.66204986149584	7.66389658356417	0
26144	45383	"Lake Kahala"	59.48944	25.53861	150	"AWI"	150	4507	5134	4827	0	26.3492063492064	0.0793650793650794	0	0.317460317460317	0	29.6825396825397	0	0	0	0	9.44444444444444	0.476190476190476	0	0	0	0	1.11111111111111	0	0	0.0793650793650794	4.28571428571429	14.2063492063492	0	0	0	4.36507936507936	0	0	0	0	0.317460317460317	0	3.65079365079365	5.63492063492064	0
26144	45383	"Lake Kahala"	59.48944	25.53861	160	"AWI"	160	4756	5262	4990	0	24.4918699186992	0	0	0.40650406504065	0	24.2886178861789	0	0	0	0	8.94308943089431	0.914634146341463	0	0	0	0	0.914634146341463	0	0	0	4.8780487804878	17.2764227642276	0	0	0	4.26829268292683	0	0	0	0	0	0.101626016260163	3.35365853658537	10.1626016260163	0
26144	45383	"Lake Kahala"	59.48944	25.53861	170	"AWI"	170	4883	5469	5132	0	24.5649948822927	0	0	0.409416581371546	0	23.439099283521	0	0	0	0	9.82599795291709	0.307062436028659	0	0	0	0	1.5353121801433	0	0	0	6.55066530194473	19.3449334698055	0	0	0	4.29887410440123	0	0	0	0	0.102354145342886	0	2.2517911975435	7.36949846468782	0
26144	45383	"Lake Kahala"	59.48944	25.53861	180	"AWI"	180	4975	5629	5275	0	27.9624893435635	0.0852514919011083	0	0.170502983802217	0	22.847399829497	0	0	0	0	12.1909633418585	0.255754475703325	0	0	0	0	1.19352088661552	0	0	0	2.47229326513214	16.2830349531117	0	0	0	1.70502983802217	0	0	0	0.0852514919011083	0.0852514919011083	0	3.92156862745098	10.7416879795396	0
26144	45383	"Lake Kahala"	59.48944	25.53861	190	"AWI"	190	5082	5785	5408	0.0810372771474878	25.5267423014587	0.243111831442464	0.0810372771474878	0.162074554294976	0	21.6369529983793	0	0	0	0	14.1004862236629	0.324149108589951	0	0	0	0	2.26904376012966	0	0	0	2.43111831442464	15.4781199351702	0	0	0	0.972447325769854	0	0	0	0.0810372771474878	0.0810372771474878	0	4.13290113452188	12.3987034035656	0
26144	45383	"Lake Kahala"	59.48944	25.53861	200	"AWI"	200	5192	5930	5549	0	26.861451460886	0	0	0.377002827521206	0	22.9971724787936	0	0	0	0	9.33081998114986	1.22525918944392	0	0	0	0	1.79076343072573	0	0.188501413760603	0	3.01602262016965	19.6041470311027	0.0942507068803016	0	0	1.88501413760603	0	0	0	0	0.282752120640905	0	4.52403393025448	7.82280867106503	0
26144	45383	"Lake Kahala"	59.48944	25.53861	210	"AWI"	210	5321	6046	5691	0	27.037773359841	0.099403578528827	0	0.198807157057654	0	21.6699801192843	0	0	0	0	11.9284294234592	0.497017892644135	0	0	0	0	2.38568588469185	0	0	0.099403578528827	5.46719681908549	14.8111332007952	0	0	0	1.98807157057654	0	0	0	0	0.099403578528827	0	4.97017892644135	8.74751491053678	0
26144	45383	"Lake Kahala"	59.48944	25.53861	220	"AWI"	220	5443	6168	5841	0	25.1190476190476	0	0	0.178571428571429	0	25.297619047619	0	0	0	0	13.5119047619048	0.654761904761905	0	0	0	0	2.73809523809524	0	0	0	1.60714285714286	14.1071428571429	0	0	0	1.78571428571429	0	0	0	0	0.0595238095238095	0	4.64285714285714	10.297619047619	0
26144	45383	"Lake Kahala"	59.48944	25.53861	230	"AWI"	230	5609	6278	5988	0	29.3939393939394	0.101010101010101	0	0.202020202020202	0	26.969696969697	0	0	0	0	9.49494949494949	0.303030303030303	0	0	0	0	3.83838383838384	0	0	0	2.62626262626263	11.6161616161616	0	0	0	4.84848484848485	0	0	0	0	0.101010101010101	0.101010101010101	2.92929292929293	7.47474747474747	0
26144	45383	"Lake Kahala"	59.48944	25.53861	240	"AWI"	240	5761	6383	6128	0.104931794333683	21.8258132214061	0	0	0	0	29.1710388247639	0	0	0	0	13.6411332633788	0.734522560335782	0	0	0	0	2.72822665267576	0	0	0	1.8887722980063	13.9559286463799	0	0	0	1.2591815320042	0	0	0	0	0.104931794333683	0.104931794333683	3.98740818467996	10.4931794333683	0
26144	45383	"Lake Kahala"	59.48944	25.53861	250	"AWI"	250	5960	6486	6266	0	25.3092293054234	0.190294957183635	0	0	0	24.9286393910561	0	0	0	0	14.1769743101808	0.475737392959087	0	0	0	0	1.71265461465271	0	0	0	1.71265461465271	12.6546146527117	0	0	0	2.28353948620362	0	0	0	0	0.190294957183635	0.0951474785918173	3.90104662226451	12.3691722169363	0
26144	45383	"Lake Kahala"	59.48944	25.53861	260	"AWI"	260	6249	6581	6383	0	22.1303948576676	0.0918273645546373	0	0.183654729109275	0	22.8650137741047	0	0	0	0	20.2938475665748	0.0918273645546373	0	0	0	0	0	0	0	0	1.28558310376492	12.3048668503214	0	0	0	0.918273645546373	0	0	0	0	0	0	6.8870523415978	12.9476584022039	0
26144	45383	"Lake Kahala"	59.48944	25.53861	270	"AWI"	270	6341	6888	6537	0	24.8468941382327	0.0874890638670166	0	0.26246719160105	0	23.7970253718285	0	0	0	0	13.1233595800525	0.5249343832021	0	0	0	0.0874890638670166	2.18722659667542	0	0	0	2.0997375328084	14.5231846019248	0	0	0	1.48731408573928	0	0	0	0	0.349956255468067	0	4.46194225721785	12.1609798775153	0
26144	45383	"Lake Kahala"	59.48944	25.53861	280	"AWI"	280	6420	7122	6703	0	23.9195979899497	0	0	0.301507537688442	0	24.9246231155779	0	0	0	0	13.2663316582915	2.31155778894472	0.100502512562814	0	0	0	2.31155778894472	0	0	0	1.30653266331658	15.1758793969849	0	0	0	1.70854271356784	0	0	0	0	0.100502512562814	0	3.51758793969849	11.0552763819095	0
26144	45383	"Lake Kahala"	59.48944	25.53861	290	"AWI"	290	6540	7311	6874	0	24.7202441505595	0	0	0.203458799593082	0	20.1424211597152	0	0	0	0	14.5473041709054	0.81383519837233	0	0	0	0	1.62767039674466	0	0	0	1.42421159715158	16.9888097660224	0	0	0	1.62767039674466	0	0	0	0	0	0	3.66225839267548	14.2421159715158	0
26144	45383	"Lake Kahala"	59.48944	25.53861	300	"AWI"	300	6656	7487	7049	0	25.5693581780538	0	0.10351966873706	0.41407867494824	0	21.6356107660455	0	0.20703933747412	0	0	11.4906832298137	1.75983436853002	0	0	0	0	3.20910973084886	0	0	0	0.93167701863354	14.2857142857143	0	0	0	1.0351966873706	0	0	0	0	0.20703933747412	0	4.24430641821946	14.9068322981366	0
26144	45383	"Lake Kahala"	59.48944	25.53861	310	"AWI"	310	6798	7659	7223	0	24.7011952191235	0	0	0.199203187250996	0	19.9203187250996	0	0	0	0	13.7450199203187	1.49402390438247	0	0	0	0	1.89243027888446	0	0	0	1.89243027888446	18.6254980079681	0	0	0	0.896414342629482	0	0	0	0	0.298804780876494	0.099601593625498	3.38645418326693	12.8486055776892	0
26144	45383	"Lake Kahala"	59.48944	25.53861	320	"AWI"	320	6959	7793	7396	0	28.8022813688213	0	0	0.285171102661597	0	24.5247148288973	0	0.190114068441065	0	0	11.3117870722433	0.665399239543726	0	0	0	0	0.855513307984791	0	0	0	0.475285171102662	16.5399239543726	0	0	0	1.52091254752852	0	0	0	0	0.0950570342205323	0	2.56653992395437	12.1673003802281	0
26144	45383	"Lake Kahala"	59.48944	25.53861	330	"AWI"	330	7126	7924	7572	0	23.1320368474923	0	0	0.102354145342886	0	25.0767656090072	0	0	0	0	9.41658137154555	0.511770726714432	0	0	0	0	1.22824974411464	0	0	0	1.33060388945752	19.1402251791198	0	0	0	0.716479017400205	0	0	0	0	0.307062436028659	0.102354145342886	4.19651995905834	14.7389969293756	0
26144	45383	"Lake Kahala"	59.48944	25.53861	340	"AWI"	340	7322	8042	7741	0	29.6356275303644	0	0	0.161943319838057	0	26.7206477732794	0	0	0	0	13.6032388663968	0.809716599190283	0	0	0	0	0.566801619433198	0	0	0	0.323886639676113	14.331983805668	0	0	0	0.161943319838057	0	0	0	0	0.0809716599190283	0	0.404858299595142	13.1983805668016	0
26144	45383	"Lake Kahala"	59.48944	25.53861	350	"AWI"	350	7537	8137	7914	0.0897666068222621	24.5062836624776	0	0.0897666068222621	0.0897666068222621	0	25.1346499102334	0	0	0	0	16.5170556552962	0.0897666068222621	0	0	0	0	0.0897666068222621	0	0	0	0.0897666068222621	19.9281867145422	0	0	0	0.269299820466786	0	0	0	0	0.179533213644524	0	0.718132854578097	12.2082585278276	0
26144	45383	"Lake Kahala"	59.48944	25.53861	360	"AWI"	360	7873	8256	8058	0	23.7222757955641	0.0964320154291225	0	0.192864030858245	0	38.572806171649	0	0	0	0	6.07521697203472	0.867888138862102	0	0	0	0	0	0	0	0	0.675024108003857	21.6972034715526	0	0	0	0.192864030858245	0	0	0	0	0.38572806171649	0.0964320154291225	0.192864030858245	7.23240115718418	0
26144	45383	"Lake Kahala"	59.48944	25.53861	370	"AWI"	370	7964	8502	8190	0	21.6809933142311	0	0	0.573065902578797	0	32.0916905444126	0	0	0	0	12.7984718242598	0.859598853868195	0	0	0	0	0.286532951289398	0	0	0	0.955109837631328	16.0458452722063	0	0	0	0.191021967526266	0	0	0	0	0.668576886341929	0.0955109837631328	0.573065902578797	13.1805157593123	0
26144	45383	"Lake Kahala"	59.48944	25.53861	380	"AWI"	380	8053	8684	8326	0	28.8609364081062	0	0.0698812019566736	0.349406009783368	0	27.8825995807128	0	0	0	0	8.38574423480084	3.07477288609364	0	0	0	0	0.0698812019566736	0	0	0	0.279524807826695	21.3137665967855	0	0	0	0.628930817610063	0	0	0	0.139762403913347	0.279524807826695	0	0	8.66526904262753	0
26144	45383	"Lake Kahala"	59.48944	25.53861	390	"AWI"	390	8155	8843	8466	0	26.0374832663989	0	0	0.200803212851406	0	35.809906291834	0	0	0	0	7.49665327978581	0.334672021419009	0	0	0	0	0	0	0	0	0.133868808567604	18.9424364123159	0	0	0	0.133868808567604	0	0	0	0.0669344042838019	0.133868808567604	0.133868808567604	0.133868808567604	10.4417670682731	0
26144	45383	"Lake Kahala"	59.48944	25.53861	400	"AWI"	400	8263	8993	8605	0	25.9118541033435	0.0759878419452888	0	0.227963525835866	0	29.0273556231003	0	0	0	0	13.3738601823708	1.74772036474164	0	0	0	0	0.151975683890578	0	0	0	0.151975683890578	19.7568389057751	0	0	0	0.151975683890578	0	0	0	0	0.379939209726444	0	0.303951367781155	8.73860182370821	0
26144	45383	"Lake Kahala"	59.48944	25.53861	410	"AWI"	410	8386	9124	8745	0	23.7533998186763	0	0	0.271985494106981	0	34.2701722574796	0	0	0	0	9.70081595648232	0.725294650951949	0	0	0	0	0	0	0	0	0.181323662737987	20.5802357207616	0	0	0	0.271985494106981	0	0	0	0	0.362647325475975	0	0.0906618313689937	9.79147778785132	0
26144	45383	"Lake Kahala"	59.48944	25.53861	420	"AWI"	420	8524	9246	8890	0	27.6533592989289	0	0	0	0	32.4245374878286	0	0	0	0	7.98442064264849	1.26582278481013	0	0	0	0	0	0	0	0	0	20.5452775073028	0	0	0	0.0973709834469328	0	0	0	0	0.68159688412853	0.0973709834469328	0.194741966893866	9.05550146056475	0
26144	45383	"Lake Kahala"	59.48944	25.53861	430	"AWI"	430	8651	9354	9030	0	30.5692199578356	0	0	0.210822206605762	0	31.2719606465214	0	0	0	0	10.049191848208	0.702740688685875	0	0	0	0	0	0	0	0	0.0702740688685875	19.6767392832045	0	0	0	0.140548137737175	0	0	0	0	0.491918482080112	0	0.0702740688685875	6.7463106113844	0
26144	45383	"Lake Kahala"	59.48944	25.53861	440	"AWI"	440	8809	9454	9169	0	17.0009551098376	0.191021967526266	0.286532951289398	0.573065902578797	0	41.738299904489	0	0	0	0	3.34288443170965	2.10124164278892	0	0	0	0	0.0955109837631328	0	0	0	0	27.8892072588348	0	0	0	0.0955109837631328	0	0	0	0	0.955109837631328	0	0	5.73065902578797	0
26144	45383	"Lake Kahala"	59.48944	25.53861	450	"AWI"	450	8982	9578	9307	0	23.8847583643123	0	0	0.464684014869888	0	37.453531598513	0	0	0	0	3.3457249070632	1.76579925650558	0	0	0	0	0	0	0	0	0	27.4163568773234	0	0	0	0.185873605947955	0	0	0	0	0.371747211895911	0	0	5.11152416356877	0
26144	45383	"Lake Kahala"	59.48944	25.53861	460	"AWI"	460	9169	9689	9448	0	0.350262697022767	0	0.0875656742556918	0.262697022767075	0	53.3274956217163	0	0	0	0	3.06479859894921	2.1015761821366	0.262697022767075	0	0	0	0	0	0	0	0.0875656742556918	37.4781085814361	0	0	0	0	0	0	0	0	1.22591943957968	0	0	1.75131348511384	0
26144	45383	"Lake Kahala"	59.48944	25.53861	470	"AWI"	470	9295	9979	9584	0	4.9402390438247	0	0	0.47808764940239	0	52.5896414342629	0	0	0	0	3.90438247011952	3.90438247011952	0	0	0	0	0.0796812749003984	0	0	0	0.159362549800797	28.3665338645418	0	0	0	0.318725099601594	0	0	0	0	1.91235059760956	0	0	3.34661354581673	0
26144	45383	"Lake Kahala"	59.48944	25.53861	480	"AWI"	480	9416	10189	9744	0	0	0	0	0.909090909090909	0	66.0227272727273	0	0	0	0	1.02272727272727	2.84090909090909	0	0	0	0	0	0	0	0	0.113636363636364	25.6818181818182	0	0	0	0	0	0	0	0	1.59090909090909	0.227272727272727	0	1.59090909090909	0
26144	45383	"Lake Kahala"	59.48944	25.53861	490	"AWI"	490	9552	10380	9914	0	0.410509031198686	0	0	0.328407224958949	0	56.6502463054187	0	0	0	0	1.72413793103448	1.64203612479475	0	0	0	0	0	0	0	0	0.164203612479475	36.4532019704434	0	0	0	0	0	0	0	0	0.328407224958949	0.0821018062397373	0	2.21674876847291	0
26144	45383	"Lake Kahala"	59.48944	25.53861	500	"AWI"	500	9685	10546	10087	0	0.106382978723404	0.106382978723404	0	0.319148936170213	0	67.7659574468085	0	0	0	0	1.06382978723404	2.65957446808511	0.106382978723404	0	0	0	0	0	0	0	0.106382978723404	24.8936170212766	0	0	0	0	0	0	0	0	1.59574468085106	0.212765957446809	0	1.06382978723404	0
26144	45383	"Lake Kahala"	59.48944	25.53861	510	"AWI"	510	9833	10730	10253	0	0	0.419287211740042	0.10482180293501	0.524109014675052	0	64.9895178197065	0	0	0	0	0.628930817610063	1.67714884696017	0	0	0	0	0	0	0	0	0	27.6729559748428	0	0	0	0	0	0	0	0.209643605870021	1.57232704402516	0	0	2.20125786163522	0
26144	45383	"Lake Kahala"	59.48944	25.53861	520	"AWI"	520	9967	10882	10427	0	0.261780104712042	0.174520069808028	0.174520069808028	0.87260034904014	0	68.1500872600349	0	0	0	0	0.43630017452007	1.48342059336824	0	0	0	0	0	0	0	0	0	25.3926701570681	0	0	0	0.087260034904014	0	0	0	0.087260034904014	2.44328097731239	0.174520069808028	0	0.261780104712042	0
26144	45383	"Lake Kahala"	59.48944	25.53861	530	"AWI"	530	10132	11024	10596	0	0.175901495162709	0	0	0.351802990325418	0	70.6244503078276	0	0	0	0	0.879507475813544	1.58311345646438	0	0	0	0	0	0	0	0	0.0879507475813544	24.0985048372911	0	0	0	0	0	0	0	0	1.31926121372032	0	0	0.879507475813544	0
26144	45383	"Lake Kahala"	59.48944	25.53861	540	"AWI"	540	10303	11162	10753	0	0	0	0	0.481231953801732	0	72.3772858517806	0	0	0	0	0.192492781520693	2.98363811357074	0	0	0	0	0	0.0962463907603465	0	0	0	22.0404234841193	0	0	0	0	0	0	0	0.0962463907603465	1.53994225216554	0	0	0.192492781520693	0
26144	45383	"Lake Kahala"	59.48944	25.53861	550	"AWI"	550	10508	11295	10924	0	0	0.288739172281039	0	0.769971126082772	0	73.7247353224254	0	0	0	0	0.577478344562079	2.02117420596728	0	0	0	0	0	0	0	0	0	20.9817131857555	0	0	0	0.0962463907603465	0	0	0	0	1.15495668912416	0.0962463907603465	0	0.288739172281039	0
26144	45383	"Lake Kahala"	59.48944	25.53861	560	"AWI"	560	10751	11455	11116	0	0	0.430663221360896	0	0.516795865633075	0	82.0844099913867	0	0	0	0	0	1.6365202411714	0.0861326442721792	0	0	0	0	0	0	0.0861326442721792	0.0861326442721792	11.8001722652885	0	0	0	0	0	0	0	0.0861326442721792	2.32558139534884	0.0861326442721792	0	0.775193798449612	0
26144	45383	"Lake Kahala"	59.48944	25.53861	570	"AWI"	570	10860	11778	11266	0	0.180831826401447	0.361663652802893	0	0.81374321880651	0	77.3960216998192	0	0	0	0	0.0904159132007233	2.44122965641953	0	0	0	0	0	0	0	0.0904159132007233	0.0904159132007233	15.5515370705244	0	0	0	0	0	0	0	0.361663652802893	2.16998191681736	0.0904159132007233	0	0.361663652802893	0
26144	45383	"Lake Kahala"	59.48944	25.53861	590	"AWI"	590	11078	12340	11612	0	0.208986415882968	0.208986415882968	0	1.67189132706374	0	74.294670846395	0	0	0	0	0	4.91118077324974	0	0	0	0	0	1.04493207941484	0	0.104493207941484	0.104493207941484	13.6886102403344	0	0	0	0	0	0	0	0.208986415882968	3.03030303030303	0.417972831765935	0	0.104493207941484	0
26144	45383	"Lake Kahala"	59.48944	25.53861	610	"AWI"	610	11330	12836	11980	0	5.79710144927536	0	0	4.34782608695652	0	36.231884057971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.34782608695652	49.2753623188406	0	0	0	0	0	0	0	0	0	0	0	0	0
26144	45383	"Lake Kahala"	59.48944	25.53861	630	"AWI"	630	11594	13342	12355	0	25	0	0	0	0	12.5	0	0	0	0	12.5	0	0	0	0	0	0	0	0	0	12.5	37.5	0	0	0	0	0	0	0	0	0	0	0	0	0
26144	45383	"Lake Kahala"	59.48944	25.53861	650	"AWI"	650	11874	13803	12723	0	2.8169014084507	5.63380281690141	0	4.22535211267606	0	25.3521126760563	1.40845070422535	0	0	0	8.45070422535211	5.63380281690141	0	0	0	0	0	0	0	0	0	42.2535211267606	0	0	0	0	0	0	0	0	1.40845070422535	1.40845070422535	0	1.40845070422535	0
26144	45383	"Lake Kahala"	59.48944	25.53861	670	"AWI"	670	12150	14257	13088	0	11.1111111111111	8.88888888888889	0	2.22222222222222	0	28.8888888888889	0	0	0	0	4.44444444444444	4.44444444444444	0	0	0	0	0	0	0	0	0	33.3333333333333	0	0	0	0	0	0	0	2.22222222222222	2.22222222222222	0	2.22222222222222	0	0
26144	45383	"Lake Kahala"	59.48944	25.53861	690	"AWI"	690	12440	14699	13447	0	12.1896162528217	2.70880361173815	0.225733634311512	7.67494356659142	0	37.2460496613996	0	0	0	0	10.3837471783296	6.77200902934537	0	0	0	0	0	3.6117381489842	0	0	0.451467268623025	16.2528216704289	0	0	0	0.451467268623025	0	0	0	0.225733634311512	1.12866817155756	0.451467268623025	0	0.225733634311512	0
26144	45383	"Lake Kahala"	59.48944	25.53861	710	"AWI"	710	12731	15140	13817	0	8.0168776371308	2.10970464135021	0	8.22784810126582	0	41.9831223628692	0	0	0	0	9.70464135021097	8.0168776371308	0	0	0	0	0	1.05485232067511	0	0	2.53164556962025	15.1898734177215	0	0	0	0.421940928270042	0	0	0	0	0.843881856540084	0.843881856540084	0.421940928270042	0.632911392405063	0
26144	45383	"Lake Kahala"	59.48944	25.53861	730	"AWI"	730	13063	15590	14198	0	9.80810234541578	2.55863539445629	0	9.16844349680171	0	41.7910447761194	0	0	0	0	7.88912579957356	5.54371002132196	0	0	0	0	0	0	0	0	2.98507462686567	19.8294243070362	0	0	0	0.213219616204691	0	0	0	0	0.213219616204691	0	0	0	0
26144	45383	"Lake Kahala"	59.48944	25.53861	750	"AWI"	750	13382	16043	14560	0	7.9646017699115	3.09734513274336	0	11.5044247787611	0	37.1681415929204	0.442477876106195	0	0	0	9.29203539823009	6.63716814159292	0	0	0	0	0	0	0	0	3.98230088495575	16.3716814159292	0	0	0	1.32743362831858	0	0	0	0	0.884955752212389	0.442477876106195	0	0.884955752212389	0
