"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Geraniaceae"	"Ilex"	"Iridaceae"	"Juniperus"	"Lamiaceae"	"Linaceae"	"Lythraceae"	"Malvaceae"	"Onagraceae"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Scrophulariaceae"	"Tilia"	"Ulmus"	"Urticaceae"	"Violaceae"
10529	16217	"Lough Moynagh"	53.819506	-6.769384	60	"AWI"	60	-33	336	118	6.31229235880399	0	0.332225913621262	0	0	0	0.996677740863787	0	0	0	0.996677740863787	0.332225913621262	0	5.64784053156146	26.9102990033223	1.32890365448505	0	0	0	0	0.332225913621262	0.664451827242525	0	0	0	0	0	0	0	0	4.65116279069767	42.5249169435216	0	0	0.332225913621262	4.98338870431894	0	0.664451827242525	0	1.32890365448505	0	0	0	0	0.332225913621262	1.32890365448505	0
10529	16217	"Lough Moynagh"	53.819506	-6.769384	70	"AWI"	70	-14	391	149	4.33212996389892	0	0	0	0	0	2.16606498194946	0	0.36101083032491	0	0.36101083032491	0	0	4.69314079422383	24.187725631769	1.08303249097473	0	0	0	0	0	0.36101083032491	0	0	0	0	0	0	0	0	2.16606498194946	51.6245487364621	0	0	1.80505415162455	2.88808664259928	0	0.72202166064982	0.36101083032491	1.44404332129964	0.72202166064982	0	0	0	0	0.72202166064982	0
10529	16217	"Lough Moynagh"	53.819506	-6.769384	80	"AWI"	80	13	427	182	5.21172638436482	0	0.325732899022801	0	0	0	1.95439739413681	0	0	0	0.651465798045603	0	0	7.49185667752443	17.5895765472313	1.95439739413681	0	0	0	0	0	0.325732899022801	0	0	0	0	0	0	0	0	1.95439739413681	52.7687296416938	0	0	0.977198697068404	2.60586319218241	0	0.977198697068404	0.325732899022801	3.58306188925081	0.977198697068404	0	0	0	0.325732899022801	0	0
10529	16217	"Lough Moynagh"	53.819506	-6.769384	90	"AWI"	90	31	480	215	4.0133779264214	0	0.334448160535117	0	0	0	0.668896321070234	0.334448160535117	0	0	0	0	0	7.35785953177258	21.7391304347826	0.334448160535117	0	0	0	0	0	1.00334448160535	0.668896321070234	0	0	0	0.334448160535117	0	0	0	1.67224080267559	53.1772575250836	0	0	2.67558528428094	1.00334448160535	0	1.00334448160535	0.334448160535117	1.67224080267559	1.33779264214047	0	0	0	0.334448160535117	0	0
10529	16217	"Lough Moynagh"	53.819506	-6.769384	100	"AWI"	100	61	511	248	4.34782608695652	0	0.72463768115942	0	0	0	0.72463768115942	0.72463768115942	0	0	0.72463768115942	0	0	9.42028985507246	21.3768115942029	0.72463768115942	0	0	0.36231884057971	0.36231884057971	0	0.36231884057971	0	0	0	0	0	0	0	0	0	54.7101449275362	0	0	0.72463768115942	1.81159420289855	0	0.72463768115942	0	0	1.08695652173913	0	0	0	1.08695652173913	0	0
10529	16217	"Lough Moynagh"	53.819506	-6.769384	110	"AWI"	110	81	551	282	1.98019801980198	0	0	0	0	0	2.31023102310231	0.99009900990099	0	0	0	0	0	6.93069306930693	16.5016501650165	0	0	0	0	0	0	0.33003300330033	0	0	0	0	0	0	0	0	1.32013201320132	61.056105610561	0	0	4.29042904290429	0.99009900990099	0	1.65016501650165	0.33003300330033	0.99009900990099	0.33003300330033	0	0	0	0	0	0
10529	16217	"Lough Moynagh"	53.819506	-6.769384	120	"AWI"	120	108	590	316	3.08641975308642	0	0.617283950617284	0	0.308641975308642	0	2.77777777777778	0.308641975308642	0	0	0.617283950617284	0	0	27.1604938271605	11.4197530864198	0.308641975308642	0	0	0	0	0	0.308641975308642	0	0	0	0	0.308641975308642	0	0	0	2.16049382716049	39.8148148148148	0	0	2.16049382716049	2.46913580246914	0	0.617283950617284	0.617283950617284	1.85185185185185	0.925925925925926	0	0	0	0.925925925925926	1.23456790123457	0
10529	16217	"Lough Moynagh"	53.819506	-6.769384	130	"AWI"	130	132	627	348	4.76190476190476	0	0.297619047619048	0.595238095238095	0.892857142857143	0	0.892857142857143	0.595238095238095	1.78571428571429	0	0	0	0	6.54761904761905	17.2619047619048	0.892857142857143	0	0	0	0.892857142857143	0	0.297619047619048	0	0	0	0	0	0	0	0	0	51.4880952380952	0	0	3.86904761904762	2.38095238095238	0	0.892857142857143	0	4.16666666666667	0.595238095238095	0	0	0	0.595238095238095	0.297619047619048	0
10529	16217	"Lough Moynagh"	53.819506	-6.769384	140	"AWI"	140	156	667	379	3.30882352941176	0	0.367647058823529	0	1.10294117647059	0	2.20588235294118	0	0	0	0.367647058823529	0	0	10.2941176470588	16.1764705882353	1.10294117647059	0	0	0	0.367647058823529	0	0	0	0	0	0	0	0	0	0	2.20588235294118	53.3088235294118	0	0	1.83823529411765	2.57352941176471	0	0.735294117647059	0	2.94117647058824	0.735294117647059	0	0	0	0.367647058823529	0	0
10529	16217	"Lough Moynagh"	53.819506	-6.769384	150	"AWI"	150	181	707	412	6.55737704918033	0	2.45901639344262	0.819672131147541	0	0	2.45901639344262	0.819672131147541	0	0	0.819672131147541	0	0	24.5901639344262	22.1311475409836	4.91803278688525	0	0	1.63934426229508	0.819672131147541	0	1.63934426229508	0	0	0	0	0	0	0	0.819672131147541	8.19672131147541	0	0	0	3.27868852459016	7.37704918032787	0	2.45901639344262	0	3.27868852459016	4.0983606557377	0	0	0	0	0.819672131147541	0
