"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Arctostaphylos"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Corylus"	"Crataegus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Hypericaceae"	"Ilex"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Onagraceae"	"Orobanchaceae"	"Papaveraceae"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Solanaceae"	"Sorbus"	"Thalictrum"	"Ulmus"	"Urticaceae"	"Violaceae"
23781	41189	"Gallanech Beg"	56.38444	-5.50139	164	"AWI"	164	917	1493	1184	15	0	0	0	2	1	0	7	0	0	0	0	0	5	0	269	3	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	52	0	0	8	0	4	0	6	0	0	0	0	0	0	0	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	180	"AWI"	180	995	1613	1285	26	0	2	0	0	0	0	8	0	0	0	0	0	13	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	69	0	0	11	0	19	0	6	2	1	0	0	0	1	0	4	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	210	"AWI"	210	1159	1801	1476	21	0	0	0	1	0	0	16	0	0	0	0	0	14	1	310	1	0	0	0	0	0	0	0	0	0	0	0	1	1	4	0	26	0	0	9	0	0	0	8	6	0	0	0	0	0	0	1	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	224	"AWI"	224	1243	1890	1563	78	0	1	0	0	0	0	24	0	0	0	0	0	12	0	209	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	32	0	0	13	0	4	0	3	3	0	0	0	0	0	1	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	263	"AWI"	263	1514	2118	1802	74	1	0	0	0	0	0	52	0	0	0	0	0	24	0	230	1	0	0	0	0	5	0	0	0	0	0	0	0	0	3	0	14	0	0	24	0	2	0	1	4	0	0	0	0	0	2	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	304	"AWI"	304	1837	2364	2063	50	0	1	0	0	1	0	3	0	0	0	0	0	30	0	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	10	0	0	0	2	0	0	0	0	0	0	1	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	344	"AWI"	344	2092	2882	2433	101	0	0	0	0	0	0	33	0	0	0	0	0	75	0	78	1	0	0	0	0	0	0	0	1	0	0	0	0	0	6	0	27	0	0	35	0	0	0	2	5	0	0	0	0	0	3	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	360	"AWI"	360	2196	3076	2586	119	0	0	0	0	0	0	41	0	0	0	0	0	70	0	104	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6	0	28	0	0	44	0	0	0	3	2	0	0	0	0	0	3	1	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	384	"AWI"	384	2372	3329	2821	181	0	0	1	0	0	0	46	0	0	0	0	0	98	0	102	0	0	0	0	0	3	0	0	0	0	0	0	0	0	7	0	19	0	0	18	0	0	0	0	4	0	0	0	0	0	2	1	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	392	"AWI"	392	2427	3439	2898	89	0	0	0	0	0	0	32	0	0	0	0	0	59	0	95	1	0	0	1	0	4	0	0	0	0	0	0	0	0	7	0	25	0	3	22	0	2	0	1	8	0	0	0	0	1	11	1	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	408	"AWI"	408	2571	3596	3050	71	0	0	0	0	1	0	29	0	0	0	0	0	105	0	124	0	0	0	0	0	3	1	0	0	0	0	0	0	1	5	0	20	0	0	16	0	0	0	5	2	0	0	0	0	0	3	3	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	424	"AWI"	424	2713	3741	3215	170	0	0	0	1	0	0	43	0	0	0	0	0	103	0	46	1	0	0	0	1	2	0	0	0	0	0	0	0	0	4	0	13	0	0	22	0	0	0	4	2	0	0	0	0	0	4	1	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	440	"AWI"	440	2844	3880	3380	83	0	0	0	0	0	0	32	0	0	0	0	0	133	0	57	0	0	0	0	0	3	2	0	0	0	0	0	0	0	8	0	42	0	0	17	0	0	0	3	8	0	0	0	0	0	3	1	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	456	"AWI"	456	2981	4023	3529	58	0	0	0	0	0	0	14	0	0	0	0	0	59	0	13	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	15	0	2	4	0	0	0	0	1	0	0	0	0	0	1	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	472	"AWI"	472	3157	4154	3674	81	0	0	0	0	0	0	14	0	0	0	6	0	143	0	69	0	0	0	0	0	3	1	0	0	0	0	0	0	0	2	0	42	0	0	9	0	0	0	4	14	0	0	0	0	0	6	3	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	496	"AWI"	496	3429	4325	3904	66	0	0	0	0	0	0	13	0	0	0	0	0	110	0	90	1	0	0	0	0	2	0	0	0	0	0	0	0	0	5	0	60	0	0	13	0	0	0	0	10	0	0	0	0	0	4	5	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	520	"AWI"	520	3708	4507	4137	99	0	0	0	0	0	0	9	0	0	0	0	0	111	0	61	0	0	0	0	0	0	3	0	0	0	0	0	0	0	3	0	67	0	0	16	0	0	0	1	0	0	0	0	1	0	10	1	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	536	"AWI"	536	3918	4634	4282	110	0	0	1	0	0	0	10	0	0	0	0	0	77	0	37	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	0	71	0	0	11	0	0	0	1	1	0	0	0	0	0	2	1	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	552	"AWI"	552	4158	4738	4420	63	0	0	0	0	0	0	23	0	0	0	0	0	87	0	72	1	0	0	0	0	1	1	0	0	0	0	0	0	0	2	0	78	0	0	17	0	0	0	0	1	0	0	0	0	0	5	3	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	568	"AWI"	568	4322	4865	4564	111	0	0	1	0	0	0	9	0	0	1	0	0	101	0	58	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	103	0	0	17	0	0	0	5	2	0	0	0	0	0	2	5	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	584	"AWI"	584	4446	5073	4723	135	0	0	0	0	0	0	18	0	0	0	0	0	124	0	58	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	19	0	0	0	3	1	0	0	0	0	1	7	2	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	601	"AWI"	601	4590	5237	4888	130	0	0	0	2	0	0	13	0	0	0	0	0	159	0	47	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	37	0	0	14	0	0	0	0	4	0	0	0	0	0	12	1	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	616	"AWI"	616	4758	5348	5031	126	0	0	1	0	0	0	15	0	0	0	0	0	170	0	79	1	0	0	1	0	0	0	1	0	0	0	0	0	0	2	0	30	0	0	19	0	4	0	6	1	0	0	0	0	1	13	3	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	632	"AWI"	632	4883	5474	5155	111	0	0	0	0	0	0	19	0	0	0	0	0	164	0	73	0	0	0	0	0	1	0	0	0	0	0	1	0	0	4	0	72	0	0	20	0	0	0	9	0	0	0	0	0	0	8	3	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	640	"AWI"	640	4926	5504	5210	133	0	0	0	0	0	0	13	0	0	0	0	0	110	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	40	0	0	22	0	0	0	5	2	0	0	0	0	0	11	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	656	"AWI"	656	5008	5574	5316	153	0	0	0	0	0	0	22	0	0	0	0	0	204	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	25	0	0	9	0	0	0	9	3	0	0	0	0	0	16	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	664	"AWI"	664	5039	5613	5367	98	0	0	0	0	0	0	11	0	0	0	0	0	181	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	19	0	0	14	0	0	0	12	1	0	0	0	0	0	25	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	672	"AWI"	672	5091	5639	5403	147	0	0	0	0	0	0	10	0	0	0	0	0	180	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	23	0	0	5	0	0	0	0	0	0	0	0	0	1	23	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	680	"AWI"	680	5138	5673	5439	157	0	0	1	0	0	0	26	0	0	0	0	0	178	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	39	0	0	15	0	0	0	2	0	0	0	0	0	1	18	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	688	"AWI"	688	5177	5706	5477	148	0	0	0	0	0	0	24	0	0	0	0	0	143	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	47	0	0	12	0	0	0	7	1	0	0	0	0	0	11	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	696	"AWI"	696	5225	5731	5514	177	0	0	0	0	0	0	11	0	0	0	0	0	161	0	60	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	22	0	0	20	0	0	0	2	1	0	0	0	0	1	26	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	704	"AWI"	704	5256	5761	5549	182	0	0	0	0	0	0	34	0	0	0	0	0	221	0	45	0	0	0	0	0	2	0	0	0	0	0	0	0	0	5	0	6	0	0	41	0	0	0	2	0	0	0	0	0	0	25	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	712	"AWI"	712	5326	5782	5584	142	0	0	0	0	0	0	36	0	0	0	0	0	219	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	9	0	0	23	0	0	0	0	1	0	0	0	0	0	17	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	720	"AWI"	720	5367	5814	5622	134	0	0	0	0	0	0	33	0	0	0	0	0	178	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	11	0	0	28	0	0	0	0	1	0	0	0	0	0	15	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	728	"AWI"	728	5426	5840	5658	182	0	0	0	0	0	0	28	0	0	0	0	0	245	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	9	0	0	38	0	0	0	1	0	0	0	0	0	0	17	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	736	"AWI"	736	5504	5867	5694	189	0	0	0	0	1	0	50	0	0	0	0	0	249	0	40	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	10	0	0	23	0	0	0	0	1	0	0	0	1	0	11	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	744	"AWI"	744	5544	5897	5733	148	0	0	0	0	1	0	25	0	0	0	0	0	160	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	8	0	0	28	0	0	0	1	2	0	0	0	0	0	22	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	752	"AWI"	752	5574	5928	5754	117	0	0	0	0	0	0	27	0	0	0	0	0	204	0	26	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0	5	0	0	16	0	0	0	0	2	0	0	0	0	0	27	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	760	"AWI"	760	5607	5966	5776	174	0	0	1	0	0	0	38	0	0	0	0	0	180	0	50	0	0	0	0	0	2	0	0	0	0	0	0	0	0	9	0	4	0	0	26	0	0	0	0	0	0	0	0	0	0	28	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	768	"AWI"	768	5628	6003	5798	169	0	0	0	0	0	0	38	0	0	0	0	0	215	0	58	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	4	0	0	20	0	0	0	1	3	0	0	0	0	1	20	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	772	"AWI"	772	5638	6023	5808	178	0	0	0	0	0	0	28	0	0	0	0	0	186	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	39	0	0	0	0	0	0	0	0	0	0	11	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	780	"AWI"	780	5655	6067	5829	154	0	0	0	0	0	0	25	0	0	0	0	0	229	0	57	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	8	0	0	42	0	0	0	0	2	0	0	0	0	0	16	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	788	"AWI"	788	5683	6106	5855	147	0	0	1	0	0	0	47	0	0	0	0	0	199	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	1	0	0	43	0	0	0	0	2	0	0	0	0	0	19	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	796	"AWI"	796	5707	6164	5882	133	0	0	0	0	0	0	48	0	0	0	0	0	198	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	39	0	0	0	1	0	0	0	0	0	0	18	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	804	"AWI"	804	5735	6208	5910	114	0	0	0	0	0	0	50	0	0	0	0	0	170	0	58	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	0	2	0	0	29	0	0	0	0	1	0	0	0	0	0	68	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	812	"AWI"	812	5765	6274	5947	92	0	0	0	0	0	0	49	0	0	0	0	0	150	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	2	0	0	49	0	0	0	0	0	0	0	0	0	0	82	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	820	"AWI"	820	5786	6356	5982	113	0	1	0	0	0	0	43	0	0	0	0	0	122	0	36	0	0	0	0	0	2	0	0	0	0	0	0	0	0	9	0	1	0	0	51	0	0	0	0	2	0	0	0	0	0	69	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	828	"AWI"	828	5823	6401	6019	99	0	0	0	0	0	0	28	0	0	0	0	0	128	0	27	0	0	0	0	0	2	0	0	0	0	0	0	0	0	4	0	0	0	0	40	0	0	0	0	1	0	0	0	0	0	84	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	836	"AWI"	836	5857	6459	6056	87	0	0	0	0	0	0	39	0	0	0	0	0	109	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	28	0	0	0	0	2	0	0	0	0	0	92	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	844	"AWI"	844	5896	6521	6099	85	0	0	0	0	0	0	32	0	0	0	0	0	72	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	30	0	0	0	0	3	0	0	0	0	0	90	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	852	"AWI"	852	5941	6610	6155	116	0	0	0	0	0	0	33	0	0	0	0	0	180	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	0	0	55	0	0	0	0	1	0	0	0	0	0	40	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	860	"AWI"	860	5975	6745	6212	106	0	0	0	0	0	0	36	0	0	0	0	0	152	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	1	0	0	32	0	0	0	0	1	0	0	0	0	0	55	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	868	"AWI"	868	6134	6881	6435	104	0	0	0	0	0	0	61	0	0	0	0	0	140	0	28	0	0	0	0	0	1	0	0	0	0	0	0	0	0	14	0	2	0	0	43	0	0	0	0	4	0	0	0	0	0	42	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	876	"AWI"	876	6222	7131	6669	89	0	0	0	0	0	0	54	0	0	0	0	0	152	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	45	0	0	0	0	9	0	0	0	0	0	58	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	884	"AWI"	884	6436	7362	6897	84	0	0	1	0	0	0	39	0	0	0	0	0	87	0	21	0	0	0	0	0	2	0	0	0	0	0	0	0	0	5	0	1	0	0	24	0	0	0	0	4	0	0	0	0	0	70	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	892	"AWI"	892	6823	7420	7124	73	0	0	0	0	0	0	45	0	0	0	0	0	85	0	16	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	86	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	908	"AWI"	908	7369	7668	7529	76	0	0	0	0	0	0	51	0	0	0	0	0	43	0	13	0	0	0	0	0	1	0	1	0	0	0	0	0	0	3	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	51	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	912	"AWI"	912	7446	7795	7614	70	0	0	0	0	0	0	63	0	0	0	0	0	36	0	6	0	0	0	0	0	0	0	2	0	0	0	0	0	0	4	0	1	0	0	19	0	0	0	0	1	0	0	0	0	0	35	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	914	"AWI"	914	7466	7875	7655	142	0	0	0	0	0	0	96	0	0	0	0	0	44	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	1	0	0	25	0	0	0	0	6	0	0	0	0	0	65	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	916	"AWI"	916	7479	7971	7696	69	0	0	0	0	0	0	33	0	0	0	0	0	29	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	2	0	0	14	0	0	0	0	2	0	0	0	0	0	30	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	918	"AWI"	918	7493	8066	7737	78	0	0	0	0	0	0	46	0	0	0	0	0	34	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	2	0	0	9	0	0	0	1	3	0	0	0	1	0	48	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	920	"AWI"	920	7517	8147	7780	101	1	0	0	0	0	0	68	0	0	0	0	0	42	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	27	0	0	0	0	8	0	0	0	0	0	36	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	922	"AWI"	922	7591	8172	7828	84	0	0	0	0	0	0	63	0	0	0	0	0	31	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	12	0	0	0	0	3	0	0	0	0	0	22	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	924	"AWI"	924	7655	8198	7875	88	1	0	0	0	0	0	66	0	0	0	0	0	43	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	21	0	0	0	0	6	0	0	0	0	0	23	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	926	"AWI"	926	7703	8233	7928	80	0	0	0	0	0	0	51	0	0	0	0	0	64	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	7	0	0	16	0	0	0	0	4	0	0	0	0	0	28	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	928	"AWI"	928	7739	8273	7979	79	0	0	0	0	0	0	76	0	0	0	0	0	77	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	10	0	0	0	0	4	0	0	0	0	0	28	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	930	"AWI"	930	7771	8321	8029	93	0	0	0	0	1	0	59	0	0	0	0	0	55	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	17	0	0	0	0	2	0	0	0	0	0	31	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	932	"AWI"	932	7797	8380	8079	77	0	0	0	0	0	0	74	0	0	0	0	0	49	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	11	0	0	0	3	1	0	0	0	0	0	40	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	934	"AWI"	934	7822	8465	8126	34	0	0	0	0	0	0	70	0	0	0	0	0	68	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	11	0	0	0	0	4	0	0	0	0	0	20	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	936	"AWI"	936	7850	8564	8174	35	0	0	0	0	0	0	67	0	0	0	0	0	50	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	0	0	0	0	20	0	0	0	0	4	0	0	0	0	0	27	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	938	"AWI"	938	7872	8667	8219	22	0	0	0	0	0	0	99	0	0	0	0	0	119	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0	3	0	0	31	0	0	0	0	7	0	0	0	0	0	45	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	940	"AWI"	940	7953	8763	8298	14	0	0	0	0	0	0	119	0	0	0	0	0	101	0	6	0	0	0	0	0	2	0	0	0	0	0	0	0	0	10	0	1	0	0	27	0	0	0	0	14	0	0	0	0	0	45	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	942	"AWI"	942	8106	8861	8431	13	0	0	0	0	0	0	79	0	0	0	0	0	62	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	20	0	0	0	0	1	0	0	0	0	0	43	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	944	"AWI"	944	8255	8964	8567	10	0	0	0	0	0	0	76	0	0	0	0	0	92	0	23	0	0	0	0	0	2	0	0	0	0	0	0	0	0	6	0	4	0	0	16	0	0	0	0	4	0	0	0	0	0	45	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	946	"AWI"	946	8381	9075	8699	8	0	0	0	0	0	0	79	1	0	0	0	0	91	0	8	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	0	1	0	0	23	0	0	0	0	6	0	0	0	0	0	43	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	948	"AWI"	948	8508	9203	8834	17	0	0	0	0	0	0	127	0	0	0	0	0	70	0	6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	1	0	0	24	0	0	0	1	7	0	0	0	0	0	44	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	950	"AWI"	950	8612	9339	8969	32	0	0	0	0	0	0	61	0	0	0	0	0	63	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	36	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	952	"AWI"	952	8709	9497	9105	32	0	0	0	0	0	0	80	0	0	0	0	0	64	0	21	0	0	0	0	0	0	0	1	0	0	0	0	0	0	5	0	3	0	0	11	0	0	0	0	7	0	0	0	0	0	31	0	0
23781	41189	"Gallanech Beg"	56.38444	-5.50139	956	"AWI"	956	8880	9835	9371	29	0	0	0	0	0	0	122	0	0	0	0	0	40	0	9	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6	0	1	0	0	11	0	0	0	0	5	0	0	0	0	0	37	0	0
