"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Convolvulaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Grossulariaceae"	"Lamiaceae"	"Malvaceae"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Scrophulariaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Vitaceae"
1403	45320	"Kardashinski Swamp"	46.51667	32.61667	10	"AWI"	10	-58	584	178	0	0	6.88073394495413	18.348623853211	1.8348623853211	22.9357798165138	0	1.8348623853211	4.58715596330275	0	0	0	1.8348623853211	0.458715596330275	0	0.917431192660551	0.458715596330275	0.458715596330275	0	0	0	0	0.458715596330275	0	0	0	0	29.3577981651376	0	0	0	0	1.37614678899083	3.21100917431193	0	0.458715596330275	1.37614678899083	0	1.8348623853211	0	0.458715596330275	0	0.458715596330275	0	0.458715596330275
1403	45320	"Kardashinski Swamp"	46.51667	32.61667	20	"AWI"	20	71	810	435	0	0	6.72268907563025	15.546218487395	1.26050420168067	29.4117647058824	0	0.840336134453782	2.94117647058824	0	1.68067226890756	0	1.26050420168067	1.26050420168067	0	0	0	0.420168067226891	0	0	0	0	0.420168067226891	0	0	0	0.420168067226891	28.5714285714286	0	0	0	0	0.840336134453782	3.36134453781513	0	0.420168067226891	1.26050420168067	0	2.94117647058824	0	0	0	0.420168067226891	0	0
1403	45320	"Kardashinski Swamp"	46.51667	32.61667	30	"AWI"	30	307	999	718	0	0	4.74137931034483	10.3448275862069	1.72413793103448	22.8448275862069	12.0689655172414	0.431034482758621	2.1551724137931	0	0	0	0.431034482758621	0	0	0	0	0	0	0	0	0	0	0	0.431034482758621	0	0	6.03448275862069	0	0	33.1896551724138	0	0.431034482758621	2.1551724137931	0	0.431034482758621	1.29310344827586	0	0.431034482758621	0	0	0	0.862068965517241	0	0
1403	45320	"Kardashinski Swamp"	46.51667	32.61667	40	"AWI"	40	800	1129	971	0	0	20.1765447667087	8.70113493064313	1.38713745271122	30.6431273644388	0	1.00882723833544	9.4577553593947	0	0	0	0.882723833543506	0	0	0	0	0	0.126103404791929	0	0	0	0	0	0	0	0.126103404791929	14.1235813366961	0	0	0	0	2.01765447667087	5.80075662042875	0	0.756620428751576	2.1437578814628	0	2.39596469104666	0	0	0	0.252206809583859	0	0
1403	45320	"Kardashinski Swamp"	46.51667	32.61667	50	"AWI"	50	943	1648	1198	0	0	14.5631067961165	6.79611650485437	0.485436893203883	39.8058252427184	9.22330097087379	1.45631067961165	2.9126213592233	0	0	0	0.970873786407767	0.970873786407767	0	0	0	0	0	0	0	0	0.485436893203883	0	0	0.485436893203883	0.485436893203883	14.0776699029126	0	0	0	0	0.970873786407767	0.970873786407767	0	1.45631067961165	0.485436893203883	0	1.45631067961165	0	0.485436893203883	0	1.45631067961165	0	0
1403	45320	"Kardashinski Swamp"	46.51667	32.61667	60	"AWI"	60	1095	1945	1475	0	0	9.73154362416107	9.39597315436242	0.335570469798658	21.8120805369128	0	1.34228187919463	6.3758389261745	0	0	0	1.00671140939597	2.01342281879195	0	0.335570469798658	0	0.335570469798658	0	0	0.335570469798658	0	0	0	0	0	0	39.261744966443	0	0	0	0	1.00671140939597	2.68456375838926	0	0.671140939597315	0.671140939597315	0	1.67785234899329	0	0	0	1.00671140939597	0	0
1403	45320	"Kardashinski Swamp"	46.51667	32.61667	70	"AWI"	70	1291	2130	1749	0.549450549450549	0	9.89010989010989	6.59340659340659	0.549450549450549	29.1208791208791	0	1.64835164835165	6.59340659340659	0	0	0	0.549450549450549	1.64835164835165	0	0	0	0.549450549450549	2.1978021978022	0	0	0	0	0	0	0	0.549450549450549	23.0769230769231	0	0	0	0	0.549450549450549	7.14285714285714	0	1.64835164835165	3.84615384615385	0	2.1978021978022	0	0.549450549450549	0	0.549450549450549	0	0
1403	45320	"Kardashinski Swamp"	46.51667	32.61667	90	"AWI"	90	1995	2376	2226	0	0	5.26315789473684	5.57275541795666	0	18.5758513931889	0	0.619195046439629	2.78637770897833	0	0	0	0.619195046439629	1.23839009287926	0	0	0	0	0	0	0	0	0	0	0	0	0.309597523219814	58.2043343653251	0	0	0	0	0.619195046439629	2.1671826625387	0	0.309597523219814	1.23839009287926	0	1.85758513931889	0	0.309597523219814	0	0.309597523219814	0	0
1403	45320	"Kardashinski Swamp"	46.51667	32.61667	100	"AWI"	100	2206	3220	2565	0	0	4.13625304136253	9.00243309002433	1.21654501216545	13.625304136253	4.8661800486618	0.72992700729927	0.97323600973236	0	0	0	0.24330900243309	1.45985401459854	0	0	0	0	0	0	0.48661800486618	0	0	0	0	0.24330900243309	0	36.2530413625304	0	0	19.2214111922141	0	0.48661800486618	1.94647201946472	0	0.24330900243309	0.72992700729927	0	3.40632603406326	0	0	0	0.72992700729927	0	0
1403	45320	"Kardashinski Swamp"	46.51667	32.61667	110	"AWI"	110	2424	3661	2974	0	0	6.18892508143322	7.49185667752443	0.325732899022801	21.8241042345277	0	1.30293159609121	1.30293159609121	0	0	0	2.28013029315961	0.651465798045603	0	0.325732899022801	0	0.325732899022801	0	0	0	0.325732899022801	0	0	0	1.62866449511401	0.325732899022801	43.6482084690554	0	0	0	0	4.56026058631922	3.90879478827362	0	0.325732899022801	0.651465798045603	0	1.62866449511401	0	0	0	0.977198697068404	0	0
