"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Aesculus"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Celastraceae"	"Cistaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Eucalyptus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Genista"	"Gentianaceae"	"Geraniaceae"	"Grossulariaceae"	"Hypericaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Ligustrum"	"Liliaceae"	"Melanthiaceae"	"Olea"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Platanus"	"Plumbaginaceae"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Tofieldiaceae"	"Ulmus"	"Urticaceae"	"Viburnum"	"Violaceae"	"Vitaceae"
14638	22960	"Sägistalsee"	46.6798	7.97638	0.5	"AWI"	0.5	-115.5	46	-37.5	2.38095238095238	0.476190476190476	0	16.6666666666667	0	0	0	0	0.952380952380952	0	0	0.952380952380952	0	0.476190476190476	0	0	0	0	2.85714285714286	0	0.476190476190476	7.14285714285714	0.476190476190476	6.66666666666667	0	0	0	0	0	0	4.28571428571429	0	0	0	0	0	0	0.476190476190476	0.952380952380952	0	0	0	0	0	0.952380952380952	0	0	0	47.1428571428571	0	0	0.476190476190476	0	0	0	0	0	0	0	0.952380952380952	0	0	0	0.952380952380952	0	0.952380952380952	0	0	0	0	0	0	0	0	0.952380952380952	0	0.952380952380952	1.42857142857143	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	1	"AWI"	1	-112	50	-34	4.69483568075117	0.469483568075117	0	13.1455399061033	0	0	0	0	0	0	0	2.8169014084507	0	0	0	0	0	0	1.87793427230047	0	0	6.57276995305164	0	8.45070422535211	0	0	0	0.469483568075117	0	0	4.22535211267606	0	0	0	0	0	0	0	0.938967136150235	0	0	0	0	0	0.469483568075117	0	0	0.469483568075117	49.2957746478873	0	0	0	0	0	0	0	0	0	0	0.469483568075117	0	0	0	0.938967136150235	0	2.34741784037559	0	0	0	0	0	0	0.469483568075117	0	0	0	0	1.87793427230047	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	1.5	"AWI"	1.5	-109.5	54	-31	3.2258064516129	0.403225806451613	0	14.1129032258065	1.20967741935484	0	0	0	1.61290322580645	0	0	0.403225806451613	0	0	0	0	0	0	0.403225806451613	0	0	2.82258064516129	0	7.66129032258065	0	0	0	0	0	0	3.62903225806452	0.403225806451613	0	0	0	0	0	0.806451612903226	0.806451612903226	0	0	0	0	0	0	0	0	0.403225806451613	37.0967741935484	19.3548387096774	0	0	0	0	0	0	0.403225806451613	0	0	2.82258064516129	0	0	0	0.403225806451613	0	1.20967741935484	0	0	0	0	0	0	0	0	0	0	0	0.806451612903226	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	2	"AWI"	2	-107	58	-28	2.92682926829268	0.48780487804878	0	13.6585365853659	0.975609756097561	0	0	0	0	0	0	2.4390243902439	0	0	0	0	0	0	1.95121951219512	0	0	3.41463414634146	0	6.34146341463415	0	0	0	0	0	0	6.82926829268293	0.975609756097561	0	0	0	0	0	0	0.48780487804878	0	0	0	0	0	0	0	0	0.975609756097561	51.7073170731707	0	0	0	0	0	0	0	0	0	0	3.41463414634146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.95121951219512	1.46341463414634	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	2.5	"AWI"	2.5	-104	63	-25	1.03626943005181	1.03626943005181	0	12.4352331606218	0	0	0	0	0.518134715025907	0	0	2.59067357512953	0	0	0	0	0	0	1.03626943005181	0	0.518134715025907	4.66321243523316	0	11.3989637305699	0	0	0	0	0	0	4.14507772020725	0.518134715025907	0	0	0	0	0	1.03626943005181	0	0	0	0	0	0	0	0	0	0	49.740932642487	0	0	0	0	0	0	0	0	0	0	3.10880829015544	0	0	0	0	0	1.03626943005181	0	0	0	0	0	0	0.518134715025907	0	1.03626943005181	0	0.518134715025907	3.10880829015544	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	3	"AWI"	3	-101	68	-22	2.0746887966805	0.829875518672199	0	9.95850622406639	0.829875518672199	0	0	0	0.4149377593361	0	0	1.6597510373444	0	0	0	0	0	0	2.0746887966805	0	0	3.7344398340249	0	8.29875518672199	0	0	0	0	0	0	3.7344398340249	0.4149377593361	0	0	0.4149377593361	0	0	0.4149377593361	1.2448132780083	0	0	0	0.4149377593361	0	0.4149377593361	0	0	0.4149377593361	50.207468879668	0	0	0	0	0	0	0	0.4149377593361	0	0	1.2448132780083	0	0.4149377593361	0	0.4149377593361	3.3195020746888	0.829875518672199	0	0	0	0	0	0	0.4149377593361	0	0.4149377593361	0	1.2448132780083	3.7344398340249	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	3.5	"AWI"	3.5	-99.5	73	-19	3.63636363636364	1.36363636363636	0	10.4545454545455	0.909090909090909	0	0	0	0.909090909090909	0	0	4.09090909090909	0	0.454545454545455	0	0.909090909090909	0	0	2.72727272727273	0	0.454545454545455	1.36363636363636	0	9.09090909090909	0	0	0	0	0	0	4.09090909090909	0.909090909090909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.454545454545455	48.1818181818182	0	0	0	0	0	0	0	0	0	0	4.09090909090909	0	0	0	0	0	1.36363636363636	0	0	0	0	0	0	0	0.454545454545455	0.454545454545455	0	1.81818181818182	1.81818181818182	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	4	"AWI"	4	-98	78	-16	2.39234449760766	0	0	18.1818181818182	0.478468899521531	0	0	0	0	0	0	3.82775119617225	0	0	0	0	0	0	3.34928229665072	0	0	4.30622009569378	0	11.4832535885167	0	0	0	0	0	0	2.87081339712919	0	0	0	0	0	0	0.478468899521531	0.478468899521531	0	0	0	0	0	0.478468899521531	0	0	0	45.4545454545455	0	0	0	0	0	0	0	0	0	0	0.956937799043062	0	0	0	1.43540669856459	0	0.956937799043062	0	0	0	0	0	0.956937799043062	0	0	0	0	0	1.91387559808612	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	4.5	"AWI"	4.5	-96	85	-13	3.03030303030303	0	0	12.6262626262626	1.51515151515152	0	0	0	1.01010101010101	0	0	2.52525252525253	0	0.505050505050505	0	0	0	0	3.03030303030303	0	0.505050505050505	3.03030303030303	0	10.1010101010101	0	0	0	0	0	0	6.56565656565657	0	0	0	0	0	0	0	1.51515151515152	0	0	0	0	0	0	0	0	0	46.4646464646465	0	0	0	0	0	0	0	0	0	0	1.51515151515152	0	0	0	0.505050505050505	0	1.01010101010101	0	0	0	0	0	0	0	0	0.505050505050505	0	0.505050505050505	3.53535353535354	0	0	0
14638	22960	"Sägistalsee"	46.6798	7.97638	5	"AWI"	5	-94	92	-10	1.81818181818182	0	0	13.6363636363636	0.909090909090909	0	0	0	0.454545454545455	0	0	0.909090909090909	0	0.454545454545455	0	0.909090909090909	0	0	4.09090909090909	0	0	3.18181818181818	0	10.4545454545455	0	0	0	0	0	0	5	1.36363636363636	0	0	0.454545454545455	0	0	0.454545454545455	1.36363636363636	0	0	0.454545454545455	0	0	0.909090909090909	0	0	0.454545454545455	40.9090909090909	0	0	0	0	0	0	0	0	0	0	1.81818181818182	0	0	0	1.36363636363636	0	1.81818181818182	0	0	0	0	0	0	0	0.454545454545455	0	0	0.909090909090909	5.45454545454545	0	0	0
