"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Betula"	"Brassicaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Fagus"	"Juniperus"	"Picea"	"Pinus"	"Poaceae"	"Quercus"	"Rosaceae"	"Rumex"	"Salix"	"Scrophulariaceae"	"Thalictrum"	"Ulmus"	"Urticaceae"
3264	4239	"Maanselänsuo"	65.61709	29.61124	15	"AWI"	15	52	1085	426	2.01612903225806	0	0	0.806451612903226	24.1935483870968	0	0	26.2096774193548	0	0	0.403225806451613	4.43548387096774	37.5	4.03225806451613	0	0	0	0.403225806451613	0	0	0	0
3264	4239	"Maanselänsuo"	65.61709	29.61124	30	"AWI"	30	337	1720	967	9.32835820895522	0	0	0	13.4328358208955	0	0	38.4328358208955	0	0.373134328358209	0	10.0746268656716	26.4925373134328	1.86567164179104	0	0	0	0	0	0	0	0
3264	4239	"Maanselänsuo"	65.61709	29.61124	35	"AWI"	35	544	1833	1151	1.21457489878543	0.809716599190283	0	0.404858299595142	17.4089068825911	0	0	38.4615384615385	0	0	0	7.28744939271255	33.6032388663968	0.809716599190283	0	0	0	0	0	0	0	0
3264	4239	"Maanselänsuo"	65.61709	29.61124	40	"AWI"	40	657	2038	1327	0.4	0	0	1.2	21.6	0	0.4	23.2	3.2	0	0	8	34.4	7.2	0	0	0	0.4	0	0	0	0
3264	4239	"Maanselänsuo"	65.61709	29.61124	45	"AWI"	45	911	2153	1490	0.8	0	0	0	15.2	0	0.4	30.4	0	0	0	5.2	46.4	1.6	0	0	0	0	0	0	0	0
3264	4239	"Maanselänsuo"	65.61709	29.61124	50	"AWI"	50	1050	2338	1658	0.436681222707424	0.436681222707424	0	0	13.9737991266376	0	0	36.2445414847162	0	0	0.436681222707424	9.60698689956332	37.9912663755458	0	0.436681222707424	0	0	0	0	0	0.436681222707424	0
3264	4239	"Maanselänsuo"	65.61709	29.61124	55	"AWI"	55	1413	2507	1831	2.4390243902439	0	0	0.40650406504065	18.6991869918699	0	0.813008130081301	46.3414634146341	0	0	0	4.8780487804878	25.609756097561	0.813008130081301	0	0	0	0	0	0	0	0
3264	4239	"Maanselänsuo"	65.61709	29.61124	60	"AWI"	60	1588	2754	2026	3.2258064516129	0.460829493087558	0	0.460829493087558	46.5437788018433	0	0.921658986175115	5.06912442396313	0	0	0	9.21658986175115	32.7188940092166	1.38248847926267	0	0	0	0	0	0	0	0
3264	4239	"Maanselänsuo"	65.61709	29.61124	65	"AWI"	65	1875	3482	2503	1.20481927710843	0	0	0	14.0562248995984	0	0.803212851405622	35.7429718875502	0	0	0	6.02409638554217	39.3574297188755	2.81124497991968	0	0	0	0	0	0	0	0
3264	4239	"Maanselänsuo"	65.61709	29.61124	70	"AWI"	70	1994	4674	2930	0.404858299595142	0.404858299595142	0	0	14.9797570850202	0	0	40.8906882591093	0	0	0.404858299595142	10.5263157894737	27.9352226720648	4.04858299595142	0	0	0	0	0	0	0.404858299595142	0
3264	4239	"Maanselänsuo"	65.61709	29.61124	80	"AWI"	80	2547	5800	4050	2	0	0	0	15.2	0	0.4	40.8	0	0	0	7.6	31.2	1.6	0	1.2	0	0	0	0	0	0
3264	4239	"Maanselänsuo"	65.61709	29.61124	90	"AWI"	90	3330	6659	5131	4.83870967741935	0	0	0	29.4354838709677	0	0.806451612903226	20.5645161290323	0	0	0	7.66129032258065	31.8548387096774	4.83870967741935	0	0	0	0	0	0	0	0
