"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Arctostaphylos"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Indeterminable"	"Juniperus"	"Lamiaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
14040	21790	"Holtjärnen"	60.651794	14.926326	694	"AWI"	694	-129	27	-52	0	2.03252032520325	0.24390243902439	0	0	0	0.0813008130081301	0	23.9837398373984	0.0813008130081301	0	0.0813008130081301	0	0	0	0.16260162601626	0.731707317073171	0	0	0	0.0813008130081301	0	0	0.16260162601626	0.731707317073171	0	0	0	0	12.520325203252	57.2357723577236	0	0	0.16260162601626	0	0.24390243902439	0	0.0813008130081301	0	0.0813008130081301	0.569105691056911	0.40650406504065	0	0	0	0	0	0.32520325203252
14040	21790	"Holtjärnen"	60.651794	14.926326	698	"AWI"	698	-68	276	65	0	4.07582938388626	0.37914691943128	0	0	0	0.0947867298578199	0	28.7203791469194	0.18957345971564	0	0	0	0	0	0.0947867298578199	1.04265402843602	0	0	0	0	0	0	0.0947867298578199	1.8957345971564	0	0	0	0	9.09952606635071	50.9952606635071	0	0	0.4739336492891	0	0.663507109004739	0	0.18957345971564	0	0.0947867298578199	1.32701421800948	0	0	0	0	0	0.0947867298578199	0.4739336492891
14040	21790	"Holtjärnen"	60.651794	14.926326	700	"AWI"	700	-25	358	131	0	8.03402646502836	0.0945179584120983	0	0	0	0.283553875236295	0	21.2665406427221	0.189035916824197	0	0	0	0	0	0.0945179584120983	1.13421550094518	0	0	0	0	0	0	0	5.2930056710775	0	0	0	0	12.5708884688091	47.3534971644613	0	0	0	0	0.189035916824197	0	0.189035916824197	0	0	2.36294896030246	0.56710775047259	0	0	0	0	0	0.378071833648393
14040	21790	"Holtjärnen"	60.651794	14.926326	703	"AWI"	703	13	482	232	0	16.6351606805293	0.378071833648393	0.378071833648393	0	0	0.56710775047259	0	34.4045368620038	0.189035916824197	0	0.189035916824197	0	0	0	0	3.40264650283554	0	0	0	0.189035916824197	0	0.189035916824197	0.756143667296786	11.531190926276	0.189035916824197	0	0	0.189035916824197	23.062381852552	0	0	0	0.189035916824197	0	1.32325141776938	0	0	0	0	4.72589792060491	0.756143667296786	0	0.189035916824197	0	0	0	0.56710775047259
14040	21790	"Holtjärnen"	60.651794	14.926326	704	"AWI"	704	48	501	263	0	10.3478260869565	0	0	0	0	0.434782608695652	0	27.304347826087	0	0	0.0869565217391304	0	0	0	0.173913043478261	1.21739130434783	0	0	0	0.0869565217391304	0	0	0.347826086956522	3.47826086956522	0	0	0	0	8.69565217391304	44.3478260869565	0	0	0.0869565217391304	0	0.521739130434783	0	0.0869565217391304	0	0	2.17391304347826	0.260869565217391	0	0.0869565217391304	0	0	0	0.260869565217391
14040	21790	"Holtjärnen"	60.651794	14.926326	707.5	"AWI"	707.5	121.5	581	377	0	14.6818923327896	0.32626427406199	0	0	0	0.489396411092985	0	64.7634584013051	0.163132137030995	0	0.32626427406199	0	0	0	0.32626427406199	1.63132137030995	0	0	0	0	0	0	0.163132137030995	6.36215334420881	0	0	0	0	7.99347471451876	0	0	0	0.163132137030995	0	0.815660685154975	0	0	0	0.163132137030995	1.46818923327896	0	0	0	0	0	0	0.163132137030995
14040	21790	"Holtjärnen"	60.651794	14.926326	709	"AWI"	709	185	610	425	0	7.94326241134752	0.0709219858156028	0	0	0	0.141843971631206	0	32.3404255319149	0.0709219858156028	0	0.283687943262411	0	0	0	0.283687943262411	1.27659574468085	0	0	0	0.0709219858156028	0	0.0709219858156028	0	3.12056737588652	0	0	0	0.0709219858156028	3.04964539007092	48.7234042553191	0	0	0.425531914893617	0	0.49645390070922	0	0	0	0	1.06382978723404	0.49645390070922	0	0	0	0	0	0
14040	21790	"Holtjärnen"	60.651794	14.926326	712	"AWI"	712	269	671	527	0	3.77358490566038	0.121728545343883	0	0	0	0.243457090687766	0	31.5276932440657	0	0	0.121728545343883	0	0	0	0.182592818015825	0.852099817407182	0	0	0	0.121728545343883	0	0.0608642726719416	0	0.912964090079124	0	0	0	0.0608642726719416	5.05173463177115	54.9604382227632	0	0	0.243457090687766	0	0.486914181375533	0	0.0608642726719416	0	0	0.547778454047474	0.547778454047474	0	0.0608642726719416	0	0	0.0608642726719416	0
14040	21790	"Holtjärnen"	60.651794	14.926326	716	"AWI"	716	532	728	645	0	4.38818565400844	0	0	0	0	0.168776371308017	0	20.084388185654	0	0	0	0	0	0	0.337552742616034	0.590717299578059	0	0	0	0.0843881856540084	0	0	0.168776371308017	1.09704641350211	0	0	0	0.0843881856540084	8.69198312236287	62.6160337552743	0	0	0.0843881856540084	0	0.506329113924051	0	0	0	0	0.168776371308017	0.253164556962025	0	0	0.0843881856540084	0	0.337552742616034	0.253164556962025
14040	21790	"Holtjärnen"	60.651794	14.926326	720	"AWI"	720	617	976	760	0	2.69299820466786	0	0	0	0	0.0598444045481747	0	28.9646918013166	0	0	0	0	0	0	0.538599640933573	0.837821663674446	0	0	0	0	0.0598444045481747	0.179533213644524	0	0.718132854578097	0	0	0	0.0598444045481747	9.93417115499701	53.3812088569719	0	0	0.359066427289048	0	1.43626570915619	0	0	0	0	0.0598444045481747	0.359066427289048	0	0.0598444045481747	0	0.119688809096349	0.119688809096349	0.0598444045481747
14040	21790	"Holtjärnen"	60.651794	14.926326	723.5	"AWI"	723.5	695.5	1174	874	0	2.36686390532544	0	0	0	0	0.169061707523246	0	28.2333051563821	0	0	0	0	0	0	0.591715976331361	0.338123415046492	0	0	0	0.169061707523246	0	0.084530853761623	0	1.69061707523246	0	0	0	0.084530853761623	8.79120879120879	54.6914623837701	0	0	1.26796280642434	0	1.01437024513948	0	0	0	0	0	0.507185122569738	0	0	0	0	0	0
14040	21790	"Holtjärnen"	60.651794	14.926326	728	"AWI"	728	785	1370	1028	0.133689839572192	4.61229946524064	0	0	0	0	0.53475935828877	0	23.8636363636364	0	0	0	0	0	0	0.334224598930481	0.133689839572192	0	0	0	0.200534759358289	0	0.53475935828877	0	0	0	0	0	0.601604278074866	14.7058823529412	52.5401069518717	0	0	0.200534759358289	0.0668449197860962	1.27005347593583	0	0	0	0	0	0	0	0	0	0	0.200534759358289	0.0668449197860962
14040	21790	"Holtjärnen"	60.651794	14.926326	732	"AWI"	732	881	1540	1167	0	4.98338870431894	0	0.0830564784053156	0	0	0	0	23.0897009966777	0	0	0	0	0	0	0.332225913621262	0.249169435215947	0	0	0	0	0	0.166112956810631	0	0.249169435215947	0	0	0.0830564784053156	0.581395348837209	15.2823920265781	52.9069767441861	0	0	0.830564784053156	0	0.664451827242525	0	0	0	0	0	0.166112956810631	0	0	0	0.249169435215947	0.0830564784053156	0
