"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asphodelaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Ilex"	"Indeterminable"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Olea"	"Onagraceae"	"Orobanchaceae"	"Papaveraceae"	"Phillyrea"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Poaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Thymelaeaceae"	"Tilia"	"Ulmus"	"Urticaceae"	"Vitaceae"
10528	16214	"Laguna Mesagosa"	41.964968	-2.81188	446	"AWI"	446	8572	10054	9337	0	0	0	5	0	1	0	0	153	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	1	0	7	0	1	0	0	0	0	0	0	0	0	287	1	0	0	0	0	12	0	0	0	2	0	8	0	0	0	0	4	0	0	0	0	0	0
10528	16214	"Laguna Mesagosa"	41.964968	-2.81188	450	"AWI"	450	8622	10109	9395	0	0	0	4	0	0	0	0	145	0	0	2	0	0	0	0	0	2	1	2	0	0	0	0	0	0	3	0	0	9	0	1	0	0	0	0	0	0	0	0	283	0	0	0	2	0	5	0	0	0	0	0	8	0	0	0	2	2	0	0	0	0	0	0
10528	16214	"Laguna Mesagosa"	41.964968	-2.81188	454	"AWI"	454	8690	10148	9454	0	0	0	6	0	0	0	0	128	0	0	1	0	0	0	0	0	4	0	3	0	0	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	308	0	0	0	0	0	8	0	1	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0
10528	16214	"Laguna Mesagosa"	41.964968	-2.81188	458	"AWI"	458	8762	10185	9512	0	1	0	3	0	0	0	0	150	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	304	1	0	0	2	0	8	0	0	0	0	0	3	0	0	0	2	1	0	0	0	1	0	0
10528	16214	"Laguna Mesagosa"	41.964968	-2.81188	462	"AWI"	462	8813	10245	9570	0	0	0	13	0	2	0	0	178	0	0	3	0	0	0	0	0	4	1	2	0	0	0	0	0	0	2	0	0	1	0	2	0	0	0	0	0	0	0	0	247	1	0	0	5	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0
10528	16214	"Laguna Mesagosa"	41.964968	-2.81188	466	"AWI"	466	8849	10310	9626	0	0	0	7	0	5	0	0	204	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	1	1	0	6	0	1	0	0	0	0	0	0	0	0	239	0	0	0	6	0	6	0	0	0	1	0	4	0	1	0	0	0	0	0	0	0	0	0
10528	16214	"Laguna Mesagosa"	41.964968	-2.81188	470	"AWI"	470	8929	10343	9680	0	1	0	5	0	9	0	0	188	0	0	0	0	0	0	0	0	1	0	2	0	0	0	1	0	0	2	1	0	6	0	6	0	0	0	1	0	0	0	0	288	1	0	0	9	0	4	0	0	0	1	0	8	0	0	0	0	0	0	0	0	1	1	0
10528	16214	"Laguna Mesagosa"	41.964968	-2.81188	474	"AWI"	474	9001	10378	9737	0	2	0	1	0	13	0	0	156	0	0	1	0	0	0	0	0	2	0	6	0	0	0	0	0	0	2	0	0	4	0	2	0	0	0	1	0	0	0	0	287	0	0	0	4	0	6	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0
10528	16214	"Laguna Mesagosa"	41.964968	-2.81188	478	"AWI"	478	9060	10417	9794	1	1	0	1	0	9	0	0	187	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	8	0	10	0	0	0	0	0	0	0	0	255	0	0	0	10	0	1	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
10528	16214	"Laguna Mesagosa"	41.964968	-2.81188	480	"AWI"	480	9089	10439	9822	0	1	0	1	0	8	0	0	181	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	2	0	0	7	0	25	0	0	0	0	0	0	0	0	232	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0
10528	16214	"Laguna Mesagosa"	41.964968	-2.81188	482	"AWI"	482	9109	10469	9852	0	1	0	0	0	9	0	0	201	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	3	0	0	3	0	22	0	0	0	0	0	0	0	0	204	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
10528	16214	"Laguna Mesagosa"	41.964968	-2.81188	486	"AWI"	486	9167	10519	9906	0	1	0	2	0	12	0	0	125	0	0	2	0	0	0	0	0	0	0	4	0	0	0	1	0	0	2	0	0	8	0	64	0	0	0	0	0	0	0	0	212	0	0	0	1	0	2	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0
10528	16214	"Laguna Mesagosa"	41.964968	-2.81188	488	"AWI"	488	9203	10532	9932	0	3	0	1	0	11	0	0	116	0	0	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	18	0	77	0	0	0	0	0	0	0	0	166	0	0	0	0	0	1	0	0	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0
10528	16214	"Laguna Mesagosa"	41.964968	-2.81188	490	"AWI"	490	9238	10542	9957	1	4	0	3	0	20	0	0	42	0	0	2	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	23	0	85	0	0	0	0	0	0	0	0	205	0	0	0	0	0	0	0	0	0	2	0	6	0	0	0	0	0	0	0	0	0	0	0
10528	16214	"Laguna Mesagosa"	41.964968	-2.81188	494	"AWI"	494	9299	10581	10014	0	5	0	4	0	53	0	0	21	0	0	1	0	0	0	0	0	0	0	5	0	3	0	0	0	0	0	0	0	25	0	88	0	0	0	0	0	0	0	0	211	0	5	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	3	0	0	0	0	0
10528	16214	"Laguna Mesagosa"	41.964968	-2.81188	498	"AWI"	498	9356	10621	10071	0	10	0	3	0	52	0	0	12	0	0	0	0	0	0	0	0	0	0	8	0	2	0	0	0	0	0	0	0	28	0	42	0	0	0	0	0	0	0	0	260	0	0	0	0	0	0	0	0	0	2	0	4	0	0	0	0	0	2	0	0	0	0	0
10528	16214	"Laguna Mesagosa"	41.964968	-2.81188	504	"AWI"	504	9453	10696	10155	0	15	0	5	0	48	0	0	7	0	3	1	0	0	0	0	0	0	0	14	0	5	0	0	0	0	0	0	0	24	0	17	0	0	0	1	0	0	0	0	262	0	0	0	0	0	0	0	0	0	5	0	4	0	0	0	0	0	0	0	0	0	0	0
10528	16214	"Laguna Mesagosa"	41.964968	-2.81188	508	"AWI"	508	9540	10721	10209	0	12	0	0	0	55	0	0	5	0	0	0	0	0	0	0	0	0	1	13	0	6	0	0	0	0	0	0	0	30	0	20	0	0	0	0	0	0	0	0	260	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
10528	16214	"Laguna Mesagosa"	41.964968	-2.81188	516	"AWI"	516	9677	10804	10326	0	13	0	4	0	67	0	0	7	0	0	3	0	0	0	0	0	0	0	21	0	9	0	0	0	0	0	0	0	35	0	14	0	0	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0
10528	16214	"Laguna Mesagosa"	41.964968	-2.81188	522	"AWI"	522	9783	10869	10412	0	12	0	3	0	49	0	0	5	0	0	0	0	0	0	0	0	1	0	12	0	3	0	0	0	0	0	0	0	25	0	9	0	0	0	0	0	0	0	0	327	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
10528	16214	"Laguna Mesagosa"	41.964968	-2.81188	530	"AWI"	530	9972	10919	10522	0	11	0	3	0	73	0	0	8	0	0	1	0	0	0	0	0	0	0	9	0	7	0	0	0	0	0	0	0	24	0	11	0	0	0	0	0	0	0	0	265	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
10528	16214	"Laguna Mesagosa"	41.964968	-2.81188	538	"AWI"	538	10088	11012	10635	0	9	0	3	0	44	0	0	6	0	0	0	0	0	0	0	0	0	0	15	0	3	0	0	0	0	0	0	0	59	0	11	0	0	0	2	0	0	0	0	254	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	4	0
10528	16214	"Laguna Mesagosa"	41.964968	-2.81188	546	"AWI"	546	10341	11051	10729	0	10	0	7	0	57	0	0	7	0	0	4	0	0	0	0	0	0	0	6	0	1	0	0	0	0	0	0	0	31	0	15	0	0	0	0	0	0	0	0	258	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
10528	16214	"Laguna Mesagosa"	41.964968	-2.81188	554	"AWI"	554	10521	11109	10836	0	21	0	3	0	55	0	0	10	0	0	0	0	0	0	0	0	2	1	16	0	4	0	0	0	0	0	0	0	56	0	5	0	0	0	0	0	0	0	0	250	0	0	0	0	0	0	0	0	0	1	0	3	0	0	1	0	0	0	0	0	0	1	0
10528	16214	"Laguna Mesagosa"	41.964968	-2.81188	566	"AWI"	566	10691	11312	11009	0	20	0	7	0	59	0	0	10	0	0	1	0	0	0	0	0	0	1	20	0	3	0	0	0	0	0	0	0	57	0	3	0	0	0	0	0	0	0	0	188	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0
10528	16214	"Laguna Mesagosa"	41.964968	-2.81188	582	"AWI"	582	10824	11756	11217	0	24	0	2	0	61	0	0	9	0	0	0	0	0	0	0	0	0	1	19	0	7	0	0	0	0	0	0	0	53	0	4	0	0	0	2	0	0	0	0	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
10528	16214	"Laguna Mesagosa"	41.964968	-2.81188	590	"AWI"	590	10868	11981	11317	0	22	0	4	0	65	0	0	7	0	0	5	0	0	0	0	0	1	1	8	0	1	0	0	0	0	0	0	0	31	0	7	0	0	0	1	0	0	0	0	213	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
10528	16214	"Laguna Mesagosa"	41.964968	-2.81188	598	"AWI"	598	10947	12150	11425	0	20	0	16	0	64	0	0	6	0	0	0	0	0	0	0	0	0	1	5	0	2	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	171	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
10528	16214	"Laguna Mesagosa"	41.964968	-2.81188	612	"AWI"	612	11067	12482	11614	0	18	0	12	0	38	0	0	10	0	0	1	0	0	0	0	0	0	0	7	0	3	0	0	0	0	0	0	0	47	0	0	0	0	0	2	0	0	0	0	226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
10528	16214	"Laguna Mesagosa"	41.964968	-2.81188	624	"AWI"	624	11181	12701	11791	0	12	0	12	0	58	0	0	17	0	0	1	0	0	0	0	0	0	0	13	0	4	0	0	0	0	0	0	0	46	0	1	0	0	0	2	0	0	0	0	202	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0
10528	16214	"Laguna Mesagosa"	41.964968	-2.81188	640	"AWI"	640	11349	13022	12014	0	15	0	18	0	35	0	0	20	0	0	1	0	0	0	0	0	0	0	10	0	2	0	0	0	0	0	0	0	47	0	0	0	0	0	5	0	0	0	0	257	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10528	16214	"Laguna Mesagosa"	41.964968	-2.81188	654	"AWI"	654	11484	13290	12211	0	18	0	12	0	64	0	0	18	0	0	1	0	0	0	0	0	0	0	4	0	3	0	0	0	0	0	0	0	54	0	0	0	0	0	1	0	0	0	0	268	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
10528	16214	"Laguna Mesagosa"	41.964968	-2.81188	670	"AWI"	670	11661	13578	12437	0	15	0	17	0	32	0	0	16	0	0	0	0	0	0	0	0	0	0	2	0	4	0	0	0	0	0	0	0	42	0	0	0	0	0	3	0	0	0	0	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
10528	16214	"Laguna Mesagosa"	41.964968	-2.81188	682	"AWI"	682	11757	13805	12612	0	4	0	12	0	46	0	0	21	0	0	3	0	0	0	0	0	0	0	5	0	3	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	247	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10528	16214	"Laguna Mesagosa"	41.964968	-2.81188	698	"AWI"	698	11936	14070	12834	0	8	0	16	0	28	0	0	12	0	0	3	0	0	0	0	0	0	1	6	0	1	0	0	0	0	0	0	0	56	0	3	0	0	0	1	0	0	0	0	266	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
10528	16214	"Laguna Mesagosa"	41.964968	-2.81188	710	"AWI"	710	12071	14247	13014	0	4	0	8	0	11	0	0	29	0	0	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	41	0	1	0	0	0	5	0	0	0	0	283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10528	16214	"Laguna Mesagosa"	41.964968	-2.81188	720	"AWI"	720	12181	14427	13158	0	2	0	8	0	15	0	0	21	0	0	10	0	0	0	0	0	0	0	6	0	2	0	0	0	0	0	0	0	45	0	0	0	0	0	3	0	0	0	0	322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10528	16214	"Laguna Mesagosa"	41.964968	-2.81188	728	"AWI"	728	12273	14568	13268	0	3	0	12	0	11	0	0	18	0	0	4	0	0	0	0	0	0	0	9	0	2	0	0	0	0	0	0	0	56	0	1	0	0	0	3	0	0	0	0	301	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0
10528	16214	"Laguna Mesagosa"	41.964968	-2.81188	734	"AWI"	734	12326	14672	13355	0	2	0	19	0	9	0	0	11	0	0	7	0	0	0	0	0	2	0	9	0	1	0	0	0	0	0	0	0	33	0	0	0	0	0	1	0	0	0	0	208	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
10528	16214	"Laguna Mesagosa"	41.964968	-2.81188	744	"AWI"	744	12450	14830	13499	0	3	0	10	0	15	0	0	83	0	0	1	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	9	0	4	0	0	0	3	0	0	0	0	347	0	0	0	0	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0
10528	16214	"Laguna Mesagosa"	41.964968	-2.81188	754	"AWI"	754	12551	14998	13644	0	0	0	10	0	19	0	0	29	0	0	1	0	0	0	0	0	1	1	3	0	2	0	0	0	0	0	0	0	19	0	4	0	0	0	2	0	0	0	0	329	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
10528	16214	"Laguna Mesagosa"	41.964968	-2.81188	768	"AWI"	768	12716	15238	13837	0	5	0	7	0	9	0	0	40	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	34	0	2	0	0	0	0	0	0	0	0	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10528	16214	"Laguna Mesagosa"	41.964968	-2.81188	784	"AWI"	784	12901	15478	14062	0	4	0	2	0	24	0	0	34	0	0	2	0	0	0	0	0	0	3	5	0	1	0	0	0	0	0	0	0	10	0	12	0	0	0	0	0	0	0	0	365	0	0	0	0	0	0	0	1	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0
10528	16214	"Laguna Mesagosa"	41.964968	-2.81188	790	"AWI"	790	12962	15586	14150	0	1	1	7	0	25	0	0	45	0	0	1	0	0	0	0	0	0	0	6	0	2	0	0	0	0	0	0	0	12	0	18	0	0	0	0	0	0	0	0	309	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
10528	16214	"Laguna Mesagosa"	41.964968	-2.81188	798	"AWI"	798	13084	15693	14271	0	1	0	1	0	26	0	0	52	0	0	2	0	0	0	0	0	1	0	13	0	0	0	0	0	0	0	0	0	10	0	10	0	0	0	1	0	0	0	0	304	0	0	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
10528	16214	"Laguna Mesagosa"	41.964968	-2.81188	812	"AWI"	812	13253	15909	14482	0	1	0	0	0	28	0	0	40	0	0	2	0	0	0	0	0	0	1	14	0	1	0	0	0	0	0	0	0	13	0	26	0	1	0	0	0	0	0	0	349	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
10528	16214	"Laguna Mesagosa"	41.964968	-2.81188	826	"AWI"	826	13419	16153	14681	1	0	0	0	0	31	0	0	15	0	0	0	0	0	0	0	0	0	0	29	0	2	0	0	0	0	0	0	0	23	0	9	0	0	0	0	0	0	0	0	287	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	1	0
10528	16214	"Laguna Mesagosa"	41.964968	-2.81188	834	"AWI"	834	13525	16289	14795	0	1	0	4	0	33	0	0	33	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	2	0	0	25	0	61	0	0	0	0	0	0	0	0	242	0	0	0	0	0	1	0	0	0	1	0	8	0	0	0	0	0	3	0	0	0	1	0
10528	16214	"Laguna Mesagosa"	41.964968	-2.81188	842	"AWI"	842	13612	16424	14907	0	1	0	3	0	25	0	0	32	0	0	0	0	0	0	0	0	1	0	15	0	1	0	0	0	0	0	0	0	13	0	40	0	1	0	0	0	0	0	0	273	0	0	0	0	0	2	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0
10528	16214	"Laguna Mesagosa"	41.964968	-2.81188	850	"AWI"	850	13729	16525	15025	0	4	1	6	0	37	0	0	65	0	0	2	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	33	0	114	0	0	0	0	0	0	0	0	153	0	0	0	0	0	0	0	0	0	1	0	8	0	0	0	0	0	4	0	0	0	1	0
10528	16214	"Laguna Mesagosa"	41.964968	-2.81188	858	"AWI"	858	13830	16661	15140	0	6	0	2	0	54	0	0	38	0	0	0	0	0	0	0	0	1	0	15	1	3	0	0	0	0	0	0	0	59	0	93	0	0	0	1	0	0	0	0	97	0	0	0	0	0	4	0	0	0	1	0	16	0	0	0	0	2	3	0	0	0	1	0
10528	16214	"Laguna Mesagosa"	41.964968	-2.81188	874	"AWI"	874	14040	16925	15367	0	5	0	3	0	75	0	0	20	0	0	4	0	0	0	0	0	0	0	19	0	3	0	0	0	0	0	0	0	65	0	181	0	0	0	1	0	0	0	0	27	0	0	0	0	0	0	0	0	0	2	0	12	0	0	0	0	1	0	0	0	0	0	0
10528	16214	"Laguna Mesagosa"	41.964968	-2.81188	890	"AWI"	890	14240	17183	15598	0	1	0	0	0	41	0	0	19	0	0	5	0	0	0	0	0	0	1	44	2	2	0	0	0	0	0	0	0	65	0	87	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	2	0	15	0	0	0	0	0	0	0	0	0	0	0
10528	16214	"Laguna Mesagosa"	41.964968	-2.81188	907	"AWI"	907	14451	17446	15843	0	3	0	0	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	6	0	4	0	0	0	0	0	0	0	30	0	2	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	11	0	1	0	0	2	0	0	0	0	0	0	2	0
10528	16214	"Laguna Mesagosa"	41.964968	-2.81188	937	"AWI"	937	14832	17911	16267	0	3	0	0	0	14	0	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	50	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	7	0	13	0	0	0	0	0	4	0	0	0	0	0
10528	16214	"Laguna Mesagosa"	41.964968	-2.81188	952	"AWI"	952	15040	18116	16480	0	8	0	1	0	27	0	0	5	0	0	0	0	0	0	0	0	1	0	2	0	3	0	0	0	0	0	0	0	30	0	1	0	0	0	0	0	2	0	0	38	0	0	0	0	0	0	0	0	0	1	0	5	0	0	0	0	0	0	1	0	0	0	0
10528	16214	"Laguna Mesagosa"	41.964968	-2.81188	968	"AWI"	968	15249	18372	16710	2	6	0	0	0	9	0	0	2	0	0	1	0	0	0	0	0	2	0	6	5	0	0	0	0	0	0	0	0	42	0	3	0	0	0	0	0	1	0	0	16	0	0	0	0	0	0	0	0	0	1	0	11	0	0	0	0	1	0	0	0	0	0	0
10528	16214	"Laguna Mesagosa"	41.964968	-2.81188	984	"AWI"	984	15476	18617	16933	1	1	0	0	0	8	0	0	1	0	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	32	0	5	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0
10528	16214	"Laguna Mesagosa"	41.964968	-2.81188	1021	"AWI"	1021	15965	19190	17464	0	12	0	1	0	48	0	0	1	0	0	0	0	0	0	0	0	0	0	6	0	3	0	0	0	0	0	0	0	43	0	7	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	1	0	0	0	0	0
10528	16214	"Laguna Mesagosa"	41.964968	-2.81188	1035	"AWI"	1035	16162	19373	17664	0	9	0	2	0	42	0	0	3	0	0	0	0	0	0	0	0	1	0	2	0	3	0	0	0	0	0	0	0	44	0	6	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0
10528	16214	"Laguna Mesagosa"	41.964968	-2.81188	1056	"AWI"	1056	16464	19653	17971	0	7	0	2	0	18	0	0	1	0	0	0	0	0	0	0	0	1	0	4	0	1	0	0	0	0	0	0	0	2	0	18	0	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10528	16214	"Laguna Mesagosa"	41.964968	-2.81188	1076	"AWI"	1076	16713	19951	18264	0	8	0	1	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	0	0	0	0	0	0	0	24	0	13	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
