"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Arctostaphylos"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Geraniaceae"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Onagraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Scrophulariaceae"	"Thalictrum"	"Tilia"	"Ulmus"
15803	24298	"Chutti Boltigen"	46.63333	7.3925	495	"AWI"	495	9643	10948	10261	0	0	0	0.197628458498024	0	0.988142292490119	0	18.9723320158103	0	0	0	0	0	15.0197628458498	1.77865612648221	0	0	0	0	0.197628458498024	0	0	0	0	52.7667984189723	0	1.38339920948617	0	0	0	0	0	0.197628458498024	0	0.592885375494071	0	0	0.395256916996047	0	7.5098814229249
15803	24298	"Chutti Boltigen"	46.63333	7.3925	502	"AWI"	502	10156	11186	10595	0	0	0.168350168350168	0.505050505050505	0	0.505050505050505	0	28.2828282828283	0	0	0	0	0	2.02020202020202	3.53535353535354	0	0	0	0	0.505050505050505	0	0	0	0	58.7542087542088	0	2.69360269360269	0	0	0	0	0	0.168350168350168	0.673400673400673	0.336700336700337	0	0	0.673400673400673	0	1.17845117845118
15803	24298	"Chutti Boltigen"	46.63333	7.3925	505	"AWI"	505	10298	11385	10782	0	0	0	0.930232558139535	0	0.465116279069767	0	14.6511627906977	0	0	0	0	0	5.11627906976744	11.1627906976744	0	0	0	0	0.465116279069767	0	0	0	0	58.8372093023256	0	4.88372093023256	0	0	0	0	0	0	0.697674418604651	0	0	0	0.465116279069767	0	2.32558139534884
15803	24298	"Chutti Boltigen"	46.63333	7.3925	511	"AWI"	511	10637	11690	11115	0	0	0	0.354609929078014	0	0	0	11.3475177304965	0	0	0	0	0	0	0.709219858156028	0	0	0	0	0.531914893617021	0	0	0	0	81.3829787234042	0	4.25531914893617	0	0	0	0	0	0.177304964539007	0.354609929078014	0.177304964539007	0	0	0.709219858156028	0	0
15803	24298	"Chutti Boltigen"	46.63333	7.3925	512	"AWI"	512	10677	11730	11163	0	0	0.0757002271006813	0.378501135503407	0	1.51400454201363	0	11.5064345193036	0	0	0	0	0	0	0.378501135503407	0.227100681302044	0	0	0	0.60560181680545	0	0	0	0.0757002271006813	79.9394398183195	0	4.54201362604088	0	0	0	0	0	0.227100681302044	0.151400454201363	0.227100681302044	0	0	0.151400454201363	0	0
15803	24298	"Chutti Boltigen"	46.63333	7.3925	515	"AWI"	515	10770	11898	11306	0	0	0.326797385620915	0.65359477124183	0	5.22875816993464	0	17.6470588235294	0	0	0	0	0	0	2.28758169934641	0	0	0	0	1.30718954248366	0	0	0	0	62.7450980392157	0	8.16993464052288	0	0	0	0	0	0	0.65359477124183	0	0	0	0.980392156862745	0	0
15803	24298	"Chutti Boltigen"	46.63333	7.3925	517	"AWI"	517	10848	11960	11389	0	0	0.594059405940594	0.594059405940594	0	2.57425742574257	0	11.0891089108911	0	0	0	0	0	0.198019801980198	1.78217821782178	0	0	0	0	0.792079207920792	0	0	0	0	76.6336633663366	0	4.15841584158416	0	0	0	0	0	0.396039603960396	0	0.792079207920792	0	0	0.396039603960396	0	0
15803	24298	"Chutti Boltigen"	46.63333	7.3925	520	"AWI"	520	10929	12114	11521	0	0	0	0.156494522691706	0	2.8169014084507	0	15.0234741784038	0	0.156494522691706	0	0	0	0.156494522691706	1.56494522691706	0.156494522691706	0	0	0	0.469483568075117	0	0	0	0	73.2394366197183	0	4.69483568075117	0	0	0	0	0	0.312989045383412	0.156494522691706	0.625978090766823	0	0	0.469483568075117	0	0
15803	24298	"Chutti Boltigen"	46.63333	7.3925	522	"AWI"	522	11025	12172	11600	0	0	0.289296046287367	0.578592092574735	0	3.27868852459016	0	13.8862102217936	0	0	0	0	0	0	1.54291224686596	0.289296046287367	0	0	0	2.79652844744455	0	0	0	0	71.4561234329798	0	3.95371263259402	0	0	0	0	0	0.578592092574735	0.38572806171649	0.578592092574735	0	0	0.38572806171649	0	0
15803	24298	"Chutti Boltigen"	46.63333	7.3925	525	"AWI"	525	11111	12303	11723	0	0	0.106382978723404	0.319148936170213	0	2.76595744680851	0	7.4468085106383	0.106382978723404	0	0	0.212765957446809	0	0	2.4468085106383	0.425531914893617	0	0	0	1.06382978723404	0	0	0	0	77.5531914893617	0	5.53191489361702	0.319148936170213	0	0	0	0	0.425531914893617	0.212765957446809	0.319148936170213	0	0	0.74468085106383	0	0
