"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Carya"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Cistaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euonymus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Malvaceae"	"Olea"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Phillyrea"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polemoniaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Violaceae"	"Vitaceae"
16148	24959	"La Borie"	45.24056	2.75028	202	"AWI"	202	8619	9245	8951	0	0	0	0	0	0	0	0	0	22	0	1	0	0	0	0	0	0	122	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	34	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	22	0	0	1	0
16148	24959	"La Borie"	45.24056	2.75028	235	"AWI"	235	9030	10228	9556	0	0	1	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	27	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	17	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	255	"AWI"	255	9295	10728	9935	0	0	0	0	0	2	0	2	0	68	0	0	0	0	0	0	0	0	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	6	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	440	"AWI"	440	12277	14769	13420	0	0	0	3	0	1	0	22	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	455	"AWI"	455	12537	15105	13711	0	0	0	4	0	1	0	33	0	2	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	195	"AWI"	195	8223	9060	8709	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	180	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	41	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	10	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	180	"AWI"	180	6943	8778	8078	0	0	1	0	0	1	0	1	0	12	0	0	0	0	0	0	0	0	138	0	11	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	2	39	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	17	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	250	"AWI"	250	9219	10616	9836	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	245	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	3	0	0	45	0	0	0	0	0	0	2	3	0	0	0	1	1	0	0	34	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	165	"AWI"	165	6135	8309	7381	0	0	1	0	0	1	1	0	0	15	1	0	0	0	0	0	0	0	197	0	5	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	430	"AWI"	430	12097	14576	13238	0	0	0	10	0	0	0	41	0	1	10	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	175	"AWI"	175	6685	8615	7832	0	0	1	0	0	0	2	0	0	18	0	0	0	0	0	0	0	0	180	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	55	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	18	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	150	"AWI"	150	5356	7860	6685	1	1	1	0	0	3	0	0	0	26	0	0	0	0	0	0	0	0	128	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	18	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	245	"AWI"	245	9161	10466	9744	0	0	0	0	0	4	0	1	0	95	0	0	0	0	0	0	0	0	114	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	41	0	0	0	0	0	0	12	3	0	0	0	1	0	0	0	2	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	230	"AWI"	230	8961	10122	9462	0	0	0	0	0	1	0	1	0	68	0	0	0	0	0	0	0	0	244	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	3	0	0	33	0	0	0	0	0	0	3	2	0	0	0	2	0	0	0	31	0	1	0	0
16148	24959	"La Borie"	45.24056	2.75028	170	"AWI"	170	6297	8507	7606	0	1	0	0	0	1	0	0	0	20	0	1	0	1	0	0	0	0	181	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	6	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	4	1	0	0	1	0	0	1	11	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	390	"AWI"	390	11429	13745	12497	0	0	0	2	0	1	0	17	0	0	1	0	0	0	0	1	1	0	0	0	8	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	350	"AWI"	350	10783	12894	11759	0	0	0	3	0	1	0	29	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	135	"AWI"	135	4744	7198	5988	1	0	0	0	0	1	1	1	0	20	0	0	0	0	0	0	0	0	86	0	2	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	68	0	0	0	0	0	0	2	0	0	0	0	0	0	0	13	19	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	240	"AWI"	240	9086	10363	9650	0	0	0	0	0	1	0	5	0	88	0	0	0	0	0	0	0	0	186	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	2	0	0	49	0	0	0	0	0	0	6	3	0	0	0	0	0	0	0	5	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	120	"AWI"	120	4120	6616	5307	0	1	0	1	0	1	0	0	0	139	0	1	0	0	0	0	0	0	56	0	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	26	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	400	"AWI"	400	11591	13956	12678	0	0	1	7	0	1	0	24	0	0	1	1	0	0	0	0	1	0	1	0	5	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	285	"AWI"	285	9748	11413	10513	0	0	0	0	0	5	0	6	0	84	0	1	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	6	0	0	0	0	0	0	13	6	0	0	0	2	0	0	0	0	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	265	"AWI"	265	9447	10941	10132	0	0	0	0	0	1	0	2	0	124	0	0	0	0	0	0	0	0	91	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	3	35	1	0	0	0	0	0	8	3	0	0	0	0	0	0	0	2	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	340	"AWI"	340	10617	12653	11571	0	0	0	2	0	1	0	19	0	0	1	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	1	0	0	0	0	0	0	6	0	0	0	0	0	0	1	0	0	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	145	"AWI"	145	5186	7602	6448	0	3	2	0	0	0	2	0	0	39	0	0	0	0	0	0	0	0	256	0	8	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	2	102	0	0	0	0	0	0	1	2	1	0	0	0	0	0	1	25	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	415	"AWI"	415	11827	14263	12961	0	0	1	6	0	1	0	27	0	3	1	0	0	0	0	0	0	0	2	0	7	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	105	"AWI"	105	3661	5835	4606	0	1	2	0	0	0	1	0	0	86	0	0	0	0	0	0	0	0	64	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	8	0	0	0	0	0	1	0	42	0	0	1	0	0	0	0	0	0	0	0	3	0	0	18	11	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	295	"AWI"	295	9893	11617	10697	0	0	0	2	0	9	0	9	0	111	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	4	0	0	2	2	0	0	0	0	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	425	"AWI"	425	12017	14467	13144	1	0	1	9	0	0	0	12	0	1	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	3	42	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	375	"AWI"	375	11187	13404	12218	0	0	1	2	0	0	0	22	0	1	2	0	0	0	0	0	0	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	1	0	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	220	"AWI"	220	8818	9883	9279	0	0	0	0	0	4	0	0	0	26	1	1	0	0	0	0	0	0	215	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	2	0	2	56	0	0	0	0	0	0	2	0	0	0	0	3	0	0	0	33	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	345	"AWI"	345	10710	12764	11666	0	0	2	3	0	0	0	20	0	4	1	0	0	0	0	0	0	0	1	0	11	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	1	0	0	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	370	"AWI"	370	11099	13297	12131	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	1	0	0	0	1	1	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	330	"AWI"	330	10472	12417	11382	1	0	0	1	0	0	0	30	0	1	0	0	0	0	0	0	0	0	0	0	21	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	21	0	0	0	0	0	0	0	2	0	0	0	0	0	0	6	0	0	0	0	0	0	1	0	0	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	355	"AWI"	355	10869	12987	11858	2	0	0	3	0	1	0	29	0	1	1	0	0	0	0	0	0	0	1	0	5	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	290	"AWI"	290	9806	11519	10602	0	0	0	0	0	9	0	7	0	198	0	0	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	3	0	0	8	1	0	0	0	0	0	18	12	0	0	0	3	0	0	0	0	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	270	"AWI"	270	9504	11082	10228	0	0	0	0	0	3	0	8	0	170	0	0	0	0	0	0	0	0	36	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	22	0	0	0	0	3	0	0	48	0	0	0	0	0	0	14	8	0	0	0	7	0	0	0	0	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	90	"AWI"	90	3194	5104	3905	2	1	5	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	43	0	7	0	0	0	0	0	0	1	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	46	0	0	3	0	0	0	0	0	0	0	0	0	0	0	33	26	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	115	"AWI"	115	3997	6320	5075	0	0	2	0	0	0	2	0	0	33	0	0	0	0	0	0	0	0	73	0	10	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	1	0	30	20	0	1	0	0
16148	24959	"La Borie"	45.24056	2.75028	310	"AWI"	310	10118	11967	10991	0	0	0	2	0	2	0	20	0	2	1	2	0	0	0	0	0	0	0	0	18	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	2	7	1	0	0	0	0	0	0	0	0	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	365	"AWI"	365	11023	13195	12041	0	0	1	7	0	1	0	44	0	2	3	1	0	0	0	0	0	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	385	"AWI"	385	11354	13617	12403	0	0	0	8	0	2	0	27	0	1	1	0	0	0	0	0	0	0	3	0	8	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	335	"AWI"	335	10554	12528	11481	0	0	0	1	0	3	0	24	0	1	1	0	0	0	0	0	0	0	2	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	360	"AWI"	360	10934	13103	11945	0	0	0	3	0	0	0	28	0	2	0	1	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	1	1	0	1	0	0	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	110	"AWI"	110	3792	6114	4831	1	1	0	0	0	1	0	0	0	37	0	0	0	0	0	0	0	0	39	0	8	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	11	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	1	0	25	30	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	160	"AWI"	160	5860	8192	7152	10	0	6	0	0	0	0	1	0	46	1	0	0	0	0	0	0	0	92	0	2	0	0	0	0	0	0	29	15	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	5	0	0	0	0	1	0	0	56	1	0	0	0	0	0	0	0	0	0	0	0	0	0	43	17	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	225	"AWI"	225	8900	9988	9374	0	1	0	0	0	1	1	0	0	51	0	0	0	0	0	0	0	0	438	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	10	0	0	0	0	2	0	0	68	0	0	0	0	0	0	1	1	0	0	0	1	2	0	0	33	0	1	0	0
16148	24959	"La Borie"	45.24056	2.75028	260	"AWI"	260	9358	10849	10032	0	0	0	0	0	3	0	3	0	86	0	1	0	0	0	0	0	0	136	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	1	34	0	0	1	0	0	0	6	6	0	0	0	1	0	0	0	6	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	395	"AWI"	395	11519	13838	12583	1	0	1	10	0	2	0	30	0	2	0	0	0	0	0	0	1	0	0	0	7	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	56	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	20	"AWI"	20	-16	119	37	1	0	3	0	0	1	0	0	0	5	0	0	0	0	0	2	0	0	4	0	32	0	0	0	0	0	0	7	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	6	0	0	0	0	0	0	4	0	0	0	0	1	0	0	1	0	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	100	"AWI"	100	3462	5652	4374	1	2	1	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	94	0	3	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	37	1	0	3	0	0	0	0	0	0	0	0	0	0	0	9	18	0	0	0	1
16148	24959	"La Borie"	45.24056	2.75028	275	"AWI"	275	9601	11181	10325	0	0	0	0	0	4	0	3	0	121	0	1	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	22	1	0	0	0	0	0	7	4	0	0	0	1	0	0	0	0	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	95	"AWI"	95	3362	5299	4147	3	1	2	0	0	0	0	0	0	38	1	0	0	0	0	0	0	0	41	0	4	0	0	0	0	0	0	1	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	54	0	0	0	0	0	0	1	0	0	0	2	0	0	0	27	14	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	130	"AWI"	130	4475	7049	5755	8	0	2	1	0	0	2	0	0	31	0	0	0	0	0	0	0	0	52	0	6	0	0	0	0	0	0	27	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	43	0	0	0	0	0	0	2	0	0	0	0	2	0	0	17	32	0	0	0	1
16148	24959	"La Borie"	45.24056	2.75028	35	"AWI"	35	30	182	107	1	0	3	0	0	1	0	0	0	7	0	0	0	0	0	1	0	0	3	0	19	0	0	0	0	0	0	5	1	0	0	0	0	1	0	0	0	0	0	3	0	0	0	2	20	0	0	0	0	0	0	0	14	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	2	0	0	0	0
16148	24959	"La Borie"	45.24056	2.75028	320	"AWI"	320	10299	12176	11191	0	0	0	1	0	2	0	28	0	31	0	2	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	1	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	6	0	0	1	0	0	1	0	0	0	0	0	0
