"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Cannabaceae"	"Caryophyllaceae"	"Convolvulaceae"	"Corylus"	"Crataegus"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fraxinus"	"Lamiaceae"	"Ligustrum"	"Ostrya.Carpinus"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Salix"	"Sambucus"	"Taxus"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
3229	4189	"Lade Bank"	53.06966	0.08387	204	"AWI"	204	4125	4440	4291	0	8.94941634241245	13.2295719844358	0	0.389105058365759	0	0	4.28015564202335	0	0	0	0	6.22568093385214	0	1.55642023346304	0	0	0	5.44747081712062	0	0	0	2.33463035019455	0	0.778210116731518	4.28015564202335	0	0	47.8599221789883	0	0	0	0	1.16731517509728	0	0.778210116731518	1.94552529182879	0.778210116731518	0	0
3229	4189	"Lade Bank"	53.06966	0.08387	208	"AWI"	208	4242	4544	4401	0	15.3846153846154	10.5769230769231	0	0	0.961538461538462	0	0.961538461538462	0.961538461538462	0	0	0	4.80769230769231	0	9.61538461538462	0	0	0	6.73076923076923	0	0	0	16.3461538461538	0	17.3076923076923	4.80769230769231	0	0	0	0	0	0	0	1.92307692307692	0	1.92307692307692	6.73076923076923	0.961538461538462	0	0
3229	4189	"Lade Bank"	53.06966	0.08387	210	"AWI"	210	4303	4598	4457	0	8.96860986547085	17.4887892376682	0	0.448430493273543	0.448430493273543	0	0.896860986547085	0	0	0	0	4.93273542600897	0	0.896860986547085	0	0.896860986547085	0	6.2780269058296	0	0	0	2.24215246636771	0	1.34529147982063	2.69058295964126	0	0	43.9461883408072	0	0	0	0	3.58744394618834	0	0.896860986547085	3.1390134529148	0.896860986547085	0	0
3229	4189	"Lade Bank"	53.06966	0.08387	212	"AWI"	212	4363	4648	4511	0	4.149377593361	7.46887966804979	0	0.829875518672199	0	0	0.4149377593361	0	0	0	0	1.6597510373444	0	2.0746887966805	0	0.4149377593361	0	4.5643153526971	0	0	0	9.54356846473029	0	0.829875518672199	4.5643153526971	0	0	56.0165975103734	0	0.4149377593361	0	0	2.4896265560166	0	1.2448132780083	2.0746887966805	1.2448132780083	0	0
3229	4189	"Lade Bank"	53.06966	0.08387	214	"AWI"	214	4423	4698	4567	0	5.46218487394958	10.0840336134454	0	0.840336134453782	0.420168067226891	0	0.840336134453782	0	0	0	0	8.40336134453782	0	0.420168067226891	0	0	0	3.78151260504202	0.420168067226891	0	0	0.840336134453782	0	0.840336134453782	7.56302521008403	0	0	56.7226890756302	0	0.420168067226891	0	0	0.420168067226891	0	0	1.68067226890756	0.840336134453782	0	0
3229	4189	"Lade Bank"	53.06966	0.08387	216	"AWI"	216	4483	4748	4622	0	16.4835164835165	11.5384615384615	0	0.549450549450549	0.549450549450549	0	2.1978021978022	0	0	0	0	16.4835164835165	0	1.0989010989011	0	0	0	3.2967032967033	0	0	0	0	0	0	7.69230769230769	0	0	36.2637362637363	0	0	0	0	0	0	0	0.549450549450549	3.2967032967033	0	0
3229	4189	"Lade Bank"	53.06966	0.08387	218	"AWI"	218	4543	4797	4677	0	8.86075949367089	19.831223628692	0	0	0.421940928270042	0	1.68776371308017	0	0	0	0	19.831223628692	0	0.421940928270042	0.843881856540084	0.421940928270042	0	5.90717299578059	0	0	0	0	0	0.843881856540084	6.32911392405063	0	0.421940928270042	28.2700421940928	0	0	0	0	0.843881856540084	0	0	1.68776371308017	3.37552742616034	0	0
3229	4189	"Lade Bank"	53.06966	0.08387	219	"AWI"	219	4574	4824	4705	0	15.979381443299	7.21649484536082	0	0	0.515463917525773	0	4.63917525773196	0	0	0	0	13.9175257731959	0	1.03092783505155	0	0	0	1.54639175257732	0	0	0	0.515463917525773	0	2.06185567010309	12.3711340206186	0	0	34.020618556701	2.06185567010309	0	0	0	0.515463917525773	0	0	2.06185567010309	1.03092783505155	0	0.515463917525773
3229	4189	"Lade Bank"	53.06966	0.08387	220	"AWI"	220	4605	4848	4734	0	16.6666666666667	6.19047619047619	0	0.476190476190476	1.42857142857143	0	3.33333333333333	0	0	0	0	15.7142857142857	0	0.476190476190476	0	0	0	2.85714285714286	0	0	0	0	0	0	12.3809523809524	0	0	33.3333333333333	0	0	0	0	0.476190476190476	0	0	5.71428571428571	0.952380952380952	0	0
3229	4189	"Lade Bank"	53.06966	0.08387	221	"AWI"	221	4631	4874	4762	0	11.5044247787611	8.84955752212389	0	0	4.42477876106195	0	1.32743362831858	0	0	0	0	23.0088495575221	0	0.442477876106195	0	0	0	2.65486725663717	0	0	0.442477876106195	0.442477876106195	0	0.884955752212389	20.7964601769912	0	0	22.1238938053097	0	0	0	0	0	0	0	2.65486725663717	0	0.442477876106195	0
