"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euonymus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Ilex"	"Iridaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Malvaceae"	"Onagraceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Scrophulariaceae"	"Solanaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Violaceae"	"Vitaceae"
15936	24553	"Caves d'Amont"	47.32667	0.47528	140	"AWI"	140	920	1189	1033	0	0	74	8	6	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	10	81	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	5	0	0	0	0	0	0	1	0	1	0	0	2	2	0	1	0	0
15936	24553	"Caves d'Amont"	47.32667	0.47528	145	"AWI"	145	973	1247	1093	0	0	47	4	2	0	2	0	3	0	4	0	0	3	0	1	3	0	0	0	0	9	40	0	3	0	0	0	1	0	0	0	0	0	0	3	0	8	0	0	0	1	0	0	0	0	3	6	0	0	0	0	0	0	10	0	0	0	0	0	0	4	0	1	0	0	2	0	0	0	0	4
15936	24553	"Caves d'Amont"	47.32667	0.47528	150	"AWI"	150	1003	1346	1147	0	0	46	4	3	1	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	7	72	0	0	0	0	4	1	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	11	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1
15936	24553	"Caves d'Amont"	47.32667	0.47528	155	"AWI"	155	1022	1473	1198	0	0	132	4	3	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	19	23	0	0	0	0	0	0	2	0	0	0	0	0	2	0	7	0	0	0	0	0	0	0	0	7	2	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	4	0	0	1	2	0	0	0	3
15936	24553	"Caves d'Amont"	47.32667	0.47528	160	"AWI"	160	1059	1597	1258	2	1	112	3	1	1	0	0	3	1	2	0	0	0	0	0	1	0	0	0	0	39	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	0	0	0	0	0	0	7	2	0	0	0	0	0	0	25	0	0	0	0	0	0	5	0	2	0	0	0	0	2	1	0	1
15936	24553	"Caves d'Amont"	47.32667	0.47528	165	"AWI"	165	1110	1665	1349	0	0	90	8	3	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	26	18	0	0	0	0	0	2	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	5	2	0	0	0	0	0	0	24	0	0	0	0	0	0	1	0	2	0	0	1	0	0	0	0	1
15936	24553	"Caves d'Amont"	47.32667	0.47528	170	"AWI"	170	1148	1762	1444	1	0	20	5	4	1	2	0	1	2	2	0	0	0	0	1	0	0	0	0	0	6	39	0	0	0	0	0	2	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	12	1	0	0	0	0	0	0	47	0	0	1	0	0	0	1	0	2	0	0	1	0	0	0	0	0
15936	24553	"Caves d'Amont"	47.32667	0.47528	175	"AWI"	175	1173	1884	1530	1	0	18	8	4	0	2	0	6	0	1	0	0	0	0	0	0	0	0	0	0	9	62	0	2	0	0	0	3	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	19	2	0	0	0	0	0	0	78	0	0	2	0	0	0	3	0	3	0	0	2	1	0	0	0	2
15936	24553	"Caves d'Amont"	47.32667	0.47528	180	"AWI"	180	1200	2032	1615	0	0	14	9	15	0	2	0	2	0	5	0	0	1	0	0	0	0	0	0	0	9	44	0	0	0	0	0	2	0	0	0	0	0	0	0	0	24	3	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	34	0	0	0	0	1	0	2	0	1	0	1	2	1	0	0	0	0
15936	24553	"Caves d'Amont"	47.32667	0.47528	185	"AWI"	185	1325	2099	1700	0	0	14	11	8	0	0	0	1	0	1	0	0	1	0	2	0	0	0	0	0	2	74	0	0	0	0	0	4	0	0	0	0	0	1	0	0	8	1	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	51	0	0	0	0	0	0	2	0	0	0	3	3	0	0	0	0	0
15936	24553	"Caves d'Amont"	47.32667	0.47528	190	"AWI"	190	1450	2135	1789	0	0	14	3	4	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	20	91	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	4	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	28	0	0	0	0	0	0	1	0	1	0	0	3	0	0	0	0	0
15936	24553	"Caves d'Amont"	47.32667	0.47528	195	"AWI"	195	1560	2174	1880	0	0	44	4	1	0	0	0	7	0	1	0	0	0	0	0	0	0	0	0	0	13	45	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	28	0	0	0	0	1	7	4	0	1	0	1	1	2	0	0	0	1
15936	24553	"Caves d'Amont"	47.32667	0.47528	200	"AWI"	200	1643	2233	1976	0	0	101	4	1	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	5	30	0	2	0	0	0	2	0	0	0	0	0	0	0	0	8	1	0	0	0	0	0	0	0	8	4	0	0	0	0	3	0	24	0	0	0	0	2	0	3	0	0	0	1	1	2	0	1	0	1
15936	24553	"Caves d'Amont"	47.32667	0.47528	205	"AWI"	205	1733	2300	2065	2	0	47	2	8	0	1	0	1	0	2	0	0	0	0	1	0	0	0	0	0	15	39	0	0	0	0	0	3	0	0	0	0	0	2	1	1	4	2	0	0	1	0	0	0	0	5	3	0	0	0	0	0	0	39	0	0	0	0	1	0	1	0	1	0	1	1	2	0	0	0	2
15936	24553	"Caves d'Amont"	47.32667	0.47528	210	"AWI"	210	1936	2331	2154	0	0	17	10	16	0	0	0	2	0	2	0	0	0	0	1	0	0	0	0	0	5	42	0	0	0	0	0	5	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	4	5	0	0	0	0	0	0	27	0	0	0	0	0	0	2	1	4	0	1	2	0	0	0	0	1
15936	24553	"Caves d'Amont"	47.32667	0.47528	215	"AWI"	215	2106	2401	2240	0	1	87	11	18	2	2	0	1	0	2	0	0	0	0	0	0	0	0	0	0	22	18	0	0	0	0	0	4	0	0	0	0	1	0	0	0	6	0	0	0	0	0	0	0	0	5	2	0	0	0	0	0	1	26	0	3	0	0	0	0	1	0	1	0	0	13	1	0	0	0	2
15936	24553	"Caves d'Amont"	47.32667	0.47528	220	"AWI"	220	2182	2524	2352	1	1	36	2	8	0	1	0	2	0	1	0	0	0	0	1	0	0	0	0	0	5	65	0	0	0	0	0	6	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	7	5	0	0	0	0	0	0	23	0	0	0	0	0	0	1	0	2	1	0	3	2	0	0	0	1
15936	24553	"Caves d'Amont"	47.32667	0.47528	225	"AWI"	225	2210	2711	2439	0	0	83	2	12	1	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	10	6	0	0	0	0	0	9	0	0	0	0	0	0	0	0	10	1	0	0	0	0	0	0	1	12	7	0	0	0	0	0	0	54	0	0	0	0	0	0	2	0	2	0	1	2	0	0	0	0	0
15936	24553	"Caves d'Amont"	47.32667	0.47528	230	"AWI"	230	2327	2802	2536	0	0	122	2	9	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	39	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	10	2	0	0	0	0	0	0	20	0	0	0	0	0	0	3	0	0	0	0	7	2	3	0	0	1
15936	24553	"Caves d'Amont"	47.32667	0.47528	235	"AWI"	235	2481	2836	2633	0	0	94	3	2	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	17	29	0	0	0	0	0	5	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	7	5	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	3	3	0	1	0	0	1
15936	24553	"Caves d'Amont"	47.32667	0.47528	240	"AWI"	240	2623	2897	2728	2	0	74	2	7	0	1	0	0	0	2	0	0	0	0	1	0	0	0	0	0	12	16	0	0	0	0	0	2	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	10	3	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	3	0	0	3	2	1	0	0	0
15936	24553	"Caves d'Amont"	47.32667	0.47528	242	"AWI"	242	2676	2928	2764	0	0	31	7	6	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	8	40	0	0	0	0	3	3	2	0	0	0	0	0	0	0	10	0	0	0	3	0	0	0	0	3	5	0	0	0	0	0	0	37	1	0	0	0	0	0	1	0	4	0	1	3	0	0	0	0	2
15936	24553	"Caves d'Amont"	47.32667	0.47528	245	"AWI"	245	2743	2995	2821	3	0	27	7	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	8	3	0	0	0	0	0	7	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	21	6	0	0	0	0	0	0	44	0	0	0	0	0	0	2	0	2	0	0	3	1	0	0	0	2
15936	24553	"Caves d'Amont"	47.32667	0.47528	250	"AWI"	250	2820	3138	2936	0	0	70	2	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	63	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	2	0	0	0	0	0	0	20	0	11	0	0	0	0	1	0	0	0	0	10	0	0	0	0	1
15936	24553	"Caves d'Amont"	47.32667	0.47528	255	"AWI"	255	3019	3385	3192	2	0	70	2	2	2	2	0	0	0	1	0	0	1	0	2	0	0	0	0	0	39	36	0	0	0	0	0	2	0	0	0	0	0	1	0	0	5	0	0	0	0	0	0	0	0	25	3	0	0	0	0	0	0	47	0	0	0	0	0	0	1	0	1	0	0	27	3	1	0	0	3
15936	24553	"Caves d'Amont"	47.32667	0.47528	260	"AWI"	260	3182	3690	3443	1	0	77	3	1	2	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	35	44	0	0	0	0	0	1	2	0	1	0	1	0	0	0	3	2	0	0	0	1	0	0	0	16	2	0	0	0	0	0	0	41	0	7	0	0	0	0	2	0	0	0	2	22	4	1	0	0	2
15936	24553	"Caves d'Amont"	47.32667	0.47528	265	"AWI"	265	3328	4036	3693	2	1	75	2	1	2	2	0	3	0	2	0	1	0	0	2	0	0	0	0	0	31	68	0	0	0	0	0	8	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	10	2	0	0	0	0	0	0	44	0	0	0	0	0	0	1	0	2	0	1	22	4	0	0	0	2
15936	24553	"Caves d'Amont"	47.32667	0.47528	270	"AWI"	270	3472	4391	3943	1	2	106	2	1	1	1	0	2	1	1	0	1	1	0	1	0	1	0	0	0	39	22	0	0	0	0	3	2	2	0	0	1	1	0	0	0	3	1	0	0	0	0	0	0	0	12	2	0	0	0	1	0	0	58	0	12	0	0	1	0	2	0	1	0	1	10	8	0	0	0	2
15936	24553	"Caves d'Amont"	47.32667	0.47528	275	"AWI"	275	3807	4632	4232	0	1	108	2	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	43	12	0	0	0	0	0	4	1	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	9	1	0	0	0	1	0	0	38	0	11	0	0	0	0	4	0	0	0	0	11	10	0	0	0	1
15936	24553	"Caves d'Amont"	47.32667	0.47528	280	"AWI"	280	4248	4810	4547	0	2	131	1	2	2	2	0	2	0	1	0	0	0	0	2	0	0	0	0	0	35	19	0	2	0	0	0	2	0	0	0	0	1	0	0	0	2	2	0	0	0	0	0	0	0	7	0	0	0	0	1	0	0	43	0	4	0	0	2	0	2	0	1	0	2	9	9	0	0	1	2
15936	24553	"Caves d'Amont"	47.32667	0.47528	285	"AWI"	285	4608	5136	4871	1	1	250	2	1	2	0	0	2	0	1	0	0	0	0	1	0	0	0	0	0	9	1	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	6	2	0	0	0	0	0	0	25	0	4	0	0	0	0	1	0	0	0	0	5	10	1	0	1	0
15936	24553	"Caves d'Amont"	47.32667	0.47528	290	"AWI"	290	4875	5559	5180	0	0	112	2	2	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	32	17	0	0	0	0	0	1	2	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	6	1	0	0	0	1	0	0	35	0	0	0	0	0	0	2	0	0	0	0	23	12	3	0	0	1
15936	24553	"Caves d'Amont"	47.32667	0.47528	295	"AWI"	295	5087	6021	5499	0	0	54	0	0	0	0	0	3	0	0	0	0	1	0	0	1	0	0	0	0	20	5	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	7	2	0	0	0	0	0	0	14	0	0	1	0	0	0	4	0	0	0	0	2	0	0	0	0	1
15936	24553	"Caves d'Amont"	47.32667	0.47528	300	"AWI"	300	5546	6241	5845	0	0	55	1	0	0	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	8	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	1	0	5	1	0	0	0	0	0	0	9	0	0	0	0	0	0	5	0	0	0	0	5	1	0	0	0	0
15936	24553	"Caves d'Amont"	47.32667	0.47528	305	"AWI"	305	5856	6548	6209	0	0	35	34	3	0	0	0	4	0	1	0	0	1	0	0	0	0	0	0	0	21	6	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	14	32	0	0	0	2	0	0	20	0	8	0	0	0	0	6	0	1	0	0	2	6	0	0	0	1
15936	24553	"Caves d'Amont"	47.32667	0.47528	310	"AWI"	310	6057	6959	6579	0	0	59	18	3	1	2	0	3	0	1	0	0	0	0	0	0	0	0	0	0	28	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	11	0	0	1	0	1	0	2	0	19	16	0	0	0	0	0	0	17	0	3	0	0	0	0	2	0	0	0	0	4	8	2	0	0	2
15936	24553	"Caves d'Amont"	47.32667	0.47528	315	"AWI"	315	6203	7441	6941	0	0	8	71	5	0	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	6	5	0	8	0	0	0	0	0	0	0	0	0	0	1	0	14	0	0	0	0	0	0	0	0	3	35	4	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
15936	24553	"Caves d'Amont"	47.32667	0.47528	320	"AWI"	320	6482	7731	7212	0	0	43	89	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	21	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	7	1	0	0	0	0	0	0	0	5	75	0	0	0	0	0	0	7	0	0	0	0	0	0	2	0	1	0	0	2	0	0	0	0	1
15936	24553	"Caves d'Amont"	47.32667	0.47528	325	"AWI"	325	6716	7888	7432	0	0	110	12	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	43	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	2	27	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	1
15936	24553	"Caves d'Amont"	47.32667	0.47528	330	"AWI"	330	6853	8240	7605	0	0	92	14	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	53	5	0	0	0	0	0	1	0	0	1	0	0	0	0	0	10	0	0	0	0	0	0	0	0	8	11	0	0	0	0	0	0	11	0	0	0	0	0	0	1	0	0	0	0	9	2	0	0	0	0
15936	24553	"Caves d'Amont"	47.32667	0.47528	335	"AWI"	335	6957	8752	7767	0	0	63	19	1	0	2	0	4	0	2	0	0	0	0	0	0	1	0	0	0	36	11	0	0	0	0	0	1	2	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	2	24	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0
