"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Geraniaceae"	"Ilex"	"Juniperus"	"Lamiaceae"	"Myrica"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polemoniaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
13430	20131	"Mekelermeer"	52.770122	6.62688	54	"AWI"	54	37	1472	452	0	41	1	0	0	1	0	31	0	0	0	0	0	21	7	0	0	0	9	0	0	0	0	0	0	0	4	0	9	0	0	0	0	0	38	0	0	0	13	0	0	0	1	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	56	"AWI"	56	59	1544	520	0	38	1	0	0	0	0	16	0	0	0	0	0	16	10	0	0	0	4	0	0	0	0	0	1	0	1	0	4	0	0	0	0	0	25	0	0	0	19	2	0	0	0	0	1	0
13430	20131	"Mekelermeer"	52.770122	6.62688	58	"AWI"	58	81	1620	584	0	42	1	1	0	0	0	13	0	0	0	0	0	18	6	0	0	0	6	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	29	0	0	0	12	2	0	0	0	2	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	60	"AWI"	60	95	1749	643	0	47	0	0	0	0	0	27	0	0	0	0	0	12	18	0	0	0	15	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	25	0	0	0	14	1	0	0	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	62	"AWI"	62	106	1893	704	0	45	0	2	0	3	0	19	0	0	0	0	0	13	8	0	0	0	5	1	0	0	0	0	1	0	3	0	7	0	0	0	0	0	48	0	0	0	18	0	0	0	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	64	"AWI"	64	123	2029	763	0	45	0	1	0	0	0	21	1	0	0	0	0	17	6	0	0	0	8	1	0	0	0	0	1	0	4	0	9	0	0	0	0	2	35	0	0	0	15	2	0	0	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	66	"AWI"	66	172	2106	828	0	49	1	0	0	0	0	21	0	0	0	0	0	18	5	0	0	0	5	1	0	0	0	0	1	0	4	0	2	0	0	0	0	0	30	0	0	0	11	0	0	0	0	3	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	68	"AWI"	68	218	2190	900	0	54	0	0	0	1	0	33	0	0	0	0	0	18	4	0	0	0	8	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	27	0	0	0	11	1	0	0	0	1	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	70	"AWI"	70	251	2258	967	0	57	1	0	0	2	0	26	3	0	0	0	0	14	5	0	0	0	5	0	0	0	0	0	1	0	2	0	8	0	0	0	0	0	26	0	0	0	8	0	0	0	0	1	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	72	"AWI"	72	282	2328	1031	0	31	0	0	0	0	0	25	1	0	0	0	0	16	11	0	0	0	6	2	0	0	0	0	1	0	5	0	8	0	0	0	0	0	37	0	0	0	15	0	0	0	0	1	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	74	"AWI"	74	314	2421	1097	0	46	1	0	0	3	0	22	0	0	0	0	0	11	6	0	0	0	9	0	0	0	0	0	1	0	3	0	8	0	0	0	0	0	32	0	0	0	15	1	0	0	0	0	1	0
13430	20131	"Mekelermeer"	52.770122	6.62688	76	"AWI"	76	338	2524	1160	0	42	0	1	0	2	0	34	2	0	0	0	0	9	8	0	0	0	12	0	0	0	0	0	5	1	1	0	4	0	0	0	0	0	26	0	0	0	8	4	0	0	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	78	"AWI"	78	358	2625	1216	1	43	0	0	0	0	0	36	0	0	0	0	0	22	13	0	0	0	6	1	0	0	0	0	0	0	5	0	9	0	0	0	0	0	12	0	0	0	12	1	0	0	1	1	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	80	"AWI"	80	412	2697	1279	0	51	3	0	0	1	0	17	1	0	0	0	0	15	8	0	0	0	4	0	0	0	0	0	2	0	5	0	6	0	0	0	0	0	30	0	0	0	12	1	0	0	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	82	"AWI"	82	465	2772	1351	0	44	1	0	0	1	0	18	0	0	0	0	0	12	11	0	0	0	16	0	0	0	0	0	1	0	2	0	4	0	0	0	0	0	25	0	0	0	4	1	0	0	1	1	1	0
13430	20131	"Mekelermeer"	52.770122	6.62688	84	"AWI"	84	508	2856	1422	0	47	0	0	0	0	0	28	1	0	1	0	0	16	10	0	0	0	4	0	0	0	0	0	0	0	4	0	5	0	0	0	0	0	24	0	0	0	10	1	0	0	0	1	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	86	"AWI"	86	548	2942	1487	0	54	2	0	0	2	0	27	1	0	0	0	0	10	6	0	0	0	14	5	0	0	0	0	2	0	1	0	3	0	0	0	0	0	17	0	0	0	10	0	0	0	1	3	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	88	"AWI"	88	586	3049	1555	0	44	0	1	0	1	0	21	0	0	0	0	0	14	12	0	0	0	7	2	0	0	0	0	4	0	3	0	6	0	0	0	0	0	26	0	0	0	11	1	0	0	0	0	1	0
13430	20131	"Mekelermeer"	52.770122	6.62688	90	"AWI"	90	621	3151	1615	0	31	2	1	0	1	0	15	0	0	0	0	0	13	7	0	0	0	18	1	0	0	0	0	0	0	11	0	4	0	0	0	0	0	37	1	0	0	10	1	0	0	0	1	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	92	"AWI"	92	655	3265	1679	0	41	0	0	0	0	0	25	0	0	0	0	0	13	10	0	0	0	13	0	0	0	0	0	3	0	3	0	5	0	0	0	0	0	36	0	0	0	8	2	0	0	0	0	1	0
13430	20131	"Mekelermeer"	52.770122	6.62688	94	"AWI"	94	711	3346	1747	0	53	3	0	0	1	0	30	0	0	0	0	0	22	14	0	0	0	11	1	0	0	0	0	3	0	6	0	5	0	0	0	0	0	25	0	0	0	5	2	0	0	1	1	1	0
13430	20131	"Mekelermeer"	52.770122	6.62688	96	"AWI"	96	768	3418	1811	0	45	0	0	0	0	0	30	1	0	0	0	0	25	8	0	0	0	14	0	0	0	0	0	1	0	2	0	6	0	0	0	0	0	28	0	0	0	9	0	0	0	1	1	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	98	"AWI"	98	823	3484	1876	1	58	1	0	0	2	0	27	0	0	0	0	0	15	11	0	0	0	10	3	0	0	0	0	0	0	3	0	8	0	0	0	0	0	25	0	0	0	6	0	0	0	2	2	1	0
13430	20131	"Mekelermeer"	52.770122	6.62688	100	"AWI"	100	861	3554	1939	0	54	3	0	0	0	0	17	1	0	0	0	0	14	13	0	0	0	11	0	0	0	0	0	4	0	2	0	7	0	0	0	0	0	30	0	0	0	10	0	0	0	0	1	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	102	"AWI"	102	897	3624	2012	0	56	2	0	0	3	0	20	0	0	0	2	0	19	10	0	0	0	8	1	0	0	0	0	3	0	7	0	6	0	0	0	0	0	32	0	0	0	7	0	0	0	0	0	2	0
13430	20131	"Mekelermeer"	52.770122	6.62688	104	"AWI"	104	937	3733	2076	0	59	0	0	0	0	0	26	0	0	0	0	0	17	13	0	0	0	18	2	0	0	0	0	1	0	3	0	3	0	0	0	0	0	30	0	0	0	10	1	0	0	0	0	3	0
13430	20131	"Mekelermeer"	52.770122	6.62688	106	"AWI"	106	970	3853	2139	0	64	2	0	0	1	0	38	0	0	0	0	0	21	9	0	0	0	9	0	0	0	0	0	1	0	12	0	4	0	0	0	0	0	25	0	0	0	7	2	0	0	0	0	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	108	"AWI"	108	1032	3922	2205	0	66	1	0	0	1	0	32	0	0	0	0	0	11	2	0	0	0	23	1	0	0	0	0	0	0	6	1	7	0	0	0	0	0	27	0	0	0	7	3	0	0	1	2	1	0
13430	20131	"Mekelermeer"	52.770122	6.62688	110	"AWI"	110	1107	3987	2274	0	62	3	0	0	5	0	21	0	0	0	0	0	24	10	0	0	0	19	1	0	0	0	0	1	0	2	0	4	0	0	0	0	0	29	0	0	0	7	3	0	0	0	3	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	112	"AWI"	112	1157	4048	2342	1	53	1	0	0	1	0	27	0	0	1	0	0	20	7	0	0	0	28	3	0	0	0	0	2	0	9	0	6	0	0	0	0	0	18	1	0	0	6	2	0	0	0	4	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	114	"AWI"	114	1209	4125	2408	0	73	4	0	0	0	0	18	0	0	0	0	0	23	3	0	0	0	21	3	0	0	0	0	2	0	10	0	4	0	0	0	0	0	30	0	0	0	3	0	0	0	0	2	1	0
13430	20131	"Mekelermeer"	52.770122	6.62688	116	"AWI"	116	1251	4206	2473	1	90	4	1	0	0	0	44	0	0	0	0	0	31	2	0	0	0	28	3	0	0	0	0	0	0	7	0	3	0	0	0	0	0	30	0	0	0	8	0	0	1	0	7	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	118	"AWI"	118	1278	4292	2536	0	95	1	1	0	2	0	26	0	0	0	0	0	18	4	0	0	0	20	0	0	0	0	0	0	0	6	0	3	0	0	0	0	0	25	0	0	0	4	0	0	0	0	5	1	0
13430	20131	"Mekelermeer"	52.770122	6.62688	120	"AWI"	120	1309	4395	2595	0	87	1	1	0	0	0	17	0	0	0	0	0	26	2	0	0	0	25	1	0	0	0	0	0	0	7	0	7	0	0	0	0	0	44	0	0	0	2	0	0	0	1	2	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	122	"AWI"	122	1357	4472	2662	0	99	1	0	0	0	0	23	0	0	0	0	0	25	2	0	0	0	23	4	0	0	0	0	0	0	2	0	3	0	0	0	0	0	23	0	0	0	3	0	0	0	0	1	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	124	"AWI"	124	1422	4526	2732	0	75	0	0	0	1	0	31	0	0	0	0	0	18	3	0	0	0	20	3	0	0	0	0	0	0	7	0	8	0	0	0	0	1	33	0	0	0	3	0	0	0	0	1	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	126	"AWI"	126	1478	4581	2798	0	101	0	0	0	0	0	31	0	0	0	0	0	26	1	0	0	0	10	0	0	0	0	0	0	0	10	0	5	0	0	0	0	0	31	0	0	0	4	0	0	0	0	3	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	128	"AWI"	128	1519	4645	2859	0	95	0	0	0	0	0	29	0	0	0	0	0	26	3	0	0	0	12	2	0	0	0	0	1	0	3	0	14	0	0	0	0	1	34	0	0	0	3	1	0	0	1	1	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	130	"AWI"	130	1556	4721	2925	0	90	0	0	0	0	0	19	0	0	1	0	0	32	1	0	0	0	15	2	0	0	0	0	0	0	9	0	9	0	0	0	0	0	30	0	0	0	3	0	0	0	0	1	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	132	"AWI"	132	1597	4808	2983	0	102	0	0	0	0	0	28	0	0	0	0	0	18	5	0	0	0	25	4	0	0	0	0	0	0	10	0	8	0	0	0	0	0	21	0	0	0	3	0	0	0	0	1	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	134	"AWI"	134	1628	4882	3052	0	120	1	0	0	0	0	24	0	0	0	0	0	18	0	0	0	0	22	4	0	0	0	0	0	0	11	0	7	0	0	0	0	0	21	0	0	0	3	0	0	0	0	2	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	136	"AWI"	136	1687	4967	3118	1	99	0	0	0	0	0	28	0	0	0	0	0	27	1	0	0	0	21	1	0	0	0	0	1	0	13	0	9	0	0	0	0	0	22	0	0	0	3	0	0	0	0	1	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	138	"AWI"	138	1750	5013	3185	0	95	0	0	0	0	0	34	0	0	0	0	0	26	1	0	0	0	13	1	0	0	0	0	0	0	6	0	6	0	0	0	0	0	37	0	0	0	0	3	0	0	1	3	1	0
13430	20131	"Mekelermeer"	52.770122	6.62688	140	"AWI"	140	1812	5055	3249	0	115	2	1	0	1	0	24	0	0	0	0	0	31	2	0	0	0	12	3	0	0	0	0	0	0	8	0	4	0	0	0	0	0	31	0	0	0	0	0	0	0	1	2	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	142	"AWI"	142	1868	5109	3314	0	114	0	1	0	0	0	46	0	0	0	0	0	14	1	0	0	0	13	0	0	0	0	0	1	0	7	0	6	0	0	0	0	0	27	0	0	0	0	0	0	0	1	3	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	144	"AWI"	144	1915	5172	3378	1	105	4	0	0	0	0	30	0	0	0	0	0	15	1	0	0	0	12	0	0	0	0	0	0	0	4	0	3	0	0	0	0	0	35	0	0	0	1	1	0	0	0	1	2	0
13430	20131	"Mekelermeer"	52.770122	6.62688	146	"AWI"	146	1958	5234	3443	0	103	4	0	0	1	0	32	0	0	0	0	0	30	2	0	0	0	13	1	0	0	0	0	0	0	3	0	2	0	0	0	0	0	26	0	0	0	1	2	0	0	1	5	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	148	"AWI"	148	1999	5318	3501	0	105	3	0	0	0	0	31	0	0	0	0	0	24	0	0	0	0	13	3	0	0	0	0	1	0	5	0	7	0	0	0	0	0	30	0	0	0	3	1	0	0	0	2	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	150	"AWI"	150	2049	5370	3565	2	88	0	0	0	2	0	33	0	0	0	0	0	17	0	0	0	0	15	1	0	0	0	0	2	0	5	0	4	0	0	0	0	0	24	0	0	0	7	0	0	0	1	1	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	152	"AWI"	152	2111	5425	3633	0	103	0	0	0	2	0	30	0	0	0	0	0	20	0	0	0	0	5	0	0	0	0	0	0	0	4	0	4	0	0	0	0	0	42	0	0	0	1	0	0	0	0	3	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	154	"AWI"	154	2178	5514	3702	1	101	1	1	0	1	0	18	0	0	0	0	0	23	2	0	0	0	13	1	0	0	0	0	1	0	3	0	4	0	0	0	0	0	29	0	0	0	4	1	0	0	0	6	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	156	"AWI"	156	2229	5585	3774	0	72	1	0	0	0	0	36	0	0	0	0	0	40	2	0	0	0	9	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	39	0	0	0	5	0	0	0	1	3	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	158	"AWI"	158	2275	5632	3841	0	89	0	0	0	1	0	43	0	0	0	0	0	30	3	0	0	0	7	2	0	0	0	0	0	0	1	0	12	0	0	0	0	0	26	0	0	0	4	1	0	0	0	3	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	160	"AWI"	160	2326	5709	3909	0	71	1	0	0	0	0	50	0	0	0	0	0	42	0	0	0	0	6	4	0	0	0	0	0	0	1	0	9	0	0	0	0	0	30	0	0	0	2	0	0	0	1	8	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	162	"AWI"	162	2364	5802	3979	0	93	1	0	0	0	0	29	0	0	0	0	0	34	1	0	0	0	9	3	0	0	0	0	0	0	0	0	16	0	0	0	0	0	27	0	0	0	4	0	0	0	1	4	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	164	"AWI"	164	2414	5877	4048	0	90	1	0	0	0	0	41	0	0	0	0	0	37	1	0	0	0	3	2	0	0	0	0	1	0	1	0	16	0	0	0	0	0	29	0	0	0	5	2	0	0	0	4	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	166	"AWI"	166	2476	5929	4103	0	104	0	0	0	0	0	26	0	0	0	0	0	39	1	0	0	0	10	0	0	0	0	0	1	0	2	0	17	0	0	0	0	0	28	0	0	0	2	0	0	0	1	4	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	168	"AWI"	168	2536	5986	4168	0	83	3	1	0	1	0	38	0	0	0	0	0	47	1	0	0	0	5	1	0	0	0	0	0	0	0	0	17	0	0	0	0	0	39	1	0	0	2	1	0	0	2	4	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	170	"AWI"	170	2602	6035	4230	1	81	1	0	0	2	0	38	0	0	0	0	0	52	4	0	0	0	3	1	0	0	0	0	0	0	0	0	13	0	0	0	0	0	30	0	0	0	2	1	0	0	2	6	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	172	"AWI"	172	2651	6088	4292	0	90	0	0	0	0	0	24	0	0	0	0	0	61	3	0	0	0	3	1	0	1	0	0	0	0	1	0	12	0	0	0	0	0	38	0	0	0	8	0	0	0	0	5	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	174	"AWI"	174	2694	6157	4354	0	99	1	1	0	0	0	32	0	0	0	0	0	47	1	0	0	0	3	2	0	0	0	0	0	0	2	0	13	0	0	0	0	0	26	0	0	0	5	0	0	0	1	4	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	176	"AWI"	176	2718	6229	4419	0	90	1	0	0	0	0	31	0	0	0	0	0	66	4	0	0	0	2	3	0	0	0	0	0	0	0	0	8	0	0	0	0	1	35	0	0	0	2	0	0	0	0	3	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	178	"AWI"	178	2766	6308	4486	0	96	0	0	0	0	0	25	0	0	0	0	0	47	2	0	0	0	0	1	0	0	0	0	0	0	0	0	14	0	0	0	0	0	38	0	0	0	7	1	0	0	0	5	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	180	"AWI"	180	2835	6350	4543	0	108	1	0	0	0	0	32	0	0	0	0	0	53	5	0	0	0	4	4	0	0	0	0	0	0	0	0	11	0	0	0	0	0	29	0	0	0	2	0	0	0	1	4	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	182	"AWI"	182	2914	6401	4610	1	91	0	0	0	1	0	35	0	0	0	0	0	48	2	0	0	0	4	1	0	0	0	0	0	0	0	0	10	0	0	0	0	0	33	0	0	0	4	0	0	0	2	7	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	184	"AWI"	184	2972	6468	4673	0	97	1	0	0	1	0	28	0	0	0	0	0	37	2	0	0	0	7	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	45	0	0	0	6	0	0	0	1	3	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	186	"AWI"	186	3026	6547	4743	1	86	0	0	0	0	0	36	0	0	0	0	0	44	4	0	0	0	3	5	0	0	0	0	0	0	0	0	8	0	0	0	0	0	22	0	0	0	5	0	0	0	1	2	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	188	"AWI"	188	3069	6608	4813	0	100	3	0	0	0	0	11	0	0	0	0	0	40	5	0	0	0	3	1	0	0	0	0	0	0	0	0	11	0	0	0	0	0	40	0	0	0	6	0	0	0	1	8	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	190	"AWI"	190	3109	6670	4871	0	101	0	0	0	0	0	32	0	0	0	0	0	45	5	0	0	0	2	3	0	0	0	0	0	0	0	0	8	0	0	0	0	0	19	0	0	0	1	0	0	0	4	3	1	0
13430	20131	"Mekelermeer"	52.770122	6.62688	192	"AWI"	192	3159	6745	4928	0	92	1	0	0	0	0	15	0	0	0	0	0	54	5	0	0	0	1	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	37	0	0	0	5	0	0	0	2	3	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	194	"AWI"	194	3258	6790	4996	0	91	1	1	0	0	0	32	0	0	0	0	0	46	5	0	0	0	3	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	44	0	0	0	9	0	0	0	0	8	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	196	"AWI"	196	3325	6824	5061	0	91	1	1	0	1	0	28	0	0	0	0	0	51	5	0	0	0	2	4	0	0	0	0	0	0	0	0	10	0	0	0	0	1	42	0	0	0	3	0	0	0	1	3	1	1
13430	20131	"Mekelermeer"	52.770122	6.62688	198	"AWI"	198	3385	6868	5122	0	91	3	0	0	0	0	40	0	0	0	0	0	43	3	0	0	0	1	3	0	0	0	0	0	0	0	0	17	0	0	0	0	0	32	0	0	0	5	4	0	0	1	4	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	200	"AWI"	200	3450	6927	5183	0	108	0	0	0	0	0	35	0	0	0	0	0	52	3	0	0	0	1	5	0	0	0	0	0	0	0	0	11	0	0	0	0	0	30	0	0	0	5	0	0	0	1	6	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	202	"AWI"	202	3482	6995	5240	0	101	0	0	0	1	0	32	0	0	0	0	0	49	3	0	0	0	2	9	0	0	0	0	0	0	0	0	11	0	0	0	0	0	42	0	0	0	1	0	0	0	2	4	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	204	"AWI"	204	3535	7062	5301	0	101	1	1	0	0	0	25	0	0	0	1	0	54	2	0	0	0	1	9	0	0	0	0	0	0	0	0	12	0	0	0	0	0	36	0	0	0	6	1	0	0	2	1	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	206	"AWI"	206	3573	7141	5360	0	90	2	0	0	1	0	22	0	0	0	0	0	56	3	0	0	0	2	8	0	0	0	0	0	0	0	0	7	0	0	0	0	0	36	0	0	0	0	2	0	0	3	1	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	208	"AWI"	208	3672	7199	5423	0	83	1	0	0	0	0	24	0	0	0	0	0	65	1	0	0	0	0	5	0	0	0	0	0	0	0	0	5	0	0	0	0	0	47	0	0	0	0	2	0	0	1	9	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	210	"AWI"	210	3753	7252	5496	0	83	1	0	0	0	0	28	0	0	0	1	0	57	4	0	0	0	3	2	0	0	0	0	0	0	0	0	20	0	0	0	0	0	37	0	0	0	1	0	0	0	6	9	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	212	"AWI"	212	3815	7324	5568	0	106	0	0	0	0	0	27	0	0	0	0	0	47	0	0	0	0	0	2	0	0	0	0	0	0	0	0	15	0	0	0	0	1	47	0	0	0	1	2	0	0	2	3	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	214	"AWI"	214	3885	7370	5633	0	91	2	0	0	0	0	25	0	0	0	0	0	50	0	0	0	0	0	15	0	0	0	0	0	0	0	0	13	0	0	0	0	0	37	0	0	0	1	0	0	0	3	3	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	216	"AWI"	216	3934	7431	5704	0	96	1	1	0	0	0	30	0	0	0	0	0	59	2	0	0	0	0	3	0	0	0	0	0	0	0	0	15	0	0	0	0	0	42	0	0	0	0	0	0	0	3	3	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	218	"AWI"	218	3980	7496	5766	0	109	1	0	0	0	0	26	0	0	0	0	0	43	1	0	0	0	1	8	0	0	0	0	0	0	0	0	9	0	0	0	0	0	40	0	0	0	0	0	0	0	2	4	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	220	"AWI"	220	4021	7603	5839	0	94	1	0	0	0	0	34	0	0	0	0	0	57	1	0	0	0	0	9	0	0	0	0	0	0	0	0	9	0	0	0	0	0	43	0	0	0	5	2	0	0	0	7	0	0
13430	20131	"Mekelermeer"	52.770122	6.62688	224	"AWI"	224	4192	7687	5968	0	94	2	0	0	0	0	32	0	0	0	0	0	49	4	0	0	0	0	11	0	0	0	0	0	0	0	0	11	0	0	0	0	1	43	0	0	0	1	0	0	0	2	6	0	0
