"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asphodelaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Cercis"	"Cistaceae"	"Convolvulaceae"	"Corylus"	"Crassulaceae"	"Crataegus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Genista"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Ilex"	"Indeterminable"	"Iridaceae"	"Juglans"	"Juncaceae"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Loranthaceae"	"Lythraceae"	"Montiaceae"	"Myrtus"	"Olea"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Phillyrea"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Poaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Resedaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Thalictrum"	"Thymelaeaceae"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Violaceae"	"Vitaceae"
27017	47587	"Urgo Pietra Giordano"	37.85262	14.12767	50	"AWI"	50	3244	3549	3447	0	0.355871886120996	0	2.49110320284698	0	0	0.711743772241993	0.355871886120996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.9928825622776	0	0	0	0	0.711743772241993	2.49110320284698	0	0	0	0	0	0	0	0	0	0	0	0	1.06761565836299	0	0	0	0	0	0	0	0	0	0	0	0	46.9750889679715	1.77935943060498	0	0	0	0	0	0	0.711743772241993	0	0	0	0	0	0.355871886120996	0	0	0	0	0	0	0
27017	47587	"Urgo Pietra Giordano"	37.85262	14.12767	55	"AWI"	55	3342	3745	3548	0.23696682464455	0	0	1.8957345971564	0	0	0.23696682464455	0.4739336492891	0	0	0	0	0.710900473933649	0	0	0	0	0	0	0	0	0.4739336492891	0	0	0	0	0	0	0	33.175355450237	0	0	0	0	8.29383886255924	0	0	0	0	0	0.23696682464455	0	0	0	0	0	0	0	0.23696682464455	0	0	0	0.23696682464455	0	0	0	0	0	0	0	0	51.6587677725119	1.8957345971564	0	0	0	0	0	0	0.23696682464455	0	0	0	0	0	0	0	0	0	0	0	0	0
27017	47587	"Urgo Pietra Giordano"	37.85262	14.12767	60	"AWI"	60	3427	3881	3639	0	0	0	0.454545454545455	0	0	0	1.36363636363636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.2727272727273	0	0	0	0	0	0.454545454545455	0	0	0	0	0	0	0	0	0	0	0	0	0.909090909090909	0	0	0	0.454545454545455	0	0	0	0	0	0	0	0	62.7272727272727	1.36363636363636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27017	47587	"Urgo Pietra Giordano"	37.85262	14.12767	65	"AWI"	65	3507	3995	3737	0	0	0	2.26244343891403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.0090497737557	0	0.452488687782805	0	0	3.61990950226244	0.452488687782805	0	0	0	0	0.452488687782805	0	0	0	0	0	0	0	0.904977375565611	0	0	0	0	0	0	0.452488687782805	0	0	0	0	0	32.579185520362	1.80995475113122	0	0	0	0	0	0	19.0045248868778	0	0	0	0	0	0	0	0	0	0	0	0	0
27017	47587	"Urgo Pietra Giordano"	37.85262	14.12767	70	"AWI"	70	3593	4104	3837	0	0	0	1.02564102564103	0	0	0.512820512820513	1.02564102564103	0	0	0	0	0	0	0	0	0	0.512820512820513	0	0	0	0	0	0	0	0	0	0	0	64.6153846153846	0	0	0	0	0.512820512820513	1.53846153846154	0	0	0	0	0	0	0	0	0	0	0	0	0.512820512820513	0	0	0	0	0	0	0	0	0	0	0	0	28.7179487179487	1.02564102564103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27017	47587	"Urgo Pietra Giordano"	37.85262	14.12767	75	"AWI"	75	3670	4209	3935	0.446428571428571	0.446428571428571	0	0.669642857142857	0	0	0	0.223214285714286	0	0	0	0	0	0	0	0	0	0	0	0	0.223214285714286	0	0	0.223214285714286	0	0	0	0	0	54.2410714285714	0.892857142857143	0.223214285714286	0	0	0.223214285714286	2.67857142857143	0	0	0	0	0	0	0	0	0.223214285714286	0	0	0	1.78571428571429	0	0	0.669642857142857	0	0	0	0.223214285714286	0	0	0	0	0	33.9285714285714	2.00892857142857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.669642857142857	0	0	0	0
27017	47587	"Urgo Pietra Giordano"	37.85262	14.12767	80	"AWI"	80	3759	4301	4035	0.409836065573771	0	0	0.409836065573771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.409836065573771	0.409836065573771	0	0	0	0	0	0	59.4262295081967	0.819672131147541	0	0	0.409836065573771	0	4.0983606557377	0	0	0	0	0.409836065573771	0	0	0	0	0.409836065573771	0	0	1.63934426229508	0	0	0	0	0	0	0	0	0	0	0	0	25.8196721311475	2.86885245901639	0	0	0	0	0	0	0	0	0	0	2.45901639344262	0	0	0	0	0	0	0	0	0
27017	47587	"Urgo Pietra Giordano"	37.85262	14.12767	85	"AWI"	85	3855	4372	4133	0.218818380743982	0.656455142231947	0	1.53172866520788	0.218818380743982	0	0	1.53172866520788	0	0	0	0	0	0	0	0	0	0	0	0	0	0.218818380743982	0	0	0	0	0	0	0	39.6061269146608	0	0.218818380743982	0	0	4.59518599562363	7.43982494529541	0	0	0	0	0	0	0	0	0	0.87527352297593	0	0	1.31291028446389	0	0	1.09409190371991	0.437636761487965	0	0	0.437636761487965	0	0	0	0	0	34.3544857768052	3.28227571115974	0	0	0	0	0	0	0	0	0	0	0	0.218818380743982	0.437636761487965	0	0	1.09409190371991	0	0	0.218818380743982	0
27017	47587	"Urgo Pietra Giordano"	37.85262	14.12767	90	"AWI"	90	3963	4422	4230	0.187265917602996	0.187265917602996	0	0.374531835205993	0	0	0.187265917602996	0.561797752808989	0	0	0	0	0	0	0	0	0	0	0	0	0	0.187265917602996	0	0	0	0	0	0	0	58.9887640449438	0	0	0	0	0	4.68164794007491	0	0	0	0	0	0	0	0	0	0	0	0	0.561797752808989	0	0	0	0	0	0	0	0	0	0	0	0	31.6479400749064	2.24719101123596	0	0	0	0	0	0	0	0	0	0.187265917602996	0	0	0	0	0	0	0	0	0	0
27017	47587	"Urgo Pietra Giordano"	37.85262	14.12767	90.1	"AWI"	90.1	3964.9	4423.5	4231.9	0.199203187250996	0.199203187250996	0	0.796812749003984	0	0	0.597609561752988	0	0	0	0.398406374501992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55.7768924302789	0	0.199203187250996	0	0	0.199203187250996	7.17131474103586	0	0	0	0	0	0	0	0	0	0	0	0	1.39442231075697	0	0	0	0.398406374501992	0	0	0	0	0	0	0	0	30.2788844621514	2.19123505976096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.199203187250996	0	0	0	0
27017	47587	"Urgo Pietra Giordano"	37.85262	14.12767	96	"AWI"	96	4103	4490	4344	0	0.403225806451613	0	1.20967741935484	0	0	0.403225806451613	0.403225806451613	0	0	0	0	0	0	0	0	0	0.403225806451613	0	0	0	0	0	0	0	0	0	0	0	52.4193548387097	1.20967741935484	0	0	0	0.806451612903226	8.46774193548387	0	0	0	0	0	0	0	0	0	0	0	0	1.20967741935484	0	0	0	0.403225806451613	0	0	0.806451612903226	0	0	0	0	0	30.241935483871	1.61290322580645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27017	47587	"Urgo Pietra Giordano"	37.85262	14.12767	100	"AWI"	100	4166	4537	4387	0.20703933747412	0	0	0.62111801242236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20703933747412	0	0	0	0	0	0	0	56.7287784679089	1.0351966873706	0	0	0.20703933747412	0	7.45341614906832	0	0.20703933747412	0	1.0351966873706	0	0	0	0	0	0	0	0	1.44927536231884	0	0	0	0.41407867494824	0	0	0.20703933747412	0	0	0	0	0	28.3643892339545	1.44927536231884	0	0	0	0	0	0	0.20703933747412	0	0	0.20703933747412	0	0	0	0	0	0	0	0	0	0
27017	47587	"Urgo Pietra Giordano"	37.85262	14.12767	110	"AWI"	110	4268	4655	4481	0	0	0	0.454545454545455	0	0	0.227272727272727	0.227272727272727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55.4545454545455	0.454545454545455	0	0	0	0	7.04545454545454	0	0	0	0	0	0	0	0.227272727272727	0	0.454545454545455	0	0	0.227272727272727	0	0	0	0.227272727272727	0	0	0	0	0	0	0	0	32.2727272727273	2.72727272727273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27017	47587	"Urgo Pietra Giordano"	37.85262	14.12767	120	"AWI"	120	4381	4746	4558	0	0.233644859813084	0	0.934579439252336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.233644859813084	0	0	0	0	0	0	0	65.6542056074766	0	0	0	0	0	3.73831775700935	0	0	0	0	0	0	0	0	0	0.700934579439252	0	0	0.934579439252336	0	0	0	0	0	0	0.233644859813084	0	0	0	0	0	25.4672897196262	1.4018691588785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.233644859813084	0	0	0	0.233644859813084
27017	47587	"Urgo Pietra Giordano"	37.85262	14.12767	130	"AWI"	130	4482	4826	4643	0.181818181818182	0	0	0	0	0	0.181818181818182	0.181818181818182	0	0	0.363636363636364	0	0	0	0	0	0	0	0	0	0	0.545454545454546	0	0	0	0	0	0	0	58.9090909090909	0	0	0	0	0	12.1818181818182	0	0	0	0	0	0	0	0	0	0.181818181818182	0	0	0.545454545454546	0	0	0	0.545454545454546	0.545454545454546	0	0	0	0	0	0	0	24.1818181818182	0.909090909090909	0	0	0	0	0	0	0	0	0	0	0	0	0.181818181818182	0	0.181818181818182	0.181818181818182	0	0	0	0
27017	47587	"Urgo Pietra Giordano"	37.85262	14.12767	140	"AWI"	140	4583	4947	4768	0.218818380743982	0.218818380743982	0	0.87527352297593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.218818380743982	0	0	0	0	0	0	0	55.1422319474836	0	0	0	0	0	8.53391684901532	0	0	0	2.84463894967177	0	0	0.218818380743982	0	0	1.09409190371991	0	0	1.31291028446389	0	0	0.437636761487965	0	0	0	0	0	0	0	0	0	26.6958424507659	1.96936542669584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.218818380743982	0	0	0	0
27017	47587	"Urgo Pietra Giordano"	37.85262	14.12767	150	"AWI"	150	4687	5061	4884	0.37593984962406	0.37593984962406	0	0.37593984962406	0	0	0.18796992481203	0.56390977443609	0	0	0	0	0	0	0	0	0	0	0	0	0	0.37593984962406	0	0	0	0	0	0	0	56.7669172932331	0.56390977443609	0	0	0	0	12.218045112782	0	0	0	0	0	0	0	0	0	0	0	0	0.56390977443609	0	0	0	0	0	0	0	0	0	0.18796992481203	0	0	24.6240601503759	1.8796992481203	0	0.18796992481203	0	0	0	0	0	0	0	0	0	0.56390977443609	0.18796992481203	0	0	0	0	0	0	0
27017	47587	"Urgo Pietra Giordano"	37.85262	14.12767	160	"AWI"	160	4796	5157	4992	0	0.209643605870021	0	0.209643605870021	0	0	0.209643605870021	0.419287211740042	0	0	0	0	0	0	0	0	0	0	0	0	0	0.419287211740042	0	0	0	0	0	0	0	57.4423480083857	0.628930817610063	0	0	0	0	5.87002096436059	0	0	0	0	0	0	0	0	0	0.419287211740042	0	0	1.46750524109015	0	0	0	0	0	0	0	0	0	0	0	0	29.979035639413	2.51572327044025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.209643605870021	0	0	0	0
27017	47587	"Urgo Pietra Giordano"	37.85262	14.12767	170	"AWI"	170	4915	5241	5104	0.371747211895911	0.371747211895911	0	0.743494423791822	0	0	0	0.185873605947955	0	0	0	0	0	0	0.185873605947955	0	0	0	0	0	0	0.185873605947955	0	0	0	0	0	0	0	62.8252788104089	0.743494423791822	0.185873605947955	0	0	0	7.62081784386617	0	0	0	0	0	0	0	0	0	0	0	0	1.11524163568773	0	0	0	0.185873605947955	0	0	0	0	0	0	0	0	23.4200743494424	1.6728624535316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.185873605947955	0	0	0	0
27017	47587	"Urgo Pietra Giordano"	37.85262	14.12767	180	"AWI"	180	5045	5323	5218	0.21505376344086	0.43010752688172	0	0.43010752688172	0	0	0.21505376344086	0.21505376344086	0	0	0	0	0	0	0	0	0	0	0	0	0	0.43010752688172	0	0	0	0	0	0	0	63.4408602150538	0	0	0	0.21505376344086	0	6.45161290322581	0	0	0	0	0	0	0	0	0	0.21505376344086	0	0	0.860215053763441	0	0	0	0	0	0	0.21505376344086	0	0	0	0	0	24.9462365591398	1.72043010752688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27017	47587	"Urgo Pietra Giordano"	37.85262	14.12767	190	"AWI"	190	5147	5484	5328	0	0.181159420289855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.36231884057971	0	0	0	0	0	0	0	61.7753623188406	0	0	0	0	0	6.70289855072464	0	0	0	0	0	0	0	0	0	0.905797101449275	0	0	0.36231884057971	0	0	0	0.36231884057971	0	0	0	0	0	0.181159420289855	0	0	26.9927536231884	1.44927536231884	0	0	0	0	0	0	0	0	0	0	0	0.543478260869565	0.181159420289855	0	0	0	0	0	0	0
27017	47587	"Urgo Pietra Giordano"	37.85262	14.12767	200	"AWI"	200	5256	5621	5444	0.28735632183908	0	0	0.862068965517241	0	0	0.28735632183908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59.4827586206897	0	0	0	0.28735632183908	0.28735632183908	6.32183908045977	0	0	0	0	0	0	0	0	0	0.574712643678161	0	0	0.28735632183908	0	0	0	0	0	0	0	0	0	0	0	0	28.735632183908	2.58620689655172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27017	47587	"Urgo Pietra Giordano"	37.85262	14.12767	210	"AWI"	210	5375	5732	5562	0	0.183823529411765	0	0.367647058823529	0	0	0	0	0	0	0	0	0	0	0	0	0.183823529411765	0	0	0	0	0.551470588235294	0	0	0	0	0	0	0	54.7794117647059	0.735294117647059	0	0	0	0	3.67647058823529	0	0	0	0	0	0	0	0	0	0.367647058823529	0	0	0.551470588235294	0	0	0	0	0	0	0	0	0	0	0	0	36.2132352941176	1.28676470588235	0	0	0.367647058823529	0	0	0	0	0	0.183823529411765	0	0	0.367647058823529	0	0	0	0.183823529411765	0	0	0	0
27017	47587	"Urgo Pietra Giordano"	37.85262	14.12767	220	"AWI"	220	5517	5824	5684	0.211864406779661	0	0	0.847457627118644	0	0	0.423728813559322	0.423728813559322	0.211864406779661	0	0.211864406779661	0	0	0	0	0	0	0	0	0	0	1.27118644067797	0	0	0	0	0	0	0	43.4322033898305	0.847457627118644	0	0	0	1.69491525423729	0.847457627118644	0	0	0	0	0	0	0	0	0	0	0	0	0	0.211864406779661	0	0	0	0	0	0	0	0	0	0	0	44.7033898305085	4.23728813559322	0	0	0	0	0	0	0.211864406779661	0	0	0	0	0	0	0	0	0.211864406779661	0	0	0	0
27017	47587	"Urgo Pietra Giordano"	37.85262	14.12767	225	"AWI"	225	5606	5860	5742	0	0.224719101123596	0	0	0	0	0.449438202247191	0.224719101123596	0	0	0.224719101123596	0	0	0	0	0	0	0	0	0	0	0	0.224719101123596	0	0	0	0	0	0	25.6179775280899	0	0	0	0	2.47191011235955	1.12359550561798	0	0	0	0	0	0	0	0	0	0	0	0	0.224719101123596	0	0	0	0.449438202247191	0	0	0.449438202247191	0	0	0	0	0	66.0674157303371	2.02247191011236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.224719101123596	0	0
27017	47587	"Urgo Pietra Giordano"	37.85262	14.12767	235	"AWI"	235	5713	5984	5853	0.20703933747412	0	0	0.41407867494824	0	0	0	0.20703933747412	0	0	0	0	0	0	0	0	0	0	0	0	0	0.41407867494824	0	0	0	0	0	0	0	21.7391304347826	0	0	0	0	0	0.41407867494824	0	0	0	0	0	0	0	0.41407867494824	0	0	0	0	0.20703933747412	0	0	0.41407867494824	0	0	0	0	0	0	0	0	0	73.0848861283644	1.86335403726708	0	0	0.20703933747412	0	0	0	0	0	0	0	0	0	0	0	0	0.41407867494824	0	0	0	0
27017	47587	"Urgo Pietra Giordano"	37.85262	14.12767	240	"AWI"	240	5755	6048	5902	0	0.182481751824818	0	0	0	0	0	0.182481751824818	0	0	0	0	0	0	0	0	0	0	0	0	0	0.912408759124087	0	0	0	0	0	0	0	16.0583941605839	0	0	0	0	0	0.364963503649635	0	0	0	0	0	0	0	0	0	0	0	0	0.364963503649635	0	0	0	0	0	0	0	0	0	0	0	0	78.8321167883212	2.91970802919708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.182481751824818	0	0	0	0
27017	47587	"Urgo Pietra Giordano"	37.85262	14.12767	250	"AWI"	250	5843	6156	5998	0	0	0	0	0	0	0	0	0.242130750605327	0	0	0	0	0	0	0	0	0	0	0	0	0.484261501210654	0	0	0	0	0	0	0	10.8958837772397	0	0	0	0	0	0.484261501210654	0	0	0	0.968523002421308	0	0	0	0	0	0.242130750605327	0	0	0.484261501210654	0	0	0.484261501210654	0	0	0	0	0	0	0	0	0.242130750605327	81.5980629539952	3.38983050847458	0	0	0	0	0	0	0	0	0	0	0	0.242130750605327	0	0	0	0.242130750605327	0	0	0	0
27017	47587	"Urgo Pietra Giordano"	37.85262	14.12767	260	"AWI"	260	5938	6245	6096	0.190839694656489	0	0	0	0	0	0.190839694656489	0.190839694656489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.25190839694656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.190839694656489	0	0	0	0.190839694656489	0	0	0	0	0	0	0	0	89.6946564885496	2.09923664122137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27017	47587	"Urgo Pietra Giordano"	37.85262	14.12767	270	"AWI"	270	6056	6325	6197	0	0.248756218905473	0	0.746268656716418	0	0	0.497512437810945	0.497512437810945	0	0	0	0	0	0	0	0	0	0	0	0	0	0.746268656716418	0	0	0	0	0	0	0	50.2487562189055	0.995024875621891	0	0	0	0	3.73134328358209	0	0	0	0	0	0	0	0	0	0	0	0	0.248756218905473	0	0	0	0	0	0	0	0	0	0	0	0	37.5621890547264	3.48258706467662	0	0	0	0	0	0	0	0	0	0	0	0	0.497512437810945	0	0	0.497512437810945	0	0	0	0
27017	47587	"Urgo Pietra Giordano"	37.85262	14.12767	280	"AWI"	280	6185	6401	6292	0	0.180505415162455	0	0	0	0	0.180505415162455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.902527075812274	0	0	0	0	0	0	0	66.6064981949459	0.72202166064982	0	0	0	0	4.87364620938628	0	0	0.180505415162455	0	0	0	0	0	0	0	0	0	0.36101083032491	0	0	0	0	0	0	0	0	0	0	0	0	24.7292418772563	1.08303249097473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.180505415162455	0	0	0	0	0
