"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Arctostaphylos"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Geraniaceae"	"Juglans"	"Juniperus"	"Larix"	"Liliaceae"	"Melanthiaceae"	"Onagraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
15809	24319	"Grächen See"	46.19556	7.845	0	"AWI"	0	-98	67	-20	0	0	4.3010752688172	0.134408602150538	0	0	0	0	0.403225806451613	0	4.3010752688172	0	0	0	0	0	0	0.806451612903226	28.494623655914	0	0	0	0.134408602150538	0	0	0	0	0	9.67741935483871	0	0	0	11.4247311827957	38.7096774193548	0	0	0	0	0.806451612903226	0.134408602150538	0	0	0	0	0.537634408602151	0	0	0	0	0	0	0	0	0.134408602150538
15809	24319	"Grächen See"	46.19556	7.845	30	"AWI"	30	280	446	353	0	0	9.45945945945946	0.900900900900901	0	0	0	0	0	0	4.95495495495495	0	0	0.900900900900901	0	0.45045045045045	0	0	15.3153153153153	0	0	0	0.45045045045045	0	0	1.35135135135135	0.45045045045045	1.35135135135135	22.5225225225225	0	0	0	7.65765765765766	31.5315315315315	0	0	0	0	1.35135135135135	0.900900900900901	0	0	0	0.45045045045045	0	0	0	0	0	0	0	0	0	0
15809	24319	"Grächen See"	46.19556	7.845	50	"AWI"	50	501	737	602	0.159489633173844	0	15.6299840510367	0.159489633173844	0	0	0	0	0.478468899521531	0	1.91387559808612	0	0.159489633173844	0.478468899521531	0	0	0	0.478468899521531	22.3285486443381	0	0	0	0.318979266347687	0	0	0.159489633173844	0	0.478468899521531	31.8979266347687	0	0	0.159489633173844	9.09090909090909	14.6730462519936	0	0	0	0	0.478468899521531	0.159489633173844	0	0	0.478468899521531	0.159489633173844	0.159489633173844	0	0	0	0	0	0	0	0	0
15809	24319	"Grächen See"	46.19556	7.845	70	"AWI"	70	712	1039	850	0	0	38.9189189189189	0.27027027027027	0	0	0	0	0.810810810810811	0	2.97297297297297	0	0	0.810810810810811	0	0.540540540540541	0	0.27027027027027	18.1081081081081	0	0	0	0.540540540540541	0	0	0	0	0	22.4324324324324	0	0	0	5.94594594594595	7.2972972972973	0	0	0	0	0.810810810810811	0.27027027027027	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15809	24319	"Grächen See"	46.19556	7.845	90	"AWI"	90	1099	1375	1222	0.576368876080692	0	22.478386167147	0.288184438040346	0	0	0	0	0.288184438040346	0	3.45821325648415	0	0	0.288184438040346	0	0	0	0.864553314121038	12.1037463976945	0	0	0	0.288184438040346	0	0	0	0	0	7.49279538904899	0	0	0	19.3083573487032	31.1239193083574	0	0	0	0	1.44092219020173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15809	24319	"Grächen See"	46.19556	7.845	110	"AWI"	110	1475	1760	1623	0.477326968973747	0	20.0477326968974	0	0	0	0	0	0.238663484486874	0	1.43198090692124	0	0	0	0	0	0	0	20.2863961813842	0	0	0	0	0	0	0	0	0	6.44391408114559	0	0	0	20.763723150358	29.5942720763723	0	0	0	0	0.477326968973747	0.238663484486874	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15809	24319	"Grächen See"	46.19556	7.845	130	"AWI"	130	1810	2195	2018	0.359712230215827	0	16.5467625899281	0	0	0	0	0	0	0	1.79856115107914	0	0	0	0	0	0	0	20.863309352518	0	0	0	0	0	0	0	0	0	8.63309352517986	0	0	0	21.2230215827338	29.136690647482	0	0	0	0	1.07913669064748	0	0	0	0	0	0.359712230215827	0	0	0	0	0	0	0	0	0
15809	24319	"Grächen See"	46.19556	7.845	150	"AWI"	150	2102	2590	2367	0.168067226890756	0	3.36134453781513	0	0	0	0	0	0	0	0.672268907563025	0	0	0	0	0.168067226890756	0	0.168067226890756	54.6218487394958	0	0	0	0	0	0.168067226890756	0	0	0.336134453781513	4.20168067226891	0	0	0	19.8319327731092	15.4621848739496	0	0	0	0	0.504201680672269	0.168067226890756	0	0	0.168067226890756	0	0	0	0	0	0	0	0	0	0	0
15809	24319	"Grächen See"	46.19556	7.845	170	"AWI"	170	2225	2629	2446	0	0	10.9489051094891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.5766423357664	0	0	0	0	0	0	0	0	0	23.3576642335766	0	0	0	32.1167883211679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15809	24319	"Grächen See"	46.19556	7.845	180	"AWI"	180	2276	2654	2487	0	0	10.2127659574468	0.425531914893617	0	0	0	0	0.425531914893617	0	0.425531914893617	0	0	0	0	0	0	0	14.0425531914894	0	0	0.425531914893617	0	0	0	0	0	4.25531914893617	11.063829787234	0	0	0	31.063829787234	27.2340425531915	0	0	0	0	0	0.425531914893617	0	0	0	0	0	0	0	0	0	0	0	0	0	0
