"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Fagus"	"Fraxinus"	"Geraniaceae"	"Lamiaceae"	"Liliaceae"	"Onagraceae"	"Papaveraceae"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
16355	25402	"Fontaine Henry"	49.2775	-0.45333	500	"AWI"	500	3126	3430	3310	15.6862745098039	0	0	0	0	0	1.96078431372549	0	0.980392156862745	9.80392156862745	25.4901960784314	0	0	0	1.96078431372549	2.94117647058824	0	0	0	0.980392156862745	0	23.5294117647059	0	13.7254901960784	0	0	0	0	0.980392156862745	0	0.980392156862745	0.980392156862745	0
16355	25402	"Fontaine Henry"	49.2775	-0.45333	530	"AWI"	530	3315	3706	3496	10.6194690265487	0.884955752212389	0	0	0.884955752212389	0	0.884955752212389	0.884955752212389	0	24.7787610619469	35.3982300884956	0	0	0	0	0	0	0	0	1.76991150442478	0	0	0	22.1238938053097	0	0	0	0	0.884955752212389	0	0	0.884955752212389	0
16355	25402	"Fontaine Henry"	49.2775	-0.45333	536	"AWI"	536	3346	3750	3536	11.9047619047619	0	0	0	0	0	3.57142857142857	1.19047619047619	0	23.8095238095238	51.1904761904762	0	0	0	0	0	0	0	0	0	0	0	0	5.95238095238095	0	0	0	0	1.19047619047619	0	1.19047619047619	0	0
16355	25402	"Fontaine Henry"	49.2775	-0.45333	540	"AWI"	540	3361	3794	3561	11.9565217391304	1.08695652173913	2.17391304347826	0	1.08695652173913	6.52173913043478	1.08695652173913	4.34782608695652	0	19.5652173913043	22.8260869565217	0	0	0	1.08695652173913	0	0	0	0	2.17391304347826	0	0	0	20.6521739130435	0	0	0	0	2.17391304347826	0	1.08695652173913	2.17391304347826	0
16355	25402	"Fontaine Henry"	49.2775	-0.45333	545	"AWI"	545	3389	3829	3593	8.18181818181818	0	0	0	1.81818181818182	0	0	0	0	29.0909090909091	30	0	0.909090909090909	0	0	0	0	0	0	0	0	0	0	23.6363636363636	0	0	0	0	2.72727272727273	0	2.72727272727273	0.909090909090909	0
16355	25402	"Fontaine Henry"	49.2775	-0.45333	555	"AWI"	555	3448	3910	3659	7.54716981132075	0	0	0.943396226415094	0	0	0	1.88679245283019	0	12.2641509433962	34.9056603773585	0	0.943396226415094	0	0	0	0	0	0	0.943396226415094	0	17.9245283018868	0	15.0943396226415	0	0.943396226415094	0	0	2.83018867924528	0.943396226415094	2.83018867924528	0	0
16355	25402	"Fontaine Henry"	49.2775	-0.45333	575	"AWI"	575	3556	4054	3791	14.7286821705426	0	0	0.775193798449612	0	0	0	0	0	26.3565891472868	25.5813953488372	0	0	0.775193798449612	0	0	0	0	0	0	0	0	0	27.906976744186	0	0	0.775193798449612	0	0.775193798449612	0.775193798449612	0.775193798449612	0.775193798449612	0
16355	25402	"Fontaine Henry"	49.2775	-0.45333	580	"AWI"	580	3581	4092	3824	10.6666666666667	0	0	1.33333333333333	0	0	0	0	0	16.6666666666667	38	0	0	0	0	0	0	4	0	2.66666666666667	0	0	0.666666666666667	22.6666666666667	0.666666666666667	0	0.666666666666667	0	0	0	2	0	0
16355	25402	"Fontaine Henry"	49.2775	-0.45333	645	"AWI"	645	3964	4544	4255	8.75	3.75	1.25	0	0	0	0	5	0	27.5	32.5	0	1.25	0	0	0	0	0	0	1.25	0	0	0	15	0	0	0	0	0	0	3.75	0	0
16355	25402	"Fontaine Henry"	49.2775	-0.45333	655	"AWI"	655	4033	4615	4320	5.79710144927536	2.89855072463768	1.44927536231884	0	1.44927536231884	0	0	1.44927536231884	0	36.231884057971	23.1884057971014	0	0	0	0	0	0	0	0	1.44927536231884	0	0	0	24.6376811594203	0	0	0	0	0	0	1.44927536231884	0	0
16355	25402	"Fontaine Henry"	49.2775	-0.45333	667	"AWI"	667	4110	4691	4399	11.1111111111111	0	2.77777777777778	0	0	0	0	0	0	20.8333333333333	38.8888888888889	0	0	0	0	0	0	0	0	0	2.77777777777778	0	0	23.6111111111111	0	0	0	0	0	0	0	0	0
16355	25402	"Fontaine Henry"	49.2775	-0.45333	677	"AWI"	677	4177	4755	4467	9.87654320987654	1.23456790123457	0	0	0	0	3.7037037037037	2.46913580246914	0	12.3456790123457	46.9135802469136	0	0	0	0	0	0	0	0	1.23456790123457	0	0	0	18.5185185185185	0	0	0	0	1.23456790123457	0	1.23456790123457	1.23456790123457	0
16355	25402	"Fontaine Henry"	49.2775	-0.45333	686	"AWI"	686	4233	4810	4527	12.8205128205128	0	0	0	0	0	2.56410256410256	0	0	7.69230769230769	39.7435897435897	0	0	0	0	0	0	0	0	1.28205128205128	0	0	0	34.6153846153846	0	0	0	0	0	0	1.28205128205128	0	0
16355	25402	"Fontaine Henry"	49.2775	-0.45333	691	"AWI"	691	4268	4844	4558	14.2857142857143	0	0	0	0	0	1.19047619047619	0	1.19047619047619	10.7142857142857	39.2857142857143	0	0	0	0	0	0	0	0	4.76190476190476	0	0	0	26.1904761904762	0	0	0	0	0	0	2.38095238095238	0	0
16355	25402	"Fontaine Henry"	49.2775	-0.45333	714	"AWI"	714	4432	4969	4713	6.84931506849315	0	0	0	0	0	0	1.36986301369863	0	36.986301369863	32.8767123287671	0	0	0	0	0	0	0	0	1.36986301369863	0	0	0	15.0684931506849	0	0	0	0	4.10958904109589	0	0	1.36986301369863	0
16355	25402	"Fontaine Henry"	49.2775	-0.45333	730	"AWI"	730	4552	5061	4820	6.89655172413793	0	1.72413793103448	0	0	0	0	1.72413793103448	0	13.7931034482759	37.9310344827586	0	1.72413793103448	0	0	0	0	0	0	6.89655172413793	1.72413793103448	0	0	22.4137931034483	0	0	0	0	5.17241379310345	0	0	0	0
16355	25402	"Fontaine Henry"	49.2775	-0.45333	755	"AWI"	755	4759	5193	4982	4.22535211267606	1.40845070422535	0	0	0	0	1.40845070422535	0	0	21.1267605633803	42.2535211267606	0	2.8169014084507	0	0	1.40845070422535	0	0	0	0	2.8169014084507	0	0	21.1267605633803	0	0	0	0	0	0	1.40845070422535	0	0
16355	25402	"Fontaine Henry"	49.2775	-0.45333	762	"AWI"	762	4815	5228	5027	18.6813186813187	0	0	0	0	0	0	3.2967032967033	0	23.0769230769231	23.0769230769231	0	0	0	0	0	0	0	0	1.0989010989011	0	0	0	26.3736263736264	0	0	0	0	0	0	2.1978021978022	2.1978021978022	0
16355	25402	"Fontaine Henry"	49.2775	-0.45333	771	"AWI"	771	4882	5269	5086	10.6508875739645	0	0	0	0	0	1.77514792899408	0	0	32.5443786982249	30.1775147928994	0	0	0	0	0	0	0	0	1.18343195266272	0	0	0	19.5266272189349	0	1.18343195266272	0	0	0	1.18343195266272	1.18343195266272	0.591715976331361	0
