"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Corylus"	"Crataegus"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fraxinus"	"Ilex"	"Indeterminable"	"Orobanchaceae"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rumex"	"Salix"	"Sorbus"	"Taxus"	"Tilia"	"Ulmus"	"Violaceae"
10524	16205	"Lough Doo"	54.05003	-9.09887	33	"AWI"	33	-155	14	-63	0	8.55614973262032	0	0	0.35650623885918	0	0.71301247771836	23.5294117647059	0	0	0	21.0338680926916	0	1.42602495543672	0	0	0	0	0.89126559714795	0.17825311942959	3.38680926916221	6.95187165775401	0	0	7.84313725490196	0	0	0	22.4598930481283	0	0	0.53475935828877	0.53475935828877	0	0	0	1.60427807486631	0
10524	16205	"Lough Doo"	54.05003	-9.09887	37	"AWI"	37	-120	103	-19	0.217391304347826	12.1739130434783	0	0.217391304347826	0.652173913043478	0	0	24.1304347826087	0	0	0	26.9565217391304	0	0.869565217391304	0	0	0	1.08695652173913	1.52173913043478	0	2.39130434782609	4.34782608695652	0	0	0	0	0	0	21.304347826087	0	0	1.30434782608696	0.869565217391304	0	0	0	1.95652173913044	0
10524	16205	"Lough Doo"	54.05003	-9.09887	41	"AWI"	41	-101	242	20	0	10.2970297029703	0	0	0.594059405940594	0.198019801980198	0	20.3960396039604	0.594059405940594	0	0	27.7227722772277	0	2.17821782178218	0	0	0	0.594059405940594	1.78217821782178	0.198019801980198	2.57425742574257	4.95049504950495	0	0	0	0	0	0	24.7524752475248	0	0	0.396039603960396	1.38613861386139	0	0	0	1.38613861386139	0
10524	16205	"Lough Doo"	54.05003	-9.09887	45	"AWI"	45	-73	335	65	0	13.7763371150729	0	0.162074554294976	1.13452188006483	0	0	25.2836304700162	0	0.324149108589951	0	21.7179902755267	0	1.13452188006483	0	0	0	0	1.45867098865478	0.162074554294976	1.78282009724473	4.37601296596434	1.78282009724473	0	0	0	0	0	23.8249594813614	0	0	0.648298217179903	1.29659643435981	0	0	0	1.13452188006483	0
10524	16205	"Lough Doo"	54.05003	-9.09887	49	"AWI"	49	-51	400	116	0	13.0612244897959	0	0.272108843537415	1.22448979591837	0	0	22.7210884353742	0	0.408163265306122	0	22.7210884353742	0	0.952380952380952	0	0	0	0.408163265306122	1.36054421768707	0.272108843537415	2.04081632653061	2.85714285714286	0	0	6.25850340136054	0	0	0	21.4965986394558	0	0	0.54421768707483	2.58503401360544	0	0	0	0.816326530612245	0
10524	16205	"Lough Doo"	54.05003	-9.09887	53	"AWI"	53	-34	495	161	0	10.6029106029106	0	0	0.623700623700624	0	0	27.8586278586279	0	0	0	21.6216216216216	0	1.66320166320166	0	0	0	1.45530145530146	0.623700623700624	0.207900207900208	3.11850311850312	3.32640332640333	0	0	0	0	0	0	23.7006237006237	0.207900207900208	0	1.66320166320166	2.07900207900208	0	0	0	1.24740124740125	0
10524	16205	"Lough Doo"	54.05003	-9.09887	57	"AWI"	57	5	547	211	0	15.2284263959391	0	0.253807106598985	0	0.253807106598985	0	26.6497461928934	0	0	0	22.8426395939086	0	1.52284263959391	0	0	0	0.253807106598985	1.52284263959391	1.01522842639594	2.53807106598985	3.2994923857868	0	0	0	0	0	0	21.3197969543147	0	0	0.761421319796954	1.26903553299492	0	0	0	1.26903553299492	0
10524	16205	"Lough Doo"	54.05003	-9.09887	61	"AWI"	61	30	615	263	0	9.55056179775281	0	0	0.374531835205993	0	0	28.4644194756554	0	0	0	23.5955056179775	0	1.87265917602996	0	0	0	0.749063670411985	1.31086142322097	1.12359550561798	2.62172284644195	4.11985018726592	0	0	0	0	0	0	23.2209737827715	0	0	0.561797752808989	1.49812734082397	0	0	0	0.936329588014981	0
10524	16205	"Lough Doo"	54.05003	-9.09887	65	"AWI"	65	66	674	313	0	9.24214417744917	0	0	0.184842883548983	0	0	29.7597042513863	0	0	0	22.735674676525	0	1.1090573012939	4.99075785582255	0	0	0.55452865064695	0.924214417744917	0.924214417744917	0.739371534195933	2.95748613678373	0	0	0	0	0	0	22.181146025878	0.369685767097967	0	0.369685767097967	1.29390018484288	0	0	0	1.66358595194085	0
10524	16205	"Lough Doo"	54.05003	-9.09887	69	"AWI"	69	98	730	366	0	8.59030837004405	0	0	0.440528634361234	0	0	28.1938325991189	0.220264317180617	0.440528634361234	0	21.8061674008811	0	0.66079295154185	0	0	0	1.3215859030837	1.10132158590308	0.66079295154185	1.76211453744493	1.76211453744493	0	0	0	0	0	0	27.3127753303965	0.220264317180617	0	1.3215859030837	2.86343612334802	0	0	0	1.3215859030837	0
10524	16205	"Lough Doo"	54.05003	-9.09887	73	"AWI"	73	127	813	417	0	9.92481203007519	0	0	0.902255639097744	0	0	28.1203007518797	0	0	0	21.0526315789474	0	0.451127819548872	4.06015037593985	0	0	1.05263157894737	2.10526315789474	0	2.25563909774436	2.25563909774436	1.50375939849624	0	0	0	0	0	24.2105263157895	0.300751879699248	0	0.300751879699248	0.902255639097744	0	0	0	0.601503759398496	0
10524	16205	"Lough Doo"	54.05003	-9.09887	77	"AWI"	77	173	857	468	0	9.09090909090909	0	0	0.336700336700337	0	0	27.7777777777778	0	0.505050505050505	0	18.5185185185185	0	1.01010101010101	0	0	0	1.51515151515152	1.17845117845118	1.85185185185185	2.02020202020202	1.85185185185185	2.52525252525253	0	11.2794612794613	0	0	0	18.3501683501683	0.505050505050505	0	0.841750841750842	0.505050505050505	0	0	0	0.336700336700337	0
10524	16205	"Lough Doo"	54.05003	-9.09887	81	"AWI"	81	204	908	516	0	6.57439446366782	0	0	0.519031141868512	0	0.519031141868512	30.7958477508651	0.173010380622837	0	0	19.0311418685121	0	1.73010380622837	0	0	0	0.346020761245675	1.73010380622837	0	1.21107266435986	1.21107266435986	2.59515570934256	0	9.68858131487889	0	0	0	20.242214532872	0	0	0.865051903114187	2.07612456747405	0	0	0	0.69204152249135	0
10524	16205	"Lough Doo"	54.05003	-9.09887	85	"AWI"	85	245	959	564	0	9.07975460122699	0	0	0.245398773006135	0	0	27.6073619631902	0.736196319018405	0.49079754601227	0	17.1779141104294	0	0.613496932515337	7.60736196319018	0	0	0.49079754601227	1.34969325153374	1.10429447852761	1.34969325153374	1.34969325153374	2.20858895705521	0	10.3067484662577	0	0	0	15.5828220858896	0.122699386503067	0	0.613496932515337	1.34969325153374	0	0	0.122699386503067	0.49079754601227	0
10524	16205	"Lough Doo"	54.05003	-9.09887	89	"AWI"	89	286	1004	615	0	9.30693069306931	0	0	0.792079207920792	0	0	32.0792079207921	0	0	0	18.4158415841584	0	1.78217821782178	0	0	0	0.99009900990099	1.98019801980198	0	2.97029702970297	3.96039603960396	4.15841584158416	0	0	0	0	0	18.019801980198	0.99009900990099	0	1.18811881188119	2.17821782178218	0	0	0	1.18811881188119	0
10524	16205	"Lough Doo"	54.05003	-9.09887	93	"AWI"	93	312	1064	663	0	8.94220283533261	0	0	0.436205016357688	0	0	22.3555070883315	0.218102508178844	0	0	22.9007633587786	0	1.41766630316249	3.59869138495093	0	0	0.436205016357688	0.763358778625954	0.763358778625954	1.85387131952017	1.19956379498364	1.41766630316249	0	9.70556161395856	0	0	0	21.4830970556161	0	0	0.654307524536532	1.19956379498364	0	0	0	0.654307524536532	0
10524	16205	"Lough Doo"	54.05003	-9.09887	97	"AWI"	97	368	1095	713	0	6.98576972833118	0	0.129366106080207	0.129366106080207	0	0	28.4605433376455	0.258732212160414	0	0	20.1811125485123	0	2.19922380336352	0	0	0	0.776196636481242	1.29366106080207	1.16429495472186	1.03492884864166	0.388098318240621	0	0	10.3492884864166	0	0	0	22.8978007761966	0	0	1.16429495472186	1.8111254851229	0	0	0	0.776196636481242	0
10524	16205	"Lough Doo"	54.05003	-9.09887	101	"AWI"	101	410	1149	763	0	8.29493087557604	0	0	0.576036866359447	0	0	31.1059907834101	0.230414746543779	0	0	21.1981566820277	0	1.84331797235023	0	0	0	0.691244239631336	0.921658986175115	0.691244239631336	0.806451612903226	0.576036866359447	0	0	10.0230414746544	0	0	0	19.1244239631336	0	0	1.15207373271889	2.1889400921659	0	0	0	0.576036866359447	0
10524	16205	"Lough Doo"	54.05003	-9.09887	109	"AWI"	109	502	1243	859	0	6.06826801517067	0	0.126422250316056	0.632111251580278	0.126422250316056	0	21.7446270543616	0.252844500632111	0	0	25.6637168141593	0	2.52844500632111	4.67762326169406	0	0	0.379266750948167	0.505689001264223	0.252844500632111	1.89633375474083	0.632111251580278	0	0	10.1137800252845	0	0	0	19.8482932996207	0.126422250316056	0	2.02275600505689	1.89633375474083	0	0	0	0.505689001264223	0
10524	16205	"Lough Doo"	54.05003	-9.09887	113	"AWI"	113	533	1292	908	0	6.07661822985469	0	0	0.264200792602378	0.132100396301189	0	25.891677675033	0.264200792602378	0	0	23.778071334214	0	1.58520475561427	6.73712021136063	0	0	0.660501981505945	1.1889035667107	0.264200792602378	1.05680317040951	1.05680317040951	0	0	9.64332892998679	0.132100396301189	0	0	18.89035667107	0	0	1.32100396301189	0.528401585204756	0	0	0	0.528401585204756	0
10524	16205	"Lough Doo"	54.05003	-9.09887	117	"AWI"	117	595	1327	956	0	8.51063829787234	0.132978723404255	0	0.531914893617021	0	0	27.3936170212766	0.265957446808511	0	0	26.063829787234	0	2.52659574468085	0	0	0	1.06382978723404	1.32978723404255	0.930851063829787	1.86170212765957	0.664893617021277	0	0	8.24468085106383	0	0	0	17.0212765957447	0.132978723404255	0	0.930851063829787	1.99468085106383	0	0	0	0.398936170212766	0
10524	16205	"Lough Doo"	54.05003	-9.09887	121	"AWI"	121	645	1374	1006	0	7.54716981132075	0	0	0.58055152394775	0	0	29.4629898403483	0	0	0	24.9637155297533	0	2.322206095791	0	0	0	0.58055152394775	1.1611030478955	0.725689404934688	0.145137880986938	0.290275761973875	0	0	8.99854862119013	0	0	0	19.4484760522496	0.145137880986938	0	1.1611030478955	2.03193033381713	0	0	0	0.435413642960813	0
10524	16205	"Lough Doo"	54.05003	-9.09887	125	"AWI"	125	702	1419	1053	0	6.85483870967742	0	0	0.537634408602151	0.268817204301075	0	34.2741935483871	0.268817204301075	0.403225806451613	0	24.5967741935484	0	3.09139784946237	0	0	0	1.34408602150538	0.537634408602151	1.47849462365591	0.268817204301075	0.672043010752688	0	0	0	0	0	0	22.9838709677419	0.134408602150538	0	0.672043010752688	1.0752688172043	0	0	0	0.537634408602151	0
10524	16205	"Lough Doo"	54.05003	-9.09887	129	"AWI"	129	763	1465	1101	0	6.69456066945607	0	0	0.278940027894003	0	0	29.7071129707113	0.557880055788006	0	0	19.6652719665272	0	4.74198047419805	0	0	0	0.557880055788006	0.836820083682008	1.11576011157601	0.836820083682008	0.697350069735007	0	0	12.1338912133891	0	0	0	17.2942817294282	0	0	2.23152022315202	2.23152022315202	0	0	0	0.278940027894003	0.139470013947001
10524	16205	"Lough Doo"	54.05003	-9.09887	133	"AWI"	133	800	1516	1153	0	5.71428571428571	0	0	0.714285714285714	0	0	30.5357142857143	0	0	0	21.6071428571429	0	1.96428571428571	4.10714285714286	0	0	0.714285714285714	1.42857142857143	0.892857142857143	0.892857142857143	0.535714285714286	0	0	11.0714285714286	0	0	0	16.7857142857143	0	0	0.357142857142857	1.96428571428571	0	0	0	0.714285714285714	0
10524	16205	"Lough Doo"	54.05003	-9.09887	141	"AWI"	141	910	1580	1247	0.189035916824197	5.10396975425331	0	0	0.56710775047259	0	0	24.3856332703214	0.189035916824197	0	0	19.2816635160681	0	3.78071833648393	0	0	0	0.945179584120983	0.56710775047259	0.756143667296786	0.56710775047259	0.945179584120983	2.07939508506616	0	16.2570888468809	0	0	0	20.7939508506616	0.189035916824197	0	0.56710775047259	1.89035916824197	0	0	0	0.945179584120983	0
10524	16205	"Lough Doo"	54.05003	-9.09887	145	"AWI"	145	967	1616	1295	0	7.86885245901639	0.109289617486339	0	0.437158469945355	0	0	25.6830601092896	0	0	0	24.2622950819672	0	3.82513661202186	0	0	0	1.4207650273224	1.20218579234973	0.765027322404372	0.765027322404372	0.218579234972678	0	0	8.63387978142076	0	0	0	21.9672131147541	0	0	0.327868852459016	1.74863387978142	0	0.218579234972678	0	0.546448087431694	0
10524	16205	"Lough Doo"	54.05003	-9.09887	153	"AWI"	153	1077	1703	1393	0	7.91180285343709	0.518806744487678	0	0.259403372243839	0	0	27.496757457847	0	0	0	26.8482490272374	0	2.07522697795071	0	0	0	1.94552529182879	1.16731517509728	0.778210116731518	0.518806744487678	0.648508430609598	0	0	7.52269779507134	0	0	0	19.9740596627756	0.12970168612192	0	0.259403372243839	1.68612191958495	0	0	0	0.259403372243839	0
10524	16205	"Lough Doo"	54.05003	-9.09887	157	"AWI"	157	1167	1732	1439	0	6.76328502415459	0	0	0.120772946859903	0.120772946859903	0	33.9371980676328	0.120772946859903	0	0	22.463768115942	0	2.65700483091787	0	0	0	1.69082125603865	0.845410628019324	1.93236714975845	0.36231884057971	1.08695652173913	0	0	7.97101449275362	0	0	0	16.5458937198068	0	0	1.20772946859903	1.08695652173913	0	0.72463768115942	0	0.36231884057971	0
10524	16205	"Lough Doo"	54.05003	-9.09887	161	"AWI"	161	1226	1767	1487	0	5.78871201157742	0	0	0.578871201157742	0	0	29.6671490593343	0	0	0	25.1808972503618	0	2.17076700434153	0	0	0	1.59189580318379	0.868306801736614	0.578871201157742	0.144717800289436	0.578871201157742	0	0	10.2749638205499	0	0	0	18.8133140376266	0	0	1.30246020260492	0.723589001447178	0	0.723589001447178	0	1.01302460202605	0
10524	16205	"Lough Doo"	54.05003	-9.09887	165	"AWI"	165	1309	1809	1544	0	7.03517587939699	0	0	0.33500837520938	0	0	22.9480737018425	0	0	0	30.9882747068677	0	3.3500837520938	0	0	0	2.17755443886097	1.00502512562814	1.00502512562814	1.17252931323283	0	0	0	9.04522613065327	0	0	0	17.4204355108878	0	0	1.00502512562814	1.50753768844221	0	0.33500837520938	0	0.670016750418761	0
10524	16205	"Lough Doo"	54.05003	-9.09887	169	"AWI"	169	1396	1846	1614	0	4.63659147869674	0.12531328320802	0	0.6265664160401	0	0	26.5664160401003	0	0	0	32.4561403508772	0	1.8796992481203	0	0	0	2.38095238095238	0.37593984962406	0.6265664160401	0.37593984962406	0.25062656641604	0	0	3.88471177944862	0	0	0	23.3082706766917	0	0	0.25062656641604	1.12781954887218	0	0.6265664160401	0	0.50125313283208	0
10524	16205	"Lough Doo"	54.05003	-9.09887	173	"AWI"	173	1444	1919	1687	0	7.54257907542579	0	0	0.364963503649635	0	0	19.5863746958637	0.121654501216545	0	0	32.2384428223844	0	1.09489051094891	0	0	0	2.67639902676399	0.608272506082725	1.09489051094891	0	0	0	0	2.79805352798054	0	0	0	22.8710462287105	0	0	0	1.338199513382	0	6.32603406326034	0	1.338199513382	0
10524	16205	"Lough Doo"	54.05003	-9.09887	177	"AWI"	177	1689	2032	1821	0	5.41913632514818	0	0	0.338696020321761	0	0	24.9788314987299	0.0846740050804403	0	0	25.9949195596952	0	1.10076206604572	0	0	0	2.96359017781541	0.762066045723963	1.10076206604572	0.0846740050804403	0.0846740050804403	0	0	0	0	0	0	24.9788314987299	0	0	0.762066045723963	0.762066045723963	0	7.70533446232007	0	2.87891617273497	0
10524	16205	"Lough Doo"	54.05003	-9.09887	181	"AWI"	181	1751	2288	1958	0	6.25978090766823	0	0	0.156494522691706	0.156494522691706	0	32.0813771517997	0	0	0	31.7683881064163	0	1.56494522691706	0	0	0	1.87793427230047	0.156494522691706	1.25195618153365	0.782472613458529	0.156494522691706	0	0	0	0	0	0.156494522691706	17.3708920187793	0	0	0.469483568075117	0.625978090766823	0	3.75586854460094	0	1.40845070422535	0
10524	16205	"Lough Doo"	54.05003	-9.09887	185	"AWI"	185	1863	2636	2165	0	7.70328102710414	0	0	0.285306704707561	0	0	24.8216833095578	0	0	0	28.5306704707561	0	1.71184022824536	1.4265335235378	0	0	0.855920114122682	0.14265335235378	1.14122681883024	0.285306704707561	0.14265335235378	1.14122681883024	0	4.85021398002853	0	0	0	19.6861626248217	0.285306704707561	0	0	0.998573466476462	0	4.85021398002853	0	1.14122681883024	0
10524	16205	"Lough Doo"	54.05003	-9.09887	189	"AWI"	189	1943	3242	2430	0	9.30232558139535	0	0	0.465116279069767	0	0	20.3488372093023	0	0	0	33.3720930232558	0.116279069767442	1.3953488372093	0	0.116279069767442	0	3.83720930232558	0.232558139534884	1.04651162790698	0.348837209302326	0	0	0	4.30232558139535	0	0	0	22.093023255814	0	0	0	0.348837209302326	0	1.3953488372093	0	1.27906976744186	0
10524	16205	"Lough Doo"	54.05003	-9.09887	193	"AWI"	193	1997	3918	2678	0	12.079701120797	0	0	0.49813200498132	0	0	24.906600249066	0	0	0	26.2764632627646	0	1.12079701120797	0	0	0	2.24159402241594	0.24906600249066	2.36612702366127	0.12453300124533	0.12453300124533	0	0	2.86425902864259	0	0	0	22.7895392278954	0	0	0	1.49439601494396	0	1.2453300124533	0	1.61892901618929	0
10524	16205	"Lough Doo"	54.05003	-9.09887	197	"AWI"	197	2238	4120	3006	0	14.55525606469	0.134770889487871	0	0.269541778975741	0	0	23.5849056603774	0	0	0	27.8975741239892	0	1.88679245283019	0	0	0	0.539083557951483	0.539083557951483	0.808625336927224	0.269541778975741	0.404312668463612	0	0	5.12129380053908	0	0	0	20.2156334231806	0	0	0.134770889487871	1.48247978436658	0	0.269541778975741	0	1.88679245283019	0
10524	16205	"Lough Doo"	54.05003	-9.09887	201	"AWI"	201	2361	4427	3340	0	15.3532608695652	0	0	0.135869565217391	0	0	16.0326086956522	0	0	0	33.2880434782609	0	0.679347826086957	0	0	0	1.76630434782609	0.543478260869565	2.03804347826087	0.135869565217391	0.135869565217391	0	0	0	0	0	0	25.1358695652174	0.135869565217391	0	0.271739130434783	1.6304347826087	0	0.951086956521739	0	1.76630434782609	0
10524	16205	"Lough Doo"	54.05003	-9.09887	205	"AWI"	205	2622	4725	3645	0	15.2095808383234	0	0.239520958083832	0.838323353293413	0	0	21.9161676646707	0	0	0	33.5329341317365	0	1.19760479041916	0	0	0	1.07784431137725	0.479041916167665	1.79640718562874	0	1.07784431137725	0	0	3.7125748502994	0	0	0	15.5688622754491	0	0	0.239520958083832	1.19760479041916	0	0.119760479041916	0	1.79640718562874	0
10524	16205	"Lough Doo"	54.05003	-9.09887	209	"AWI"	209	2878	4865	4000	0	12.3699421965318	0	0	0.115606936416185	0	0	15.4913294797688	0	0	0	30.635838150289	0	0.578034682080925	0	0	0	2.08092485549133	0.23121387283237	1.27167630057803	0	1.96531791907514	0	0	0	0	0	0	33.4104046242775	0	0	0	0.809248554913295	0	0	0	1.04046242774566	0
