"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Convolvulaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fagus"	"Fraxinus"	"Geraniaceae"	"Juglans"	"Juniperus"	"Larix"	"Liliaceae"	"Lythraceae"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Vitaceae"
23402	40321	"Lac du Mont d'Orge Sion"	46.23376	7.33926	10	"AWI"	10	-142	38	-47	1.10497237569061	0	2.39410681399632	4.05156537753223	0	1.28913443830571	0	2.76243093922652	0	1.47329650092081	0.184162062615101	0	0	0	0	0.368324125230203	0	0.184162062615101	0.920810313075507	1.10497237569061	0.736648250460405	0	0	0.552486187845304	0.920810313075507	0.920810313075507	0	1.28913443830571	0.184162062615101	0.920810313075507	0	0	0	0	30.939226519337	34.2541436464088	0	0	0	0	10.1289134438306	0	0	0.920810313075507	0	0.184162062615101	0.184162062615101	0.552486187845304	0	0	0.184162062615101	1.28913443830571
23402	40321	"Lac du Mont d'Orge Sion"	46.23376	7.33926	30	"AWI"	30	-125	108	-24	1.89393939393939	0	3.03030303030303	7.57575757575758	0	2.65151515151515	0	1.89393939393939	0	2.65151515151515	1.51515151515152	0	0	0	0	1.51515151515152	0.757575757575758	0.757575757575758	2.65151515151515	6.43939393939394	0	0	0	0	1.13636363636364	3.40909090909091	0	2.65151515151515	0	5.3030303030303	0	0	0	0	31.8181818181818	0	0	0	0	0	11.7424242424242	0	1.51515151515152	0	1.13636363636364	0.757575757575758	0	0	0	3.03030303030303	0.378787878787879	3.78787878787879
23402	40321	"Lac du Mont d'Orge Sion"	46.23376	7.33926	50	"AWI"	50	-106	159	-2	1.47058823529412	0	5.88235294117647	5.14705882352941	0	3.67647058823529	0	5.14705882352941	0	0.735294117647059	1.47058823529412	0	0.735294117647059	0	0	0.735294117647059	0	0	3.67647058823529	7.35294117647059	0.735294117647059	0	0	0	0	0	0	4.41176470588235	0	5.14705882352941	0	0	0	0	40.4411764705882	0	0	0	0	0	12.5	0	0	0	0	0	0	0	0	0	0.735294117647059	0
23402	40321	"Lac du Mont d'Orge Sion"	46.23376	7.33926	70	"AWI"	70	-89	213	21	0.985221674876847	0	0	2.46305418719212	0.492610837438424	5.91133004926108	0	6.40394088669951	0	2.46305418719212	0	0	0.492610837438424	0	0	0.985221674876847	0.492610837438424	0	6.40394088669951	14.2857142857143	0	0	0	0	0	0	0	4.43349753694581	0	0.985221674876847	0	0	0	0	32.512315270936	0	0	0	0	0	13.3004926108374	0	1.47783251231527	1.47783251231527	0.492610837438424	0.985221674876847	0	0	0	0	0.492610837438424	2.46305418719212
23402	40321	"Lac du Mont d'Orge Sion"	46.23376	7.33926	90	"AWI"	90	-66	258	45	0.558659217877095	0	0	2.23463687150838	0.279329608938547	3.35195530726257	0.558659217877095	6.42458100558659	0	3.07262569832402	1.95530726256983	0	0	0	0	1.11731843575419	0.279329608938547	0	7.82122905027933	25.4189944134078	0.279329608938547	0	0	0	1.11731843575419	0.558659217877095	0	3.07262569832402	0.558659217877095	3.07262569832402	0	0	0	0	19.2737430167598	0	0	0	0	0	14.2458100558659	0.837988826815642	0.558659217877095	0.558659217877095	0.279329608938547	0.558659217877095	0	0	0	0	0.279329608938547	1.67597765363128
23402	40321	"Lac du Mont d'Orge Sion"	46.23376	7.33926	110	"AWI"	110	-52	316	69	0.421940928270042	0.210970464135021	2.9535864978903	0.527426160337553	0	0.843881856540084	0.105485232067511	2.42616033755274	0	0.738396624472574	0	0	0	0	0	0.316455696202532	0.105485232067511	0	2.0042194092827	5.80168776371308	0.105485232067511	0	0	0	0.105485232067511	0.421940928270042	0	1.37130801687764	0.527426160337553	0.738396624472574	0	0	0.105485232067511	0.105485232067511	4.85232067510549	0	0	69.0928270042194	0	0	4.43037974683544	0	0	0	0.210970464135021	0.527426160337553	0	0	0	0	0	0.949367088607595
23402	40321	"Lac du Mont d'Orge Sion"	46.23376	7.33926	130	"AWI"	130	-26	357	92	1.2847965738758	0	6.85224839400428	2.14132762312634	0	4.06852248394004	0	9.63597430406852	0	2.78372591006424	1.07066381156317	0	0.214132762312634	0	0	0.428265524625268	0.214132762312634	0	4.06852248394004	23.5546038543897	0	0	0	0	0.428265524625268	0.214132762312634	0.214132762312634	9.20770877944326	1.49892933618844	1.9271948608137	0	0	0	0	12.6338329764454	0	0	0	0	0	10.4925053533191	0.856531049250535	0	3.21199143468951	0.642398286937901	0.856531049250535	0	0	0	0.214132762312634	0	1.2847965738758
23402	40321	"Lac du Mont d'Orge Sion"	46.23376	7.33926	150	"AWI"	150	9	408	124	0.300751879699248	0	0	0.300751879699248	0	1.35338345864662	0	2.55639097744361	0	0.75187969924812	0.451127819548872	0	0	0	0	0.300751879699248	0.150375939849624	0	1.35338345864662	16.9924812030075	0.300751879699248	0	0	0.150375939849624	0.300751879699248	0.300751879699248	0	3.00751879699248	0.300751879699248	0.451127819548872	0	0	0	0	8.1203007518797	0	0	53.5338345864662	0	0	6.91729323308271	0.300751879699248	0	0.150375939849624	0	0.451127819548872	0	0.300751879699248	0	0.150375939849624	0.300751879699248	0.451127819548872
23402	40321	"Lac du Mont d'Orge Sion"	46.23376	7.33926	170	"AWI"	170	72	477	205	1.16822429906542	0.233644859813084	2.57009345794392	0.700934579439252	0	2.33644859813084	0	2.80373831775701	0	1.4018691588785	0.233644859813084	0	0	7.94392523364486	0	0.467289719626168	0.233644859813084	0	2.10280373831776	42.7570093457944	0.934579439252336	0	0	0.233644859813084	1.63551401869159	0	0	7.00934579439252	0.233644859813084	0.934579439252336	0	0	0	0	9.57943925233645	0	0	0	0	0	6.77570093457944	2.57009345794392	0	1.86915887850467	1.16822429906542	0.700934579439252	0	0.467289719626168	0	0	0.233644859813084	0.700934579439252
23402	40321	"Lac du Mont d'Orge Sion"	46.23376	7.33926	190	"AWI"	190	188	576	364	0.943396226415094	0	5.34591194968553	1.57232704402516	0	1.88679245283019	0	2.51572327044025	0	1.88679245283019	0.314465408805031	0	0	10.6918238993711	0	0.628930817610063	0	0	3.45911949685535	30.188679245283	0.943396226415094	0	0	0	1.25786163522013	0	0	7.23270440251572	0.943396226415094	0.314465408805031	0	0	0	0	13.8364779874214	0	0	0	0	0	11.3207547169811	0.314465408805031	0	0.314465408805031	0.943396226415094	1.25786163522013	0	0	0	0.314465408805031	0	1.57232704402516
