"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Convolvulaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Ilex"	"Juglans"	"Lamiaceae"	"Malvaceae"	"Onagraceae"	"Ostrya.Carpinus"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Thalictrum"	"Tilia"	"Ulmus"
3113	4053	"Fougères"	48.51667	-0.83333	4	"AWI"	4	-119	31	-36	0.26525198938992	24.1379310344828	0.26525198938992	0	0.26525198938992	0.26525198938992	0	0.530503978779841	0	0	0	0.26525198938992	0	0.26525198938992	0	0	0	8.22281167108753	0	0	0	0	0	0.26525198938992	0.530503978779841	0.26525198938992	0.795755968169761	4.77453580901857	0	58.3554376657825	0	0	0	0.26525198938992	0	0	0	0.26525198938992
3113	4053	"Fougères"	48.51667	-0.83333	7	"AWI"	7	-109	49	-24	0	47.2573839662447	0	1.26582278481013	1.05485232067511	0	0	0.421940928270042	0	0	0	0.210970464135021	0	0.843881856540084	0.632911392405063	0.421940928270042	0	9.91561181434599	0	0	0	0	0	0	0.210970464135021	0.421940928270042	0.843881856540084	9.91561181434599	0	25.3164556962025	0	0	0.421940928270042	0	0.632911392405063	0	0	0.210970464135021
3113	4053	"Fougères"	48.51667	-0.83333	13	"AWI"	13	-95	98	-2	0	72.8952772073922	0	0	0	0.205338809034908	0	0.205338809034908	0	0	0	0	0	0.205338809034908	1.84804928131417	0.205338809034908	0	13.5523613963039	0	0	0	0	0	0	0	0	0.410677618069815	5.54414784394251	0	4.72279260780287	0	0	0.205338809034908	0	0	0	0	0
3113	4053	"Fougères"	48.51667	-0.83333	16	"AWI"	16	-86	117	9	0	59.6	0	0.4	0.4	0.6	0	0.4	0	0	0	0.4	0	1	2	1.4	0	19	0	0.6	0	0	0	0	0	0	0.4	8.4	0	5	0.2	0	0	0.2	0	0	0	0
3113	4053	"Fougères"	48.51667	-0.83333	18	"AWI"	18	-76	121	17	0	74.6835443037975	0	0	0.421940928270042	0.421940928270042	0	0.210970464135021	0	0	0.210970464135021	0.210970464135021	0	1.05485232067511	0.210970464135021	0.210970464135021	0	13.2911392405063	0	0	0	0	0	0	0.210970464135021	0.210970464135021	0.421940928270042	5.06329113924051	0	2.53164556962025	0	0	0.421940928270042	0.210970464135021	0	0	0	0
3113	4053	"Fougères"	48.51667	-0.83333	20	"AWI"	20	-69	127	26	0	85.9322033898305	0	0	0.169491525423729	0	0	0	0	0	0	0.169491525423729	0	0.677966101694915	0	0.169491525423729	0	8.13559322033898	0	0.169491525423729	0.169491525423729	0	0	0	0	0	0.169491525423729	2.54237288135593	0	1.52542372881356	0	0	0	0.169491525423729	0	0	0	0
3113	4053	"Fougères"	48.51667	-0.83333	22	"AWI"	22	-62	135	35	0	33.4782608695652	0	0	0.217391304347826	0	0	0	0	0	0	0	0	1.52173913043478	1.08695652173913	2.17391304347826	0	47.3913043478261	0	0.217391304347826	0	0	0	0	0	0	1.08695652173913	8.91304347826087	0	3.69565217391304	0	0	0	0	0.217391304347826	0	0	0
3113	4053	"Fougères"	48.51667	-0.83333	24	"AWI"	24	-56	143	43	0	70.076726342711	0	0.255754475703325	0	0	0	0.51150895140665	0	0	0	0.51150895140665	0	1.27877237851662	1.0230179028133	0.767263427109974	0	13.2992327365729	0	0.51150895140665	0	0	0	0	0	0	0	6.90537084398977	0	4.60358056265985	0	0	0	0	0.255754475703325	0	0	0
3113	4053	"Fougères"	48.51667	-0.83333	26	"AWI"	26	-50	152	51	0	36.9774919614148	0	0	0.321543408360129	0.321543408360129	0	0	0	0	0	0.321543408360129	0	1.92926045016077	2.2508038585209	1.92926045016077	0	19.2926045016077	0	0.643086816720257	0	0	0	0	0	0	3.85852090032154	22.1864951768489	0	8.36012861736334	0	0	0.643086816720257	0.643086816720257	0.321543408360129	0	0	0
3113	4053	"Fougères"	48.51667	-0.83333	28	"AWI"	28	-46	163	60	0	28.8343558282209	0	0	0.613496932515337	0	0	0.306748466257669	0	0	0	0	0	1.22699386503067	3.06748466257669	1.22699386503067	0	20.8588957055215	0	0.613496932515337	0	0	0	0	0	0.306748466257669	3.37423312883436	26.6871165644172	0	10.7361963190184	0	0.306748466257669	0	0.920245398773006	0.920245398773006	0	0	0
