"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Corylus"	"Crassulaceae"	"Crataegus"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fraxinus"	"Ilex"	"Indeterminable"	"Juniperus"	"Myrica"	"Nartheciaceae"	"Onagraceae"	"Orobanchaceae"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygalaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Scrophulariaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
23919	41502	"Lough Nabraddan"	55.022748	-8.34934	762	"AWI"	762	1934	2931	2369	0	17	0	0	0	0	0	41	1	0	0	0	74	0	0	47	73	0	2	0	4	0	25	8	0	3	0	0	0	138	0	1	17	0	0	0	2	12	0	0	0	0	0	0	4	1
23919	41502	"Lough Nabraddan"	55.022748	-8.34934	770	"AWI"	770	2029	3044	2477	0	17	0	1	1	0	0	28	1	0	0	0	63	0	0	71	0	0	2	0	0	2	35	9	0	0	0	0	0	133	0	1	8	0	17	0	0	12	0	0	0	0	0	0	0	0
23919	41502	"Lough Nabraddan"	55.022748	-8.34934	778	"AWI"	778	2118	3156	2590	0	8	0	0	0	0	0	31	1	0	0	0	51	0	0	67	70	0	2	0	0	1	34	12	0	4	0	0	0	150	0	0	7	0	10	0	1	7	0	0	0	0	0	0	7	1
23919	41502	"Lough Nabraddan"	55.022748	-8.34934	786	"AWI"	786	2219	3279	2705	0	14	0	0	0	2	2	27	0	0	0	1	80	0	0	54	0	0	4	0	2	0	57	6	0	5	0	0	0	0	0	0	14	0	0	1	1	10	0	0	0	0	0	0	0	1
23919	41502	"Lough Nabraddan"	55.022748	-8.34934	794	"AWI"	794	2315	3394	2815	0	8	0	0	0	0	0	40	0	0	0	0	82	0	0	55	0	0	0	0	0	0	42	1	0	9	0	0	0	137	0	0	15	0	13	0	1	8	0	0	1	1	0	0	5	1
23919	41502	"Lough Nabraddan"	55.022748	-8.34934	802	"AWI"	802	2398	3525	2923	0	16	0	0	0	1	0	46	0	0	0	0	72	0	0	28	0	0	8	0	0	2	48	6	0	0	0	0	0	121	0	0	23	0	16	0	2	4	0	0	1	2	0	0	5	0
23919	41502	"Lough Nabraddan"	55.022748	-8.34934	810	"AWI"	810	2504	3627	3038	0	18	0	0	1	1	0	41	0	0	0	0	96	0	0	52	0	0	6	0	1	1	49	4	0	2	0	0	0	0	0	0	23	0	24	0	1	6	0	0	0	3	0	0	8	2
23919	41502	"Lough Nabraddan"	55.022748	-8.34934	818	"AWI"	818	2610	3734	3152	0	14	0	1	0	0	0	46	0	0	0	0	108	1	0	53	78	0	0	0	3	0	45	6	0	0	0	0	0	0	0	1	16	0	0	0	3	7	0	0	0	0	0	0	4	4
23919	41502	"Lough Nabraddan"	55.022748	-8.34934	826	"AWI"	826	2721	3843	3262	0	22	0	0	0	0	0	41	0	0	0	0	95	1	0	51	61	0	12	0	2	2	30	3	0	0	0	0	0	0	0	0	26	2	0	0	0	9	0	0	0	1	0	0	4	1
23919	41502	"Lough Nabraddan"	55.022748	-8.34934	834	"AWI"	834	2823	3947	3373	0	24	0	0	0	1	0	40	0	0	0	0	113	1	0	32	0	0	2	1	3	0	39	2	1	5	0	0	0	0	0	0	21	1	25	0	2	14	0	1	0	0	0	0	4	1
23919	41502	"Lough Nabraddan"	55.022748	-8.34934	850	"AWI"	850	3040	4162	3591	0	21	0	0	0	0	0	49	0	0	0	0	101	0	0	48	0	0	3	2	0	3	11	9	0	0	0	0	0	0	0	0	30	1	12	0	0	6	0	0	0	0	0	0	6	2
23919	41502	"Lough Nabraddan"	55.022748	-8.34934	858	"AWI"	858	3151	4263	3700	0	20	0	0	1	1	0	49	0	0	0	0	108	0	0	31	0	0	1	0	1	1	12	4	0	6	0	0	0	0	0	0	33	0	15	0	4	11	0	0	0	0	0	0	6	0
23919	41502	"Lough Nabraddan"	55.022748	-8.34934	866	"AWI"	866	3259	4356	3808	0	22	0	2	1	0	0	48	0	0	0	0	80	0	0	52	0	0	0	1	4	0	14	5	0	0	0	0	0	0	0	2	21	0	11	1	2	12	0	1	0	1	0	0	8	1
23919	41502	"Lough Nabraddan"	55.022748	-8.34934	874	"AWI"	874	3374	4462	3918	0	15	0	1	1	1	0	37	1	0	0	0	73	0	0	48	58	0	5	0	3	0	27	3	0	0	0	0	0	0	0	0	26	4	18	0	2	15	0	0	0	0	0	0	4	0
23919	41502	"Lough Nabraddan"	55.022748	-8.34934	882	"AWI"	882	3483	4569	4030	0	15	0	1	0	0	0	53	1	0	0	0	83	0	0	54	57	0	5	0	1	0	8	2	0	3	0	0	0	0	0	0	26	0	15	0	3	6	0	0	0	2	0	0	4	1
23919	41502	"Lough Nabraddan"	55.022748	-8.34934	890	"AWI"	890	3595	4658	4134	0	22	0	0	2	4	0	43	1	0	0	0	83	1	0	43	46	0	2	2	4	3	5	7	0	0	0	0	0	115	0	0	40	0	13	0	0	13	0	0	0	0	0	0	8	2
23919	41502	"Lough Nabraddan"	55.022748	-8.34934	898	"AWI"	898	3724	4768	4242	0	17	0	1	0	2	0	33	1	0	0	0	73	0	0	50	48	0	2	0	4	1	6	2	0	0	47	0	0	0	0	0	22	0	0	0	1	4	0	0	0	4	0	0	7	0
23919	41502	"Lough Nabraddan"	55.022748	-8.34934	906	"AWI"	906	3851	4848	4351	0	20	0	0	0	0	0	41	2	0	0	0	59	0	0	37	0	0	5	0	1	1	0	10	0	0	51	0	0	0	0	0	50	0	21	0	0	6	0	0	0	3	0	0	9	3
23919	41502	"Lough Nabraddan"	55.022748	-8.34934	914	"AWI"	914	3978	4926	4463	0	35	0	0	0	1	0	49	0	0	0	0	78	1	0	42	0	0	7	2	5	3	0	5	0	0	0	0	0	0	0	0	51	0	0	0	2	14	0	0	0	11	0	0	12	2
23919	41502	"Lough Nabraddan"	55.022748	-8.34934	922	"AWI"	922	4084	5023	4567	0	32	0	0	0	0	0	55	0	0	0	0	58	0	0	32	44	0	2	0	5	1	2	1	1	0	0	0	0	0	0	0	52	0	8	0	0	10	0	1	0	4	0	0	7	0
23919	41502	"Lough Nabraddan"	55.022748	-8.34934	930	"AWI"	930	4249	5103	4671	0	24	0	0	1	1	0	39	1	0	0	0	60	0	0	38	0	0	1	0	0	1	2	5	0	0	0	0	0	0	0	0	75	0	0	0	0	9	0	0	1	2	0	0	11	0
23919	41502	"Lough Nabraddan"	55.022748	-8.34934	938	"AWI"	938	4399	5176	4771	0	26	0	0	0	0	0	34	0	0	0	0	52	1	0	42	0	0	3	0	1	2	3	3	0	0	95	0	0	0	0	0	62	0	0	0	0	3	0	0	0	1	0	0	7	1
23919	41502	"Lough Nabraddan"	55.022748	-8.34934	954	"AWI"	954	4747	5311	4970	0	27	0	0	0	0	0	60	0	0	0	0	67	0	1	26	0	0	7	0	3	1	0	6	0	0	116	0	0	0	0	0	63	0	0	0	1	8	0	0	1	7	0	0	15	1
23919	41502	"Lough Nabraddan"	55.022748	-8.34934	958	"AWI"	958	4835	5442	5061	0	34	0	0	2	0	0	83	0	0	0	0	69	1	0	17	0	0	0	2	0	4	0	0	0	0	103	0	0	0	0	0	82	0	7	0	0	6	0	0	1	5	0	0	9	0
23919	41502	"Lough Nabraddan"	55.022748	-8.34934	962	"AWI"	962	4869	5626	5158	0	27	0	0	0	0	0	58	1	0	0	0	101	0	0	27	0	0	3	2	1	0	0	4	0	0	125	0	0	0	0	1	56	0	0	0	0	4	0	0	0	0	0	0	18	1
23919	41502	"Lough Nabraddan"	55.022748	-8.34934	966	"AWI"	966	4942	5780	5278	0	39	0	1	0	0	0	50	0	0	0	0	85	0	0	36	0	0	1	0	0	0	0	4	0	0	82	0	0	0	0	0	64	0	0	0	0	10	0	0	0	0	1	0	29	1
23919	41502	"Lough Nabraddan"	55.022748	-8.34934	970	"AWI"	970	4983	6001	5388	0	42	0	2	0	1	0	33	3	0	0	0	75	2	0	36	28	0	2	0	3	2	0	4	0	0	0	0	0	0	0	1	53	2	0	0	1	8	0	0	0	1	0	0	19	0
23919	41502	"Lough Nabraddan"	55.022748	-8.34934	978	"AWI"	978	5127	6344	5613	0	27	0	2	0	2	0	43	0	0	0	1	93	0	0	45	0	0	0	1	1	0	0	3	0	2	0	0	0	0	1	0	45	0	0	0	2	4	0	0	0	0	0	0	7	1
23919	41502	"Lough Nabraddan"	55.022748	-8.34934	986	"AWI"	986	5276	6649	5842	0	30	0	1	1	1	0	49	0	0	0	0	113	0	0	39	0	0	1	0	7	0	2	1	0	0	0	0	0	0	0	0	23	0	13	0	0	4	0	0	0	0	0	0	13	0
23919	41502	"Lough Nabraddan"	55.022748	-8.34934	994	"AWI"	994	5431	6939	6072	0	20	0	1	0	0	0	64	0	0	0	0	75	0	0	48	0	0	3	0	4	2	0	5	0	0	36	0	0	0	0	0	49	0	10	0	1	6	0	0	0	0	0	0	24	0
23919	41502	"Lough Nabraddan"	55.022748	-8.34934	1002	"AWI"	1002	5581	7191	6299	0	15	0	0	0	1	0	45	0	0	0	0	76	1	0	36	0	0	1	0	3	4	0	7	0	0	0	0	0	0	0	0	31	0	16	0	0	5	0	0	0	1	0	0	23	0
23919	41502	"Lough Nabraddan"	55.022748	-8.34934	1010	"AWI"	1010	5758	7405	6536	0	19	0	4	3	0	0	49	1	0	0	0	133	0	0	37	0	0	0	0	2	1	0	10	0	0	0	0	0	0	0	0	51	0	8	0	0	14	0	0	0	0	0	0	17	0
23919	41502	"Lough Nabraddan"	55.022748	-8.34934	1018	"AWI"	1018	5951	7608	6760	0	12	0	1	0	0	0	60	1	0	0	0	122	0	0	22	0	0	1	0	4	1	0	2	0	0	0	0	0	0	0	0	25	0	10	0	1	9	0	0	0	0	0	0	21	1
23919	41502	"Lough Nabraddan"	55.022748	-8.34934	1026	"AWI"	1026	6148	7829	6988	0	7	0	1	0	1	0	39	0	0	0	0	113	0	0	36	0	0	1	0	1	3	0	6	0	0	0	0	0	0	0	0	31	1	7	0	1	10	0	0	0	0	0	0	24	0
23919	41502	"Lough Nabraddan"	55.022748	-8.34934	1034	"AWI"	1034	6358	8037	7226	0	4	0	2	0	0	0	47	1	0	0	0	149	1	0	27	31	0	2	0	3	1	0	4	0	0	0	0	0	0	0	0	33	0	0	0	0	10	0	0	0	0	0	0	23	0
23919	41502	"Lough Nabraddan"	55.022748	-8.34934	1050	"AWI"	1050	6813	8432	7684	0	22	0	0	0	2	0	49	0	0	0	0	94	0	0	43	0	0	5	0	3	2	0	8	0	0	68	0	0	0	0	0	40	0	0	0	0	7	0	0	0	1	0	0	9	1
23919	41502	"Lough Nabraddan"	55.022748	-8.34934	1058	"AWI"	1058	7048	8597	7913	0	13	0	0	2	1	0	40	3	0	0	0	134	1	0	24	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	3	35	0	0	0	0	5	0	0	0	0	0	0	24	0
23919	41502	"Lough Nabraddan"	55.022748	-8.34934	1066	"AWI"	1066	7297	8777	8133	0	4	0	0	1	0	0	52	0	0	0	0	192	0	0	28	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	6	0	0	0	0	0	0	24	1
23919	41502	"Lough Nabraddan"	55.022748	-8.34934	1074	"AWI"	1074	7527	8931	8345	0	0	0	0	0	0	0	45	0	0	0	0	173	0	0	32	38	0	1	0	0	0	0	0	0	0	56	0	0	0	0	0	40	0	0	0	1	6	0	0	0	0	0	0	22	0
23919	41502	"Lough Nabraddan"	55.022748	-8.34934	1082	"AWI"	1082	7803	9081	8566	0	2	1	0	0	0	0	57	0	0	0	0	138	0	0	42	43	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	39	0	6	0	1	13	0	0	3	0	0	0	20	1
23919	41502	"Lough Nabraddan"	55.022748	-8.34934	1090	"AWI"	1090	8134	9198	8782	0	2	1	1	4	2	0	69	1	0	0	0	181	0	0	38	0	0	0	0	3	0	0	1	0	0	42	0	0	0	0	2	38	0	0	0	2	14	0	0	0	0	0	0	34	0
23919	41502	"Lough Nabraddan"	55.022748	-8.34934	1094	"AWI"	1094	8327	9264	8886	0	0	0	0	1	0	0	93	2	0	0	0	192	0	0	44	0	0	0	0	0	2	0	0	0	0	32	0	0	0	0	1	48	0	0	0	6	25	0	1	1	0	0	0	32	0
23919	41502	"Lough Nabraddan"	55.022748	-8.34934	1098	"AWI"	1098	8564	9306	8981	0	1	1	0	0	0	0	107	1	0	0	0	200	1	0	24	0	0	0	0	7	0	0	1	0	0	0	0	0	0	0	0	27	1	0	0	2	33	1	0	0	1	0	0	18	0
23919	41502	"Lough Nabraddan"	55.022748	-8.34934	1102	"AWI"	1102	8706	9380	9093	0	0	1	1	0	0	0	91	0	0	0	0	298	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	31	0	4	0	3	24	0	0	0	0	0	0	36	1
23919	41502	"Lough Nabraddan"	55.022748	-8.34934	1106	"AWI"	1106	8884	9447	9206	0	0	0	0	0	0	0	103	1	0	0	0	245	1	0	21	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	7	5	0	0	0	1	11	0	0	2	0	0	0	18	0
23919	41502	"Lough Nabraddan"	55.022748	-8.34934	1110	"AWI"	1110	9002	9656	9321	0	0	0	0	0	0	0	83	2	0	0	0	258	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	1	13	0	1	0	0	0	0	20	0
23919	41502	"Lough Nabraddan"	55.022748	-8.34934	1114	"AWI"	1114	9092	9855	9433	0	0	0	0	0	0	0	100	0	0	0	0	256	0	0	13	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	21	0	0	3	0	0	0	14	0
23919	41502	"Lough Nabraddan"	55.022748	-8.34934	1118	"AWI"	1118	9172	10020	9550	0	0	0	0	0	1	0	106	0	0	0	0	274	0	0	26	14	0	0	0	0	3	0	0	0	0	0	0	0	0	0	4	3	0	0	1	1	10	0	0	4	0	1	0	4	0
23919	41502	"Lough Nabraddan"	55.022748	-8.34934	1122	"AWI"	1122	9215	10281	9657	0	0	0	0	0	1	0	143	0	0	0	0	242	5	0	9	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	3	1	0	0	9	12	0	0	2	0	0	0	1	0
23919	41502	"Lough Nabraddan"	55.022748	-8.34934	1126	"AWI"	1126	9322	10362	9785	0	0	0	0	0	0	0	92	0	0	0	0	374	0	0	11	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	17	0	0	0	0	0	0	1	0
23919	41502	"Lough Nabraddan"	55.022748	-8.34934	1130	"AWI"	1130	9401	10516	9917	0	0	0	0	0	0	0	118	0	0	0	0	360	0	0	16	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	11	0	0	0	9	0	0	2	0
23919	41502	"Lough Nabraddan"	55.022748	-8.34934	1134	"AWI"	1134	9503	10660	10041	0	0	0	0	3	0	0	90	0	0	0	0	338	1	0	9	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3	5	0	0	0	5	16	0	0	0	1	0	0	1	0
23919	41502	"Lough Nabraddan"	55.022748	-8.34934	1138	"AWI"	1138	9609	10754	10174	0	0	0	0	0	1	0	181	1	0	0	0	203	0	0	13	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	24	0	0	0	2	0	0	0	0
23919	41502	"Lough Nabraddan"	55.022748	-8.34934	1142	"AWI"	1142	9673	10914	10290	0	0	0	1	0	2	0	310	0	0	0	0	9	0	0	25	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	9	1	0	0	0	7	31	0	0	0	0	0	0	0	1
23919	41502	"Lough Nabraddan"	55.022748	-8.34934	1154	"AWI"	1154	10095	11192	10689	0	0	1	0	0	1	0	293	0	0	0	0	7	1	0	23	0	0	0	0	1	10	0	0	0	0	0	0	0	0	0	6	1	2	0	1	2	37	2	0	0	1	1	0	0	0
23919	41502	"Lough Nabraddan"	55.022748	-8.34934	1158	"AWI"	1158	10268	11270	10816	0	0	0	0	0	2	0	252	0	0	0	0	3	0	0	29	14	0	0	0	0	19	0	0	0	0	0	0	0	0	0	6	0	1	0	0	7	60	0	0	1	0	0	0	0	0
23919	41502	"Lough Nabraddan"	55.022748	-8.34934	1162	"AWI"	1162	10371	11387	10941	0	0	0	0	0	1	0	266	1	0	0	0	0	0	0	22	8	0	0	0	2	43	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	39	1	0	0	0	0	0	0	1
23919	41502	"Lough Nabraddan"	55.022748	-8.34934	1166	"AWI"	1166	10614	11458	11058	0	0	0	0	0	0	0	154	1	0	0	0	0	1	0	26	0	0	0	0	0	52	0	0	0	0	0	0	1	0	0	3	0	4	0	0	18	42	1	0	0	0	0	0	0	0
23919	41502	"Lough Nabraddan"	55.022748	-8.34934	1170	"AWI"	1170	10778	11578	11188	0	0	0	0	0	1	0	53	1	0	0	0	0	11	0	31	0	0	0	0	3	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	24	0	0	0	0	0	0	0	0
23919	41502	"Lough Nabraddan"	55.022748	-8.34934	1174	"AWI"	1174	10872	11693	11295	0	0	0	1	0	1	0	27	1	0	0	0	0	12	0	32	0	0	0	0	0	266	0	0	0	0	0	0	0	0	0	1	1	0	0	1	14	6	0	0	0	0	1	0	0	0
23919	41502	"Lough Nabraddan"	55.022748	-8.34934	1178	"AWI"	1178	10941	11854	11402	0	0	2	1	0	1	3	19	1	0	0	0	3	21	0	57	0	0	0	0	3	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	3	0	0	0	0	0	0	0	1
23919	41502	"Lough Nabraddan"	55.022748	-8.34934	1186	"AWI"	1186	11136	12186	11632	0	0	0	0	0	2	4	11	4	0	0	1	0	7	0	73	0	0	0	0	2	3	0	0	1	0	0	0	0	0	0	1	0	0	0	0	44	12	1	0	0	0	1	0	0	0
23919	41502	"Lough Nabraddan"	55.022748	-8.34934	1194	"AWI"	1194	11322	12475	11882	1	0	0	2	0	3	0	5	0	0	0	2	0	0	0	58	168	0	0	0	4	4	0	0	1	0	0	0	0	0	0	0	0	2	0	0	15	7	0	1	0	0	1	0	0	0
23919	41502	"Lough Nabraddan"	55.022748	-8.34934	1202	"AWI"	1202	11490	12729	12144	0	0	1	1	0	1	2	6	1	0	0	0	0	3	0	80	0	0	0	0	7	4	0	0	5	0	0	0	1	0	0	0	0	1	0	0	22	14	0	0	0	0	1	0	0	1
23919	41502	"Lough Nabraddan"	55.022748	-8.34934	1210	"AWI"	1210	11740	12888	12397	0	0	1	2	0	2	0	5	1	0	0	0	0	2	0	62	0	0	0	0	2	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	10	5	0	0	0	0	3	0	0	0
23919	41502	"Lough Nabraddan"	55.022748	-8.34934	1218	"AWI"	1218	12054	13042	12639	0	1	0	0	0	0	9	7	1	0	0	0	4	2	0	117	0	0	0	0	1	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	1	0	0	0
23919	41502	"Lough Nabraddan"	55.022748	-8.34934	1226	"AWI"	1226	12444	13183	12870	0	0	0	1	0	5	5	14	1	0	0	0	0	3	0	138	0	0	0	0	1	35	0	0	0	0	0	0	0	0	0	0	0	2	0	0	16	15	0	0	0	0	0	0	0	0
23919	41502	"Lough Nabraddan"	55.022748	-8.34934	1234	"AWI"	1234	12783	13337	13104	0	0	0	1	0	1	5	21	0	0	0	0	1	4	0	66	0	0	0	0	3	132	0	0	0	0	0	0	0	0	0	0	0	3	0	0	8	12	1	1	0	0	0	0	0	0
23919	41502	"Lough Nabraddan"	55.022748	-8.34934	1242	"AWI"	1242	12891	13732	13257	0	0	0	0	0	3	0	5	1	0	0	0	0	10	0	78	0	0	0	0	5	99	0	0	1	0	0	0	0	0	0	0	0	0	0	0	34	19	1	0	0	0	0	0	0	0
