"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acacia"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cedrus"	"Celtis"	"Ceratonia"	"Cistaceae"	"Convolvulaceae"	"Coriariaceae"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Eucalyptus"	"Fabaceae"	"Fagus"	"Geraniaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Olea"	"Papaveraceae"	"Phillyrea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Thalictrum"	"Thymelaeaceae"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
3464	4483	"Delta del Rio Besos"	41.40528	2.24833	2	"AWI"	2	-27	-21	-24	0	0.33003300330033	0	2.31023102310231	20.1320132013201	6.6006600660066	0	0.66006600660066	0	0.33003300330033	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65016501650165	1.32013201320132	0.33003300330033	4.29042904290429	0.33003300330033	0	0	0	0	0	0	0.33003300330033	7.59075907590759	0.33003300330033	0	22.7722772277228	0.33003300330033	4.95049504950495	0.33003300330033	0	0.99009900990099	0.33003300330033	4.62046204620462	18.1518151815182	0	0	0	0	0.33003300330033	0	0	0	0.33003300330033	0	0	0	0.33003300330033
3464	4483	"Delta del Rio Besos"	41.40528	2.24833	3	"AWI"	3	-22	-16	-19	0	0	0	1.63398692810458	14.7058823529412	8.16993464052288	0	3.26797385620915	0	1.63398692810458	0	0	0.326797385620915	0	0	0	0	0	0	0	0	0	0	1.96078431372549	0.65359477124183	0	3.92156862745098	0.326797385620915	0	0	0.65359477124183	0.326797385620915	0	0	0.326797385620915	10.4575163398693	0.326797385620915	0.65359477124183	13.7254901960784	0	9.47712418300654	0.326797385620915	0	0	0	8.82352941176471	15.359477124183	0	0.326797385620915	0	1.30718954248366	0	0	0	0	0.65359477124183	0	0	0	0.65359477124183
3464	4483	"Delta del Rio Besos"	41.40528	2.24833	4	"AWI"	4	-15	-11	-13	0	0	0	0.99009900990099	15.1815181518152	6.6006600660066	0	1.65016501650165	10.5610561056106	0.33003300330033	0	0	0	0	0	0	0	0	0	0	0	0	0	3.3003300330033	0.66006600660066	0	4.29042904290429	0	0	0	0	0	0	0.66006600660066	0.33003300330033	8.25082508250825	0	0.33003300330033	12.2112211221122	0.66006600660066	6.27062706270627	0.33003300330033	0	0.33003300330033	0	9.24092409240924	16.8316831683168	0	0	0	0.66006600660066	0.33003300330033	0	0	0	0	0	0	0	0
3464	4483	"Delta del Rio Besos"	41.40528	2.24833	5	"AWI"	5	-11	-4	-7	0	0	0	1.86567164179104	14.1791044776119	10.0746268656716	0	2.23880597014925	11.5671641791045	0.373134328358209	0	0	0	0	0	0	0	0	0	0	0	0	0	2.61194029850746	0.373134328358209	0.746268656716418	0.373134328358209	0	0	0	0	0.373134328358209	0	0	0.746268656716418	7.08955223880597	0	0.746268656716418	17.5373134328358	0.373134328358209	2.98507462686567	0	0	2.61194029850746	0	8.2089552238806	13.4328358208955	0	0	0	0	0.746268656716418	0	0	0	0.373134328358209	0	0	0.373134328358209	0
3464	4483	"Delta del Rio Besos"	41.40528	2.24833	6	"AWI"	6	-4	2	-1	0	0.598802395209581	0	2.9940119760479	13.1736526946108	7.78443113772455	0	3.59281437125748	0	1.19760479041916	0	0	0	0	0	0	0	0	0	0	0	0	0	1.19760479041916	1.19760479041916	0	4.19161676646707	0	0	0.598802395209581	0	0	0	0	0.598802395209581	6.58682634730539	0.598802395209581	0	16.1676646706587	0	10.1796407185629	0	0	1.19760479041916	0	8.98203592814371	17.3652694610778	0	0	0	0.598802395209581	0	0	0	0	0	0	0	0	1.19760479041916
3464	4483	"Delta del Rio Besos"	41.40528	2.24833	7	"AWI"	7	1	7	4	0	0	0	4.76190476190476	21.4285714285714	4.16666666666667	0	2.97619047619048	0	0	0	0	0	0.595238095238095	0.595238095238095	0	0.595238095238095	0.595238095238095	0	0	0	0	0	1.19047619047619	1.19047619047619	0.595238095238095	2.38095238095238	1.19047619047619	0	0.595238095238095	0.595238095238095	0	0	0	0	4.76190476190476	0	3.57142857142857	14.2857142857143	0	5.95238095238095	0	0	1.19047619047619	0	6.54761904761905	16.0714285714286	0	0	0	0.595238095238095	0	0	1.19047619047619	0	0.595238095238095	0.595238095238095	0	0	1.19047619047619
3464	4483	"Delta del Rio Besos"	41.40528	2.24833	9	"AWI"	9	12	19	16	0	0	0	2.56410256410256	12.8205128205128	4.61538461538462	0	4.61538461538462	0	0.512820512820513	0	0	0	0	0	0	0.512820512820513	0	0	0	0	0	0	0.512820512820513	0.512820512820513	0.512820512820513	3.07692307692308	1.02564102564103	0	0	0	0.512820512820513	0	0	0	6.66666666666667	0	1.02564102564103	28.2051282051282	0	6.66666666666667	0	0	0.512820512820513	0	8.2051282051282	15.3846153846154	0.512820512820513	0	0	0	0	0	0.512820512820513	0	0	0.512820512820513	0	0	0
3464	4483	"Delta del Rio Besos"	41.40528	2.24833	11	"AWI"	11	22	33	28	0	0	0	2.38095238095238	19.047619047619	3.96825396825397	0.793650793650794	0.793650793650794	0	1.58730158730159	0	0	0	0	0	0	0	0.793650793650794	0	0	0	0	0	0.793650793650794	1.58730158730159	0	3.17460317460317	0	0	0	0.793650793650794	0	0	0	0	6.34920634920635	0	0.793650793650794	26.984126984127	0.793650793650794	7.93650793650794	0.793650793650794	0	0	0	3.96825396825397	14.2857142857143	0	0	0	0.793650793650794	0	0	0.793650793650794	0	0	0	0	0	0.793650793650794
3464	4483	"Delta del Rio Besos"	41.40528	2.24833	13	"AWI"	13	33	45	39	0	0	0	3.68421052631579	7.89473684210526	2.63157894736842	0	4.21052631578947	0	3.15789473684211	1.05263157894737	0	0	0	1.57894736842105	0	0	0	0	0	0	0	0	23.1578947368421	0.526315789473684	0	0.526315789473684	1.57894736842105	0	0	0	1.05263157894737	0.526315789473684	0.526315789473684	0	5.78947368421053	0	0	21.0526315789474	0	7.36842105263158	0	0	0	0	3.15789473684211	7.89473684210526	0.526315789473684	0	0	0	2.10526315789474	0	0	0	0	0	0	0	0
3464	4483	"Delta del Rio Besos"	41.40528	2.24833	15	"AWI"	15	45	55	50	0	0	0	0.740740740740741	16.2962962962963	5.92592592592593	0	1.48148148148148	0	0	0	0	0	0	1.48148148148148	0	1.48148148148148	0.740740740740741	0	0	0	0	0	1.48148148148148	0.740740740740741	0	2.22222222222222	0	0	0	0	0	0	0.740740740740741	0	2.96296296296296	0.740740740740741	2.22222222222222	35.5555555555556	0	5.18518518518519	0	0	1.48148148148148	0	4.44444444444444	11.8518518518519	0	0	0	1.48148148148148	0	0	0	0	0	0.740740740740741	0	0	0
