"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Celastraceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Juniperus"	"Lamiaceae"	"Larix"	"Linaceae"	"Malus"	"Onagraceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Scrophulariaceae"	"Tilia"	"Ulmus"	"Urticaceae"	"Violaceae"
3166	4118	"Liptovský Ján"	49.04167	19.67778	85	"AWI"	85	2270	3012	2602	47	0	41	0	2	0	0	0	13	0	0	0	0	0	0	0	0	11	4	0	0	0	4	0	0	0	0	1	0	1	0	0	0	0	0	310	363	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
3166	4118	"Liptovský Ján"	49.04167	19.67778	90	"AWI"	90	2310	3062	2665	46	0	38	1	1	0	6	0	9	0	0	0	0	0	0	0	0	10	28	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	263	218	0	0	0	0	0	0	10	0	0	0	3	0	1	0	0	0	1	2	0	0
3166	4118	"Liptovský Ján"	49.04167	19.67778	95	"AWI"	95	2336	3128	2724	138	0	3	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	8	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	273	104	0	0	0	0	0	0	7	0	0	0	0	0	1	0	0	0	0	0	0	0
3166	4118	"Liptovský Ján"	49.04167	19.67778	100	"AWI"	100	2392	3188	2782	89	0	13	4	4	1	16	0	14	0	0	0	0	0	0	1	0	16	115	0	0	0	4	0	60	0	0	1	0	0	0	0	1	3	0	242	107	0	0	0	0	9	0	22	0	1	0	2	3	1	1	0	0	2	2	0	0
3166	4118	"Liptovský Ján"	49.04167	19.67778	105	"AWI"	105	2443	3231	2837	73	0	53	3	1	0	4	0	4	0	0	0	0	0	0	0	0	6	51	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	246	142	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
3166	4118	"Liptovský Ján"	49.04167	19.67778	110	"AWI"	110	2480	3282	2894	109	0	22	2	1	0	1	0	4	0	0	0	0	0	0	0	0	3	31	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1	0	328	113	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	2	0	0	0	0
3166	4118	"Liptovský Ján"	49.04167	19.67778	115	"AWI"	115	2530	3343	2951	109	1	27	0	0	0	3	0	8	0	0	0	0	0	0	0	0	1	51	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	202	202	0	0	0	0	0	0	3	0	0	0	0	1	1	0	0	0	0	0	0	0
3166	4118	"Liptovský Ján"	49.04167	19.67778	120	"AWI"	120	2594	3374	3008	26	0	52	0	1	0	1	0	14	0	0	0	0	0	0	0	0	13	1	0	0	0	6	0	1	0	0	0	0	0	0	0	0	1	0	247	151	0	0	0	0	0	0	6	0	0	0	0	3	1	0	0	0	0	2	1	0
3166	4118	"Liptovský Ján"	49.04167	19.67778	125	"AWI"	125	2642	3412	3063	132	0	14	1	0	0	2	0	14	0	0	0	0	0	0	0	0	3	27	0	0	0	3	0	2	0	0	0	0	0	0	0	0	3	0	337	200	0	0	0	0	0	0	3	0	0	0	0	0	0	2	1	0	1	1	0	0
3166	4118	"Liptovský Ján"	49.04167	19.67778	130	"AWI"	130	2692	3471	3118	35	0	41	1	0	0	5	0	14	0	0	0	0	0	0	0	0	2	25	0	0	0	8	0	3	0	0	0	0	0	0	0	0	3	0	179	252	0	0	0	0	0	0	10	0	0	0	6	3	2	0	0	0	1	0	0	0
3166	4118	"Liptovský Ján"	49.04167	19.67778	135	"AWI"	135	2805	3500	3178	94	0	32	1	1	0	10	0	31	0	0	0	0	0	0	0	0	8	86	0	0	0	4	0	1	0	0	0	0	0	0	0	0	6	0	276	250	0	0	2	0	1	0	26	0	0	0	6	0	1	0	0	0	1	4	0	0
3166	4118	"Liptovský Ján"	49.04167	19.67778	140	"AWI"	140	2876	3543	3240	70	0	32	0	5	0	9	0	29	0	0	1	0	0	0	0	0	11	111	0	0	0	13	0	2	0	0	2	0	0	0	0	0	8	0	150	216	0	0	0	0	2	0	20	0	0	0	0	2	3	6	0	0	0	6	0	3
3166	4118	"Liptovský Ján"	49.04167	19.67778	145	"AWI"	145	2928	3594	3303	96	3	35	0	7	0	18	0	44	0	0	0	0	0	0	0	0	14	145	0	0	0	66	0	0	0	0	0	0	6	0	0	0	25	0	189	204	0	0	0	0	0	0	33	0	0	0	2	0	0	0	0	4	0	4	0	0
3166	4118	"Liptovský Ján"	49.04167	19.67778	150	"AWI"	150	3035	3622	3353	144	0	66	0	6	2	6	0	37	1	0	0	0	3	0	0	1	27	100	0	0	0	55	0	2	0	0	2	0	7	0	0	0	20	0	210	268	0	0	0	0	1	0	25	0	0	0	0	0	0	1	0	1	0	4	0	0
3166	4118	"Liptovský Ján"	49.04167	19.67778	155	"AWI"	155	3130	3647	3405	111	1	46	1	1	0	6	0	60	0	0	0	1	0	0	0	0	19	76	0	0	0	58	0	14	0	0	0	0	6	1	0	0	26	0	238	260	0	0	1	0	0	0	25	0	0	0	4	6	0	0	0	0	0	5	0	0
3166	4118	"Liptovský Ján"	49.04167	19.67778	160	"AWI"	160	3193	3695	3461	137	0	51	1	5	0	11	0	57	0	0	0	0	0	0	0	0	22	120	0	0	0	46	0	3	0	0	0	0	7	0	0	0	28	0	233	282	0	0	0	0	0	0	24	0	0	0	1	3	0	0	0	0	0	5	0	0
3166	4118	"Liptovský Ján"	49.04167	19.67778	165	"AWI"	165	3299	3738	3509	71	0	15	0	0	0	1	0	11	0	0	0	0	0	0	0	0	2	32	0	0	0	7	0	3	0	0	0	0	1	0	0	0	1	0	161	217	0	0	1	0	0	0	10	0	0	0	1	0	0	0	0	0	0	2	0	0
3166	4118	"Liptovský Ján"	49.04167	19.67778	170	"AWI"	170	3397	3780	3559	8	0	13	1	4	0	0	0	7	0	0	0	0	0	0	0	0	1	8	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	91	64	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	2	0	1	0	0
3166	4118	"Liptovský Ján"	49.04167	19.67778	175	"AWI"	175	3453	3828	3611	23	0	5	0	2	0	0	0	2	0	0	0	0	0	0	0	0	1	52	0	0	0	7	0	0	0	0	0	0	0	0	0	0	1	0	167	135	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	3	1	0	0
3166	4118	"Liptovský Ján"	49.04167	19.67778	180	"AWI"	180	3548	4024	3746	26	0	6	1	0	0	2	0	4	0	0	0	0	0	0	0	0	1	665	0	0	0	4	0	1	0	0	1	0	5	0	0	0	1	0	138	204	0	0	0	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0
3166	4118	"Liptovský Ján"	49.04167	19.67778	185	"AWI"	185	3613	4495	3979	124	0	16	0	2	0	7	0	17	0	0	0	0	0	0	0	0	4	840	0	0	0	5	0	6	0	0	7	0	1	0	0	0	3	0	111	220	0	0	0	0	0	0	19	0	0	0	5	0	1	0	0	3	3	2	0	0
3166	4118	"Liptovský Ján"	49.04167	19.67778	190	"AWI"	190	3653	5059	4207	52	0	51	2	3	0	28	0	50	0	0	0	0	0	0	0	0	31	19	0	0	0	95	0	1	0	0	7	0	1	0	0	0	21	1	84	107	0	0	0	0	0	0	11	0	0	0	1	0	0	0	0	3	3	8	1	0
3166	4118	"Liptovský Ján"	49.04167	19.67778	195	"AWI"	195	3761	5530	4441	95	0	45	0	8	0	7	0	25	0	0	0	0	0	0	0	0	33	245	0	0	0	89	0	1	0	0	3	0	1	0	0	0	9	0	188	88	0	0	0	0	2	0	37	0	0	0	0	0	0	0	0	0	0	2	0	0
3166	4118	"Liptovský Ján"	49.04167	19.67778	198	"AWI"	198	3928	5579	4597	103	0	54	3	3	0	14	0	45	0	0	0	0	0	0	2	0	45	625	0	0	0	54	1	13	0	0	13	0	2	0	0	0	17	0	64	105	0	0	0	0	0	0	26	0	0	0	3	0	6	0	0	0	0	7	1	0
3166	4118	"Liptovský Ján"	49.04167	19.67778	201	"AWI"	201	4028	5647	4781	68	0	26	3	4	0	0	0	43	0	0	1	0	0	0	0	0	34	245	0	0	0	29	0	0	0	0	0	0	1	0	0	0	19	0	299	73	0	0	0	0	0	0	16	0	0	0	2	0	0	0	0	0	1	3	0	0
3166	4118	"Liptovský Ján"	49.04167	19.67778	202	"AWI"	202	4049	5678	4843	14	0	31	1	3	0	5	0	14	0	0	0	0	0	0	0	0	10	0	1	0	0	8	0	0	0	0	0	0	1	0	0	1	11	0	95	35	0	0	0	0	0	0	5	0	0	0	1	0	0	1	0	1	2	1	0	0
3166	4118	"Liptovský Ján"	49.04167	19.67778	205	"AWI"	205	4118	5768	5033	80	0	40	6	3	0	11	0	32	0	0	0	0	0	0	0	0	34	39	0	0	0	14	0	3	1	0	0	0	2	2	0	0	10	0	170	130	0	0	0	0	0	0	10	0	0	0	3	0	2	0	0	0	6	6	0	0
3166	4118	"Liptovský Ján"	49.04167	19.67778	210	"AWI"	210	4211	6049	5307	97	0	23	3	2	0	10	0	14	0	0	0	0	0	0	0	0	19	79	6	0	0	8	0	3	0	1	2	0	1	0	0	0	11	0	188	134	0	0	0	0	0	0	19	0	0	0	1	0	1	0	0	0	2	4	0	0
3166	4118	"Liptovský Ján"	49.04167	19.67778	215	"AWI"	215	4770	6119	5536	56	1	55	3	9	0	18	0	33	0	0	0	0	0	0	0	0	27	35	0	0	0	13	0	3	0	0	3	0	0	0	0	0	10	0	220	102	0	0	0	0	0	0	10	0	0	0	1	0	0	0	0	0	5	8	0	0
3166	4118	"Liptovský Ján"	49.04167	19.67778	220	"AWI"	220	5284	6198	5772	76	0	70	2	4	0	12	0	35	0	0	0	0	0	0	0	0	38	51	1	0	0	8	0	4	0	0	3	0	0	0	0	0	11	0	245	65	0	0	0	0	0	0	13	0	0	0	4	4	2	0	2	0	5	1	0	0
3166	4118	"Liptovský Ján"	49.04167	19.67778	225	"AWI"	225	5662	6329	6017	37	1	86	1	6	0	7	0	50	0	0	0	0	0	0	0	0	156	98	0	0	0	27	0	30	0	0	0	0	0	1	0	0	13	0	99	57	23	0	0	0	0	0	16	0	0	0	1	0	5	0	0	0	3	10	0	0
3166	4118	"Liptovský Ján"	49.04167	19.67778	230	"AWI"	230	6018	6507	6289	37	0	55	0	2	0	5	0	17	0	0	0	0	0	0	0	0	32	29	1	0	0	1	0	4	0	0	0	0	0	0	0	0	2	0	298	59	0	0	0	0	0	0	5	0	0	0	2	0	2	0	0	0	5	1	0	0
3166	4118	"Liptovský Ján"	49.04167	19.67778	235	"AWI"	235	6314	6770	6571	31	0	64	0	1	0	4	0	5	0	0	0	0	0	0	0	0	35	20	0	0	0	5	0	10	0	0	0	0	0	0	0	0	2	0	327	38	4	0	0	0	0	0	6	0	0	0	1	0	0	0	0	0	2	5	0	0
3166	4118	"Liptovský Ján"	49.04167	19.67778	240	"AWI"	240	6407	7169	6866	28	0	58	1	1	0	3	0	6	0	0	0	0	0	0	0	0	32	23	0	0	0	4	0	8	0	0	0	0	0	0	0	0	0	0	315	77	0	0	0	0	0	0	9	0	0	0	0	0	2	0	0	0	7	5	0	0
3166	4118	"Liptovský Ján"	49.04167	19.67778	245	"AWI"	245	6692	7415	7108	20	0	47	1	4	0	0	0	8	0	0	0	0	0	0	0	0	36	30	0	0	0	8	0	8	0	0	0	0	0	0	0	0	0	0	300	85	0	0	0	0	0	0	9	0	0	0	0	0	2	0	0	0	3	7	0	1
3166	4118	"Liptovský Ján"	49.04167	19.67778	250	"AWI"	250	7036	7524	7327	13	0	31	1	1	0	6	0	8	0	0	0	0	0	0	0	0	23	14	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	348	65	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	4	5	0	0
3166	4118	"Liptovský Ján"	49.04167	19.67778	255	"AWI"	255	7212	7902	7532	0	0	38	0	0	0	0	0	7	0	0	0	0	0	0	0	0	67	26	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	289	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	30	0	0
3166	4118	"Liptovský Ján"	49.04167	19.67778	260	"AWI"	260	7321	8319	7708	1	0	42	2	1	0	1	0	1	0	0	0	0	0	0	0	0	44	19	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	357	70	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	14	25	0	0
3166	4118	"Liptovský Ján"	49.04167	19.67778	265	"AWI"	265	7414	8511	7876	1	0	41	0	2	0	2	0	1	0	0	0	0	0	0	0	0	52	17	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	489	76	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	10	40	0	0
3166	4118	"Liptovský Ján"	49.04167	19.67778	270	"AWI"	270	7462	8740	8026	2	0	39	0	0	0	2	0	3	0	0	0	0	0	0	0	0	65	18	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	302	72	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	8	21	0	0
3166	4118	"Liptovský Ján"	49.04167	19.67778	275	"AWI"	275	7508	9060	8165	5	0	35	0	1	0	0	0	1	0	0	0	0	0	0	0	0	44	18	0	0	0	1	0	10	0	0	0	0	0	0	0	0	0	0	487	132	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	14	30	0	0
3166	4118	"Liptovský Ján"	49.04167	19.67778	280	"AWI"	280	7657	9167	8310	0	0	38	0	2	0	2	0	6	0	0	0	0	0	0	0	0	50	25	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	292	106	0	0	0	0	0	0	6	0	0	0	0	0	1	0	0	0	9	22	0	0
3166	4118	"Liptovský Ján"	49.04167	19.67778	285	"AWI"	285	7744	9330	8460	0	0	47	0	1	0	1	0	6	0	0	0	0	0	0	0	0	48	18	0	0	0	2	0	15	0	0	0	0	0	0	0	0	0	0	492	70	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	15	20	0	0
3166	4118	"Liptovský Ján"	49.04167	19.67778	290	"AWI"	290	7802	9517	8605	2	0	38	0	0	0	0	0	8	0	0	0	0	0	0	0	0	55	40	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	385	132	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	4	24	0	0
3166	4118	"Liptovský Ján"	49.04167	19.67778	293	"AWI"	293	7902	9603	8698	0	0	42	0	0	0	0	0	19	0	0	0	0	0	0	0	0	59	71	0	0	0	5	0	27	0	0	0	0	0	0	0	0	0	0	461	139	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	5	54	0	0
3166	4118	"Liptovský Ján"	49.04167	19.67778	296	"AWI"	296	7998	9655	8793	5	0	9	0	0	0	0	0	2	0	0	0	0	0	0	0	0	26	4	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	356	70	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	4	13	0	0
3166	4118	"Liptovský Ján"	49.04167	19.67778	300	"AWI"	300	8096	9743	8923	9	0	51	1	2	0	5	0	7	0	0	0	0	0	0	0	0	37	12	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	0	384	109	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	2	24	0	0
3166	4118	"Liptovský Ján"	49.04167	19.67778	302	"AWI"	302	8134	9808	8989	0	0	61	0	0	0	1	0	8	0	0	0	0	0	0	0	0	62	27	0	0	0	3	0	16	0	0	0	0	0	0	0	0	0	0	376	95	0	0	0	0	0	0	5	0	0	0	0	0	2	0	0	0	14	24	0	0
3166	4118	"Liptovský Ján"	49.04167	19.67778	305	"AWI"	305	8184	9926	9089	9	0	27	0	0	0	1	0	0	0	0	0	0	0	0	0	0	54	11	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	306	70	0	0	0	0	0	0	5	0	0	0	0	0	1	0	0	0	9	11	0	0
3166	4118	"Liptovský Ján"	49.04167	19.67778	310	"AWI"	310	8367	10072	9233	0	0	44	0	0	0	0	0	5	0	0	0	0	0	0	0	0	63	31	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	402	168	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	3	27	0	0
3166	4118	"Liptovský Ján"	49.04167	19.67778	315	"AWI"	315	8553	10155	9382	0	0	38	0	0	0	0	0	4	0	0	0	0	0	0	0	0	67	55	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	393	183	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	7	27	0	0
3166	4118	"Liptovský Ján"	49.04167	19.67778	320	"AWI"	320	8652	10290	9536	0	0	33	0	0	0	0	0	2	0	0	0	0	0	0	0	0	79	105	0	0	0	1	0	28	0	0	0	0	0	0	0	0	0	0	410	172	0	0	0	0	0	0	4	0	0	0	1	0	5	0	0	0	10	38	0	0
3166	4118	"Liptovský Ján"	49.04167	19.67778	325	"AWI"	325	8839	10421	9677	0	0	44	1	0	0	1	0	17	0	0	0	0	0	0	0	0	169	141	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	347	316	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	40	16	0	0
3166	4118	"Liptovský Ján"	49.04167	19.67778	330	"AWI"	330	9176	10499	9803	1	0	85	1	2	0	3	0	13	0	0	0	0	0	0	0	0	136	44	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	474	290	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	52	25	0	0
3166	4118	"Liptovský Ján"	49.04167	19.67778	335	"AWI"	335	9424	10622	9941	0	0	22	3	0	0	0	0	17	0	0	0	0	0	0	0	0	96	91	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	197	287	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	46	22	0	0
3166	4118	"Liptovský Ján"	49.04167	19.67778	340	"AWI"	340	9616	10806	10110	2	0	40	1	2	0	3	0	27	0	0	0	0	0	0	0	0	65	85	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	227	340	0	0	0	0	0	0	2	0	0	0	0	0	10	0	0	0	17	42	0	0
3166	4118	"Liptovský Ján"	49.04167	19.67778	345	"AWI"	345	10172	10964	10403	0	0	6	2	0	0	0	0	6	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	131	350	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	10	0	0
3166	4118	"Liptovský Ján"	49.04167	19.67778	350	"AWI"	350	10375	11143	10724	1	1	6	0	1	0	5	0	12	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	131	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	1	0	0
3166	4118	"Liptovský Ján"	49.04167	19.67778	355	"AWI"	355	10467	11583	11040	0	0	9	0	0	0	2	0	25	0	0	0	0	0	0	0	0	12	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	103	569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	4	0	0
3166	4118	"Liptovský Ján"	49.04167	19.67778	360	"AWI"	360	10592	11832	11222	0	0	9	3	1	0	4	0	4	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	99	463	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	6	0	0
3166	4118	"Liptovský Ján"	49.04167	19.67778	365	"AWI"	365	10678	12174	11369	0	0	5	1	0	0	2	0	7	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	68	430	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	4	0	0
3166	4118	"Liptovský Ján"	49.04167	19.67778	370	"AWI"	370	10749	12615	11498	0	0	4	1	2	0	4	0	24	0	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0
3166	4118	"Liptovský Ján"	49.04167	19.67778	375	"AWI"	375	10860	12880	11636	0	1	6	1	0	0	3	0	30	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	110	367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	20	0	0
3166	4118	"Liptovský Ján"	49.04167	19.67778	380	"AWI"	380	10943	13064	11787	0	0	4	1	0	0	5	0	82	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
3166	4118	"Liptovský Ján"	49.04167	19.67778	385	"AWI"	385	11006	13354	11936	0	0	0	0	0	0	1	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	57	527	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
