"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Buxus"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Fagus"	"Fraxinus"	"Indeterminable"	"Juniperus"	"Olea"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Poaceae"	"Quercus"	"Rhamnaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Viburnum"	"Vitaceae"
3295	4275	"Lago Grande di Monticchio"	40.93049	15.604298	170	"AWI"	170	4751	6945	5685	17.9166666666667	0.416666666666667	22.0833333333333	0.416666666666667	0	0.416666666666667	0.833333333333333	0.416666666666667	0	0	0	0	0	0	2.5	0	0	0	3.33333333333333	2.91666666666667	0.833333333333333	0	0	12.5	0	0.416666666666667	0	0	0	29.5833333333333	0	0	0	0	0.416666666666667	2.08333333333333	0	0.416666666666667	2.08333333333333	0	0.416666666666667
3295	4275	"Lago Grande di Monticchio"	40.93049	15.604298	190	"AWI"	190	5111	7137	6008	15.8536585365854	1.21951219512195	9.34959349593496	0.40650406504065	0	0.40650406504065	0.813008130081301	0.813008130081301	0	0.813008130081301	0	0	0	0	3.2520325203252	0.40650406504065	0	0	4.8780487804878	2.03252032520325	1.21951219512195	0	0	10.5691056910569	0	0.813008130081301	0	0	0	42.6829268292683	0	0	0.40650406504065	0	0	0	0	1.21951219512195	1.6260162601626	0.40650406504065	0.813008130081301
3295	4275	"Lago Grande di Monticchio"	40.93049	15.604298	200	"AWI"	200	5240	7240	6190	16.4179104477612	0	36.1940298507463	0.746268656716418	0	0.373134328358209	1.11940298507463	0	0	0	0	0	0	0	2.61194029850746	0	0	0	2.61194029850746	1.11940298507463	0.373134328358209	0	0.373134328358209	6.71641791044776	0	1.49253731343284	0	0	0	27.2388059701493	0.373134328358209	0	0	0	0	0.373134328358209	0	0.373134328358209	0.746268656716418	0	0.746268656716418
3295	4275	"Lago Grande di Monticchio"	40.93049	15.604298	230	"AWI"	230	5480	7645	6697	10.9803921568627	0.392156862745098	21.9607843137255	1.17647058823529	0	0	0.392156862745098	0	0	0.392156862745098	0	0	0	0	4.31372549019608	0.392156862745098	0	0	2.74509803921569	2.35294117647059	1.17647058823529	0	0.392156862745098	15.6862745098039	0	0.392156862745098	0	0	0	33.7254901960784	0	0	0	0	0	0	0	0.784313725490196	1.96078431372549	0	0.784313725490196
3295	4275	"Lago Grande di Monticchio"	40.93049	15.604298	250	"AWI"	250	5601	8079	7016	13.2075471698113	0.471698113207547	25	0	0	0	0	0	0	0.943396226415094	0	0	0	0	3.77358490566038	0.471698113207547	0	0	3.77358490566038	4.71698113207547	0.471698113207547	0.471698113207547	0	10.377358490566	0	0.471698113207547	0.471698113207547	0	0	33.0188679245283	0	0	0	0	0	1.41509433962264	0	0	0.943396226415094	0	0
3295	4275	"Lago Grande di Monticchio"	40.93049	15.604298	260	"AWI"	260	5782	8242	7154	8.01282051282051	0.32051282051282	35.5769230769231	0.32051282051282	0	0.32051282051282	0.641025641025641	0.32051282051282	0	0	0	0	0	0	3.52564102564103	0.32051282051282	0	0	1.92307692307692	0	0	0	0	8.01282051282051	0	0.32051282051282	0	1.6025641025641	0	34.9358974358974	0	0	0	0	0	2.56410256410256	0	0.32051282051282	0.641025641025641	0	0.32051282051282
3295	4275	"Lago Grande di Monticchio"	40.93049	15.604298	270	"AWI"	270	6090	8308	7289	6.73758865248227	0.709219858156028	36.1702127659575	0.354609929078014	0	0.354609929078014	1.06382978723404	0	0	0	0	0	0	0	0.354609929078014	1.06382978723404	0	0	3.90070921985816	1.41843971631206	1.06382978723404	0	0	7.09219858156028	0	0.354609929078014	0	1.06382978723404	0.709219858156028	35.4609929078014	0	0	0	0	0	1.06382978723404	0	0	0.709219858156028	0	0.354609929078014
3295	4275	"Lago Grande di Monticchio"	40.93049	15.604298	290	"AWI"	290	6705	8420	7577	12.6582278481013	1.26582278481013	3.79746835443038	0.421940928270042	0	0	0	0	0	0.421940928270042	0	0	0	0	7.59493670886076	0.421940928270042	0	0	4.21940928270042	4.21940928270042	1.26582278481013	0	0	10.9704641350211	0	0.843881856540084	0	0	0	47.6793248945148	0	0	0	0	0	0	0.421940928270042	0.421940928270042	2.53164556962025	0.421940928270042	0.421940928270042
3295	4275	"Lago Grande di Monticchio"	40.93049	15.604298	310	"AWI"	310	7204	8597	7860	3.90243902439024	0.48780487804878	16.0975609756098	0	0	0.48780487804878	0.975609756097561	0.48780487804878	0	0	0	0	0	0	6.34146341463415	0.48780487804878	0	0	0.975609756097561	3.41463414634146	0.48780487804878	0	0	19.0243902439024	0	0.48780487804878	0.48780487804878	0	0	40.4878048780488	0	0	0	0.48780487804878	0	0	0	1.46341463414634	3.41463414634146	0	0
3295	4275	"Lago Grande di Monticchio"	40.93049	15.604298	330	"AWI"	330	7535	8893	8156	1.31578947368421	0.263157894736842	10	0.263157894736842	0	1.05263157894737	1.31578947368421	0.263157894736842	0	0	0	0.526315789473684	0	0	6.31578947368421	0.263157894736842	0	0	2.63157894736842	2.36842105263158	0	0	0	21.3157894736842	0	0.789473684210526	0.263157894736842	0	0	41.5789473684211	0	0	0	0	0	0	0	1.31578947368421	7.63157894736842	0.526315789473684	0
3295	4275	"Lago Grande di Monticchio"	40.93049	15.604298	350	"AWI"	350	7928	9240	8527	0	0.806451612903226	15.3225806451613	0	0	1.20967741935484	0	0	0	0.403225806451613	0	0	0	0	11.2903225806452	1.20967741935484	0	0	2.41935483870968	4.03225806451613	0.806451612903226	0	0.403225806451613	11.2903225806452	0	1.20967741935484	0	0	0	41.5322580645161	0	0	0.403225806451613	0	0.403225806451613	0	0	1.20967741935484	4.43548387096774	0.806451612903226	0.806451612903226
3295	4275	"Lago Grande di Monticchio"	40.93049	15.604298	370	"AWI"	370	8469	9565	8981	0.3125	0.9375	9.375	0.9375	0	0.3125	0.3125	0	0	0	0	0	0	0	9.6875	0	0	0	1.25	5.9375	0.3125	0.3125	0	0	0	0.9375	0.3125	0	8.4375	52.5	0	0	0	0.625	0.625	0	0	0.625	5.3125	0.3125	0.625
3295	4275	"Lago Grande di Monticchio"	40.93049	15.604298	390	"AWI"	390	8911	9954	9430	1.88087774294671	0	0.626959247648903	0	0	0.313479623824451	0.940438871473354	0	0	0	0	0	0	0	17.8683385579937	0.626959247648903	0	0	1.88087774294671	5.32915360501567	0.940438871473354	0	0.313479623824451	0	0	0.313479623824451	0	0	0	64.576802507837	0	0	0	0	0.313479623824451	0.313479623824451	0	0.313479623824451	3.13479623824451	0	0.313479623824451
3295	4275	"Lago Grande di Monticchio"	40.93049	15.604298	400	"AWI"	400	9090	10186	9659	0	0.881057268722467	1.3215859030837	0	0	1.3215859030837	2.6431718061674	0.440528634361234	0	0.440528634361234	0	0	0	0	10.5726872246696	0.881057268722467	0	0	0.440528634361234	6.6079295154185	0.440528634361234	0	0	8.37004405286344	0	0.881057268722467	0.440528634361234	0	0	54.625550660793	0	0	0	0.440528634361234	0	0	0	1.76211453744493	6.16740088105727	0.440528634361234	0.881057268722467
3295	4275	"Lago Grande di Monticchio"	40.93049	15.604298	410	"AWI"	410	9255	10443	9883	1.47058823529412	0	0.490196078431373	0	0	0.980392156862745	0.490196078431373	0	0	0	0	0	0	0	16.1764705882353	0.490196078431373	0	0	3.43137254901961	4.41176470588235	0.490196078431373	0	0	0	0	0.490196078431373	0.980392156862745	0	0	62.2549019607843	0	0.490196078431373	0	1.47058823529412	0	0	0	0	5.3921568627451	0.490196078431373	0
3295	4275	"Lago Grande di Monticchio"	40.93049	15.604298	425	"AWI"	425	9467	10875	10220	0.364963503649635	1.82481751824817	1.09489051094891	0.72992700729927	0	1.09489051094891	0.72992700729927	0	0	0	0	0	0	0	16.0583941605839	0	0	0	3.64963503649635	2.55474452554745	1.09489051094891	0	0	4.37956204379562	0	0	0	0.72992700729927	0	57.6642335766423	0	0	0	0	1.09489051094891	0	0	2.91970802919708	2.55474452554745	1.09489051094891	0.364963503649635
3295	4275	"Lago Grande di Monticchio"	40.93049	15.604298	445	"AWI"	445	9807	11019	10443	0	1.18110236220472	0.393700787401575	1.5748031496063	0	1.18110236220472	1.18110236220472	0	0	0.393700787401575	0	0	0	0	13.7795275590551	0	0	0	3.54330708661417	0	1.5748031496063	0	0	2.36220472440945	0	0.393700787401575	0	0	0	60.2362204724409	0	0	0.393700787401575	0.393700787401575	3.1496062992126	0	0	3.1496062992126	3.93700787401575	0	1.18110236220472
3295	4275	"Lago Grande di Monticchio"	40.93049	15.604298	465	"AWI"	465	10083	11176	10653	0	0.983606557377049	0.983606557377049	1.31147540983607	0	2.29508196721311	0.655737704918033	0	0	0.327868852459016	0	0	0	0	14.4262295081967	0.655737704918033	0	0	2.95081967213115	6.88524590163934	2.62295081967213	0	0	0	0	0.655737704918033	0	0	0	53.7704918032787	0	0	0	0	1.63934426229508	0	0	1.9672131147541	7.54098360655738	0	0.327868852459016
3295	4275	"Lago Grande di Monticchio"	40.93049	15.604298	485	"AWI"	485	10282	11393	10878	0	0.393700787401575	0.393700787401575	0	0	0.78740157480315	1.18110236220472	1.18110236220472	0	0.393700787401575	0	0	0	0	10.6299212598425	1.18110236220472	0	0	1.96850393700787	5.90551181102362	1.5748031496063	0.393700787401575	0	0	0	1.96850393700787	0	0	0	59.8425196850394	0	0	0	0	2.75590551181102	0	0	0.393700787401575	8.26771653543307	0.78740157480315	0
3295	4275	"Lago Grande di Monticchio"	40.93049	15.604298	495	"AWI"	495	10341	11549	10985	0	0.806451612903226	0.403225806451613	0.403225806451613	0.806451612903226	1.61290322580645	1.20967741935484	0.403225806451613	0	0	0	0	0	0	8.46774193548387	0.403225806451613	0	0	0.806451612903226	6.04838709677419	0	0	0	0	0	1.61290322580645	0	0	0	65.7258064516129	0	0	0	0.403225806451613	0.806451612903226	0	0.403225806451613	0	9.2741935483871	0.403225806451613	0
3295	4275	"Lago Grande di Monticchio"	40.93049	15.604298	530	"AWI"	530	10717	11882	11296	0	0	0	0.854700854700855	0	1.28205128205128	1.70940170940171	1.28205128205128	0	0.854700854700855	0	0	0	0	4.7008547008547	0	0	0	2.99145299145299	3.41880341880342	1.28205128205128	0	0	0	0	2.13675213675214	0.427350427350427	0	0	72.2222222222222	0	0	0	0	0.427350427350427	0	0	0	5.55555555555556	0.854700854700855	0
3295	4275	"Lago Grande di Monticchio"	40.93049	15.604298	540	"AWI"	540	10865	11920	11371	0	0	0.574712643678161	0	0.28735632183908	1.72413793103448	1.4367816091954	0	0	1.14942528735632	0.28735632183908	0	0	0	2.8735632183908	0	0	0	2.29885057471264	2.8735632183908	0.862068965517241	0	0	0	0	1.4367816091954	0	0	0	72.7011494252874	0	0	0	0.28735632183908	1.4367816091954	0	0	1.72413793103448	6.89655172413793	1.14942528735632	0
3295	4275	"Lago Grande di Monticchio"	40.93049	15.604298	560	"AWI"	560	11098	12013	11526	0	0	0.221238938053097	0.663716814159292	0	1.10619469026549	0.221238938053097	0	0	2.65486725663717	0	0	0.221238938053097	0.221238938053097	1.10619469026549	1.32743362831858	0	0	0.442477876106195	1.54867256637168	0.884955752212389	0.221238938053097	0	0	0	3.53982300884956	0	0.884955752212389	13.0530973451327	63.4955752212389	0	0	0	1.54867256637168	0.442477876106195	0	0	1.99115044247788	3.53982300884956	0.663716814159292	0
3295	4275	"Lago Grande di Monticchio"	40.93049	15.604298	580	"AWI"	580	11256	12164	11688	0	0	0.343642611683849	2.06185567010309	0	1.3745704467354	0	0.687285223367698	0	2.40549828178694	0	0	0.343642611683849	0	0.343642611683849	0.687285223367698	0	0	1.03092783505155	1.03092783505155	0	0.687285223367698	0	0	0	3.43642611683849	0	0	13.745704467354	64.2611683848797	0	0	0.343642611683849	0.687285223367698	1.3745704467354	0	0	1.71821305841924	3.09278350515464	0.343642611683849	0
3295	4275	"Lago Grande di Monticchio"	40.93049	15.604298	600	"AWI"	600	11438	12434	11880	0	0	0.318471337579618	0.318471337579618	0	0.955414012738854	0	5.73248407643312	0	7.96178343949045	0	0	0.955414012738854	0	0	0	0	0	0.955414012738854	0.955414012738854	0.318471337579618	0.636942675159236	0	0	0	3.82165605095541	0	0	0	70.7006369426752	0	0	0.318471337579618	3.82165605095541	0	0	0	0.955414012738854	0.636942675159236	0.636942675159236	0
3295	4275	"Lago Grande di Monticchio"	40.93049	15.604298	610	"AWI"	610	11699	12570	12091	0.387596899224806	0	0	0	0	1.55038759689922	0	1.93798449612403	0	13.5658914728682	0	0	0.775193798449612	0.387596899224806	0	0.387596899224806	0.387596899224806	0	0.387596899224806	0	0.387596899224806	0	0	0	0	3.48837209302326	0	0	0	73.6434108527132	0	0	0.775193798449612	0	0.387596899224806	0	0.387596899224806	0.775193798449612	0.387596899224806	0	0
3295	4275	"Lago Grande di Monticchio"	40.93049	15.604298	625	"AWI"	625	12071	12822	12414	0	0.336700336700337	0.336700336700337	3.36700336700337	0	1.34680134680135	0	11.1111111111111	0	19.5286195286195	0.336700336700337	0	0	0	0	0.673400673400673	0	0	1.01010101010101	0	0	0.336700336700337	0	0	0	4.71380471380471	0	0	0	53.8720538720539	0	0	0	0.336700336700337	0	0	0.336700336700337	0.673400673400673	1.34680134680135	0.336700336700337	0
3295	4275	"Lago Grande di Monticchio"	40.93049	15.604298	635	"AWI"	635	12291	13012	12622	0	0.350877192982456	1.05263157894737	2.10526315789474	0	0.350877192982456	0	8.42105263157895	0	7.36842105263158	0	0	0.350877192982456	0.350877192982456	0	0	0	0	1.40350877192982	0	0	0.701754385964912	0	0	0.350877192982456	5.6140350877193	0	0	0	67.719298245614	0	0	0	0	0.701754385964912	0	0	1.05263157894737	1.75438596491228	0.350877192982456	0
3295	4275	"Lago Grande di Monticchio"	40.93049	15.604298	645	"AWI"	645	12494	13238	12829	0	0.865800865800866	0	0	0	0.865800865800866	0	2.16450216450216	0	5.19480519480519	0	0	0	0	0.865800865800866	1.2987012987013	0	0	3.46320346320346	0	0.865800865800866	0.432900432900433	0	0	0	3.46320346320346	0	0	0	65.8008658008658	0	0	0.432900432900433	0.865800865800866	0.432900432900433	0	0	9.52380952380952	3.46320346320346	0	0
3295	4275	"Lago Grande di Monticchio"	40.93049	15.604298	655	"AWI"	655	12676	13505	13036	0	1.02739726027397	1.02739726027397	0.342465753424658	0	0.342465753424658	0	6.16438356164384	0	9.24657534246575	0.342465753424658	0	0	0	0.684931506849315	0	0	0	4.10958904109589	1.02739726027397	0	0	0	0	0	0.684931506849315	0	0	0	64.7260273972603	0	1.36986301369863	0	0	1.02739726027397	0	1.02739726027397	5.82191780821918	1.02739726027397	0	0
3295	4275	"Lago Grande di Monticchio"	40.93049	15.604298	665	"AWI"	665	12848	13774	13245	0	0.581395348837209	0	1.16279069767442	0.581395348837209	1.16279069767442	0	4.06976744186047	0	11.3372093023256	0	0	0.290697674418605	0	1.16279069767442	0.290697674418605	0	0	7.84883720930233	5.81395348837209	0	0.872093023255814	0	0	0	2.61627906976744	0	0	0	50	0	0	0	0.872093023255814	0.581395348837209	0	0.290697674418605	7.84883720930233	2.03488372093023	0.581395348837209	0
3295	4275	"Lago Grande di Monticchio"	40.93049	15.604298	685	"AWI"	685	13360	14377	13802	0	0.704225352112676	0	2.11267605633803	0	1.40845070422535	0	4.22535211267606	0	25.3521126760563	0.352112676056338	0	0.352112676056338	0	0	0.704225352112676	0	0	7.04225352112676	0	0	0.352112676056338	0	0	0	5.28169014084507	0	0	0	44.7183098591549	0	0	1.40845070422535	2.8169014084507	1.05633802816901	0	0.352112676056338	0	1.40845070422535	0.352112676056338	0
3295	4275	"Lago Grande di Monticchio"	40.93049	15.604298	675	"AWI"	675	13001	14050	13454	0	0.37593984962406	0	0.37593984962406	0	0	0	4.13533834586466	0	21.8045112781955	0	0	0	0	0.75187969924812	1.50375939849624	0	0.75187969924812	5.6390977443609	0	0.37593984962406	0	0	0	0.37593984962406	6.39097744360902	0	0	0	44.7368421052632	0	0.37593984962406	0.75187969924812	0.37593984962406	2.25563909774436	0	0.37593984962406	7.89473684210526	0.37593984962406	0.37593984962406	0
3295	4275	"Lago Grande di Monticchio"	40.93049	15.604298	690	"AWI"	690	13700	14610	14134	0	0.462962962962963	1.38888888888889	3.24074074074074	0	1.38888888888889	0	7.40740740740741	0	22.6851851851852	0	0	0	0	0.462962962962963	1.38888888888889	0	0	6.94444444444444	0	0	0.462962962962963	0	0	0	7.87037037037037	0	0	0	42.5925925925926	0	0	0	0.925925925925926	0	0	0	0	2.31481481481481	0.462962962962963	0
3295	4275	"Lago Grande di Monticchio"	40.93049	15.604298	695	"AWI"	695	13961	14908	14467	0	1.71428571428571	0.571428571428571	4	0.571428571428571	1.71428571428571	0.571428571428571	11.4285714285714	0	12	0	0	0	0	1.14285714285714	1.71428571428571	0	0	1.14285714285714	0	1.71428571428571	1.71428571428571	0	0	0	10.2857142857143	0	0	0	42.2857142857143	0	0	2.85714285714286	1.14285714285714	1.71428571428571	0	0	0	1.14285714285714	0.571428571428571	0
3295	4275	"Lago Grande di Monticchio"	40.93049	15.604298	700	"AWI"	700	14175	15293	14801	0.523560209424084	0	0	1.57068062827225	0	0	0	7.32984293193717	0	19.3717277486911	0	0	0.523560209424084	0	1.04712041884817	1.57068062827225	1.04712041884817	0	3.66492146596859	0	0	1.04712041884817	0	0	0	6.282722513089	0	0	0	48.1675392670157	0	0	0.523560209424084	2.09424083769634	3.1413612565445	0	0.523560209424084	0	1.04712041884817	0.523560209424084	0
3295	4275	"Lago Grande di Monticchio"	40.93049	15.604298	705	"AWI"	705	14313	15722	15136	0.735294117647059	0	0	22.7941176470588	0	3.67647058823529	0	44.1176470588235	0	2.20588235294118	1.47058823529412	0	1.47058823529412	0.735294117647059	0	2.94117647058824	1.47058823529412	0	1.47058823529412	0	0.735294117647059	1.47058823529412	0	0	0.735294117647059	5.88235294117647	0	0	0	5.88235294117647	0	0	0.735294117647059	0.735294117647059	0.735294117647059	0	0	0	0	0	0
3295	4275	"Lago Grande di Monticchio"	40.93049	15.604298	710	"AWI"	710	14437	16167	15460	0	0	0.636942675159236	5.73248407643312	0	5.73248407643312	0	7.64331210191083	0	43.312101910828	0	0	0	0	0	1.27388535031847	0	1.27388535031847	0.636942675159236	0	1.27388535031847	3.18471337579618	0	0	0	5.09554140127389	0	0	0	17.8343949044586	0	0	1.91082802547771	0.636942675159236	3.18471337579618	0	0	0	0.636942675159236	0	0
3295	4275	"Lago Grande di Monticchio"	40.93049	15.604298	715	"AWI"	715	14576	16655	15777	0	0	0	0.884955752212389	0	7.9646017699115	0	7.9646017699115	0	46.9026548672566	0	0	0	0	0	0	0	0	0	0	0	3.53982300884956	0	0	0	13.2743362831858	0	0	0	12.3893805309735	0.884955752212389	0	2.65486725663717	0.884955752212389	1.76991150442478	0	0	0	0.884955752212389	0	0
3295	4275	"Lago Grande di Monticchio"	40.93049	15.604298	730	"AWI"	730	15003	18090	16740	0	0	0.471698113207547	1.88679245283019	0	3.77358490566038	0	13.6792452830189	0	44.3396226415094	0.471698113207547	0	0.471698113207547	0.471698113207547	0.471698113207547	0.943396226415094	0.471698113207547	0	0.943396226415094	0	0	2.83018867924528	0	0	0	14.1509433962264	0	0	0	6.60377358490566	0	0	2.35849056603774	1.41509433962264	2.35849056603774	0	0.471698113207547	0	1.41509433962264	0	0
3295	4275	"Lago Grande di Monticchio"	40.93049	15.604298	740	"AWI"	740	15271	19063	17386	0	0	0	11.2994350282486	0	3.38983050847458	0	31.0734463276836	0	12.4293785310734	0	0	0	0.564971751412429	0	2.25988700564972	0	0	2.25988700564972	0	0.564971751412429	12.9943502824859	0	0	0	11.2994350282486	0	0	0	7.90960451977401	0	0	0.564971751412429	0.564971751412429	2.25988700564972	0	0.564971751412429	0	0	0	0
3295	4275	"Lago Grande di Monticchio"	40.93049	15.604298	750	"AWI"	750	15533	20063	18044	0	0	0	9.85221674876847	0	1.97044334975369	0	23.1527093596059	0	8.3743842364532	0.492610837438424	0	0.492610837438424	0.985221674876847	0	2.46305418719212	0.492610837438424	0.985221674876847	1.97044334975369	0	0	14.7783251231527	18.7192118226601	0	0	4.43349753694581	0	0	0	7.88177339901478	0	0	0.985221674876847	0.985221674876847	0.492610837438424	0	0.492610837438424	0	0	0	0
3295	4275	"Lago Grande di Monticchio"	40.93049	15.604298	770	"AWI"	770	16028	21767	19211	0	0	0	0.526315789473684	0	1.57894736842105	0	35.7894736842105	0	1.57894736842105	0	0	0.526315789473684	1.05263157894737	0	8.42105263157895	0.526315789473684	0	0	0	1.57894736842105	34.2105263157895	0	0	0	6.8421052631579	0	0	0	3.15789473684211	0	0	2.10526315789474	1.05263157894737	0.526315789473684	0	0.526315789473684	0	0	0	0
3295	4275	"Lago Grande di Monticchio"	40.93049	15.604298	790	"AWI"	790	16462	21982	19567	0	0	0.602409638554217	13.2530120481928	0	0.602409638554217	0	40.3614457831325	0	1.80722891566265	0.602409638554217	0	0	1.20481927710843	0	2.40963855421687	0	0	0	0	1.80722891566265	19.2771084337349	0	0	0.602409638554217	9.63855421686747	0	0	0	1.20481927710843	0	0	3.6144578313253	1.80722891566265	1.20481927710843	0	0	0	0	0	0
3295	4275	"Lago Grande di Monticchio"	40.93049	15.604298	800	"AWI"	800	16601	22108	19752	0	0	0.378787878787879	12.1212121212121	0	1.89393939393939	0	39.7727272727273	0	0.757575757575758	0.378787878787879	0	1.13636363636364	1.51515151515152	0	2.65151515151515	1.51515151515152	0	1.13636363636364	0	3.40909090909091	24.2424242424242	0	0	0	6.43939393939394	0	0	0	1.51515151515152	0	0	0.378787878787879	0.378787878787879	0	0	0.378787878787879	0	0	0	0
