"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Celastraceae"	"Cistaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Juncaceae"	"Juniperus"	"Lamiaceae"	"Larix"	"Liliaceae"	"Melanthiaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
3030	3946	"Boehnigsee Goldmoos"	46.25917	7.84306	10	"AWI"	10	-83	371	68	0.409836065573771	0	6.55737704918033	0	0	0	0.683060109289617	0	0	4.91803278688525	0.136612021857924	0.136612021857924	0.136612021857924	0.273224043715847	0	0	0	0	0	0.409836065573771	0	14.207650273224	0	0	0	0	0	0.683060109289617	0.546448087431694	0	0	3.82513661202186	0	0	4.78142076502732	0	0	0	0	0.136612021857924	0.409836065573771	8.19672131147541	30.0546448087432	0	17.896174863388	0	0	1.77595628415301	0.819672131147541	0	0.409836065573771	0	1.09289617486339	0	0	0	0.136612021857924	0	0.136612021857924	0.136612021857924	0.819672131147541	0	0.273224043715847
3030	3946	"Boehnigsee Goldmoos"	46.25917	7.84306	60	"AWI"	60	214	1605	759	0	0	6.40243902439024	0	0	0	0.914634146341463	0	0	4.8780487804878	0	0	0.609756097560976	1.21951219512195	0	0	0	0	0	0.609756097560976	0	19.8170731707317	0	0	0	0	0	0.609756097560976	0.304878048780488	0	0	0.609756097560976	5.18292682926829	0	2.74390243902439	0	0	0	0	0.304878048780488	0	7.01219512195122	28.3536585365854	0	16.1585365853659	0	0	1.21951219512195	0	0.609756097560976	0	0	1.21951219512195	0	0	0	0.304878048780488	0.609756097560976	0	0	0.304878048780488	0	0
3030	3946	"Boehnigsee Goldmoos"	46.25917	7.84306	90	"AWI"	90	530	2091	1201	0.65359477124183	0	4.2483660130719	0.326797385620915	0	0	1.63398692810458	0	0	1.96078431372549	0	0	0	4.2483660130719	0	0	0	0	0	0.65359477124183	0	10.7843137254902	0.326797385620915	0	0	0	0	0	0	0	0	1.30718954248366	8.49673202614379	0	4.90196078431373	0	0	0	0	0.980392156862745	0	10.4575163398693	30.3921568627451	0	15.0326797385621	0	0	0.65359477124183	0	0	0	0	0.326797385620915	0	0	0	0.326797385620915	1.30718954248366	0	0.326797385620915	0.65359477124183	0	0
3030	3946	"Boehnigsee Goldmoos"	46.25917	7.84306	100	"AWI"	100	613	2297	1345	0	0	3.1413612565445	0	0	0	0	0	0	3.1413612565445	0	0	0	4.71204188481675	0	0	0	0	0	1.57068062827225	0	8.37696335078534	0	0	0	0	0	0	0	0	0	0	3.66492146596859	0	4.18848167539267	0	0	0	0	0	0	14.6596858638743	38.7434554973822	0	15.7068062827225	0	0	1.04712041884817	0	0	0	0	0	0	0	0	0	0.523560209424084	0	0	0.523560209424084	0	0
3030	3946	"Boehnigsee Goldmoos"	46.25917	7.84306	110	"AWI"	110	738	2443	1501	0	0	6.58385093167702	0	0	0.496894409937888	2.2360248447205	0	0	4.22360248447205	0	0	0.124223602484472	3.35403726708075	0	0	0	0	0	0.745341614906832	0	4.72049689440994	0	0	0	0	0	0.372670807453416	0	0	0	0.869565217391304	2.85714285714286	0	6.83229813664596	0	0	0	0.124223602484472	0.745341614906832	0	9.3167701863354	30.4347826086957	0	20.1242236024845	0	0.372670807453416	2.36024844720497	0	0.124223602484472	0	0	2.60869565217391	0.124223602484472	0	0	0	0	0	0	0.248447204968944	0	0
3030	3946	"Boehnigsee Goldmoos"	46.25917	7.84306	130	"AWI"	130	945	2787	1809	0.328947368421053	0	4.44078947368421	0	0	0	1.15131578947368	0	0	2.63157894736842	0	0	0.164473684210526	1.80921052631579	0	0	0	0.164473684210526	0	0.657894736842105	0	8.55263157894737	0	0	0	0	0	1.80921052631579	0	0	0	0.328947368421053	6.74342105263158	0	7.89473684210526	0	0	0	0	2.30263157894737	0	11.0197368421053	30.9210526315789	0	14.3092105263158	0	0.493421052631579	1.15131578947368	0	0	0	0	1.64473684210526	0.328947368421053	0	0	0	0.164473684210526	0	0.328947368421053	0.657894736842105	0	0
3030	3946	"Boehnigsee Goldmoos"	46.25917	7.84306	150	"AWI"	150	1195	3115	2087	0.12853470437018	0	5.7840616966581	0	0	0	2.05655526992288	0	0	3.8560411311054	0	0.12853470437018	0.38560411311054	1.79948586118252	0	0	0.12853470437018	0	0	0	0	5.39845758354756	0.12853470437018	0	0	0	0	1.54241645244216	0	0	0	1.2853470437018	5.39845758354756	0	6.16966580976864	0	0	0	0	1.02827763496144	0	11.1825192802057	33.9331619537275	0	13.8817480719794	0	0	2.95629820051414	0	0.25706940874036	0	0	0.89974293059126	0.12853470437018	0	0	0	0	0	0	1.41388174807198	0	0.12853470437018
3030	3946	"Boehnigsee Goldmoos"	46.25917	7.84306	160	"AWI"	160	1304	3255	2229	0.413223140495868	0	6.19834710743802	0	0	0	0.826446280991736	0	0	3.71900826446281	0	0	0	1.65289256198347	0	0	0	0	0	0.413223140495868	0	6.61157024793388	0	0	0	0	0	1.65289256198347	0	0	0	0.826446280991736	5.37190082644628	0	10.3305785123967	0	0	0	0	0	0	11.9834710743802	26.8595041322314	0	15.702479338843	0	0	3.30578512396694	0	0	0	0	3.30578512396694	0.413223140495868	0	0	0	0	0	0.413223140495868	0	0	0
3030	3946	"Boehnigsee Goldmoos"	46.25917	7.84306	170	"AWI"	170	1445	3379	2384	0.55045871559633	0.18348623853211	6.97247706422018	0	0	0	1.8348623853211	0	0	5.5045871559633	0	0	0.18348623853211	1.28440366972477	0	0	0	0	0	0.73394495412844	0	6.05504587155963	0	0	0	0	0	1.46788990825688	0	0.18348623853211	0	0.36697247706422	4.40366972477064	0	7.3394495412844	0	0	0	0	0.18348623853211	0	9.90825688073395	35.045871559633	0	13.2110091743119	0	0	1.28440366972477	0	0	0	0	1.8348623853211	0	0	0	0	0	0.18348623853211	0.18348623853211	1.10091743119266	0	0
3030	3946	"Boehnigsee Goldmoos"	46.25917	7.84306	185	"AWI"	185	1635	3591	2610	0.936768149882904	0	10.5386416861827	0	0	0	2.10772833723653	0	0	3.98126463700234	0	0	0.468384074941452	0.468384074941452	0	0	0	0.234192037470726	0	1.87353629976581	0	4.44964871194379	0.234192037470726	0	0	0	0	2.81030444964871	0	0	0	0.702576112412178	2.81030444964871	0	6.55737704918033	0	0	0	0	0.702576112412178	0	13.3489461358314	34.6604215456674	0	7.96252927400468	0	0	3.04449648711944	0	0	0	0	1.17096018735363	0	0	0	0.234192037470726	0	0	0.468384074941452	0	0	0.234192037470726
